και	та
μικρότερη	меншим
μικρότερη	менша
μικρότερη	менший
μικρότερη	менше
μικρότερη	менші
μικρότερη	коротше
μικρότερη	виступи
σφαίρα	сфера
σφαίρα	сфери
σφαίρα	куля
σφαίρα	кулю
σφαίρα	постріли
σφαίρα	позначки
σφαίρα	куля
βάθος	глибина
βήμα	крок
βήμα	кроком
έλλειψη	відсутність
έλλειψη	бракує
έλλειψη	брак
έλλειψη	нестача
εγκαταστάσεις	встановленого
εγκαταστάσεις	встановлюється
εγκαταστάσεις	споруди
υψηλή	високий
υψηλή	висока
υψηλή	значне
υψηλή	високе
υψηλή	високі
κοινότητες	громад
βρέθηκαν	знайшов
βρέθηκαν	знайдено
βρέθηκαν	знайшовся
βρέθηκαν	знайшла
βρέθηκαν	знайдені
κατάλογο	каталог
κατάλογο	каталог
κατάλογο	каталог
κυριαρχία	суверенітет
κυριαρχία	суверенітету
κυριαρχία	панування
κυριαρχία	домінування
κυριαρχία	dominion
βασικά	коротше
βασικά	насправді
βασικά	взагалі
διαχειριστές	адміністраторів
διαχειριστές	адміністратори
διαχειριστές	менеджерів
ευρώ	eur
ευρώ	євро
αντίστοιχο	відповідний
κυβερνήτης	губернатора
κυβερνήτης	губернатор
προγράμματα	програми
προγράμματα	програми
προσωπικά	особисті
προσωπικά	особисте
προσωπικά	особистий
προσωπικά	персональний
προσωπικά	особисто
εισβολή	вторгнення
γραφή	написання
γραφή	запис
γραφή	писати
γραφή	запису
στρατιωτικός	військові
στρατιωτικός	військовий
οργανισμός	організація
οργανισμός	установа
οργανισμός	установа
οργανισμός	організація
οργανισμός	агенція
οργανισμός	агентство
τούρκους	турки
ρόλος	ролі
ρόλος	роль
απόλλων	аполлон
ιστότοπος	сайті
ιστότοπος	сайт
μεγαλύτερα	точніше
μεγαλύτερα	більший
νοσοκομείο	лікарня
νοσοκομείο	шпиталь
κριτικές	огляди
κριτικές	відгуки
συμμετέχουν	долучитись
συμμετέχουν	участь
πολιτικοί	політики
δει	бачили
δει	бачив
εκδόθηκε	видала
εκδόθηκε	виданий
εκδόθηκε	випущено
όριο	ліміт
όριο	межа
όριο	обмежити
όριο	обмеження
βουλγαρίας	болгарії
βουλγαρίας	болгарія
προφανώς	начебто
προφανώς	очевидно
προφανώς	мабуть
προφανώς	виявляється
προφανώς	вочевидь
προφανώς	очевидно
προφανώς	явно
εμπόριο	комерційні
εμπόριο	комерційна
εμπόριο	комерційну
εμπόριο	торгівлі
εμπόριο	торгівля
ανάγκες	вимагає
ανάγκες	потребує
ανάγκες	потреб
ανάγκες	потреби
τίτλοι	злочинна
τίτλοι	заголовки
χάρτη	карта
χάρτη	мапа
χάρτη	хартія
ελληνίδα	грецька
ελληνίδα	грецький
ελληνίδα	грецьке
ελληνίδα	грек
ελληνίδα	грецькі
προηγούμενη	попереднє
προηγούμενη	попередні
προηγούμενη	попередній
προηγούμενη	попередня
ποιήματα	вірші
έντονα	сильно
στόχος	ціллю
στόχος	ціль
στόχος	мета
στόχος	призначення
