மற்றும்	и
நின்றது	остановить
நின்றது	стоп
நின்றது	прекратить
பக்கத்தைப்	страница
பக்கத்தைப்	страницу
பக்கத்தைப்	page
பக்கத்தைப்	страницы
காலக்கோடு	сроки
காலக்கோடு	хронике
காலக்கோடு	хроника
காலக்கோடு	хроники
விஞ்ஞானி	учёный
விஞ்ஞானி	ученый
சாகா	сага
தோல்வியை	поражение
தோல்வியை	поражения
தோல்வியை	победить
பாம்பே	бомбей
தூண்டல்	оперативного
தூண்டல்	вдохновение
எதுவுமில்லை	ничего
எதுவுமில்லை	ничто
தவறுகள்	ошибки
தவறுகள்	ошибки
அனுபவங்கள்	опыт
அனுபவங்கள்	опытом
ஆசியான்	асеан
ஹங்கேரி	венгрии
ஹங்கேரி	венгрия
இலக்கங்கள்	цифр
இலக்கங்கள்	цифры
பொருந்தாது	применимо
சவாரி	ездить
சவாரி	поездка
பொறுப்புகள்	обязанности
