है	hai
चेक	čekis
ब्राजील	brics
राग	melodija
राग	raga
सम्प्रदाय	sekta
ख्याति	fame
सिंध	sindo
टॉम	tomas
टॉम	tom
संकल्प	rezoliucijos
संकल्प	rezoliucijų
जूनियर	junior
जूनियर	jaunesnysis
बादशाह	karalius
रचनात्मक	kūrybos
धरोहर	paveldo
धरोहर	paveldas
भूल	oblivion
अद्वितीय	unikali
अद्वितीय	unikalus
त्यौहार	festivalis
त्यौहार	festivalio
त्यौहार	festivalius
परिमाण	parametrai
संक्रमित	užkrėsta
देखना	saugok
देखना	prižiūrėti
ख़ास	specialių
स्पेनिश	ispanų
स्पेनिश	ispaniškai
स्पेनिश	ispanijos
महारानी	karaliene
महारानी	karalienė
महारानी	queen
निरीक्षण	tikrinimas
जिम्मेदारी	atsakomybė
रंगमंच	teatras
रंगमंच	teatro
रंगमंच	teatre
ज्यामिति	geometrijos
ज्यामिति	geometrija
आराम	atsipalaidavęs
आराम	komforto
आराम	paguodos
आराम	poilsio
आराम	poilsis
रवि	ravi
बेटा	beta
बेटा	sūnus
उपमहाद्वीप	subkontinentas
टुकड़े	gabaliukai
टुकड़े	gabalai
क्रिस्टल	kristalų
प्रसन्न	linksmas
प्रसन्न	laiminga
प्रसन्न	laimingas
प्रसन्न	laimingi
सार	abstraktus
पड़ोसी	kaimynas
पड़ोसी	kaimynė
पड़ोसी	kaimyne
पड़ोसी	kaimynai
पड़ोसी	kaimynų
पड़ोसी	kaimynai
पड़ोसी	kaimynės
पड़ोसी	kaimynas
गाया	dainavo
भ्रम	sutrikimą
भ्रम	sumišimas
भ्रम	iliuzija
राजनेता	politikas
गोल्ड	auksinis
गोल्ड	aukso
गोल्ड	gold
गोल्ड	auksas
भिन्नता	skirtumas
रविवार	sekmadienis
रविवार	sekmadienį
रविवार	sekmadienio
नाभिकीय	branduolinės
नाभिकीय	branduolinis
अपवाद	išimtys
लिखना	rašant
स्वचालित	auto
स्वचालित	automatinė
खेत	farm
असाधारण	nepaprasto
असाधारण	išskirtinės
असाधारण	išimtiniais
असाधारण	išimtinės
अपील	skundas
दर्शक	žiūrovų
इनपुट	įvesties
सैकड़ों	šimtai
पार्वती	parvati
क्लास	klasės
क्लास	klasė
लीला	leila
कलात्मक	meno
मंगोल	mongolai
मंगोल	mongolija
उपनिषद	upanišados
शुभ	gerai
शुभ	geras
शुभ	puikiai
शुभ	gera
बैटरी	baterija
बैटरी	akumuliatorius
बैटरी	baterijos
बैटरी	baterijų
बैटरी	akumuliatoriai
बैटरी	baterijos
कहानियाँ	aprašymai
कहानियाँ	istorijų
पुष्प	gėlės
पुष्प	gėlių
पुष्प	gėlė
मियामी	miami
सम्पर्क	paskiria
सम्पर्क	kontaktas
दृश्यों	scenų
आतंकवाद	terorizmu
आतंकवाद	terorizmas
लोकतंत्र	demokratija
लोकतंत्र	demokratijos
कुश्ती	imtynių
अकाल	badas
अकाल	badmečiai
पैलेस	pilies
पोर्ट	uostai
विधेयक	bilas
बलों	pajėgos
स्टील	plienas
यूनान	graikija
ऑस्टिन	ostino
एकड़	hektarų
एकड़	akras
अवयव	komponento
अवयव	elementas
दिव्य	dieviška
फ्लोरिडा	florida
नली	žarna
नली	žarnos
साक्ष्य	įrodymai
कहाँ	kur
निकला	gautą
मौर्य	maurjų
उपदेश	preke
एकीकरण	integravimas
एकीकरण	integracijos
एकीकरण	integracija
फोटो	nuotraukos
फोटो	foto
फोटो	nuotrauka
चोरी	pavogtas
चोरी	vagystės
चोरी	vogti
सिंहासन	sostą
सिंहासन	sosto
क्लोराइड	chloro
हरी	žalia
परिकल्पना	hipotezė
मुंह	burna
मुंह	burnos
विनाश	naikinimo
विनाश	sunaikinimas
पाक	pak
एजेंट	agentas
वितरित	paskirstyti
श्रेणियाँ	gildijos
आतंकवादी	teroristų
आतंकवादी	teroristai
आतंकवादी	teroristai
प्रतिबंधित	uždraustos
साथियों	kolegos
न्यूटन	niutonas
बैठे	sėdi
पारम्परिक	tradicinės
पारम्परिक	tradiciniai
पारम्परिक	tradicinė
सिक्किम	sikimas
प्रशिक्षित	apmokyti
पारिस्थितिकी	ekologijos
स्पेनी	ispanų
स्पेनी	ispaniškai
स्पेनी	ispanijos
पौधा	gamykla
पौधा	augaliniai
पौधा	augalas
पौधा	augalų
माई	mai
माई	gegužė
होम	namai
होम	namus
सिक्के	monetos
ट्यूब	vamzdžių
अवलोकन	apžvalga
अवलोकन	pastebėjimas
अवलोकन	stebėjimai
अवलोकन	stebėjimas
अवलोकन	stebėjimo
नमूने	egzemplioriai
बन्द	uždaryta
बन्द	uždara
बन्द	uždaryti
बन्द	glaudžiai
बन्द	užverti
एकदम	būtinai
खुदाई	gręžimo
फलों	vaisiai
फलों	vaisių
वस्तुएँ	elementų
वस्तुएँ	objektų
हमलों	išpuoliai
हमलों	išpuolių
हमलों	streikai
सफाई	švaros
सफाई	valymo
टेलीविज़न	televizoriai
टेलीविज़न	televizijos
टेलीविज़न	televizija
अन्ना	ana
अन्ना	anna
विन्यास	konfigūracija
विन्यास	derinimas
रोशनी	žiburiai
रोशनी	šviesos
आलोचक	kritikas
डीएनए	dnr
गणितज्ञ	matematikas
वनों	miškas
वनों	miškais
वनों	miškai
कृतियाँ	šedevrus
जीते	laimėjo
आमंत्रित	pakviesti
आमंत्रित	pakvietė
आमंत्रित	pakviesta
आमंत्रित	pakviestas
शिल्प	šilongas
शिल्प	amatų
पीला	geltona
सीधी	tiesus
सीधी	tiesiai
श्लोक	vers
बादल	debesys
बादल	debesų
बादल	debesis
बादल	debesys
बादल	debesų
चंद्रमा	palydovas
कोयला	anglys
कोयला	anglis
कोयला	anglis
संवैधानिक	konstitucinių
पादप	gamykla
पादप	augaliniai
पादप	augalas
पादप	augalų
उपयोगिता	naudingumo
उपयोगिता	naudingumas
उपयोगिता	naudingumas
प्रमेय	teorema
संवेदनशील	jautrus
संवेदनशील	jautri
संवेदनशील	jautrios
हॉलीवुड	holivudo
तेज़	greitesnis
तेज़	greitas
तेज़	greita
तेज़	greiti
तेज़	greitai
तेज़	greit
अल्प	alp
अल्प	nedideli
पारी	praėjimai
न्यायिक	teismų
फंड	fondas
फंड	fondo
नाक	nosis
बाई	bai
राणा	rana
ब्रायन	bryan
रंगीन	spalvingų
रंगीन	spalvoti
रंगीन	spalvinga
मूलभूत	savieji
विभागों	departamentai
जिम	saugus
जिम	džimas
पूछा	paprašė
कहानियां	aprašymai
कहानियां	istorijų
दोषी	atliktų
ज्वर	karščiavimas
क्रिसमस	kalėdų
भंडार	sandėliavimas
भंडार	saugojimas
गार्डन	sode
गार्डन	sodas
कार्टून	filmuko
व्यंग्य	satyra
व्यंग्य	parodija
नाडु	nadu
पत्थरों	akmenų
पत्थरों	akmenys
अक्ष	ašys
अक्ष	ašis
अक्ष	ašies
मोदी	modi
एपिसोड	epizodai
मैक	mac
आकलन	vertinimus
मध्यकालीन	viduramžių
पसंदीदा	mėgstamiausias
पसंदीदा	plakatai
पसंदीदा	mylimiausias
पसंदीदा	mėgstamiausia
पसंदीदा	mėgstamiausias
पसंदीदा	mėgstamiausių
अनुयायी	dešimtys
मुकदमा	siu
तलवार	kardas
तलवार	kardo
तलवार	kardą
तुलनात्मक	lyginamosios
तुलनात्मक	lyginamasis
उत्पादक	produktyvus
उत्पादक	gamintojas
उत्पादक	gamintojas
प्राकृत	prakritai
आयरिश	airių
आयरिश	airijos
आयरिश	airiai
अभिलेख	archyvas
अभिलेख	archyvai
राजकुमारी	princesė
राजकुमारी	princese
राजकुमारी	princesės
अनुचित	nepagarba
अनुचित	nesąžiningos
अनुचित	nesąžiningas
अनुचित	nesąžininga
कल	rytoj
कल	vakar
नींद	miegas
नींद	miego
कार्यान्वयन	įgyvendinimas
नाइट	nite
बाँध	dam
प्रभुत्व	dominavimo
बेहतरीन	geriausi
बेहतरीन	geriausia
बेहतरीन	aukščiausia
बेहतरीन	geriausios
बेहतरीन	geriausias
बेहतरीन	puikiai
बेहतरीन	puiki
बेहतरीन	puikų
बेहतरीन	puikaus
बेहतरीन	puikus
यथार्थ	tikras
रहस्य	marijos
रहस्य	paslaptis
फसलों	augalai
फसलों	pasėliai
फसलों	derlius
वृत्त	apskritimai
रुपए	rupijų
रुपए	rupija
मोक्ष	išsigelbėjimas
पूरक	papildai
स्पेस	kosmosas
नाटकीय	dramatiška
बर्लिन	berlynas
रद्द	atšauktas
गोल्डन	auksinis
प्रभु	viešpatie
खण्ड	atkarpa
खण्ड	segmentai
नेत्र	akies
नेत्र	akių
नेत्र	akis
नेत्र	eye
पोप	popiežius
लायक	verta
संगणक	kompiuteris
रूचि	interesus
रेगिस्तान	dykumos
रेगिस्तान	dykuma
वाणी	vani
इंजीनियर	inžinierius
भंडारण	sandėliavimas
भंडारण	saugojimas
रोल	roll
रहमान	rahman
रहमान	gailestingas
लवण	druskos
लवण	druskų
तूफान	audros
तूफान	audra
उद्धृत	kotiruojamos
दुबई	dubajaus
पावर	galios
पावर	galia
भूत	vaiduoklis
भूत	vaiduokliai
चिंतन	meditacija
चिंतन	mūza
संश्लेषण	sintezę
संश्लेषण	sintezė
मूत्र	šlapimas
मूत्र	šlapimo
संस्कृतियों	kultūrų
उपासना	maldos
अनंत	begalinė
अनंत	begalybės
बालों	plaukelius
कुत्ते	suo
कुत्ते	šuo
मुँह	burna
मुँह	burnos
कम्युनिस्ट	komunistų
कम्युनिस्ट	komunistai
बिहारी	biharų
पेड़ों	medžiai
धूप	saulės
अफ़ग़ानिस्तान	afganistanas
इन्द्र	indra
कॉमेडी	komedija
बर्तन	patiekalus
बर्तन	indai
मधुमेह	diabeto
मधुमेह	diabetas
मधुमेह	diabetu
हॉट	karšti
हॉट	karšto
