در	dveře
ماکس	max
ماکس	maxe
ماکس	maximálně
ماکس	maxi
رویال	royale
رویال	královské
رویال	královská
رویال	royal
رویال	královský
تله	past
تله	pasti
تله	pasti
غیرنظامی	civilní
غیرنظامی	civilista
یون	iontové
یون	yoon
ترافیک	provoz
ترافیک	doprava
کنی	kennyho
کنی	kenny
قمر	měsíční
قمر	měsíci
قمر	měsíc
قمر	moon
عناوین	názvy
عناوین	tituly
آپولو	apollo
سازماندهی	organizaci
سازماندهی	organizace
سازماندهی	organizaci
سازماندهی	organizace
سازماندهی	uspořádat
سازماندهی	zorganizovat
سازماندهی	organizovat
سازماندهی	organizování
تقدیم	věnovat
تقدیم	nabídku
تقدیم	nabídnout
تقدیم	nabídka
طنابداران	strunatci
سرو	podávat
سرو	sloužit
سرو	cypress
سرو	cerro
کاتالوگ	katalog
کاتالوگ	katalogu
تعبیر	výklad
تعبیر	interpretace
تعبیر	tlumočení
تعبیر	interpretovat
تعبیر	vykládat
ایرلندی	irský
ایرلندی	ir
ایرلندی	irské
ایرلندی	irská
مرسوم	konvenční
جنرال	obecně
جنرال	všeobecné
جنرال	obecné
گزینه	možnost
برخط	online
جنیفر	jennifer
ران	stehna
ران	stehno
ران	ron
سرا	příbytku
سرا	sara
سرا	sára
سرا	saro
سرا	serra
سرا	sera
راحت	snadný
راحت	snadné
راحت	jednoduché
راحت	komfortní
راحت	pohodlné
راحت	pohodlí
راحت	pohodlný
گستره	dosah
گستره	rozsah
گستره	rozmezí
بارش	srážek
بارش	srážení
بارش	srážky
میامی	miami
بلو	blue
بلو	modrý
بلو	modré
بلو	modrá
بلو	modře
بلو	blu
تند	rychlé
تند	rychle
تند	rychlá
تند	rychlý
شکسپیر	shakespeara
شکسپیر	shakespeare
افزود	zvýšený
افزود	zvýšená
افزود	zvýšení
افزود	zvýšené
هیوستون	houston
هیوستون	houstonu
ساختاری	strukturální
شکر	cukr
شکر	cukru
مذاکره	vyjednávání
مذاکره	jednání
مذاکره	vyjednávat
مذاکره	vyjednávání
مذاکره	vyjednávání
اشرف	ašraf
روده	střevo
روده	dvojtečka
روده	střevo
روده	střev
روده	střeva
روده	střevo
روده	střeva
روده	střeva
باکتری	bakterie
باکتری	bakterií
انبوه	hromadná
ویرایشگر	vydavatel
ویرایشگر	redaktor
ویرایشگر	editor
ویرایشگر	šéfredaktor
متنوع	rozmanité
متنوع	různorodé
فیزیولوژی	fyziologie
شکم	žaludeční
شکم	žaludek
شکم	břicho
شکم	žaludku
شکم	bříško
شکم	pupek
شکم	břicho
شکم	břicha
شکم	břicho
مغولستان	mongolsko
نسبیت	relativity
نسبیت	nesbitt
سیزده	třináctka
سیزده	thirteen
سیزده	třináct
دهمین	desáté
دهمین	desátý
دنی	danny
دنی	dany
دنی	dannyho
رخداد	událost
رخداد	výskyt
توقیف	zatýkání
توقیف	zatknout
توقیف	zatčení
دالاس	dallasu
دالاس	dallas
آئین	procedurální
آئین	procesní
روشنایی	světle
روشنایی	lehké
روشنایی	světlo
روشنایی	osvětlení
روشنایی	lehkost
روشنایی	jasu
روشنایی	jas
لیلی	lilie
لیلی	lily
قند	cukr
قند	cukru
استوارت	stuart
وام	půjčku
وام	půjčky
وام	půjčka
وام	úvěr
وزرای	ministrů
وزرای	ministři
وزرای	ministry
ناگهانی	náhlá
ناگهانی	náhlý
ناگهانی	náhlé
تعامل	zasnoubení
تعامل	angažmá
تعامل	zásnubní
تعامل	zapojení
تعامل	zásnuby
تعامل	interakce
تعامل	interakci
پسوند	přípona
پسوند	prodloužení
پسوند	rozšíření
آتشفشان	vulkán
آتشفشان	sopka
پارامونت	paramount
آناتولی	anatolii
آناتولی	anatolij
آناتولی	anatolij
گناه	vinný
گناه	vinen
گناه	vinná
گناه	vina
گناه	provinění
گناه	hříchu
گناه	sin
گناه	hřích
دهکده	village
دهکده	vesnice
بیگانه	mimozemšťan
بیگانه	mimozemské
بیگانه	vetřelec
بیگانه	cizí
آتشفشانی	sopečné
عروسی	svatby
عروسی	svateb
عروسی	svatba
عروسی	svatbu
عروسی	svatební
عروسی	svatby
بانوان	slečny
بانوان	dámy
برابری	rovnost
طبقات	patra
طبقات	podlahy
طبقات	poschodí
کری	carrie
اتوبوس	bus
اتوبوس	autobus
اتوبوس	autobusem
اتوبوس	autobusy
باتری	baterie
باتری	baterie
باتری	baterky
فلات	plošina
فلات	plošině
سوزان	zuzana
سوزان	susan
اصیل	šlechetný
اصیل	vznešený
اصیل	ušlechtilý
اصیل	vznešené
اصیل	originální
اصیل	originál
اصیل	původní
مؤلف	skladatel
مؤلف	autor
مؤلف	autorka
مؤلف	autora
نقدی	hotovosti
نقدی	hotovost
نقدی	cash
نقدی	hotově
سانتوس	santos
جلسات	setkání
جلسات	schůze
جلسات	zasedání
جلسات	schůzky
جلسات	relace
جلسات	sezení
جوش	varu
جوش	vařící
جوش	vařit
جوش	vyrážka
مزایای	výhody
مزایای	přednosti
مزایای	požitky
مزایای	výhody
علل	příčiny
علل	způsobuje
کوره	peci
کوره	pec
رضایت	uspokojení
رضایت	spokojenost
رضایت	souhlas
رضایت	uspokojivý
رضایت	vyhovující
رضایت	uspokojivé
رضایت	uspokojivá
رضایت	obsahu
رضایت	obsah
رضایت	spokojený
رضایت	spokojen
اوباما	obama
گرانش	gravitační
گرانش	gravitace
گرانش	gravitační
گرانش	gravitace
آیرس	iris
آیرس	aires
رساندن	doručování
چراغ	světla
چراغ	světlomet
چراغ	svítilna
چراغ	lampa
دومی	druhé
دومی	druhá
دومی	druhý
بسیج	mobilizovat
بسیج	mobilizaci
بسیج	mobilizace
چربی	tlustý
چربی	tuk
چربی	tučný
چربی	tuky
چربی	tlustá
مقاوم	rezistentní
تزئینی	dekorativní
خلیل	halil
خلیل	khalil
ارتقاء	upgrade
ارتقاء	modernizace
ارتقاء	modernizace
ارتقاء	propagace
ارتقاء	povýšení
ارتقاء	propagaci
ارتقاء	propagovat
سندرم	syndromu
سندرم	syndrom
پال	paul
پال	pavla
پال	pavel
برهان	argumentace
برهان	argument
برهان	argumenty
برهان	důkaz
رفتاری	chování
رفتاری	chování
آمستردام	amsterdam
آمستردام	amsterdamu
سیمون	simone
سیمون	simon
سیمون	simona
میدهد	dává
کاپ	čepice
کاپ	víčko
کاپ	szp
کاپ	cap
کاپ	hrnek
کاپ	cup
کاپ	pohár
کاپ	kelímek
کاپ	šálek
نکات	tipy
نکات	tipů
ناوهای	dopravci
ناوهای	nosiče
جملات	věty
جملات	vět
جملات	rozsudky
مسافران	cestovatelé
مسافران	poutníci
مسافران	cestující
مسافران	cestovatelé
مسافران	cestující
مسافران	pasažéři
مسافران	cestujících
مسافران	cestujícím
میلر	millerová
میلر	miller
میلر	millera
اقبال	iqbal
لیلا	lilo
لیلا	lila
لیلا	laila
کارکرد	funkci
کارکرد	funkcí
کارکرد	funkce
حریف	protivník
حریف	soupeř
حریف	protivník
حریف	soupeře
مردگان	mrtvá
مردگان	mrtvý
مردگان	mrtví
بوئنوس	buenos
تروریستی	teroristické
تروریستی	teroristický
تروریستی	terorista
کبد	jater
کبد	játra
متناسب	úměrné
متناسب	přiměřené
متناسب	přiměřená
متناسب	fit
شخصیتی	osobnost
شخصیتی	osobnosti
بمباران	bombardování
بمباران	bombardovali
بمباران	bombardování
ژانر	žánr
مشکوک	podezřelé
مشکوک	podezřelý
آلت	penis
آلت	penisu
آلت	alt
اتریشی	rakouský
اتریشی	rakouské
یوونتوس	juventus
تنفسی	respirační
سرقت	vloupání
سرقت	loupež
سرقت	loupež
سرقت	krádež
سرقت	krádeže
سرقت	loupež
سرقت	loupeže
انحلال	rozpuštění
آفرینش	tvorba
آفرینش	vznik
آفرینش	vytvoření
آفرینش	vytváření
آفرینش	tvoření
مرمت	obnovení
مرمت	obnova
مرمت	renovace
وزیری	ministryně
وزیری	ministr
وزیری	ministře
تویوتا	toyota
پوستی	kůži
پوستی	pleť
پوستی	kůže
پوستی	pokožka
آجر	cihly
آجر	cihel
آجر	cihla
آجر	brick
فانتزی	fantasy
فانتزی	fantazie
فانتزی	fantazii
امضاء	znak
امضاء	podpis
امضاء	podepsat
ناوگان	loďstvo
ناوگان	flotila
ناوگان	flotily
جبران	splatit
جبران	odškodnění
نوبت	otočit
نوبت	proměnit
اشکانی	parthské
پیچیدگی	složitosti
پیچیدگی	složitost
پیچیدگی	komplikace
له	les
تونل	tunel
افزون	přebytek
افزون	přebytky
افزون	nadbytek
کین	kane
کلسیم	vápník
کلسیم	vápenatý
کلسیم	vápníku
مهار	ovládání
مهار	kontrola
مهار	kontrolní
مهار	kontrolu
مهار	zadržování
مهار	ctrl
نحو	syntaxe
لژیون	legie
وحشت	horor
وحشت	hrůza
شادی	joy
شادی	radosti
شادی	radost
شادی	spokojenost
شادی	štěstí
نت	nat
چهارده	fourteen
چهارده	čtrnáct
اعتباری	kredit
اعتباری	úvěrové
اعتباری	kreditní
اعتباری	úvěr
برکلی	berkeley
ناپلئون	napoleon
عسل	zlato
کیلو	kilo
رفاه	prosperity
رفاه	prosperita
رفاه	prosperitu
رفاه	blahobyt
رفاه	blahobyt
همکاران	kolegy
همکاران	kolegové
همکاران	kolegů
پناهگاه	přístřeší
پناهگاه	útulek
پناهگاه	útulku
پناهگاه	přístřešek
پناهگاه	kryt
پناهگاه	úkryt
پناهگاه	svatyně
پناهگاه	útočiště
صفت	atribut
اوستا	avesta
مضمون	přečte
مضمون	čte
جنین	embryo
جنین	embrya
جنین	janine
جنین	plod
جنین	plodu
دنیل	daniela
دنیل	daniel
نازک	tenké
نازک	tenká
نازک	tenký
نازک	hubená
بیابان	pouště
بیابان	poušti
بیابان	poušť
بیابان	pouštní
فرانس	frans
فرانس	francii
فرانس	francie
حفاری	vrtání
حفاری	vrták
حفاری	kopání
حفاری	kopat
کناری	boční
کناری	postranní
ارزشمند	cenný
ارزشمند	cenná
ارزشمند	cenné
ارزشمند	hodnotné
هدیه	dárky
هدیه	dary
هدیه	dárek
هدیه	přítomnost
هدیه	přítomen
هدیه	dárek
هدیه	dar
تحولات	vývoj
اندروید	android
آلبرتا	alberta
آلبرتا	alberto
تاکستان	vinice
تاکستان	vinic
تاکستان	vinice
ذره	bit
ذره	zrnko
ذره	částic
ذره	částice
شوالیه	knight
شوالیه	rytíři
شوالیه	rytíř
رویه	postup
کانن	dělo
کانن	kanón
کانن	děla
کانن	kanón
کانن	canon
قصه	story
قصه	příběh
مختصر	stručné
مختصر	stručná
مختصر	stručný
فلوید	floyd
مخاطب	diváci
مخاطب	publikum
مخاطب	audience
حکایت	vztahují
حکایت	přepočet
قورباغه	žába
اجسام	objekty
اجسام	předměty
اجسام	objektů
ساوت	jižní
ساوت	jih
صاف	hladce
صاف	hladká
صاف	hladký
صاف	hladké
مرطوب	vlhká
مرطوب	vlhké
مرطوب	vlhký
مرطوب	mokrý
مرطوب	mokro
مرطوب	vlhký
مرطوب	mokré
مرطوب	mokrá
پردازنده	procesor
ادرار	moči
ادرار	močí
ادرار	moč
فقر	chudoba
فقر	bída
رزیدنت	bydliště
رزیدنت	rezident
بیروت	bejrútu
پروین	plejády
ابهام	obskurní
ابهام	nejednoznačnost
دری	vrata
دری	brány
دری	bránu
دری	gate
دری	brána
دری	dre
مهمان	návštěva
مهمان	návštěvník
مهمان	host
فارست	forrest
فارست	lesní
فارست	les
فارست	lesy
فارست	lesa
خالد	khaled
خالد	khalid
استعفا	odstoupení
استعفا	rezignaci
استعفا	rezignace
استعفا	rezignovat
استعفا	odstoupit
شراب	víno
شراب	vína
مناطقی	důvody
دراماتیک	dramatický
دراماتیک	dramatické
دراماتیک	dramatická
گفتگوی	konverzaci
گفتگوی	rozhovor
گفتگوی	konverzace
کاروان	karavan
کاروان	karavanu
کاروان	konvoje
کاروان	konvoj
نفوس	duší
نفوس	duše
تکه	kousek
تکه	kus
شهاب	meteor
شهاب	meteorit
امپراطوری	říše
امپراطوری	empire
امپراطوری	impérium
امپراطوری	císařský
امپراطوری	císařské
امپراطوری	imperiální
امپراطوری	imperial
بادن	baden
شهروند	občan
شهروند	občana
تثبیت	stabilizace
تثبیت	stabilizaci
پاناما	panamě
حیاتی	zásadní
حیاتی	kritický
حیاتی	kritická
حیاتی	kritické
جری	jerryho
جری	jerry
آرامی	aramejština
پترزبورگ	petersburgu
کرتاسه	křídy
سلمان	salman
آنی	annie
صادقی	upřímná
صادقی	čestný
صادقی	upřímný
چالش	výzev
چالش	výzvy
چالش	výzvu
چالش	výzva
چالش	náročná
چالش	náročné
جاوا	java
تازگی	nedávno
فان	vane
فان	dodávka
فان	van
فان	faun
شو	získat
شو	dostat
الیاف	vláken
الیاف	vlákna
الیاف	vlákno
الیاف	vlákna
فضانورد	kosmonaut
فضانورد	astronaut
فضانورد	astronauti
جرمی	jeremy
جرمی	jeremyho
عضوی	členka
عضوی	člena
عضوی	poslanec
عضوی	členské
عضوی	člen
دائم	konstantní
دائم	stálý
دائم	neustálé
دائم	stálé
دائم	stálá
دائم	trvalý
دائم	trvalá
دائم	permanentní
دائم	trvalé
دائم	stálá
مکرر	šetření
مکرر	dotazy
عاج	slonoviny
عاج	kly
عاج	tusk
مرورگر	prohlížeč
گرمای	horko
گرمای	žár
گرمای	tepla
گرمای	teplo
لوئی	louis
لوئی	louisi
لوئی	ludvík
لوئی	louie
پرتغالی	portugalské
پرتغالی	portugalská
کروز	cruz
کروز	plavba
کروز	cruise
سرب	olovo
سرب	vést
تعمیر	opravy
تعمیر	oprava
تعمیر	opravit
تعمیر	opraveno
تعمیر	opraveny
گنجایش	kapacitu
گنجایش	kapacity
گنجایش	kapacita
حدس	hádání
قریب	bezprostřední
کویر	pouště
کویر	poušti
کویر	poušť
کویر	pouštní
ژرژ	georges
پیست	rekvizity
دهلی	dillí
تحسین	obdivovat
تحسین	obdivoval
تحسین	obdivovala
تحسین	obdiv
رپ	rapovat
رپ	rap
اردوگاه	kemp
اردوگاه	camp
اردوگاه	tábor
اردوگاه	tábory
اردوگاه	táborů
موبایل	mobil
موبایل	mobilní
امان	bezpečné
امان	bezpečná
امان	trezor
امان	bezpečný
امان	sejf
امان	aman
امان	ammánu
دوشنبه	dušanbe
دوشنبه	pondělí
متوالی	sériový
متوالی	sériová
متوالی	sériové
گالری	galerie
گالری	fotogalerie
گالری	galerii
معنایی	sémantické
مسلم	muslim
مسلم	muslimské
داماد	ženich
داماد	ženicha
داماد	ženich
معده	žaludeční
معده	žaludek
معده	břicho
معده	žaludku
زنجیره	řetězu
زنجیره	řetízek
زنجیره	řetěz
زنجیره	řetězec
روحی	duchu
روحی	duch
دقیقا	přesně
دقیقا	presne
اخیراً	nedávno
خوشنویسی	kaligrafie
تالیف	sestavování
تالیف	sestavení
جنایت	zločin
جنایت	kriminalita
تشدید	rezonance
موثر	účinně
موثر	efektivně
موثر	impozantní
موثر	působivé
موثر	působivý
موثر	účinná
موثر	účinné
موثر	efektivní
موثر	účinný
کودتا	převrat
هلال	hilal
تلسکوپ	teleskop
تلسکوپ	dalekohled
گران	nákladné
گران	nákladné
گران	drahé
فرمانروایان	impéria
فرمانروایان	vládci
هیپ	hip
هیپ	kyčle
هیپ	boky
غرق	utonutí
غرق	utopit
التهاب	zánětu
التهاب	zánět
جنسیت	pohlaví
جنسیت	pohlaví
جنسیت	sexu
جنسیت	sex
فرانسوا	francois
فرانسوا	françois
کارمند	zaměstnance
کارمند	zaměstnanec
کارمند	zaměstnankyně
کارمند	úředník
کارمند	zaměstnanců
کارمند	zaměstnancům
کارمند	zaměstnance
