die	το
hotel	hotel
hotel	ξενοδοχείο
bygevoeg	πρόσθεσε
bygevoeg	προστέθηκε
bygevoeg	προστέθηκαν
bygevoeg	προστίθεται
besonderhede	λεπτομέρειες
aangeval	επιτέθηκε
liberale	φιλελεύθερο
liberale	φιλελεύθερη
liberale	φιλελεύθερος
onderwyser	δάσκαλος
onderwyser	δασκάλα
onderwyser	καθηγήτρια
onderwyser	καθηγητής
skilderye	πίνακες
bar	βαυαρίας
bar	βαυαρία
bar	ράβδος
bar	μπαρ
bar	bar
bar	μπάρ
bar	μπάρα
gelaat	αριστερά
gelaat	αριστερό
gelaat	αριστερή
gelaat	αριστερα
orrel	όργανο
organisasies	οργανώσεις
organisasies	οργανισμοί
deursnee	διάμετρο
deursnee	διάμετρος
weergawes	εκδοχές
heidelberg	χαϊδελβέργη
road	οδός
road	δρόμος
road	δρόμο
road	road
cambridge	κέιμπριτζ
cambridge	κέμπριτζ
hill	λόφος
hill	χιλ
hill	hill
distrikte	συνοικίες
holland	χόλαντ
holland	holland
fees	φεστιβάλ
beskrywing	εκθέτη
apartheid	απαρτχάιντ
onthou	θυμάσαι
onthou	θυμήσου
onthou	θυμηθείτε
toekomstige	μελλοντικός
toekomstige	μέλλον
toekomstige	μελλον
goedere	εμπορεύματα
goedere	αγαθά
goedere	εμπορευμάτων
francois	φρανσουά
reël	κανόνας
wyd	πλατύ
wyd	ευρύ
wyd	πλατιά
dvd	dvd
vriend	φιλε
vriend	φίλος
vriend	φίλη
ervaar	εμπειρία
ervaar	πείρα
jacob	jacob
jacob	τζέικομπ
frankfurt	φρανκφούρτη
unieke	μοναδική
unieke	μοναδικό
unieke	μοναδικός
unieke	μοναδικοί
aand	απόγευμα
aand	καλησπέρα
aand	βράδυ
aand	νύχτα
aand	βραδιά
aand	νυχτα
hanteer	λαβές
hanteer	λαβή
hanteer	χερούλι
teenwoordig	παρών
teenwoordig	δώρο
teenwoordig	παρόντες
teenwoordig	παρούσα
teenwoordig	παρόν
hoofkwartier	αρχηγείο
hoofkwartier	έδρα
walter	γουόλτερ
walter	ουόλτερ
walter	walter
indo	ινδο
situasie	κατάσταση
situasie	κατασταση
direkteur	διευθυντή
direkteur	διευθύντρια
direkteur	σκηνοθέτης
direkteur	διευθυντής
opvoeding	εκπαίδευση
opvoeding	παιδεία
sigbaar	ορατό
sigbaar	ορατά
sigbaar	ορατή
sigbaar	ορατός
sigbaar	ορατές
omstrede	αμφιλεγόμενο
omstrede	αμφιλεγόμενη
omstrede	επίμαχο
muur	wall
muur	τοίχος
muur	τοίχο
muur	τείχος
muur	γουόλ
werklik	πραγματικά
werklik	αληθινά
plat	επίπεδη
plat	διαμέρισμα
siektes	αρρώστιες
siektes	ασθένειες
wyn	οίνος
wyn	κρασιά
wyn	κρασί
stukke	τεμάχια
stukke	κομμάτια
band	ορχήστρα
band	συγκρότημα
band	μπάντα
band	ισοφάριση
gewys	έδειξε
gewys	εμφάνιση
gewys	show
gewys	δείξω
gewys	παράσταση
toestemming	συγκατάθεση
toestemming	συναίνεση
toestemming	άδεια
toestemming	αδεια
praktyk	πρακτική
praktyk	ιατρείο
praktyk	εξάσκηση
praktyk	προπόνηση
pruise	πρωσία
farao	φαραώ
wapens	όπλα
wapens	οπλα
wapens	σήματα
saterdag	σάββατο
definisie	ορισμός
cfg	cfg
rowspan	rowspan
moord	δολοφονία
moord	φόνος
moord	φόνο
gedeeltelik	μερική
gedeeltelik	μερικό
gedeeltelik	μερικώς
gevier	γιόρτασε
verlore	χάθηκε
verlore	χαμένος
verlore	χάσαμε
verlore	χαμένη
verlore	χάσει
verlore	χαμένοι
leeftyd	εφάπαξ
adriaan	adriaan
verval	εκπνέει
verval	λήγει
verval	λήξη
rekenaar	υπολογιστής
rekenaar	υπολογιστή
rekenaar	κομπιούτερ
rekenaar	υπολογιστές
ysland	ισλανδίας
ysland	ισλανδία
ysland	shetland
oorblywende	παραμένοντας
oorblywende	απομένουν
oorblywende	απομένει
eienaar	ιδιοκτήτη
eienaar	κάτοχος
eienaar	ιδιοκτήτρια
eienaar	ιδιοκτήτης
toer	ξενάγηση
toer	περιήγηση
toer	tour
toer	περιοδεία
veranderinge	τροποποιήσεις
maatskappye	εταιρίες
maatskappye	εταιρείες
fraser	φρέιζερ
mening	αποψη
mening	γνωμη
mening	γνώμη
arm	μπράτσο
arm	χέρι
arm	βραχίονα
rhodes	ρόδο
rhodes	ρόδος
rhodes	ρόουντς
landelike	αγροτικές
landelike	αγροτική
landelike	αγροτικός
hoort	ανήκει
hoort	ανήκουν
hamburg	αμβούργο
tekens	μάρκες
tekens	πινακίδες
tekens	σημάδια
dialek	διάλεκτο
beperkte	limited
beperkte	περιορισμένη
beperkte	περιορισμένα
beperkte	περιορισμένο
beperkte	περιορισμένος
khan	χαν
khan	καν
khan	khan
sjinees	κινέζος
sjinees	κινεζική
sjinees	κινέζικο
sjinees	κινέζικα
sjinees	κινέζοι
joe	τζο
joe	joe
waarom	γιατι
waarom	γιατί
vinnige	γρήγορα
vinnige	γρήγορος
vinnige	γρήγορο
vinnige	γρήγορη
romeine	ρωμαίους
romeine	ρωμαίοι
waardes	τραπέζια
waardes	πίνακες
waardes	αξίες
waardes	τιμές
sterrestelsel	γαλαξίας
sterrestelsel	γαλαξία
konstantinopel	κωνσταντινούπολη
behandeling	θεραπεία
uitspraak	προφορά
hugo	hugo
hugo	χιούγκο
kode	κώδικα
kode	κωδικός
kode	κώδικας
negatiewe	αρνητικά
negatiewe	αρνητικός
negatiewe	αρνητικό
negatiewe	αρνητική
spesifiek	ειδικές
spesifiek	συγκεκριμένα
spesifiek	συγκεκριμένος
santa	σάντα
bottom	πάτος
bottom	βυθό
onmiddellik	αμέσως
ddr	ddr
ddr	λδγ
hollandse	ολλανδός
hollandse	ολλανδικό
hollandse	ολλανδικά
hollandse	ντατς
hollandse	ολλανδική
aloe	αλόη
simon	σιμόν
simon	σάιμον
don	ντον
don	don
don	ντόν
don	δον
beker	κύπελλο
beker	κούπα
beker	φλιτζάνι
arthur	arthur
arthur	άρθουρ
sterrestelsels	γαλαξίες
münchen	μονάχου
münchen	μόναχο
eduard	έντουαρντ
eduard	edward
eduard	εντουαρντ
yster	εικονική
yster	εικονικό
yster	σίδηρος
yster	σίδηρο
yster	σιδήρου
yster	σίδερο
giovanni	giovanni
giovanni	τζιοβάνι
zambië	ζάμπια
spelling	ορθογραφία
prente	εικόνες
prente	φωτογραφιες
prente	φωτογραφίες
prente	εικόνες
aangekom	έφτασα
aangekom	έφτασε
argeologiese	αρχαιολογικό
vlieg	πετάξει
vlieg	πέτα
vlieg	μύγα
vlieg	πέταξε
honderd	hundred
honderd	εκατό
skuld	χρέος
skuld	οφειλή
skuld	ενοχές
skuld	τύψεις
skuld	ενοχή
skuld	ασπιδα
skuld	ασπίδα
parameters	παραμέτρους
parameters	παράμετροι
gereelde	τακτικά
gereelde	τακτική
gereelde	κανονική
gereelde	κανονικός
gereelde	κανονικό
aus	aus
aksie	εκτέλεση
suurstof	οξυγόνο
newel	νεφέλωμα
werkers	εργαζόμενοι
werkers	εργαζομένων
werkers	εργάτες
tradisies	παραδόσεις
wenner	νικήτρια
wenner	νικητής
wenner	νικητή
samuel	σάμουελ
samuel	σάμιουελ
kenmerke	χαρακτηριστικά
variant	παραλλαγή
beskawing	πολιτισμός
wenners	νικητές
wind	άνεμο
wind	αιολική
wind	άνεμος
verlies	απώλειες
verlies	απώλεια
verlies	ζημία
limpopo	λιμπόπο
vlaandere	φλάνδρα
vlaandere	φλάντερς
projekte	σχέδια
projekte	έργα
projekte	εργα
universiteite	πανεπιστημίων
universiteite	πανεπιστήμια
wladimir	βλαντιμίρ
wladimir	βλάντιμιρ
christene	κριστιάν
christene	christian
christene	χριστιανοί
christene	κρίστιαν
christene	χριστιανός
testament	διαθήκη
rang	βαθμός
bygewoon	παρευρέθηκαν
bedreig	απειλείται
bedreig	απείλησε
bedreig	απειλούνται
harris	χάρρις
harris	χάρις
harris	harris
sangeres	τραγουδιστής
sangeres	σίνγκερ
sangeres	τραγουδίστρια
presiese	ακριβείς
presiese	ακριβής
presiese	ακριβή
presiese	ακριβές
presiese	ακριβής
presiese	ακριβές
pragtige	πανέμορφη
pragtige	κούκλα
pragtige	κούκλος
rock	rock
rock	πέτρα
rock	ροκ
rock	βράχος
gert	γκερτ
paaie	δρόμους
paaie	οδοί
paaie	δρόμοι
paaie	μονοπάτια
paaie	διαδρομές
kommentaar	συνάρτηση
kommentaar	λειτουργία
kommentaar	comment
kommentaar	σχόλιο
kommentaar	διοίκηση
kommentaar	εντολή
kommentaar	περιεχόμενα
kommentaar	περιεχόμενο
athene	αθηνα
athene	αθήνα
athene	athens
athene	αθηνα
athene	αθηνά
voorste	οδηγώντας
voorste	οδηγεί
leeu	λιοντάρι
leeu	λέων
leeu	λέο
leeu	λίο
leeu	λέων
leeu	leo
insekte	έντομα
deesdae	τελευταία
johanna	τζοάννα
johanna	ιωάννα
johanna	τζοάνα
johanna	ιωάννα
johanna	joan
johanna	τζόαν
johanna	τζοάν
hoor	ακρόαση
hoor	ακοή
may	μάη
may	μάιος
may	μέι
may	μάης
vuur	φωτιά
vuur	πυρ
vuur	φωτια
vuur	πυρκαγιά
teenpous	αντίπαπας
gevolge	επιπτώσεις
gevolge	συνέπειες
scott	σκοτ
scott	scott
scott	σκότ
mary	μαίρη
gemeet	μετρούμενη
gemeet	μετριέται
alternatiewe	εναλλακτικό
alternatiewe	εναλλακτικά
alternatiewe	εναλλακτική
alternatiewe	εναλλακτικό
alternatiewe	εναλλακτική
alternatiewe	εναλλακτικές
vleis	κρέατα
vleis	κρέας
kere	times
kere	φορές
kere	χρόνοι
stuart	στιούαρτ
stuart	στούαρτ
golden	χρυσός
golden	χρυσό
golden	χρυσή
golden	golden
golden	χρυσά
aangehou	κρατείται
toernooi	τουρνουά
boodskap	μήνυμα
georgië	τζώρτζια
georgië	georgia
georgië	τζόρτζια
waterstof	υδρογόνο
waterstof	υδρογόνου
beginsel	αρχη
beginsel	αρχή
leidende	οδηγώντας
leidende	οδηγεί
eugene	γιουτζίν
apple	μήλο
apple	apple
ernstig	σοβαρό
ernstig	σοβαρός
ernstig	σοβαρή
beer	αρκουδάκι
beer	αρκούδα
beer	αρκούδος
mandela	μαντέλα
reën	βροχή
reën	ρέιν
reën	βροχές
landskap	τοπίο
shakespeare	σαίξπηρ
nasa	nasa
nasa	νασα
owerhede	αρχές
owerhede	αρχες
wag	περίμενε
wag	περιμένετε
hitte	ζέστη
hitte	θερμότητα
hitte	θέρμανση
hitte	θερμότητας
gedig	ποίημα
ingang	είσοδος
ingang	είσοδο
skaal	ζυγαριά
skaal	κλίμακα
skaal	κλιμάκωση
lente	ελατήριο
lente	ανοιξιάτικες
lente	άνοιξη
lente	ανοιξη
gesig	πρόσωπο
gesig	προσωπο
gesig	φάτσα
kamp	καμπ
kamp	κατασκήνωση
kamp	καταυλισμός
kamp	στρατόπεδο
kamp	κατασκήνωση
kamp	κάμπινγκ
eenvoudig	απλός
eenvoudig	απλή
eenvoudig	απλό
eenvoudig	σκέτο
eenvoudig	απλό
eenvoudig	πεδιάδα
seksuele	σεξουαλικά
seksuele	σεξουαλική
seksuele	σεξουαλικός
seksuele	σεξουαλικό
simbole	σύμβολα
metaal	μεταλλικό
metaal	μέταλλο
metaal	μέταλλα
metaal	metal
metaal	μεταλλικά
geheime	μυστικά
geheime	μυστικός
geheime	μυστικό
geheime	μυστική
wyfie	γυναίκα
wyfie	θηλυκό
natalse	βάλτος
natalse	νατάλ
positiewe	θετικές
positiewe	θετικά
positiewe	θετικός
positiewe	θετικό
positiewe	θετική
gemiddeld	μέσος
gemiddeld	μέση
islam	ισλάμ
malta	μάλτα
malta	malta
gehelp	βοήθησα
gehelp	βοήθησε
gehelp	χρήσιμο
gehelp	χρήσιμη
kante	όψεις
kante	πλευρές
wilde	αγρια
wilde	άγρια
wilde	άγριος
wilde	άγριο
wilde	άγριες
verban	απαγορευτεί
verban	απαγορευμένο
verban	απαγορεύτηκε
pools	πολωνική
pools	πολωνικό
pools	πολωνικά
pools	πολωνικές
pools	πολωνοί
pools	πολωνός
xiii	xiii
organismes	οργανισμοί
asiatiese	ασιάτης
asiatiese	ασιάτες
asiatiese	ασιατική
asiatiese	ασιατικό
francisco	φραντσίσκο
francisco	φρανσίσκο
francisco	francisco
weerstand	αντοχή
weerstand	αντίστασης
weerstand	αντίσταση
weerstand	ανθεκτικότητα
premier	πρωθυπουργός
premier	premier
uitgeoefen	ασκείται
uitgeoefen	ασκήθηκε
gebruike	χρήσεις
gebruike	χρησιμοποιεί
gebruike	χρήσεων
gebruike	συνέδρια
gebruike	συμβάσεις
publieke	δημόσιες
publieke	δημόσια
publieke	δημόσιος
vrydag	παρασκευη
vrydag	παρασκευή
victor	βίκτορ
victor	βίκτωρ
victor	victor
musikant	μουσικός
musikant	μουσικό
glen	glen
glen	γκλεν
slawe	δούλοι
slawe	σκλάβους
slawe	σκλάβοι
voorstede	προάστια
voorstede	προάστιο
force	force
force	δύναμη
quebec	κεμπέκ
logo	λογότυπο
county	νομό
county	κομητεία
werklike	πραγματική
afgelope	παρελθον
afgelope	περασμένες
afgelope	περασμένα
afgelope	παρελθόν
teenwoordigheid	παρουσία
teenwoordigheid	παρουσια
bedrag	ποσό
gesamentlike	άρθρωση
samesmelting	συγχώνευση
groeiende	μεγαλώνει
groeiende	αυξανόμενη
metodes	μέθοδοι
metodes	μεθόδους
poësie	ποίηση
toerisme	τουρισμός
toerisme	τουρισμού
rosenthal	ρόζενταλ
gevange	απαγωγή
gevange	απήγαγαν
gevange	απήχθη
gevange	απήγαγε
waarheid	αλήθεια
row	σειρά
row	κουπί
row	ρόου
mengsel	μίγμα
mengsel	μείγμα
idees	ιδέες
katte	γάτες
steve	steve
steve	στιβ
steve	στηβ
saturnus	κρόνος
saturnus	κρόνου
uitvoer	εξαγωγές
uitvoer	εκτελέσει
uitvoer	εκτέλεση
xii	xii
mure	τοίχους
mure	τείχη
mure	τοίχοι
anton	αντόν
anton	άντον
geëindig	έληξε
student	μαθήτρια
student	σπουδαστής
student	μαθητής
student	φοιτήτρια
student	φοιτητής
maniere	τρόποι
maniere	τρόπους
maniere	τρόποι
maniere	τρόπους
geweld	βία
geweld	βια
ure	ώρες
ure	ωράριο
ure	ωρες
