par	關於
gsm	gsm
mūks	僧侶
mūks	和尚
mūks	僧
bloku	區塊
bloku	block
ēst	吃
ēst	飲食
ēst	進食
ēst	食
ēst	吃
ēst	吃了
tornī	tower
tornī	塔
tornī	塔台
bin	bin
bin	斌
bin	彬
smaržu	氣味
smaržu	香水
intel	英特爾
intel	情報
intel	intel
vaira	myrtle
pāriem	夫妻
pāriem	情侶
pāriem	夫婦
sīlis	傑
sīlis	jay
reinas	萊茵河
paliekas	殘留物
paliekas	垃圾
opengl	opengl
apļa	圓形
apļa	圓
apļa	圓圈
apļa	迴圈
apļa	圈
biroju	辦公
biroju	辦公室
biroju	辦事處
asfalts	瀝青
proporcionāli	比例
kopīga	共用
kopīga	共享
kopīga	分享
kopīga	關節
kopīga	聯合
kontrolēt	控制權
kontrolēt	控制
pīles	鴨
pīles	鴨子
pīles	鴨
pīles	鴨子
iekšā	內在
iekšā	裡面
iekšā	內心
iekšā	內部
vīne	維也納
kanoe	獨木舟
cunami	海嘯
cunami	海嘯
nopirkts	購買
klasisko	古典
plastmasas	塑料
plastmasas	塑膠
plastmasas	塑料
plastmasas	塑膠
palīdzība	援助
palīdzība	協助
palīdzība	援助
palīdzība	幫助
palīdzība	幫忙
ārējais	外部
ārējais	外表
atbildīgs	負責
pirmdienā	週一
pirmdienā	星期一
militāra	軍方
militāra	軍事
demo	示範
demo	演示
pretestība	阻力
pretestība	電阻
pretestība	抵抗
pretestība	抵制
komēdija	喜劇
smago	重
smago	重型
smago	沈重
ronalds	ronald
kalpot	服務
kalpot	發球
whois	whois
autonomiju	自主
autonomiju	自治
gamma	gamma
gamma	伽瑪
fotogrāfiju	像片
fotogrāfiju	照片
elementa	元素
elementa	元件
elementa	要件
deg	燒傷
jaudas	電力
jaudas	電源
jaudas	動力
jaudas	權力
raķete	火箭
bils	bill
bils	法案
bērzu	樺
bērzu	白樺
antena	天線
sēņu	香菇
sēņu	蘑菇
ģimeņu	家庭
zīdītājiem	哺乳動物
miljonos	百萬
geo	geo
vita	vita
tradicionālo	傳統
programmatūru	軟體
plāksne	板
slepkavības	謀殺
slepkavības	謀殺案
slepkavības	謀殺罪
slepkavības	暗殺
slepkavības	暗殺
slepkavības	刺殺
darbdienās	平日
sadarbojas	協作
sadarbojas	合作
mitrums	水分
mitrums	濕度
mitrums	潮濕
mitrums	濕度
paziņojums	公告
paziņojums	宣告
paziņojums	通知
paziņojums	通知
paziņojums	通訊
paziņojums	溝通
samazinot	遞減
pieres	額頭
ērika	erica
kuba	立方
kuba	方塊
kuba	立方體
kuba	古巴
pakļauts	從屬
ninja	忍者
leopards	豹
leopards	獵豹
ltf	ltf
tīģeris	虎
tīģeris	老虎
led	led
eksperimentu	試驗
eksperimentu	實驗
kanāli	頻道
kanāli	渠道
kanāli	運河
ilgas	嚮往
ilgas	渴望
pārvietots	translocated
pārvietots	感動
garīgā	靈性
garīgā	精神
garīgā	心智
garīgā	心理
garīgā	精神
kursa	課程
vēlme	願望
vēlme	慾望
vēlme	願望
vēlme	祝願
laulībā	結婚
laulībā	婚姻
nomainīt	替代
nomainīt	取代
nomainīt	替換
nomainīt	更換
nomainīt	代替
popularitāte	人氣
analīzi	分析
klintis	崖壁
klintis	懸崖
klintis	崖
klintis	岩
klintis	岩石
lidostā	機場
miljardus	億萬
veiksmīgs	成功
wikibase	wikibase
prasmes	技能
prasmes	技藝
prasmes	技巧
prasmes	技能
sīki	詳細
sīki	細節
sīki	詳細
sīki	詳情
automobilis	車
automobilis	汽車
attieksmi	態度
laboratorijā	實驗室
laboratorijā	化驗室
laboratorijā	實驗室
piespiedu	被迫
piespiedu	強迫
vista	vista
vista	雞肉
vista	山雞
vista	雞
kandidāti	候選人
kandidāti	候選人
kandidāti	候選
kandidāti	申請者
kontinentos	大洲
kontinentos	大陸
personāls	人員
personāls	人事
miega	睡
miega	睡眠
miega	睡覺
spārnus	翅膀
spārnus	翼
atbrīvot	釋出
atbrīvot	釋放
marmora	大理石
marmora	彈珠
parki	公園
kritums	拒絕
kritums	減少
kritums	下降
kritums	衰落
kritums	秋季
kritums	秋天
kritums	跌倒
lija	鷂
dzeltena	黃色
dzeltena	黃
firma	事務所
attīstījusies	進化
privilēģijas	特權
pablo	pablo
atsauksmes	回饋
atsauksmes	反饋
atsauksmes	評論
atsauksmes	意見
tautību	民族
ben	ben
ben	本
ben	奔
pieņemot	假設
jevgeņijs	evgeny
vilnas	羊毛
vadu	班長
vadu	班
vadu	小隊
modeļus	模型
modeļus	模特
modeļus	型號
modeļus	模特兒
modeļus	格局
modeļus	模式
pakta	協約
pakta	約定
root	根
root	root
institūcija	體制
institūcija	機構
disciplīna	紀律
disciplīna	紀律處分
aleja	小巷
aleja	巷
aleja	巷子
lauki	鄉村
lauki	鄉下
lauki	鄉間
lauki	農村
lauki	田間
lauki	田地
lauki	欄位
lauki	田野
intervija	面試
intervija	面談
intervija	約談
intervija	採訪
intervija	訪談
etniskā	族裔
šovs	邵
šovs	蕭
šovs	shaw
šovs	肖
deja	舞蹈
deja	跳舞
deja	舞
deja	deja
piedalīšanās	參與
zaudēts	失
zaudēts	輸
zaudēts	輸了
zaudēts	遺失
zaudēts	迷失
apmācību	培訓
apmācību	訓練
amatnieku	工匠
vertikāli	直立
vertikāli	垂直
vertikāli	縱向
vertikāli	垂直
vertikāli	縱向
zivs	魚類
zivs	魚
zivs	魚兒
izplatās	散播
izplatās	蔓延
izplatās	傳播
smagas	重
smagas	重型
smagas	沈重
smagas	嚴重
smagas	重度
pilsonis	市民
pilsonis	公民
ligzdā	插座
ligzdā	socket
rudzu	黑麥
als	als
deviņi	九
deviņi	九個
spilgti	明亮
sprieguma	電壓
fiziski	物理
kategorijām	類別
leģendas	傳說
leģendas	傳奇
rīcība	動作
rīcība	行動
villa	willa
villa	別墅
villa	villa
burtiski	字面上
nova	新星
nova	nova
cēlonis	原因
nulles	零
nulles	無效
tīri	純粹
tīri	純潔
tīri	純純
tīri	純
tīri	純粹
tanki	坦克
nieru	腎
zaļš	綠色
zaļš	綠
zaļš	綠地
zaļš	格林
ierocis	武器
ierocis	兵器
ierocis	槍支
ierocis	槍
ierocis	炮
patvērumu	庇護
patvērumu	避難
beidou	北斗
izskaidrot	解釋
mērķa	目標
virsnieka	官
virsnieka	軍官
īpašā	特別
maksāt	付費
maksāt	付款
maksāt	支付
dialekts	話
dialekts	方言
propagandas	宣傳
minēt	提及
pīle	鴨
pīle	鴨子
sky	天空
sky	sky
profesijas	職業
pienākums	職責
pienākums	義務
slēpošanas	滑雪
princeses	王妃
princeses	小公主
princeses	公主
pedro	pedro
pētīt	探索
teritoriālā	領土
sods	罰
sods	懲罰
sods	處罰
sods	刑罰
sods	刑罰
sods	懲罰
sods	處罰
sods	句子
sods	刑期
sods	判刑
geschichte	geschichte
nepareizi	錯誤
nepareizi	錯
upēs	河流
segsēkļi	angiosperms
agresīvi	咄咄逼人
observatorija	天文台
galvaskausa	顱
galvaskausa	骷髏
galvaskausa	頭顱
galvaskausa	頭骨
dzērienu	喝
dzērienu	喝酒
individuāli	個別
individuāli	個人
individuāli	個別
individuāli	個體
veca	老
veca	舊的
veca	舊
veca	老了
muskuļi	肌肉
muskuļi	肌
muskuļi	肌肉
izdošanu	引渡
armands	armand
maksa	費用
maksa	收費
maksa	費
maksa	手續費
maksa	費用
maksa	收費
maksa	手續費
hokejs	曲棍球
hokejs	冰球
sabres	軍刀
amonija	銨
izpildes	強制執行
vārtsargu	守門員
dabiskā	自然
dabiskā	天然
bass	低音
bass	bass
atis	atis
putekļu	塵土
putekļu	塵
putekļu	塵埃
putekļu	灰塵
apziņas	良知
apziņas	良心
bodyclass	bodyclass
devīze	座右銘
devīze	箴言
devīze	格言
devīze	口號
devīze	標語
luīze	luisa
luīze	louise
pieredzes	經驗
pieredzes	體驗
pieredzes	體驗
pieredzes	經驗
klients	客戶
klients	顧客
klients	客戶
uzticību	信心
uzticību	自信
uzticību	信任
uzticību	信託
gribēja	通緝
vēlākā	後來
vēlākā	稍後
vēlākā	以後
gailis	公雞
personīgā	個人
šķirnēm	品種
serbija	塞爾維亞
notiesāts	定罪
notiesāts	判刑
sacīkstēm	種族
sfēras	網域
sfēras	域
sfēras	球體
parastās	平時
pārvietot	動
pārvietot	移動
skolām	學校
ētikas	倫理
ētikas	倫理
ētikas	倫理學
atsevišķs	分離
projektus	草稿
gumijas	橡膠
gumijas	橡皮
side	一面
side	側
beidz	停止
procesors	處理器
procesors	cpu
vecākie	長者
vecākie	長輩
vecākie	長老
žagata	鵲
žagata	喜鵲
logi	windows
logi	窗
logi	視窗
īstais	real
īstais	真實
gājēju	行人
aizmugures	後方
suņiem	犬
suņiem	狗
gregors	gregor
kaļķakmens	石灰岩
plakāts	海報
sūtnis	特使
emanuels	emanuel
emanuels	emmanuel
mezglu	結
atbildību	問責
klosterī	修道院
dec	dec
dec	十二月
nosūtīt	送出
pēcteči	後裔
pēcteči	後代
klēra	claire
klasikas	經典
vilka	狼
java	爪哇
java	java
uzbrukumi	攻擊
uzbrukumi	襲擊
attieksme	態度
attieksme	態度
šaušanas	射擊
šaušanas	槍擊
šaušanas	拍攝
formās	表格
mediji	媒體
mediji	媒介
aprēķina	計算
olbaltumvielas	蛋白質
olbaltumvielas	蛋白
olbaltumvielas	蛋白質
olbaltumvielas	蛋白
izgatavotas	捏造
pēdējoreiz	上次
pēdējoreiz	最後
soli	台階
soli	步驟
soli	步
pieprasījums	請求
pieprasījums	要求
pieprasījums	需求
pieprasījums	需求量
pieprasījums	要求
risks	風險
risks	風險
piemērotas	適當
piemērotas	適合
piemērotas	合適
smilts	沙
smilts	沙子
smilts	砂
pirkstu	指頭
pirkstu	手指
ikviens	每個人
ikviens	大家
ikviens	每個人
ikviens	任何人
piedzīvojumu	探險
piedzīvojumu	冒險
publicēt	刊登
publicēt	發表
variācijas	變異
variācijas	變更
variācijas	變異
felipe	felipe
dažādība	多元化
dažādība	多樣性
dažādība	多樣化
izveidošana	創作
izveidošana	創建
izveidošana	創造
izveidošana	建立
izveidošana	建立
aizsargāt	保護
mērķus	目標
express	快車
express	明示
express	express
express	特快
klienta	客戶
monarhs	君主
globālā	全球
aptaujas	調查
aptaujas	問卷
protestantu	新教
periodiski	定期
kritika	批評
kritika	批判
kritika	批評
iphone	iphone
aprindās	圈
aprindās	圈子
aprindās	圓圈
kāpurs	毛蟲
kāpurs	幼蟲
baloži	鴿
baloži	鴿子
bērnudārzs	幼兒園
bērnudārzs	幼稚園
sekundēm	秒
sekundēm	秒數
krustnešiem	十字軍
mednieku	獵人
izdarīts	完成
pūces	貓頭鷹
kritiku	批評
kritiku	批判
kritiku	批評
baltkrievija	白俄羅斯
modernā	摩登
modernā	現代
modernā	近代
modernā	現代化
pola	pola
cementa	水泥
krīt	墜落
krīt	瀑布
krīt	秋季
krīt	秋天
krīt	跌倒
esp	esp
pārbaudīt	驗證
pārbaudīt	檢查
pārbaudīt	支票
prototips	原型
mantojums	繼承權
mantojums	繼承
mantojums	遺產
mantojums	傳承
mantojums	遺贈
mantojums	遺留
mantojums	遺產
mantojums	遺產
santa	聖誕老人
zīmolu	品牌
zīmolu	烙印
zīmolu	品牌
tukšs	空白
tukšs	空
tukšs	空白
rādītāji	指標
sitienu	踢
monarhija	君主
monarhija	君主制
monarhija	君主政體
svina	鉛
svina	領先
svina	帶頭
tehniskais	技術
zvans	鐘
zvans	貝爾
zvans	鈴
zvans	bell
cinka	鋅
piešķiršanu	歸屬
piešķiršanu	署名
apēd	吃
apēd	吃了
astoņus	八個
astoņus	八
pirkstiem	手指
skābeklis	氧氣
skābeklis	氧
linda	linda
kuģus	船隻
kuģus	船舶
administrators	署長
impulsu	勢頭
mysql	mysql
stari	射線
normāli	常態
normāli	正常
pīļu	鴨
pīļu	鴨子
pielietot	適用
ogas	漿果
plūdi	洪水
plūdi	水災
plūdi	洪水
plūdi	水災
plūdi	洪水
plūdi	水災
kazu	山羊
kazu	羊
pavēle	命令
pavēle	訂單
identitāti	身分
identitāti	身份
api	api
api	api
spektra	光譜
spektra	頻譜
subtropu	亞熱帶
vectēvs	爺爺
vectēvs	祖父
patlaban	目前
kancelejas	文具
bite	咬
bite	蜂
bite	蜜蜂
labot	編輯
debesis	天國
debesis	天堂
debesis	天空
debesis	sky
debesis	天空
ģimenēm	家庭
ieslodzīto	俘虜
ieslodzīto	囚犯
ieslodzīto	犯人
ieslodzīto	囚徒
ieslodzīto	囚犯
ieslodzīto	犯人
ieslodzīto	囚徒
taisni	直直
taisni	直
saistība	關係
saistība	戀愛
saistība	感情
saistība	關係
zaudējums	滅失
zaudējums	虧損
zaudējums	損失
zaudējums	喪失
dace	鱥
poters	波特
molekulā	分子
gaida	等候
gaida	等待
kokus	樹
kokus	樹木
kristālu	水晶
kristālu	crystal
kristālu	晶體
zebras	斑馬
plātnes	板
ieslodzīts	囚禁
zarnas	腸
zarnas	腸
zarnas	腸子
zarnas	大腸
zarnas	腸
zarnas	腸子
rakstot	書寫
rakstot	寫入
rakstot	寫
rakstot	撰寫
rakstot	寫作
produkta	商品
produkta	產品
produkta	產物
bruņu	裝甲
plāni	計劃
valentīna	情人節
dimanta	金剛石
dimanta	鑽石
debesīm	天國
debesīm	天堂
reģistrā	註冊
reģistrā	登記
pieņemti	接受
kolumbija	哥倫比亞
zemā	低低
zemā	低
nometņu	營地
vāja	窮
vāja	弱
vāja	虛弱
vāja	弱者
vāja	軟弱
vāja	薄弱
radinieks	親戚
radinieks	相對
saīsinājums	縮寫
mērija	mary
mērija	瑪麗
mērija	瑪莉
govs	牛
govs	奶牛
govs	母牛
attēlojums	描繪
tuvojoties	臨近
tuvojoties	接近
saglabāšanu	保全
pretrunā	幾率
palielināts	增加
definīcijas	定義
santjago	聖地亞哥
santjago	聖地牙哥
turciju	土耳其
saprata	理解
renē	rené
renē	renee
renē	rene
pjotrs	pyotr
pozitīvas	積極
pozitīvas	正面
pozitīvas	陽性
komunikāciju	通訊
palielinot	增加
sekcijas	驗屍
sekcijas	解剖
ievērojot	觀測
komentāri	評論
komentāri	意見
lūgšanas	祈禱
lūgšanas	禱告
lūgšanas	祈禱
lūgšanas	禱告
bmw	寶馬
bmw	bmw
kontinentālā	大陸
reforma	改革
vietējais	當地
vietējais	局部
vietējais	本地
vietējais	原生
laboratorija	實驗室
laboratorija	化驗室
laboratorija	實驗室
atsauce	參考
tonijs	tony
egle	雲杉
nekur	無處
titāna	鈦
publicē	刊登
publicē	發表
seguma	人行道
apmeklēt	參觀
apmeklēt	訪問
saimniecība	農場
saimniecība	持有
saimniecība	控股
bagāts	富人
bagāts	富
bagāts	豐富
bagāts	富有
lejas	下方
lejas	底
lejas	底部
lejas	底下
efektīvi	高效
efektīvi	有效率
efektīvi	有效
efektīvi	高效
strādnieki	勞動者
strādnieki	工人
otavas	渥太華
apakškārtas	suborder
frekvence	頻率
labāka	更好
parādīšanās	湧現
parādīšanās	興起
tilti	橋梁
tilti	橋
darbinieka	僱員
darbinieka	員工
darbinieka	職工
dzimtenes	故鄉
dzimtenes	家園
dzimtenes	祖國
dzimtenes	國土
izmainīt	變更
izmainīt	修改
izmainīt	更改
paraksta	簽名
paraksta	簽字
paraksta	簽署
western	西方
western	西部
kopīgs	共用
kopīgs	共享
kopīgs	分享
twitter	twitter
domāšanas	心態
licence	執照
licence	許可
licence	許可證
licence	執照
licence	駕照
licence	許可證
fiziskā	物理
aitu	羊
aitu	綿羊
paplašināt	延伸
paplašināt	擴展
paplašināt	延長
paplašināt	擴張
paplašināt	擴展
paplašināt	拓展
paplašināt	擴大
model	模範
model	示範
model	模型
model	型號
model	模特兒
izdevumus	費用
izdevumus	開支
izdevumus	支出
piegādes	送貨
piegādes	投放
piegādes	交付
piegādes	交貨
piegādes	遞送
piegādes	供應
piegādes	用品
piegādes	送貨
piegādes	交付
piegādes	交貨
maksāja	付費
skābes	酸
skābes	酸性
skābes	酸
garoza	皮層
iniciatīvu	倡議
iekarot	征服
mēle	舌頭
mēle	舌
espn	espn
redzamais	可見
tuvojas	臨近
tuvojas	接近
sliedes	曲目
sliedes	軌道
sliedes	鐵路
virsotni	頂點
emma	艾瑪
emma	emma
atkārtots	反復
atkārtots	重復
mošejas	清真寺
ralfs	ralph
ein	ein
tiesnešu	法官
izvirzīts	提名
zvejas	釣魚
zvejas	漁業
zvejas	捕撈
zvejas	捕魚
septītā	第七
atbildi	回答
atbildi	答
atbildi	答案
atbildi	回覆
precizitāti	準確性
precizitāti	精確度
precizitāti	精度
precizitāti	準確度
asinīm	血液
asinīm	血
asinīm	血跡
asinīm	鮮血
aprēķināt	計算
pavasaris	春
pavasaris	春秋
pavasaris	春天
pavasaris	彈簧
pavasaris	春季
gatavo	完成
visam	一切都
visam	一切
historia	historia
fasādes	外觀
aptumsums	日蝕
nolemj	決定
portu	埠
portu	港口
portu	港
lietojums	用法
lietojums	用量
lietojums	使用
lietojums	利用
lietojums	使用
sarežģīta	複雜
sarežģīta	複雜
sarežģīta	困難
sarežģīta	難
sarežģīta	艱難
dīķi	池
dīķi	池塘
sabiedriski	交際
dzīvība	生命
dzīvība	人生
dzīvība	生活
celulozes	纖維素
celulozes	紙漿
atm	atm
smaga	重
smaga	重型
smaga	沈重
smaga	嚴重
smaga	重度
luksemburga	盧森堡
migrē	遷移
migrē	遷徙
zīmogs	蓋章
zīmogs	郵票
zīmogs	印章
zīmogs	封
zīmogs	密封
zīmogs	印章
zīmogs	海豹
atdalīts	分居
plaknes	平面
plaknes	飛機
tradicionālā	傳統
nedēļa	星期
nedēļa	周
nedēļa	週
wnba	wnba
verdi	verdi
saistības	負債
saistības	義務
saistības	承諾
saistības	承諾
klātbūtni	存在
līdzskanis	音
upuriem	受害人
upuriem	受害者
kolēģijas	學院
kolēģijas	院校
kolēģijas	學院
kolēģijas	書院
kolēģijas	大學
parādīt	展示
parādīt	顯示
parādīt	show
ministre	大臣
ministre	部長
pārveidots	修改
īpatņiem	標本
osaka	大阪
parametru	參數
karsta	喀斯特
uzturēšanas	維護
uzturēšanas	維修
uzturēšanas	維持
uzturēšanas	保養
piešķirti	指派
osvalds	oswald
homērs	荷馬
ejot	步行
ejot	散步
ejot	行走
ejot	走路
dzeltenas	黃色
dzeltenas	黃
nafta	油
nafta	石油
nafta	機油
nafta	石油
nafta	nafta
tūrisms	旅遊
saime	羊群
saime	家人
saime	家屬
saime	家庭
veci	老
veci	舊的
veci	舊
veci	老了
aparatūra	硬體
aparatūra	儀器
aparatūra	器械
ieteicams	推薦
augstāks	較高
augstāks	更高
cukurs	食糖
cukurs	糖業
cukurs	糖
remonta	修復
remonta	維修
remonta	修理
remonta	修繕
sīrijā	敘利亞
patērētāju	消費者
ģeogrāfiskā	地理
elites	精英
elites	elite
direktore	主任
direktore	導演
direktore	司長
kanāriju	金絲雀
definē	界定
definē	定義
granīta	花崗岩
ezis	刺蝟
kaija	海鷗
kaija	鷗
departamentiem	各部門
uzskaitīti	上市
augt	成長
augt	生長
gars	精神
paaudze	一代
paaudze	世代
guļ	睡
guļ	睡覺
atbilde	回答
atbilde	答
atbilde	答案
atbilde	回覆
atbilde	答復
concat	concat
logotips	標誌
logotips	標識
ziņojums	報告
ziņojums	檢舉
ziņojums	留言
ziņojums	訊息
ziņojums	信件
organisko	有機
venecuēlas	委內瑞拉
spriegums	電壓
editpage	editpage
sezonai	季
sezonai	季節
reznors	reznor
pārstāvjus	代表
cūka	豬
milānas	米蘭
skolotāji	教師
automātiskā	自動
bens	ben
bens	本
bens	奔
ieradies	抵達
ieradies	到達
csstext	csstext
starojums	放射
starojums	放射性
starojums	輻射
nikola	nikola
nikola	nicole
ola	蛋
ola	雞蛋
andrea	andrea
hana	花
rūdas	礦石
ūdrs	水獺
raiens	瑞安
vērtīgs	珍貴
vērtīgs	珍寶
vērtīgs	寶貴
vērtīgs	寶貴
septītais	第七
klods	claude
sarakstos	名冊
iebrukums	入侵
iebrukums	侵略
negatīvi	負面
negatīvi	負
negatīvi	否定
negatīvi	陰性
negatīvi	消極
apturēt	暫停
apturēt	停止
madridē	馬德里
austrumi	東
austrumi	東部
austrumi	東方
austrumi	東區
laulību	結婚
laulību	婚姻
linecolor	linecolor
kareivis	戰士
kareivis	兵
kareivis	士兵
kareivis	軍人
baptistu	浸信會
nīlas	尼羅河
labāku	更好
buļļu	公牛
georgijs	georgy
georgijs	georgi
kerija	carrie
zīlīte	山雀
telegrāfa	電報
veicināšana	推廣
veicināšana	促銷
veicināšana	晉升
kļūda	錯誤
nora	nora
sur	sur
log	日誌
pagarināts	延伸
pagarināts	擴展
pagarināts	延長
gultas	床位
gultas	床
gultas	床鋪
gultas	病床
gultas	床
gultas	床上
mazdēls	孫子
mazdēls	外孫
grizzlies	grizzlies
hamburgā	漢堡
olivers	oliver
forums	論壇
organismi	有機體
organismi	生物
vienpadsmit	十一
vienpadsmit	eleven
papildina	補充
papildina	輔助
sila	sila
simti	hundred
simti	百
simti	成百上千
simti	數百
zorro	浪子
sociālais	社會
sociālais	社交
darīts	完成
faila	文件
faila	檔案
abū	yas
minoritātes	少數民族
modas	maud
likteni	天命
likteni	命運
likteni	命運
dieviete	女神
barošanas	餵食
barošanas	進食
barošanas	餵養
pārveidot	轉換
pārveidot	變更
pārveidot	修改
pārveidot	更改
pārveidot	轉換
pārveidot	變換
pārveidot	轉變
pārveidot	變形
briesmas	危險
briesmas	危險性
barjeru	屏障
aizstāvēt	捍衛
