категорија	loại
нормален	chuẩn
нормален	thường
тима	tima
грозје	nho
грозје	nho
трговец	buôn
трговец	buôn
трговец	buôn
гери	gerry
гери	gary
бари	bari
руда	quặng
отстапување	lệch
потези	moves
поеми	thơ
грлото	họng
визија	vision
хауард	phuong
хауард	howard
рубе	roubaix
шон	shawn
шон	shaun
шон	sean
капела	chapel
феликс	felix
интерфејс	giao
гренланд	greenland
електрично	điện
електрично	điện
емили	emily
сериозна	bách
мешано	võ
мешано	medley
хонг	hong
хонг	hồng
сонот	daydream
прозорци	windows
тина	tina
гент	gent
гент	gant
реално	real
реално	thực
реално	thật
реално	thiệt
придонесе	góp
карпа	vuốt
карпа	cliff
карпа	đá
карпа	rock
волумен	volume
завршено	xong
завршено	lam
завршено	xong
сплит	tách
сплит	chia
даун	daun
монте	monte
дестинација	đích
сирење	cheese
лоцирана	nằm
минерали	khoáng
засекогаш	forever
засекогаш	mải
робин	robin
светла	đèn
светла	sáng
светла	mẻ
специјализирани	chuyên
невис	nevis
наумов	naumov
дискови	discs
црви	giun
црви	worms
црви	giòi
крилја	wings
крилја	cánh
џонатан	jonathan
њукасл	newcastle
херберт	herbert
русите	nga
ремикс	remix
борусија	borussia
жанеиро	janeiro
падина	dốc
дамки	stains
дамки	đốm
борел	borel
болен	ill
болен	ốm
болен	bệnh
болен	ốm
болен	cúm
мет	matt
унгарскиот	hung
унгарскиот	hungary
сливот	confluence
вработување	tuyển
јасен	xoã
апарат	camera
морските	sponges
медисон	madison
ментор	mentor
шели	shelley
шели	shelly
стих	verse
мјанмар	myanmar
гарсија	garcia
гарсија	garcia
гарсија	garcía
заем	vay
максимилијан	maximilian
капа	kappa
капа	cap
капа	mũ
капа	xịt
капа	nón
капа	capa
микронезија	micronesia
гвајана	guyana
омега	omega
мешани	võ
церемонијата	lễ
ленин	lenin
бокс	giải
бокс	boxing
бокс	bốc
зелено	lục
јава	rides
јава	java
моја	mỏ
моја	mine
балет	ballet
балет	balê
вечера	tối
наполи	naples
наполи	napoli
наполи	napoli
наведено	chất
јазична	lingual
осман	osman
обична	plain
меша	mixes
вејн	wayne
драчево	connecticut
толкува	interpreted
луизијана	louisiana
кутии	hộp
купер	cooper
чичко	chú
чичко	bác
момчиња	boys
убиец	assassin
стојанов	stoyanov
бери	barry
жупанија	quận
жупанија	hạt
покана	mời
бирмингем	birmingham
слаби	yếu
слаби	nhược
другари	nẫu
путин	putin
орландо	orlando
ветрови	gió
емануел	emanuel
емануел	emmanuel
брдо	đồi
брдо	ngổn
брдо	hill
брдо	hoan
реченици	câu
атланта	atlanta
власи	vlach
преводи	dịch
белег	thẹo
белег	scar
белег	sẹo
белег	bớt
белег	mác
белег	mark
митови	myths
фелпс	phelps
астрономијата	astronomy
бомби	bom
кнежество	achaia
еврото	euro
конг	kông
конг	kong
програм	trắc
програм	chương
орион	orion
уништувањето	tug
негативна	âm
негативна	ám
забите	răng
најмладиот	út
верона	verona
перо	pero
перо	lông
илјада	nghìn
илјада	ngàn
кејт	kate
ранет	thương
дарко	darko
ресторан	diner
вили	willy
вили	willie
вили	villas
гугл	google
конрад	conrad
конрад	konrad
алт	alt
подарок	tặng
дивината	dã
нега	care
пирс	pierce
пирс	piers
беј	vịnh
беј	bay
астон	aston
ројал	royal
дишење	thở
стенли	stanley
сиера	sierra
четириесет	forty
волфганг	wolfgang
освоен	lĩnh
дијана	diana
дијана	diane
виртемберг	württemberg
молитва	nguyện
динамика	động
динамика	dynamics
динамика	momentum
огледало	gương
огледало	mirror
дигитален	digital
узбекистан	uzbekistan
видеа	video
видеа	videos
пустината	mạc
дигитална	digital
остри	sharp
остри	nhọn
остри	phũ
остри	chát
сексуални	sex
обновен	khôi
бојан	bojan
полинезиски	polynesia
дефиниран	aps
лесен	nhẹ
низи	chuỗi
низи	strings
гер	guerre
даглас	douglas
тото	toto
даг	dug
даг	doug
лок	lok
лок	locke
сиетл	seattle
сиетл	seatle
вектор	vector
пиво	beer
пиво	bia
метју	mathew
метју	matthew
стомакот	bụng
стомакот	bụng
хормони	hormone
хормони	hormon
хормони	hormone
хормони	hormon
хормони	hormones
микеланџело	michelangelo
шок	sốc
шок	shock
тенис	tennis
емил	emile
емил	emil
герман	đức
гај	gaius
гај	guy
гај	khứa
гај	gã
тули	gạch
тули	gạch
тули	brick
тули	tully
алтернатива	alternative
мекларен	mclaren
сатурн	saturn
перспектива	prospect
винсент	vincent
еднина	singular
чисти	cai
чисти	sạch
полско	polish
паднала	rớt
паднала	rơi
паднала	té
паднала	ngã
глад	đói
рене	renee
рене	rene
рене	rené
рене	rené
рене	rene
претходна	trước
неопределено	fuzzy
неопределено	nhòe
директни	direct
директни	trực
шанси	hội
шанси	shaanxi
гете	goethe
илиноис	illinois
управниот	lái
бура	giông
бура	bão
валверде	valverde
театри	rạp
четврто	mùng
григор	grigor
сервер	máy
сервер	phục
сервер	server
пирамида	pyramid
бремен	bremen
велигден	easter
махмуд	mahmud
махмуд	mahmoud
платон	platon
платон	plato
платите	lương
оружја	khí
оружја	súng
стандардни	chuẩn
стандардни	standard
прсти	ngón
арѓеш	argeș
означи	tag
означи	thẻ
марсел	marcel
клод	claude
бордо	bordeaux
фока	seal
парма	parma
натриум	natri
албрехт	albrecht
поинаку	khác
наставник	thầy
далас	dallas
картичка	bài
картичка	thẻ
картичка	card
моторот	tơ
мото	moto
слободан	slobodan
колорадо	colorado
зимбабве	zimbabwe
тереза	têrêsa
тереза	teresa
тереза	theresa
студијата	học
кејп	cape
сегмент	niche
сегмент	đoạn
роди	sinh
роди	roddy
војводина	vojvodina
црево	ruột
јута	utah
јута	jutta
кисела	alkaline
кисела	kiềm
седмиот	seventh
колонизација	colonization
сали	sully
сали	sali
сали	sulley
сали	sally
секција	phần
плеј	playoff
воспаление	gớm
фил	phil
фил	phill
предниот	anterior
охајо	ohio
јакоб	jakob
јакоб	jacob
нејзе	her
нејзе	cổ
бакар	đồng
усвоено	nuôi
жица	dây
педесет	mươi
педесет	usd
педесет	fifty
андер	ander
нормални	chuẩn
нормални	thường
адријан	hadrian
адријан	adrian
дрим	drin
бангладеш	bangladesh
бронза	đồng
хепберн	hepburn
заклучи	khoá
заклучи	khóa
