और	és
परंपरा	tradíció
परंपरा	hagyomány
राशि	összeg
दृष्टिकोण	megközelítése
दृष्टिकोण	megközelítés
भाव	érzések
भाव	érzelmek
भाव	érzelem
भाव	gesztus
भाव	érzék
भाव	értelem
भाव	értelme
हवा	szellő
हवा	szél
हवा	szelet
पाठ	sms
पाठ	szöveg
गठन	keret
गठन	keretek
गठन	kereteket
गठन	keret
गठन	formáció
गठन	alakzat
नागरिक	polgári
नागरिक	polgár
नागरिक	állampolgár
नागरिक	polgárok
अस्तित्व	lét
अस्तित्व	létezése
अस्तित्व	létezés
अस्तित्व	túlélés
अस्तित्व	egzisztenciális
गंभीर	komoly
गंभीर	súlyos
गंभीर	kritikus
समझ	értem
समझ	megértés
समझ	egyetértés
समझ	megértő
समझ	megértést
किस	csók
किस	puszi
किस	kiss
प्रशासन	adminisztráció
प्रशासन	közigazgatás
प्रशासन	ügyintézés
प्रशासन	igazgatás
आदेश	megbízás
आदेश	megbízatásának
आदेश	felhatalmazás
आदेश	megbízatás
आदेश	megrendelés
आदेश	rendelés
आदेश	rend
आदेश	parancs
आदेश	parancsok
आदेश	megrendelések
आदेश	parancs
आदेश	parancsot
सैन्य	katonaság
सैन्य	katonai
सैन्य	hadsereg
अंदर	belül
अंदर	beltéri
अंदर	fedett
अंदर	benti
छह	hat
ग्रन्थ	szövegek
भाषाएँ	nyelveket
भाषाएँ	nyelvek
भाषाएँ	nyelveken
भुगतान	kifizetés
भुगतान	kifizetési
भुगतान	fizetési
भुगतान	kifizetés
भुगतान	fizetség
भुगतान	fizetés
भुगतान	fizetés
भुगतान	fizetések
भुगतान	kifizetések
उनसे	ők
उनसे	őket
ध्वनि	hang
ध्वनि	hangot
ध्वनि	hangok
ध्वनि	hangzik
निवास	tartózkodási
निवास	lakóhely
अरबी	arab
अरबी	arabul
हत्या	merénylet
हत्या	gyilkosság
हत्या	gyilkol
हत्या	gyilkolás
दिखाया	mutatta
दिखाया	mutatott
दिखाया	megmutatta
पवित्र	szent
पवित्र	szent
विभाजित	osztva
विभाजित	megosztott
विभाजित	megosztva
विभाजित	osztott
इकाई	egységek
इकाई	egység
इकाई	egység
इकाई	unit
अम्ल	savat
अम्ल	lsd
अम्ल	sav
अम्ल	savas
आए	jött
प्रबंधक	menedzser
प्रबंधक	vezető
प्रबंधक	kezelő
प्रबंधक	igazgató
प्रबंधक	kezelők
प्रबंधक	vezetők
वही	ugyanez
वही	ugyanaz
संग्रहालय	múzeumok
संग्रहालय	múzeum
संग्रहालय	múzeumi
संग्रहालय	múzeum
संग्रहालय	museum
जीता	győz
जीता	nyert
जीता	nyert
मुद्रा	pénznem
मुद्रा	valuta
मुद्रा	fizetőeszköz
मुद्रा	póz
मुद्रा	pózt
मुद्रा	pénz
मुद्रा	pénzt
मतलब	aljas
युवा	fiatalok
युवा	ifjúsági
युवा	fiatalság
युवा	ifjúság
युवा	fiatalok
युवा	fiatal
युवा	fiatalos
शहरों	városok
शहरों	városokat
अंतरिक्ष	űr
अंतरिक्ष	tér
संचार	kommunikáció
संचार	közlemény
संचार	kommunikációs
संचार	kommunikáció
संचार	távközlés
संचार	kommunikációs
प्रसारण	közvetítés
प्रसारण	adás
प्रसारण	adások
प्रसारण	műsorszolgáltatás
फुटबॉल	foci
फुटबॉल	football
फुटबॉल	futball
नियमित	rendszeresen
नियमित	rendszeres
नियमित	normál
व्याख्या	megjegyzés
व्याख्या	jegyzet
व्याख्या	értelmezés
व्याख्या	értelmezése
व्याख्या	magyarázat
व्याख्या	magyarázatot
शेष	megmaradt
शेष	megmaradó
शेष	fennmaradó
शेष	bal
शेष	balra
दावा	követelés
दावा	állítás
दावा	igény
दावा	állítások
दावा	követelés
दावा	követelések
दावा	igények
मोबाइल	mobilos
मोबाइल	mobile
मोबाइल	mobil
संभावना	esélyek
संभावना	esély
संभावना	valószínű
संभावना	valószínűleg
संभावना	valószínűsége
संभावना	valószínűség
दिवस	nap
दिवस	napon
दिवस	nappal
दिवस	napot
विधायक	jogalkotó
तर्क	érvelés
तर्क	érv
तर्क	érvelés
तर्क	logika
तर्क	logikai
विरुद्ध	ellene
विरुद्ध	ellen
परीक्षा	vizsgálati
परीक्षा	vizsgálat
परीक्षा	próba
परीक्षा	teszt
परीक्षा	vizsgálat
परीक्षा	vizsga
परीक्षा	vizsga
परीक्षा	vizsgák
पाई	pite
खाद्य	ehető
भविष्य	jövőbeli
भविष्य	jövő
बिक्री	eladások
बिक्री	eladás
बिक्री	értékesítés
बिक्री	értékesítési
बिक्री	vásár
बिक्री	eladó
बिक्री	értékesítés
बिक्री	eladás
इंटरनेट	interneten
इंटरनेट	internet
सम्मेलन	konferencia
सम्मेलन	konferencián
सम्मेलन	egyezmény
सम्मेलन	konvent
रानी	királynő
रानी	queen
रानी	dáma
रानी	királyné
सिटी	city
सिटी	városi
सिटी	város
अच्छे	jó
तुम	te
सिर	fejet
सिर	fej
सिर	fejét
दबाव	nyomás
बोर्ड	deszka
बोर्ड	tanácsok
बोर्ड	táblák
बोर्ड	deszka
बोर्ड	fedélzeten
बोर्ड	tábla
ख़ान	kahn
ख़ान	khan
ख़ान	kán
नियुक्त	kinevezni
नियुक्त	felbérelt
नियुक्त	felvett
नियुक्त	kijelölt
नियुक्त	kinevezett
फरवरी	februárban
फरवरी	februári
फरवरी	február
नेशनल	nemzeti
नेशनल	országos
नेशनल	national
उर्दू	urdu
संसार	világ
संसार	world
संसार	vilag
संसार	vb
संसार	világok
कोलकाता	kolkata
प्रतिनिधित्व	képviselet
प्रतिनिधित्व	képviselete
विचारों	eszmék
विचारों	ötletek
प्रेरित	inspirált
प्रेरित	motivált
समारोह	szertartás
समारोह	ceremónia
समारोह	ünnepség
समारोह	dzsembori
मस्तिष्क	agya
मस्तिष्क	agyat
मस्तिष्क	agyam
मस्तिष्क	agy
घरेलू	hazai
घरेलू	belföldi
जेम्स	james
जेम्स	jakab
प्रायः	általában
प्रायः	rendszerint
प्रायः	gyakran
मौसम	évszakok
मौसम	évszak
मौसम	időjárás
मौसम	szezont
मौसम	idény
मौसम	évszak
मौसम	évad
मौसम	szezon
भावना	érzelmek
भावना	érzelem
भावना	érzés
भावना	érzem
भावना	érezni
भावना	érzéssel
भावना	szellem
भावना	lélek
गुणवत्ता	minőségi
गुणवत्ता	minősége
गुणवत्ता	minőség
छात्र	hallgató
छात्र	tanítvány
छात्र	diák
छात्र	tanuló
खाना	étel
खाना	élelem
खाना	élelmiszerek
खाना	táplálék
खाना	élelmiszer
मिले	megtalált
मिले	megtaláltam
मिले	talált
मिले	találkozott
मिले	met
मिले	találkoztunk
मिले	találkoztam
निर्वाचित	megválasztott
कैंसर	rákos
कैंसर	rák
इटली	olaszország
सिद्धान्त	alapelvei
सिद्धान्त	elvek
सिद्धान्त	alapelvek
सिद्धान्त	elmélet
विरोधी	ellentmondásos
विरोधी	ellenséges
विरोधी	ellenség
विरोधी	antagonista
विरोधी	ellentétek
राजवंश	dinasztia
संक्रमण	átállás
संक्रमण	átmenet
संक्रमण	áttérés
संक्रमण	átmeneti
संक्रमण	fertőzések
संक्रमण	fertőzés
घाटी	völgyet
घाटी	völgy
घाटी	völgyben
घाटी	valley
नियंत्रित	mérséklődött
नियंत्रित	ellenőrzött
विलियम	william
विलियम	vilmos
विविध	sokszínű
विविध	egyéb
विविध	egyebek
विविध	különféle
विविध	vegyes
विकल्प	alternatívák
विकल्प	opciók
विकल्प	beállítások
विकल्प	lehetőségek
विकल्प	opció
विकल्प	lehetőség
उद्यान	park
होगी	will
होगी	fog
होगी	akarat
पशु	állat
पशु	állatok
पशु	állati
पशु	állatok
पशु	állat
ज्यादातर	leginkább
ज्यादातर	főleg
ज्यादातर	főként
