категорія	categorie
перемог	wint
перемог	overwinningen
пояснення	uitleggen
пояснення	verklaring
пояснення	uitleg
пояснення	toelichting
пояснення	toelichtingen
пояснення	uitleg
пояснення	verklaar
пояснення	uitleggen
сприяє	bijdraagt
сприяє	bevordert
сприяє	promoot
громадянство	nationaliteit
громадянство	burgerschap
громадянство	staatsburgerschap
допомагає	helpt
журналістів	journalisten
засуджений	veroordeelde
засуджений	veroordeeld
засуджений	gedetineerde
засуджений	veroordeelde
засуджений	veroordeelde
засуджений	veroordeeld
засуджений	veroordeeld
вхід	inloggen
вхід	login
вхід	aanmelding
вхід	aanmelden
вхід	houtkap
вхід	loggen
вхід	entree
вхід	ingang
хан	khan
хан	han
художньої	ritmische
росіяни	russen
чарльз	karel
чарльз	charles
випадки	gevallen
випадки	incidenten
випадки	voorvallen
випадки	voorvallen
персонаж	personage
персонаж	karakter
утримання	nablijven
утримання	detentie
утримання	bewaring
вирішено	opgeloste
вирішено	vastbesloten
вирішено	opgelost
вирішено	opgelost
розпаду	verval
призначено	voorgenomen
призначено	bedoeld
призначено	beoogde
призначено	bestemd
чорно	monochrome
проводять	besteden
проводять	uitgeven
читання	lezen
читання	gelezen
читання	lees
читання	lezen
читання	lectuur
читання	reading
читання	lezing
пара	paar
пара	pair
пара	dampen
пара	paar
пара	koppel
пара	damp
виступали	uitgevoerd
союзників	bondgenoten
союзників	geallieerden
табір	kamp
почесні	eretitel
смуги	strepen
перейшла	neergedaald
офіцер	officier
офіцер	agent
сталося	gebeurde
десятки	tientallen
десятки	tienduizenden
десятки	tienen
десятки	tientallen
десятки	dozijn
житловий	residentiële
сирії	syrië
колективу	samenwerkende
схожі	vergelijkbaar
схожі	vergelijkbare
схожі	soortgelijk
схожі	soortgelijke
схожі	gelijkaardig
схожі	gerelateerd
схожі	verwant
схожі	verwante
схожі	gerelateerde
нагорода	beloning
нагорода	belonen
нагорода	onderscheiding
нагорода	gunning
майбутнє	toekomstige
майбутнє	toekomstig
майбутнє	toekomst
почуття	voelen
почуття	gevoel
почуття	zintuig
почуття	gevoelens
символів	personage
символів	karakter
символів	symbolen
символів	personages
символів	tekens
символів	karakters
активність	activiteit
надати	geef
надати	geven
надати	subsidie
надати	grant
рейтингу	rangschikking
рейтингу	ranglijst
рейтингу	rangschikken
наслідки	nasleep
наслідки	consequenties
наслідки	gevolgen
соціальні	sociale
соціальні	sociaal
затвердження	goedkeuring
затвердження	goedkeuren
дворі	binnenplaats
обліку	tellen
обліку	facturen
знаходить	vindt
маю	heb
маю	hebben
стефан	stéphane
стефан	stefan
стефан	stephan
плавання	zwemmen
світлана	svetlana
середні	medium
середні	middellange
середні	middelgrote
середні	middelgroot
виглядає	looks
виглядає	lijkt
рідини	vloeistof
рідини	vloeibaar
рідини	vloeibare
рідини	vloeistoffen
підручник	handboek
підручник	handmatige
підручник	manueel
підручник	handleiding
підручник	handmatig
підручник	handboek
підручник	zelfstudie
підручник	tutorial
підручник	leerprogramma
танки	tanks
вперед	forward
вперед	voorwaarts
вперед	vooruit
вперед	doorsturen
вперед	voorwaarts
студенти	studenten
студенти	leerlingen
владислав	vladislav
владислав	władysław
перевезення	vervoer
перевезення	transport
перевезення	vracht
перевезення	goederenvervoer
перевезення	vrachtvervoer
широкий	wide
широкий	wijd
широкий	breed
широкий	uitgebreid
червоні	roden
червоні	rooien
червоні	scarlet
червоні	rode
червоні	rood
майна	eigenschap
майна	eigendom
майна	vastgoed
релігія	religie
релігія	godsdienst
класифікація	indeling
класифікація	classificatie
миколаїв	mykolajiv
миколаїв	nikolaev
вилучено	verwijderde
вилучено	geschrapt
вилучено	verwijderd
вилучено	gewist
вилучено	verwijderde
вилучено	verwijderd
галереї	galerijen
галереї	galeries
галереї	galerie
галереї	galerij
вбивства	moorden
громадяни	burgers
громадяни	staatsburgers
дипломат	diplomaat
зйомки	filmen
зйомки	schieten
зйомки	schietpartij
зйомки	schoten
повноваження	verantwoordelijkheid
повноваження	verantwoordelijkheden
кохання	love
кохання	liefs
кохання	liefde
показано	getoond
показано	getoonde
показано	getoond
показано	getoonde
показано	weergegeven
важливі	belangrijke
важливі	belangrijk
майстри	tovenaars
йосип	jozef
йосип	joseph
йосип	josip
тижні	weeks
тижні	weken
ґрунту	bodem
ґрунту	grond
масив	array
масив	massief
радник	adviseur
радник	raadadviseur
радник	raadgever
радник	raadsman
радник	adviseur
артур	arthur
артур	artur
звук	geluid
звук	dempen
звук	stom
рекорд	record
епоху	tijdperk
втрат	verliezen
втрат	verlies
революція	revolutie
новгород	novgorod
валентин	valentin
професія	beroepsgroep
професія	beroep
сталі	constanten
вашингтон	washington
