категорија	kategória
специјални	különleges
специјални	speciális
галерија	galéria
галерија	galériában
силен	erős
силен	erősek
актерка	színésznő
размена	csere
претпријатија	vállalatok
претпријатија	társaságok
претпријатија	cégek
претпријатија	vállalkozások
претпријатија	vállalatok
претпријатија	vállalkozások
операции	műveletek
операции	üzemeltetés
операции	műtétek
обработка	feldolgozás
рекол	said
рекол	mondta
баба	baba
баба	nagymama
баба	nagyi
баба	nagyi
баба	nagymama
кулата	tower
кулата	torony
градоначалник	polgármester
женска	chica
женска	nőnemű
женска	nő
женска	női
женска	nőstény
женска	csaj
женска	pipi
асоцијација	társulás
асоцијација	társulási
асоцијација	szövetség
асоцијација	egyesület
популација	populáció
популација	népesség
популација	lakosság
оттука	ennélfogva
израз	kifejezés
граѓанска	civil
граѓанска	polgári
граѓанска	polgári
поим	ötletem
поим	elképzelés
поим	ötlet
двор	udvar
двор	yard
двор	hajógyár
двор	udvaron
двор	udvar
бенд	band
бенд	banda
бенд	együttes
бенд	zenekar
рипка	aranyhal
шампиони	bajnokok
објавено	közzétette
објавено	publikált
објавено	közzétett
објавено	közzétette
објавено	kiküldött
објавено	közzétett
дух	ghost
дух	szellem
дух	szellem
дух	lélek
загуби	veszteségek
загуби	veszteség
загуби	veszteségeket
загуби	vesztett
загуби	elveszett
загуби	lost
сектор	ágazat
сектор	szektor
пораст	emelkedés
пораст	növekedés
хајнрих	heinrich
антонио	antonio
околните	körülvevő
околните	környező
гвинеја	guinea
гвинеја	guineai
лично	személyes
лично	személyi
лично	személyesen
возачи	sofőrök
возачи	vezetők
возачи	versenyzők
фердинанд	ferdinand
стр	str
јордан	jordán
јордан	jordan
архитект	építész
победник	győztes
победник	nyertes
дополнително	kiegészítő
дополнително	további
дополнително	ezenfelül
дополнително	továbbá
медиуми	media
медиуми	média
некаде	valahol
произведува	termel
реакции	reakciók
почна	kezdődött
почна	kezdte
почна	elkezdődött
али	ali
елена	helena
елена	elena
елена	helen
посветен	elkötelezett
интервју	interjú
основач	alapítója
основач	alapító
независни	független
независни	önálló
независни	függetlenek
набрзо	hamarosan
набрзо	nemsokára
архитектонски	építészet
архитектонски	építészeti
пронајдени	megtalált
пронајдени	megtaláltam
пронајдени	talált
напишани	megírva
напишани	írásbeli
напишани	írta
напишани	írott
турци	törökök
љубовта	szeretettel
љубовта	love
љубовта	szeretet
љубовта	szerelem
став	magatartás
став	hozzáállás
став	testtartás
став	tartás
централен	központi
ерик	erik
ерик	eric
ерик	erik
киселина	savat
киселина	lsd
киселина	sav
киселина	savas
казна	büntetés
казна	ítélet
казна	mondat
давид	david
давид	dávid
јорк	yorkban
јорк	york
јорк	yorki
верзии	változatok
дадена	megadott
дадена	adva
дадена	megadva
дадена	adott
влезот	belépő
влезот	bejárat
џексон	jackson
водач	vezér
водач	leader
водач	vezető
црни	fekete
црни	black
рамка	keret
боливија	bolívia
бугарска	bolgár
критика	kritika
критика	kritikát
критика	kritika
критика	kritikát
иднина	jövőbeli
иднина	jövő
шампионите	bajnokok
генерално	általánosságban
генерално	általában
апостол	apostol
исхрана	tápanyag
исхрана	táplálkozás
исхрана	táplálék
исхрана	táplálkozási
целина	egészben
целина	egész
седиштето	főhadiszállás
седиштето	székhely
потреби	kell
потреби	szükséglet
потреби	szükségletei
потреби	szükségletek
одржа	tartott
одржа	tartották
одржа	tartottak
улица	utca
командант	parancsnok
важи	érvényes
важи	vonatkozik
широк	széles
рече	said
рече	mondta
векови	évszázadok
векови	évszázadokkal
проширување	bővítési
проширување	bővítés
проширување	terjeszkedés
проширување	bővítés
проширување	terjeszkedni
проширување	bővülő
дефиниција	meghatározás
дефиниција	meghatározása
домашни	hazai
домашни	belföldi
најдобри	legjobbak
најдобри	legjobb
најдобри	best
изврши	végrehajtani
изврши	futás
спречи	megelőzni
