और	وال
व्यक्तित्व	شخصية
जन	يناير
जन	جان
जन	يان
यूनाइटेड	متحدين
यूनाइटेड	المتحدة
यूनाइटेड	متحدة
जापानी	اليابان
जापानी	واليابان
जापानी	ياباني
जापानी	الياباني
जापानी	يابانيون
जापानी	اليابانية
रॉक	الصخرة
रॉक	روك
रॉक	صخرة
रॉक	الروك
लंबी	الطويل
लंबी	طويلة
लंबी	طويل
लंबी	لونغ
लंबी	الطويل
लंबी	طويلا
लंबी	طويلة
लंबी	طويل
गेम	لعبة
गेम	مباراة
गेम	المباراة
गेम	اللعبة
गेम	المباريات
गेम	الالعاب
गेम	مباريات
गेम	العاب
अन्दर	ضمن
अन्दर	داخل
अन्दर	للداخل
अन्दर	داخلي
अन्दर	بالداخل
अन्दर	الداخل
संपत्ति	ملكية
संपत्ति	الملكية
संपत्ति	الممتلكات
संपत्ति	ممتلكات
संपत्ति	اصول
संपत्ति	موجودات
संपत्ति	الاصول
संपत्ति	الموجودات
संक्षिप्त	موجزة
संक्षिप्त	موجز
संक्षिप्त	مختصر
संक्षिप्त	موجزة
क्यों	ليش
क्यों	لماذا
क्यों	لما
गलत	الخطا
गलत	غلط
गलत	خطا
गलत	خاطئ
गलत	زائف
वर्मा	فيرما
सर्वोच्च	العليا
लेना	لينا
भौतिकी	فيزياء
भौतिकी	الفيزياء
वाहन	مركبات
वाहन	عربات
वाहन	العربات
वाहन	المركبات
वाहन	العربة
वाहन	مركبة
वाहन	المركبة
वाहन	عربة
फ़िल्में	الافلام
फ़िल्में	افلام
सैनिक	جندي
सैनिक	الجندي
सैनिक	الجندى
सैनिक	عسكرية
सैनिक	العسكري
सैनिक	الجيش
सैनिक	عسكري
डेटा	البيانات
डेटा	بيانات
स्थिर	ساكن
स्थिर	جامدة
स्थिर	ثابت
स्थिर	ثبات
स्थिर	بثبات
स्थिर	ثابتة
दूध	لبن
दूध	ميلك
दूध	اللبن
दूध	حليب
दूध	الحليب
मानना	اصدق
मानना	تصدق
रखना	احتفظ
बाह्य	الخارجية
बाह्य	خارجي
बाह्य	خارجية
उपस्थिति	الحضور
उपस्थिति	التواجد
उपस्थिति	الوجود
समूहों	الجماعات
समूहों	المجموعات
समूहों	مجموعات
आये	جيت
आये	جاء
चूंकि	منذ
चूंकि	مند
होटल	الفندق
होटल	hotel
होटल	دق
होटल	فندق
होटल	فنادق
होटल	الفنادق
उच्चारण	نطق
उच्चारण	النطق
साहित्यिक	ادبي
साहित्यिक	الادبية
पुरुषों	الرجال
पुरुषों	رجال
वृक्ष	الشجرة
वृक्ष	شجرة
वृक्ष	اشجار
वृक्ष	الشجر
वृक्ष	شجر
वृक्ष	الاشجار
निवेश	الاستثمار
निवेश	استثمار
निवेश	مستثمر
निवेश	المستثمر
निवेश	للاستثمار
निवेश	الاستثمارات
निवेश	استثمارات
निवेश	الاستثمار
निवेश	استثمار
निवेश	للاستثمارات
निवेश	استثمارات
निवेश	الاستثمارات
तत्वों	عناصر
तत्वों	العناصر
सत्य	الحقيقة
दार्शनिक	الفيلسوف
सौ	مائة
सौ	hundred
आंतरिक	الداخلية
आंतरिक	داخلي
आंतरिक	داخلية
आंतरिक	الداخلي
आंतरिक	الداخلية
आंतरिक	داخلي
आंतरिक	داخلية
आंतरिक	داخليا
निकल	النيكل
प्रत्यक्ष	مباشرة
प्रत्यक्ष	مباشر
प्रत्यक्ष	المباشر
प्रत्यक्ष	direct
मित्र	اصدقاء
मित्र	الاصدقاء
मित्र	صديقان
मित्र	صديق
मित्र	الصديق
मित्र	صديقي
दर्द	الالم
दर्द	الم
बिजली	الكهرباء
बिजली	كهرباء
बिजली	منورة
बिजली	برق
बिजली	البرق
कार्ड	البطاقات
कार्ड	بطاقات
कार्ड	كروت
कार्ड	بطاقة
कार्ड	البطاقة
कार्ड	كارد
कार्ड	كارت
बिंदु	النقاط
बिंदु	نقاط
बिंदु	نقطة
बिंदु	دوت
बिंदु	نقطة
बिंदु	بوينت
बिंदु	النقطة
बुद्ध	بوذا
स्टेडियम	ملاعب
स्टेडियम	الملاعب
स्टेडियम	استاد
स्टेडियम	ملعب
स्टेडियम	الملعب
हजार	الف
हजार	الالف
अभाव	الغياب
अभाव	غياب
रिलीज़	الافراج
रिलीज़	اصدارات
रिलीज़	الاصدارات
शांति	سلام
शांति	السلام
वितरण	التسليم
वितरण	تسليم
वितरण	توصيل
वितरण	طلبية
वितरण	التوصيل
वितरण	توزيع
वितरण	التوزيع
आय	ايرادات
आय	الايرادات
आय	ايراد
आय	ارباح
आय	الارباح
आय	ايرادات
आय	الايرادات
आय	دخل
आय	الدخل
रन	يدير
फाइनल	النهائي
फाइनल	نهائي
फाइनल	نهائيات
फाइनल	النهائيات
टेलीविजन	تلفاز
टेलीविजन	التلفاز
टेलीविजन	التليفزيون
टेलीविजन	تلفزيون
टेलीविजन	التلفزيون
दैनिक	اليومية
दैनिक	اليومي
दैनिक	يومية
दैनिक	يوميا
न्याय	العدل
न्याय	عدالة
न्याय	العدالة
फूल	الزهور
फूल	زهور
फूल	الازهار
फूल	ازهار
फूल	الزهرة
फूल	وردة
फूल	زهرة
कल्पना	التصور
कल्पना	الخيال
कल्पना	خيال
प्राप्ति	تسعى
प्राप्ति	استرجاع
प्राप्ति	اكتساب
प्राप्ति	اقتناء
प्रसार	انشر
प्रसार	انتشر
प्रसार	انتشار
दिल	dil
दिल	القلب
दिल	قلبا
दिल	قلب
दिल	القلوب
दिल	قلوب
दिल	بقلوب
गाने	اغان
गाने	الاغاني
गाने	اغاني
सुंदर	جميلة
सुंदर	جميل
सुंदर	جميله
सुंदर	وسيم
सुंदर	الوسيم
यानि	الوسائل
यानि	يعنى
यानि	يعني
हाउस	المنزل
हाउस	منزل
हाउस	هاوس
हाउस	البيت
अफ़्रीका	افريقيا
इच्छा	رغب
इच्छा	رغبه
इच्छा	الرغبة
इच्छा	رغبة
इच्छा	شهوة
भार	الوزن
भार	وزن
खंड	القسم
