से	od
अनुरूप	stati
अनुरूप	fit
ध्वज	banner
ध्वज	zastava
ध्वज	zastave
ध्वज	luksemburg
पुल	mostove
पुल	mostovi
पुल	mostova
पुल	most
फीट	stopala
फीट	stopa
पुस्तकें	knjige
पुस्तकें	knjiga
बहन	sis
बहन	sestra
हल	hull
हल	rješenje
हल	rješenja
हल	rešenje
हल	plug
हल	riješen
हल	riješile
हल	riješiti
मास	mas
मास	masa
पॉल	paul
तारों	zvijezda
तारों	zvijezda
तारों	zvezde
करेगा	will
करेगा	će
करेगा	ce
अधिकारों	prava
साक्षात्कार	intervju
साक्षात्कार	intervjue
सेवाएं	usluge
सेवाएं	usluga
काउंटी	županija
काउंटी	okrug
काउंटी	županije
काउंटी	kauboj
बीमा	osiguranje
बीमा	osiguranja
सुबह	jutro
मानचित्र	karta
मानचित्र	mapa
मानचित्र	mape
संस्थाओं	institucije
संस्थाओं	institucija
खर्च	potrošio
खर्च	proveo
खर्च	izdataka
खर्च	troškovi
खर्च	provesti
खर्च	provede
खर्च	troše
खर्च	provode
खर्च	provodi
जातियाँ	zajednica
हाई	visoko
हाई	visoki
विख्यात	zapaža
विख्यात	ukazao
विख्यात	naglašeno
मालिक	vlasnik
फैला	širenja
जंगल	džungla
जंगल	šuma
पैर	stopala
पैर	stopa
पैर	foot
पैर	noge
पैर	nogu
पैर	noga
कोरिया	koreja
बालक	lad
बालक	dijete
चुनावों	izbori
बीबीसी	bbc
सैनिकों	vojnici
सैनिकों	trupe
मौलिक	originalni
मौलिक	originalna
मौलिक	prvobitni
मौलिक	originalne
मौलिक	original
मौलिक	basic
अमरीकी	američki
अमरीकी	amerikanac
बेटे	sinovi
बेटे	sinova
बेटे	sin
कोर्ट	sud
निर्देश	pravci
निर्देश	pravcima
निर्देश	pravaca
निर्देश	nastavu
निर्देश	nastava
निर्देश	uputstvu
निर्देश	uputstva
निर्देश	upute
निर्देश	instrukcije
ओपन	otvorene
ओपन	otvorena
ओपन	otvoren
ओपन	otvoreno
ओपन	open
आवाज	volumen
आवाज	glas
रोम	rim
मनोरंजन	zabava
मनोरंजन	zabavni
विलय	spajanje
विलय	spoje
विलय	spajanje
विलय	spajanja
विलय	spajanje
दीवार	zid
उत्कृष्ट	odličnu
उत्कृष्ट	odličan
उत्कृष्ट	odlične
उत्कृष्ट	izvrsno
उत्कृष्ट	odlično
उत्कृष्ट	neriješenim
सकारात्मक	pozitivna
सकारात्मक	pozitivan
सकारात्मक	pozitivne
सकारात्मक	pozitivni
काली	kali
संभवतः	možda
संभवतः	vjerovatno
संभवतः	moguće
महात्मा	mahayana
महात्मा	mahatma
संशोधन	modifikacije
संशोधन	reviziju
कैलिफोर्निया	kalifornija
चिकित्सक	ljekar
चिकित्सक	terapija
रॉबर्ट	robert
वर्ण	hue
वर्ण	karaktera
वर्ण	karakter
वर्ण	lik
वर्ण	likovi
किताब	knjiga
आपकी	vaš
आपकी	tvoje
आपकी	your
रचनाओं	kreacije
जय	jaya
जय	jay
वनस्पति	botanical
वनस्पति	vegetacija
नायक	heroji
नायक	hero
नायक	heroj
प्रतिनिधि	zastupnik
प्रतिनिधि	predstavnik
प्रतिनिधि	predstavnici
आपका	vaš
आपका	tvoje
आपका	your
आपका	tvoje
आपका	tvoj
शब्दावली	terminologija
रास्ते	način
लेखकों	pisci
लेखकों	pisaca
लेखकों	piscima
फैसला	kadiluk
फैसला	odlukom
फैसला	odluka
कीमत	cijena
संघीय	federalni
संघीय	federalno
निदान	dijagnostiku
निदान	dijagnostika
निदान	dijagnostika
प्रतिमा	kip
बेटी	ćerka
बेटी	kćerka
ज्योतिष	znak
मुश्किल	jedva
मुश्किल	teška
मुश्किल	težak
मुश्किल	hard
मुश्किल	teško
मुश्किल	teškom
मुश्किल	teški
मुश्किल	težak
मुश्किल	teško
मुश्किल	teška
परस्पर	međusobna
परस्पर	međusobno
परस्पर	međusobne
अनुकूल	povoljan
ईंधन	gorivo
तनाव	tenzija
तनाव	stres
योग्यता	kvalifikacije
योग्यता	kvalifikacija
योग्यता	kvalifikacije
बैठक	sastanke
बैठक	sastancima
बैठक	sastanci
बैठक	sastanaka
बैठक	sastanak
बैठक	susret
कम्प्यूटर	računar
जल्द	ubrzo
जल्द	uskoro
मुम्बई	mumbai
हॉल	vijećnica
हॉल	dvorana
हॉल	hall
किंग	king
किंग	kralj
पेरिस	pariz
टाइम्स	puta
जवाब	odgovor
जवाब	odgovor
जवाब	odgovor
जवाब	odgovore
जवाब	odgovori
संपादक	editor
संपादक	urednik
संपादक	urednika
बंदरगाह	luka
बंदरगाह	port
ग्रुप	grupa
शून्य	nula
जैविक	organska
कौशल	vještine
कौशल	vještina
कौशल	vještine
भक्ति	odanost
भक्ति	odanosti
गहराई	dubina
गहराई	dubinu
गहराई	dubine
गहराई	dubini
आरंभिक	početni
कण	čestice
कण	čestice
कण	čestica
वाणिज्यिक	komercijalne
वाणिज्यिक	komercijalni
वाणिज्यिक	reklama
नैतिक	odgovorni
नैतिक	moralna
नैतिक	moralne
रॉयल	royal
रॉयल	kraljevska
रॉयल	kraljevsko
रॉयल	kraljevski
पुरी	puri
शिखर	vrhunac
शिखर	peak
धरती	zemlja
नेहरू	nehru
पेशेवर	profesionalne
पेशेवर	profesionalna
पेशेवर	profesionalni
पेशेवर	professional
पेशेवर	profesionalci
पेशेवर	profesionalaca
लैटिन	latinski
परंपरागत	tradicionalna
परंपरागत	tradicionalne
परंपरागत	tradicionalno
परंपरागत	pravoslavna
परंपरागत	pravoslavni
समीकरण	jednačina
जाँच	test
जाँच	testovi
जाँच	pogledajte
जाँच	check
जीवों	organizmi
जीवों	organizme
मापन	mjerenje
सुन्दर	prilično
सुन्दर	pretty
प्रथा	praksu
प्रथा	praksi
प्रथा	praksom
प्रथा	praksa
प्रथा	pretor
दोनो	oboje
संपादित	sare
देखी	vidjeli
देखी	viđena
देखी	vidio
देखी	viđen
देखी	vidio
देखी	gledao
देखी	posmatrali
देखी	posmatrao
देर	kasni
देर	kasno
आंशिक	proporcionalnih
आंशिक	djelimična
आंशिक	djelimični
परम्परा	tradicija
एसोसिएशन	udruženja
एसोसिएशन	udruženje
एसोसिएशन	asocijacija
आध्यात्मिक	duhovne
आध्यात्मिक	duhovni
आध्यात्मिक	duhovnih
आध्यात्मिक	duhovno
आध्यात्मिक	duhovnog
आध्यात्मिक	duhovnu
साइट	sajtu
साइट	sajt
साइट	sajtova
साइट	sajtovi
यहूदी	jevrejska
यहूदी	jevrejsko
यहूदी	jevrej
यहूदी	jevrejski
यहूदी	hebrejski
यहूदी	jevreji
यहूदी	jidiš
विशेषकर	posebno
विशेषकर	specijalno
विशेषकर	posebno
विशेषकर	naročito
महाद्वीप	kontinent
महाद्वीप	kontinente
महाद्वीप	kontinenti
तरीका	način
मुक्ति	oslobodilački
मुक्ति	oslobođenje
मुक्ति	spas
प्रजनन	uzgojem
प्रजनन	plodnost
प्रजनन	plodnosti
बॉक्स	kutija
बॉक्स	kutije
बॉक्स	kutija
श्रेय	kredit
श्रेय	kredita
श्रेय	krediti
स्टेट	država
स्टेट	stat
वेल्स	vels
समकालीन	savremena
निभाई	igrala
निभाई	odigrana
निभाई	igrao
निभाई	svirao
निभाई	odigrano
निभाई	odigrali
प्रारूप	nacrtu
प्रारूप	nacrt
प्रारूप	formatu
प्रारूप	formata
प्रारूप	format
एक्सप्रेस	express
वजन	težina
प्रक्रियाओं	procesi
प्रक्रियाओं	procedura
प्रक्रियाओं	procedure
अभिव्यक्ति	izraza
अभिव्यक्ति	izraz
मंदिरों	hramove
चोट	povrede
चोट	povreda
चोट	bole
मौजूदा	trenutna
मौजूदा	prisutan
मौजूदा	postojeće
मौजूदा	postojećim
मौजूदा	postojećih
मौजूदा	postojeći
हरा	zeleni
हरा	zelena
हरा	grenada
संगीतकार	muzičar
संगीतकार	muzičara
संगीतकार	muzičari
प्रवृत्ति	trend
रुचि	zainteresovani
रुचि	zainteresovan
रुचि	zainteresiran
रुचि	zainteresovana
रुचि	zainteresirani
रुचि	zainteresovane
रुचि	kamata
परत	sloj
पर्यटक	turisti
पर्यटक	turistička
पर्यटक	turističkih
मछली	ribe
मछली	vlakana
