kategória	категория
prišli	пристигнал
prišli	пристигна
prišli	дойде
štátne	щат
štátne	държава
štátne	държавно
dosiahnuť	достигнат
dosiahnuť	достигне
dosiahnuť	достигане
dosiahnuť	постигнете
dosiahnuť	постигне
povedal	каза
povedal	саид
medailu	медал
škôl	училища
škôl	школи
škôl	училищата
žiarenia	лъчение
žiarenia	радиация
žiarenia	облъчване
prijal	прегърна
každého	всички
každého	всеки
každého	всяка
každého	всеки
straty	загуба
straty	загуби
straty	загубата
straty	загуби
straty	загубите
straty	жертви
straty	произшествия
pes	куче
pes	кучето
pes	дог
american	американска
american	американско
american	американски
american	американец
minister	министър
momentálne	понастоящем
predchodca	предшественик
mori	мори
mori	море
mori	морето
domy	къщи
domy	къщите
domy	къщи
domy	домове
služieb	услуги
služieb	служби
polovica	наполовина
polovica	половината
lety	полети
techniky	техники
sopka	вулкан
sopka	вулкана
kariéru	кариера
eduard	едуард
eduard	едуард
prešove	прешов
zlaté	сладко
zlaté	сладур
zlaté	сладка
zlaté	сладък
zlaté	златен
zlaté	златни
zlaté	златно
zlaté	златна
white	бяла
white	бели
white	бял
white	бяло
súčasná	съвременни
súčasná	съвременна
súčasná	съвременно
súčasná	съвременен
alexandra	александра
wta	wta
starší	старейшини
starší	елдър
starší	старейшина
starší	възрастни
karty	картите
karty	карти
karty	картички
karty	карта
karty	картичка
študentov	студенти
študentov	ученици
mike	майк
určený	решително
určený	определени
určený	решителна
určený	решени
určený	решителен
určený	решено
frank	франк
pomenovanie	срок
pomenovanie	термин
pomenovanie	мандат
pomenovanie	наименование
vznikajú	стани
vznikajú	възникнат
minimálne	минимален
minimálne	минимално
minimálne	минимална
minimálne	минимум
minimálne	минимални
minimálne	минимално
minimálne	минимална
minimálne	минимален
simon	саймън
simon	симон
dolárov	долари
metódy	методи
útočník	нападател
útočník	нападателят
útočník	нападателя
útočník	нападател
útočník	страйкър
podniky	предприятия
podniky	предприятията
podniky	предприятия
základ	основи
základ	фондация
základ	основа
základ	основа
základ	основание
základ	база
základ	основа
základ	база
obyčajne	обикновенно
obyčajne	обикновено
street	улица
street	стрийт
street	street
street	улицата
nástroj	инструмент
nástroj	инструмент
bibliografia	библиография
radio	radio
radio	радиото
radio	радио
tarn	тарн
európske	европейско
európske	европейски
európske	европеец
európske	европейска
rozšírenie	продължение
rozšírenie	удължаване
rozšírenie	разширение
rozšírenie	разрастване
rozšírenie	разширяване
rozšírenie	разширение
rozšírenie	уголемяване
rozšírenie	разширяване
rozšírenie	разширение
rozšírenie	разширяването
rozšírenie	разшири
rozšírenie	разрастване
rozšírenie	разширяване
nemci	германци
nemci	немци
nemci	германците
jazera	езерото
jazera	лейк
jazera	езеро
friedrich	фридрих
výstup	излизане
výstup	изход
výstup	напускане
výstup	продукция
výstup	изход
vozidiel	возила
vozidiel	автомобили
slová	думите
slová	думи
vesmíre	вселената
vesmíre	вселена
vesmíre	космос
vesmíre	космоса
maximálna	макс
maximálna	максимална
maximálna	максимален
