மற்றும்	dan
தயாராக	bersedia
கயிறு	tali
கயிறு	sabut
ஆள்	cowok
ஆள்	guy
கவசம்	helm
கவசம்	perisai
கவசம்	tameng
கவசம்	shield
கொண்டுவரப்பட்டது	dibawa
பயிர்கள்	tanaman
பயிர்கள்	tanam
வானியலாளர்	astronom
கைதிகள்	tahanan
கைதிகள்	narapidana
பரிந்துரைக்கப்பட்டது	saran
பரிந்துரைக்கப்பட்டது	menyarankan
பரிந்துரைக்கப்பட்டது	disarankan
பரிந்துரைக்கப்பட்டது	disarankan
பரிந்துரைக்கப்பட்டது	dianjurkan
பரிந்துரைக்கப்பட்டது	direkomendasikan
உண்மையாக	benar
உண்மையாக	true
கிலோகிராம்	kilogram
அமைச்சரவை	lemari
அமைச்சரவை	kabinet
அமைச்சரவை	kementrian
அமைச்சரவை	pelayanan
அமைச்சரவை	kementerian
வேட்டை	berburu
வேட்டை	hunt
வேட்டை	berburu
வேட்டை	memburu
வேட்டை	hunting
வேட்டை	perburuan
வெளியிடுகிறது	penerbit
வெளியிடுகிறது	terbitan
வெளியிடுகிறது	penerbitan
வெளியிடுகிறது	publikasi
வெளியிடுகிறது	menerbitkan
காய்கறிகள்	sayuran
காய்கறிகள்	sayur
நைட்ரஜன்	nitrogen
மூலதனம்	capital
மூலதனம்	ibukota
மூலதனம்	modal
இனிப்பு	dessert
இனிப்பு	manis
இனிப்பு	manisnya
இனிப்பு	kemanisan
இனிப்பு	sweet
இனிப்பு	manis
உவமை	perumpamaan
மரியோ	mario
சுற்றுப்பாதை	orbit
முன்னேற்ற	kemajuan
முன்னேற்ற	perkembangan
முன்னேற்ற	progres
முன்னேற்ற	progress
எரிவாயு	gas
இயன்	ian
சேவியர்	xavier
விளிம்பு	pembatas
விளிம்பு	edge
விளிம்பு	tepi
விளிம்பு	tepian
விளிம்பு	batas
விளிம்பு	perbatasan
விளிம்பு	tepi
விளிம்பு	tepian
விளக்கினார்	dijelaskan
விளக்கினார்	menjelaskan
நீடித்த	awet
செய்	sei
செய்	render
செய்	pencitraan
வாசிக்க	bacalah
வாசிக்க	baca
வாசிக்க	read
வாசிக்க	dibaca
வாசிக்க	membaca
அறிவுரை	nasihat
அறிவுரை	nasehat
அறிவுரை	saran
பிரிவினை	partisi
மறந்து	dilupakan
மறந்து	lupa
மறந்து	terlupakan
மறந்து	lupakan
மறந்து	lupa
மறந்து	melupakan
மறந்து	lupa
மகிந்த	mahinda
சவுதி	saudi
விசைப்பலகை	keyboard
சில்லறை	ritel
சில்லறை	eceran
சில்லறை	retail
ஸ்டாலின்	stalin
ஸ்டாலின்	stallion
சந்தியா	sandhya
சதுப்பு	rawa
இல்லையெனில்	sebaliknya
தோமஸ்	thomas
முதுநிலை	masters
முதுநிலை	master
மீடியாவிக்கி	mediawiki
கனவில்	impian
கனவில்	mimpi
கனவில்	dream
பயணிக்கும்	bepergian
பயணிக்கும்	berwisata
பயணிக்கும்	traveling
பயணிக்கும்	berpergian
நுண்ணறிவு	kecerdasan
நுண்ணறிவு	intelijen
கங்கா	ganga
காம	kama
வாங்கிய	dibeli
வாங்கிய	membeli
விற்கும்	pemaksa
விற்கும்	pusher
அனுராதபுரம்	anuradhapura
பிரவுன்	brown
பிரவுன்	coklat
அனுமன்	hanuman
அநேகமாக	mungkin
முரளி	murali
சாவ்	chau
மார்க்சிஸ்ட்	marxis
கரைசல்	larutan
கரைசல்	solusi
மார்பக	payudara
மார்பக	dada
மார்பக	breast
பாலாஜி	balaji
கிரீன்	green
கிரீன்	hijau
மார்பு	chest
மார்பு	dada
வழக்கத்தில்	irregular
கூட்டங்கள்	rapat
கூட்டங்கள்	pertemuan
பிரபலம்	populer
பிரபலம்	selebritis
பிரபலம்	selebriti
பிரபலம்	celebrity
உத்தி	strategi
அறியப்படாத	anonim
அறியப்படாத	ikang
அறியப்படாத	anonymous
மதுரா	mathura
வளர்சிதை	metabolisme
பின்லாந்து	finlandia
ஊர்வன	reptil
முதலீட்டாளர்கள்	investor
பல்துறை	serbaguna
மின்னல்	pencahayaan
மின்னல்	lighting
மின்னல்	lightning
மின்னல்	kilat
மின்னல்	petir
சுமந்து	carry
உயிர்வேதியியல்	biokimia
உடற்பயிற்சி	latihan
உடற்பயிற்சி	olahraga
உடற்பயிற்சி	berolahraga
உடற்பயிற்சி	latihan
உடற்பயிற்சி	kebugaran
உடற்பயிற்சி	fitness
மதிப்பீடுகள்	ulasan
மதிப்பீடுகள்	review
மதிப்பீடுகள்	resensi
மதிப்பீடுகள்	tinjauan
மதிப்பீடுகள்	peringkat
மதிப்பீடுகள்	rating
சீதை	sita
பாங்க்	phang
வியன்னா	wina
களிமண்	clay
ரிக்	rig
ரிக்	rick
லிங்கன்	lincoln
சீடர்	cedar
சீடர்	murid
அனுப்பிய	dikirim
அனுப்பிய	terkirim
அனுப்பிய	dikirimkan
இயக்கப்பட்டது	difungsikan
இயக்கப்பட்டது	mengaktifkan
இயக்கப்பட்டது	aktif
இயக்கப்பட்டது	diaktifkan
தொட்டி	bin
வசதியாக	nyaman
வியாபாரம்	bisnis
வியாபாரம்	business
தூய்மையான	murni
தூய்மையான	pure
ஈப்போ	ipoh
ஆல்ஃபா	alpha
ஆல்ஃபா	alfa
கோபால்	gopal
சேதுபதி	sethupathi
படிகள்	langkah
பஞ்சு	sponge
பஞ்சு	spons
பஞ்சு	katun
பஞ்சு	kapas
பஞ்சு	cotton
உறுப்புக்கள்	payudara
கிறிஸ்துமஸ்	natal
கிறிஸ்துமஸ்	christmas
ஆதரிக்கும்	mendukung
இன்டெல்	intel
ஸ்ரீதர்	sridhar
புக்கிட்	bukit
விடுதிகள்	hotel
வார்டு	ward
வார்டு	bangsal
உற்பத்தியாளர்கள்	manufaktur
உற்பத்தியாளர்கள்	produsen
தடைகள்	hambatan
தடைகள்	rintangan
தட்டையான	kempes
தட்டையான	flat
தட்டையான	rata
தட்டையான	datar
சந்திரசேகர்	chandrasekhar
பாலூட்டி	mamalia
பேய்	ghost
பேய்	hantu
பேய்	setan
பேய்	iblis
பேய்	devil
பிரகடனம்	deklarasi
குறைப்பு	pengurangan
சஞ்சய்	sanjay
தெரேசா	teresa
தெரேசா	theresa
இமாச்சலப்	himachal
முரண்பாடு	konflik
நகல்	duplikat
நகல்	duplikasi
நகல்	gandakan
நகல்	menyalin
நகல்	copy
நகல்	salin
நகல்	salinan
நாவல்கள்	novel
யோகா	yoga
ஆஸ்கார்	oscar
கழுத்து	leher
கழுத்து	neck
ஸ்டீவன்	steven
அண்டம்	universe
அண்டம்	semesta
ஐரோப்பியர்	eropa
ஐரோப்பியர்	eropa
ஐரோப்பியர்	european
திருத்த	amandemen
பொதுவுடைமை	komunisme
ஆமை	turtle
ஆமை	penyu
ஏற்பாடுகள்	pengaturan
ஏற்பாடுகள்	pengaturan
சுரப்பி	kelenjar
வல்லுநர்கள்	profesional
மாத்திரை	pil
மாத்திரை	pill
வலியுறுத்தி	tekankan
வலியுறுத்தி	menekankan
குறிப்பிடுகின்றது	berurusan
டோக்கியோ	tokyo
ஆரோக்கியமான	menyehatkan
ஆரோக்கியமான	sehat
பேரன்	cucu
எருமை	kerbau
எருமை	cengkeh
எருமை	buffalo
தொழிலாக	karir
தொழிலாக	karier
தொழிலாக	berkarir
எழுதுதல்	terbakar
எழுதுதல்	membakar
எழுதுதல்	pembakaran
எழுதுதல்	burning
எழுதுதல்	penulisan
எழுதுதல்	menulis
எழுதுதல்	tulisan
சாதகமாக	positif
செயற்குழு	executive
செயற்குழு	eksekutif
காவல்துறையினர்	polisi
காவல்துறையினர்	kepolisian
காவல்துறையினர்	police
கோணத்தில்	angle
கோணத்தில்	sudut
செடிகள்	tanaman
செடிகள்	tumbuhan
வீரம்	keberanian
சிம்	sim
ஜெர்ரி	jerry
பதிவிறக்கம்	pengunduhan
பதிவிறக்கம்	mengunduh
சுமை	beban
சுமை	muat
சுமை	muatan
சுமை	beban
தாரா	tara
கோட்டயம்	kottayam
வழக்கறிஞர்கள்	pengacara
டிராகன்	dragon
டிராகன்	naga
கொண்டாடும்	merayakannya
கொண்டாடும்	merayakan
கொண்டாடும்	muliakanlah
கொண்டாடும்	rayakan
சனிக்கிழமை	sabtu
