年	سال
酶	آنزیم
酶	آنزیم
外部	خارجی
外部	بیرونی
可用	موجود
日本人	ژاپنی
黑人	مشکی
黑人	سیاه
黑人	سیاهی
黑人	بلک
鹽	سالت
鹽	نمکی
鹽	نمک
浮	شناور
向量	بردار
數碼	رقمی
數碼	digital
數碼	دیجیتالی
數碼	دیجیتال
態度	نگرش
態度	منش
態度	گرایش
穆罕默德	محمد
模特兒	مدلهای
模特兒	model
模特兒	مدل
逐步	تدریجی
逐步	پیشرو
保羅	پائول
保羅	پال
保羅	پل
保羅	پاول
防禦	دفاعی
防禦	دفاع
先前	پیشین
先前	قبلی
嚴	یان
簽名	امضا
簽名	امضاء
簽名	علامت
簽名	امضا
簽名	امضا
回歸	بازگشت
回歸	رگرسیون
回歸	پسرفت
定理	قضیه
損失	خسارات
損失	ضرر
注入	آمپول
注入	تزریق
注入	تزریق
獅	شیر
推廣	تبلیغات
推廣	ترویج
推廣	ارتقاء
推廣	ترفیع
推廣	تبلیغ
推廣	ارتقای
推廣	ارتقا
推廣	ترویج
推廣	ارتقاء
推廣	ترفیع
推廣	ارتقا
推廣	تبلیغ
僧	راهب
升級	ارتقاء
升級	ارتقا
升級	ارتقاء
嘗試	تلاش
嘗試	سعی
嘗試	تلاش
氣象	هواشناسی
氣象	هوای
氣象	هوا
隋	سویی
隋	سوئی
魚類	فیش
魚類	ماهیان
魚類	ماهی
造型	مدلسازی
造型	styling
書籍	کتابها
書籍	کتاب
書籍	کتابهای
書籍	کتاب
書籍	book
書籍	کتابی
各國	کشورها
施工	ساخت
施工	سازندگی
施工	ساختمان
效率	بازده
效率	کارایی
六十	شصت
地域	جغرافی
地域	جغرافیای
地域	جغرافیا
函數	کارکرد
函數	تابع
函數	توابع
勳章	مدال
勳章	مدال
為何	چرا
大橋	پل
大橋	پلی
佐藤	ساتو
征服	فتح
征服	تسخیر
征服	فتح
征服	غلبه
聚集	گردآوری
弓	کمان
弓	تعظیم
弓	سجده
弓	کمان
弓	باو
專用	وقف
芬蘭	فنلاند
女演員	بازیگرها
女演員	بازیگر
女演員	actress
防守	دفاعی
防守	دفاع
宣告	حدیث
宣告	اعلان
宣告	اطلاعیه
評價	ارزیابی
蛋	تخم
蛋	تخمک
蛋	تخم
鱷	تمساح
鱷	کروکودیل
關閉	close
關閉	بستن
關閉	نزدیک
關閉	خاموش
瓊	جوآن
瓊	ژان
瓊	جوان
瓊	جون
口徑	کالیبر
口徑	کالیبره
裁判	refs
裁判	داور
科學家	دانشمندی
科學家	دانشمند
科學家	دانشمندان
臺中	تایچونگ
小小	تاینی
小小	ریز
下方	زیر
下方	تهش
下方	مفعول
下方	پایین
下方	باتوم
架構	architecture
架構	معماری
葬	دفن
葬	خاکسپاری
共享	اشتراک
共享	سهم
共享	اشتراک
共享	سهام
累	خسته
星期	هفته
星期	هفتۀ
星期	هفته
竣工	تکمیل
指引	راهنما
指引	هدایت
指引	راهبر
加工	پردازش
加工	پردازی
斯洛伐克	اسلواکی
奏	کانا
等待	منتظرم
等待	انتظار
等待	منتظر
等待	منتظریم
恆	هنگ
山地	کوهستانی
山地	کوهی
山地	کوه
山地	کوهستان
改良	بهبودی
改良	بهبود
改良	اصلاحات
劇本	فیلمنامه
劇本	دستنوشته
發動機	موتور
發動機	موتوری
發動機	موتور
完美	عالی
完美	perfect
完美	پرفکت
完美	کمال
夏天	تابستان
夏天	سامر
夏天	تابستون
夏天	تابستانی
氧	اکسیژن
借	قرض
借	رض
立陶宛	لیتوانی
聰	ساتوشی
縮寫	مخفف
玫瑰	رز
玫瑰	رُز
記憶	خاطرات
記憶	خاطره
記憶	حافظه
記憶	خاطره
記憶	حافظه
記憶	حافظۀ
座位	صندلی
座位	صندلی
宣言	بیانیه
宣言	اعلام
宣言	اعلان
田中	تاناکا
期刊	نشریات
期刊	مجلات
期刊	ژورنال
期刊	مجله
期刊	نشریه
期刊	گاهنامه
大規模	مسیو
大規模	حجیم
合同	قراردادهای
合同	قراردادها
合同	قرارداده
合同	قرارداد
遊行	رژه
喜劇	کمدی
楠	نان
楠	نن
植	سیک
人氣	عامه
人氣	محبوبه
人氣	محبوب
人氣	محبوبیت
順利	هموار
順利	صاف
順利	نرم
美術	art
美術	هنر
美術	آرت
光明	سبک
光明	روشنایی
光明	نور
光明	روشن
光明	نوری
平安	ایمن
平安	امان
平安	امن
平安	سلامت
平安	سلام
平安	صلح
哈利	هری
事務所	استوار
事務所	استواری
垂直	عمودی
垂直	عمود
垂直	عمودی
同學	همکلاسی
同學	همکلاسی
網上	online
網上	برخط
網上	آنلاین
主辦	میزبانی
技能	مهارتش
技能	مهارت
技能	مهارتهای
技能	مهارتی
技能	مهارت
帆	بادبان
雅典	آتن
立場	موضع
立場	موقعیت
豐富	فراوان
豐富	فراوانی
豐富	ثروتمند
豐富	ثروتمندان
豐富	پولدار
豐富	پولداری
豐富	غنی
豐富	ریچ
砂	شن
砂	سند
砂	ماسه
砂	شنی
上方	فراز
男孩	پسر
男孩	boy
男孩	پسران
男孩	پسرها
男孩	پسرا
梨	گلابی
加速	شتاب
加速	تسریع
感情	احساسات
感情	عاطفه
感情	هیجانی
感情	رابطه
感情	احساسات
感情	احساسات
感情	احساس
感情	احساساتی
狐	فاکس
狐	روباه
重複	تکراری
重複	تکثیر
自殺	انتحاری
自殺	خودکشی
自殺	انتحار
利物浦	liverpool
利物浦	لیورپول
比利時	بلژیک
智慧	هوش
智慧	هوشی
智慧	حکمت
智慧	حکمتی
尺寸	سایز
尺寸	اندازه
尺寸	ابعاد
尺寸	اندازۀ
尺寸	اندازه
嫁	ازدواج
嫁	عقد
樂隊	band
樂隊	بند
樂隊	گروه
信徒	بندگان
同志	همنشین
同志	همدم
同志	همنشینی
騎	سوارکاری
騎	سواری
騎	سواره
騎	سوار
騎	سواری
體育館	آرنا
體育館	باشگاه
體育館	ورزشگاه
體育館	ورزش
體育館	زورخانه
體育館	ورزشگاه
逆	معکوس
逆	وارون
逆	معکوس
鐘	کلاک
鐘	ساعت
鐘	جونگ
鐘	چانگ
鐘	ناقوس
鐘	زنگ
鐘	بل
分享	اشتراک
分享	سهم
分享	اشتراک
分享	سهام
班機	پروازی
班機	پرواز
入圍	فینالیست
入圍	finalist
時報	زمانهای
時報	times
時報	دفعات
時報	تایمز
擴大	گسترش
擴大	منبسط
擴大	گسترده
擴大	گسترش
擴大	انبساط
擴大	بسط
擴大	گسترش
擴大	جفا
擴大	بسط
讀者	خوانندگان
讀者	ریدر
讀者	خواننده
讀者	خوانندگان
有名	مشهور
有名	مشهوره
有名	معروف
指數	شاخص
指數	نمایه
指數	نمایی
指數	شاخصهای
猴	میمون
帝王	امپراطوری
帝王	سلطنتی
帝王	امپراتوری
撰寫	نوشت
撰寫	نویسند
撰寫	نوشتن
撰寫	بنویسید
撰寫	بنویسد
撰寫	نویسندگی
撰寫	نوشتن
就像	شبیه
就像	لایک
就像	مثل
就像	like
就像	مانند
絕對	مطلقا
絕對	مطلق
重點	کانون
重點	تمرکز
感覺	احساس
感覺	حس
感覺	احساس
感覺	حس
感覺	احساسش
左翼	چپ
九州	کیوشو
種族	نژادها
種族	نژاد
種族	مسابقه
種族	قومیت
限	محدود
限	حد
限	محدود
限	محدودیت
休息	بشکند
休息	استراحت
休息	شکستن
休息	آرامش
休息	الباقی
休息	استراحت
曲目	شیار
東區	شرق
東區	شرقی
定期	منظم
定期	گاهنامه
定期	دورهای
定期	متناوب
殺害	کشتن
席位	صندلی
株	کرنش
管制	کنترلهای
咖啡	قهوه
胸	سینه
胸	صندوقچه
胸	سینه
胸	پستان
眼睛	چشمها
眼睛	چشمانی
眼睛	چشم
眼睛	چشمان
眼睛	چشم
眼睛	چشمی
亂	شلوغ
否則	وگرنه
貴族	بزرگوار
貴族	نوبل
貴族	اصیل
貴族	گرامی
貴族	نجیب
貴族	اصالت
訊息	پیغام
訊息	پیام
訊息	پیامها
訊息	پیام
浪漫	رمانتیک
浪漫	عاشقانه
浪漫	رمانتیکی
浪漫	رومانتیک
浪漫	رمانتیک
浪漫	عاشقانه
窗	ویندوز
窗	پنجره
主權	حاکمیت
主權	دایملر
探索	اکتشاف
探索	کاوش
探索	کاوش
探索	جهانگردی
探索	اکتشافات
探索	کشف
探索	اکتشاف
探索	دیسکاوری
探索	کشف
簽約	امضا
簽約	امضای
晚間	عصر
晚間	غروب
晚間	شام
望遠鏡	تلسکوپ
望遠鏡	تلسکوپهای
月份	ماهها
月份	ماه
月份	ماهه
月份	ماههای
月份	ماه
軸	شفت
軸	محورها
軸	محور
軸	محور
內地	interior
內地	داخلی
內地	درونی
電車	تراموا
電車	چرخدار
電車	تراموای
觀光	گردشگری
觀光	گردش
觀光	سیاحت
唇	لبها
唇	لب
唇	لبش
唇	لیپ
唇	لب
特區	sar
特區	سر
緊急	فوری
緊急	فوریه
緊急	ضروری
適合	مناسب
適合	مناسبه
適合	متناسب
適合	فیت
適合	تناسب
弟子	مرید
價格	قیمتها
價格	قیمتش
價格	بهای
價格	پرایس
價格	بهایی
價格	قیمتی
價格	قیمت
銅	مس
銅	برنز
銅	برنزی
銅	لرستان
單一	مونو
單一	تکی
單一	single
單一	تک
象徵	نماد
象徵	نمادی
象徵	نمادین
部署	استقرار
精靈	الف
百年	سنتنیال
百年	صدساله
事實	حقایق
事實	حقیقتی
事實	واقعیت
事實	حقیقت
事實	حق
巨人	غول
梓	آزوزا
無限	نامتناهی
無限	بینهایت
無限	نامحدود
無限	بیکران
無限	نامتناهی
無限	بینهایت
無限	نامحدود
王后	queen
王后	ملکه
王后	بیبی
永遠	always
永遠	همیشه
福岡	فوکوئوکا
難	سخت
難	دشوار
難	سخت
難	سختی
難	دشوار
污染	آلودگی
污染	ناپاکی
污染	آلودگی
更高	بلندتری
更高	بالاتری
更高	بالاتر
戰術	تاکتیکهای
戰術	تاکتیک
戰術	رزم
戰術	تاکتیک
戰術	تاکتیکی
宿舍	خوابگاه
宿舍	خوابگاه
宿舍	مسافرخانه
宿舍	خوابگاه
追求	پویش
追求	تعقیب
衛生	بهداشت
衛生	بهداشت
南斯拉夫	یوگوسلاوی
南斯拉夫	یوگسلاوی
符號	نمادهای
符號	نمادها
符號	نماد
誕生	متولد
誕生	زاده
郝	هاو
議題	موضوعات
議題	موضوعاتی
緬甸	برمه
緬甸	برما
緬甸	میانمار
爵	جن
七十	هفتاد
昆明	کونمینگ
規範	نورم
環球	جهانی
環球	یونیورسال
環球	گلوب
彬	bin
彬	لاوک
燈	چراغها
燈	چراغ
燈	چراغی
燈	چراغ
燈	لامپ
交換	معاوضه
交換	مبادله
交換	معاوضه
交換	تبادل
交換	مبادله
交易所	معاوضه
交易所	تبادل
交易所	مبادله
印象	اثری
印象	بازدیدهای
乳	شیر
乳	میلک
提前	پگاه
提前	اوایل
神奇	جادویی
神奇	جادو
神奇	سحر
神奇	جادوی
神奇	جادویی
週刊	هفتگی
示威	تظاهرات
示威	تظاهرات
示威	نمایشی
吐	تف
撞擊	ضربه
撞擊	اصابت
撞擊	برخوردی
撞擊	برخورد
撞擊	برخورد
撞擊	تصادم
傑出	برجسته
外圍	محیطی
日子	روزها
日子	روزگار
日子	روزهایی
日子	روزای
日子	روزهای
種子	بذر
種子	دانه
種子	بذر
種子	دانه
種子	نسل
樂園	بهشت
標本	نمونه
瀑布	آبشار
瀑布	آبشارهای
瀑布	آبشارها
瀑布	آبشار
瀑布	ابشار
瀑布	آبشار
瀑布	فالز
呈現	مجری
維護	نگهداشت
維護	نگهداری
萍	پینگ
搜尋	جستجو
搜尋	جستجوی
搜尋	جستجو
米蘭	میلان
德州	تکزاس
德州	تگزاس
威尼斯	ونیز
答	پاسخگویی
答	جواب
答	پاسخ
鼓勵	تشویق
鼓勵	دلگرم
鼓勵	دلگرمی
氪	کریپتون
考試	کنکور
考試	معاینه
考試	امتحان
考試	معاینه
考試	آزمون
考試	امتحانات
展覽	نمایشگاه
展覽	نمایشگاههای
柬埔寨	کامبوج
希特勒	هیتلر
輸入	ورودی
處理器	پرداز
處理器	پردازنده
處理器	پردازشگر
無效	پوچ
無效	نامعتبر
贊助	اسپانسر
贊助	مولای
贊助	حامی
真人	ماساتو
幫忙	کمک
金剛	واجرای
競賽	نژاد
競賽	مسابقه
競賽	مسابقه
競賽	رقابت
競賽	رقابتهای
競賽	رقابتها
競賽	مسابقه
首歌	نغمه
首歌	ترانه
首歌	اهنگ
首歌	آهنگ
首歌	آواز
神話	اساطیر
神話	اسطوره
神話	افسانه
神話	اسطوره
超人	سوپرمن
股票	انبارها
股票	سهام
股票	موجودی
股票	سهام
實現	فهم
實現	تحقق
出局	بیرون
出局	برون
瑪麗	ماری
瑪麗	مریم
瑪麗	مری
平等	مساوات
平等	تساوی
平等	برابری
平等	برابر
平等	مساوی
價	قیمتش
價	بهای
價	پرایس
價	بهایی
價	قیمتی
價	قیمت
困難	دشواری
困難	سختی
困難	مشکلات
困難	سخت
困難	سختی
困難	دشوار
機車	اسکوتر
機車	موتورسیکلت
機車	محرکه
機車	لوکوموتیو
危險	خطرناکی
危險	خطرناک
危險	خطری
危險	خطر
強大	قوی
強大	توانا
強大	نیرومند
強大	پرقدرت
強大	قدرتمند
技巧	حقه
技巧	مهارتی
技巧	مهارت
技巧	تکنیک
外國	خارجه
外國	خارجی
瓦爾	وال
瓦爾	ول
帽	کاپ
帽	cap
帽	کلاهک
帽	کپ
帽	hat
帽	کلاه
公寓	مسطح
公寓	فلت
公寓	آپارتمان
公寓	آپارتمانی
公寓	یت
接管	تصاحب
一面	کنار
一面	پهلو
一面	طرف
奧運會	المپیک
聯絡	ارتباط
聯絡	آشنا
聯絡	آشنای
聯絡	تماس
漢語	چینی
下載	بارگیری
下載	دانلود
下載	بارگیری
獅子	شیر
獅子	شیرهای
獅子	شیرها
裡面	داخل
裡面	درون
裡面	درونت
梯	نردبان
梯	نردبانی
修道院	صومعه
租借	اجاره
地中海	مدیترانه
釋放	نشر
戰艦	نبردناو
登記	ثبات
黃色	زرد
提案	خواستگاری
提案	فرمایشات
學士	لیسانس
學士	مجرد
批判	انتقاد
批判	انتقاد
批判	نقد
批判	بحرانی
批判	انتقادی
批判	حیاتی
馬力	مالک
熟悉	آشنای
熟悉	آشنا
熟悉	اشنا
熟悉	آشناست
聖經	انجیل
村民	روستایی
威爾斯	ولز
威爾斯	ویلز
招生	پذیرش
拱	آرچ
拱	arch
拱	طاق
現有	موجود
銀河	کهکشانی
銀河	کهکشان
銀河	گلکسی
寶貝	جیگر
寶貝	عزیزم
寶貝	بچه
創辦人	بنیانگذار
創辦人	موسس
公會	صنف
實力	قوت
實力	نیرو
實力	قدرت
實力	استحکام
多倫多	toronto
多倫多	تورنتو
桓	هوآن
桓	هوان
初步	مقدماتی
獎金	پاداش
獎金	جایزه
獎金	امکاناتی
營業	باز
閱讀	بخوان
閱讀	خواندن
閱讀	خوانده
閱讀	بخوانند
閱讀	بخوانید
閱讀	خواندن
閱讀	قرائت
檢查	بررسی
檢查	بررسی
增強	تقویت
法拉	فارا
法拉	فراه
法拉	فرح
聲稱	ادعا
聲稱	ادعا
恐	ترور
恐	دلهره
恐	هراس
神父	پدری
神父	پدر
沙漠	کویر
沙漠	بیابان
沙漠	بیابانی
沙漠	صحرا
沙漠	اعراب
腿	پاهایش
腿	نوازش
腿	پاها
腿	پا
腿	پای
腿	پاش
腿	ساق
腿	پا
橫濱	یوکوهاما
障礙	موانع
障礙	موانعی
障礙	موانع
障礙	مانعی
障礙	مانع
炸彈	بمب
炸彈	بمبها
炸彈	بمبهای
棠	تونگ
空氣	ایر
空氣	هوا
空氣	هوایی
小孩	کید
多種	چندگانه
多種	چندین
鰻	مارماهی
保險	بیمه
遺址	ویران
