ve	és
çekimleri	igeragozás
bodrum	bodrum
bodrum	pince
bodrum	pincében
bodrum	alagsorban
bodrum	pince
bodrum	alagsor
yazıldı	megírva
yazıldı	írásbeli
yazıldı	írta
yazıldı	írott
arizona	arizona
arizona	arizonai
arizona	arizonában
mimarisi	felépítés
mimarisi	építészet
kazananlar	győztesek
kazananlar	nyertesek
partiler	bulik
partiler	pártok
partiler	felek
partiler	partik
seksen	nyolcvan
kabile	törzs
kabile	törzsi
nacional	nacional
semt	környéken
semt	szomszédság
semt	környék
semt	szomszédsági
semt	szomszédság
semt	környék
semt	körzet
semt	járás
semt	kerület
semt	helység
semt	település
dayanışma	szolidaritás
kurumları	intézmények
bush	bush
bush	bokor
gerçekleştirildi	végrehajtott
gerçekleştirildi	elvégzett
kahve	kávét
kahve	kávé
julius	julius
hamur	tészta
gizlice	titokban
taç	tiara
taç	koronát
taç	crown
taç	korona
taç	taj
tanım	meghatározás
tanım	meghatározása
tanım	megnevezés
tanım	leírása
tanım	leírás
kurul	deszka
kurul	fedélzeten
kurul	tábla
kurul	bizottság
kaba	durván
kaba	durva
kaba	kemény
kaba	közönséges
kaba	durva
kaba	durva
tartışmalı	vitatta
tartışmalı	vitatott
tartışmalı	vitatható
tartışmalı	ellentmondásos
tartışmalı	vitatott
bomba	bomba
bomba	bomba
bomba	bombák
bomba	bombákat
bomba	bombázó
endülüs	andalúzia
görünüyor	néz
görünüyor	keresem
görünüyor	tűnik
batıya	nyugat
batıya	nyugati
adaylığı	jelölés
adaylığı	jelölést
kemik	csontok
kemik	bones
kemik	csontos
kemik	csont
kemik	csontos
kemik	csont
clark	clark
görme	megtekintés
görme	megtekintése
görme	látomás
görme	elképzelés
görme	látás
yönü	irány
yönü	irányba
yönü	szempont
side	oldalra
side	oldalam
side	side
orlando	orlando
diyor	mondja
göçebe	nomád
göçebe	nomád
göçebe	vándor
göçebe	nomádok
üretici	gyártói
üretici	gyártók
üretici	gyártó
üretici	termelő
üretici	producer
üretici	termelői
üretici	gyártó
zagreb	zágráb
köklü	gyökerezik
yüzbaşı	kapitány
sex	szex
sex	sex
balıklar	halak
balıklar	hal
balıklar	halat
sahnede	színpadon
fırsat	alkalom
fırsat	lehetőséget
fırsat	lehetőség
sparta	spártai
sparta	spárta
dortmund	dortmund
çevirisi	fordítás
direk	közvetlen
direk	direct
direk	közvetlenül
direk	egyenes
direk	rúd
direk	közvetlenül
letonya	lettország
marco	marco
cleveland	cleveland
kazak	kozák
kazak	pulóver
kazak	kazah
gel	gyere
cenevre	genfi
lucas	lucas
kurtarmak	megtakarítás
kurtarmak	mentés
kurtarmak	megmenteni
alkol	alkoholos
alkol	alkoholt
alkol	alkohol
koalisyon	koalíció
çatı	penthouse
çatı	tetőfedő
çatı	tető
çatı	tetőn
çatı	tető
çatı	tetőn
andreas	andreas
başvuru	kérelem
başvuru	alkalmazás
başvuru	jelentkezés
dinler	vallások
katılımcı	résztvevő
katılımcı	részvétel
katılımcı	hozzájáruló
katılımcı	közreműködő
mutfağı	konyha
boz	boz
boz	grizzly
kategorisi	kategória
demirci	kovács
demirci	kovács
demirci	smith
yönlü	irányított
yönlü	sokoldalú
boris	boris
boris	borisz
ingilizler	britek
ingilizler	britek
ingilizler	angol
ingilizler	brit
main	fő
main	main
main	főbb
salvador	salvadori
salvador	salvador
atilla	attila
lazer	lézer
lazer	lézer
lazer	lézerek
mikhail	mihail
arnavut	albán
seçimler	választások
seçimler	döntések
seçimler	választási
seçimler	választás
seçimler	választások
saç	haj
saç	szőr
saç	frizura
dost	baráti
dost	barátságosak
dost	barátságos
dost	barát
dost	barátom
şeref	becsület
şeref	megtiszteltetés
şeref	dicsőség
şeref	becsület
şeref	megtiszteltetés
stockholm	stockholm
stockholm	stockholmi
newcastle	newcastle
görevler	feladatai
görevler	feladatok
görevler	állás
görevler	állások
görevler	munkahelyek
görevler	missziók
görevler	szerepei
aslen	eredetileg
afyon	ópium
afyon	poppy
afyon	ópium
yüksel	mászni
yüksel	emelkedés
yüksel	excelsior
yüksel	felmerülő
sattı	eladva
sattı	eladott
sattı	elkelt
silahlar	fegyver
silahlar	fegyverek
silahlar	pistols
silahlar	pisztoly
silahlar	fegyvereket
silahlar	ágyúk
silahlar	fegyverek
silahlar	karok
silahlar	fegyvert
silahlar	karokat
silahlar	kar
silahlar	fegyverek
dönüm	fordulok
daimi	állandó
daimi	végleges
daimi	tartós
daimi	maradandó
luke	luke
luke	lukács
stack	stack
kanuni	jogi
kanuni	legális
kanuni	törvényes
açılır	legördülő
açılır	nyit
açılır	nyitható
lefkoşa	nicosia
eşittir	egyenlők
eşittir	egyenlő
eşittir	egyenlők
eşittir	egyenlőek
eşittir	egyenlő
reform	reformokat
reform	reformok
reform	reformáció
reform	reformja
reform	reformok
reform	reform
mareşal	marshall
mareşal	marsall
saygılar	tiszteletet
saygılar	tisztelet
saygılar	tiszteli
estetik	esztétika
estetik	kozmetikai
estetik	esztétikai
philippe	philippe
mesleki	szakmai
mesleki	profi
mesleki	professzionális
yakası	nyakörv
larry	larry
suçlu	bűnöző
suçlu	bűnözői
suçlu	bűnös
suçlu	tettes
hapse	börtön
hapse	börtönbe
görüşler	vélemény
görüşler	vélemények
görüşler	visszajelzés
toplantı	összegyűlt
toplantı	gyülekező
toplantı	összejövetel
toplantı	találkozók
toplantı	ülésein
toplantı	ülései
toplantı	ülések
toplantı	megbeszélések
toplantı	gyűlés
toplantı	találkozás
toplantı	találkozó
toplantı	megbeszélés
mantık	érvelés
mantık	logikai
mantık	logikus
mantık	logika
mantık	logikai
salt	só
salt	sót
salt	sós
macera	küldetés
macera	kaland
macera	kalandok
macera	kaland
macera	kalandjai
macera	kalandok
kızları	lányai
tarif	recept
tarif	receptet
tarif	megnevezés
tarif	leírása
tarif	leírás
sidney	sidney
sidney	sydney
ölmüş	elhunyt
şartları	fogalmak
şartları	feltételek
şartları	kifejezések
cumartesi	szombati
cumartesi	szombaton
cumartesi	szombat
sözlü	szóbeli
pas	rozsda
pas	passz
evleri	házak
evleri	házakat
dram	dráma
dram	drama
dram	dram
christmas	karácsonykor
christmas	karácsonyi
christmas	karácsony
eli	eli
portland	portland
portland	portlandben
sürgüne	száműzetés
sürgüne	száműzött
kurma	képező
gelenekleri	hagyományok
gelenekleri	hagyomány
adresi	cím
adresi	címe
eki	függelék
fakir	szegény
fakir	szegények
af	amnesztiát
af	megbocsátás
senfoni	szimfonikus
diplomat	diplomata
austin	austin
bağlandı	csatolt
bağlandı	csatolva
bağlandı	kapcsolódott
bağlandı	kapcsolt
bağlandı	összekapcsolt
bağlandı	kapcsolatban
bağlandı	kapcsolt
bağlandı	kapcsolódott
bağlandı	kapcsolódó
bağlandı	összekapcsolt
özür	bocsánatkérés
koruyucu	őrző
koruyucu	védő
koruyucu	védő
koruyucu	védelmező
koruyucu	védelmező
koruyucu	védő
tema	téma
üstelik	ezenfelül
üstelik	amellett
üstelik	azonkívül
üstelik	emellett
kuveyt	kuvait
birmingham	birmingham
cinsiyet	nemek
cinsiyet	nemi
cinsiyet	neme
yokohama	yokohama
silahı	fegyver
silahı	pisztoly
yahudileri	zsidók
taht	trón
taht	trónt
gazetecilik	újságírás
haberler	hírek
haberler	hír
haberler	történetek
haberler	történeteket
haberler	mesék
haberler	bejegyzések
nadiren	ritkán
nadiren	ritkán
morgan	morgan
sulu	sulu
sulu	vizes
çinli	kínai
çinli	kínaiak
memur	hivatalnok
kuyruk	sorba
kuyruk	sor
kuyruk	sorban
kuyruk	farka
kuyruk	farok
şirketler	társaságok
şirketler	vállalatok
şirketler	cégek
şirketler	vállalatok
şirketler	társaságok
şirketler	cégek
şirketler	vállalkozások
şirketler	vállalatok
şirketler	vállalkozások
delta	delta
ermeniler	örmények
programlar	programok
programlar	programok
işlevi	függvény
işlevi	funkció
moğolistan	mongol
moğolistan	mongólia
dublin	dublini
dublin	dublin
georg	georg
füze	rakéták
füze	rakéta
belirsiz	kétértelmű
belirsiz	tisztázatlan
belirsiz	bizonytalan
belirsiz	homályos
beach	beach
beach	part
beach	tengerpart
beach	tengerparton
beach	strand
gazze	gázai
sound	hang
sound	hangot
arz	ellátási
arz	utánpótlás
arz	ellátás
arz	kínálat
sade	egyszerű
sade	szimpla
sade	sima
sade	sade
okur	olvas
okur	olvasó
düzenledi	szerkesztett
beraberlik	nyakkendő
beraberlik	döntetlen
beraberlik	összetartozás
full	full
full	teljes
bobby	bobby
tdk	tdk
zararlı	ártalmas
zararlı	káros
bon	bon
federasyon	föderáció
federasyon	szövetség
özet	szinopszis
özet	absztrakt
özet	elvont
özet	megemészteni
özet	összefoglaló
graham	graham
katar	katar
almanlar	németek
tutum	magatartás
tutum	hozzáállás
çalışmış	bevált
çalışmış	dolgozott
çalışmış	működött
stefan	stefan
çapı	átmérője
çapı	átmérő
çapı	átmérőjű
geçerlidir	érvényes
geçerlidir	vonatkozik
kopenhag	koppenhága
kopenhag	koppenhágai
tommy	tommy
donanım	hardver
donanım	berendezés
donanım	berendezések
donanım	felszerelés
donanım	felszerelések
sahili	part
sahili	tengerpart
icat	találmány
icat	fantázia
buenos	buenos
organı	orgona
organı	szerv
kurumsal	vállalati
kurumsal	vállalkozás
kurumsal	enterprise
fabrika	gyár
fabrika	gyári
fabrika	üzem
fabrika	gyárban
sinyal	jelek
sinyal	jelzések
sinyal	jeleket
sinyal	jelet
sinyal	jel
sinyal	jelzés
roy	roy
mercedes	mercedes
mercedes	merci
araştırmacı	kutató
araştırmacı	kutatói
araştırmacı	nyomozó
anton	anton
htm	htm
gama	gama
gama	gamma
cinayet	emberölés
cinayet	gyilkosság
cinayet	gyilkosság
fan	fanclub
fan	foo
fan	ventilátor
fan	rajongó
fan	fan
fan	fanni
farklılıklar	különbségek
farklılıklar	eltérések
margaret	margaret
margaret	margit
düzenlenmiş	szabályozott
frederick	frederick
yürütme	végrehajtó
yürütme	ügyvezető
etiyopya	etiópia
etiyopya	etióp
muhafız	őrző
muhafız	őr
muhafız	gárdista
helsinki	helsinki
reddetti	elutasított
reddetti	elutasítva
reddetti	elutasította
reddetti	elutasított
reddetti	elutasítva
reddetti	elutasított
haçlılar	keresztesek
rachel	rachel
göğüs	mellkasi
göğüs	láda
göğüs	mell
göğüs	mellkas
göğüs	melle
göğüs	mell
göğüs	mellek
göğüs	melle
göğüs	mell
muzaffer	győzedelmes
muzaffer	diadalmas
abc	abc
fildişi	elefántcsont
bayer	bayer
düşmanı	gyűlölködő
ülker	plejádok
denetim	audit
denetim	ellenőrzési
denetim	ellenőrzés
denetim	kontroll
denetim	irányítás
denetim	vezérlő
denetim	ellenőrzési
denetim	ellenőrzés
denetim	vizsgálat
denetim	ellenőrzési
denetim	ellenőrzés
denetim	felügyelet
rolling	rolling
rolling	forog
rolling	gurul
celtics	celtics
aires	aires
mesleği	foglalkozása
mesleği	szakma
mesleği	foglalkozás
mesleği	foglalkozása
mesleği	megszállás
mesleği	foglalkozás
sürü	raj
sürü	nyáj
sürü	csorda
üreticisi	gyártó
vadi	völgyet
vadi	völgy
vadi	völgyben
vadi	valley
engelleme	blokkoló
engelleme	blokk
kaldırılması	eltávolítása
kaldırılması	eltávolítás
kaldırılması	eltávolítása
kaldırılması	eltörlése
nicolas	nicolas
papalık	pápai
papalık	pápaság
vezir	vezír
vezir	királynő
vezir	queen
vezir	dáma
vezir	királyné
sevilen	népszerű
sevilen	népszerűek
sevilen	szerette
sevilen	szerettek
sevilen	imádott
sevilen	szeretett
sevilen	imádott
sevilen	szeretett
yönlendirme	továbbítás
tarsus	tarsus
atlantik	atlanti
kör	vakon
kör	vak
kör	vakok
olağan	közönséges
olağan	hétköznapi
olağan	szokásos
rekor	rekord
rekor	lemez
yayınlar	kiadványok
dağıtım	terjesztés
dağıtım	eloszlás
dağıtım	elosztás
dağıtım	forgalmazási
dağıtım	elosztása
dağıtım	forgalmazás
dağıtım	forgalmazók
dağıtım	elosztó
dağıtım	forgalmazó
danışmanı	tanácsadó
danışmanı	tanácsadó
danışmanı	tanácsadó
stadion	stadion
silva	silva
yorumları	megjegyzések
yorumları	hozzászólás
yorumları	megjegyzés
yorumları	hozzászólások
yorumları	észrevételek
secret	titok
secret	titkos
dizileri	szekvenciák
hatları	vonalak
hatları	sorok
bitkiler	üzemek
bitkiler	növények
bitkiler	növény
bitkiler	gyógynövény
bitkiler	gyógynövények
kaplan	tigris
kaplan	tiger
kaplan	kaplan
rönesans	reneszánsz
yapısal	szerkezeti
yapısal	strukturális
platin	platina
konservatuvarı	konzervatórium
galaksi	galaktikus
galaksi	galaxisok
galaksi	galaxis
galaksi	galaxy
benzerlik	affinitás
benzerlik	hasonlóság
benzerlik	hasonlóság
benzerlik	hasonlóság
benzerlik	hasonlóságot
heykeltıraş	szobrász
kimliği	személyazonosság
kimliği	személyazonosságát
kimliği	identitás
fantastik	fantasztikus
kaan	kaan
ömür	élet
ömür	életem
ömür	life
paraguay	paraguay
mermi	golyót
mermi	golyó
mermi	lövedék
mermi	töltény
mermi	golyó
mermi	töltények
mermi	golyók
nam	nam
stephan	stephan
masa	táblázat
masa	asztali
masa	tábla
masa	asztal
masa	táblák
masa	asztal
masa	táblázatok
masa	táblázat
masa	asztalok
masa	masa
masa	íróasztal
masa	asztal
halit	khalid
suları	gyümölcslevek
suları	vizei
suları	vizek
suları	waters
gelenler	érkezők
budapeşte	budapest
budapeşte	budapesten
budapeşte	budapesti
baltık	balti
major	őrnagy
stanley	stanley
hell	pokol
toplamı	összeg
giyim	ruhadarab
giyim	ruházat
giyim	ruházata
giyim	ruhák
giyim	ruházat
giyim	ruha
thompson	thompson
nefes	lélegzet
nefes	légzés
nefes	lélegzik
walker	walker
hakaret	rágalmazás
hakaret	sértés
hakaret	sértő
hakaret	sértés
kurtlar	farkasok
kurtlar	farkas
kurtlar	wolf
kurtlar	férgek
pirinç	brass
pirinç	bronz
pirinç	rizs
alakalı	vonatkozó
alakalı	releváns
alakalı	relevánsak
alakalı	lényeges
alakalı	összefüggő
alakalı	kapcsolódó
alakalı	rokonok
alakalı	rokon
alakalı	kapcsolatban
nancy	nancy
azami	max
azami	legfeljebb
azami	maximum
azami	maximális
izledi	figyelt
izledi	néztem
izledi	nézte
özgürlüğü	szabadság
mine	enyém
parker	parker
seks	szex
seks	sex
marino	marino
türkistan	turkesztán
bilinmiyor	ismeretlenek
bilinmiyor	ismeretlen
propaganda	propaganda
sivri	hegyes
sivri	rámutatott
sivri	mutatott
sivri	sharp
sivri	éles
izler	nyomok
izler	nyomokat
izler	sínek
izler	jelölések
izler	védjegyek
izler	marks
renault	renault
değerler	érték
değerler	értékek
kuzeye	észak
kuzeye	északi
kuzeye	északra
kalkan	pajzs
kalkan	shield
kalkan	pajzsok
kalkan	pajzsokat
kalkan	pajzs
yeğeni	unoka
yeğeni	unokaöccse
yeğeni	unokahúga
stabilize	stabilizálódott
stabilize	stabilizálni
oturan	ülő
oturan	ül
oturan	ülve
oturan	ülök
veriyor	ad
raw	nyersen
raw	nyers
kiss	csók
kiss	puszi
kiss	kiss
burnu	cape
burnu	fok
burnu	köpeny
burnu	orr
burnu	orrot
manastırı	kolostorban
manastırı	kolostor
yetkili	hatóság
yetkili	engedélyezett
yetkili	engedélyezve
sunar	ajándék
sunar	ajándékok
sunar	ajándékot
sunar	bemutatja
koreli	koreai
kaçtı	elmenekült
kaçtı	megszökött
kaçtı	menekült
kaçtı	elmenekült
kırgızistan	kirgizisztán
kurtarma	megmentési
kurtarma	mentő
kurtarma	mentés
kurtarma	fellendülés
kurtarma	hasznosítás
kurtarma	helyreállítási
kurtarma	gyógyulás
ceviz	dió
ceviz	diót
ceviz	dió
ceviz	nuts
ceviz	mogyoró
ceviz	dió
ceviz	diós
ceviz	dió
renkler	színek
renkler	színek
aslı	eredeti
broadway	broadway
kurucuları	alapítók
bant	band
bant	banda
bant	együttes
bant	zenekar
bant	szalag
bant	kazetta
robinson	robinson
harold	harold
tiflis	tbiliszi
ilgilenen	érdeklődő
ilgilenen	érdekel
ilgilenen	érdekelt
ilgilenen	érdekelne
ilgilenen	érdeklődni
silme	törlés
silme	törlése
silme	töröld
silme	törlés
sendromu	szindróma
rüzgâr	szél
rüzgâr	szelek
rüzgâr	szél
rüzgâr	szelet
projeleri	projektek
herbert	herbert
burhan	bizonyíték
burhan	bizonyítás
planlanan	ütemezett
planlanan	tervezett
planlanan	megtervezett
zürih	zürich
zürih	zürich
volkanik	vulkáni
batılı	nyugati
batılı	nyugat
batılı	western
muhtemel	valószínű
muhtemel	valószínűsíthető
muhtemel	lehetséges
muhtemel	valószínű
muhtemel	valószínűleg
bekleyen	vár
bekleyen	várakozás
bekleyen	várunk
bekleyen	várok
bekleyen	függőben
bekleyen	folyamatban
apollo	apollo
apollo	apolló
nova	nova
sakin	nyugi
sin	bűn
sin	sin
kamp	camp
kamp	tábor
kamp	kemping
yetenekli	tehetséges
yetenekli	tehetséges
yetenekli	szakképzett
yetenekli	képzett
auto	auto
auto	automata
auto	automatikus
basım	nyomda
basım	nyomtatás
şahıs	személy
şahıs	személyre
şahıs	alany
şahıs	figyelemmel
şahıs	tárgy
alberto	alberto
etkileşim	eljegyzési
etkileşim	eljegyzés
etkileşim	aktivitás
etkileşim	kölcsönhatások
etkileşim	kölcsönhatás
etkileşim	kölcsönhatás
sel	árvíz
sel	sel
sel	árvíz
tayvan	tajvani
tayvan	tajvan
operasyon	műveletek
operasyon	üzemeltetés
operasyon	operáció
operasyon	művelet
operasyon	működés
operasyon	üzemeltetés
neo	neo
dennis	dennis
sigorta	biztosíték
sigorta	biztosíték
sigorta	biztosítási
sigorta	biztosítás
grant	grant
efsane	legendás
efsane	legendák
efsane	legendája
efsane	legenda
efsane	mítosz
efsane	legendák
sweet	édesek
sweet	édes
fff	fff
buhar	pára
buhar	gőz
buhar	gőzzel
buhar	gőz
bora	bora
uçan	repül
uçan	repülés
uçan	repülő
çubuk	rúd
çubuk	rod
çubuk	bar
çubuk	bár
çubuk	botok
çubuk	bot
metrik	metrikus
office	hivatal
office	iroda
neil	neil
ikiz	iker
fred	fred
marksist	marxista
geometrik	geometria
geometrik	geometriai
geometrik	geometriai
torino	torinói
müslümanlar	muszlimok
müslümanlar	muszlim
müslümanlar	muzulmán
müslümanlar	muszlimok
valley	völgyet
valley	völgy
valley	völgyben
valley	valley
büyüyen	növekszik
büyüyen	növekvő
gözleri	szemed
gözleri	szeme
gözleri	szem
gözleri	szemek
konserler	koncertek
çöl	sivatag
açısal	szögletes
kas	kas
kas	izmok
kas	izom
binalar	épületek
emmy	emmy
donald	donald
per	per
sıkıntı	nehézségek
sıkıntı	nehézséget
sıkıntı	nehézség
sıkıntı	gond
sıkıntı	baj
sıkıntı	unalom
biyografi	életrajzok
biyografi	életrajz
biyografi	bio
hırvat	horvát
phil	phil
namlu	hordó
teknolojik	technológiai
şirin	cuki
şirin	aranyos
şirin	cuki
kararlı	eltökélt
kararlı	határozott
kararlı	meghatározott
kararlı	meghatározva
kararlı	stabil
kararlı	istálló
kerim	karim
kerim	kareem
geceleri	éjszakák
geceleri	éjszakánként
min	min
çabuk	gyorsan
çabuk	gyors
çabuk	gyorsan
tarihçiler	történészek
büyüdü	felnőtt
büyüdü	megnőtt
büyüdü	nőtt
simgesi	ikon
avukatlık	jogász
avukatlık	ügyvéd
denis	denis
sorumlusu	felelősségteljes
sorumlusu	felelős
anlamak	értem
anlamak	megértés
anlamak	egyetértés
anlamak	megértő
anlamak	megértést
cennet	mennyben
cennet	mennyország
cennet	menny
cennet	paradicsom
cennet	mennyország
cennet	paradise
samanyolu	tejes
samanyolu	milky
yıllarca	évek
yıllarca	év
hermann	hermann
hermann	herrmann
hotel	szálloda
hotel	hotel
hukuki	jogi
hukuki	legális
hukuki	törvényes
kulak	fül
kulak	füle
dövüş	harcok
dövüş	harc
dövüş	harcol
dövüş	küzdelem
dövüş	verekedés
dövüş	harcolni
dövüş	harc
dövüş	harcolni
efsanevi	legendás
baker	baker
baker	pék
anlaşılır	érthető
anlaşılır	érthető
böcek	rovarok
böcek	rovarok
böcek	rovar
böcek	bogár
böcek	bogár
böcek	poloska
böcek	bug
böcek	rovarok
böcek	bogarak
tutmak	megtartása
tutmak	tartása
jacob	jacob
deney	kísérletek
deney	kísérlet
doğuya	keletre
doğuya	keleti
doğuya	kelet
helen	helen
memnun	elégedett
memnun	elégedett
