les	на
adaptation	приспособяване
adaptation	адаптация
adaptation	адаптиране
abbé	абате
gérard	жерар
gérard	джерард
gérard	жерар
argument	спор
argument	аргументи
argument	аргумент
semaines	седмицата
semaines	седмица
semaines	седмици
familles	фамилии
familles	семейства
familles	семейство
familles	семейството
expérience	експеримент
expérience	експериментът
expérience	опитът
expérience	преживяване
expérience	опит
expérience	изживяване
gardien	настойник
gardien	пазител
gardien	попечител
gardien	гардиън
gardien	гард
gardien	пазач
gardien	попечител
gardien	пазител
gardien	пазач
gardien	пазител
gardien	вратар
appelle	повикване
appelle	обаждане
dramatique	драмата
dramatique	драма
dramatique	драматичен
dramatique	драматично
dramatique	драматична
dramatique	драматични
extérieur	отвън
extérieur	навън
extérieur	открито
extérieur	външен
extérieur	външна
extérieur	външно
extérieur	външни
extérieur	външен
extérieur	външно
restauration	кетъринг
restauration	възстановяване
draft	чернова
médecine	лекарства
