din	از
cruce	عبور
vot	رای
vocal	آوازی
pilot	خلبان
pilot	راهبری
vrancea	ورانچا
carlos	کارلوس
carlos	اوس
realitate	واقعیت
atins	لمس
atins	رسید
spaniol	اسپانیا
spaniol	اسپانیایی
similare	مشابه
decedat	مرحوم
bucuresti	بخارست
chris	کریس
luptat	جهاد
includ	شامل
dorit	مطلوب
dorit	میخواستند
dorit	خواست
ohio	اوهایو
metode	روشهای
crucea	صلیب
crucea	کراس
crucea	عبور
participarea	مشارکت
ortodox	ارتدوکس
dublu	دابل
magazin	فروشگاه
magazin	خرید
magazin	فروشی
magazin	مغازه
magazin	shop
magazin	فروشگاه
magazin	ذخیره
frankivsk	فرانکیفسک
ștergere	حذف
iisus	عیسی
germanii	آلمانیا
germanii	آلمانیها
germanii	آلمانها
urbană	شهری
urbană	urban
urbană	اوربان
promovarea	ترویج
promovarea	ارتقاء
promovarea	ترفیع
promovarea	تبلیغ
promovarea	ارتقای
promovarea	ارتقا
promovarea	ارتقاء
promovarea	ترفیع
fundația	پایه
fundația	بنیاد
patrimoniului	میراث
patrimoniului	ارث
bazin	حوضه
bazin	سماور
turneu	تور
turneu	tour
turneu	مسابقات
turneu	تورنومنت
turneu	تورنمنت
sex	جنسیتی
sex	جنسیت
sex	سکس
sex	جنسیت
sex	جنسی
exclusiv	خالص
exclusiv	انحصاری
exclusiv	مختص
hall	هال
hall	تالار
statistică	آمارهای
statistică	آمار
statistică	آماری
statistică	آماری
statistică	آماره
teme	تکلیف
japoneză	ژاپنی
sânge	خونی
sânge	خون
fete	دخترها
fete	دختران
separat	جداگانه
artilerie	توپخانه
păsări	پرندگان
prieten	دوست
prieten	دوستی
ierusalim	اورشلیم
ierusalim	قدس
ludwig	لودویگ
marina	مارینا
imperial	امپراطوری
imperial	سلطنتی
imperial	امپراتوری
inclusă	شامل
php	php
paralel	موازی
organizații	سازمانها
organizații	سازمانهای
profile	profile
spate	عقب
spate	پشت
spate	باز
spate	برگشت
spate	عقب
schimbarea	تغییر
schimbarea	تغییر
universal	جهانی
universal	یونیورسال
high	والا
high	رفیع
high	بلند
financiare	مالی
villa	ویا
villa	ویلایی
villa	ویلا
villa	ویلای
song	نغمه
song	ترانه
song	اهنگ
song	آهنگ
song	آواز
următorul	بعدی
următorul	next
torino	تورینو
torino	تورین
bazele	پادگان
cursuri	کلاس
cursuri	کلاسهای
cursuri	کلاسها
teritorii	سرزمینهای
păduri	وودز
păduri	جنگلهای
păduri	جنگلها
turn	تاور
turn	برج
cucerirea	فتح
conținut	محتویات
conținut	رضایت
conținut	خرسند
conținut	محتوای
conținut	محتوا
pod	شیروانی
pod	پل
pod	پلی
deseori	اغلب
bătrân	پیر
bătrân	قدیمی
bătrân	قدمت
bătrân	کهنه
dinastie	دودمان
dinastie	سلسله
harghita	harghita
fiică	دختر
presa	رسانه
museum	موزه
cântăreață	singer
cântăreață	خواننده
saxon	ساکسون
preotul	کاهن
preotul	کشیش
preotul	کشیشی
usa	در
conformitate	همنوایی
scurte	کوتاه
scurte	کوتاهی
perioade	دوران
creștin	کریستین
creștin	کریستیان
creștin	مسیحی
creștin	کریستن
caracteristici	مشخصات
caracteristici	ویژگیها
caracteristici	ویژگیهای
ansamblu	همای
semn	امضا
semn	امضاء
semn	علامت
cerkasî	چرکاسی
completă	تکمیل
mulțumesc	تشکر
mulțumesc	سپاس
mulțumesc	ممنون
mulțumesc	تشکر
kilometri	مایل
kilometri	مایلز
kilometri	کیلومتر
dunăre	دانوب
brown	قهوهای
brown	براون
purtat	پوشیده
purtat	ساییده
idei	ایده
îndeplinit	تمامیت
îndeplinit	تحقق
tron	ترون
palatinat	فالتس
anterioare	پیشین
anterioare	قبلی
complex	پیچیده
complex	هرات
dorința	خواهان
dorința	طالب
dorința	میل
dorința	هوس
simple	ساده
umană	انسان
umană	انسانی
umană	بشر
pitești	پیتشت
tema	چهره
tema	چهرۀ
tema	تم
conțin	حاوی
militari	ارتش
militari	نظامی
militari	ارتشی
manageryears	manageryears
greutate	وزنش
greutate	وزنه
greutate	وزن
organizația	سازمان
organizația	سازماندهی
organizația	سازمان
organizația	سازماندهی
electrice	برق
electrice	electrical
electrice	الکتریکی
electrice	برقی
electrice	الکتریکی
electrice	الکتریک
primăvara	بهار
primăvara	بهاری
primăvara	اسپرینگ
turneul	مسابقات
turneul	تورنومنت
turneul	تورنمنت
puteri	قدرتهای
câmpia	ساده
electrică	برق
electrică	electrical
electrică	الکتریکی
electrică	برقی
electrică	الکتریکی
electrică	الکتریک
iran	ایران
iran	سوادکوه
proprietatea	ویژگی
proprietatea	دارایی
proprietatea	ملک
proprietatea	اموال
proprietatea	مالکیت
proprietatea	مالکیت
scară	نردبان
scară	نردبانی
scară	مقیاس
grele	سنگینی
grele	سنگین
permanent	پایدار
permanent	همیشگی
permanent	دائم
permanent	دائمی
permanent	دایمی
permanent	دایم
permanent	پرم
gara	پاسگاه
gara	ایستگاه
kim	کیم
kim	kim
latin	لاتین
rudolf	رودولف
rudolf	رودولف
ligii	لیگ
georgia	گرجستان
georgia	جورجیا
mănăstire	صومعه
economia	اقتصاد
aspecte	دیدگاه
aspecte	مسائل
observat	بشناس
principala	main
principala	اصلی
principala	ماین
introducerea	معرفی
introducerea	مقدمه
introducerea	اشنایی
introducerea	آشنایی
introducerea	معرفی
efect	اثر
efect	جلوه
efect	تأثیر
mărime	اندازۀ
mărime	اندازه
melodia	ملودی
rapidă	سریع
rapidă	روزه
rapidă	تند
relație	رابطه
della	دلا
nepal	نپال
interpretare	تعبیر
interpretare	تفسیر
ducesă	دوشس
anne	آن
boli	بیماریهای
boli	بیماریها
boli	بیماری
simplă	ساده
opus	اپوس
opus	مخالف
matematician	ریاضیدان
independență	استقلال
independență	استقلالی
font	قلم
tradiția	سنت
tradiția	رسم
atena	آتن
biografie	bio
biografie	بیوگرافی
biografie	تذکره
biografie	زندگینامه
adolf	آدولف
împărțit	تقسیم
împărțit	شکافتن
artistic	هنرمندانه
artistic	هنرمندی
forțe	نیروهای
forțe	نیروهایی
adunarea	مجلس
adunarea	مجمع
adunarea	محفل
căsătorită	married
căsătorită	متاهل
căsătorită	ازدواج
dolj	دولژ
adâncime	عمق
mână	دست
săptămână	هفته
săptămână	هفتۀ
conducere	رانندگی
conducere	رهبری
culoarea	رنگ
culoarea	رنگها
culoarea	رنگ
filosofie	فلسفه
handbal	هندبال
traducerea	ترجمه
times	زمانهای
times	times
times	دفعات
times	تایمز
contele	شمارش
alegerea	انتخاب
alegerea	انتخاب
libertatea	ازادی
libertatea	آزادی
aisne	ازن
energia	انرژی
capitolul	سوره
capitolul	فصل
solo	سولو
specific	خاص
specific	مشخص
comunitate	اجتماع
comunitate	ملتی
comunitate	جامعه
comunitate	انجمن
comunitate	امت
majoritate	اکثریت
industriale	صنعتی
soare	آفتاب
soare	خورشید
soare	سون
soare	سان
soare	آفتاب
soare	آفتابی
soare	سانی
bătălie	رزم
bătălie	کارزار
bătălie	بتل
bătălie	نبرد
poveste	داستان
poveste	داستانی
poveste	قصه
cristina	کریستینا
fotografii	عکسها
fotografii	عکس
fabrica	کارخانه
holstein	هولشتاین
premiile	جوایز
premiile	جوایز
financiar	مالی
somme	سومه
heinrich	هاینریش
brandenburg	براندنبورگ
vie	زنده
vie	vie
cântăreț	singer
cântăreț	خواننده
romanian	انگلیسی
romanian	english
paulo	پائولو
metoda	متد
metoda	روش
comuniste	کمونیست
comuniste	کمونیستی
chile	شیلی
audio	صدا
digital	رقمی
digital	digital
digital	دیجیتالی
digital	دیجیتال
marcel	مارسل
conținutul	محتویات
conținutul	رضایت
conținutul	خرسند
conținutul	محتوای
conținutul	محتوا
württemberg	وورتمبرگ
fizician	فیزیکدان
treptat	تدریجی
treptat	تدریج
comercială	الاهلی
comercială	تجاری
originale	اصیل
originale	اصلی
originale	اوریجینال
record	ضبط
promovat	ترفیع
medalii	مدال
organizație	سازمان
organizație	سازماندهی
organizație	سازمان
organizație	سازماندهی
masculin	مذکر
masculin	نر
masculin	مذکر
masculin	مردانه
masculin	مردانگی
redus	خواص
sursele	منابع
chicago	شیکاگو
sfânt	قدیس
sfânt	سن
sfânt	مقدس
artistice	هنرمندانه
artistice	هنرمندی
galben	زرد
indian	سرخپوست
indian	هندی
referință	ارجاع
referință	مرجع
instrument	ساز
instrument	ابزار
valentin	والنتین
valentin	والنتاین
valentin	ولنتاین
uscat	خشک
uscat	خشکیده
uscat	خشک
posibilă	امکان
posibilă	ممکن
francezi	فرنچ
francezi	فرانسه
francezi	فرانسوی
realizări	دستاوردهای
prezentate	عرضه
jazz	جاز
journal	ژورنال
journal	مجله
journal	نشریه
cameră	اتاق
cameră	اتاقی
cameră	اطاق
uman	انسان
uman	انسانی
uman	بشر
sun	آفتاب
sun	خورشید
sun	سون
sun	سان
ernst	ارنست
siguranță	سلامت
siguranță	امن
siguranță	امنیت
siguranță	ایمنی
iucn	iucn
super	عالی
super	عالیه
super	سوپر
super	super
debutul	آنست
liderul	لیدر
liderul	رهبر
bad	bad
bad	بد
ușoară	خفیف
ușoară	ملایم
ușoară	خفیف
ușoară	سخی
legi	قوانین
unesco	یونسکو
internă	داخلی
internă	درونی
lotul	دسته
declarată	اعلام
grade	درجه
saône	سائن
tehnic	فنی
tehnic	تکنیکی
theodor	تئودور
colecție	مجموعۀ
colecție	مجموعه
câmpul	فیلد
câmpul	حوزه
barbu	باربو
prezentare	ارائه
inspirat	الهام
tur	تور
tur	tour
joe	جو
dinastiei	دودمان
dinastiei	سلسله
portul	درگاه
portul	بندر
vocea	صدا
vocea	صدای
deal	تپه
deal	هیل
set	تنظیم
ochii	چشمها
ochii	چشمانی
ochii	چشم
ochii	چشمان
poezia	شعر
manchester	manchester
manchester	منچستر
chimice	شیمیایی
muzeu	موزه
cererea	درخواست
cererea	مطالبه
cererea	تقاضا
instituție	موسسه
instituție	مؤسسه
spitalul	بیمارستان
spitalul	بیمارستانی
stemma	stemma
extins	گسترده
extins	گسترده
utilizare	استعمال
utilizare	کاربرد
atinge	لمس
atinge	تاچ
cifra	رقم
sănătate	سلامت
sănătate	بهداشت
sănătate	health
sănătate	سلامتی
francis	فرنسیس
francis	فرانسیس
leftarm	leftarm
alfonso	آلفونسو
orchestra	نوازندگان
orchestra	ارکستر
locotenent	ستوان
iso	ایزو
străini	غریبه
flori	گل
flori	گلها
experiență	تجربه
legată	مقید
legată	متعهد
legată	گره
legată	پیوند
picioare	پاهای
picioare	پایی
picioare	پاهایش
picioare	نوازش
picioare	پاها
picioare	پا
femeilor	زنانی
femeilor	زنها
femeilor	زنان
toma	توما
toma	توماس
toma	تامس
toma	توما
anjou	آنژو
das	داس
das	das
chimie	chemistry
chimie	شیمی
manuel	مانوئل
brian	براین
brian	برایان
propunerea	خواستگاری
propunerea	فرمایشات
scrisoare	حرف
scrisoare	نامه
scrisoare	نامهای
clasică	کلاسیک
clasică	کلاسیک
clasică	classic
cand	وقتی
cand	چون
oise	اواز
oise	اویز
concerte	کنسرت
zid	وال
zid	دیواری
zid	دیوار
critice	بحرانی
critice	انتقادی
critice	حیاتی
executat	اعدام
festival	عیدی
festival	جشنواره
filmele	سینما
filmele	فیلمهایی
filmele	فیلم
filmele	فیلمها
birmania	برمه
birmania	برما
birmania	میانمار
metodă	متد
metodă	روش
impact	ضربه
impact	اصابت
impact	برخوردی
impact	برخورد
buna	خوبی
buna	good
buna	خوب
buna	خوبش
religia	مذهب
religia	دین
jurnalist	خبرنگار
perfect	عالی
perfect	perfect
perfect	پرفکت
hun	هون
adaugă	افزودن
jules	جولز
jules	ژول
majore	عمده
majore	ماژور
majore	سرگرد
femeile	زنانی
femeile	زنها
femeile	زنان
descoperirea	اکتشاف
descoperirea	دیسکاوری
descoperirea	کشف
obiectiv	عینی
obiectiv	گل
obiectiv	هدف
obiectiv	goal
hotel	هتل
izvor	بهار
izvor	بهاری
izvor	اسپرینگ
polonezi	تیرک
cehia	چک
cehia	چکی
trimite	ارسال
scriitorul	نویسنده
bruxelles	بروکسل
univers	کائنات
univers	کیهان
univers	گیتی
cântat	sang
cântat	سنگ
cântat	آواز
cântat	سانگ
cântat	سونگ
cântat	سانگ
europeni	جاده
europeni	اروپایی
europeni	اروپاییها
critici	انتقاد
critici	نقد
critici	منتقدان
critici	منتقدین
religios	مذهبی
religios	دینی
misiunea	مأموریت
misiunea	ماموریت
antonescu	آنتونسکو
motivul	انگیزه
motivul	دلیلی
motivul	علت
motivul	دلیل
ucraineni	اوکراینیان
credință	ایمانش
credință	ایمان
credință	ایمانی
creek	کریک
creek	نهر
parc	park
parc	پارک
context	متن
resurse	منبع
resurse	منابع
gaz	گس
gaz	گاز
gaz	گز
ebraică	عبری
arhitectura	architecture
arhitectura	معماری
analiza	تحلیل
analiza	آنالیز
regionale	منطقهای
regionale	محلی
succesul	کامیابی
succesul	موفق
succesul	موفقیتهای
succesul	success
succesul	موفقیت
vorbe	کلمات
vorbe	واژه
zero	صفر
zero	زیرو
zero	zero
canal	کانال
canal	مجرا
canal	مجرای
canal	کانال
canal	مجرا
canal	مجرای
canal	چنل
canal	channel
specifică	خاص
specifică	مشخص
înregistrare	ضبط
înregistrare	ضبط
convins	قانع
convins	متقاعد
greci	یونانیان
greci	یونانی
greci	یونانیها
greci	یونان
greci	یونانی
sergiu	سرژیو
acuzat	متهم
isus	عیسی
calif	خلیفه
dance	dance
dance	رقص
petersburg	پترزبورگ
variantă	variant
instrumente	آلات
instrumente	ابزار
instrumente	ابزارها
instrumente	ابزارهای
cronică	مزمن
clasă	رده
clasă	ردۀ
clasă	کلاس
clasă	طبقاتی
clasă	class
clasă	کلاسی
variante	variant
variante	مشتقات
stephen	استیون
medicală	طبی
medicală	medical
medicală	پزشکی
creștină	کریستین
creștină	کریستیان
creștină	مسیحی
creștină	کریستن
medicale	طبی
medicale	medical
medicale	پزشکی
conducători	فرمانروایان
conducători	حاکمان
conducători	رهبران
inițială	آغازی
inițială	آغازین
principiul	اصل
mormântul	مقبره
mormântul	آرامگاه
turism	گردشگری
bisericile	کلیساها
bisericile	کلیساهای
alexandra	الکساندرا
frumoase	زیباست
frumoase	زیبا
frumoase	خوشگل
frumoase	قشنگ
bernard	برنارد
bernard	برنار
modele	مدلهای
tulcea	تولچا
andré	آندره
