את	你
השוק	市場
פוקס	fuchs
פוקס	狐
פוקס	狐狸
פוקס	fox
תגובה	評論
תגובה	反應
תגובה	答復
נפצע	受傷
נפצע	傷
נפצע	負傷
פופ	流行
פופ	pop
פופ	教皇
פופ	教宗
האמונה	信仰
האמונה	信心
האמונה	信念
האמונה	信仰
באש	bash
להרחיב	擴張
להרחיב	擴展
להרחיב	拓展
להרחיב	擴大
בוש	布希
יער	林子
יער	樹林
יער	森林
הטיל	導彈
טענות	債權
טענות	指控
טענות	指稱
לבטל	取消
ישר	直直
ישר	直
קונג	孔
הרשימה	名單
הרשימה	清單
הרשימה	列表
מפיק	製片人
מפיק	製片人
מפיק	製片
סבא	爺爺
סבא	祖父
ארצי	陸地
ארצי	國家
הסתיים	完成
האצטדיון	體育館
האצטדיון	運動場
האצטדיון	球場
הנוכחית	電流
הנוכחית	現任
הנוכחית	目前
כף	角
כף	匙
כף	勺
כף	勺子
כף	湯匙
ריק	空白
ריק	空
סטיבן	stephen
סטיבן	steven
מומלץ	推薦
כיסוי	覆蓋
כיסוי	封面
כיסוי	掩護
הובילה	led
מבחן	測試
מבחן	試驗
מבחן	測驗
מפלגה	黨
מפלגה	政黨
מפלגה	宴會
מפלגה	派對
מפלגה	聚會
גאוגרפיה	地理學
גאוגרפיה	地理
גאוגרפיה	地域
גאוגרפיה	地理位置
קבועה	永久
קבועה	常數
המורדים	叛亂分子
המורדים	反叛
המורדים	叛軍
רוזן	數
רוזן	伯爵
רוזן	數數
רוזן	計數
לתאר	形容
לתאר	描述
הלוח	董事會
הלוח	牌匾
הלוח	石板
הלוח	平板
אהוד	ehud
אהוד	熱門
אהוד	流行
אהוד	受歡迎
אהוד	人氣
בוט	bot
לנצח	贏了
לנצח	勝利
לנצח	贏
לנצח	win
לנצח	永遠
מינה	mina
עומדת	站立
עומדת	常備
עומדת	常設
פורטוגל	葡萄牙
בשבי	俘虜
היקף	周邊
היקף	圓周
פייר	pierre
חשמלי	電氣
חשמלי	電氣
חשמלי	電
חשמלי	電動
המפעל	廠
המפעל	工廠
נח	休息
נח	noah
נח	諾亞
הטרור	恐
הטרור	恐怖
קפה	咖啡
סיבות	理由
סיבות	原因
סיבות	起因
שמחה	快樂
שמחה	喜悅
שמחה	歡樂
שמחה	joy
שמחה	開心
שמחה	快樂
שמחה	高興
שמחה	幸福
שמחה	happy
התייחסות	參考
שחרור	釋出
שחרור	釋放
שחרור	解放
מימון	財務
אוטומטית	自動
אוטומטית	自動
משורר	詩人
תומך	支援
דפוס	圖案
דפוס	格局
דפוס	模式
דפוס	印刷
דפוס	列印
מושבים	席位
מושבים	座位
ארנסט	ernest
ארנסט	ernst
משטר	政權
משטר	制度
הצעות	推薦
הצעות	優惠
הצעות	建議
הבכור	最年長
דרומית	南方
דרומית	南部
טילים	導彈
טילים	火箭
נסיך	王子
נסיך	太子
נסיך	親王
בבל	babel
יחדיו	在一起
יחדיו	一起
דונם	英畝
מחלה	病
מחלה	疾病
מחלה	病
מחלה	疾病
מחלה	病
מחלה	疾病
עופות	禽
עופות	家禽
עופות	禽
עופות	雞肉
עופות	山雞
עופות	雞
עופות	鳥類
עופות	鳥
עופות	鳥兒
קנה	購買
קנה	買
אמורה	應該
גיבור	英雄
בסיסי	基本
ייחודי	獨特
ייחודי	獨一無二
פוליטיקאים	政界人士
פוליטיקאים	政客
פוליטיקאים	政治家
עצמאות	獨立
התקבלה	接受
החליף	取代
הסכמה	共識
הסכמה	協定
הסכמה	協議
מחיר	價
מחיר	price
מחיר	價錢
מחיר	價格
מחיר	費用
מחיר	成本
צעד	台階
צעד	步驟
צעד	步
אוצר	珍寶
אוצר	寶藏
דובר	發言人
בחירה	挑選
בחירה	選取
בחירה	選擇
בחירה	甄選
בחירה	選擇
דעה	意見
דעה	意見
מחזות	播放
קווין	quinn
קווין	kevin
אליפויות	錦標賽
ובפרט	具體地說
גדי	魔羯座
מוסלמים	穆斯林
מוסלמים	穆斯林
מבוא	介紹
הרוב	最多
הרוב	大部分
הרוב	多數
הרוב	大多
הרוב	大多數
הרוב	多數
משימות	指派
משימות	轉讓
משימות	任務
למידה	研究
למידה	學習
למידה	學習
למידה	學
פוסט	張貼
פוסט	郵政
פוסט	post
שחר	dawn
שחר	拂曉
שחר	黎明
שחר	天亮
סבל	受苦
סבל	苦難
סבל	痛苦
סבל	苦難
אחים	兄妹
אתונה	雅典
עור	皮革
עור	皮
עור	肌膚
נס	奇蹟
נס	奇跡
בנוי	建
בנוי	內建
ילדה	女生
ילדה	姑娘
ילדה	女孩
ילדה	girl
ילדה	兒童
ילדה	孩子
היסטוריונים	歷史學家
דרגה	度
דרגה	程度
דרגה	學位
דרגה	排名
תאים	細胞
אופ	ope
לפתור	解決
לפתור	決斷
לפתור	決心
לפתור	解決
לפתור	解
פרמטר	參數
מושב	席位
מושב	座位
מושב	座位
עתיד	今後
עתיד	將來
עתיד	未來
חכמים	聰明
חכמים	smart
אייל	eyal
אייל	鹿
השישית	第六
תארים	形容詞
תארים	頭銜
תארים	職銜
תארים	標題
תארים	學位
תארים	度
הון	資本
הון	首都
לאכול	吃
לאכול	吃了
שנית	第二
שנית	秒
ישיבות	會議
מלווה	伴隨
מלווה	伴侶
מלווה	同伴
קרני	射線
איטלקי	義大利文
איטלקי	義大利
עסקה	交易
עסקה	交易
מעוניין	興趣
מעוניין	感興趣
תקף	有效
תעשייה	工業
תעשייה	產業
תעשייה	行業
תעשייה	業界
אליס	愛麗絲
מסר	留言
מסר	訊息
מסר	信件
ממוקמת	位於
עיקרי	初級
בנפרד	個別
בנפרד	分離
עדן	亞丁
עדן	天國
עדן	天堂
עדן	伊甸園
עדן	eden
לצפות	觀看
לצפות	手錶
מכר	賣
מכר	售出
מכר	相識
מכר	熟人
ביקורות	評語
ביקורות	審查
מחלקה	部門
מחלקה	排
להכניס	插入
בורה	無知
הממוצע	平均
הממוצע	平均值
מוזכר	提及
מוזכר	mentions
הסמוך	鄰接
הסמוך	相鄰
הסמוך	鄰近
הסמוך	毗鄰
מוצג	展覽
מוצג	展品
דורש	需求
דורש	需求量
דורש	要求
האמן	藝術家
האמן	藝人
גיא	guy
כספים	財務
כספים	基金
כספים	資金
יתרון	籌碼
יתרון	槓桿
יתרון	優點
יתרון	優勢
הוחלף	取代
רמי	rami
רמי	remi
משבר	危機
משבר	危機
האולימפי	奧林匹克
האולימפי	奧運
קילומטר	公里
קילומטר	萬里
קילומטר	miles
קילומטר	英里
אמונה	信仰
אמונה	信心
אמונה	信念
אמונה	信仰
פופולרי	熱門
פופולרי	流行
פופולרי	受歡迎
פופולרי	人氣
פופולרי	熱門
אנא	請
גרעיני	核
גרעיני	核子
נא	raw
נא	原始
נא	生
נא	稀有
נא	難得
נא	罕見
ברי	barry
ברי	bree
ברי	漿果
ברי	berry
הנצרות	基督教
ניסוי	試驗
ניסוי	實驗
נתיב	路徑
רובין	robin
תזמורת	管弦樂隊
תזמורת	樂團
יוגוסלביה	南斯拉夫
המולד	聖誕
המולד	聖誕節
סינגל	單一
סינגל	單人
סינגל	單身
סינגל	單
אפס	零
מצבים	模式
משל	寓言
משל	比喻
משל	寓言
מפגש	會議
מפגש	邂逅
מפגש	偶遇
אפשרויות	可能性
אפשרויות	選項
גור	小狗
גור	戈爾
צודק	右
אפל	黑
אפל	暗
אפל	黑暗
אפל	apple
אפל	蘋果
יליד	原生
סוס	馬
סוס	馬匹
שיער	頭髮
שיער	毛髮
שיער	髮型
שיער	發
ביתן	館
ביתן	pavilion
ביתן	船艙
ביתן	客艙
ביתן	機艙
תעלת	運河
תעלת	canal
אותיות	信
אותיות	字母
אותיות	信件
תלויה	依賴
ישירה	直接
לדון	討論
ירידה	拒絕
ירידה	減少
ירידה	下降
ירידה	衰落
ירידה	世系
ירידה	血統
ירידה	滴
ירידה	下降
ירידה	減少
ירידה	減
ירידה	降低
ירידה	遞減
ירידה	衰落
שומר	守護神
שומר	守護者
שומר	守護
שומר	監護人
שומר	守衛
שומר	衛兵
שומר	警衛
שומר	守護
שומר	茴香
בוצע	完成
למטה	往下
למטה	向下
למטה	下方
למטה	以下
למטה	樓下
כושר	健身房
כושר	體育館
כושר	健身
סולו	獨唱
סולו	獨奏
ליאור	lior
שמירה	守護
שמירה	守衛
שמירה	衛兵
שמירה	警衛
שמירה	守護
שמירה	留用
מוגבל	受限
מוגבל	有限
מוגבל	限量
מוגבל	限
מוגבל	受限
רישיון	執照
רישיון	許可
רישיון	許可證
רישיון	執照
רישיון	駕照
רישיון	許可證
הכשרה	培訓
הכשרה	訓練
הכשרה	資歷
גרין	綠色
גרין	綠
גרין	綠地
גרין	格林
הפדרציה	聯邦
העבר	過往
העבר	過去
רומנים	小說
נשלחו	提交
יזם	創業者
חומרי	物料
חומרי	材料
הקובץ	文件
הקובץ	檔案
שימור	養護
שימור	保育
שימור	保全
שימור	留用
אסירים	囚犯
אסירים	犯人
אסירים	囚徒
חכם	明智
חכם	英明
חכם	聰明
חכם	smart
אחוזים	百分比
אחוזים	百分比
אחוזים	百分比
מורים	教師
המושל	省長
המושל	總督
המושל	州長
נייר	紙
נייר	紙張
נייר	論文
הארמון	皇宮
הארמון	宮殿
הארמון	王宮
הארמון	宮廷
הארמון	宮
אולפן	錄音室
אולפן	studio
אולפן	工作室
מכונות	機器
ההרים	山
ההרים	山脈
ההרים	山區
צפונה	北方
צפונה	北
צפונה	北部
מתחם	藩
מתחם	網域
מתחם	域
מתחם	複雜
מתחם	復合
מתחם	化合物
מתחם	大院
עיון	瀏覽
עיון	瀏覽
הכרה	承認
הכרה	表彰
פירות	果實
פירות	水果
פירות	果
פירות	果實
פירות	水果
מסחרי	商用
מסחרי	商事
מסחרי	商業
בסביבה	圍繞著
בסביבה	圍繞
בסביבה	周圍
בקשה	適用
בקשה	請求
בקשה	要求
הוכחה	證據
הוכחה	證明
התפתחה	進化
קבורה	喪葬
קבורה	葬
קבורה	埋葬
קבורה	埋
קבורה	埋葬
בז	獵鷹
בז	隼
בז	米色
בז	米黃色
ממשל	施政
ממשל	治理
ממשל	政府
נציגי	代表
הנס	hans
הכתר	冠
הכתר	王冠
הכתר	皇冠
דגים	魚類
דגים	魚
דגים	魚兒
גזע	品種
גזע	繁殖
גזע	比賽
גזע	賽跑
גזע	種族
גזע	競賽
תרומה	捐
תרומה	捐贈
תרומה	捐款
תרומה	捐獻
תרומה	繳款
שרי	紅豆
שרי	雪利酒
שרי	sheri
השראה	啟發
השראה	靈感
השראה	鼓舞
השראה	鼓舞人心
השראה	勵志
השראה	激勵
השראה	靈感
מסגרת	框架
מסגרת	幀
מסגרת	框框
מסגרת	框架
מסגרת	框
שירותים	服務業
שירותים	服務
שירותים	廁所
שירותים	浴室
שירותים	洗手間
שירותים	馬桶
שירותים	廁所
שירותים	洗手間
שירותים	廁
מכשיר	裝置
כריס	chris
נאמן	忠心
נאמן	忠誠
נאמן	忠誠
נאמן	忠實
ספורטאים	運動員
נוהג	駕駛
תשעה	九
תשעה	九個
רוז	玫瑰
רוז	rose
המורה	老師
המורה	教師
שור	岸上
שור	岸
שור	岸邊
שור	海岸
שור	牛
שור	公牛
סחר	行業
סחר	買賣
סחר	貿易
סחר	交易
חוות	農場
חוות	農場
חוות	農莊
הרגלים	習性
הרגלים	習慣
מסביב	圍繞著
מסביב	圍繞
מסביב	周圍
יעיל	高效
יעיל	有效率
יעיל	有效
אמון	信心
אמון	自信
אמון	信任
אמון	信託
המושב	座位
אורן	松樹
אורן	松
רחוק	遠
רחוק	遙遠
רחוק	遠方
מתכת	金屬
מתכת	金屬
חמישי	第五
חמישי	第五次
חמישי	週四
חמישי	星期四
יאנג	楊
יאנג	yang
יאנג	年輕
יאנג	young
רצף	連續
רצף	序列
רצף	數列
רצף	順序
דיווח	報告
דיווח	檢舉
דיווח	報告
אנטוניו	antonio
נפט	油
נפט	石油
נפט	機油
נפט	石油
המגדל	tower
המגדל	塔
המגדל	塔台
שיח	布希
שיח	話語
שיח	灌木
בדיקות	測試
בדיקות	測驗
בדיקות	測試
בדיקות	測驗
בדיקות	檢驗
בדיקות	試驗
ולדימיר	vladimir
נתניה	netanya
בול	蓋章
בול	郵票
בול	印章
בול	牛
בול	公牛
פעילה	積極
פעילה	活躍
ללמד	教
עתיקה	古代
עתיקה	古老
מרצה	講師
מרצה	講課
שיט	航行
שיט	帆船
שיט	航海
דואר	mail
דואר	郵件
דואר	郵寄
דואר	信件
החוקה	憲法
משתנים	變數
זר	外國人
זר	老外
זר	陌生人
זר	陌生
זר	外國
זר	外籍
סמכות	權威
אדמות	土地
טיילור	taylor
מאן	曼
ניסויים	試驗
ניסויים	實驗
הפתרון	溶液
נתפס	抓到
נתפס	被俘
רגע	等待
סיור	游
סיור	遊覽
סיור	導覽
סיור	旅遊
סיור	巡邏隊
סיור	巡邏
המגן	盾牌
תנאים	用語
תנאים	術語
תנאים	條款
תנאים	條件
אמא	母后
אמא	母親
הוגן	公平
רוני	roni
אוטו	自動
התרגום	翻譯
התוכן	內容
מוזיקאים	樂手
רש	急
קלאסית	古典
קלאסית	經典
קלאסית	古典
קיר	壁
קיר	牆壁
קיר	圍牆
קיר	牆
הנסיכה	王妃
הנסיכה	小公主
הנסיכה	公主
המוביל	領先
המוביל	領導
סייע	協助
דומות	類似
דומות	相似
לחקור	探索
לחקור	探索
לחקור	調查
יורי	yuri
המכללה	學院
המכללה	書院
המכללה	大學
מזג	天氣
מזג	氣象
מזג	脾氣
מזג	音律
מזג	氣質
לתרום	捐獻
לתרום	捐贈
לתרום	捐款
לתרום	捐
להסיר	刪除
להסיר	移除
לשכנע	說服
לשכנע	勸說
לשכנע	說服
בודדים	孤單
בודדים	寂寞
בודדים	孤獨
שמע	音訊
מטבעות	硬幣
מטבעות	錢幣
מייק	mike
מתאימה	適合
מתאימה	相容
מתאימה	適當
מתאימה	適合
מתאימה	合適
חמור	嚴重
חמור	重度
חמור	驢
חמור	驢子
שופט	法官
שופט	裁判
שופט	裁判
מוגבלת	有限
מוגבלת	限量
מוגבלת	限
מוגבלת	受限
מוגבלת	受限
מעגל	圓形
מעגל	圓
מעגל	圓圈
מעגל	迴圈
מעגל	圈
שורות	線條
שורות	線
שמח	開心
שמח	快樂
שמח	高興
שמח	幸福
שמח	happy
לאה	lea
גיוס	招聘
גיוס	招募
גיוס	招聘
גיוס	招募
גיוס	草稿
תלמיד	學生
בתוכו	內在
בתוכו	裡面
בתוכו	內心
בתוכו	內部
עמדות	職位
וייטנאם	越南
המשבר	危機
העין	眼
העין	眼睛
משימה	委派
משימה	指派
משימה	任務
משימה	轉讓
משימה	任務
משימה	任務
מכילה	含有
מכילה	包含
בלטינית	拉丁
בלטינית	拉丁文
אלבומים	相簿
אלבומים	專輯
השבטים	部族
השבטים	部落
הוראות	命令
הוראות	訂單
הוראות	指令
הוראות	指示
כתובות	地址
המוכר	賣方
סידני	雪梨
סידני	sydney
להבטיח	確保
מוסר	道義
מוסר	道德
מוסר	道德
טיימס	時代
טיימס	times
טיימס	時報
ניתנת	准予
היקום	宇宙
התסריט	劇本
מיוחדות	特價
מיוחדות	特別
גבריאל	gabriel
גבריאל	gabrielle
נותרה	剩餘
איבר	肢
איבר	器官
איבר	器官
איבר	風琴
להילחם	打架
להילחם	打
להילחם	戰鬥
טכנולוגיה	技術
טכנולוגיה	科技
השפעות	特效
השפעות	效應
השפעות	影響
השפעות	效果
השפעות	影響
מדענים	科學家
הצבעות	選票
חוג	圓形
חוג	圓
חוג	圓圈
חוג	迴圈
חוג	圈
במשקל	權衡
וילסון	wilson
הזכויות	權利
השביעית	第七
האנדרטה	碑
האנדרטה	紀念碑
הובילו	led
מתקדם	漸進
מתקדם	進步
מתקדם	累進
מתקדם	逐步
מתקדם	先進
שכבות	多層
שכבות	層層
שכבות	層
שכבות	各層
שכבות	層次
ערוך	編輯
מבקרים	評論家
מבקרים	批評家
מבקרים	遊客
מבקרים	訪客
מיעוט	少數人
מיעוט	少數民族
מיעוט	少數民族
היינריך	heinrich
תאוריה	理論
תאוריה	論
הפרעות	干擾
הפרעות	干預
הפרעות	干涉
וולף	狼
מגדר	性別
צומת	節點
צומת	交集
צומת	路口
צומת	十字路口
דרומה	南
דרומה	南方
דרומה	南部
כללים	規則
כללים	細則
סוכנות	代理商
סוכנות	機構
הסגנון	style
הסגנון	樣式
הסגנון	風格
