som	kot
estimert	ocenjen
estimert	ocenjeni
estimert	ocenjena
duke	vojvodo
duke	duke
duke	knez
duke	vojvoda
fuktig	vlažno
fuktig	vlažno
fokusere	osredotočanje
things	stvari
hjulpet	pomagala
hjulpet	pomagal
hjulpet	pomagalo
nou	nou
mannlig	samec
mannlig	samci
mannlig	moško
mannlig	moški
mannlig	moška
isu	isu
albrecht	albrecht
avslører	razkrije
avslører	razkriva
avslører	odkriva
detaljerte	podrobno
ivareta	zaščiti
utenlands	čezmorskih
utenlands	tujino
utenlands	tujini
tegne	žreb
tegne	narisal
tegne	risba
tegne	risanje
smalere	ožji
bei	bei
aksjer	delnice
aksjer	deleži
percy	percy
liège	liège
antydet	namignil
varig	trajen
varig	trajna
varig	trajen
varig	trajna
varig	trajni
varig	trajne
skyter	strelja
cbs	cbs
cbs	cb
ulrik	ulrik
kansler	kanclerja
kansler	kancler
skarpe	ostri
skarpe	oster
skarpe	ostra
skarpe	ostro
skarpe	sharp
papua	papua
klinisk	klinični
videoen	posnetek
videoen	video
videoen	videoposnetek
flytting	premestitev
flytting	preselitev
flytting	selitev
flytting	premikanje
aberdeen	aberdeen
rømme	pobeg
rømme	beg
kraków	kraków
tinn	tin
shaw	shaw
bergman	bergman
psykologisk	psihološko
psykologisk	psihološki
psykologisk	psihološka
irving	irving
cleveland	cleveland
målene	cilji
målene	tarče
målene	cilji
vokaler	samoglasnike
manuskripter	rokopisi
støy	hrup
innstilling	drža
innstilling	obnašanje
innstilling	odnos
innstilling	nastavljanje
innstilling	nastavitev
helten	junak
helten	heroj
hardy	hardy
frost	pozeba
frost	frost
raser	dirk
raser	dirkah
raser	rase
raser	dirke
française	française
underholdning	zabava
underholdning	razvedrilo
underholdning	zabavo
fotografi	fotografiranje
fotografi	photography
fotografi	fotografijo
fotografi	fotografija
fotografi	fotografijo
fotografi	fotografija
engineering	inženiring
engineering	inženiringa
farao	faraon
tetthet	gostote
tetthet	gostota
kursiv	ležeče
dagbok	journal
dagbok	dnevnik
dagbok	dnevnik
ankommer	prispe
aurdal	aurdal
wings	krila
wings	kril
wings	krilca
wings	krili
bevissthet	ozaveščenost
bevissthet	zavedanje
bevissthet	zavest
bevissthet	zavest
rotterdam	rotterdam
mystiske	mystic
look	poglej
cato	cato
ekspansjon	razširitev
ekspansjon	širjenje
ekspansjon	širitev
forbød	prepovedan
forbød	prepovedana
forbød	prepovedani
range	razpon
range	oddaljenost
forbrytelser	zločini
landing	pristanek
landing	pristajanje
toulouse	toulouse
intern	notranja
intern	interno
intern	notranje
intern	notranji
utrolig	neverjetno
utrolig	neverjetno
utrolig	neverjetno
orlando	orlando
justin	justin
alliance	zavezništvo
flyplasser	letališča
antok	predvideval
tyler	tyler
holger	holger
lucy	lucija
lucy	lucy
burton	burton
psykolog	psiholog
psykolog	psihologinja
brenner	gori
brenner	gorenje
brenner	brenner
brenner	gori
brenner	burns
brenner	peče
brenner	opekline
skandinavisk	skandinavske
prima	prima
dyre	drago
dyre	drage
dyre	drag
elsket	ljubljena
elsket	ljubil
duck	duck
duck	račka
duck	raca
kontekst	kontekst
kontekst	konteksta
tegneserie	stripi
tegneserie	stripov
tegneserie	stripe
tegneserie	risanko
tegneserie	risanka
huang	huang
glade	jasi
alexandre	alexandre
purple	vijolično
purple	škrlatna
purple	vijolična
oder	odri
likeledes	podobno
trim	trim
trim	vaje
trim	vadba
trim	vaja
trim	telovadba
somalia	somaliji
bennett	bennett
topper	topper
topper	vrhov
topper	vrhovi
kritikker	pregledi
signaler	signali
signaler	signale
bakre	zadaj
discogs	discogs
hager	vrtovi
hager	vrtovih
hager	vrtov
hager	vrtove
jakter	lovi
investeringer	vlaganje
investeringer	naložbe
investeringer	naložbe
investeringer	investicije
antonius	antonij
tankene	misli
estiske	estonski
piper	piper
forutsetning	predpogoj
emmanuel	emmanuel
gynt	gynt
ulykker	nesreče
ulykker	nezgode
terminal	terminal
terminal	terminalu
fravær	odsotnosti
fravær	odsotnost
vakt	stražar
vakt	straža
vakt	čuvaj
vakt	garda
hengt	obesili
hengt	obešen
hengt	obesili
hengt	obešen
ungdommer	otroci
ungdommer	mladina
overføre	premestitev
overføre	prenos
tenor	tenor
beyond	onkraj
beyond	onstran
opplagt	očitno
opplagt	očiten
opplagt	očitna
håret	dlake
håret	lasje
håret	lase
bulgarske	bolgarski
very	zelo
leie	izposoja
leie	najem
leie	najem
leie	najemnino
leie	najem
walt	walt
federal	zvezni
federal	zvezno
federal	zvezna
tolvte	dvanajsta
tolvte	twelfth
forestilling	nastop
forestilling	zmogljivost
forestilling	uspešnost
forestilling	uspešnosti
mick	mick
indianere	indijci
indianere	indijancev
indianere	indijanci
arkiver	arhiv
arkiver	arhiv
overordnede	nadrejenih
overordnede	nadrejene
overordnede	nadrejeni
honduras	hondurasu
henter	pridobivanje
henter	pridobivanje
overveiende	pretežno
redaksjonen	uredništvu
lexikon	lexikon
dynamisk	dinamika
dynamisk	dinamična
dynamisk	dinamični
dynamisk	dinamično
dynamisk	dinamičen
kollega	kolegica
kollega	sodelavec
kollega	sodelavka
kollega	sodelavec
leserne	bralci
ørkenen	puščava
ørkenen	puščavi
hovedfag	majors
besittelse	obsedenost
besittelse	posest
besittelse	posedovanje
guddommelige	božanski
guddommelige	božanska
guddommelige	božansko
guddommelige	božanske
massive	ogromen
spektrum	spektra
spektrum	spekter
forblir	ostanke
forblir	ostaja
forblir	ostane
ska	ska
styring	upravljanje
styring	vodenje
import	uvoz
import	uvozi
trinidad	trinidad
omstendigheter	okoliščine
omstendigheter	okoliščine
omstendigheter	okoliščin
skjule	skrij
permanente	trajni
permanente	trajen
permanente	trajna
permanente	trajno
permanente	stalna
liechtenstein	lihtenštajn
facto	facto
anatomi	anatomijo
jemen	jemen
jemen	jemnu
rømte	pobegnila
rømte	pobegnil
tilflukt	zatočišče
regjeringer	vladam
regjeringer	vlade
enestående	izjemna
enestående	izjemno
enestående	izjemni
enestående	izredna
enestående	izjemen
enestående	izredni
moralsk	moralni
moralsk	nauk
moralsk	moralna
moralsk	moralno
jorge	jorge
fisken	ribi
fisken	riba
fisken	ribe
fisken	ribice
fisken	ribo
eksperimenter	poskuse
something	nekaj
håndbok	priročnik
orknøyene	orkney
nassau	nassau
motion	predlog
motion	gibanje
kompleks	zapletena
kompleks	zapleteno
kompleks	kompleks
kompleks	kompleksna
manhattan	manhattan
kopiert	kopiral
festivaler	festivale
detalj	podrobnost
detalj	podrobnosti
danse	dance
danse	pleši
danse	plesno
danse	ples
lokalene	prostori
darwin	darwin
schloss	schloss
sel	sel
sel	pečat
nation	narod
noenlunde	zmerno
religionen	religija
religionen	religije
religionen	religijo
religionen	vera
religionen	vere
won	zmagali
won	zmagala
won	zmagal
maximilian	maximilian
mistanke	sum
mistanke	osumljeni
mistanke	osumljenec
mistanke	osumljenca
mistanke	sume
mistanke	sumi
amy	amy
march	marec
march	marca
march	pohod
vendt	obrnjen
hebei	hebei
jesse	jesse
terra	terra
dokumentere	dokumenta
dokumentere	dokument
stan	stan
stan	stana
stan	stanu
beleiring	obleganje
indianerne	indijci
indianerne	indijancev
indianerne	indijanci
augustin	augustin
etterkommer	potomec
bild	bild
ram	ram
ram	rama
morning	dopoldne
morning	jutranja
morning	jutro
prosa	proza
alter	oltarju
alter	oltar
alter	oltarja
patent	patent
doktoren	zdravnik
doktoren	zdravnika
doktoren	zdravnica
doktoren	doktor
katedral	katedrala
katedral	katedrali
katedral	katedralo
brunt	rjavo
brunt	rjavi
brunt	rjave
brunt	rjava
kaldt	mraz
kaldt	mrzlo
kaldt	hladno
kaldt	mrzla
kaldt	mrzel
edge	robu
edge	rob
edge	ostrino
seere	gledalce
seere	gledalci
seere	gledalcem
breivik	breivik
leilighet	stanovanje
jeremy	jeremy
jesuittordenen	jezuiti
away	stran
marino	marino
madame	gospa
madame	madam
madame	madame
better	boljša
better	boljši
better	bolje
better	boljše
gravd	izkopal
gravd	izkopali
gravd	kopal
synd	usmiljenje
synd	usmiljenja
synd	škoda
synd	greha
synd	greh
skjermen	ekran
skjermen	zaslon
kritiker	kritik
burgund	burgundy
split	narazen
split	razdeli
split	split
une	une
verde	verde
namibia	namibija
kjøkken	kuhinja
kjøkken	kuhinje
kjøkken	kuhinjo
kjøkken	kuhinja
kjøkken	kuhinji
dokumentarfilm	dokumentarec
respons	odzivanje
respons	odziv
respons	odziva
respons	odzivi
qatar	katar
bulletin	bilten
bulletin	biltenu
vedvarende	vztrajni
vedvarende	vztrajen
vedvarende	vztrajna
vedvarende	vztrajno
nyttige	uporaben
nyttige	koristno
nyttige	uporabna
nyttige	uporabno
nyttige	koristna
nyttige	koristno
vega	vega
sida	stran
målinger	meritev
målinger	meritve
samtale	pogovor
administrert	danega
administrert	uspela
administrert	uspelo
melodier	melodije
melodier	melodije
trykte	tiskani
trykte	tiskane
trykte	natisnjeno
trykte	tiskano
fragmenter	delčki
fragmenter	delci
tips	namigi
tips	konice
tips	nasveti
tips	namig
tips	nasvet
reading	branje
foretrakk	prednostno
foretrakk	zaželeno
nordahl	nordahl
charter	listina
charter	listine
sorg	žalovanje
sorg	žalost
sorg	žalost
sorg	žalovanje
sorg	žalovanja
sorg	žalosti
sorg	žalost
sorg	žalovanje
sorg	žalovanja
simen	simen
emigrerte	emigriral
forskrift	odlok
gerald	gerald
flo	flow
vulkansk	vulkanskega
guillaume	guillaume
virgin	devica
evil	zlobna
evil	zlo
evil	hudoben
evil	zloben
evil	zlobno
bukt	zalivu
bukt	zaliv
bukt	zaliv
bukt	bay
forventes	pričakovani
forventes	pričakovana
forventes	pričakovan
forventes	pričakovali
forventes	pričakovano
rart	čuden
rart	čudno
rart	čuden
rart	čudno
rart	nenavadno
operativ	operativno
operativ	operativnih
operativ	operativna
diplom	diplomo
diplom	diploma
philips	philips
ira	ira
why	zakaj
future	prihodnje
future	bodoči
future	bodočnost
future	prihodnosti
future	prihodnost
tenkning	razmišljanje
tenkning	razmišljanja
gjengen	banda
gjengen	tolpa
parallell	vzporedno
parallell	vzporedni
parallell	vzporedna
chester	chester
reykjavík	reykjaviku
reykjavík	reykjavíku
pre	pre
innvendig	znotraj
innvendig	notri
body	truplo
body	body
body	telesa
body	telo
akutt	akutni
akutt	akutno
akutt	akutna
give	dej
give	daj
mektigste	najmogočnejši
furu	bor
furu	pine
forberedt	pripravljeni
forberedt	pripravljena
forberedt	pripravljene
forberedt	pripravljen
forberedt	pripravljeno
forutsetter	namiguje
sletter	izbris
sletter	brisanje
sletter	izbriše
interwiki	interwiki
giles	giles
symbolsk	simbolično
gregory	gregor
gregory	gregory
zambia	zambije
utfordret	izzval
storhamar	storhamar
reagerer	reagira
kunstverk	umetnina
kunstverk	umetnine
burke	burka
burke	burke
avslørte	razkril
avslørte	pokazala
avslørte	razkrili
avslørte	razkrita
avslørte	razkrila
bibelske	svetopisemsko
blake	blake
oppførte	ravnala
hjemland	domovino
hjemland	domovinska
hjemland	domovina
guttene	fantje
guttene	dečki
guttene	fanta
gottfried	gottfried
rockefeller	rockefeller
slave	suženj
slave	sužnja
productions	produkcije
productions	produkcija
tilsyn	nadzorovanje
tilsyn	nadzor
thai	tajska
thai	tajsko
thai	tajski
christoffer	christoffer
martha	marta
martha	martha
michelle	michelle
granitt	granit
building	zgradba
building	stavba
bradley	bradley
brooks	brooks
carol	carol
pic	fotka
pic	pic
streisand	streisand
crystal	kristal
crystal	kristalno
crystal	crystal
fargerike	pisane
wells	wells
språklige	jezikovno
blokk	blokada
blokk	blok
blokk	block
trine	trine
overkant	presežek
skottlands	škotske
skottlands	škotski
skottlands	škotsko
skottlands	škotska
husket	spomnil
emily	emily
naken	gola
naken	nag
naken	goli
naken	golo
benz	benz
grekere	grki
varighet	trajanje
arven	dediščina
arven	zapuščine
arven	nasledstvo
arven	zapuščino
arven	zapuščina
arven	dediščina
arven	nasledstvo
arven	dediščino
aaron	aaron
aaron	aron
pleier	običajno
pleier	navadno
pleier	ponavadi
giftige	strupena
june	junij
june	june
june	junija
eyes	oci
eyes	oči
fremgang	progress
fremgang	napredek
cardiff	cardiff
utfyllende	celovite
utfyllende	celovit
utfyllende	celovito
utfyllende	izčrpno
utfyllende	izčrpen
irakiske	iraški
wind	vetru
wind	veter
wind	vetra
willie	willie
adresser	naslovi
catholic	katoliško
catholic	katoliški
catholic	katoliška
arkivert	arhivirana
arkivert	vložena
arkivert	vloženo
enormt	ogromen
enormt	ogromno
enormt	ogromna
enormt	ogromne
pablo	pablo
nathan	nathan
rettssak	sojenje
objektet	predmet
objektet	objekt
cohen	cohen
imperial	cesarski
imperial	carski
imperial	imperial
springer	springer
forfølgelse	preganjanje
forfølgelse	preganjanja
forfølgelse	pregon
mottakelse	sprejem
lovgivning	zakonodaja
lovgivning	zakonodajo
lovgivning	zakoni
lovgivning	zakone
feste	zabava
feste	zabavo
feste	žur
feste	party
stranda	plaža
stranda	plažo
stranda	obala
stranda	beach
kenny	kenny
fraser	stavki
fraser	fraze
fraser	fraz
fraser	fraser
penn	penn
penn	pen
penn	pero
lotus	lotus
frekvens	frekvenca
frekvens	pogostost
frekvens	pogostnost
forsterkninger	okrepitev
forsterkninger	okrepitve
forsterkninger	okrepitev
hang	obesili
hang	obešen
presentere	predstavljamo
presentere	uvajanje
presentere	prisotna
presentere	prisotni
presentere	prisotno
presentere	sedanjost
presentere	prisoten
presentere	uvesti
umiddelbar	takojšnja
umiddelbar	takojšnja
umiddelbar	takojšnje
aalborg	aalborg
isbre	ledenik
everton	everton
potensielle	potencialno
potensielle	potencial
ekspedisjoner	odprave
hopkins	hopkins
hansson	hansson
presley	presley
today	danes
bueskyting	lokostrelstvo
ocean	ocean
advarsel	opozorilo
advarsel	previdnost
logisk	logični
logisk	logičen
logisk	logično
kleopatra	kleopatra
støttes	podprta
støttes	podprte
støttes	podprti
støttes	podprt
støttes	podprto
lines	črte
lines	vrstice
lines	proge
lines	vrstic
unikt	edinstveno
unikt	edinstven
unikt	edinstvena
unikt	enkratna
leiden	leiden
forklarte	pojasnil
schneider	schneider
elektroner	elektroni
geologisk	geološke
geologisk	geološko
geologisk	geološka
geologisk	geološke
geologisk	geološko
portland	portland
portland	portlandu
geometri	geometrija
definerte	opredeljen
definerte	opredeljeni
definerte	opredeljeno
definerte	opredeljena
sunderland	sunderland
aktivist	aktivist
astronomiske	astronomski
pedagogisk	izobraževalnih
pedagogisk	izobraževalno
pedagogisk	izobraževalni
pedagogisk	izobraževanje
fredelig	mirno
fredelig	mirne
fredelig	miren
hol	hol
ekspert	izvedenec
ekspert	strokovna
ekspert	strokovnjak
undervist	naučil
christer	christer
vita	vita
arnesen	arnesen
göran	göran
utryddet	iztrebili
svend	svend
montreal	montrealu
montreal	montreal
søyler	stebri
kabul	kabulu
sid	sid
hearts	src
hearts	srca
pole	pole
pole	drog
pole	tečaj
sardinia	sardinija
feire	praznuje
feire	praznovanje
feire	praznujemo
feire	praznovanje
feire	praznujemo
trusler	grožnje
helikopter	helikopterja
helikopter	helikopter
øyeblikkelig	nemudoma
øyeblikkelig	takoj
øyeblikkelig	takojšnja
øyeblikkelig	takojšnja
øyeblikkelig	takojšnje
forklares	pojasnil
konferanse	konferenca
magi	čarobno
magi	čarovnija
magi	magic
magi	magično
magi	magijo
etikk	etiko
etikk	etična
etikk	etika
stigende	dviga
stigende	narašča
stigende	naraščanje
stigende	naraščajoče
hopper	skoki
hopper	skokov
hopper	skoči
hopper	skakanje
hopper	skoki
hopper	hopper
kreps	rake
kreps	raki
misjon	misija
misjon	misijo
misjon	poslanstvo
misjon	naloga
befestet	utrjen
enstemmig	enoglasno
enstemmig	soglasno
enstemmig	enoglasno
enstemmig	soglasno
klein	klein
originalen	prvotna
originalen	izvirnik
originalen	izvirno
originalen	prvotni
originalen	original
macdonald	macdonald
prost	prost
folkelig	priljubljene
folkelig	priljubljena
folkelig	priljubljeno
folkelig	priljubljeni
folkelig	priljubljen
hoteller	hotele
hoteller	hoteli
hoteller	hotelov
grenen	veja
grenen	podružnica
grenen	vejo
telefon	telefon
telefon	telefon
ving	wing
ving	krilo
sopp	glivice
sopp	gobe
sopp	gobice
sopp	goba
sopp	gobe
avslutningen	matura
avslutningen	maturo
tommer	palcev
tommer	centimetrov
bing	bing
uklar	nejasno
uklar	nejasna
uklar	nejasen
performance	nastop
performance	zmogljivost
performance	uspešnost
performance	uspešnosti
fiji	fidži
bevist	dokazala
bevist	dokazano
bevist	izkazal
bevist	dokazal
bevist	dokazane
bevist	dokazano
bevist	dokazana
åndelig	duhovna
åndelig	duhovni
åndelig	duhovnega
åndelig	duhovne
åndelig	duhovno
medarbeider	zaposleni
medarbeider	uslužbenec
medarbeider	delavec
medarbeider	sodelavka
medarbeider	sodelavec
medarbeider	sodelavka
medarbeider	sodelavec
medarbeider	družabnik
strømmer	tokov
kommisjon	komisija
kommisjon	provizija
overalt	povsod
overalt	vsepovsod
alla	alla
taliban	talibani
dee	dee
rome	rimu
rome	rim
rome	rima
misnøye	nezadovoljstvo
misnøye	nezadovoljstvo
brått	nenadoma
brått	naenkrat
brått	nenadna
brått	nenaden
brått	nenadno
goes	gre
avenue	avenijo
avenue	avenue
avenue	avenija
fotografert	fotografiral
fotografert	fotografirali
karbon	ogljik
karbon	ogljika
domstol	sodišče
domstol	dvor
wehrmacht	wehrmacht
minnesmerke	memorial
jamie	jamie
audi	audi
øre	uho
øre	ušesa
beskjeden	skromna
beskjeden	skromen
beskjeden	skromno
mosambik	mozambik
morrison	morrison
plikt	dajatev
plikt	dolžnost
plikt	dolžnosti
alberta	alberta
oppbevart	obdržal
synonym	sinonim
jenta	punca
jenta	deklica
jenta	dekle
jenta	punco
siv	siv
konsentrerte	zgoščeno
konsentrerte	koncentrirana
korstog	križarji
huskes	spomnil
niger	niger
weimar	weimarske
erstattes	nadomešča
erstattes	nadomesti
overføring	menjalnik
overføring	posredovanje
overføring	prenos
overføring	pošiljanje
overføring	premestitev
overføring	prenos
cromwell	cromwell
vor	vor
dante	dante
catalonia	catalunya
catalonia	kataloniji
afghanske	afganistansko
sokker	nogavice
avklart	rešen
avklart	rešeno
avklart	rešena
avklart	poravnana
avklart	urejeno
jürgen	jürgen
laurent	laurent
fish	ribi
fish	riba
fish	ribe
fish	ribice
fish	ribo
mortensen	mortensen
buffalo	buffalo
rue	rue
landsbyene	vasi
dører	vrata
borneo	borneo
oppfylle	izpolni
oppfylle	izpolnil
fysiologi	fiziologija
liberty	prostost
liberty	liberty
templer	templjev
keep	obdrži
keep	ohrani
svakere	šibkejše
svakere	šibkejši
alfabetisk	abecedni
alfabetisk	abecedi
britt	britt
homofile	geji
homofile	homoseksualci
homofile	gej
homofile	gay
cortina	cortini
syriske	sirski
visstnok	domnevno
visstnok	očitno
concert	koncert
sparken	odpuščen
utredning	preiskavo
utredning	preiskava
utredning	preiskovanje
utredning	preiskave
utredning	raziskava
ufc	ufc
timothy	timothy
gaza	gazi
gaza	gaza
butterfly	metulja
butterfly	metulj
winston	winston
barndommen	otroštvo
barndommen	otroštva
progresjon	napredovanja
progresjon	napredovanje
konsept	pojem
konsept	koncept
luthersk	luteranec
utvidelser	podaljšanja
utvidelser	razširitev
utvidelser	razširitve
riddere	vitezi
jose	jose
jose	josé
spesialist	specialist
sykkel	motocikel
sykkel	kolo
sykkel	motor
sykkel	kolo
rodríguez	rodríguez
statskupp	udar
susanne	susanne
innehaver	imetnik
journalistikk	novinarstvo
arrow	puščica
arrow	puščico
nærhet	bližina
satser	stave
satser	stavil
als	als
forsinket	zamudo
forsinket	zamuja
forsinket	zapoznelo
tank	tanka
tank	rezervoar
tank	tank
fremtidig	prihodnje
fremtidig	bodoči
fremtidig	bodočnost
fremtidig	prihodnosti
fremtidig	prihodnost
plaget	težavna
plaget	težavni
plaget	motilo
marmor	marmor
rasisme	rasizem
utstedt	izdana
utstedt	izdani
utstedt	izdano
utstedt	izdane
nåde	usmiljenje
nåde	mercy
nåde	usmiljenja
nåde	milost
nåde	grace
ich	ich
dortmund	dortmund
innvandring	priseljevanje
innvandring	priseljevanja
cornwall	cornwall
bombe	bombo
bombe	bomba
pannen	čela
pannen	čelo
pannen	čelu
skvadron	eskadrilja
maren	maren
beregning	izračun
dominikanske	dominikanski
overgi	predajo
overgi	predaje
overgi	predaja
kinesere	kitajske
kinesere	kitajski
kinesere	kitajsko
kinesere	kitajska
kinesere	kitajci
dukke	lutko
dukke	punčka
dukke	lutka
beslutninger	odločitve
beslutninger	odločbe
beslutninger	sklepi
forbehold	rezervacije
klemens	clemens
klemens	klemen
sannsynlighet	verjetnosti
sannsynlighet	verjetnost
varslet	obveščeni
varslet	obveščen
common	pogosti
common	pogosto
gjenopprette	obnovi
