que	dat
constància	volharding
constància	doorzettingsvermogen
anuals	jaarlijks
màlaga	málaga
elementals	elementaire
elementals	elementair
reputació	reputatie
rodatge	schieten
rodatge	schietpartij
rodatge	schoten
ateneu	ateneo
triat	koos
triat	kozen
mides	maten
orgànica	biologisch
orgànica	organische
orgànica	organisch
emilio	emilio
virtut	deugd
european	europese
european	europees
php	php
mexicà	mexicaanse
mexicà	mexicaan
mexicà	mexicaans
ciutadà	burger
ciutadà	citizen
periòdic	krant
periòdic	kranten
periòdic	dagblad
benefici	voordeel
benefici	benefit
benefici	benefiet
espectre	spectrum
supervivència	voortbestaan
supervivència	survival
supervivència	overleven
supervivència	overleving
específicament	specifiek
inversió	inversie
inversió	investering
inversió	investeringen
inversió	investeren
suggereix	suggereren
suggereix	suggereert
fenòmens	fenomeen
fenòmens	fenomenen
fenòmens	verschijnselen
fenòmens	freaks
ciutadania	burgerschap
ciutadania	staatsburgerschap
positiu	positief
positiu	positieve
oriol	oriol
traçat	traceren
granja	kwekerij
granja	boerderij
granja	boerderijen
laura	laura
vegetal	groente
vegetal	plantaardig
vegetal	groenten
habilitats	capaciteiten
habilitats	vaardigheden
habilitats	skills
somni	droom
somni	dromen
somni	dream
golfes	zolder
polèmica	polemiek
polèmica	controverse
trinitat	trinity
trinitat	trinidad
index	index
index	indexcijfer
index	indexeren
pokémon	pokémon
camerun	kameroen
banu	banu
leonardo	leonardo
picasso	picasso
bagdad	bagdad
parma	parma
kíev	kiev
marsella	marseille
simetria	symmetrie
road	weg
client	client
client	klant
client	opdrachtgever
client	cliënt
vigo	vigo
rebel	rebel
departaments	afdelingen
departaments	departementen
freqüentment	regelmatig
freqüentment	veelvuldig
freqüentment	frequent
freqüentment	vaak
llit	bed
creure	geloven
creure	geloof
felipe	felipe
mantingut	gehouden
experiment	experiment
experiment	experimenteren
tauler	dashboard
tauler	bestuur
tauler	bord
muñoz	muñoz
sonata	sonata
baden	baden
sessió	sessie
sessió	zitting
sessió	ontmoeting
sessió	vergadering
sessió	meeting
sessió	bijeenkomst
sessió	vergaderen
alumne	leerling
alumne	student
còrsega	corsica
poblet	poblet
castellar	castellar
fonamentalment	fundamenteel
pals	stokken
pals	klemt
pals	sticks
pals	stokjes
ros	ros
fleques	bakkerijen
sepultura	grave
sepultura	graf
who	wie
who	who
relats	verslagen
relats	verhalen
relats	verhaaltjes
narcís	narcissus
pèl	haar
pèl	haren
pèl	haartjes
pèl	hair
harvard	harvard
niça	mooi
niça	lekker
niça	fijn
niça	leuk
niça	nice
adrià	hadrianus
nadius	inboorlingen
taronja	sinaasappel
taronja	oranje
percentatge	percentage
blues	blues
manifestació	betoging
manifestació	demonstratie
bruce	bruce
recurs	beroep
recurs	hulpbron
recurs	resource
lector	reader
lector	lezer
republicans	republikeinen
eliminat	verwijderde
eliminat	geschrapt
eliminat	verwijderd
eliminat	gewist
eliminat	verwijderde
eliminat	verwijderd
ordenat	bevolen
ordenat	geordend
ordenat	besteld
ordenat	bestelde
perfectament	perfect
monumental	monumentale
acollir	hosting
amo	amo
budapest	boedapest
ter	ter
reflecteix	reflecteren
reflecteix	weerspiegelen
aparegut	verscheen
aparegut	verschenen
activament	actief
honors	eert
honors	eert
noies	meiden
noies	meisjes
noies	girls
egipcis	egyptenaren
valle	valle
conclusió	conclusie
manga	manga
río	río
modalitat	modus
modalitat	mode
aparentment	kennelijk
aparentment	blijkbaar
aparentment	schijnbaar
contactes	contacten
contactes	contactpersonen
còmics	comics
còmics	strips
còmics	stripverhalen
còmics	stripboeken
còmics	stripverhaal
favorable	gunstig
favorable	gunstige
favorable	gunstige
favorable	gunstig
ram	ram
ram	rammen
senegal	senegal
allah	allah
hugo	hugo
african	afrikaanse
african	afrikaans
mestra	leraar
mestra	onderwijzer
mestra	docent
mestra	leerkracht
mestra	lerares
pre	pre
balcons	balkons
marshall	marshall
ernst	ernst
feble	zwak
feble	zwakken
feble	slap
feble	zwakke
profund	diep
profund	diepe
profund	deep
aprovada	goedgekeurde
aprovada	goedgekeurd
confusió	verwardheid
confusió	verwarring
circuits	circuits
circuits	schakelingen
feudal	luik
croats	kroaten
forats	holes
forats	gaten
land	grond
land	land
llegendes	legenden
llegendes	legendes
ambaixada	ambassade
modificació	wijziging
modificació	modificatie
efectiu	cash
efectiu	effectief
efectiu	doeltreffend
efectiu	effectieve
minoria	minderheid
aragonès	aragonese
rose	rose
rose	roos
diàleg	dialoog
magistrat	magistraat
hospitalet	hospitalet
ann	ann
viva	viva
viva	leve
normandia	normandië
gravats	gravures
gravats	geëtst
àudio	audio
àudio	geluid
gramàtica	grammatica
esperava	afgewacht
vigilància	toezicht
vigilància	bewaking
vigilància	surveillance
referèndum	referenda
referèndum	referendum
socis	partners
centímetres	centimeters
infecció	infectie
infecció	besmetting
infecció	infecties
delhi	delhi
fàbriques	fabrieken
raymond	raymond
sentència	arrest
sentència	oordeel
tendències	tendensen
tendències	trends
lucas	lucas
antoine	antoine
llança	speer
quercus	quercus
protagonistes	hoofdrolspelers
valencia	valencia
quint	quintus
vestits	jurken
out	eruit
out	uit
out	out
ludwig	ludwig
arena	arena
sorpresa	verrassing
sorpresa	surprise
krasnodar	krasnodar
altiplà	plateau
reunions	meetings
reunions	ontmoetingen
reunions	vergaderingen
reunions	bijeenkomsten
explosió	explosie
explosió	ontploffing
rasa	rasa
lideratge	leiderschap
fruita	vruchten
fruita	fruit
fruita	vrucht
construïts	gebouwd
construïts	geconstrueerd
demostració	demo
demostració	betoging
demostració	demonstratie
humitat	vochtigheid
humitat	luchtvochtigheid
centra	centrum
centra	centreren
lió	lyon
tela	doek
personalitats	persoonlijkheden
perdent	verliezen
comissari	commissaris
bòsnia	bosnië
informes	rapporten
informes	verslagen
angola	angola
atp	atp
suau	soft
suau	zachte
suau	zacht
suau	soepel
suau	gladde
suau	glad
poderós	machtig
poderós	mighty
poderós	machtige
poderós	machtig
poderós	krachtig
poderós	krachtige
tronc	kofferbak
tronc	achterbak
tronc	slurf
identificat	geïdentificeerde
identificat	geïdentificeerd
ocupen	bezetten
negociar	onderhandelen
bancs	banks
bancs	banken
regència	regency
defensor	verdediger
superfícies	oppervlakken
superfícies	oppervlakten
expulsió	uitzetting
expulsió	uitwijzing
expulsió	verdrijving
nazis	nazis
bohèmia	bohemen
guitarrista	gitarist
terratrèmol	aardbeving
estàtues	standbeelden
aportació	input
aportació	invoer
aportació	bijdrage
túnel	tunnel
eulàlia	eulalia
guerrers	warriors
guerrers	strijders
guerrers	krijgers
competències	vaardigheden
competències	skills
competències	powers
competències	bevoegdheden
competències	krachten
experiències	ervaring
experiències	ervaringen
tsar	tsaar
atletisme	atletiek
proporcions	proportie
proporcions	proporties
aportacions	premies
aportacions	bijdragen
enfrontaments	botsingen
alejandro	alejandro
orange	sinaasappel
orange	oranje
setze	zestien
setze	sixteen
fil	fil
fil	draad
malta	malta
júnior	junior
sentiment	voelen
sentiment	gevoel
sus	sus
directiva	richtlijn
vital	vitale
vital	vitaal
laurent	laurent
accepta	accepteert
accepta	aanvaardt
accepta	accepteren
accepta	aanvaarden
accepta	accepteer
trasllat	overplaatsing
trasllat	transfer
trasllat	overdracht
trasllat	overdragen
equatorial	equatoriaal
finances	financien
finances	financiën
finances	financieren
dependència	afhankelijkheid
desplaçament	verplaatsing
desplaçament	compenseren
desplaçament	compensatie
desplaçament	gecompenseerd
desplaçament	verschuiving
dinàmica	dynamic
dinàmica	dynamiek
dinàmica	dynamische
dinàmica	dynamisch
japan	japan
cantonada	corner
cantonada	hoekje
cantonada	hoek
milles	mijl
milles	miles
milles	mijlen
milles	kilometers
cercles	rondjes
cercles	cirkels
cercles	kringen
fresc	vers
fresc	fris
fresc	verse
presidents	presidenten
presidents	voorzitters
coordinació	coördinatie
formacions	ensembles
formacions	formaties
tractaments	behandelingen
opcions	opties
opcions	mogelijkheden
quilòmetre	kilometer
paolo	paolo
corrupció	corruptie
alfa	alpha
alfa	alfa
conrad	conrad
conrad	koenraad
disminució	verminderen
disminució	afname
disminució	daling
disminució	vermindering
interfície	interface
interfície	raakvlak
pintat	geverfd
pintat	beschilderd
pintat	geschilderd
canes	canes
canes	cannes
fang	fang
reconstruir	herbouwen
considerablement	aanzienlijk
obrers	werkers
obrers	werkenden
obrers	arbeiders
obrers	werknemers
kennedy	kennedy
tinguin	heb
tinguin	hebben
turons	heuvels
turons	hills
anal	anaal
anal	anale
galeries	galerijen
galeries	galeries
activista	activist
prado	prado
parker	parker
toni	toni
sessions	sessies
sessions	zittingen
mongols	mongolen
governadors	presidenten
governadors	gouverneurs
copenhaguen	kopenhagen
veí	buurvrouw
veí	buurland
veí	buur
veí	buurman
veí	buurvrouw
veí	buur
veí	buurman
receptors	ontvangers
mariano	mariano
fabricant	producent
fabricant	fabrikant
contenir	bevatten
incident	voorval
incident	incident
pàtria	vaderland
pàtria	moederland
pàtria	thuisland
pàtria	vaderland
velocitats	snelheden
elizabeth	elizabeth
elizabeth	elisabeth
enzim	enzymen
enzim	enzym
mental	mentaal
mental	mentale
mental	geestelijk
mental	geestelijke
edificació	bouwen
despeses	uitgaven
despeses	onkosten
oregon	oregon
religions	religies
opinions	terugkoppeling
opinions	feedback
cria	fokken
cria	fokkerij
cria	fok
corredor	runner
corredor	renner
corredor	loper
corredor	gang
corredor	corridor
publi	publius
prosa	proza
significatiu	betekenisvolle
significatiu	zinvolle
significatiu	zinvol
significatiu	betekenisvol
louisiana	louisiana
contaminació	verontreiniging
contaminació	vervuiling
necessàries	noodzakelijke
necessàries	nodig
necessàries	noodzakelijk
creences	overtuigingen
colonització	kolonisatie
bàsiques	fundamentele
bàsiques	basic
codis	codes
codis	gedragscodes
destinació	bestemming
destinació	noodlot
destinació	lotsbestemming
destinació	lot
destinació	destiny
assistent	assistente
assistent	assistent
assistent	tovenaar
assistent	wizard
líbia	libië
garriga	garriga
osca	huesca
malàisia	maleisië
ottawa	ottawa
minut	minuut
minut	minuutje
psc	pvc
tennessee	tennessee
demogràfica	demografisch
demogràfica	demografische
bailey	bailey
catorze	fourteen
catorze	veertien
maurici	mauritius
cròniques	kronieken
suite	suite
gra	graan
gra	gra
alumini	aluminium
alumini	aluminium
fide	fide
xifres	figuren
xifres	cijfers
wolfgang	wolfgang
processó	processie
processó	optocht
rics	rijk
rics	rijken
rics	rich
foix	foix
melle	melle
reforçar	versterken
teatres	bioscopen
cross	oversteken
cross	kruis
cross	cross
escorça	blaffen
escorça	schors
escorça	bast
llibreria	boekwinkel
llibreria	boekenwinkel
llibreria	boekhandel
liu	liu
enregistrament	opnemen
enregistrament	opname
evangeli	gospel
evangeli	evangelie
flauta	fluit
transcripció	transcriptie
transcripció	transcriptie
transcripció	transcript
pacient	geduldig
pacient	patiënt
pacient	patient
sibèria	siberië
ivori	ivoor
arnold	arnold
salvatge	wild
salvatge	wilde
salvatge	savage
salvatge	barbaars
salvatge	woeste
diplomàtic	diplomaat
mexicana	mexicana
weber	weber
cinturó	riem
cinturó	gordel
posen	posen
plats	afwas
bassa	vlot
comitès	commissies
comitès	comités
races	rassen
test	test
test	testen
party	feest
party	partij
party	feestje
party	party
sisena	sixth
sisena	zesde
nebraska	nebraska
flamenc	flamenco
flamenc	vlaams
flamenc	vlaamse
extracció	extractie
extracció	winning
varsòvia	warschau
down	down
down	omlaag
mercuri	mercury
mercuri	mercurius
mercuri	kwik
personalment	persoonlijk
mèdica	medische
mèdica	medisch
cabal	flow
about	ongeveer
about	over
ordenació	sorteren
cartago	carthago
setè	zevende
setè	seventh
monges	nonnen
oposat	tegengesteld
oposat	tegenovergesteld
oposat	tegenovergestelde
oposat	tegenover
hàbitats	habitats
hàbitats	habitat
myers	myers
myers	meyers
sinònim	synoniem
sinònim	synoniemen
castillo	castillo
parells	gelijken
parells	paren
endèmica	endemisch
endèmica	endemische
puntes	kant
puntes	kanten
fra	fra
puc	puc
representava	afgebeeld
rao	rao
sentiments	gevoelens
acceptat	geaccepteerde
acceptat	aanvaard
acceptat	aanvaarde
acceptat	geaccepteerd
prim	prim
avançada	geavanceerd
avançada	geavanceerde
avançada	gevorderden
avançada	advanced
avançada	gevorderd
sòls	bodems
sòls	vloeren
sòls	verdiepingen
discussions	discussies
discussions	besprekingen
vides	leeft
vides	levens
vides	woont
expedicions	expedities
primo	primo
finançament	financieringen
finançament	financiering
finançament	financiering
plom	leiden
plom	lood
plom	loden
plom	lead
cota	cota
ment	mind
ment	geest
zuric	zürich
zuric	zürich
zuric	zurich
fotògraf	fotografe
fotògraf	fotograaf
canviant	veranderen
canviant	veranderende
disney	disney
wii	wii
òptica	optiek
penal	misdadiger
penal	misdadig
penal	crimineel
newton	newton
estrany	strange
estrany	raar
estrany	vreemd
estrany	vreemde
dalmau	dalmau
hamilton	hamilton
líban	libanon
polar	polar
hammond	hammond
murray	murray
consolidar	consolideren
consolidar	consolidatie
consolidar	consolideren
blog	blog
blog	weblog
blog	bloggen
cereals	granen
cereals	graangewassen
cereals	graan
cereals	granen
cereals	cornflakes
cereals	ontbijtgranen
pitjor	slechtste
pitjor	slechtst
pitjor	ergste
traductor	tolk
traductor	vertaler
emirat	emiraat
aleksandr	aleksandr
lleuger	lichtgewicht
resident	inwoner
resident	ingezetene
resident	woonachtig
jugat	gespeelde
jugat	speelde
jugat	afgespeeld
jugat	gespeeld
bolonya	bologna
emmagatzematge	opslag
militants	atheïsten
militants	militanten
saturn	saturn
saturn	saturnus
toca	tikken
toca	tap
toca	tik
uicn	iucn
jiménez	jiménez
funcional	functioneel
funcional	functionele
verb	werkwoord
sport	sport
renom	gerenommeerde
renom	faam
temporalment	tijdelijk
assessor	adviseur
assessor	raadadviseur
independentment	ongeacht
formatge	kaas
shakespeare	shakespeare
cridat	schreeuwde
cridat	belde
cridat	genoemd
cridat	gebeld
tenerife	tenerife
quebec	quebec
ciceró	cicero
sencer	hele
sencer	geheel
franklin	franklin
bombardeig	bombardement
ducs	dukes
stuttgart	stuttgart
diccionario	diccionario
classificats	ingedeeld
classificats	geheim
classificats	geklasseerd
classificats	geclassificeerd
jonathan	jonathan
solista	solist
campus	campus
vector	vector
aixecament	opheffen
aixecament	tillen
aixecament	optillen
algorisme	algoritme
metre	meter
metre	meter
abraham	abraham
etiqueta	etiket
etiqueta	label
poètica	poëtische
poètica	poëtisch
duran	duran
duran	durán
pen	pen
hola	hallo
hola	hello
plenament	volledig
segre	segre
billy	billy
primitiu	primitieve
primitiu	primitief
parents	verwanten
parents	familieleden
sigles	acroniem
sigles	afkorting
redueix	reduceert
redueix	vermindert
socks	kousen
socks	sokken
malalt	zieken
malalt	ziek
beethoven	beethoven
creença	geloof
creença	overtuiging
grant	subsidie
grant	grant
athletic	atletisch
avantatges	voordelen
avantatges	profs
avantatges	professionals
utah	utah
vari	vario
morter	mortier
morter	mortieren
defensors	verdedigers
ross	ross
molina	molina
cotó	katoen
emplaçament	plaatsing
emplaçament	lokatie
emplaçament	locatie
emplaçament	ligging
sporting	sportief
sporting	sporting
antena	antenne
antena	antennes
juntes	boards
juntes	planken
apple	appel
apple	apple
crèdits	credits
crèdits	kredieten
convocar	bijeenroepen
gerard	gerard
stanley	stanley
seda	silk
seda	zijden
seda	zijde
creats	aangemaakt
creats	gecreëerd
creats	gemaakt
creats	geschapen
panorama	panorama
connecta	verbind
connecta	verbinden
bombes	pompen
bombes	bommen
faraó	farao
calci	calcium
sonda	sonde
dissabte	zaterdag
lectors	lezers
lectors	lezer
academia	academy
academia	academie
bec	bec
bec	snavel
adequada	toereikend
adequada	adequate
adequada	adequaat
adequada	voldoende
aletes	vinnen
hispània	hispania
aguilar	aguilar
estònia	estland
estònia	litouwen
territorials	territoriale
territorials	territoriaal
quelcom	iets
notació	notatie
clark	clark
nitrogen	stikstof
main	belangrijkste
main	voornaamste
main	main
kelly	kelly
botànica	plantkunde
reflexió	reflectie
reflexió	spiegelbeeld
reflexió	weerspiegeling
reflexió	bezinning
pasqua	pesach
màrtirs	martelaren
cnt	cnt
distàncies	afstanden
oberts	open
oberts	openen
requisits	eisen
requisits	vereisten
convergència	convergentie
rebuig	afwijzingen
rebuig	verwerping
rebuig	afwijzing
corneli	cornelius
corneli	cornelis
hermann	hermann
dissoldre	ontbinden
dissoldre	oplossen
opus	opus
protestes	protesten
protestes	protest
modifica	aanpassen
modifica	wijzigen
regulació	regelgeving
regulació	regulering
regulació	verordening
simultàniament	tegelijk
simultàniament	tegelijkertijd
simultàniament	gelijktijdig
pequín	beijing
pequín	peking
administradors	beheerders
realisme	realisme
fita	cairn
eixos	bijlen
eixos	assen
benjamin	benjamin
convidat	gast
lincoln	lincoln
somàlia	somalië
polonesa	polonaise
defecte	defect
lleialtat	trouw
lleialtat	loyaliteit
demòcrata	democraten
demòcrata	democraat
issn	issn
matèries	materialen
matèries	materiaal
periodistes	journalisten
germain	germain
berga	berga
córdoba	córdoba
instrumental	instrumentale
armeni	armeense
armeni	armeens
soroll	lawaai
soroll	geluid
soroll	geluidshinder
soroll	ruis
off	af
mel	schat
mel	honing
morgan	morgan
consort	gemalin
planificació	planning
planificació	plannen
islàndia	ijsland
perfecte	perfect
perfecte	perfecte
charlie	charlie
