dhe	и
det	sea
zvicër	швейцария
zvicër	швейцарию
zvicër	швейцарии
tash	сейчас
tash	теперь
juaj	твоя
juaj	ваши
juaj	ваш
juaj	ваша
juaj	твой
juaj	ваше
piktura	картина
piktura	живопись
piktura	рисование
piktura	живопись
piktura	картины
verior	северный
verior	северная
verior	северные
verior	северное
verior	северной
tërësisht	тщательно
tërësisht	основательно
tërësisht	полностью
tërësisht	совершенно
mbajnë	нести
shoqatës	ассоциация
shoqatës	ассоциации
studiuar	изучал
studiuar	изучил
studiuar	учился
studiuar	изучен
studiuar	училась
shekujve	веков
shekujve	века
shekujve	столетия
ngjashëm	аналогичная
ngjashëm	похожие
ngjashëm	аналогичное
ngjashëm	аналогичные
ngjashëm	схожие
mbushur	чучела
mbushur	чучело
mbushur	загружен
mbushur	загружены
mbushur	заполнена
mbushur	заполнены
banka	бэнкс
banka	банки
banka	банк
banka	bank
banka	банка
folur	говорил
marrëdhënie	сношения
marrëdhënie	взаимосвязь
marrëdhënie	взаимоотношения
marrëdhënie	отношения
plan	план
duhen	нужно
duhen	нужна
duhen	потребность
dyshim	сомнения
dyshim	сомнение
dyshim	сомневаться
dyshim	сомнений
sllave	славянский
shenjë	подписать
shenjë	знак
ligjet	законов
ligjet	законы
bashkim	союз
bashkim	union
bashkim	профсоюз
bashkim	юнион
bashkim	союза
bashkim	воссоединение
thatë	сухая
thatë	сухие
thatë	сухой
artin	арт
artin	art
artin	искусство
afërsisht	приблизительно
afërsisht	примерно
afërsisht	приблизительно
afërsisht	примерно
nderi	честь
nderi	честь
vaj	нефти
vaj	нефть
vaj	масло
sotëm	сегодняшние
rinisë	молодежи
rinisë	молодость
rinisë	молодёжь
rinisë	молодежь
milan	милан
dhoma	комнаты
dhoma	номера
dhoma	room
dhoma	комната
datë	свидание
datë	дата
kish	kis
kish	имел
kish	киш
artikujt	статьи
artikujt	статей
artikujt	изделия
gjeneral	общие
gjeneral	генерал
show	показывать
show	шоу
show	show
show	показать
show	показ
institucionet	учреждения
institucionet	институты
kufijtë	границы
kufijtë	границы
kufijtë	границ
doktor	док
doktor	доктор
doktor	врач
personi	человек
mëparshme	предыдущие
mëparshme	предыдущая
mëparshme	предыдущий
mëparshme	предыдущее
ligj	закон
ligj	право
futur	введена
futur	введен
futur	введено
prodhim	производство
prodhim	изготовление
prodhim	вывод
prodhim	выпуск
prodhim	произведение
prodhim	продукта
prodhim	изделие
prodhim	товар
prodhim	продукт
prodhim	производство
prodhim	производства
prodhim	производство
prodhim	изготовление
gjerësisht	широко
çmime	цены
çmime	awards
çmime	награды
çmime	призы
varg	дальность
varg	диапазон
varg	варг
varg	строка
line	линии
line	строка
line	линия
line	line
sekretari	секретарь
sekretari	секретарша
fort	крепко
fort	жестко
fort	трудно
fort	жёсткий
fort	сложно
fort	тяжело
fort	сильный
fort	сильная
fort	сильные
fort	сильна
fort	сильное
fort	форт
fort	крепость
shoqëruar	сопровождал
shoqëruar	сопровождали
shoqëruar	сопровождении
valle	dance
valle	танцуй
valle	танец
valle	танцы
industriale	промышленный
industriale	промышленные
industriale	промышленных
mëparshëm	предыдущие
mëparshëm	предыдущая
mëparshëm	предыдущий
mëparshëm	предыдущее
piktor	художник
mesjetare	средневековой
stili	style
stili	стиль
ndikuar	повлияла
filmat	фильмы
filmat	фильмов
filmat	фильмы
filmat	кино
teori	теория
natën	ночи
natën	ночь
natën	ночное
natën	night
andrea	андреа
marr	получить
marr	получите
fisi	клан
fisi	племя
fisi	племени
klasa	занятия
klasa	классы
klasa	класс
kampion	чемпион
kampion	чемпион
manuel	мануэль
mbretërinë	царство
butë	нежная
butë	нежный
butë	нежно
butë	мягкой
butë	мягкий
butë	нежная
butë	мягкая
butë	мягкое
butë	мягкие
butë	гладко
karakteristike	характеристика
skenë	сцена
skenë	ступень
skenë	этап
skenë	стадия
skenë	этапе
ndikimi	эффект
ndikimi	влияние
ndikimi	воздействие
ndikimi	результативность
ndikimi	последствия
ndikimi	влияние
daniel	дэниэл
daniel	дэниел
daniel	даниель
daniel	даниэль
publikuar	опубликован
publikuar	опубликованный
publikuar	опубликовано
publikuar	опубликована
