dhe	e
largët	remotas
ulur	sentada
ulur	sentados
ulur	sentado
gjykata	suprema
gjykata	tribunal
gjykata	xulgado
gjykata	corte
situata	situación
ndihmoi	a
ndihmoi	axudou
ndihmoi	axuda
ndihmoi	axudounos
ndihmoi	axudaron
vazhdojnë	seguir
vazhdojnë	continuar
vazhdojnë	continúan
vazhdojnë	continúe
vazhdojnë	continuaremos
carl	carl
ekspozita	exposición
ekspozita	exposicións
zgjati	durou
parimet	principios
institucioneve	institucións
metodat	métodos
metodat	os
kontroll	control
kontroll	controlar
filozofike	filosófica
mure	paredes
mure	muros
mure	as
mure	defensas
karakteristika	características
karakteristika	as
komplekse	complexo
komplekse	complexas
komplekse	complexa
komplekse	complexos
dokument	documento
sëbashku	xuntos
problemi	problema
records	discos
makinë	máquina
makinë	lavadora
makinë	maquinaria
makinë	metralladoras
makinë	coche
makinë	auto
makinë	carro
kundra	en
kundra	contra
kundra	os
majë	do
majë	enriba
majë	20
majë	cima
majë	superior
studentët	estudantes
studentët	os
studentët	alumnos
studentët	aos
skenari	guión
sovjetike	soviética
duan	quero
duan	queremos
duan	quere
duan	queren
duan	queres
hollë	no
nëntori	novembro
nëntori	de
elektrik	eléctricas
elektrik	eléctrica
redaktor	de
redaktor	edición
thuaj	dicir
thuaj	di
thuaj	que
thuaj	dicir
thuaj	dille
tjetri	próxima
tjetri	ao
tjetri	seguinte
tjetri	lado
tjetri	próximo
tjetri	o
nxehtë	quente
nxehtë	calor
sigurisht	seguro
sigurisht	de
sigurisht	que
sigurisht	certo
sigurisht	claro
sigurisht	si
tempull	templo
lee	lee
port	porto
versioni	versión
like	como
like	coma
like	así
suedi	suecia
bujqësisë	agricultura
bujqësisë	a
popujt	xente
popujt	fronte
long	longo
long	longa
long	moito
long	tempo
çon	leads
çon	leva
çon	lévame
krejtësisht	totalmente
krejtësisht	completamente
krejtësisht	completo
krejtësisht	por
krejtësisht	totalmente
madhësi	tamaño
madhësi	do
shkencë	ciencia
shkencë	a
shkencë	ciencias
shkencë	científica
shkencë	cencia
politikën	político
politikën	política
politikën	a
politikën	de
politikën	póliza
politikën	política
politikën	a
politikën	políticas
revolucionit	revolución
revolucionit	a
ardhjen	chegada
nevoja	precisamos
nevoja	necesitamos
nevoja	que
nevoja	preciso
nevoja	necesidade
latinisht	latín
pësoi	sufriron
pësoi	sofre
pësoi	sufrín
industrisë	industria
java	semana
java	á
mundëson	permite
mundëson	posibilita
mundëson	permite
dëgjuar	oín
dëgjuar	falar
dëgjuar	escoitei
kufiri	límite
kufiri	fronteira
nevojat	precisa
nevojat	ten
nevojat	necesita
nevojat	necesidades
mekanike	mecánica
mekanike	mecánico
përfshinte	incluía
mendimi	que
mendimi	pensaba
mendimi	pensei
djemtë	rapaces
djemtë	nenos
djemtë	os
djemtë	mozos
dokumentet	documentos
ylli	estrela
ylli	star
profesional	profesionais
profesional	profesional
profesional	un
autoritetet	autoridades
zhvillohen	evolucionar
rresht	fila
lëvizjet	se
lëvizjet	move
lëvizjet	movementos
murit	parede
murit	muro
personat	persoas
personat	xente
personat	persoas
personat	a
personat	pobo
vera	vera
vera	verán
vera	no
arrihet	lograr
arrihet	independencia
përfshihen	incluía
august	de
august	agosto
big	grande
big	grandes
big	gran
morale	morais
morale	moral
morale	a
morale	vontade
aktual	actual
aktual	actuais
aktual	que
aktual	súa
aktual	corrente
sulm	ataque
sulm	atacar
sulm	asalto
organizimi	organización
organizimi	sindicato
funksionet	función
funksionet	funcionar
funksionet	a
funksionet	funcións
armëve	armas
armëve	as
armëve	armamento
armëve	arma
redaktuar	edited
aktivitet	actividade
veriu	ao
veriu	norte
veriu	do
izraelit	israel
parti	festa
parti	partido
shpëtuar	se
shpëtuar	salvado
shpëtuar	a
shpëtuar	salvou
shpëtuar	salvei
shpëtuar	salvaches
dalje	saída
myslimanët	musulmáns
mësim	lección
mësim	aprender
mësim	aprendede
mendimin	opinión
mendimin	que
mendimin	a
mendimin	na
afrika	áfrica
afrika	sudáfrica
shprehet	se
masat	masas
masat	medidas
bashki	concello
kusht	condición
kusht	situación
kusht	doenza
kusht	estado
dimrit	no
dimrit	inverno
dimrit	o
fizikë	da
fizikë	física
varri	tumba
varri	grave
zgjedhja	opción
zgjedhja	elección
zgjedhja	escolla
zgjedhja	alternativa
zgjedhja	outra
zgjedhja	escoller
out	fóra
rekord	de
rekord	gravar
rekord	disco
përmbajtje	contido
përmbajtje	dóeme
manastiri	mosteiro
kafshë	animais
kafshë	os
kafshë	animais
kafshë	animal
praktike	práctica
interesante	interesante
interesante	interesantes
hungaria	hungría
trupa	tropas
trupa	as
trupa	corpos
trupa	corpo
trupa	os
shpreh	expresar
futboll	fútbol
institucion	institución
organ	órgano
problemeve	problemas
problemeve	os
problemeve	problema
femrat	mulleres
femrat	as
blu	azul
blu	azuis
deklaroi	declarou
kontrolluar	a
kinë	china
zakonshëm	común
zakonshëm	cotiáns
zakonshëm	era
zakonshëm	ordinario
zakonshëm	correntes
zakonshëm	normais
zakonshëm	simple
zakonshëm	banal
fatin	destino
fatin	o
fatin	destino
individuale	persoa
individuale	cada
individuale	individuais
individuale	individuo
individuale	individual
individuale	tipo
punime	funciona
punime	traballa
kërkesa	petición
kërkesa	demanda
kërkesa	pido
kërkesa	custar
udhëheqësit	líderes
udhëheqësit	os
shërbime	servizos
shërbime	os
interesat	interesa
interesat	intereses
plani	plan
plani	plano
plani	posición
plani	oferta
bill	bill
bill	billete
bill	conta
bill	dereitos
bill	contrato
times	veces
times	times
times	tempos
var	tempo
var	andas
var	colgar
var	un
var	perder
arsimore	educativo
arsimore	educativas
mësoi	aprendín
mësoi	que
mësoi	aprenderon
mësoi	aprendemos
mësoi	aprendeu
mësoi	descubrimos
origjina	orixe
përdorues	usuario
përdorues	de
gurit	de
gurit	pedra
gurit	a
vazhduan	continuou
numrat	números
numrat	das
numrat	os
numrat	número
dëshiron	quere
suprem	corte
suprem	suprema
suprem	supremo
lojërat	xogos
lojërat	xogar
lojërat	videoxogos
lojërat	os
ligjeve	leis
ligjeve	as
vjetore	anual
detyrat	tarefas
detyrat	os
detyrat	deberes
përgjigjet	respostas
përgjigjet	as
përgjigjet	respostas
përgjigjet	repostas
fizik	física
fizik	físicos
fizik	físicas
fizik	físico
brazili	brasil
qëndronte	estaba
qëndronte	quedei
qëndronte	cando
pozicion	posición
kundërshtim	obxección
youtube	youtube
youtube	de
objekti	obxecto
objekti	que
majtas	esquerda
majtas	queda
its	seus
its	súas
its	seu
its	o
its	súa
its	a
nganjëherë	veces
nganjëherë	ás
monedha	moeda
monedha	moeda
prapë	outra
prapë	vez
prapë	máis
prapë	novo
prapë	de
absolute	absoluta
absolute	absoluto
absolute	absolutos
absolute	absolutamente
njerëzor	humanos
njerëzor	humana
njerëzor	humano
burrat	homes
burrat	os
rrënjët	as
rrënjët	raíces
instrument	instrumento
bit	pouco
bit	chisco
bit	algo
bit	un
zhvilluara	desenvolveu
zhvilluara	desenvolvido
zhvilluara	desenvolvidos
zhvilluara	desenvolvemos
zhvilluara	o
jetonte	vivimos
jetonte	viviron
jetonte	viviu
jetonte	viviamos
jetonte	vivían
jetonte	vivín
jetonte	vivía
industrial	industrial
natë	noite
natë	pola
natë	noites
përmasa	tamaño
përmasa	do
set	conxunto
kështjella	castelos
kështjella	castelo
pritet	se
pritet	esperaba
pritet	que
piano	piano
shumicë	maioría
përfaqësuesit	representantes
kulture	cultura
kulture	cultivo
kulture	a
smith	smith
smith	veña
gjuhen	lingua
dora	man
dora	mans
përfundim	resultado
dhene	lle
dhene	a
dhene	dado
dhene	se
sulmi	ataque
sulmi	atacar
muri	parede
muri	muro
lajme	noticias
lajme	noticia
lajme	novas
departamenti	de
departamenti	departamento
departamenti	axentes
përmendim	mencionar
përmendim	mención
analiza	exames
analiza	probas
analiza	tests
analiza	análise
kontakt	contacto
kontakt	coñecidos
kontakt	en
kontakt	con
kontakt	podo
kontakt	contactar
ibrahimi	abraham
modeli	modelo
mbrojtja	defensa
mbrojtja	da
mbrojtja	defensa
mbrojtja	protección
athinë	atenas
kokën	cabeza
kokën	a
luftërat	guerras
luftërat	guerra
informacione	información
rrezik	riscos
rrezik	risco
rrezik	perigo
rrezik	en
rrezik	arriscar
rrezik	perigo
aktorët	actores
evropa	europa
evropa	en
titulluar	dereito
normal	chaira
normal	costa
normal	plano
normal	claro
normal	tenra
normal	corda
normal	cordo
normal	normal
normal	normais
pritur	se
pritur	esperaba
pritur	que
arsimi	educación
arsimi	a
territori	territorio
dyta	segundo
dyta	segunda
brazilit	brasil
japonez	xaponés
japonez	xaponeses
fakte	feitos
fakte	probas
republikë	república
kritika	críticas
kritika	crítica
filozofik	filosófica
çështja	tema
çështja	problema
fshehur	oculto
fshehur	oculta
fshehur	ocultas
fshehur	escondidos
fshehur	escondidas
fshehur	agochados
fshehur	escondida
liria	liberdade
liria	a
shi	chove
shi	a
shi	chover
shi	chove
shi	chuvia
shi	choiva
shi	nos
shi	topásemos
shi	con
shi	outras
shi	razas
shi	chover
shi	a
shikoni	ver
shikoni	vexo
shikoni	mira
frank	frank
frank	franco
vendimet	tomar
vendimet	decisións
main	principal
main	importante
ideja	idea
masive	foxas
masive	masa
masive	masiva
masive	masas
masive	de
masive	misa
mbretëror	teatro
mbretëror	royal
mbretëror	súa
mbretëror	real
mbretëror	alteza
shtypur	impreso
firence	florence
burgu	cárcere
burgu	preso
burgu	cadea
burgu	caldeiro
burgu	prisión
burgu	cadea
burgu	cárcere
aleksandri	alexander
hotel	hotel
global	mundial
global	de
global	global
global	globais
krijues	creativo
krijues	creativos
krijues	creativa
krijues	creativas
ditëve	días
qark	do
qark	condado
qark	o
qark	nado
qark	distrito
qark	fiscal
qark	do
qark	federal
qark	circuíto
mbyll	preto
vëllimi	o
vëllimi	volume
pamundur	imposible
pamundur	imposíbel
dollarë	dólares
dollarë	patacóns
dollarë	pavos
dollarë	por
dollarë	dólares
dollarë	dolares
dollarë	de
dollarë	dolar
dollarë	dólar
dollarë	por
dollarë	cartos
traditë	tradición
traditë	tradicións
kulmin	pico
qytetarët	cidadáns
qytetarët	citizens
qytetarët	os
perëndimi	oeste
perëndimi	occidente
perëndimi	occidental
perëndimi	do
perëndimi	da
perëndimi	west
studion	estudio
kishat	igrexas
facebook	facebook
facebook	de
santiago	santiago
brezi	xeración
brezi	da
ngjyrat	cores
përmend	mencionar
përmend	mención
përkohshme	temporal
rezistencës	resistencia
rezistencës	a
ndodhin	pasar
ndodhin	pasará
divizioni	división
shërbejnë	servir
shërbejnë	serven
veprimi	acción
qasje	acceso
qasje	aos
qasje	enfoque
pikat	puntos
pikat	cabos
pikat	puntos
high	instituto
high	altos
high	alto
high	alta
penale	penal
penale	criminais
penale	criminal
penale	crime
kafshët	animais
kafshët	os
kafshët	gando
kafshët	vacas
kafshët	gado
superiore	superior
superiore	superiores
regji	dirixida
francesco	francesco
ton	ton
ton	toneladas
ton	quintais
kërkim	buscar
kërkim	procura
kërkim	busca
kërkim	investigación
kërkim	de
kërkim	investigacións
kërkim	investigar
fituese	gaña
dream	soño
dream	soños
dream	con
shkaktoi	causado
shkaktoi	causa
shkaktoi	causaba
ofruar	cama
ofruar	ofrecía
body	corpo
body	corporal
muhamed	mahoma
mur	parede
mur	muro
armët	armas
armët	as
armët	armamento
armët	arma
armët	armas
armët	fusís
armët	as
armët	armados
armët	metralladoras
hans	hans
funksione	funcións
mungesë	falta
mungesë	de
mungesë	carecen
deklaruar	declarou
organeve	órganos
organeve	órgano
rralla	pouco
jack	jack
jack	janek
misioni	misión
japë	a
japë	estender
fituan	non
fituan	vai
fituan	vou
interneti	internet
rrjedhin	fluxo
rrjedhin	transmisión
mësuesit	profesores
mësuesit	mestres
mësuesit	os
mësuesit	bos
këmbët	metros
këmbët	os
këmbët	pés
këmbët	pé
këmbët	patas
këmbët	pernas
këmbët	as
këmbët	legs
anglia	inglaterra
brez	xeración
brez	da
tip	escribir
tip	tipo
tip	de
tip	clase
tip	punta
tip	dan
tip	propinas
burri	marido
burri	home
burri	o
komandanti	comandante
kili	chile
shef	xefe
shef	o
shef	xefe
shef	patrón
student	estudante
student	estudantes
student	alumno
kapiten	capitán
kapiten	meu
tony	tony
bateri	batería
bateri	batería
bateri	tambores
bateri	os
shok	choque
shok	de
shok	asalto
shok	conmoción
shok	electrochoques
shok	amigo
shok	amiga
bujqësi	agricultura
bujqësi	a
pyje	bosque
pyje	bosques
pyje	árbores
pyje	monte
pyje	bosques
njëherë	cando
njëherë	unha
njëherë	vez
thellësi	interior
simon	simon
luftëtar	guerreiro
luftëtar	forte
klasik	clásico
distrikti	distrito
distrikti	fiscal
distrikti	do
off	a
rrethana	circunstancias
traditat	tradicións
ndihmës	axudante
ndihmës	asistente
ndihmës	de
strukturat	instalacións
strukturat	estruturas
qiell	ceo
qiell	deus
qiell	ceos
qiell	ceo
norvegjia	noruega
atehere	logo
atehere	despois
atehere	entón
atehere	e
atehere	daquela
djathtas	ben
merituar	gañaba
përhershëm	permanente
çlirimin	liberación
qëndrimi	actitude
qëndrimi	atrancos
qëndrimi	pensas
qëndrimi	postura
materialet	materiais
kryengritje	rebelión
kryengritje	rebeldes
tjetra	próxima
tjetra	ao
tjetra	seguinte
tjetra	lado
tjetra	próximo
tjetra	o
proceset	procesos
sëmundjet	enfermidade
sëmundjet	enfermidades
sëmundjet	enfermedades
sëmundjet	doenzas
sëmundjet	doenza
sëmundjet	enfermidades
sëmundjet	enfermidade
sëmundjet	cardíacas
organike	orgánico
ushtritë	exércitos
seria	serie
seria	de
hapjen	abrir
hapjen	apertura
football	fútbol
oscar	óscar
vajzat	as
vajzat	ás
vajzat	rapazas
vajzat	mozas
vajzat	nenas
klimë	mudanza
klimë	climática
klimë	clima
klimë	cambio
klimë	climático
tradicional	tradicional
tradicional	tradicionais
dramë	drama
rezultati	arranxar
rezultati	consecuencia
rezultati	resultado
simboli	símbolo
dërgon	envía
tipi	tipo
tipi	home
drejtimi	dirección
digjitale	dixital
digjitale	dixitais
old	anos
old	vellos
old	vello
old	vella
rruge	rúa
rruge	street
rruge	estrada
rruge	camiño
vrau	a
vrau	mataron
vrau	matou
vrau	asasinado
vrau	mortos
zgjedhje	eleccións
zgjedhje	elección
zgjedhje	eleccións
zgjedhje	electoral
zgjedhje	opción
zgjedhje	elección
zgjedhje	escolla
zgjedhje	alternativa
zgjedhje	outra
zgjedhje	escoller
pasojat	radioactiva
pasojat	consecuencias
martesa	casamento
martesa	matrimonio
zgjodhi	elixín
cilen	que
cilen	cal
dakord	acordo
dakord	de
dakord	concordo
dakord	dacordo
ushtarët	soldados
ushtarët	os
vështirësi	dificultades
qëndrim	actitude
qëndrim	atrancos
qëndrim	pensas
mjek	médico
mjek	médico
mjek	doutor
teknologji	tecnoloxía
gjelbër	verde
gjelbër	verdes
gjelbër	green
errët	escuras
errët	escuro
errët	escura
errët	escuridade
errët	noite
kujtim	memoria
rajone	rexións
irlanda	irlanda
pasardhës	sementes
pasardhës	semente
ditore	día
ditore	diariamente
ditore	daily
ditore	cotiá
ditore	diario
ane	anne
linja	liña
linja	fila
prift	cura
mik	amigo
mik	amiga
korea	corea
ngriti	criados
ngriti	a
ngriti	crecín
ngriti	criamos
kritike	crítica
kinez	os
kinez	chineses
kinez	chinés
kinez	chinesas
kinez	chinesa
kritik	crítica
regjistrimi	rexistro
regjistrimi	tarxeta
spanjisht	español
spanjisht	española
kafe	brown
kafe	marróns
kafe	marrón
kafe	claro
kafe	café
gjeografik	geographic
fjalor	vocabulario
përcakton	define
falls	cae
kompjuter	ordenador
kompjuter	computador
kompjuter	ordenadores
buzë	beizos
buzë	os
buzë	boca
buzë	do
vendimi	decisión
vendimi	veredito
vendimi	veredicto
vendimi	dominante
zgjedhjeve	elección
zgjedhjeve	eleccións
zgjedhjeve	electoral
standarde	estándar
standarde	de
rriten	de
rriten	medrando
rriten	medrar
rriten	crecemento
rriten	crecendo
rriten	medra
rriten	crecen
rriten	medrar
rriten	medran
rriten	cultivar
rriten	crecer
rriten	medra
shkrimi	escribir
shkrimi	a
shkrimi	escribía
shkrimi	facendo
shkrimi	súas
shkrimi	escrita
shkrimi	escribe
dëshira	desexo
dëshira	gustaríame
dëshira	desexo
dëshira	desexaría
dëshira	oxalá
dëshira	desexa
vrasje	homicidio
vrasje	cometidos
vrasje	asasinatos
vrasje	un
vrasje	homicidio
vrasje	asasinato
vrasje	asasino
dorës	man
dorës	mans
pat	pat
fazë	fase
numra	números
numra	das
numra	os
numra	número
bashkësia	comunidade
studentë	estudantes
studentë	os
studentë	alumnos
studentë	aos
njëzet	20
njëzet	vinte
qafa	pescozo
qafa	par
qafa	deles
qafa	caluga
shenjat	sinais
aeroporti	aeroporto
bernard	bernard
hapet	abre
hapet	abra
popullata	poboación
popullata	mundial
vladimir	vladimir
blue	azul
blue	azuis
poezia	poesía
bëj	facer
bëj	que
filozofia	filosofía
qeliza	as
qeliza	células
mish	carne
mish	a
mish	carne
pushtimi	invasión
pushtimi	conquista
pushtimi	ocupación
verën	verán
verën	no
veshje	roupa
veshje	traxes
veshje	vestido
veshje	roupa
sëmundjeve	enfermidades
sëmundjeve	enfermedades
sëmundjeve	doenzas
lot	bágoas
lot	chorar
lot	aburrimento
goli	obxectivo
kushtetutës	constitución
intelektuale	intelectual
filozof	filosófica
mundshëm	posible
mundshëm	sexa
mundshëm	posíbel
erë	cheiro
erë	a
erë	ulir
erë	cheira
erë	ules
erë	cheira
channel	canal
channel	canle
plagosur	feridos
plagosur	feridos
plagosur	ferido
dobi	beneficio
terren	terreo
terren	chan
terren	terra
bindur	de
bindur	convencido
totale	total
totale	de
vijon	segue
shpirt	querida
shpirt	cariño
shpirt	alma
shpirt	bebé
shpirt	nena
shpirt	rapaz
shpirt	espírito
shpirt	o
shpirt	déixate
dëshirë	desexo
dëshirë	gustaríame
dëshirë	desexo
dëshirë	desexaría
dëshirë	oxalá
komedi	comedia
komedi	a
kripë	salgado
kripë	sal
mendon	que
mendon	pense
mendon	pensa
mendon	cre
bimët	plantas
bimët	planta
bimët	vexetais
bimët	de
kaluarën	pasado
kaluarën	últimos
profeti	profeta
gazetë	papel
gazetë	xornal
gazetë	artigo
gazetë	xornais
gazetë	xornal
prania	presenza
prania	diante
prania	a
zhdukur	desapareceron
zhdukur	desapareceu
qind	cento
kapacitet	capacidade
kapacitet	de
ekzistencën	existencia
ekzistencën	vida
filloj	a
filloj	comezar
filloj	empezar
filloj	a
filloj	comezando
filloj	empezando
filloj	comeza
filloj	tiña
filloj	iniciar
filloj	comezaba
filloj	comezar
bari	herba
topi	bola
topi	bóla
topi	pelota
topi	balón
qarqe	condados
mendimet	pensamentos
mendimet	pensamento
mendimet	que
steve	steve
paralele	paralelo
rënie	declive
jugu	sur
jugu	do
jugu	sudáfrica
shtypi	prensa
shtypi	o
shtypi	press
parku	parque
parku	park
adresa	a
adresa	discurso
adresa	enderezo
adresa	tratar
adresa	abordar
adresa	dirección
qeveritare	goberno
qeveritare	do
atomike	atómicos
atomike	núcleo
atomike	atómica
zyra	oficinas
zyra	oficina
zyra	despacho
zyra	correo
nivele	niveis
mendime	pensamentos
mendime	pensamento
mendime	que
interesuar	me
interesuar	interesaba
interesuar	interesábame
interesuar	interesados
interesuar	interesado
interesuar	interese
interesuar	interesa
interesuar	interesada
bregut	costa
prodhon	produce
pemë	árbore
pemë	tree
pemë	crosstree
pemë	árbores
pemë	das
jacques	jacques
medalje	medalla
medalje	medallas
major	principais
major	importante
major	maior
qytezë	cidade
qytezë	pobo
qytezë	vila
qytezë	aldea
ajër	aire
ajër	ar
kimi	química
plus	máis
plus	mais
juglindje	sueste
juglindje	sureste
vendimin	decisión
pesha	peso
pesha	importancia
krahun	brazo
vazhdueshëm	continuo
vazhdueshëm	continua
beri	barry
dinte	sabía
dinte	que
dinte	sabían
dinte	o
veprime	as
veprime	accións
australi	australia
vëmendje	atención
hyrja	acceso
hyrja	aos
hyrja	entrada
hyrja	vigor
hyrja	entrada
shfaqja	amosar
shfaqja	espectáculo
mike	mike
mbijetuar	sobrevivir
mbijetuar	sobrevivimos
mbijetuar	á
mbijetuar	sobreviven
mbijetuar	sobreviva
mbijetuar	ser
mbijetuar	humano
kërkesë	petición
skenën	escena
skenën	escea
europa	europa
europa	en
