категорія	categorie
навпаки	tegengesteld
навпаки	tegenovergesteld
навпаки	tegenovergestelde
навпаки	tegenover
широта	breedtegraad
запоріжжя	zaporizja
українець	oekraïens
українець	oekraïense
дерево	boom
дерево	boomstructuur
померла	gestorven
померла	overleden
померла	stierf
померла	dood
померла	doods
померла	dead
мешканці	inwoners
мешканці	bewoners
мешканці	pendelaars
мешканці	inwoners
мешканці	bewoners
мешканці	ingezetenen
намагається	probeert
збірки	verzamelingen
збірки	collecties
яні	jani
грати	speel
грати	spelen
грати	afspelen
нім	nîmes
спеціально	speciaal
спеціально	specifiek
очок	punten
подібні	vergelijkbaar
подібні	vergelijkbare
подібні	soortgelijk
подібні	soortgelijke
подібні	gelijkaardig
актриса	actrice
покриття	dekking
реакції	reacties
заслуги	verdiensten
заслуги	verdienste
покровитель	beschermheer
нідерландів	nederland
підрозділи	onderverdelingen
підрозділи	onderafdelingen
мета	doelstelling
мета	objectief
мета	meta
мета	doel
мета	doelstelling
мета	doel
мета	goal
мета	doelpunt
існували	bestonden
існували	bestond
матір	moeder
матір	moedertje
статі	geslacht
місцевість	omgeving
місцевість	terrein
місцевість	gebied
місцевість	oppervlakte
обмеження	beperkingen
обмеження	restricties
обмеження	beperkingen
обмеження	limieten
обмеження	grenzen
обмеження	beperken
обмеження	limiet
обмеження	limieten
обмеження	restricties
обмеження	beperkingen
кола	rondjes
кола	cirkels
кола	kringen
кола	coke
кола	cokes
кола	cola
кола	kola
кола	cola
чернівці	tsjernivtsi
очевидно	kennelijk
очевидно	blijkbaar
очевидно	schijnbaar
очевидно	evident
очевидно	duidelijk
знищення	vernietigen
знищення	vernietiging
знищення	uitroeiing
знищення	verwoesting
знищення	vernietiging
знищення	destructie
знищення	vernieling
співак	zanger
співак	singer
співак	zangeres
мир	vrede
мир	peace
низку	climax
низку	hoogtepunt
італійський	italiaanse
італійський	italiaan
італійський	italiaans
ват	watt
ват	wat
представлена	gepresenteerde
представлена	aangeboden
представлена	gepresenteerd
породи	fokken
породи	voortplanten
породи	ras
данії	denemarken
наступ	attack
наступ	aanvallen
наступ	aanval
наступ	aanstootgevend
наступ	beledigend
наступ	offensief
композиції	nummers
композиції	tracks
композиції	sporen
композиції	rupsbanden
оцінки	kijkcijfers
оцінки	ratings
оцінки	waarderingen
оцінки	beoordelingen
оцінки	klassement
оцінки	ranglijst
оцінки	schatting
оцінки	raming
запису	schrijven
святий	heilige
святий	heilige
святий	heilig
святий	holy
сторін	zijden
сторін	zijkanten
сторін	kanten
міністерство	ministerie
національні	nationaal
національні	nationale
щорічно	jaarlijks
могла	kan
могла	kon
конфлікт	conflicten
конфлікт	conflict
металів	verharding
визначає	bepaalt
визначає	omschrijft
визначає	definieert
зроблено	genomen
зроблено	meegenomen
зроблено	gedaan
зроблено	done
зроблено	klaar
зброя	wapens
зброя	wapen
зброя	geweren
зброя	kanonnen
зброя	wapens
зброя	pistolen
розробка	ontwikkeling
розробка	ontwikkelen
розробка	ontwerp
розробка	design
розробка	vormgeving
розробка	ontwerpen
розробка	ontwerpen
вважав	scherpzinnig
крила	wings
крила	vleugels
андрія	andrija
музику	muziek
техніка	engineering
техніка	machinebouw
техніка	techniek
техніка	techniek
техніка	machines
дохід	inkomsten
дохід	ontvangsten
дохід	inkomen
дохід	inkomsten
музиканти	musici
музиканти	muzikanten
одружений	gehuwd
одружений	getrouwd
спеціальні	specials
спеціальні	speciaal
спеціальні	bijzonder
спеціальні	speciale
спеціальні	special
іноземних	buitenlands
координати	coördinaten
майкл	michiel
майкл	michaël
майкл	michael
блок	bloc
блок	frame
блок	kader
блок	blokkering
блок	blokkeren
блок	blok
блок	block
генрі	hendrik
генрі	henry
подальшому	opgericht
подальшому	gevestigde
подальшому	gevestigd
томас	tomas
томас	thomas
вод	wateren
рослина	plant
станіслав	stanislav
станіслав	stanisław
норвегії	noorwegen
перш	perche
являються	knallen
лондон	londen
територій	gebieden
територій	gebiedsdelen
інколи	soms
серіалу	hbo
часі	verslechteren
клімат	klimaat
командира	gezagvoerder
командира	commander
командира	bevelhebber
командира	commandant
командира	overste
напрямок	richting
групі	buigen
групі	buig
групі	bend
вибір	selectie
вибір	kies
вибір	selecteren
вибір	selecteer
вибір	keuze
вибір	keus
певних	bepaalde
найкраща	best
найкраща	beste
запис	schrijven
запис	opnemen
запис	opname
запис	record
