με	עם
δείκτη	אינדקס
κουτί	ארגז
κουτί	קופסא
κουτί	תיבה
κουτί	קופסה
πόρτα	הדלת
πόρτα	דלת
σκόραρε	קלע
σκόραρε	הבקיע
αναδρομή	נסיגה
αναδρομή	פלאשבק
αρχαιολογία	ארכיאולוגיה
αρχαιολογία	ארכיאולוגיה
μηχανισμός	מנגנון
λωρίδα	ליין
λωρίδα	חשפנות
λωρίδα	רצועה
ρόδο	רוז
ρόδο	ורד
ρόδο	רודס
μαρτυρία	עדות
μεταρρυθμίσεις	רפורמה
μεταρρυθμίσεις	רפורמות
αλί	עלי
αλί	אלי
ηρόδοτος	הרודוטוס
δισεκατομμύρια	ביליון
δισεκατομμύρια	מליארד
δισεκατομμύρια	מיליארד
δισεκατομμύρια	מיליארדים
υπάλληλος	העובד
υπάλληλος	עובד
δικτατορία	דיקטטורה
αυστηρά	נוקשה
αυστηρά	קפדן
αυστηρά	קפדני
είδα	מסור
είδα	ראיתי
είδα	המסור
είδα	ראה
καζακστάν	קזחסטן
μακεδόνες	המקדונים
ελλάς	יוון
ιανουάριος	ינואר
ιανουάριος	בינואר
διδακτορικό	דוקטורט
διδακτορικό	הדוקטורט
διδακτορικό	דוקטורט
διδακτορικό	הדוקטורט
απέρριψε	משוחררת
απέρριψε	משוחררים
απέρριψε	משוחרר
απέρριψε	נדחתה
απέρριψε	נדחה
απέρριψε	דחו
απέρριψε	דחה
σαιζόν	עונה
σαιζόν	העונה
αλυσίδα	שרשרת
παραπομπή	הפניה
παραπομπή	התייחסות
μαυροβούνιο	מונטנגרו
διατροφή	תזונה
διατροφή	דיאטה
διατροφή	דיאט
ξηρά	יבשים
ξηρά	יבש
ξηρά	יבשה
ξηρά	אדמה
ξηρά	ארץ
ξηρά	קרקע
έγκριση	אימוץ
σχηματίστηκε	נוצרו
σχηματίστηκε	נוצר
έθνη	אומות
έθνη	האומות
ερμής	כספית
ερμής	מרקורי
ερμής	הרמס
ρεύματα	זרמים
ρεύματα	נחלים
ρεύματα	זרמים
τεκμηρίωση	התיעוד
τεκμηρίωση	תיעוד
διαθέσιμα	זמינה
διαθέσιμα	זמינות
διαθέσιμα	זמין
διαθέσιμα	זמינים
έρικ	אריק
έρικ	אריק
δορυφορική	לוויין
δορυφορική	לווין
βίλχελμ	וילהלם
έθιμα	מנהג
ψηφιακό	דיגיטלית
ψηφιακό	דיגיטלי
βιολογία	ביולוגיה
αδέρφια	אחים
αδέρφια	אחים
αδέρφια	אחים
φιλική	ידידותית
φιλική	ידידותי
φιλική	חברותית
φιλική	חברותי
φιλική	ידידותיות
καταλόγους	קטלוגים
κλείσιμο	סגירה
κλείσιμο	קרוב
κλείσιμο	סגור
κλείσιμο	קרובים
κλείσιμο	סוגרת
κλείσιμο	סוגרים
κλείσιμο	סגירת
κλείσιμο	סגירה
κλείσιμο	סוגר
κλείσιμο	נסגר
φυλάκιση	מאסר
φυλάκιση	כליאה
συναντά	פוגש
γεύση	טעם
γεύση	לטעום
γεύση	טעם
γεύση	טעם
εξισώσεις	משוואות
αντιδρά	מגיבה
πρεσβύτερος	אלדר
πρεσβύτερος	חונך
συντήρηση	תחזוקה
συντήρηση	אחזקה
διαδηλώσεις	מחאה
διαδηλώσεις	מחאות
διαδηλώσεις	הפגנות
διαδηλώσεις	הפגנה
πτηνό	ציפור
πτηνό	בירד
πάσα	פאשה
πάσα	מסירה
συνεδρίαση	פגישה
συνεδρίαση	ישיבה
συνεδρίαση	מפגש
αρνείται	מסרבת
αρνείται	מסרב
αρνείται	מכחישה
αρνείται	מכחיש
αρνείται	מסרב
αρνείται	מסרבת
νικολάι	ניקולאי
νικολάι	ניקולאי
νικολάι	ניקולאי
ορυκτό	מינרל
ρούχα	בגדים
ρούχα	ביגוד
ρούχα	הלבשה
ρούχα	בגדים
ντον	דון
λιβύη	לוב
ιππότες	אבירים
ηθοποιούς	שחקניות
ηθοποιούς	שחקנים
έσοδα	הכנסות
έσοδα	הכנסה
έσοδα	רווחים
έσοδα	הכנסה
αυστριακός	אוסטרי
μυστικό	סודית
μυστικό	סוד
μυστικό	סודיות
μυστικό	סודי
εγκαινιάστηκε	נחנך
στέφανο	סטפנו
άλγεβρα	אלגברה
ανοιχτά	לפתוח
ανοιχτά	פתח
ανοιχτά	פתוחים
ανοιχτά	פתחי
ανοιχτά	פתוחה
ανοιχτά	פתוח
κηδεία	לוויה
κηδεία	הלוויה
παραλίες	החופים
παραλίες	חופים
ατλαντικό	האטלנטי
ατλαντικό	אטלנטיק
τοποθετηθεί	מצויד
ασπίδα	מגן
ασπίδα	המגן
βλέποντας	צפייה
βλέποντας	צופה
βλέποντας	צופים
βλέποντας	מתבונן
εξάπλωση	התפשטות
εξάπλωση	התפשט
εξάπλωση	להפיץ
φρανς	פרנץ
διοικητές	מושלים
διοικητές	מושל
διοικητές	המפקדים
διοικητές	מפקדים
φλόριντα	פלורידה
δεκέμβριος	בדצמבר
δεκέμβριος	דצמבר
δάφνη	דפני
δάφνη	דפנה
αχμέτ	אהמט
αχμέτ	אחמד
επιβολή	אכיפת
επιβολή	לאכוף
ακτίνες	קורות
ακτίνες	קרני
ακτίνες	קרניים
συνεχόμενες	רצופות
συνεχόμενες	עוקבות
συνεχόμενες	רצופים
οστά	עצמות
οστά	בונס
οστά	בונז
οστά	בון
οστά	עצם
ιδρυτή	המייסד
ιδρυτή	מייסד
σαλόνι	טרקלין
σαλόνι	סלון
ιδιωτικό	פרטית
ιδιωτικό	פרטי
ιδιωτικό	טוראי
ιδιωτικό	לפרטי
μάλτας	מלטזית
βαρύτητα	כבידה
εκτεταμένη	נרחב
εκτεταμένη	נרחבת
εκτεταμένη	המורחבת
εκτεταμένη	מורחב
εκτεταμένη	מורחבת
γιατροί	חובשים
γιατροί	רופאים
ατύχημα	תאונה
σχεδιαστής	מעצבים
σχεδιαστής	מעצבת
σχεδιαστής	מעצב
άλαν	אלן
άλαν	אלן
ξάνθη	קסנתי
νατο	נאטו
χήρα	אלמנה
χήρα	אלמן
χήρα	אלמנה
χορό	תרקוד
χορό	לרקוד
χορό	דאנס
χορό	ריקוד
χορό	מחול
επιδράσεις	השפעות
επιδράσεις	אפקטים
κινητήρας	מנוע
κινητήρας	מנוע
παράγοντα	גורם
παράγοντα	פקטור
αναγνώστης	קוראים
αναγνώστης	הקוראים
αναγνώστης	קורא
στέλνει	שולחת
στέλνει	שולח
στέλνει	שליחה
στέλνει	שולח
στέλνει	שולחת
στέλνει	שליחת
φορέα	מפעיל
φορέα	מרכזיה
φορέα	מרכזייה
κολλέγιο	מכללה
κολλέγιο	המכללה
οδυσσέα	אודיסאוס
οδυσσέα	אודיסאוס
οδυσσέα	יוליסס
μουσουλμάνοι	מוסלמים
μουσουλμάνοι	המוסלמי
μουσουλμάνοι	מוסלמים
μουσουλμάνοι	מוסלמית
μουσουλμάνοι	מוסלמי
κήπο	הגינה
κήπο	גן
κήπο	הגן
κήπο	גינה
σεξουαλική	מיניות
σεξουαλική	מיני
τελευταίοι	אחרונה
τελευταίοι	אחרונות
τελευταίοι	האחרון
τελευταίοι	אחרונים
τελευταίοι	אחרון
κόκκινος	רד
κόκκινος	אדום
κόκκινος	אדומים
κόκκινος	אדומה
πλανήτης	פלנטה
πλανήτης	פלאנט
αντικαταστήσει	החלף
αντικαταστήσει	תחליף
αντικαταστήσει	החליפי
κινήματα	תנועות
εκδίδεται	הוציא
εκδίδεται	פורסם
εκδίδεται	פרסם
μυστική	סודית
μυστική	סוד
μυστική	סודיות
μυστική	סודי
πάπες	אפיפיורים
πάθος	להט
πάθος	תשוקה
επισκέπτης	מבקרת
επισκέπτης	אורח
επισκέπτης	מבקר
επισκέπτης	אורחת
επισκέπτης	אורח
επισκέπτης	מבקרת
επισκέπτης	ביקור
επισκέπτης	מבקר
ανεξάρτητος	עצמאית
ανεξάρτητος	עצמאי
ανεξάρτητος	עצמאיות
ανεξάρτητος	עצמאיים
ανεξάρτητος	בעצמאות
μερική	חלקית
μερική	חלקי
δόγμα	דוגמה
δόγμα	דוקטרינת
ξέσπασμα	התפרצות
ξέσπασμα	פרוץ
ξέσπασμα	השתוללות
κάιρο	קהיר
μπομπ	בוב
χρηματοδότηση	מימון
χρηματοδότηση	מימון
χρηματοδότηση	מימון
ανθρωπίνων	אנוש
ανθρωπίνων	אנושי
ανθρωπίνων	אדם
τραμ	החשמלית
σύμμαχοι	ברית
ναούς	מקדשים
γήπεδα	אצטדיונים
βαρύ	כבד
βαρύ	כבדה
βαρύ	כבדות
οποιοσδήποτε	מישהו
οποιοσδήποτε	מישהו
μεσαία	אמצע
μεσαία	ביניים
μεσαία	התיכון
μεσαία	האמצע
μεσαία	בינוני
μεσαία	מדיום
μεσαία	מדיה
μεσαία	בינונית
αποδείξεις	ראיות
αποδείξεις	ראיה
αποδείξεις	ראייה
αποδείξεις	קבלות
αποδείξεις	הוכחה
κλεοπάτρα	קליאופטרה
απαιτούν	דורש
απαιτούν	דורשים
απαιτούν	דרוש
πλάτη	אחורה
πλάτη	בחזרה
πλάτη	חזרה
πλάτη	לאחור
ισπανοί	ספרדים
ισπανοί	ספרדי
ισπανοί	ספרדית
αυτονομία	אוטונומיה
έμπορος	סוחר
έμπορος	הסוחר
έμπορος	סוחר
έμπορος	דילר
έμπορος	סוחר
συμφωνούν	מסכימים
συμφωνούν	מסכימה
συμφωνούν	מסכים
τελειώσει	סיימה
τελειώσει	הסתיים
τελειώσει	הסתיימה
τελειώσει	סיימתי
τελειώσει	סיים
φεύγει	עוזב
φεύγει	עוזבת
φεύγει	עוזבים
φεύγει	עזיבה
μηχανισμό	מנגנון
στροφή	פנה
στροφή	הפיכת
στροφή	מפנה
νικ	ניק
πιέσεις	לחץ
υλοποίηση	יישום
υλοποίηση	מימוש
φύλο	מין
φύλο	מגדר
φύλο	מין
φύλο	סקס
φιλικό	ידידותית
φιλικό	ידידותי
φιλικό	חברותית
φιλικό	חברותי
φιλικό	ידידותיות
αυγή	דון
αυγή	דאון
αυγή	השחר
αυγή	שחר
μάρτιος	מרץ
μάρτιος	צעדה
μάρτιος	במרץ
μολδαβίας	מולדובה
ετησίως	שנתי
ετησίως	שנתית
πλανήτες	כוכבים
φέρνει	מביא
διαδοχικά	רצופות
διαδοχικά	עוקבות
διαδοχικά	רצופים
σενάρια	תרחישים
σενάρια	תסריטים
τέμενος	המסגד
τέμενος	מסגד
ήχος	צליל
ήχος	סאונד
ήχος	קול
ήχος	אודיו
ήχος	השמע
ήχος	שמע
προστέθηκαν	הוסיף
προστέθηκαν	נוספו
προστέθηκαν	נוספה
προστέθηκαν	הוסיפה
προστέθηκαν	נוסף
σημαίες	דגלים
σημαίες	הדגלים
σημαίες	דגל
φόβο	פחד
φόβο	הפחד
φόβο	חשש
ορυκτών	מינרל
δίας	זאוס
δίας	צדק
αγωγή	תביעה
έντεκα	eleven
τηλεσκόπιο	הטלסקופ
τηλεσκόπιο	טלסקופ
κριτικός	מבקר
κρίστιαν	כריסטיאן
κρίστιαν	נוצרי
κρίστιαν	נצרות
πουέρτο	פורטו
οδηγούσε	נסעתי
σκληρό	אכזריות
σκληρό	אכזר
σκληρό	אכזרי
σκληρό	אכזרית
σκληρό	קשה
σκληρό	קשיח
σκληρό	קשוח
σκληρό	קשה
σκληρό	קשוחים
σκληρό	קשוחה
σκληρό	נוקשה
περιορισμό	הגבלה
διακυβέρνηση	ממשל
ανατολικές	המזרחי
ανατολικές	מזרח
τάγματα	גדודים
συγκεκριμένος	ספציפית
συγκεκριμένος	ספציפי
συγκεκριμένος	ספציפיות
συγκεκριμένος	ספציפיים
άρχοντας	לורד
ερμηνείες	פרשנויות
γλυπτική	פיסול
αστεροειδή	אסטרואיד
σεπτέμβριος	ספטמבר
φιλικά	ידידותית
φιλικά	ידידותי
φιλικά	חברותית
φιλικά	חברותי
φιλικά	ידידותיות
φιλία	חברויות
φιλία	ידידות
φιλία	חברות
θερμότητας	חימום
θερμότητας	היט
θερμότητας	חום
χάνοντας	לאבד
