और	そして
पीढ़ी	ジェネレーション
गृह	自宅
गृह	ホーム
गृह	帰宅
छवि	画像
छवि	イメージ
छवि	画像
छवि	イメージ
पुष्टि	確認
कलाकारों	芸術家
कलाकारों	アーティスト
यूनिवर्सिटी	大学
औपचारिक	フォーマル
वित्त	財務
वित्त	金融
वित्त	財政
वित्त	ファイナンス
तीर्थ	巡礼
मध्यम	ミディアム
मध्यम	メディア
मध्यम	そこそこ
द्रव	流体
द्रव	液体
अनुरोध	リクエスト
अनुरोध	請求
अनुरोध	リクエスト
जोर	強調
संभावित	ポテンシャル
संभावित	可能性
विपणन	マーケティング
मूल्यांकन	評価
मूल्यांकन	評定
मूल्यांकन	査定
मूल्यांकन	評価
मूल्यांकन	測定
वाक्य	宣告
वाक्य	センテンス
वाक्य	文章
डाटा	データ
अनुरूप	子音
अनुरूप	フィット
अनुरूप	fit
ध्वज	バナー
ध्वज	横断幕
ध्वज	フラグ
ध्वज	国旗
ध्वज	フラグ
ध्वज	国旗
ध्वज	バナー
ध्वज	横断幕
ध्वज	ルクセンブルク
पुल	ブリッジ
डाल	出演
डाल	キャスト
डाल	ギプス
फीट	フィート
फीट	両足
पुस्तकें	書物
पुस्तकें	帳簿
पुस्तकें	書籍
बहन	sis
बहन	姉妹
बहन	シスター
हल	船体
हल	ハル
हल	ソリューション
हल	溶液
हल	プラウ
मास	mas
मास	ミサ
मास	質量
पॉल	ポール
पॉल	パウル
तारों	スター
तारों	恒星
तारों	star
तारों	stars
तारों	スターズ
करेगा	ウィル
करेगा	遺言
अधिकारों	権利
साक्षात्कार	面接
साक्षात्कार	インタビュー
साक्षात्कार	インタビュー
सेवाएं	サービス
काउंटी	カウンティ
काउंटी	カウンティ
काउंटी	カウボーイ
बीमा	保険
सुबह	モーニング
मानचित्र	地図
मानचित्र	マップ
मानचित्र	地図
मानचित्र	マップ
संस्थाओं	機関
खर्च	費用
खर्च	経費
जातियाँ	コミュニティ
जातियाँ	コミュニティー
हाई	ハイ
हाई	高い
मालिक	オーナー
मालिक	所有者
फैला	拡散
फैला	スプレッド
जंगल	ジャングル
जंगल	フォレスト
जंगल	森林
पैर	フィート
पैर	両足
पैर	フィート
कोरिया	朝鮮
कोरिया	韓国
बालक	子供
बालक	児童
चुनावों	選挙
बीबीसी	bbc
सैनिकों	兵士
सेवन	摂取
मौलिक	オリジナル
मौलिक	基本
मौलिक	ベーシック
मौलिक	basic
अमरीकी	アメリカン
बेटे	息子
बेटे	息子
कोर्ट	法廷
कोर्ट	コート
कोर्ट	裁判所
निर्देश	方向
निर्देश	道順
निर्देश	指示
निर्देश	命令
निर्देश	手順
निर्देश	指示
ओपन	オープン
ओपन	開館
ओपन	開く
आवाज	音量
आवाज	ボリューム
आवाज	体積
आवाज	ボイス
आवाज	音声
रोम	ローマ
मनोरंजन	レクリエーション
मनोरंजन	エンターテイメント
मनोरंजन	娯楽
मनोरंजन	エンターテインメント
मनोरंजन	アミューズメント
मनोरंजन	娯楽
विलय	合併
विलय	マージ
विलय	統合
विलय	マージ
दीवार	ウォール
उत्कृष्ट	優れた
सकारात्मक	陽性
सकारात्मक	ポジティブ
संभवतः	たぶん
संभवतः	多分
संभवतः	未定
संभवतः	おそらく
संशोधन	改正
संशोधन	改定
कैलिफोर्निया	カリフォルニア
चिकित्सक	医師
चिकित्सक	セラピスト
चिकित्सक	治療
चिकित्सक	セラピー
चिकित्सक	セラピスト
सरस्वती	サラスヴァティー
रॉबर्ट	ロベルト
रॉबर्ट	ロベール
रॉबर्ट	ロバート
वर्ण	色相
वर्ण	フエ
वर्ण	文字
वर्ण	性格
वर्ण	キャラクター
वर्ण	文字
वर्ण	キャラクター
किताब	書物
किताब	ブック
जय	ジャヤ
जय	ジェイ
जय	カケス
वनस्पति	植生
नायक	ヒーローズ
नायक	heroes
नायक	ヒーロー
प्रतिनिधि	代理人
शब्दावली	用語
शब्दावली	語彙
रास्ते	ウェイ
लेखकों	作家
फैसला	ジャッジ
फैसला	裁判官
फैसला	決断
फैसला	決定
कीमत	プライス
कीमत	対価
कीमत	値段
कीमत	価格
निदान	診断
निदान	診断
प्रतिमा	彫像
ज्योतिष	占星術
मुश्किल	辛うじて
मुश्किल	タフ
मुश्किल	厳しい
मुश्किल	一生懸命
मुश्किल	ハード
मुश्किल	難しい
मुश्किल	難しい
परस्पर	相互
ईंधन	燃料
तनाव	ストレス
योग्यता	資格
योग्यता	資格
योग्यता	aptitude
बैठक	ミーティング
बैठक	会議
बैठक	ミーティング
बैठक	会議
कम्प्यूटर	コンピューター
कम्प्यूटर	コンピュータ
वाराणसी	ワーラーナシー
जल्द	soon
जल्द	まもなく
जल्द	もうすぐ
मुम्बई	ムンバイ
हॉल	ホール
किंग	king
किंग	国王
किंग	キング
पेरिस	パリス
पेरिस	パリ
टाइम्स	タイムズ
जवाब	回答
जवाब	答え
जवाब	答弁
जवाब	返信
जवाब	応答
जवाब	レスポンス
जवाब	回答
जवाब	返信
संपादक	エディタ
संपादक	エディター
संपादक	エディタ
बंदरगाह	港湾
बंदरगाह	ポート
ग्रुप	集団
ग्रुप	グループ
शून्य	ゼロ
जैविक	有機
कौशल	スキル
कौशल	スキル
भक्ति	バクティ
भक्ति	献身
गहराई	深度
गहराई	奥行き
आश्रम	ホスピス
आरंभिक	イニシャル
आरंभिक	頭文字
आरंभिक	初心者
आरंभिक	ビギナー
कण	粒子
कण	パーティクル
कण	粒子
वाणिज्यिक	コマーシャル
वाणिज्यिक	商用
वाणिज्यिक	商業
