மற்றும்	وال
இடது	اليسار
இடது	يسار
எல்லாம்	كلهم
எல்லாம்	كله
எல்லாம்	جميع
எல்லாம்	كل
எல்லாம்	الكل
நிலையான	قياسي
நிலையான	المعيار
நிலையான	معيار
சிறப்பான	الخاص
சிறப்பான	خاص
சிறப்பான	مميز
சிறப்பான	خاصة
தோல்	الجلود
தோல்	الجلد
தோல்	جلد
தோல்	جلدية
தோல்	الجلد
தோல்	بشرة
தோல்	جلد
தோல்	البشرة
கூடுதலாக	اضافي
கூடுதலாக	اضافية
கால்	الساق
கால்	ساق
கால்	القدم
கால்	ماش
கால்	ماشية
கால்	الماشية
கால்	القدم
கால்	قدم
கால்	ربع
கால்	الربع
ஆர்வம்	المهتمة
ஆர்வம்	مهتمة
ஆர்வம்	مهتم
ஆர்வம்	مهتما
ஆர்வம்	المصلحة
ஆர்வம்	مصلحة
ஆர்வம்	الاهتمام
ஆர்வம்	الفائدة
ஆர்வம்	اهتمام
கவனம்	التركيز
கவனம்	تركيز
கவனம்	الاهتمام
கவனம்	انتباه
கவனம்	الانتباه
கவனம்	اهتمام
கவனம்	ركز
கவனம்	التركيز
கவனம்	تركيز
மூத்த	كبار
மூத்த	الاقدم
நினைவு	الذاكرة
நினைவு	الذكرى
நினைவு	ذاكرة
நினைவு	ذكرى
உருவானது	تشكلت
உருவானது	شكلت
தூய	خالص
தூய	نقي
தூய	نقية
கவிதைகள்	القصائد
கவிதைகள்	قصائد
நிறுவப்பட்டது	مثبتة
வாய்ப்பு	فرصة
வாய்ப்பு	الفرصة
வாய்ப்பு	فرصة
வாய்ப்பு	الفرص
வாய்ப்பு	الفرصة
மருந்து	الطب
மருந்து	دواء
மருந்து	الدواء
மருந்து	طب
மருந்து	الصيدلانية
மா	المانجو
ஏன்	ليش
ஏன்	لماذا
ஏன்	لما
ஆனார்	صارت
கிடைத்தது	حصلت
தொலைபேசி	هاتف
தொலைபேசி	تلفون
தொலைபேசி	الهاتف
தொலைபேசி	هاتف
தொலைபேசி	تلفون
தொலைபேசி	تليفون
தொலைபேசி	الهاتف
ரவி	رافي
கட்டமைப்பு	هيكلي
கட்டமைப்பு	هيكلية
கட்டமைப்பு	التشكيل
கட்டமைப்பு	التشكيلة
கட்டமைப்பு	تشكيل
கட்டமைப்பு	الهيكل
கட்டமைப்பு	هيكل
கட்டமைப்பு	بنية
பாரம்பரிய	الكلاسيكي
பாரம்பரிய	كلاسيكي
பாரம்பரிய	كلاسيكية
பாரம்பரிய	الكلاسيكية
பாரம்பரிய	التقليدي
பாரம்பரிய	التقليدية
பாரம்பரிய	تقليدية
பாரம்பரிய	تقليدي
சின்னம்	رمز
சின்னம்	ايقونة
எண்கள்	الارقام
எண்கள்	الاعداد
எண்கள்	ارقام
தொழில்நுட்பம்	تقنية
தொழில்நுட்பம்	التقنية
தொழில்நுட்பம்	التكنولوجيا
தொழில்நுட்பம்	تكنولوجيا
ஏரி	ليك
ஏரி	بحيرة
ஏரி	لايك
ஏரி	البحيرة
வரிசையில்	مصفوف
பாடிய	سونغ
பாடிய	سونج
சிலை	معبود
சிலை	المعبود
சிலை	ايدول
சிலை	تمثال
சிலை	التمثال
வெள்ளி	الجمعة
வெள்ளி	الجمعه
வெள்ளி	جمعة
வெள்ளி	الجمعة
வெள்ளி	فضي
வெள்ளி	الفضة
வெள்ளி	فضة
வெள்ளி	سيلفر
வெள்ளி	فضية
இலத்தீன்	اللاتينية
இலத்தீன்	لاتينية
நேச	الحلفاء
நேரடி	تعيش
நேரடி	يعيش
நேரடி	مباشر
நேரடி	عيش
நேரடி	العيش
நேரடி	عش
நேரடி	مباشرة
நேரடி	مباشر
நேரடி	المباشر
நேரடி	direct
சுற்றுலா	السياحية
சுற்றுலா	سائح
சுற்றுலா	جولة
சுற்றுலா	الجولة
சுற்றுலா	جولات
சுற்றுலா	الجولات
சுற்றுலா	للسياحة
சுற்றுலா	السياحة
கிராமத்தில்	قرية
கிராமத்தில்	القرية
புலிகள்	نمور
புலிகள்	النمور
அவர்களை	هم
அனுமதி	تعيين
அனுமதி	موعد
அனுமதி	التعيينات
அனுமதி	التعيين
அனுமதி	الموعد
அனுமதி	تصريح
அனுமதி	الاذن
அனுமதி	السماح
அனுமதி	اسمح
பயன்	الاستعمال
பயன்	الاستخدام
பயன்	استعمال
பயன்	الاستحقاق
பயன்	استحقاق
பயன்	منفعة
நிகழ்வு	مناسبة
நிகழ்வு	الحدث
நிகழ்வு	المناسبة
நிகழ்வு	حدث
ஆதி	ادى
ஆதி	عدي
மைல்	ميل
மைல்	مايلز
மைல்	اميال
மைல்	ميل
மைல்	الميل
மைல்	مايل
வளரும்	المتزايد
வளரும்	ينمو
வளரும்	ينمو
வளரும்	نامية
வளரும்	تطوير
உடலில்	الجسد
உடலில்	جسم
உடலில்	جثة
உடலில்	جسد
உடலில்	الجسم
பக்க	جانب
பக்க	جنب
பக்க	الجانب
சான்	تشان
சான்	شان
சான்	سان
உயரத்தில்	الطول
உயரத்தில்	الارتفاع
உயரத்தில்	ارتفاع
அமிலம்	حمض
அமிலம்	حامض
விண்டோஸ்	windows
விண்டோஸ்	النوافذ
விண்டோஸ்	ويندوز
விண்டோஸ்	نوافذ
கூட்டமைப்பு	الاتحاد
கூட்டமைப்பு	اتحاد
கூட்டமைப்பு	الاتحاد
தொழிலாளர்	المخاض
தொழிலாளர்	عمالة
விலங்குகள்	حيوانات
விலங்குகள்	الحيوانات
மறு	انخفاض
மறு	انحدار
மறு	الانحدار
மறு	ينكر
மறு	انكر
மறு	تنكر
மறு	انكار
முடிவுகள்	النتائج
முடிவுகள்	نتائج
மனிதன்	انسان
மனிதன்	بشري
மனிதன்	بشرية
மனிதன்	الانسان
மனிதன்	رجل
மனிதன்	man
மனிதன்	مان
மனிதன்	الرجل
மாணவர்	الطالب
மாணவர்	طالب
மாணவர்	تلميذ
மாணவர்	طالبة
மாணவர்	التلميذ
குறிப்பிடுகிறது	يحدد
நோக்கம்	موضوعية
நோக்கம்	الهدف
நோக்கம்	المهمة
நோக்கம்	مهمة
