και	và
ρόμπιν	robin
χαμπλ	hubble
διείσδυση	infiltration
άτταλος	attalos
άρρωστος	ill
άρρωστος	ốm
άρρωστος	bệnh
άρρωστος	ốm
άρρωστος	cúm
χίμλερ	himmler
τοντ	tod
τοντ	todd
όρεγκον	oregon
αναλογική	analogue
αναλογική	analog
περίπτερο	pavilion
περίπτερο	kiosk
περίγραμμα	contour
εραστής	lover
νήματα	threads
φύλακας	guardian
φύλακας	gác
φύλακας	canh
ενωση	union
ενωση	hợp
ηλεκτρισμού	điện
ηριδανός	eridanus
σέπαρντ	shepard
ντέμο	demo
σύρραξη	xung
νικέλιο	nickel
νικέλιο	niken
δοε	iea
δοε	ilo
δοε	ioc
φλοιού	sủa
φλοιού	bark
δαρβίνος	darwin
κεραία	antenna
κεραία	anten
φλαμανδική	flemish
πάνθεον	pantheon
ξίφη	gươm
ξίφη	kiếm
μαθαίνοντας	học
καμπάνα	cabana
καμπάνα	chuông
καμπάνα	bell
αυτοκινητόδρομο	freeway
βοηθητικά	auxiliary
ενορχήστρωση	orchestration
θεωρητικές	huấn
γκέτεμποργκ	göteborg
γκέτεμποργκ	gothenburg
ίππος	ngựa
τραγουδώντας	hát
τραγουδώντας	hót
εχθρική	địch
καρέκλα	ghế
καρέκλα	lí
καρέκλα	cậy
πειρατεία	piracy
σωστός	đúng
ρίου	ryu
διαθέσιμος	rảnh
συμβατική	conventional
τιτσιάνο	titian
κορσικής	corse
κορσικής	corsica
κατάδυση	lặn
κατάδυση	lặn
τζέρεμι	jeremy
ξυλεία	gỗ
ξυλεία	củi
ξυλεία	timber
χόπκινς	hopkins
αγά	agha
βιόλα	viola
κουρσκ	kursk
αυλές	mét
τεργέστη	trieste
βραχώδη	rockies
τσακ	chuck
ελέφαντες	voi
ελέφαντες	voi
σεμπαστιάν	sebastian
σαξόφωνο	sax
σαξόφωνο	saxo
σαξόφωνο	saxophone
κεφαλαίο	vốn
μαορί	maori
υπόστρωμα	substrate
είδωλο	idol
είδωλο	icon
χάνα	hannah
χάνα	hana
χάνα	hanna
δόρυ	xiên
δόρυ	giáo
δόρυ	spear
γκάμπια	gambia
πολεμώντας	fighting
μπαχάμες	bahamas
αυτομάτως	động
νταμ	dum
μακαρίου	makarios
κωμικό	comedian
στέγαση	nhà
σοκ	sốc
σοκ	shock
σαρτρ	sartre
τέλειο	hảo
τέλειο	awesome
βικιθήκη	wikisource
χατούν	hatun
μπέργκμαν	bergman
κέικος	caicos
πρίνστον	princeton
περιοδική	periodical
μελάνι	mực
λιμπερταδόρες	libertadores
τρελός	cuồng
τρελός	khùng
τρελός	điên
τρελός	giận
μποτ	abbott
μποτ	bot
μποτ	robot
αλεπού	fox
αλεπού	cáo
μπίσμαρκ	bismarck
κουρδιστάν	kurdistan
χύνεται	đổ
υπονοεί	ro
αυγό	trứng
δραματικό	kịch
λινκ	link
συντάγματα	constitutions
ρίγα	riga
ρίγα	stripe
κεφαλές	đầu
κεφαλές	vát
μητρώο	registry
απόκρυψη	giấu
απόκρυψη	trốn
απόκρυψη	ẩn
αργιλίου	nhôm
ζήλο	zealous
καρλομάγνου	charlemagne
λόχος	ty
πιπέρι	pepper
πιπέρι	tiêu
μυστικός	mật
μυστικός	bí
ρονάλντο	ronaldo
γκαμπριέλ	gabriel
γκαμπριέλ	gabrielle
καφές	phê
καφές	coffee
καφές	cafe
γουέιν	wayne
ακύρωση	thôi
ακύρωση	hủy
ακύρωση	hủy
χιου	hugh
εξειδικευμένη	chuyên
μέρφι	murphy
αληθινά	real
αληθινά	thực
αληθινά	thật
αληθινά	thiệt
γάμοι	marriages
υπόδειξη	hint
κάννες	cannes
κοπή	cutting
κοπή	cắt
λουζινιάν	lusignan
ταύρο	ngưu
ταύρο	bò
ταύρο	bull
αλογόνου	halogen
κοστούμια	costumes
γείτονες	xóm
ντίνου	dinu
χάρισον	harrison
μεταμορφώσεως	transfiguration
βυθίζεται	chìm
ιώδιο	iodine
ιγκόρ	igor
μαρινέλλα	marinella
ανδαλουσία	andalucia
ανδαλουσία	andalusia
χιουζ	hughes
μαρ	mar
ακριβά	đắt
ιουδαία	judea
ουίλσον	wilson
σιάτλ	seattle
σιάτλ	seatle
μαξίμ	maxime
μαξίμ	maxim
μπρίστολ	bristol
πασκάλ	pascal
ινδοί	indians
νεώτερος	younger
χοπ	hop
κοινοπραξία	consortium
άικ	eisenhower
άικ	ike
κέιπ	cape
εξοχή	quê
γκρέις	ân
γκρέις	grace
γκρέις	tha
πυγμαχία	giải
πυγμαχία	boxing
πυγμαχία	bốc
φλέμινγκ	fleming
μονοπώλιο	monopoly
στάθμευσης	đỗ
εθνικισμού	nationalism
ροζέ	rosé
συμπαγής	compact
συμπαγής	nén
συμπαγής	gọn
συμπαγής	đặc
αυστηρό	chuỗi
μηδενικό	zero
πωλούνται	bán
διασύνδεση	giao
διασύνδεση	interconnection
ιγνάτιος	ignatius
ιορδανίας	jordanian
διάδρομος	lang
μαρτινίκα	martinique
καλαμπόκι	maze
καλαμπόκι	ngô
καλαμπόκι	bắp
καλαμπόκι	lúa
πέρσι	percy
μορς	morse
πόντος	beat
πόντος	chấm
πόντος	điểm
φοβάμαι	sợ
δρομείς	runners
φωσφόρου	phốtpho
τερέζα	têrêsa
τερέζα	teresa
τερέζα	theresa
δάχτυλα	ngón
αδερφές	ruột
γκράντε	grande
ληστεία	cướp
άνθος	blossom
άνθος	flower
άνθος	hoa
υπεροξείδιο	peroxide
προσανατολισμός	hướng
όσμπορν	osborne
όσμπορν	osbourne
όσμπορν	osbourne
όσμπορν	osborn
συμπαγή	compact
συμπαγή	nén
συμπαγή	gọn
περιβαλλοντική	ctp
ελιά	olive
ελιά	ôliu
ελιά	mole
ελιά	talpa
εργαστήρι	xưởng
μαυριτανία	mauritania
νόλτε	nolte
μέριλαντ	maryland
άμμος	bi
άμμος	cát
άμμος	sands
έρχαρτ	earhart
παρωδία	parody
κορμός	cốp
κορμός	rương
κορμός	torso
μιθριδάτης	mithridates
απόχρωση	sắc
απόχρωση	huế
απόχρωση	nhuốm
απόχρωση	râm
απόχρωση	khuất
τραγουδούν	ca
τραγουδούν	hát
τραγουδούν	hát
τραγουδούν	hót
σκανδιναβία	scandinavia
σκάνδαλα	scandal
σκάνδαλα	scandals
οίδημα	sưng
υποδοχείς	receptor
υποδοχείς	receptors
βίκινγκ	viking
βίκινγκ	viking
βίκινγκ	vikings
λου	lou
αναπηρία	tắt
αναπηρία	tật
λούνα	luna
νικολό	nicolo
γουόντερερς	wanderers
γάζα	gạc
γάζα	gaza
καλλιόπη	calliope
αγνοώντας	ngơ
ώμους	vai
τζάκι	jackie
εδιμβούργο	edinburgh
σαχάρα	sahara
αρτηρίες	arteries
άρθρωση	tham
οικοσυστήματα	ecosystems
δεκατρείς	thirteen
ξύλα	gậy
ξύλα	que
ξύλα	dùi
εσα	irr
εσα	nsc
εσα	es
ζωντανοί	sống
ζωντανοί	live
ζωντανοί	alive
σκάι	skye
σκάι	trời
σκάι	sky
ένζυμο	enzyme
ένζυμο	enzym
γλυκόζη	glucose
προσομοίωση	simulated
προσομοίωση	mô
διάσπαρτα	loãng
νίκολα	nikola
νίκολα	nicola
μίκαελ	mikael
κεντάκι	kentucky
πεκ	peck
πυρομαχικά	đạn
πυρομαχικά	ammo
ρωτήσω	bảo
ρωτήσω	hỏi
κλασικές	classics
μικροσκόπιο	microscope
μικροσκόπιο	phức
βότανα	herbs
τολστόι	tolstoy
γυαλιά	cốc
γυαλιά	kính
γυαλιά	ly
γυαλιά	kính
δικτύωσης	mạng
τοίχος	wall
τοίχος	tường
στρασβούργο	strasbourg
παλέτα	pallet
φανάρι	toulouse
φανάρι	lantern
αρθρώσεις	knuckles
γκρίζο	gray
γκρίζο	xám
γκρίζο	xám
άανγκ	aang
ναυαρχίδα	flagship
τούμπα	tuba
ντρέικ	drake
θανατηφόρα	lethal
θανατηφόρα	fatal
ανθεκτικό	bền
ορόφους	sàn
ούλριχ	ulrich
σιβηρίας	oanh
σιβηρίας	siberian
βόγιατζερ	voyager
λαμπρή	brilliant
μωβ	purple
μωβ	tím
μωβ	mauve
μπαρτ	bart
βιοχημεία	biochemistry
μπιενάλε	biennale
λίθοι	stones
συμβολικά	symbolic
ηλιακές	solar
εφόδια	supplies
πουλήθηκε	bán
λέιν	lane
λέιν	làn
εραστή	lover
πούλιτζερ	pulitzer
νίτσε	nietzsche
αλλοιώσεις	lesions
πέλλα	pella
ρεαλισμό	realism
πιστόλι	súng
ανταμοιβή	thưởng
μπόκα	boca
σάλτσα	ngao
σάλτσα	sốt
σάλτσα	dressing
ούγκο	ugo
εμβόλια	ngừa
υποσχέσεις	hứa
αρκάνσας	arkansas
κρύα	lạnh
αραγονίας	aragon
τολέδο	toledo
μπενίτο	benito
ρουέν	rouen
υδραργύρου	mercury
ιπποκράτη	hippocrates
φιλί	hôn
φιλί	kiss
τρανζίστορ	transistor
τρανζίστορ	transistors
πεζό	peugeot
καλάθι	giỏ
καλάθι	rổ
σπαθιά	gươm
σπαθιά	kiếm
ερα	nra
ερα	epa
εγνατία	egnatia
βίκινγκς	viking
βίκινγκς	vikings
περιβαλλοντικές	ctp
χλωρίδας	flora
απειλείται	tiềm
σοσιαλιστών	socialists
σερβικό	serbia
φράιμπουργκ	freiburg
γροιλανδία	greenland
μικ	mick
φοξ	fox
φοξ	cáo
δρομέας	runner
ροντ	rod
λουιζιάνα	louisiana
δελχί	delhi
αναπληρωτή	phó
ηλιούπολη	heliopolis
κεφαλαία	caps
πατρίς	patrice
ανώνυμα	anonymous
μισθό	lương
μεθανόλη	methanol
στάνφορντ	stanford
ανεπίσημο	informal
ρικάρντο	riccardo
ρικάρντο	ricardo
σουαχίλι	swahili
αστεία	hài
αστεία	vui
αστεία	đùa
γκρατς	graz
έκλειψη	eclipse
λούβρο	louvre
δούμα	duma
λυδία	phuong
λυδία	lydia
ερμιτάζ	hermitage
γκρέκο	greco
κρίμα	nhục
άλματα	nhảy
σταυροφορίες	crusades
καταλύτης	catalyst
κατορθώματα	exploits
ατατούρκ	ataturk
ατατούρκ	atatürk
φόντα	fonda
σπηλιές	hang
φέλιξ	felix
ανοδική	nét
συμβατικό	conventional
ευχή	ước
περσέα	perseus
ατμού	steam
ατμού	lết
μύκητες	fungus
μύκητες	nấm
μύκητες	nấm
πασχάλης	pascalê
κένεθ	kenneth
ρουθ	ruth
σταφύλια	nho
γουέμπλεϊ	wembley
διομήδη	diomede
βάλε	chua
βάλε	norad
βάλε	đặt
καταρρέει	sập
γουόκερ	walker
κοξ	cox
σκυρόδεμα	tông
προαύλιο	yard
προαύλιο	sân
προαύλιο	tun
μπλογκ	blog
γοητεία	charm
δεκαοκτώ	eighteen
ανύψωση	nâng
ανύψωση	lift
ανύψωση	dỡ
ανύψωση	nâng
ανύψωση	lifting
πούσκιν	pushkin
αληθές	thật
αληθές	đúng
βιτόρια	vittoria
πλούσιοι	vương
πλούσιοι	giàu
πλούσιοι	rich
σαρδηνία	sardinia
σαρδηνία	sassari
σαρδηνία	sardinian
μπαχαρικά	spice
ταξιδιώτες	travellers
σωτήρη	sotiris
αμφίβια	amphibious
αμφίβια	amphibians
μήλα	táo
ντροπή	nhục
στόουν	đá
στόουν	stone
κάμψη	uốn
σιέρρα	sierra
αλαντίν	aladdin
αριστούργημα	phẩm
έιμι	amy
γέιλ	yale
αισχύλου	aeschylus
δαίμονες	quỷ
ζυγός	libra
ψηφιακές	digital
εσφαλμένη	sai
βαρνάβα	barnabas
κορύφωση	climax
κορύφωση	peak
θεοφάνης	theophanes
βετεράνος	hanh
καταιγίδες	nhào
καταιγίδες	giông
μαλλί	len
μασαχουσέτη	massachusetts
γκρίζα	gray
γκρίζα	xám
γκρίζα	xám
κλέφτης	trộm
κιουρί	curie
μάρκους	marcus
μπέικερ	baker
κοκ	coke
κοκ	coca
κοκ	soda
κοκ	cola
κοκ	kok
κοκ	koch
έλεος	mercy
κοσσυφοπέδιο	kosovo
λάμα	lama
λάμα	llama
τσι	chi
μάρκες	mã
μάρκες	chips
στατική	tích
στατική	tĩnh
μαρτύριο	martyrdom
διαδικτυακά	online
καμπότζης	campuchia
ντομινίκ	dominic
ντομινίκ	dominique
γαλήνη	hòa
άμλετ	hamlet
άπειρη	infinite
άπειρη	vá
μινσκ	minsk
θετικός	dương
μπάρα	bar
ευφράτη	euphrates
εορτασμός	lễ
γκάμπριελ	gabriel
ντουμπάι	dubai
μίλι	millie
μίλι	mili
μίλι	dặm
πίζα	pisa
θόρυβο	nhiễu
έμβρυο	phôi
έμβρυο	fetus
σοφός	wise
νότος	nam
δίχτυα	lưới
δίχτυα	web
λαγός	lepus
λαγός	hare
λαγός	thỏ
άρμστρονγκ	armstrong
συλλαμβάνει	chụp
καμπούλ	kabul
αρχέλαος	archelaus
μάγων	magi
κυρ	nắng
κυρ	cn
απογοητευμένος	nản
χέλμουτ	helmut
αντιβασιλέα	regent
ισίδωρος	isidore
ευδοκία	eudokia
δυναστείες	triều
εγκυμοσύνη	thai
σεϋχέλλες	xê
σεϋχέλλες	seychelles
σούζαν	susan
γαλάτες	gaulois
γαλάτες	gauls
παραδοχή	assumption
φωτεινότητα	trưng
τριβής	friction
ποτήρι	cốc
ποτήρι	kính
ποτήρι	ly
απορρίψει	huỷ
έσπερος	hesperus
σαουθάμπτον	southampton
μπερντ	baird
μπερντ	bird
μπερντ	chim
μπερντ	byrd
λόουελ	lowell
μενού	menu
μενού	menu
σνάιντερ	schneider
σνάιντερ	snyder
κινητικότητα	mobility
ραβέννα	ravenna
φράνκλιν	franklin
φράνκλιν	franklyn
εκμεταλλεύεται	exploits
πλαστικά	nhựa
πλαστικά	nhựa
πλαστικά	plastic
ζιλ	gilles
εντοπισμού	locator
πικάσο	picasso
συμπίεση	nén
δηλώνεται	tuyên
χιροσίμα	hiroshima
κλαδί	thơm
κλαδί	cành
κλαδί	nhánh
ασαφής	vague
ορλεάνη	orleans
γίγαντας	giant
γίγαντας	toshiba
χορευτής	dancer
ενωτικό	unionist
παραπόταμοι	tributaries
καπνός	hút
καπνός	khói
φύλακες	keepers
λίντα	linda
αλεύρι	bột
αγρόκτημα	farm
μουσαμά	bạt
μουσαμά	tarp
κυρτό	cong
σαμοθράκης	samothrace
ζαχαρία	zachariah
κριστόφ	christophe
κριστόφ	christoph
ιοί	virus
ιοί	virut
πατάτες	khoai
τροχών	hoành
άντερλεχτ	anderlecht
επίγεια	terrestrial
αρσινόη	arsinoe
κραυγή	khốc
κραυγή	cry
κραυγή	khóc
κραυγή	quát
κραυγή	hét
βενζόλιο	benzen
στρογγυλό	hiệp
στρογγυλό	vòng
γλέντι	feast
γλέντι	tiệc
κάρντιφ	cardiff
κένταυρος	centaur
οριζόντιο	ngang
φτώχειας	nghèo
βιλαέτι	vilayet
μοντγκόμερι	montgomery
αμέλια	amelia
αριστοφάνης	aristophanes
λατίνους	latinos
βισκόντι	visconti
μποναίρ	bonaire
κορσική	corse
κορσική	corsica
στοίβα	đống
στοίβα	less
στοίβα	stack
βόριο	boron
πάλμα	palma
καταδύσεις	lặn
ρέικιαβικ	reykjavik
τζούλι	julie
πελοποννησιακό	peloponnesian
σταυροδρόμι	lô
ολοκληρωμένα	integrated
ανατολία	anatolia
αρτ	art
εγκληματίες	phạm
απότομες	dốc
τίγρης	tiger
τίγρης	cọp
τίγρης	hổ
πετάξει	fly
πετάξει	ruồi
πετάξει	bay
λοκ	loc
λοκ	khoá
λοκ	khóa
λοκ	lok
λοκ	locke
κίτον	keaton
μπος	bose
μπος	bos
μπος	bosch
καληδονία	caledonia
μέμφις	memphis
πολυνησία	polynesia
τυφώνας	bão
τυφώνας	typhoon
τυφώνας	bão
φαγητά	foods
καρδιές	nhép
καρδιές	cơ
καρδιές	hearts
μόνικα	monica
πάλμερ	palmer
αυλώνα	vlorë
βήτα	beta
τιράνων	tirana
λύπη	buồn
λύπη	sadness
λύπη	sầu
ρίτσμοντ	richmond
γιουνγκ	dương
