در	門
ترس	敬畏
استیو	steve
استناد	引文
استناد	引證
تل	tal
تل	高
تل	高大
تل	tol
قصر	城堡
قصر	castle
قصر	城
قصر	皇宮
قصر	宮殿
قصر	王宮
قصر	宮廷
قصر	宮
پرستاری	護理
پرستاری	哺乳
رساله	小冊子
رساله	小冊子
توده	質量
توده	彌撒
گاو	牛
گاو	奶牛
گاو	母牛
شعار	座右銘
شعار	箴言
شعار	格言
شعار	口號
شعار	標語
وحشی	狂野
وحشی	野
وحشی	野性
وحشی	野生
وحشی	野人
وحشی	野蠻
خبرنگار	記者
آنتونیو	antonio
واقعه	事變
واقعه	事件
واقعه	事件
واقعه	活動
جلسه	會議
اکسیژن	氧氣
اکسیژن	氧
عدالت	正義
عدالت	司法
فیلتر	篩選
فیلتر	濾波器
فیلتر	過濾
فیلتر	過濾器
مترو	地鐵
مترو	捷運
مترو	metro
مترو	地鐵
دخالت	干擾
دخالت	干預
دخالت	干涉
دخالت	干預
دخالت	干涉
دخالت	參與
ابی	abby
شهروندان	市民
شهروندان	公民
رسم	傳統
رسم	密謀
رسم	陰謀
رسم	劇情
تشویق	鼓勵
تشویق	掌聲
تشویق	鼓掌
سرکوب	壓迫
سرکوب	打壓
سرکوب	鎮壓
سرکوب	壓制
سرکوب	打壓
سرکوب	壓制
هشدار	警告
هشدار	提醒
هشدار	警報
هشدار	警示
شاهین	shaheen
شاهین	獵鷹
شاهین	獵鷹
شاهین	隼
معادله	方程
معادله	方程式
کوچکتر	較小
سیب	apple
سیب	蘋果
سیب	蘋果
ولتاژ	電壓
ماهواره	衛星
برگشت	背
برگشت	回
یخ	冰塊
یخ	冰
یخ	ice
صلیب	十字架
صلیب	cross
صلیب	十字
صلیب	交叉
بیس	低音
بیس	bass
بل	belle
بل	貝勒
بل	鐘
بل	貝爾
بل	鈴
بل	bell
ناخالص	毛
ناخالص	毛額
پورنو	色情
داوری	判斷
داوری	判決
داوری	判斷力
داوری	仲裁
داوری	法官
داوری	判斷
داوری	判決
داوری	判斷力
نمایشی	表演
نمایشی	示威
پراکنده	分散
بیگ	big
بیگ	大
محقق	研究者
محقق	研究員
کاظم	kasim
اختلالات	失調
اختلالات	擾動
مأموریت	任務
قطار	火車
قطار	列車
قطار	火車
قطار	列車
مهاجران	移民
مهاجران	移民
پری	perry
موافقم	同意
کوهستان	山
کوهستان	山區
کوهستان	山地
کوهستان	山
کوهستان	山脈
کوهستان	山區
ادیان	宗教
حشرات	昆蟲
حشرات	蟲子
حشرات	臭蟲
دیسک	碟片
دیسک	碟
دیسک	磁碟
دیسک	碟片
دیسک	碟
دیسک	磁碟
دوستی	友情
دوستی	友誼
دوستی	朋友
دوستی	好友
تقلید	模仿
تقلید	仿
تقلید	模仿
نهضت	討伐
نهضت	十字軍
نهضت	運動
کهنه	老
کهنه	舊的
کهنه	舊
کهنه	老了
اجباری	被迫
اجباری	強迫
اجباری	武力
اجباری	強制
اجباری	強制
ضریب	系數
ضریب	係數
نان	咖哩
نان	楠
نان	南
نان	麵包
اختصاصی	專有
امریکا	美洲
امریکا	美國
گرافیک	gpu
گرافیک	圖形
گرافیک	繪圖
معمار	建築師
نیل	尼羅河
بخصوص	尤其
بخصوص	尤其是
مرکب	復合
مرکب	合成
مرکب	復合
مرکب	化合物
مرکب	大院
مرکب	墨
مرکب	墨水
مرکب	油墨
ماندن	留
ماندن	留下
ماندن	留下來
نفس	呼氣
نفس	自我
نفس	自負
نفس	自我
نفس	靈魂
براون	棕
براون	褐
براون	布朗
براون	brown
براون	棕色
واسطه	中間
واسطه	中級
واسطه	中介
فشرده	濃縮
فشرده	拉鍊
فشرده	zip
فشرده	壓縮
مری	mary
مری	瑪麗
مری	瑪莉
شطرنج	象棋
شطرنج	棋
شطرنج	西洋棋
لیورپول	利物浦
وسیع	廣
وسیع	寬
وسیع	廣泛
وسیع	寬敞
وسیع	遼闊
تار	web
تار	網
تار	網路
تار	焦油
سودان	蘇丹
اسلواکی	斯洛伐克
شکلی	數字
سازهای	結構
حرم	避難所
راهنما	手冊
راهنما	手動
راهنما	指南
راهنما	指引
راهنما	嚮導
سیدنی	雪梨
سیدنی	sydney
جونز	jones
استانداردهای	標準
اپرا	opera
اپرا	歌劇
اسلحه	槍支
اسلحه	槍
اسلحه	炮
نمادهای	符號
بادی	風
فرانسیس	francis
سهم	繳款
سهم	共享
سهم	分享
سهم	股份
دلیلی	理由
دلیلی	理性
دلیلی	原因
ماجرای	探險
ماجرای	冒險
کارگر	勞動者
کارگر	勞動
کارگر	勞工
کارگر	勞動力
کارگر	勞動者
کارگر	工人
کارگر	勞動
کارگر	勞力
کارگر	勞動力
کارگر	勞工
دایره	圈
دایره	圈子
دایره	圓圈
دایره	圓形
دایره	圓
دایره	圓圈
دایره	迴圈
دایره	圈
دایره	環形
دایره	圓形
دایره	迴圈
مغزی	腦子
مغزی	大腦
مغزی	腦袋
مغزی	腦
پروفسور	教授
مانی	mani
سرپرستی	監督
سرپرستی	監管
سرپرستی	督導
خوراکی	食用
دان	唐
دان	don
سرچشمه	噴泉
عقاید	意見
عقاید	信仰
انفجار	爆炸
انفجار	爆
انفجار	爆炸
انفجار	爆炸
انفجار	引爆
خزندگان	爬蟲類
خزندگان	爬蟲類
تحمل	容忍
تحمل	寬容
تحمل	容忍
بنیانگذار	創辦人
بنیانگذار	創始人
مقبره	墳墓
مقبره	墓
مقبره	墓穴
متخصص	專家
متخصص	專家
عاشق	戀愛
عاشق	愛
عاشق	love
عاشق	愛情
لحظه	時刻
شباهت	相似
شباهت	相似
داوران	法官
تسلیم	投降
تسلیم	交出
تسلیم	提交
تسلیم	提交
آستانه	門檻
اثرات	特效
اثرات	效應
اثرات	影響
اثرات	效果
تعادل	修剪
تعادل	平衡
تعادل	結餘
تعادل	均衡
تعادل	餘額
تعادل	平衡
تعادل	均衡
محمدی	mohammadi
کاغذ	紙
کاغذ	紙張
کاغذ	論文
کاغذ	論文
زوج	配對
زوج	夫妻
زوج	情侶
زوج	夫婦
گرگ	狼
گرگ	gregg
تعقیب	追求
تعقیب	追逐
تعقیب	追擊
یهودیت	猶太教
سراسری	全球
هوش	智慧
هوش	情報
هوش	智力
لینوکس	linux
سنگاپور	新加坡
مالیات	稅收
مالیات	稅務
مالیات	納稅
مالیات	稅務
مالیات	稅收
مالیات	稅
مالیات	稅金
مالیات	稅務
مالیات	稅收
مالیات	稅
مالیات	稅款
کشتن	殺
کشتن	殺戮
کشتن	殺害
عبری	希伯來
عبری	希伯來文
اثری	印象
آغازین	init
آغازین	初始
سواحل	沙灘
سواحل	海灘
یادگیری	學習
یادگیری	學
یادگیری	學習
یادگیری	學
مجازات	罰
مجازات	懲罰
مجازات	處罰
مجازات	刑罰
مجازات	刑罰
مجازات	懲罰
مجازات	處罰
سازمانی	企業
دوک	公爵
رز	玫瑰
رز	rose
رز	rosa
سکه	硬幣
سکه	錢幣
سکه	硬幣
سکه	錢幣
نمودار	圖表
نمودار	圖
نمودار	圖表
نمودار	圖
هالیوود	好萊塢
بمب	炸彈
محلول	溶液
بچه	嬰兒
بچه	baby
بچه	寶貝
بچه	寶寶
بچه	兒童
بچه	孩子
کمبریج	劍橋
دختری	女生
دختری	姑娘
دختری	女孩
دختری	girl
نمک	食鹽
نمک	鹽
کنیا	肯亞
استون	stone
استون	石
استون	斯通
استون	石頭
استون	丙酮
پوشیده	磨損
معماران	建築師
موجودات	生物
روزه	齋戒
روزه	禁食
روزه	快速
موش	鼠
موش	耗子
موش	老鼠
موش	滑鼠
موش	鼠
تفکیک	分離
تفکیک	離職
تفکیک	分居
جامد	固體
جامد	固態
جامد	實心
جامد	扎實
جامد	堅固
اخراج	驅逐出境
اخراج	驅逐
اخراج	驅逐出境
اخراج	驅逐
دژ	堡壘
دژ	要塞
دژ	堡
دژ	堡壘
دژ	要塞
جمعیتی	人口
جمعیتی	人口
کمترین	最少
کمترین	最小
میشل	michelle
دموکراسی	民主
تدریج	逐漸
شکسته	破碎
شکسته	破損
شکسته	斷
لوکزامبورگ	盧森堡
ماداگاسکار	馬達加斯加
کوانتومی	量子
برتری	卓越
برتری	優點
برتری	優勢
بارگذاری	負載
بارگذاری	裝載
بارگذاری	負荷
بارگذاری	裝載
تورنتو	多倫多
جانی	johnny
هیل	hale
هیل	希爾
هیل	山
بنگلادش	孟加拉國
مار	mar
مار	蛇
شواهد	證據
دهان	嘴巴
دهان	口
دهان	嘴
دهان	口腔
مهاجمان	刺客
وست	西邊
وست	西
وست	西方
وست	西部
شک	疑問
شک	懷疑
شک	疑慮
شیطان	魔鬼
جفت	配對
جفت	胎盤
ابر	雲
ابر	雲彩
ابر	雲
ابر	雲端
عمیق	深
عمیق	深層
دستگیری	逮捕
دستگیری	被捕
دستگیری	拘捕
دستگیری	擷取
دستگیری	捕捉
دستگیری	捕獲
دستگیری	逮捕
دستگیری	拘捕
تست	測試
تست	試驗
تست	測驗
تست	測試
تست	測驗
تست	檢驗
تست	試驗
اساتید	教師
تنوع	多元化
تنوع	多樣性
تنوع	多樣化
تنوع	變更
تنوع	變異
نشانی	地址
نشانی	住址
حساس	敏感
حساس	敏感性
حساس	敏感度
پرتو	梁
پرتو	束
پرتو	光束
پرتو	雷
پرتو	ray
اورشلیم	耶路撒冷
فرمانروایی	王國
فرمانروایی	國度
ارنست	ernst
ارنست	ernest
گپ	聊
گپ	聊天
پاس	升值
پاس	傳球
پاس	通過
پاس	通行證
اجزای	元件
معنا	含義
هیدروژن	氫氣
هیدروژن	氫
جاز	爵士樂
جاز	爵士
راز	秘密
نوجوان	青少年
نوجوان	少年
نوجوان	青少年
عامه	熱門
عامه	流行
عامه	受歡迎
عامه	人氣
تمرین	排練
تمرین	排演
تمرین	彩排
تمرین	培訓
تمرین	訓練
تمرین	實踐
تمرین	練習
تمرین	練習
تمرین	演習
تمرین	鍛鍊
شلیک	拍攝
شلیک	拍
شلیک	射
کوشش	努力
کوشش	力爭
پلاک	板
پلاک	牌匾
هماهنگی	協調
هماهنگی	和睦
هماهنگی	和諧
خام	原油
خام	raw
خام	原始
خام	生
قدس	耶路撒冷
هوشمند	聰明
هوشمند	smart
انتقام	復仇
انتقام	報復
انتقام	報仇
انتقام	復仇
منافع	興趣
منافع	利益
منافع	福利
بام	屋頂
دستیار	助手
دستیار	助理
نشریات	期刊
نشریات	出版物
رویدادها	事件
رویدادها	活動
بالاخره	終於
کتیبه	捲軸
کتیبه	滾動
لغو	取消
لغو	覆蓋
چرخه	圓形
چرخه	圓
چرخه	圓圈
چرخه	迴圈
چرخه	圈
چرخه	週期
چرخه	週期
چرخه	迴圈
تیلور	taylor
هاوایی	夏威夷
هاوایی	夏威夷
استخدام	雇傭
استخدام	招聘
استخدام	聘用
استخدام	雇用
استخدام	雇用
استخدام	受雇
استخدام	就業
استخدام	招募
استخدام	新兵
تندیس	雕塑
تندیس	雕刻
تندیس	雕像
تندیس	雕塑
تندیس	塑像
پاییز	秋季
پاییز	秋天
پاییز	秋
پاییز	秋季
پاییز	秋天
پاییز	跌倒
دیویس	davis
خوزه	jose
مخابرات	通訊
مخابرات	電訊
مخابرات	電信
مخابرات	電訊
مخابرات	電信
معامله	討價還價
معامله	議價
معامله	交易
برایان	brian
حدیث	公告
حدیث	宣告
تسلط	支配
تسلط	支配
تسلط	權威
حاکمان	統治者
حاکمان	法官
تجربی	實驗
مقدمه	介紹
فصلی	季節
ویدئو	視訊
ویدئو	影片
دراز	延伸
دراز	拉伸
دراز	伸展
دراز	久
دراز	長
معنوی	靈性
معنوی	精神
والدین	養育
والدین	育兒
والدین	家長
والدین	父母
مکه	麥加
مقصد	目的地
مغول	mogul
مغول	大亨
محاسبات	計算
محاسبات	運算
محاسبات	計算
مدارک	證據
شن	沈
شن	沙
شن	沙子
شن	砂
بوئینگ	波音
حرکات	動作
رسول	messenger
رسول	信使
خلبان	試點
خلبان	飛行員
خلبان	駕駛員
تفکر	思想
تفکر	思維
تفکر	思考
حجت	擔保
حجت	保固
حجت	論證
حجت	論據
حجت	爭論
حجت	論點
حجت	推理
ویکتور	victor
بارسلونا	巴塞隆納
بارسلونا	barcelona
عجیب	怪
عجیب	怪異
عجیب	奇怪
عجیب	單數
عجیب	怪
فراز	上方
فراز	以上
اعتراضات	抗議
فراموش	忘記
طنز	諷刺
طنز	幽默
طنز	幽默
کریستین	基督教
کریستین	基督徒
نخل	棕櫚
نامزدی	互動
نامزدی	參與
نامزدی	訂婚
ضعف	弱
ضعف	缺點
ضعف	薄弱
ضعف	軟弱
ضعف	弱點
سکته	中風
آلودگی	污染物
آلودگی	污染
آلودگی	沾染
آلودگی	傳染
آلودگی	感染
آلودگی	污染
عفونت	感染
عفونت	傳染
عفونت	感染
بست	接頭
بستن	關閉
بستن	閉幕
سدیم	鈉
پورنوگرافی	色情
پورنوگرافی	色情
حکمت	智慧
ماد	泥巴
ماد	泥
ماد	泥漿
ماد	maud
لاله	鬱金香
لاله	鬱金香
لاله	啞巴
لاله	靜音
لاله	啞
درختی	樹
درختی	樹木
مو	頭髮
مو	毛髮
مو	髮型
مو	發
پیشنهادی	建議
پروتئین	蛋白質
پروتئین	蛋白
دشتی	平原
کالا	kala
کالا	商品
کالا	貨物
کیم	金
کیم	kim
کشیدن	阻力
کشیدن	拖曳
کشیدن	拖
کشیدن	畫畫
کشیدن	繪圖
کشیدن	圖畫
کشیدن	繪畫
عقاب	鷹
عقاب	老鷹
عقاب	雕
عقاب	鵰
عقاب	老鷹
عقاب	鷹
تسخیر	持有
تسخیر	擁有
تسخیر	佔有
تسخیر	征服
آوری	avery
آزار	煩惱
آزار	傷害
بلوک	區塊
بلوک	積木
بلوک	區塊
بلوک	block
هیتلر	希特勒
مبلغ	總和
مبلغ	金額
مبلغ	款額
مبلغ	數額
قبیله	氏族
قبیله	部族
قبیله	氏
قبیله	部族
قبیله	部落
قبیله	部落
قبیله	部族
قبیله	部落
تزریق	注射
تزریق	注射
تزریق	注入
تزریق	注射
تزریق	注入
مهران	mehran
افتخاری	名譽
همایش	會議
همایش	公約
صدها	成百上千
صدها	數百
جانسون	約翰遜
جانسون	johnson
مجاهدین	民兵
لوح	牌匾
لوح	牌匾
لوح	石板
لوح	平板
آتن	雅典
کابینه	內閣
موازی	並行
موازی	平行
منظم	有序
منظم	定期
منظم	經常
غلط	虛假
غلط	假
خواهان	願望
خواهان	慾望
خواهان	慾望
مرحوم	逝者
مرحوم	已故
کرم	毛蟲
کرم	karam
کرم	蠕蟲
کرم	奶油
کرم	霜
کلاه	頭盔
کلاه	盔
کلاه	帽
کلاه	帽子
انیمه	動畫
اقلیم	氣候
خیالی	虛構
بوی	味道
بوی	聞
بوی	氣味
محدودیت	限制
محدودیت	限制
محدودیت	限制
محدودیت	極限
محدودیت	限額
محدودیت	限制
محدودیت	上限
محدودیت	極限
محدودیت	限
محدودیت	限額
مختلط	混合
شمس	shams
اهدا	授予
اهدا	捐獻
اهدا	捐
اهدا	捐贈
اهدا	捐款
اهدا	捐獻
اهدا	捐贈
اهدا	捐助
اهدا	捐款
اهدا	奉獻
شفاف	透明
شفاف	透明
شفاف	透明度
امضای	簽約
امضای	簽署
قبایل	部族
قبایل	部落
قبایل	氏族
قبایل	部族
دام	圈套
دام	陷阱
دام	dom
داگلاس	douglas
نابودی	滅絕
نابودی	消滅
نابودی	破壞
نابودی	毀滅
نابودی	毀壞
نابودی	銷毀
پسران	男生
پسران	男孩
سرنوشت	天命
سرنوشت	命運
سرنوشت	命運
حیاط	院子
حیاط	庭院
حیاط	院子
حیاط	碼
حیاط	庭院
آنگولا	安哥拉
اشتغال	就業
رایگان	free
رایگان	自由
رایگان	免費
گیرنده	收件人
گیرنده	收款人
افکار	想法
افکار	思想
ونیز	威尼斯
قد	高
قد	高大
قد	身高
قد	高度
لئون	leon
حبس	監禁
حبس	囚禁
برف	下雪
برف	雪
برف	snow
داور	裁判
نپال	尼泊爾
ارباب	主人
ارباب	大師
ارباب	師父
ارباب	師傅
پردیس	校區
پردیس	校園
بازنشسته	退休
بازنشسته	退役
چارچوب	框架
چارچوب	幀
چارچوب	框框
چارچوب	框架
چارچوب	框
بدنه	屍體
بدنه	體
بدنه	身體
بدنه	赫爾
بدنه	船體
دیر	晚
دیر	遲到
دیر	遲
دیر	鹿
اضافی	premium
اضافی	溢價
اضافی	保費
اضافی	保險費
