மற்றும்	그리고
செயல்பாட்டில்	활동
செயல்பாட்டில்	액티브
செயல்பாட்டில்	활성
தோட்டத்தில்	가든
தோட்டத்தில்	정원
காற்றை	바람
நிறுவல்	설립
நிறுவல்	설치
கண்ணி	루프
கண்ணி	반복
கூலி	임금
கூலி	보상
பிரச்சனைகள்	문제
பிரச்சனைகள்	쟁점
பிரச்சனைகள்	이슈
பிரச்சனைகள்	문제
புரட்சிகர	혁명
அறிவியலில்	사이언스
அறிவியலில்	과학
ஜாக்சன்	잭슨
அகதிகள்	난민
பேட்டி	인터뷰
பேட்டி	면접
அதிகளவு	공격적
செல்சியஸ்	섭씨
யூரோ	유로로
யூரோ	유로
டிம்	tim
டிம்	어둡게
டிம்	흐림
பிரபலமானது	인기가요
பிரபலமானது	인기
பிரபலமானது	인기가
பிரபலமானது	인기
மைதானத்தில்	그라운드
கீ	gee
கேம்	게임
கேம்	경기
நிறங்கள்	색상
நிறங்கள்	색상
நிறங்கள்	색깔
கண்காட்சி	공정
கண்காட்சி	박람회
கண்காட்சி	페어
நடிக்கும்	주연
நடிக்கும்	출연
விளம்பரங்கள்	홍보
விளம்பரங்கள்	프로모션
விளம்பரங்கள்	지지
விளம்பரங்கள்	광고
விளம்பரங்கள்	광고
திறப்பு	오프닝
திறப்பு	개봉
சமவெளி	평원
பயன்படுத்தியது	사용함
பயன்படுத்தியது	사용됨
பயன்படுத்தியது	사용
திபெத்	티베트
தாழ்த்தப்பட்ட	뒤로
சிறுவன்	boy
சிறுவன்	소년
சிறுவன்	남자아이
சிறுவன்	보이
கோளாறு	장애
குரோமியம்	크로미엄
குரோமியம்	크로뮴
மிளகு	후추
மிளகு	고추
மிளகு	페퍼
சர்ச்சை	논란
சர்ச்சை	논쟁
கடிகாரம்	타이머
கடிகாரம்	시계
கடிகாரம்	클럭
பொம்மை	장난감
பொம்மை	장난감이
பொம்மை	토이
பொம்மை	인형
ஜாக்கி	재키
திரட்டு	카탈로그
திரட்டு	수집
திரட்டு	카탈로그
ஹார்டி	하디
நகர்ப்புற	도시
கட்டமைப்பை	프레임워크
அப்துல்லா	압둘라
நிபுணர்கள்	전문가들
நிபுணர்கள்	전문가
நிபுணர்கள்	전문가
செய்முறை	레시피
மாடல்	모델
மாடல்	모형
மெட்ரோ	메트로
மெட்ரோ	지하철
வேட்பாளர்கள்	후보
வேட்பாளர்கள்	후보자
குவைத்	쿠웨이트
காதலி	여자친구
நோயாளி	환자
கில்	아가미
இளமை	청년
இளமை	청소년
இளமை	젊음
இளமை	청춘
இளமை	사춘기
படிப்புகள்	강좌
படிப்புகள்	코스
படிப்புகள்	과정
தயாரிப்புகள்	상품
தயாரிப்புகள்	제품
கென்யா	케냐
இளநிலை	총각
உள்துறை	인테리어
உள்துறை	내부
உமர்	오마르
நெல்சன்	넬슨
இலாபம்	이익
நரம்பியல்	긴장감
நரம்பியல்	긴장
சட்டசபை	입법부
பில்லி	빌리
சாத்தியமான	잠재력
சாத்தியமான	퍼텐셜
சாத்தியமான	잠재
சாத்தியமான	잠재적
மாணிக்கம்	ruby
மாணிக்கம்	루비
அணுகல்	접속
அணுகல்	접근
அணுகல்	액세스
அணுகல்	인증
அணுகல்	접근성
ஸ்டோன்	스톤
ஸ்டோன்	석기
தொகு	편집
தொகு	편집하기
தொகு	수정
போதை	중독증
போதை	중독
எரியும்	불타는
மற்றுமொரு	또다른
உருவாக்கியவர்	창조주
உருவாக்கியவர்	제작자
உருவாக்கியவர்	작성자
ரக்பி	럭비
ஒப்பீடு	비교
பாம்புகள்	뱀과
பாகுபாடு	차별
போராளி	전사
போராளி	워리어
போராளி	반란군
போராளி	반군
வணிகர்	상인
வணிகர்	업체
வணிகர்	판매자
நாளைக்கு	내일
சமஸ்கிருதம்	산스크리트어
இலக்குகள்	목표
கல்யாண	연회장
கல்யாண	연회
தெலுங்கில்	텔루구어
சோறு	라이스
ஆக்ரா	아그라
குக்	요리사
நுகர்வு	소비
சுரங்கம்	터널
சுரங்கம்	광산
சுரங்கம்	마이닝
சுரங்கம்	광업
ரியோ	리오
பற்கள்	이빨
பற்கள்	치아
பாசம்	애정
முடிக்க	완료
முடிக்க	마무리
முடிக்க	마침
முடிக்க	끝내기
பிரான்சிஸ்கோ	프란시스코
கலவரம்	폭동
கலவரம்	폭동
ஆய்வகம்	실험실
ஆய்வகம்	연구소
ஆய்வகம்	연구실
ஆய்வகம்	천문대
இயக்கு	놀기
இயக்கு	재생
இயக்கு	연주
இயக்கு	플레이
இயக்கு	활성화
இயக்கு	사용하기
ஃபியட்	피아트
விவாதங்கள்	토론
விவாதங்கள்	논의
ஒவ்வாமை	알레르기
ஒவ்வாமை	알레르기가
ஒவ்வாமை	알레르기
போலீஸ்	경찰
போலீஸ்	경찰관
கடின	열심히
கடின	하드
கடின	어려워
நிரந்தரமாக	영원
நிரந்தரமாக	영원히
நிரந்தரமாக	forever
நிரந்தரமாக	영원한
அரேபிய	아라비아어
அரேபிய	아라비아
சாய்வு	틸트
சாய்வு	기울기
சாய்வு	기울여
நாட்டம்	오리엔테이션
நாட்டம்	방향
நாட்டம்	지향
நாட்டம்	페이드
பேரியம்	바륨
உலை	보일러
மேல்நிலை	윗쪽
மேல்நிலை	상위
விஞ்ஞானிகள்	과학자
தீவிரவாதிகள்	테러리스트
வாசகர்	리더
வாசகர்	독자
வாசகர்	리더
பிரஸ்	프레스
பிரஸ்	누르기
எரி	점화
எரி	연료
அவுட்	아웃
வைப்பு	보증금
வைப்பு	예금
படுக்கை	침대
உணர்வுகள்	감정
மீட்பு	복구
மீட்பு	회복
மீட்பு	구출
மீட்பு	구조
சொத்துக்கள்	자산
நண்பன்	친구
அகல	넓은
அகல	와이드
அகல	넓이
மார்டின்	마르틴
மார்டின்	마틴
சேக்	셰이크
ஒப்புக்	자백
உரையாடல்கள்	대화
பத்திரிகையாளர்	기자
பத்திரிகையாளர்	언론인
பத்திரிகையாளர்	저널리스트
அனுப்பியது	보냄
அனுப்பியது	전송
கைகள்	무기
மின்னழுத்த	전압
உடைகள்	착용
உடைகள்	드레스
உடைகள்	옷이
