категория	categorie
дона	don
регионы	streken
сектор	sector
сектор	bijkantoor
сектор	filiaal
сектор	branch
сектор	tak
церковных	kerkelijke
равен	gelijken
компонентов	onderdelen
компонентов	componenten
легче	lichter
легче	aansteker
легче	lichtere
легче	eenvoudiger
легче	gemakkelijker
легче	makkelijker
легче	rustig
легче	eenvoudig
легче	makkelijk
легче	easy
легче	gemakkelijk
оки	oki
немногих	weinigen
немногих	paar
немногих	weinig
разряд	singles
разряд	vrijgezellen
прага	praag
подтверждение	bevestiging
подтверждение	bevestigen
подтверждение	bevestig
раненых	gewond
раненых	gewonden
раненых	gewonde
минимальным	minimaal
минимальным	minimale
праге	praag
тейлор	taylor
конфедерации	confederatie
конфедерации	confederatie
конфедерации	bondsstaat
модуль	module
традиционные	traditioneel
традиционные	traditionele
питание	voeding
питание	levensmiddelen
питание	voedsel
питание	eten
информационный	informatief
волна	zwaaien
волна	wave
волна	golf
лидия	lidia
лидия	lydia
владельца	eigenaar
владельца	baasje
кларк	clarke
кларк	clark
саша	sacha
саша	sascha
саша	sasha
расследования	onderzoekingen
расследования	onderzoeken
трудности	moeilijkheidsgraad
трудности	moeilijkheden
трудности	moeilijkheid
трудности	moeilijkheden
трудности	restricties
трудности	beperkingen
обнаружения	opsporing
обнаружения	detectie
действовали	handelde
действовали	gehandeld
альфа	alpha
альфа	alfa
альфа	alfa
мосты	bruggen
ночной	nachtelijke
холм	heuvel
холм	hill
включен	ingeschakeld
примечание	noot
примечание	briefje
примечание	notitie
примечание	opmerking
существующие	bestaand
существующие	bestaande
марш	marsh
марш	moeras
марш	maart
марш	marcheren
толстого	tolstoj
скобках	haakjes
скобках	haakjes
скобках	haakje
открыли	geopend
открыли	ontgrendeld
турок	turk
турок	turken
турок	turks
турок	turken
офис	bureau
офис	kantoor
житель	inwoner
житель	ingezetene
житель	woonachtig
житель	inwoner
минуту	minuut
минуту	minuutje
дворян	edelen
фрунзе	froenze
повстанцев	opstandelingen
повстанцев	rebellen
повстанцев	rebels
повстанцев	rebel
отмечено	gelabeld
хорватия	kroatië
приговор	zin
приговор	straf
приговор	vonnis
приговор	uitspraak
приговор	oordeel
приговор	vonnis
приговор	veroordeling
менеджер	manager
менеджер	bedrijfsleider
тамара	tamara
описаны	beschreven
описаны	beschreef
описаны	omschreven
бар	bar
масла	oliën
седьмой	zevende
седьмой	seventh
начальная	elementaire
начальная	elementair
начальная	initiële
антоний	anthony
антоний	antonius
антоний	antony
антоний	antonius
антоний	antoni
осады	belegering
осады	beleg
расширить	verbreed
расширить	verbreden
расширить	verbreding
расширить	vergroten
расширить	vergroot
расширить	uitbreiden
расширить	uitbreiden
культурный	cultureel
культурный	culturele
кабинета	kabinet
шахты	mijnen
шахты	mijnbouw
джузеппе	giuseppe
модификация	wijziging
модификация	modificatie
модификация	modificaties
модификация	wijzigingen
дагестан	dagestan
еврейских	joodse
еврейских	jood
еврейских	joods
израильский	israëlische
израильский	israëli
израильский	israëlisch
окрестности	omgeving
окрестности	buurt
мама	mama
мама	mamma
мама	mama
мама	mam
мама	mama
мама	moeder
мама	ma
мама	mam
мама	moeder
мама	moedertje
посетителей	bezoekers
афины	athene
пророка	prophet
пророка	profeet
полные	vol
полные	volledig
полные	full
полные	volledige
полные	volle
замечание	opmerking
замечание	observatie
замечание	waarneming
замечание	observaties
тест	test
тест	testen
тест	quiz
эффекты	uitwerkingen
эффекты	effecten
эффекты	gevolgen
японские	japans
японские	japanners
японские	japanse
спрашивает	vroegen
спрашивает	gevraagd
спрашивает	vraagt
рыба	vissen
