and	그리고
graves	무덤
proximity	근접
sue	sue
sue	고소
barrier	장벽
logan	로건
erik	에리크
erik	에릭
leicester	leicester
leicester	레스터
silence	사일런스
silence	침묵
jessica	제시카
precedent	선례
intensity	강도
intensity	강조
exterior	외부
paragraphs	단락
costume	의상
bike	자전거
neighborhoods	동네
imprisonment	감금
garcia	가르시아
madagascar	마다가스카
madagascar	마다가스카르
cameras	카메라
ammunition	탄약
viewing	보기
explore	탐험
explore	탐색
explore	둘러보기
builder	빌더
minneapolis	미니애폴리스
bullet	총알
bullet	탄환
kerry	케리
subway	지하철
arrow	화살
arrow	화살표
economist	경제학자
lou	루키
strategies	전략
rubber	고무
rifles	소총
cognitive	인지
nest	둥지
slam	슬램
portsmouth	포츠머스
convince	설득
convince	납득
audiences	타겟
boarding	탑승
bonds	채권
joshua	joshua
joshua	조슈아
casey	케이시
kilometres	킬로미터
pump	펌프
prey	먹이
ain	아인
mathematician	수학자
diary	일기장
diary	다이어리
diary	일기
vulnerable	취약
inscription	비문
dubai	두바이
michelle	미셸
lebanese	레바논
productive	생산적
researcher	연구자
researcher	연구원
della	델라
baden	바덴
upgraded	업그레이드
demonstration	시위
demonstration	시연
equality	평등
equality	평등주의
philosophers	철학자
philosophers	철학자들
trap	트랩
trap	함정
clara	클라라
invitation	초대
invitation	초청
expertise	전문성
admission	입장료
admission	입학
sacramento	새크라멘토
certification	자격증
precisely	정확하게
precisely	정확히
casting	캐스팅
submarines	잠수함
prohibited	금지
governance	거버넌스
frog	개구리목
frog	개구리
vague	애매하다
mhz	mhz
tracking	트래킹
tracking	추적
spa	spa
spa	스파
armoured	기갑
watts	와츠
watts	왓츠
gibraltar	지브롤터
fever	열이
melody	melody
melody	멜로디
supporter	지지자
supporter	서포터
elaborate	정교
useless	쓸모없는
useless	쓸데없는
swift	스위프트
swift	swift
tuesday	화보
tuesday	화이팅
silly	바보
newman	뉴먼
scales	저울
beatles	beatles
beatles	비틀즈
clergy	성직자
jacksonville	잭슨빌
sara	사라
sara	세라
lifestyle	생활
lifestyle	라이프스타일
bee	벌벌
bee	꿀벌
baltic	발트
czechoslovakia	체코슬로바키아
brandon	브랜던
imo	imo
mature	성숙
mature	성숙한
sequences	시퀀스
breast	유방
breast	가슴
beast	짐승
beast	비스트
griffin	그리핀
proportion	비율
proportion	비례
itv	itv
ana	ana
ana	아나
rainbow	레인보우
rainbow	무지개
demon	악마
equations	방정식
answered	답변
ist	ist
perception	지각
perception	인식
jackie	재키
dynamics	동역학
dynamics	역학
dynamics	다이내믹스
fiji	피지
insufficient	부족함
algebra	대수
algebra	대수학
homer	호머
chaos	혼란
chaos	혼돈
chaos	카오스
layers	레이어
crater	충돌구
chad	차드
webster	웹스터
excess	초과
bombardment	포격
ashley	애슐리
dot	dot
gif	gif
translator	번역기
translator	번역자
translator	번역
cowboys	카우보이
soprano	소프라노
workshops	워크샵
workshops	워크숍
terrain	지형
belarus	벨라루스
liked	좋아한
console	콘솔
nascar	nascar
teenage	십대
graduates	졸업생
jungle	정글
placement	배치
fairy	페어리
tourists	관광객
quarterly	분기
romans	로마인
rpm	rpm
diploma	디플로마
diploma	수료
environments	환경
swan	백조
swan	스완
carpenter	목수
carpenter	카펜터
berry	베리베리
berry	베리
invention	발명
southampton	사우샘프턴
prairie	프레리
app	어플리케이션
explicit	명시
explicit	명시적
drag	끌기
drag	드래그
maxwell	맥스웰
planes	비행기
oriental	동양
manufacture	제조
coordinator	코디네이터
bombs	폭탄
mohammad	모하마드
bassist	베이시스트
superman	슈퍼맨
colombian	콜롬비아
felix	펠릭스
bengali	벵골어
bengali	벵골
greene	그린
voluntary	자발적
montenegro	몬테네그로
sketch	스케치
mann	mann
flooding	홍수
escort	호위
astronomy	천문학
variables	변수
skiing	스키
timothy	티모시
cello	첼로
sphere	스피어
rewrite	재작성
canvas	캔버스
chest	흉부
chest	가슴이
chest	가슴
krishna	크리슈나
provider	제공자
provider	공급자
frances	프랜시스
poles	폴란드인
cabin	객실
cabin	오두막
civilization	문명
lisbon	리스본
panels	패널
darwin	다윈
cheese	치즈
easter	부활절
papua	파푸아
insert	삽입
debates	토론
debates	논쟁
informal	비공식
cry	울음
loyal	충성
loyal	충실
surfaces	표면
humor	유머
madonna	성모
madonna	마돈나
cooperative	협동조합
winston	윈스턴
introducing	소개합니다
llc	llc
drake	드레이크
lunar	음력
fountain	분수
consulting	컨설팅
patricia	패트리샤
quit	종료
quit	끝내기
maple	메이플
maple	단풍나무
maple	단풍
aberdeen	애버딘
illustrations	삽화
mechanisms	메커니즘
reds	레즈
posters	포스터
leipzig	라이프치히
santo	산토
telecommunications	통신
strait	해협
nationals	내셔널스
sherman	셔먼
stefan	스테판
stefan	슈테판
alto	알토
thomson	톰슨
directing	연출
prehistoric	선사시대
communicate	소통
alphabet	알파벳
alphabet	문자
zagreb	자그레브
chef	주방장
chef	셰프
chef	요리사
tubes	튜브
carnegie	카네기
prizes	상금
eighteen	여덟
eighteen	열여덟
shirt	셔츠
weird	이상한
loading	로딩
edges	모서리
edges	가장자리
plantation	플랜테이션
acre	에이커
acre	아크레
wonderful	멋진
missiles	미사일
guides	가이드
finger	핑거
finger	손가락
garage	차고
garage	주차장
shoes	신발
climbing	등산
climbing	등반
barrel	배럴
assembled	조립
valve	밸브
commenting	댓글
osaka	오사카
beck	벡스
analog	아날로그
monkey	원숭이
monkey	몽키
listening	듣기
listening	청취
integrity	무결성
definitions	정의
baldwin	보두앵
baldwin	볼드윈
marina	마리나
detection	탐지
detection	감지
detection	검출
differential	미분
venus	금성
venus	비너스
salmon	연어
monarchy	군주제
monarchy	군주
francesco	프란체스코
abortion	낙태
monica	모니카
elephant	코끼리
polar	극성
trademark	상표권
trademark	상표
corn	옥수수
trucks	트럭
absorbed	흡수
tension	긴장감
tension	텐션
tension	긴장
cleaning	청소
cleaning	클리닝
judgement	심판
judgement	판단
physicist	물리학자
catalina	카타리나
catalina	카탈리나
disasters	재난
disasters	재해
lesbian	레즈비언
withdrawal	철수
withdrawal	금단
walks	걷기
trailer	예고편
trailer	트레일러
janet	재닛
janet	자넷
tornado	토네이도
aunt	숙모
aunt	고모
aunt	이모
aunt	이모가
distribute	배포
distribute	분배
genesis	제네시스
genesis	창세기
genesis	천지창조
shallow	얕은
floors	바닥
boyfriend	보이프렌드
boyfriend	남자친구
boyfriend	남친
catholicism	가톨릭교회
catholicism	가톨릭주의
luther	루터
pleasure	즐거움
pleasure	기쁨
pleasure	쾌락
webb	웨브
alberto	알베르토
magical	마법
sacrifice	희생
olive	올리브
corridor	코리더
compatible	호환
receptor	수용체
molecules	분자
kiev	키예프
vista	비스타
castro	카스트로
wei	웨이
miscellaneous	기타
lineup	라인업
ultra	울트라
clinic	클리닉
clinic	진료소
itunes	아이튠스
itunes	아이튠즈
patriots	애국자
pollution	오염
sally	샐리
rex	렉스
mvp	mvp
afghan	아프가니스탄
vatican	바티칸
folklore	민속
affiliation	소속
cruiser	크루저
silk	명주
silk	실크
silk	비단
agreements	협약
agreements	협정
trilogy	삼부작
armour	기갑
armour	갑옷
eng	eng
stamps	우표
stamps	스탬프
consumers	소비자
consumers	이용자
cage	새장
cage	cage
cage	케이지
vicinity	부근
ferguson	퍼거슨
tehran	테헤란
amanda	아만다
pos	pos
employer	직장
browns	브라운스
static	정적
tibetan	티베트어
tibetan	티베트
tibetan	티베트족
nixon	닉슨
recreational	레크리에이션
capability	능력
systematic	체계적
chocolate	초콜릿
chocolate	초콜렛
helsinki	헬싱키
bedford	베드퍼드
bedford	베드포드
cambodia	캄보디아
grandmother	할머니
grandmother	외할머니
fitness	피트니스
libya	리비아
angela	안젤라
angela	안젤로
creature	생명체
creature	생물
android	android
android	안드로이드
deposits	예금
mentor	멘토
apartments	아파트
uci	uci
puppet	꼭두각시
carey	캐리
sends	보냅니다
meyer	마이어
freeway	고속도로
kirk	커크
batteries	건전지
batteries	전지
batteries	배터리
chains	사슬
chains	체인
ucla	ucla
recover	복구
recover	회복
combine	결합
cubs	컵스
deputies	대의원
hawk	호크
contestant	참가자
rational	합리적
exhibits	전시회
chennai	첸나이
myanmar	미얀마어
myanmar	미얀마
proud	자랑
custody	양육
custody	구류
surveillance	감시
threatening	협박
threatening	위협
discharge	방전
discharge	퇴원
discharge	분비물
penny	페니
astronomical	천문
bug	벌레
bug	버그
proceed	진행하기
proceed	진행
chapman	채프먼
mud	mud
mud	머드
mud	진흙
decree	법령
regulatory	규제
honey	여보
honey	허니
diagram	다이어그램
diagram	도표
infringement	침해
complexity	복잡도
riley	라일리
displacement	변위
sponsor	스폰서
sponsor	후원
ira	ira
careers	커리어
haiti	아이티
wisdom	지혜
pierce	피어스
stupid	멍청이
stupid	바보
stupid	멍청한
alma	alma
alma	알마
alexandra	알렉산드라
continuously	지속적으로
shuttle	셔틀
hampton	햄프턴
eva	에바
mickey	미키
yuan	위안
lynch	린치
trunk	트렁크
trunk	trunk
genuine	정품
adolf	아돌프
acquire	습득
acquire	확보
acquire	획득
corrected	교정
theatres	영화관
theatres	극장
gardner	가드너
mandate	위임통치령
locked	잠겨
locked	locked
mohammed	모하메드
mohammed	무함마드
dish	요리
dish	접시
terrible	끔찍한
rebecca	리베카
rebecca	레베카
toledo	톨레도
divide	나누기
recommendations	추천
gymnastics	체조
ideology	이데올로기
carriers	캐리어
constantinople	콘스탄티노
fatal	치명적
modeling	모델링
monsters	괴물
monsters	몬스터
monsters	몬스터즈
harassment	괴롭힘
censorship	검열
paramount	파라마운트
luxury	명품
luxury	럭셔리
ecology	생태주의
ecology	생태학
emirates	에미리트
emirates	에미레이트
neutrality	중립성
neutrality	중립
chronicles	연대기
deployment	배포
blast	폭발
jenkins	젱킨스
omaha	오마하
detected	감지
detected	발견됨
attribution	저작자
bundesliga	분데스리가
overcome	극복
monarchs	모나크스
hermann	헤르만
roma	로마
bangkok	방콕
bergen	베르겐
hawks	호크스
availability	가용성
lung	허파
andreas	안드레아스
bankruptcy	파산
basement	지하
basement	지하도
spirits	스피리츠
torture	고문
torture	고문의
toyota	토요타
knockout	녹아웃
homeland	조국
maiden	처녀
dhaka	다카
dental	치과
christine	크리스틴
curious	궁금해
tucker	터커
viscount	자작
communists	공산주의자
pavilion	파빌리온
fantastic	판타스틱
fantastic	환상적
loans	대출
joey	조이
tagging	태그
moss	이끼
parody	패러디
yield	수익
sizes	사이즈
sizes	크기
neighbourhood	근방
stuttgart	슈투트가르트
backup	백업
forbidden	금지
sanskrit	산스크리트어
knife	나이프
humanities	인문학
premiership	프리미어십
yesterday	어제
percy	퍼시
expressway	자동차도
transform	변환
transform	변신
transform	변형
vegetation	식물
tickets	티켓
adopt	입양
plural	복수형
plural	복수
habitats	서식지
sicily	시칠리아
justified	정당화
speeds	속도
zip	우편번호
zip	zip
updates	업데이트
replied	답글
restriction	제한
siblings	형제
siblings	형제자매
siblings	남매
measurements	측정
courthouse	법원
tide	조수
dynamo	다이너모
charitable	자선
poker	포커
trevor	트레버
sidney	시드니
factual	사실적
holidays	휴일
holidays	연휴
holidays	공휴일
holidays	명절
initiatives	이니셔티브
fletcher	fletcher
fletcher	플레처
airways	항공
floyd	플로이드
snail	달팽이
genocide	집단살해
saga	사가
scots	스코트어
scots	스코틀랜드
scots	스코틀랜드인
violating	위반
buying	구매
smoking	흡연
smoking	금연
enormous	어마어마한
leather	가죽
patch	패치
porto	포르토
porto	포르투
valencia	발렌시아
tracy	트레이시
downloaded	다운로드
breakfast	아침밥
breakfast	아침식사
breakfast	아침
breakfast	조식
mercy	자비
peaks	봉우리
ore	광석
tunisia	튀니지
angola	앙골라
decorations	장식
slide	슬라이드
invalid	오류
trapped	갇힌
trapped	갇혀있는
trapped	갇혀
telescope	망원경
satisfied	만족
coral	산호
helena	헬레나
binary	바이너리
merchants	상인
merchants	상인인
controlling	제어
wound	상처
wound	부상
dixon	딕슨
kuwait	쿠웨이트
suffer	고통받고
nsw	nsw
caves	동굴
riverside	리버사이드
shane	셰인
balanced	균형
fitzgerald	피츠제럴드
highlight	하이라이트
highlight	강조하기
highlight	강조
payments	송금
payments	결제
tendency	경향
joyce	조이스
davidson	데이비드슨
decorative	장식
rockets	로켓
cure	치료
slope	경사
boyd	보이드
organisms	미생물
paraguay	파라과이
preview	미리보기
dodgers	다저스
qatar	카타르
import	가져오기
import	불러오기
import	수입
buddy	버디
penguin	펭귄
cologne	쾰른
providers	공급자
norwich	노리치
anthem	anthem
investigator	탐정
lease	임대
toys	장난감
conrad	콘라트
conrad	콘라드
conrad	콘래드
buck	벅스
italia	이탈리아
portable	포터블
portable	휴대
portable	휴대용
tibet	티베트
composite	합성
composite	컴포지트
salary	급여
salary	월급
enhance	보정
enhance	향상
fragments	단편
objectives	목표
caesar	카이사르
caesar	시저
tragedy	비극
macedonian	마케도니아어
macedonian	마케도니아
macedonian	마케도니아인
cameroon	카메룬
carson	카슨
slot	슬롯
rams	램스
icelandic	아이슬란드어
icelandic	아이슬란드
granite	화강암
jenny	jenny
jenny	제니
deciding	결정
venezuelan	베네수엘라
slovenian	슬로베니아
slovenian	슬로베니아어
seasonal	계절
delegation	위임
portfolio	포트폴리오
machinery	기계
miners	광부
embedded	임베디드
testimony	증언
duchess	여공작
duchess	공작부인
reflection	반영
reflection	반사
booth	부스
rudolf	루돌프
león	레온
courage	용기
riots	폭동
pier	부두
formatting	포맷
formatting	서식
auction	경매
auction	옥션
cbc	cbc
specifications	사양
secrets	비밀
crest	크레스트
decreased	감소
