die	az
huishoudelike	háztartásban
huishoudelike	háztartások
huishoudelike	háztartási
huishoudelike	hazai
huishoudelike	belföldi
kersfees	karácsonykor
kersfees	karácsonyi
kersfees	karácsony
sciences	tudományok
eamon	eamon
korrupsie	korrupció
kommunikeer	kommunikálni
noodsaaklike	elengedhetetlen
noodsaaklike	nélkülözhetetlen
noodsaaklike	lényeges
noodsaaklike	alapvető
prefektuur	prefektúra
ingedien	benyújtott
ville	ville
bye	méhek
nuttige	segítőkész
nuttige	hasznos
oregon	oregon
straal	sugár
julian	julian
doeltreffend	hatékony
doeltreffend	hatékonyan
doeltreffend	eredményes
doeltreffend	hatékonyan
doeltreffend	eredményesen
saad	vetőmag
saad	mag
lucas	lucas
verbond	szövetség
spesiaal	különlegesség
spesiaal	akciók
spesiaal	különleges
spesiaal	speciális
sixtus	sixtus
andreas	andreas
regiment	ezred
groenland	grönlandi
groenland	grönland
verlag	verlag
broadway	broadway
verwerking	szűrés
verwerking	vetítés
masjien	hajtómű
masjien	motor
masjien	gépezet
masjien	gép
papacy	pápaság
buitelanders	külföldiek
salisbury	salisbury
sierra	sierra
vertraag	késedelmes
vertraag	késik
vertraag	késleltetett
besoeke	megjelenés
besoeke	megjelenések
besoeke	benyomás
besoeke	látogatás
besoeke	látogatások
geskatte	becsült
riga	riga
episodes	epizódjainak
episodes	epizódok
episodes	epizód
rys	rizs
manuel	manuel
haag	haag
verskuiwing	áttérés
verskuiwing	átállás
verskuiwing	bevándorlás
verskuiwing	migráció
voorregte	kiváltságairól
voorregte	kiváltság
voorregte	jogosultságok
est	est
handelinge	műveletek
handelinge	fellépések
handelinge	akciók
handelinge	intézkedések
handelinge	cselekvések
eier	tojást
eier	tojás
kelvin	kelvin
kleurlinge	színezett
werner	werner
tevrede	tartalma
tevrede	tartalom
tevrede	elégedett
winston	winston
lineêre	lineáris
nassau	nassau
saksiese	szász
wydte	szélessége
wydte	szélesség
soweto	soweto
ellis	ellis
churchill	churchill
newcastle	newcastle
talent	tehetséges
talent	tehetség
tunisië	tunézia
koppe	fejlécek
inleiding	bevezetés
inleiding	bevezetése
inleiding	bevezető
vlieënde	repül
vlieënde	repülés
vlieënde	repülő
neerslag	csapadék
trots	büszkeség
trots	büszke
ontevredenheid	elégedetlenség
basel	bázeli
blootstelling	expozíciós
blootstelling	kitettség
blootstelling	expozíció
boeddhistiese	buddhista
sinners	bűnösök
arnold	arnold
steel	lop
steel	lopni
steel	ellopni
steel	lop
steel	lopás
beweerde	állítólagos
optredes	előadások
baron	báró
brooklyn	brooklyn
brooklyn	brooklynban
brooklyn	brooklyni
libanon	libanon
libanon	libanoni
aangeleenthede	számít
tong	nyelve
tong	nyelv
katharina	katharina
katharina	katalin
katharina	catherine
charlotte	charlotte
wyer	szélesebb
wyer	tágabb
sentrums	központok
sentrums	központok
thompson	thompson
erfgenaam	örökös
geplant	ültetett
geplant	beültetett
ohio	ohio
buys	vesz
buys	megveszi
minor	bazilika
georganiseerde	szervezett
vordering	előrehaladás
vordering	előrelépés
vordering	fejlődés
vordering	haladás
haaie	cápa
gekleurde	színes
gekleurde	színezett
tabak	dohány
gekyk	figyelt
gekyk	néztem
gekyk	nézte
gekyk	megtekintett
gekyk	tekintett
indiane	indiánok
indiane	indiaiak
handelsmerk	brand
handelsmerk	márka
handelsmerk	védjegyek
handelsmerk	védjegy
lorenzo	lorenzo
brûe	hidak
brûe	hidakat
andromeda	androméda
lesings	előadások
lens	objektív
lens	lencse
wolkekrabber	felhőkarcoló
byeenkomste	összejövetelek
verwagting	elvárás
verwagting	elvárások
ooreenstemming	mérkőzés
ooreenstemming	egyezés
ooreenstemming	találat
ooreenstemming	meccs
ooreenstemming	gyufa
ooreenstemming	egyezik
collins	collins
ghetto	gettóban
ghetto	gettó
platinum	platina
waarneem	óra
waarneem	vigyázz
situasies	helyzetekben
situasies	helyzetek
tornado	tornádó
klim	mászni
klim	mászik
klim	hegymászó
sinne	ítéletek
sinne	mondatok
sinne	mondat
honde	kutyák
honde	kutyáknak
honde	kutya
woonagtig	rezidens
woonagtig	lakos
nord	nord
luke	luke
luke	lukács
moed	bátorság
eva	eva
eva	éva
eva	éva
eva	eve
geheg	szerelt
geheg	szerelve
dimensies	méretek
dimensies	méretei
outeurs	írók
outeurs	szerzői
outeurs	szerzők
gewoontes	szokások
gewoontes	szokásai
guatemala	guatemala
corals	korallok
krieket	krikett
krieket	tücsök
princeton	princeton
troue	esküvő
troue	esküvőn
troue	esküvőre
nepal	nepál
masedonië	macedónia
benz	benz
mos	moss
sonlig	napfény
sonlig	napfényt
kasakstan	kazah
kasakstan	kazahsztán
hotelle	hotelek
hotelle	szállások
hotelle	szállodák
hotelle	szállás
teaters	színházak
aangedryf	meghajtású
opsie	opció
opsie	lehetőség
moedig	ösztönzése
profeet	próféta
patent	szabadalmi
patent	szabadalom
barrett	barrett
praktyke	gyakorlatok
virginia	virginiában
virginia	virginia
virginia	virginiai
suriname	suriname
percy	percy
betwis	vitatta
betwis	vitatott
hongersnood	éhínség
hongersnood	éhezés
uganda	uganda
ondersoeke	vizsga
domain	domain
domain	tartomány
rye	sorok
sielkunde	pszichológiai
sielkunde	pszichológia
intensiewe	intenzív
intensiewe	igényes
oude	oude
tender	gyengéd
tender	pályázati
tender	pályázat
draaiboek	forgatókönyv
draaiboek	forgatókönyvet
respek	tiszteletet
respek	tisztelet
majoor	őrnagy
lood	ólom
lood	vezet
lincoln	lincoln
fotografie	fotózás
alternatief	alternatív
alternatief	alternatíva
regie	rendezte
regie	rendezett
regie	irányított
oorskry	meghaladja
oorskry	túllépése
oorskry	meghaladta
slot	slot
slot	zár
slot	zárat
slot	lakat
dom	hülye
dom	dom
maag	has
maag	gyomor
bus	busz
bus	autóbusz
bus	busszal
ski	síelés
ski	síelni
wysiging	vágás
wysiging	szerkesztés
wysiging	vágó
konsert	koncert
konsert	koncerten
gunsteling	kedvenc
gunsteling	kedvencem
gunsteling	kedvenc
gunsteling	kedvencem
onwettige	jogellenes
onwettige	illegális
interessant	érdekes
geëmigreer	emigrált
botsings	konfliktusok
botsings	konfliktus
botsings	ütközések
sterrewag	obszervatórium
vasgevang	megragadta
vasgevang	csapdában
nogal	inkább
nice	szep
nice	szép
kollegas	kollégák
kollegas	munkatársak
kollegas	munkatársai
kollegas	munkatársak
express	express
express	expressz
dade	cselekmények
dade	aktusok
kameroen	kamerun
ontmoeting	gyűlés
ontmoeting	találkozás
ontmoeting	találkozó
ontmoeting	megbeszélés
geskille	viták
versterkings	erősítés
versterkings	erősítést
versterkings	utánpótlás
bydraers	közreműködő
bydraers	közreműködők
walker	walker
teheran	teherán
filosowe	filozófusok
bots	botok
ghana	ghána
meeding	versengő
jagter	orion
jagter	hunter
jagter	vadász
miv	hiv
gevaarlik	veszélyes
hoofkarakter	főszereplő
kaïro	kairó
michigan	michigan
mohammed	muhammad
mohammed	mohammed
mohammed	mohamed
randse	rand
sep	sen
gemerk	megjelöltek
gemerk	megjelölt
gemerk	ellenőrizve
gemerk	ellenőriztem
gemerk	ellenőrzött
gemerk	ellenőrizte
gemerk	kijelölt
gemerk	kiválasztva
gemerk	kiválasztott
gemerk	kiemelt
gemerk	zászlók
franklin	franklin
windsor	windsor
monster	szörnyeteg
monster	bestia
monster	vadállat
monster	fenevad
monster	szörnyeteg
monster	szörny
staak	megszakítás
liber	liber
kroasië	horvátország
bose	gonoszság
bose	gonosz
verhandeling	árucikkek
verhandeling	árucikk
verhandeling	áruk
mecklenburg	mecklenburg
atletiek	atlétika
gesofistikeerde	kifinomult
natuurskoon	díszlet
natuurskoon	táj
natuurskoon	festői
spies	kémek
sektore	ágazatok
sektore	szektorok
mislukking	meghibásodás
mislukking	bukás
mislukking	kudarc
ongewoon	szokatlanul
gordel	öv
fritz	fritz
tour	tour
tour	turné
tour	túra
columbus	columbus
columbus	kolumbusz
common	közös
common	gyakori
jakob	jacob
uitstaande	függőben
uitstaande	folyamatban
uitstaande	kiváló
uitstaande	kiemelkedő
uitstaande	kimagasló
tweeling	iker
tweeling	gemini
tweeling	ikrek
england	anglia
england	england
england	angliai
metro	metró
metro	metro
gevonnis	elítélt
ondervinding	élmény
ondervinding	tapasztalat
ondervinding	tapasztalatok
ondervinding	tapasztalattal
northern	észak
northern	északi
veelvuldige	többszörös
veelvuldige	többszörösen
renault	renault
mitchell	mitchell
geregtigheid	igazságszolgáltatás
geregtigheid	igazság
isotoop	izotóp
rou	nyersen
rou	nyers
tekeninge	rajzok
tekeninge	rajzokat
stabiliteit	stabilitás
stabiliteit	stabilitása
stabiliteit	stabilitási
besprekings	beszélgetések
besprekings	megbeszélések
besprekings	viták
besprekings	fenntartások
verbruikers	fogyasztók
blink	csillogó
blink	fényes
ooreengekom	tárgyalt
ooreengekom	tárgyalásos
susan	susant
susan	susan
bot	bot
guyana	guyana
visie	látomás
visie	elképzelés
visie	látás
hercules	herkules
rudolph	rudolph
rudolph	rudolf
dieretuin	állatkert
dieretuin	állatkertben
bystand	támogatás
bystand	támogatást
orkney	orkney
vriendskap	barátság
jura	jurassic
polinesië	polinézia
bates	eszközök
bates	vagyon
avignon	avignon
chaos	káosz
herroep	visszacsinálni
herroep	visszavonás
apart	külön
apart	szét
susanna	susanna
aristoteles	arisztotelész
wol	gyapjú
edgar	edgar
verenigings	szövetségek
voyager	voyager
bergh	bergh
indeks	index
indeks	mutató
inskrywing	belépés
inskrywing	belépő
inskrywing	bejegyzés
restaurante	éttermek
lancia	lancia
coasts	partok
voortgaan	folytatás
army	sereg
army	hadsereg
integrasie	integráció
integrasie	beilleszkedés
waardering	elismerést
waardering	elismerés
meetkunde	geometria
gelykop	nyakkendő
gelykop	döntetlen
nooi	meghívni
nooi	meghívó
nooi	meghívás
nooi	meghívást
kenners	szakértők
gevlekte	foltos
skuilnaam	álnév
henning	henning
auto	auto
auto	automata
auto	automatikus
gestreepte	csíkos
trappe	lépcsők
trappe	lépcső
trappe	lépcsőn
trappe	csapdák
trappe	csapdákat
vermeng	kevert
matthew	matthew
matthew	máté
polinesiese	polinéz
verkeerde	rossz
verkeerde	helytelen
darmstadt	darmstadt
strook	csík
strook	sáv
strook	szalag
gesny	növénytermesztés
olive	olive
olive	olajbogyó
hindi	hindi
muis	eger
muis	egér
kameras	kamerák
veldslag	harc
veldslag	csata
tenks	tankok
tenks	tartályok
voorkant	front
voorkant	eleje
spandeer	tölteni
vals	hamis
kloof	kanyon
kloof	canyon
rust	rozsda
wiele	kerekek
wiele	kerekes
wiele	kerék
berekening	számítási
berekening	számítások
berekening	számítás
apostel	apostol
spraak	beszéde
spraak	beszéd
openlik	nyilvánosan
kombuis	konyha
kombuis	konyhában
omgeskakel	átalakított
kim	kim
skilders	festők
masjiene	gépekkel
masjiene	gépek
masjiene	gép
owen	owen
thai	thai
orange	orange
orange	narancssárga
orange	narancs
woonstel	lakás
woonstel	apartman
woonstel	találó
woonstel	apt
verlate	elhagyott
verlate	elhagyatott
portaal	kapu
portaal	átjáró
gedood	megölt
gedood	megölte
grepe	bájt
klomp	alom
klomp	számos
orals	mindenütt
orals	mindenhol
engel	angyal
engel	angel
engel	angyalka
stewart	stewart
subspesie	alfaj
gedraai	szemöldök
fontein	szökőkút
fontein	kút
inflasie	inflációs
inflasie	infláció
ferrari	ferrari
schalk	schalk
logika	logika
logika	logikai
stukkie	darabja
stukkie	darabka
stukkie	darab
gelowe	vallások
india	india
skoonheid	szépség
skoonheid	gyönyörűség
insluiting	befogadás
kurt	kurt
alex	alex
warmte	melegség
claude	claude
virginië	virginiában
virginië	virginia
virginië	virginiai
slam	slam
leeg	üresek
leeg	üres
leeg	üresen
hersien	felülvizsgálat
hersien	kritika
demografie	demográfiai
genres	műfajok
giuseppe	giuseppe
onderlinge	kölcsönös
opel	opel
koud	hidegen
koud	hideg
ronald	ronald
heuning	méz
rook	dohányzó
rook	dohányzás
bologna	bolognai
liewe	kedves
liewe	drága
vinnigste	leggyorsabb
vinnigste	leggyorsabban
neil	neil
mianmar	mianmari
basic	alap
basic	alapvető
mulder	mulder
verbeterde	megerősített
aanvaarbaar	elfogadhatónak
aanvaarbaar	elfogadható
bediener	fogadó
bediener	házigazda
bediener	műsorvezető
bediener	kiszolgáló
bediener	szerver
thomson	thomson
langdurige	tartós
langdurige	maradandó
twente	twente
vergoeding	kompenzáció
vergoeding	kártérítés
vergoeding	ellenszolgáltatás
vergoeding	díjazás
balans	egyenleg
balans	mérleg
balans	egyensúly
balans	kiegyenlítő
evans	evans
stefan	stefan
opgewek	turbinák
atheense	athéni
luis	tetű
luis	tetvek
luis	tetves
luis	luis
franco	franco
maitland	maitland
agent	ügynök
resensies	értékelések
resensies	vélemények
col	col
boog	arc
boog	ív
enigiemand	bárkinek
enigiemand	valaki
enigiemand	bárkit
enigiemand	bárki
marseille	marseille
sarah	sarah
rouen	rouen
kommunisme	kommunizmus
python	python
python	piton
stellings	beállítások
solomon	salamon
solomon	solomon
toewyding	elkötelezettség
mcgregor	mcgregor
bepaling	meghatározás
bepaling	meghatározása
watt	watt
onderbreek	megszakítás
onderbreek	szünet
volksmoord	népirtás
montenegro	montenegró
slagoffer	áldozat
uitsonderings	styles
uitsonderings	kivételek
uitsonderings	kivétel
forte	forte
antoine	antoine
gabriel	gabriel
gabriel	gábriel
skerm	képernyőn
skerm	képernyő
before	előtte
before	előtt
before	mielőtt
catherine	katalin
catherine	catherine
solo	szóló
solo	solo
solo	önálló
bok	kecske
horings	szarvak
howe	bíróságok
laboratorium	laboratórium
laboratorium	laboratóriumi
laboratorium	laboratórium
laboratorium	labor
sfeer	gömb
ewige	örökkévaló
ewige	örök
watson	watson
orleans	orleans
deurbraak	áttörés
egte	real
egte	valós
egte	igazi
egte	valódi
teiken	célpont
teiken	cél
kombineer	kombinálni
deeltjie	részecske
elite	elit
ecuador	ecuador
parker	parker
enigiets	bármit
enigiets	bármi
woonstelle	apartman
woonstelle	lakások
woonstelle	apartmanok
zoo	állatkert
zoo	állatkertben
oproep	hívás
oproep	hívd
pens	tollak
pens	toll
opsomming	megemészteni
opsomming	összefoglaló
roosevelt	roosevelt
wraak	bosszú
argumente	érvek
icao	icao
terminaal	terminál
dakar	dakar
heers	szabály
ekwivalent	egyenértékű
ekwivalent	megfelelője
lirieke	szöveget
lirieke	szöveg
lirieke	szövegek
afsonderlik	külön
lucius	lucius
optog	március
optog	márciusi
wins	győz
wins	nyert
düsseldorf	düsseldorf
manlik	mentés
manlik	megmenteni
manlik	mentése
manlik	férfias
gimnastiek	tornász
gimnastiek	torna
herstelwerk	javítási
herstelwerk	javítást
herstelwerk	javításra
herstelwerk	javítás
perikles	periklész
campbell	campbell
ineenstorting	összeomlás
ervarings	tapasztalatok
ervarings	élmények
fauna	fauna
california	kaliforniai
california	california
california	kalifornia
california	kaliforniában
haas	nyúl
haas	nyuszi
voorneme	szándék
voorneme	szándéka
saai	koca
birmingham	birmingham
ann	ann
kopieë	másolatot
kopieë	másolatok
kopieë	példányok
soliede	tömör
soliede	szilárd
colorado	colorado
uefa	uefa
vlaams	flamand
ontslae	rid
diverse	sokszínű
diverse	egyéb
diverse	egyebek
diverse	különféle
diverse	vegyes
pomp	szivattyú
pomp	pumpa
etage	színpad
etage	színpadon
justisie	igazságszolgáltatás
justisie	igazság
hallo	helló
hallo	hello
protokol	protokoll
protokol	jegyzőkönyv
harmonie	harmónia
harmonie	harmony
positief	pozitívak
positief	pozitív
agtervoegsel	utótag
demografiese	demográfiai
anker	horgony
waartoe	mechanizmus
waartoe	tárgyalások
paraguay	paraguay
athos	athos
valencia	valencia
rhône	rhône
anatolië	anatólia
opvoering	előadás
opvoering	teljesítmény
kliek	kattints
fondament	alap
fondament	alapítvány
braille	braille
verduideliking	magyarázat
verduideliking	magyarázatot
tonga	tonga
gill	gill
advies	tanácsadás
advies	tanácsok
advies	tanács
advies	tanácsot
parallelle	párhuzamos
parallelle	párhuzamosan
voorrade	kellékek
voorrade	ellátmányt
voorrade	ellátás
voorrade	készletek
voorrade	ellátmány
voorrade	ellátási
voorrade	utánpótlás
voorrade	ellátás
voorrade	kínálat
oes	aratás
oes	termés
oes	betakarítás
onderstaande	alul
onderstaande	alatt
onderstaande	alatta
onderstaande	alább
onderstaande	lent
derby	derby
waai	hullám
fantasie	fantasy
fantasie	fantázia
koshuis	testvériség
koshuis	hostel
koshuis	szálló
koshuis	panzió
kontinente	kontinens
agterste	hátsó
studio	studio
studio	stúdió
reptiele	hüllők
barbara	barbara
minuut	perc
môre	holnap
môre	reggel
môre	reggelt
keel	torka
keel	torok
keel	torkát
nui	nui
isabella	izabella
isabella	isabella
voorraad	ellátási
voorraad	utánpótlás
voorraad	ellátás
voorraad	kínálat
krater	kráter
ferreira	ferreira
independent	független
independent	önálló
independent	függetlenek
loods	hangárban
loods	hangár
resolusie	állásfoglalás
resolusie	határozat
resolusie	felbontás
nyl	nílus
thebe	théba
skatting	becsült
skatting	becslés
skatting	becslési
skatting	becslés
skatting	est
horing	szarva
horing	kürt
horing	horn
ibn	ibn
helderder	fényesebb
phoenix	főnix
phoenix	phoenix
lionel	lionel
maklikste	legkönnyebb
bevryding	felszabadítási
begroting	költségvetés
herschel	herschel
analitiese	analitikai
htm	htm
rotterdam	rotterdam
mowgli	maugli
jammer	sajnálom
tsjeggiese	csehország
tsjeggiese	cseh
gotenburg	göteborgi
sergei	szergej
sergei	sergei
sergei	szergej
hahn	hahn
sessie	ülés
vurige	tüzes
voorafgaande	megelőző
strukturele	szerkezeti
strukturele	strukturális
aanvraag	kereslet
aanvraag	követelés
aanvraag	igény
ewewig	egyensúly
ewewig	egyensúlyi
informele	informális
informele	alkalmi
informele	laza
informele	hétköznapi
norman	norman
etiek	erkölcs
etiek	etika
etiek	etikai
ruth	ruth
skyn	ragyogás
skyn	ragyog
skyn	sine
huishoudings	háztartás
huishoudings	háztartások
steven	steven
swanger	várandós
swanger	terhes
swanger	vemhes
komponiste	zeneszerzők
ruimtes	terek
ruimtes	foltok
eden	eden
donkerder	sötétebb
multi	multi
vancouver	vancouver
etienne	etienne
dankbaarheid	hálával
bote	csónak
bote	hajók
engine	hajtómű
engine	motor
doc	doki
asteroïde	aszteroida
cats	macskák
cats	cicák
sluiting	zár
herken	felismeri
herken	felismerni
herken	felismert
herken	elismert
herken	elismerik
herken	felismerni
herken	felismert
herken	elismert
meson	mezon
verbode	tilos
verbode	tiltott
kwik	mercury
kwik	higany
cruz	cruz
gedetailleerde	részletesen
gedetailleerde	részletes
gedetailleerde	részletezett
uitgestal	kiemelt
rotasie	forgás
rotasie	rotációs
marlene	marlene
dop	héj
dop	shell
dop	kagyló
meta	meta
magdalena	magdolna
vulkane	vulkánok
opgehef	visszavonták
stanford	stanford
lokale	helyi
markplein	piac
markplein	piactéren
markplein	piac
markplein	piaci
markplein	market
gedeeltelike	részleges
gedeeltelike	részlegesen
gemeng	kevert
gemeng	vegyes
gemeng	keverve
maarten	maarten
aangewese	kijelölt
scholtz	scholtz
vitamien	vitaminok
vitamien	vitamin
gedreig	fenyegetett
chinese	kínai
chinese	kínaiak
melville	melville
barnes	barnes
seël	fóka
seël	pecsét
seël	seal
skelet	csontváz
cia	cia
gebak	sütés
ingrid	ingrid
oekraïens	ukrán
oekraïens	ukrajnai
moore	moore
gnu	gnu
geantwoord	válaszolt
geantwoord	reagált
geantwoord	válaszolt
wolfgang	wolfgang
nota	megjegyzés
nota	jegyzet
australopithecus	australopithecus
gerugte	szóbeszéd
gerugte	pletykák
gerugte	szóbeszéd
gerugte	pletykák
besoedeling	környezetszennyezés
besoedeling	szennyezés
besoedeling	szennyeződés
bewerings	állítások
bewerings	állításokat
groottes	méretek
groottes	méret
jun	jun
verlang	kell
verlang	szükséglet
verlang	szükségletei
verlang	szükségletek
verlang	követel
verlang	igényes
baard	szakállas
baard	szakáll
wijk	wijk
vreugde	joy
vreugde	öröm
vreugde	örömöt
sandbox	homokozó
annie	annie
ontevrede	elégedetlen
negatief	negatív
beïndruk	nyűgözve
maltese	máltai
akkuraat	pontos
pianis	zongorista
hills	dombok
hills	hills
livingstone	livingstone
stort	zápor
stort	zuhany
geologie	geológia
rapporteer	jelentést
rapporteer	jelentés
rapporteer	beszámoló
rapporteer	zászló
rapporteer	megjelölés
rapporteer	lobogó
skadu	árnyékolás
skadu	árnyékok
skadu	árny
skadu	árnyék
skadu	árnyék
mississippi	mississippi
heropbou	újjáépítési
iewers	valahol
pikkewyne	pingvinek
atol	atoll
prinse	herceg
prinse	prince
omskryf	meghatározott
omskryf	meghatározva
eng	eng
ikoon	ikon
organisme	élőlény
organisme	organizmus
europees	európai
oopgemaak	megnyitott
oopgemaak	megnyílt
tou	kötelet
tou	kötél
tou	sorba
tou	sor
tou	sorban
armes	szegény
armes	szegények
kar	autóval
kar	kocsi
kar	autó
kar	kocsival
warren	warren
light	lite
verspreide	elosztva
verspreide	elosztott
verspreide	osztott
weeshuis	árvaház
weeshuis	árvaházban
hakies	zárójelben
edinburgh	edinburgh
ekumeniese	ökumenikus
panama	panama
joeri	yuri
joeri	jurij
amateur	amatőrök
amateur	amatőr
sopraan	soprano
ivan	ivan
ivan	iván
statistiese	statisztikai
outobiografie	önéletrajzát
berigte	történetek
berigte	történeteket
berigte	mesék
berigte	bejegyzések
ralph	ralph
besproeiing	öntözés
oogpunt	nézőpont
stuttgart	stuttgart
maurice	maurice
halfpad	ülő
wagner	wagner
selfde	ugyanez
selfde	ugyanaz
konsentreer	koncentrálni
voortplanting	reprodukciós
aangehaal	idézett
aangehaal	jegyzett
vroulik	nőies
vroulik	nőstények
vroulik	nőnemű
vroulik	nő
vroulik	női
vroulik	nőstény
walsh	walsh
katalonië	katalónia
ontleding	bontás
pilare	oszlopok
rynland	rajna
fox	róka
fox	fox
werkloosheid	munkanélküliségi
werkloosheid	munkanélküli
werkloosheid	munkanélküliség
abstrakte	absztrakt
abstrakte	elvont
beantwoord	válaszolt
oseanië	óceánia
oord	resort
geverf	festett
geverf	festette
geverf	festve
vermoëns	képességeit
vermoëns	képességek
cassini	cassini
jameson	jameson
afgelewer	szállított
afgelewer	leszállított
misbruik	bántalmazás
misbruik	visszaélés
misbruik	visszaélések
horde	horda
illustrasies	illusztrációk
storms	viharok
advertensies	növeli
advertensies	hirdetések
advertensies	hirdetés
advertensies	hirdetéseket
advertensies	reklámok
advertensies	hirdetési
advertensies	hirdetések
advertensies	hirdetés
advertensies	reklám
rudy	rudy
betekenisvolle	érdemi
betekenisvolle	tartalmas
betekenisvolle	értelmezhető
fasiliteite	létesítmények
irene	irene
jagluiperd	gepárd
allan	allan
ram	kos
ram	ram
ram	kos
ram	aries
allerlei	egyéb
allerlei	egyebek
allerlei	különféle
allerlei	vegyes
reuk	szag
reuk	illat
wiel	volán
wiel	kereket
wiel	kerék
oordra	nyomkövető
oordra	váltó
oordra	helyettesíteni
vakke	alanyok
vakke	témák
elst	elst
waarheen	hol
waarheen	ahol
sag	puha
sag	lágy
wysheid	bölcsesség
definisies	fogalmak
definisies	meghatározások
dubbel	kettős
dubbel	dupla
dubbel	duplán
vaal	bukta
vaal	kudarc
swakker	gyengébb
opbrengs	hozam
foley	foley
maas	maas
hampshire	hampshire
dunedin	dunedin
spoorweg	vasút
spoorweg	vasútvonal
spoorweg	vasút
spoorweg	vasúti
moeilikheid	nehézségek
moeilikheid	nehézséget
moeilikheid	nehézség
bosch	bosch
pommere	pomeránia
oorlewing	túlélés
fasade	homlokzat
slagting	sérült
slagting	sebesült
slagting	mészárlás
slagting	vérfürdő
slagting	gyilkosságok
mozart	mozart
gewissel	kicserélte
kong	kong
mid	közép
informasie	információ
informasie	tájékoztatás
informasie	információk
geïntegreerde	integrált
marco	marco
reken	számítási
reken	számítások
reken	számítás
vennootskap	partnerségi
vennootskap	partnerség
vennootskap	társulás
ovaal	ovális
dos	dos
stadiger	lassabban
stadiger	lassabb
instandhouding	karbantartási
instandhouding	karbantartó
instandhouding	karbantartás
stoom	pára
realisme	realizmus
shaw	shaw
motion	mozgás
motion	indítvány
kompetisies	versenyek
disney	disney
woonplek	tartózkodási
woonplek	lakóhely
gevolgtrekking	elkerülhetetlen
missie	misszió
missie	feladat
missie	küldetés
beskeie	szerény
markus	mark
saffraan	sáfrány
toegewyde	elkötelezett
hong	hong
snit	pálya
snit	vágány
snit	nyomon
bangladesj	banglades
gesprekke	konverziós
gesprekke	beszélgetések
elektron	elektron
bedeling	felmentést
anderson	anderson
identies	egyforma
identies	megegyező
identies	azonos
moldowa	moldovai
moldowa	moldova
operasies	műtétek
sportsoorte	sport
sportsoorte	sportban
herhaaldelik	ismételten
ubuntu	ubuntu
swangerskap	terhességi
swangerskap	terhesség
swangerskap	kismama
swangerskap	anyaság
onveranderd	érintetlenül
onveranderd	érintetlen
onveranderd	változatlan
vonnis	ítélet
propaganda	propaganda
breuk	hibás
breuk	hibám
breuk	frakció
jules	jules
lancaster	lancaster
besighede	üzletek
besighede	vállalkozások
leonard	leonard
rupert	rupert
mikro	mikro
rené	rené
trop	nyáj
hopkins	hopkins
postuum	posztumusz
huur	bérlet
huur	kiadó
afgehandel	elkészült
afgehandel	befejezett
afgehandel	kész
afgehandel	befejeződött
afgehandel	elkészült
afgehandel	befejezett
afgehandel	komplett
afgehandel	teljes
afgehandel	teljessé
virtuele	virtuális
blaaie	lapok
blaaie	oldalakon
blaaie	oldalak
instruksies	utasítás
instruksies	utasításokat
instruksies	utasítások
instruksies	útmutató
olga	olga
aanvaarde	elfogadva
aanvaarde	elfogadott
aanvaarde	elfogadta
clinton	clinton
alessandro	alessandro
kosmiese	kozmikus
beeldhouwerk	szobor
beeldhouwerk	szobrok
trofee	trófea
plaasvervanger	csere
plaasvervanger	cseréje
breedtegraad	szélesség
emosies	érzések
emosies	érzelmek
emosies	érzelem
guy	fickó
guy	guy
guy	pasi
guy	srác
vatikaan	vatikáni
vatikaan	vatikán
georgia	grúzia
georgia	georgia
magnus	magnus
oorkom	méltóság
tarzan	tarzan
strategie	stratégia
strategie	stratégiát
moeiliker	fejlett
moeiliker	haladó
moeiliker	előrehaladott
enkel	bokája
enkel	boka
enkel	egyedülálló
enkel	single
enkel	egyetlen
enkel	szingli
hugh	hugh
lippe	ajkai
lippe	ajkak
lippe	száj
lippe	ajka
lippe	lippe
roland	roland
romanof	romanov
onderliggende	alap
onderliggende	bázis
macdonald	macdonald
blank	üres
blank	üresen
draak	sárkány
draak	dragon
reëlings	tervek
onderaan	alatta
philippe	philippe
poema	puma
presidente	elnökök
biblioteke	könyvtárak
winsgewende	profit
winsgewende	haszon
winsgewende	nyereség
pleeg	vállalja
pleeg	konzultálni
pleeg	konzultáció
bid	imádkozik
bolivië	bolívia
beroemd	híres
beroemd	híresség
lucia	lucia
galileo	galileo
canterbury	canterbury
kliënte	ügyfelek
kliënte	kliensek
gent	gent
maagd	virgin
maagd	szűz
finansieel	pénzügyi
finansieel	pénzügyi
finansieel	pénzügyek
finansieel	finanszírozás
dames	hölgyek
dames	hölgyeim
krakau	krakkó
moordenaar	gyilkos
albanië	albánia
sangers	énekesek
onsekerheid	bizonytalanság
sekerheid	önbizalom
sekerheid	bizalom
druiwe	szőlő
druiwe	szőlő
druiwe	szőlőt
metgesel	társ
metgesel	partner
metgesel	társa
metgesel	társam
bosporus	boszporusz
titanic	titanic
banknote	bankjegy
poste	állás
poste	állások
poste	munkahelyek
kubaanse	kubai
rwanda	ruanda
geskil	vitás
geskil	vita
geskil	jogvita
verbranding	égésű
verbranding	égés
theo	theo
mededinger	versenytárs
neutraal	semleges
matisse	matisse
middag	délután
middag	délutáni
maklike	könnyű
proton	proton
penis	pénisz
gaste	résztvevők
gaste	vendég
gaste	vendégek
joachim	joachim
knoop	csomót
knoop	csomó
kombinasies	kombináció
