در	dveře
پیمان	smlouvu
پیمان	smlouva
سلیمان	solomon
انتظار	čeká
انتظار	čekat
انتظار	čekám
انتظار	čekání
انتظار	očekávám
انتظار	očekáváme
انتظار	očekávat
یافتن	najděte
یافتن	najdi
یافتن	najít
آلاسکا	aljaška
آلاسکا	aljašku
پیر	pir
پیر	starý
پیر	staré
پیر	stará
پیر	pierre
کمپانی	společnosti
کمپانی	firma
کمپانی	společnost
ناصر	nasser
بتن	betonu
بتن	beton
بتن	konkrétní
پستی	post
پستی	pošta
پستی	příspěvek
پستی	zveřejnit
پستی	poštovní
تاج	korunu
تاج	koruny
تاج	crown
تاج	koruna
تاج	taj
افتخار	pyšný
افتخار	hrdá
افتخار	pyšná
افتخار	hrdí
افتخار	hrdý
افتخار	cti
افتخار	pocta
افتخار	čest
فلسطین	palestiny
فلسطین	palestině
فلسطین	palestinské
بازسازی	renovace
بازسازی	rekonstrukci
بازسازی	rekonstrukce
بازسازی	obnovení
بازسازی	obnova
غار	jeskyně
غار	jeskyni
غار	jeskyně
غار	jeskyní
تخریب	demolice
تخریب	zkáza
تخریب	zničení
تخریب	ničení
تخریب	destrukce
هرگز	nikdy
فیزیکی	fyzické
فیزیکی	fyzická
فیزیکی	fyzikální
فیزیکی	fyzický
موسسه	institutu
موسسه	ústav
موسسه	institut
موسسه	usazení
موسسه	zřízení
موسسه	instituci
موسسه	instituce
موافقت	souhlasím
موافقت	souhlasit
گرجستان	gruzínské
گرجستان	gruzie
گرجستان	gruzie
پاک	čisté
پاک	vyčistit
پاک	čistý
پاک	čistá
پاک	čistá
پاک	čistý
پاک	čisté
نیروگاه	rostlina
آمدن	přichází
لایه	vrstvy
لایه	vrstev
پردازش	obrábění
پردازش	zpracovávání
پردازش	zpracování
پردازش	přepracování
پردازش	zpracované
پردازش	zpracovány
اعتقاد	víra
اعتقاد	přesvědčení
کامپیوتر	počítačová
کامپیوتر	počítač
کامپیوتر	počítače
کامپیوتر	počítači
کامپیوتر	počítače
ویژگی	majetek
ویژگی	nemovitost
ویژگی	nemovitosti
ویژگی	vlastnost
ویژگی	rys
ویژگی	vlastnost
وسایل	zařízení
وسایل	vybavení
وسایل	výbava
کارخانه	továrně
کارخانه	továrna
قرضی	dluhy
قرضی	dluh
قرضی	zadlužení
منچستر	manchesteru
منچستر	manchester
ساختن	budování
ساختن	stavění
ساختن	budova
ساختن	postavit
ساختن	postav
ساختن	vybudovat
ساختن	stavět
ساختن	dělání
غیره	etc
غیره	atd
غیره	apod
غیره	ostatní
غیره	jiná
غیره	jiné
غیره	jiný
قوی	silně
قوی	silná
قوی	silné
قوی	silný
خالی	prázdné
خالی	prázdná
خالی	prázdno
خالی	prázdný
خالی	vyprázdnit
خالی	prázdné
خالی	prázdný
خالی	prázdno
ساسانی	sásánovská
گنبد	kupole
گنبد	dome
فرانک	frank
فرانک	franka
فرانک	franku
اعتراض	námitka
اعتراض	námitky
اعتراض	námitku
اعتراض	protest
اعتراض	protestovat
اعتراض	protesty
رسانه	media
رسانه	média
رسانه	mediální
میلان	milan
میلان	milán
صربستان	srbska
صربستان	srbsko
تکرار	opakovat
تکرار	opakuji
تکرار	opakování
پرو	peruánské
پرو	profi
پرو	peru
اعتبار	kredit
اعتبار	úvěrové
اعتبار	kreditní
اعتبار	úvěr
اعتبار	reputaci
اعتبار	reputace
اعتبار	pověst
اعتبار	pověsti
اعتبار	platnost
مسئول	zodpovědná
مسئول	odpovědný
مسئول	odpovědná
مسئول	zodpovědný
مسئول	odpovědné
خودکشی	sebevražda
خودکشی	sebevraždu
خودکشی	sebevraždy
خودکشی	sebevražedné
خودکشی	sebevražedný
امروزی	moderní
اکشن	akce
اکشن	akční
اکشن	akci
مرغ	kuřecí
مرغ	kuřata
مرغ	kuře
مرغ	slepice
مرغ	slepičí
خوش	šťastný
خوش	radost
خوش	šťastná
خوش	happy
امنیتی	bezpečnostní
امنیتی	ochranka
امنیتی	jistota
امنیتی	bezpečnost
امنیتی	zabezpečení
میزوری	missouri
آرش	arash
بخار	pára
بخار	páry
بخار	pára
بخار	parní
برداشت	sklizně
برداشت	sklizeň
برداشت	vzít
شناسه	identifikátor
سنی	stáří
سنی	věk
سنی	věku
سنی	sunnitské
مصطفی	mustafa
پژوهش	výzkumy
پژوهش	průzkum
پژوهش	výzkum
زمستان	zimní
زمستان	zima
زمستان	winter
مین	maine
مین	min
حقوقی	zákonné
حقوقی	zákonný
حقوقی	právní
حقوقی	legální
محاسبه	vypočítat
محاسبه	spočítat
محاسبه	vypočítat
محاسبه	spočítat
محاسبه	výpočtu
محاسبه	výpočet
ویتنام	vietnamu
ویتنام	vietnam
سپاس	vděčnost
سپاس	vděk
سپاس	vděčná
سپاس	vděčný
سپاس	chvála
سپاس	chválím
سپاس	diky
سپاس	dík
سپاس	díky
بازداشت	zatknout
بازداشت	zatčení
بازداشت	zadržování
بازداشت	zadržení
بازداشت	zadržen
بایرن	bavorsko
بایرن	byron
بایرن	bayern
آسمان	nebe
آسمان	nebesa
آسمان	nebe
آسمان	obloha
آسمان	sky
آسمان	nebeský
جنگل	lesní
جنگل	les
جنگل	lesy
جنگل	lesa
جنگل	džungli
جنگل	džungle
عادی	normální
منتقدان	kritici
منتقدان	kritiky
برادران	bratry
برادران	bratři
حاوی	obsahující
حاوی	obsahuje
حاوی	obsahovat
حاوی	obsahují
انبار	skladiště
انبار	sklad
انبار	sklad
انبار	úložiště
انبار	uchovávání
انبار	skladování
انبار	stodola
انبار	stodole
انبار	stodoly
وین	wayne
وین	vine
وین	vin
وین	vídni
وین	vídeň
استونی	estonské
استونی	estonsko
تأیید	potvrzení
تأیید	potvrzuji
تأیید	potvrzení
تأیید	potvrdit
تأیید	ověřte
تأیید	ověřit
تأیید	ověřovat
تأیید	schváleno
تأیید	schválené
تأیید	schválen
تأیید	schválená
تأیید	schválený
تأیید	schválena
گری	šedá
گری	grey
گری	šedé
گری	greyová
گری	šedý
گری	šedivý
جکسون	jackson
جواب	odpovězte
جواب	odpověď
جواب	odpovědět
خودم	sebe
توپ	míč
توپ	míček
توپ	ples
توپ	ball
احداث	formace
احداث	scénář
دیدن	viz
دیدن	návštěva
آریزونا	arizoně
آریزونا	arizona
آریزونا	arizony
دوربین	fotoaparát
دوربین	foťák
دوربین	kamera
دوربین	kameru
آشنایی	úvod
آشنایی	zavedení
کلیه	ledvin
کلیه	ledviny
کلیه	ledvin
کلیه	renální
کلیه	ledvin
کلیه	ledvina
کلیه	ledviny
کلیه	ledvinu
میر	meir
میر	mir
میر	meyer
فیلیپین	filipíny
کیلوگرم	kilogram
مردمان	národy
مردمان	lidí
مردمان	lidi
مردمان	lidé
مردمان	lidem
مردمان	people
محکوم	odsouzený
محکوم	usvědčen
محکوم	odsouzen
محکوم	odsouzený
محکوم	odsouzeni
محکوم	odsouzena
محکوم	odsouzen
محکوم	odsouzený
گرد	gerd
خالص	upřímně
خالص	upřímné
خالص	upřímná
خالص	upřímný
خالص	čistá
خالص	čistý
خالص	čisté
خالص	výhradní
خالص	výlučné
خالص	exkluzivní
میزبان	moderátor
میزبان	hostitel
میزبان	hostitele
میزبان	hostitelský
هنگ	heng
هنگ	hong
هنگ	regiment
هنگ	pluk
وسط	střed
وسط	střední
وسط	prostřední
کرواسی	chorvatské
متغیر	proměnnou
متغیر	proměnná
متغیر	proměnné
متغیر	proměnných
متغیر	proměnné
مدرس	instruktora
مدرس	instruktor
مدرس	učitele
مدرس	učitelé
مراکش	maroko
مراکش	marrakech
کودکی	malička
کودکی	dětství
خواهر	sestra
جستجوی	hledání
جستجوی	vyhledávání
آهنگساز	skladatel
رأی	hlasy
رأی	hlasuje
رأی	hlasování
رأی	hlasů
رأی	hlasoval
رأی	hlasovala
رأی	zvolen
بودجه	rozpočet
بودجه	rozpočtu
شنای	plavat
شنای	plav
شنای	plave
شنای	plavání
شنای	plavat
شنای	koupání
نگارش	složit
نگارش	skládat
نگارش	skládání
گذشت	prošla
گذشت	prošel
پرتاب	hoď
پرتاب	hod
پرتاب	hodit
پرتاب	start
پرتاب	spuštění
پرتاب	spustit
قطب	tyč
قطب	pól
قطب	polák
قطب	sloup
قطب	pólu
دستگیر	zatknout
دستگیر	zatčení
دستگیر	zajat
دستگیر	chycen
دستگیر	zajali
دستگیر	zachytit
دستگیر	zajmout
دستگیر	zachycení
دستگیر	zachycování
دستگیر	zajetí
قلبی	srdeční
قلبی	heart
قلبی	srdce
قلبی	srdeční
مؤثر	účinně
مؤثر	efektivně
مؤثر	účinná
مؤثر	účinné
مؤثر	efektivní
مؤثر	účinný
تشکر	ocenění
تشکر	uznání
تشکر	zhodnocení
تشکر	diky
تشکر	dík
تشکر	díky
فاقد	postrádá
نیو	nový
نیو	nově
نیو	nové
نیو	nová
نیو	novinka
نیو	neo
خروجی	výstup
آرمان	arman
آرمان	armand
جدی	vážný
جدی	závažné
جدی	vážné
جدی	vážná
الکساندر	alexandr
الکساندر	alexander
ترکیبی	kombinaci
ترکیبی	kombinace
مولی	molly
غذا	jídlo
غذا	jídla
غذا	potrava
غذا	potraviny
آیین	creed
آیین	rituály
آیین	rituál
آیین	rituální
موشک	raketa
موشک	střela
موشک	raketa
جستجو	hledej
جستجو	vyhledat
جستجو	hledání
جستجو	hledat
جستجو	vyhledávání
جستجو	hledání
جستجو	vyhledávání
تماس	kontakt
تماس	kontaktovat
تماس	kontaktujte
تماس	volejte
تماس	volání
تماس	zavolat
تماس	volat
پنجمین	pátá
پنجمین	páté
پنجمین	pátý
اقیانوسیه	ofc
نقض	porušení
نقض	porušování
نقض	porušení
نقض	trhlina
نقض	narušení
دارویی	farmaceutické
اتصال	spojení
اتصال	připojení
اتصال	souvislost
اتصال	propojení
اتصال	připojuji
اتصال	připojení
اتصال	připojit
اتصال	propojit
سنگین	těžká
سنگین	těžké
سنگین	těžký
اشغال	obsazeno
اشغال	zaneprázdněn
اشغال	zaneprázdněný
اشغال	zaměstnání
اشغال	povolání
اشغال	okupace
رودهای	střevní
رودهای	řek
رودهای	řeky
رودهای	rivers
پروانه	motýl
پروانه	motýlek
واژگان	slovník
موضوعات	témat
موضوعات	témata
ریاضیات	matematika
ریاضیات	matematiku
ریاضیات	matematiky
ریاضیات	matematika
ریاضیات	matematiku
ریاضیات	matematiky
ریاضیات	matice
ریاضیات	matematika
جزء	part
جزء	část
عنصر	prvek
عنصر	element
گینه	guinea
شعبه	pobočky
شعبه	větve
شعبه	poboček
امکانات	možností
امکانات	možnosti
اجماع	konsensus
اجماع	shoda
اجماع	konsenzus
اجماع	konsensu
تصرف	přechovávání
تصرف	držení
سالن	kadeřnictví
سالن	salon
سالن	salón
ترسناک	děsivé
ترسناک	strašidelné
ترسناک	děsivý
ترسناک	horor
ترسناک	hrůza
تمدن	kulturu
تمدن	kultura
تمدن	kultury
تمدن	civilizaci
تمدن	civilizace
رییس	šéfe
رییس	šéf
سفارت	ambasády
سفارت	velvyslanectví
سفارت	ambasáda
کمونیست	komunista
کمونیست	komunistická
کمونیست	komunistické
بهشت	zahrady
بهشت	zahrada
بهشت	zahradní
بهشت	ráje
بهشت	ráj
بهشت	paradise
جک	jacku
جک	jack
سناتور	senátor
سناتور	senátorka
دیجیتال	digitální
بیمار	pacienta
بیمار	pacientka
بیمار	trpělivý
بیمار	pacient
بیمار	nemocná
بیمار	nemocné
بیمار	nemocný
بینی	nos
حوالی	okolo
حوالی	kolem
هسته	jádro
هسته	core
هسته	jádro
هسته	nukleární
هسته	jaderné
هسته	jaderná
هسته	jaderný
هسته	jádro
نمایشگاه	showroom
نمایشگاه	výstavy
نمایشگاه	výstava
نمایشگاه	výstavní
یوسف	yusuf
یوسف	joseph
یوسف	josef
حمام	koupelny
حمام	koupelna
حمام	toaleta
حمام	záchod
حمام	vany
حمام	koupele
حمام	lázně
حمام	koupelny
حمام	vana
حمام	koupel
عصبی	nervózní
عصبی	neurální
عصبی	nervové
حیوانات	zvířata
حیوانات	zvířat
حیوانات	živočichové
حیوانات	zvířecí
حیوانات	zvíře
حیوانات	zvířat
مایع	tekutiny
مایع	tekutina
مایع	tekutý
مایع	tekutina
مایع	tekuté
مایع	kapalina
اشکال	brouk
اشکال	štěnice
میز	stůl
میز	tabulka
میز	stolek
میز	stůl
مکانیک	mechanika
مکانیک	mechaniky
مکانیک	mechanika
مکانیک	mechanik
مکانیک	mechanické
مکانیک	mechanická
مکانیک	mechanický
خواست	chtěl
خواست	hledaný
بالغ	dospělých
بالغ	dospělé
بالغ	dospělá
بالغ	dospělí
بالغ	dospělý
بالغ	zralý
بالغ	dospělé
بالغ	zralé
دانشمند	vědce
دانشمند	vědci
دانشمند	vědec
جالب	zajímavý
جالب	zajímavé
جالب	zajímavá
چوب	dřevo
چوب	dřeva
چوب	klacek
مالزی	malajsie
مجمع	montáž
مجمع	sestava
مجمع	shromáždění
تکثیر	násobit
تکثیر	duplikát
تکثیر	duplicitní
میانگین	průměrný
میانگین	průměrné
میانگین	průměrná
میانگین	průměr
ظهور	adventní
ظهور	vznik
قطعات	díly
قطعات	části
قطعات	součástky
قطعات	komponenty
قطعات	součásti
تابلوی	výjev
تابلوی	panelu
تابلوی	panel
حملات	útoky
نرخ	sazba
نرخ	míra
رمانتیک	romance
رمانتیک	románek
رمانتیک	romantika
رمانتیک	romantický
رمانتیک	romantika
رمانتیک	romantická
رمانتیک	romantik
رمانتیک	romantické
قول	slib
اتمی	atomová
اتمی	atomové
اتمی	atomový
مکمل	doplňují
مکمل	doplněk
مکمل	doplňovat
مکمل	doplňky
مکمل	doplňková
مکمل	doplňkové
گرایش	trend
گرایش	postoj
گرایش	sklon
گرایش	tendence
گرایش	tendenci
گرایش	sklon
حداکثر	maximálně
حداکثر	maximální
حداکثر	maximum
پادشاهان	kings
پادشاهان	králové
پادشاهان	králů
گویش	dialekt
سوخت	paliva
سوخت	palivo
سوخت	hořet
سوخت	spálit
حلقه	kroužek
حلقه	ring
حلقه	prsten
حلقه	prstýnek
حلقه	kroužky
حلقه	prsteny
حلقه	kruhy
حلقه	prstýnky
حلقه	smyčka
حلقه	smyčky
یوتا	utahu
یوتا	iota
جمعی	kolektivu
جمعی	kolektivní
سیمرغ	fénix
سیمرغ	phoenixu
سیمرغ	phoenix
مربی	trenér
مربی	kouč
مربی	coach
مربی	trenér
مربی	trenéři
مربی	tenisky
هری	harryho
هری	harry
پیوسته	nepřetržitě
پیوسته	průběžně
پیوسته	nepřetržité
پیوسته	kontinuální
پیوسته	nepřetržitý
پیوسته	průběžné
اندکی	málo
اندکی	malý
اندکی	malá
حادثه	incident
حادثه	havárie
حادثه	nehoda
حادثه	úraz
حادثه	pohroma
حادثه	neštěstí
حادثه	katastrofa
الیور	olivera
الیور	oliver
مراحل	proces
مراحل	postup
مراحل	zpracovat
مراحل	procesu
مراحل	fázích
مراحل	etapy
مراحل	stádia
مراحل	stadia
حاجی	haji
اطلس	atlas
اطلس	atlantic
اطلس	atlantik
کردی	kurdské
سوره	kapitola
سوره	súra
سوره	kapitol
سوره	kapitoly
سوره	sura
نامگذاری	pojmenování
نامگذاری	nomenklatury
ابتدایی	elementární
ابتدایی	základní
ابتدایی	primární
پیامبر	prorok
پیامبر	proroka
پیامبر	proroku
پیامبر	posel
پیامبر	poslíček
پیامبر	messenger
مهندس	inženýr
مجوز	licenci
مجوز	licence
مجوز	svolení
مجوز	povolení
مجوز	oprávnění
محتوای	obsahu
محتوای	obsah
ستون	sloupek
ستون	sloupec
ستون	sloupci
ستون	sloupce
ستون	sloup
ستون	pilíře
ستون	sloup
ستون	pilíř
حافظ	háfiz
