kategória	категорија
rozdelenie	поделба
rozdelenie	сплит
rozdelenie	подели
rozdelenie	поделен
rozdelenie	раздели
rozdelenie	распределба
rozdelenie	дистрибуција
ďalšia	друг
ďalšia	друга
ďalšia	следниот
ďalšia	следна
ďalšia	следно
ďalšia	следни
ďalšia	следен
metóda	методот
metóda	метод
metóda	метода
cieľ	објективни
cieľ	нишани
cieľ	одредиште
cieľ	дестинација
cieľ	автогол
cieľ	цел
cieľ	гол
cieľ	таргет
cieľ	метата
cieľ	мета
juan	хуан
ročný	годишно
ročný	годишен
ročný	годишна
mnohí	многумина
mohlo	може
auto	автомобил
auto	кола
auto	камион
auto	автоматски
auto	автомобилски
auto	auto
auto	авто
auto	автоматско
fáza	фаза
fáza	бина
fáza	етапа
fáza	фаза
stránku	страница
stránku	страницата
vrstvy	слоеви
definitívne	дефинитивно
definitívne	дефинитивниот
definitívne	дефинитивен
obsahu	содржина
obsahu	содржини
obsahu	содржина
obsahu	содржини
známych	познаници
tlaku	притисок
vii	vii
vytvorenie	создавање
vytvorenie	креирање
vytvorenie	креација
vytvorenie	создавање
vytvorenie	креирање
vytvorenie	креирам
vytvorenie	креирајќи
ardennes	ардени
politiky	политика
politiky	политика
politiky	политики
porovnaní	споредено
funguje	работи
funguje	дела
josé	жозе
josé	хозе
josé	жозе
josé	хозе
josé	хосе
generácie	генерација
generácie	генерирање
generácie	поколенија
generácie	генерации
židov	евреите
židov	евреи
dome	дом
dome	dom
návrat	враќање
návrat	враќање
fínsko	финска
slovákov	словаци
zbor	хор
zbor	кор
zbor	корпус
spolupracoval	соработувал
spolupracoval	соработуваа
upravené	уредува
upravené	изменети
upravené	прилагодени
vstúpil	внесени
vstúpil	влегоа
vstúpil	внесена
vstúpil	влегле
strely	проектилите
strely	проектили
strely	ракети
strely	погодоци
strely	истрели
stál	стоеше
stál	стоеја
stál	стоела
útvary	оддели
pomer	сооднос
poslanec	членка
poslanec	член
červený	црвен
červený	црвена
červený	црвено
červený	црвени
výskyt	појавување
výskyt	појава
výskyt	случка
kapitán	капетанот
kapitán	капетане
kapitán	капетан
blue	плава
blue	сина
blue	сини
blue	блу
blue	сино
desať	десетмина
desať	ten
desať	десетка
desať	десет
čile	чиле
smith	смит
revolúcie	револуција
revolúcie	револуции
gold	златен
gold	златни
gold	злато
ocenenie	награди
ocenenie	благодарност
ocenenie	награда
league	лига
scenárista	сценарист
závislosti	зависности
množstva	количина
množstva	количество
viktor	виктор
viktor	виктор
hmoty	материја
hmoty	материјата
knižnica	библиотека
úspechy	остварувања
úspechy	достигнувања
úspechy	постигнувања
úspechy	успеси
úspechy	достигнувања
úspechy	успеси
bus	автобус
tvare	облик
tvare	форма
výšku	висина
prvok	карактеристика
prvok	елементот
prvok	елемент
igor	игор
rovnaký	еднакво
rovnaký	еднаков
rovnaký	еднакви
rovnaký	истите
rovnaký	истото
rovnaký	исто
rovnaký	исти
rovnaký	ист
rovnaký	иста
dolné	долна
dolné	пониско
dolné	долен
mieru	спокој
mieru	мир
koncert	концерт
koncert	концертот
poslanci	парламентарци
poslanci	членки
poslanci	членовите
poslanci	членови
poslanci	пратеници
poslanci	пратениците
najväčšia	најголемо
najväčšia	најголем
najväčšia	најголема
najväčšia	најголема
najväčšia	најголемо
krídla	крила
krídla	крилја
krídla	крилца
iní	друѓи
iní	други
jasné	јасна
jasné	јасно
jasné	чисто
jasné	јасен
jasné	исчисти
horné	горна
horné	горен
andy	енди
andy	анди
produkcia	излезен
produkcia	излез
produkcia	продукција
produkcia	производство
predsedu	претседавач
predsedu	претседавачот
dcéry	ќерките
dcéry	ќерки
literárny	литературни
literárny	литературна
literárny	литературен
existencie	егзистенција
existencie	постоење
obchod	шоп
obchod	продавница
obchod	стопанство
obchod	стопанската
obchod	трговија
obchod	продавница
grammy	греми
odvodené	изведени
odvodené	добиени
fyzika	физика
písmeno	писмо
písmeno	буква
rovnomennej	истоимениот
boje	борби
