категория	kategória
меры	intézkedésekre
меры	műveletek
меры	fellépések
меры	akciók
меры	intézkedések
меры	cselekvések
иванов	ivanov
специалистов	szakértők
специалистов	szakemberek
специалистов	profik
специалистов	szakemberek
югославии	jugoszlávia
характеристики	mutatók
характеристики	jellemzők
характеристики	jellemzői
характеристики	tulajdonságok
тел	tel
тел	holttestek
тел	hullák
тел	testek
тел	szervek
али	ali
регулярно	rendszeresen
понять	értem
отдельно	külön
даты	dátumok
даты	időpontok
носит	visel
личная	személyes
личная	személyi
прошлом	elmúlt
прошлом	múlt
прошлом	múltbeli
справочник	könyvtár
справочник	könyvtárban
справочник	kézikönyv
справочник	kézikönyve
специалист	szakember
специалист	specialista
каждая	minden
каждая	mindegyik
зданий	épületek
побережье	partok
побережье	part
побережье	tengerpart
могла	lehetne
причин	okok
причин	okozza
причин	okoz
описанные	leírt
говорил	beszélt
говорил	beszélt
говорил	beszéltem
румынии	román
румынии	románia
румынии	romániai
румынии	románia
формула	képlet
формула	formula
среды	szerdán
среды	szerda
континентальный	kontinentális
переход	átállás
переход	átmenet
переход	áttérés
переход	átmeneti
врач	orvos
врач	orvos
певец	énekesnő
певец	énekes
певец	singer
башни	tornyok
ирина	irina
наши	miénk
ранга	rang
ранга	rangja
изучения	tanulok
изучения	tanul
изучения	tanulás
изучения	felfedezés
изучения	felfedezni
изучения	felfedező
бельгии	belgium
бельгии	belga
современный	modern
современный	korszerű
современный	kortárs
взять	vedd
устройства	berendezés
устройства	szerkezet
устройства	eszköz
устройства	készülék
устройства	eszközök
устройства	berendezések
устройства	készülékek
филипп	philippe
филипп	fülöp
филипп	philip
филипп	philipp
филипп	phillip
описания	leírások
святых	szentek
якобы	látszólag
якобы	állítólag
спортивные	sport
спортивные	sportban
документы	iratok
документы	dokumentumok
документы	okmányok
документы	dokumentum
лицо	arcát
лицо	arc
лицо	arca
неизвестно	ismeretlenek
неизвестно	ismeretlen
брак	házasság
брак	házasságot
сотрудник	alkalmazott
сотрудник	alkalmazottak
сотрудник	munkavállaló
сотрудник	munkatárs
приказ	megrendelés
приказ	rendelés
приказ	rend
приказ	parancs
приказ	parancsok
приказ	megrendelések
приказ	parancs
приказ	parancsot
стены	falak
стены	falakat
банка	bank
пары	párok
пары	párokat
пары	párok
пары	párban
архив	archivált
архив	archívum
архив	archívum
показывает	műsorok
показывает	mutatja
местные	helyi
местные	helyiek
ошибки	hibák
ошибки	hibákat
ошибки	hibák
ошибки	hibákat
ошибки	rovarok
ошибки	bogarak
объявил	bejelentett
объявил	bejelentette
объявил	bejelentett
объявил	meghirdetett
резко	drasztikusan
резко	drasztikus
резко	élesen
командование	parancsnokság
командование	parancs
таблица	táblázat
таблица	asztali
таблица	tábla
таблица	asztal
шотландии	skócia
шотландии	skót
католической	katolikus
католической	katolikusok
технологий	technológiák
фортепиано	zongorát
фортепиано	zongorán
фортепиано	zongora
