και	oraz
εξαιρετικά	doskonała
εξαιρετικά	doskonale
οικονομικά	ekonomia
οικονομικά	ekonomii
οικονομικά	ekonomiczny
ίδρυμα	podstawa
ίδρυμα	fundacja
ίδρυμα	fundacji
ίδρυμα	podkład
ίδρυμα	foundation
ίδρυμα	instytucja
ίδρυμα	instytucji
ίδρυμα	instytucje
κάποιον	ktoś
διεύθυνση	dyrekcja
διεύθυνση	adres
υπόλοιπα	wypoczynek
υπόλοιπα	odpoczynek
υπόλοιπα	salda
πάπας	papież
πάπας	pope
πάπας	papieża
σταθμό	posterunek
σταθμό	stacji
σταθμό	stacja
σταθμό	dworzec
σχετική	względne
σχετική	krewni
σχετική	krewny
σχετική	względna
σχετική	istotne
σχετική	istotna
σχετική	stosowne
σχετική	odpowiednich
σχετική	powiązany
σχετική	powiązanych
σχετική	powiązane
σχετική	pokrewne
αρχιτεκτονική	architektura
αρχιτεκτονική	architektury
προπονητές	trenerów
δραστηριότητα	aktywność
δραστηριότητα	działalności
δραστηριότητα	czynność
δραστηριότητα	działalność
δραστηριότητα	aktywności
τεχνική	techniczne
τεχνική	techniczny
τεχνική	techniczna
τεχνική	techniki
τεχνική	technika
διαμέρισμα	mieszkanie
γράμματα	reszka
γράμματα	pisma
γράμματα	liter
γράμματα	listy
γράμματα	litery
μακεδονία	macedonii
μακεδονία	macedonia
πιθανώς	pewnie
πιθανώς	prawdopodobnie
πιθανώς	prawdopodobnie
ανδρέας	andreas
κάποιοι	niektóre
κάποιοι	niektórzy
κάποιοι	trochę
εθνικός	krajowa
εθνικός	krajowe
εθνικός	national
εθνικός	narodowy
εθνικός	krajowy
εθνικός	krajowych
υόρκη	jorku
υόρκη	jork
υόρκη	york
βασιλική	bazylika
βασιλική	królewska
βασιλική	królewski
βασιλική	królewskie
βασιλική	royal
μνημείο	landmark
μνημείο	memorial
μνημείο	pomnik
μνημείο	pomnik
τζέιμς	james
τζέιμς	jakub
τζέιμς	jamesa
τζέιμς	jakuba
μονάδες	jednostki
μονάδες	jednostek
μονάδες	agregaty
είπε	powiedział
είπε	said
γονείς	rodzicami
γονείς	rodziców
γονείς	rodzice
δημοτική	komunalnych
μάχες	bójki
μάχες	walki
μάχες	walk
μάχες	walka
μάχες	walki
μάχες	bitwy
πολιτικά	polityka
πολιτικά	politycy
πολιτικά	polityki
πολιτικά	politycznie
καθεστώς	status
καθεστώς	statusu
καθεστώς	reżim
ρωμαϊκή	rzymski
ρωμαϊκή	roman
ρωμαϊκή	rzymskie
λογική	przesłanki
λογική	uzasadnienie
λογική	logika
λογική	logiczne
λογική	logicznie
λογική	logiczny
λογική	logika
λογική	logiczne
λογική	logikę
λογική	logiki
βυζαντινή	bizantyjskie
ερτ	ert
αφρικής	afrykańskie
αφρικής	afryki
αφρικής	afrykański
αφρικής	afryka
αφρικής	afrykańska
κριτήρια	kryterium
κριτήρια	kryteria
άμεσα	bezpośrednio
ολυμπιακούς	olimpijskich
ολυμπιακούς	olimpiada
ολυμπιακούς	olimpiady
μοναδικό	unikalne
μοναδικό	unikatowe
μοναδικό	unikalny
μοναδικό	wyjątkowy
μοναδικό	niepowtarzalny
δικαιωμάτων	prawa
δικαιωμάτων	praw
εσωτερικών	wnętrze
εσωτερικών	wnętrz
εσωτερικών	wnętrza
εσωτερικών	wewnętrzne
κατακτήσει	podbić
όρια	granice
όρια	granic
όρια	granica
όρια	ograniczenie
όρια	limit
όρια	granice
όρια	limity
όρια	ograniczenia
λύση	rozwiązanie
λύση	roztwór
λύση	rozwiązania
φυσικό	naturalne
φυσικό	naturalny
φυσικό	naturalnych
φυσικό	naturalna
συνθέτης	kompozytor
συνθέτης	edytor
αίγυπτο	egipt
αίγυπτο	egiptu
αίγυπτο	egipcie
τρέχουσα	prąd
τρέχουσα	bieżące
τρέχουσα	aktualne
τρέχουσα	bieżący
τρέχουσα	aktualny
κώδικα	kodu
κώδικα	code
κώδικα	kod
αέρα	powietrza
αέρα	powietrze
αέρα	air
εύκολα	łatwo
ακαδημία	academy
ακαδημία	akademia
ακαδημία	akademii
πτώση	odrzucić
πτώση	spadek
πτώση	spadające
πτώση	rzuć
πτώση	zrzut
πτώση	kropla
πτώση	upadek
πτώση	jesień
ζαν	jean
ζαν	jeana
ζαν	jeanne
κτίριο	budowanie
κτίριο	budynek
προσωπικό	osobiste
προσωπικό	osobista
προσωπικό	osobisty
προσωπικό	personelu
προσωπικό	personel
προσωπικό	personelu
προσωπικό	personel
προσωπικό	pracownicy
προσωπικό	kadra
προσωπικό	kadry
αυστραλία	australii
αυστραλία	australia
κίνα	china
κίνα	chin
κίνα	chiny
επαρχίες	prowincje
παίκτης	player
παίκτης	gracz
παίκτης	zawodnik
παίκτης	gracza
παίκτης	odtwarzacz
κοινωνική	społeczna
κοινωνική	towarzyskie
κοινωνική	społeczne
κοινωνική	socjalna
κοινωνική	społeczny
κοινωνική	społecznego
θητεία	kadencja
θητεία	kadencji
φεβρουάριο	luty
φεβρουάριο	lutego
πολιτεία	stan
πολιτεία	state
πολιτεία	państwo
μυθιστόρημα	powieść
μυθιστόρημα	powieści
μυθιστόρημα	fikcja
μυθιστόρημα	fiction
αεροδρόμιο	lotnisko
αεροδρόμιο	lotnisko
κατοχή	posiadanie
κατοχή	posiadania
κατοχή	zajęcie
κατοχή	zawód
αμερικανική	amerykańska
αμερικανική	american
αμερικανική	amerykański
αμερικανική	amerykańskie
αμερικανική	amerykanin
πιθανόν	pewnie
πιθανόν	prawdopodobnie
πιθανόν	prawdopodobnie
λειτουργίας	operacyjny
λειτουργίας	operacyjnych
λεξικό	leksykon
λεξικό	słownik
λεξικό	słownika
πλειοψηφία	większość
πλειοψηφία	większości
νόμο	prawa
νόμο	prawo
ζώα	zwierząt
ζώα	zwierzęta
ζώα	inwentarz
συμβόλαιο	umowa
συμβόλαιο	zlecenie
συμβόλαιο	kontrakt
συμβόλαιο	umowy
σενάριο	scenariusz
σενάριο	scenariusz
σενάριο	scenariusz
σενάριο	skrypt
ενάντια	przeciwko
ενάντια	przeciw
περαιτέρω	dalszy
περαιτέρω	dalsze
επαφή	kontakt
επαφή	kontakty
μπλε	blue
μπλε	niebieski
μπλε	niebieska
μπλε	niebieskie
εργασίες	pracuj
εργασίες	prace
εργασίες	pracy
εργασίες	praca
εργασίες	roboty
ολόκληρη	całość
ολόκληρη	cały
ολόκληρη	cała
ολόκληρη	całe
δήμαρχος	burmistrz
δήμαρχος	burmistrza
κινδύνου	ryzyka
κινδύνου	ryzyko
κινδύνου	zagrożenia
κινδύνου	zagrożenie
κινδύνου	ryzyko
ρόμπερτ	robert
ρόμπερτ	robercie
σταδιακά	stopniowo
σταδιακά	stopniowo
επίσημο	oficjalne
επίσημο	oficjalna
επίσημο	urzędnik
επίσημο	urzędowym
επίσημο	oficjalnie
επίσημο	oficjalny
επίσημο	formalne
επίσημο	formalny
επίσημο	formalnie
οικονομία	ekonomia
οικονομία	ekonomii
οικονομία	ekonomiczny
οικονομία	gospodarka
οικονομία	gospodarki
οικονομία	ekonomia
βιβλιογραφία	bibliografia
κρήτη	kreta
πλήρη	pełna
πλήρη	full
πλήρη	pełen
πλήρη	pełne
πλήρη	pełny
πλήρη	kompletny
πλήρη	kompletna
πλήρη	kompletne
λεζάντα	podpis
λεζάντα	opis
ανάγκη	potrzebuje
ανάγκη	potrzeba
ανάγκη	potrzebna
ανάγκη	potrzebuję
ανάγκη	potrzebny
προϊόντα	wyroby
προϊόντα	produktów
προϊόντα	produkty
σημειώσεις	nuty
σημειώσεις	noty
σημειώσεις	notatek
σημειώσεις	notatki
σημειώσεις	zauważa
γνώμη	opinia
καλλιτέχνες	wykonawcy
καλλιτέχνες	wykonawców
καλλιτέχνες	artystów
καλλιτέχνες	artyści
καλλιτέχνες	wykonawcy
ισχύει	ważny
ισχύει	ważne
ισχύει	ważność
ισχύει	poprawny
ισχύει	ważna
οδηγεί	prowadzi
οδηγεί	tropy
οδηγεί	prowadząca
οδηγεί	prowadzący
οδηγεί	prowadzące
οδηγεί	prowadzenie
οδηγεί	prowadząc
οδηγεί	jeździ
οδηγεί	dyski
ρώμης	rzym
πλήθος	tłum
πλήθος	tłumy
πλήθος	tłumy
πλήθος	tłum
ιερά	święty
ιερά	święte
ιερά	świętość
ιερά	święty
ιερά	święte
πόλεων	miasta
ηγεσία	przewodnictwo
ηγεσία	kierownictwo
ηγεσία	przywództwa
ηγεσία	przywódcy
ηγεσία	przywództwo
συνδυασμό	kombinacja
συνδυασμό	kombinacje
συνάρτηση	funkcja
συνάρτηση	funkcje
συνάρτηση	funkcji
αξία	wartości
αξία	wartość
μάζα	mass
μάζα	masie
μάζα	masy
μάζα	masa
μάζα	msza
φράση	wyrażenie
φυσικής	fizyki
φυσικής	fizyka
ειρήνη	pokoju
ειρήνη	peace
ειρήνη	pokój
προσπάθησε	spróbuj
φωνή	głos
φωνή	glos
φωνή	głosu
οικογένειες	rodziny
οικογένειες	rodzin
εντολή	dowództwo
εντολή	polecenie
εντολή	komenda
εντολή	polecenia
εντολή	mandat
εντολή	upoważnienie
εντολή	mandatu
γάλλοι	francuski
γάλλοι	francuska
γάλλοι	french
γάλλοι	francuskie
γάμο	ślub
γάμο	małżeństwo
γάμο	małżeństwa
γάμο	ślub
γάμο	wesele
γάμο	weselny
θρησκεία	religie
θρησκεία	religii
θρησκεία	wyznanie
θρησκεία	religia
επιτρέπει	pozwala
επιτρέπει	umożliwia
παρέχει	zapewnić
παρέχει	zapewniać
παρέχει	zapewnia
παρέχει	dostarcza
αδελφός	bracie
αδελφός	brat
ζήτησε	wymagane
ζήτησε	zapytała
ζήτησε	poprosił
ζήτησε	pytał
ζήτησε	zapytał
επιρροή	wpływ
επιρροή	wpływy
κατάκτηση	podbój
κατάκτηση	zdobycie
κατάκτηση	podbić
υπέγραψε	podpisany
υπέγραψε	podpisano
υπέγραψε	podpisana
υπέγραψε	podpisane
σοβιετική	sowiecki
σοβιετική	radziecki
αντιδράσεις	reakcji
αντιδράσεις	reakcje
συγγραφέα	autor
συγγραφέα	pisarz
συγγραφέα	autor
συγγραφέα	autora
συγγραφέα	autorka
κερδίσει	win
κερδίσει	wygrana
κερδίσει	wygraj
κερδίσει	wygrać
μακριά	dala
βασικό	podstawowe
βασικό	podstawowego
βασικό	podstawowy
βασικό	podstawowa
προσπάθειες	próby
προσπάθειες	wysiłek
προσπάθειες	starania
προσπάθειες	wysiłki
κρίση	wyrok
κρίση	orzeczenie
κρίση	osąd
κρίση	kryzys
κρίση	kryzysu
περ	per
περιγραφή	opis
πύλη	bramka
πύλη	brama
πύλη	bramy
πύλη	bramę
πύλη	gate
πύλη	wrota
πύλη	portalu
πύλη	portal
πύλη	bramka
πύλη	brama
πύλη	gateway
ανακοίνωσε	ogłosić
ανακοίνωσε	ogłosił
ανακοίνωσε	ogłoszone
ανακοίνωσε	ogłosili
ανακοίνωσε	ogłoszono
ανακοίνωσε	ogłosiła
ελ	elle
μήνυμα	komunikat
μήνυμα	wiadomość
μήνυμα	wiadomości
βαθμολογία	rating
βαθμολογία	ocena
βαθμολογία	ranking
βαθμολογία	wynik
βαθμολογία	wyniki
προκάλεσε	sprowokowany
προκάλεσε	spowodowane
προκάλεσε	wywołane
προκάλεσε	spowodował
προκάλεσε	spowodowało
προκάλεσε	spowodowała
μεγαλύτερος	starsza
μεγαλύτερος	starsze
μεγαλύτερος	starsi
μεγαλύτερος	starszy
μεγαλύτερος	większy
μεγαλύτερος	większa
μεγαλύτερος	większe
μεγαλύτερος	większy
μεγαλύτερος	większa
μεγαλύτερος	większego
μεγαλύτερος	większe
γεννημένος	urodzony
γεννημένος	urodzona
γεννημένος	urodzone
μοναστήρι	klasztoru
μοναστήρι	klasztor
μοναστήρι	klasztorze
μοναστήρι	klasztoru
μοναστήρι	klasztor
μοναστήρι	klasztorze
δραστηριότητες	działania
δραστηριότητες	działalności
δραστηριότητες	działalność
χίτλερ	hitlera
χίτλερ	hitler
γραμματέας	sekretarza
γραμματέας	sekretarki
γραμματέας	sekretarz
γραμματέας	sekretarka
περιέχουν	zawiera
περιέχουν	zawierają
περιέχουν	zawierać
ελευθερία	swoboda
ελευθερία	freedom
ελευθερία	wolność
ελευθερία	wolności
ελευθερία	wolność
ελευθερία	wolności
ελευθερία	liberty
ταξίδι	podróż
ταξίδι	podróży
ταξίδι	podróże
ταξίδι	podróż
ταξίδι	podróż
ταξίδι	wyjazd
ταξίδι	trip
ταξίδι	wycieczka
μοναδική	unikalne
μοναδική	unikatowe
μοναδική	unikalny
μοναδική	wyjątkowy
μοναδική	niepowtarzalny
ακτή	brzegu
ακτή	brzeg
ακτή	wybrzeże
ακτή	wybrzeżu
αρχαιότητα	starożytności
ομοσπονδίας	federacji
ομοσπονδίας	federacja
ιδιότητα	własności
ιδιότητα	nieruchomości
ιδιότητα	właściwość
ιδιότητα	własność
ιδιότητα	nieruchomość
μελέτες	studia
μελέτες	badania
μελέτες	studiów
ήθελε	poszukiwana
ήθελε	chciał
ήθελε	poszukiwany
ήθελε	poszukiwani
ντεμπούτο	debiut
χέρι	ręka
χέρι	ramię
χέρι	rękę
χέρι	dłoń
χέρι	ręka
μέθοδος	metoda
μέθοδος	metody
μέθοδος	sposób
στρατεύματα	żołnierzy
στρατεύματα	wojska
στρατεύματα	oddziały
στούντιο	studia
στούντιο	studio
κάρολος	karol
κάρολος	charles
κάρολος	karola
πέτρος	piotra
πέτρος	peter
πέτρος	piotruś
πέτρος	piotrze
πέτρος	piotr
πέτρος	petros
επιστημονική	naukowy
επιστημονική	naukowa
επιστημονική	naukowe
άνοδο	anoda
μέτωπο	front
μέτωπο	przodu
μέτωπο	przód
μέτωπο	czoło
μέτωπο	czoła
ουσία	substancje
ουσία	substancji
ουσία	substancja
δούκα	duke
δούκα	książę
ρεύμα	prąd
ρεύμα	bieżące
