den	az
alabama	alabama
panama	panama
vinner	győz
vinner	nyert
kortare	rövidebb
kortare	rövidített
skrivna	megírva
skrivna	írásbeli
skrivna	írta
skrivna	írott
stationen	állomás
stationen	pályaudvar
howard	howard
natur	jelleg
natur	természet
rolf	rolf
framåt	előre
framåt	előleg
framåt	előre
missouri	missouri
samlade	összegyűlt
samlade	összegyűjtött
samlade	beszedett
samlade	begyűjtött
samlade	összeszedett
samlade	összegyűjtött
samlade	gyűjtött
öppnade	megnyitott
öppnade	megnyílt
vladimir	vlagyimir
vladimir	vladimir
knut	knut
knut	csomót
knut	csomó
dubbel	kettős
dubbel	dupla
dubbel	duplán
dubbel	kettős
mästerskapet	bajnokság
last	terhelés
last	rakomány
last	szállítmány
kontroll	kontroll
kontroll	irányítás
kontroll	vezérlő
kontroll	ellenőrzési
kontroll	ellenőrzés
teknik	technika
teknik	technológiák
teknik	technológia
teknik	technika
teknik	technikák
musikalbum	album
välja	válasszon
välja	választás
traditionella	hagyományos
traditionella	tradicionális
kamen	kamen
minne	memória
minne	emlék
minne	emlékezet
minne	emlékek
målet	célpont
målet	cél
tidskriften	magazin
tidskriften	tár
tidskriften	újság
krävs	szükséges
taiwan	tajvani
taiwan	tajvan
norman	norman
grundare	alapítók
grundare	alapítója
grundare	alapító
princip	elv
princip	alapelv
kyrkor	templomok
rené	rené
pan	pán
pan	pan
berget	hegyen
berget	hegyi
berget	hegy
berget	hegyek
berget	mount
berget	hegy
jim	jim
regemente	ezred
starka	erős
starka	erősek
reste	utazott
reste	utazott
party	party
party	buli
party	parti
massa	massa
massa	tömeges
massa	tömege
massa	mise
massa	tömeg
massa	cellulóz
populära	népszerű
populära	népszerűek
janeiro	janeiro
skydd	menedéket
skydd	menedék
skydd	védelmet
skydd	védelme
skydd	védelem
skydd	oltalom
end	befejezés
end	vége
end	vég
zhen	zhen
tåg	szerelvény
tåg	vonattal
tåg	vonaton
tåg	vonat
tåg	vonatok
full	full
full	teljes
full	ittas
full	részegen
full	részeg
umm	umm
quito	quito
leo	leo
elegans	elegans
elegans	elegancia
campbell	campbell
öppnades	megnyitott
öppnades	megnyílt
sam	samu
sam	sam
acacia	akác
stat	állapot
stat	állami
stat	állam
historiskt	történelmi
historiskt	történelmileg
historiskt	történelmi
historiskt	történeti
ali	ali
minor	aknák
minor	kiskorú
minor	kisebb
sovjetiska	szovjetek
sovjetiska	szovjet
klockan	óra
karaktär	jellem
karaktär	karakter
beethoven	beethoven
sjukdom	betegségek
sjukdom	betegség
sjukdom	betegségek
sjukdom	betegség
sjukdom	megbetegedés
sjukdom	betegségek
sjukdom	betegség
edvard	edvard
edvard	edward
fotograf	fotós
fotograf	fényképész
liknar	hasonlít
biografi	bio
biografi	életrajz
förmodligen	valószínű
förmodligen	valószínűleg
ross	ross
harald	harald
ernest	ernest
låtskrivare	dalszerző
sångerska	énekesnő
sångerska	énekes
sångerska	singer
problemet	gond
problemet	probléma
problemet	baj
modifiera	módosítható
modifiera	módosítani
modifiera	módosítás
rubus	rubus
rent	tisztán
rent	tiszta
rent	tiszta
rent	clean
wang	wang
nämns	említett
will	will
will	fog
will	akarat
flottan	flotta
flottan	haditengerészet
flottan	tengerészet
flottan	flotta
earl	earl
längst	legtávolabbi
längst	leghosszabb
piz	piz
äktenskap	házasság
äktenskap	házasságot
murray	murray
mat	étel
mat	élelem
mat	élelmiszerek
mat	táplálék
mat	élelmiszer
obelix	obelix
kandidat	tagjelölt
kandidat	pályázó
kandidat	jelölt
ekonomi	közgazdaságtan
ekonomi	gazdaság
ekonomi	közgazdasági
ekonomi	gazdaság
ekonomi	gazdaságos
arkansas	arkansas
upptäcktes	felfedezte
upptäcktes	felfedezett
upptäcktes	feltárt
upptäcktes	észlelt
behövs	kellett
behövs	szükséges
blanco	blanco
söner	fiaim
söner	fiai
släkt	összefüggő
släkt	kapcsolódó
släkt	rokonok
släkt	rokon
släkt	kapcsolatban
släkt	családi
släkt	családtag
släkt	család
claude	claude
produkter	termékek
produkter	termék
produkter	termékeket
borough	borough
borough	kerület
indiska	indián
indiska	indiai
indiska	india
arm	kar
arm	karját
mannen	férfi
mannen	ember
ivan	ivan
ivan	iván
centimeter	centiméter
centimeter	centiméter
centimeter	centiméter
hektar	hektár
hektar	hektár
hektar	hektár
kanalen	csatorna
kanalen	csatorna
leonard	leonard
energi	energia
japansk	japán
japansk	japánok
jurist	jogász
jurist	ügyvéd
coast	part
coast	tengerpart
orkester	zenekar
rörelsen	mozgás
poet	költő
parken	park
framgångar	sikeres
framgångar	siker
hårt	szoros
hårt	szűk
hårt	szorosan
hårt	nehéz
hårt	kemény
verde	verde
debut	debütáló
indiana	indiana
heart	szívem
heart	szívvel
heart	szív
modellen	model
modellen	minta
modellen	modell
arizona	arizona
arizona	arizonai
arizona	arizonában
baserat	alapú
baserat	alapozott
hansson	hansson
bröderna	testvérek
borås	borås
anslutning	csatlakozás
anslutning	kapcsolat
anslutning	kapcsolódás
anslutning	csatlakozás
led	vezetett
led	led
klubb	klub
klubb	club
slogs	harcolt
slogs	küzdött
tommy	tommy
eugenia	eugenia
veta	tudván
veta	ismerve
veta	tudva
kenya	kenya
alice	alice
råd	tanácsadás
råd	tanácsok
råd	tanács
råd	tanácsot
andorra	andorra
bosatt	rezidens
bosatt	lakos
avstånd	távolság
avstånd	tartomány
avstånd	távolság
avstånd	távolság
avstånd	távolságok
war	háború
bulgariska	bolgár
association	társulás
association	társulási
association	szövetség
association	egyesület
hel	hel
hel	egészben
hel	egész
ian	lan
ian	ian
rocky	rocky
rocky	sziklás
mening	ítélet
mening	mondat
kent	kent
bibliografi	bibliográfia
sätta	rakd
sätta	tedd
death	halál
calais	calais
leva	live
leva	élni
leva	élőben
leva	élő
religiösa	vallásos
religiösa	vallás
religiösa	vallási
grekisk	görög
fritt	szabadon
fritt	ingyenes
fritt	ingyen
fritt	free
fritt	szabad
bilar	autókat
bilar	autók
bilar	kocsik
pine	fenyő
pine	pine
efternamn	vezetéknév
pdf	pdf
tidning	újság
tidning	magazin
tidning	tár
tidning	újság
tidning	journal
tidning	napló
tidning	lap
tidning	lapjában
kim	kim
fly	repülni
fly	repülés
fly	repül
fly	repülj
fly	szökés
fly	menekülés
fly	megszökni
planet	planet
planet	bolygónak
planet	bolygónk
planet	bolygó
planet	sík
planet	repülővel
planet	repülő
planet	repülőgép
sand	homok
tomas	tomas
tomas	thomas
tomas	tamás
kval	gyötrelem
kval	gyötrelem
etapp	szakasz
etapp	fázis
etapp	színpad
etapp	színpadon
grant	grant
religion	vallás
händer	előfordul
händer	megtörténik
händer	történik
händer	kéz
händer	kezek
abu	abu
utah	utah
sichuan	szecsuan
renault	renault
medlemmarna	tagjai
medlemmarna	tagok
medlemmarna	tagoknak
medlemmarna	képviselők
studera	tanulok
studera	tanul
studera	tanulás
studera	vizsgálat
studera	tanulmányok
studera	tanulás
studera	tanulmány
lorraine	lorraine
slå	legyőzni
slå	verés
slå	ver
lokal	helyi
kommentarer	megjegyzések
kommentarer	hozzászólás
kommentarer	megjegyzés
kommentarer	hozzászólások
kommentarer	észrevételek
windows	windows
windows	ablakok
windows	ablak
morgan	morgan
lasse	lasse
lincoln	lincoln
heliga	szent
heliga	szent
yang	yang
manusförfattare	forgatókönyvíró
solanum	solanum
visat	megjelenített
visat	megtekintett
visat	tekintett
anställd	alkalmazott
anställd	alkalmazottak
anställd	munkavállaló
anställd	munkatárs
anställd	foglalkoztatott
anställd	alkalmazott
särskild	különleges
särskild	speciális
html	html
lady	hölgy
rheinland	rajna
tidszon	időzóna
bevarade	tartósított
bevarade	megőrizte
günther	günther
sekreterare	titkárnő
sekreterare	titkár
berömda	híres
berömda	híresség
utländska	külföldi
utländska	kül
utländska	külföldiek
överste	ezredes
pico	pico
täthet	sűrűség
täthet	sűrűsége
inlägg	poszt
inlägg	posta
inlägg	post
inlägg	bejegyzést
inlägg	bejegyzésre
inlägg	bejegyzés
inlägg	bejegyzések
inlägg	hozzászólások
adams	adams
holstein	holstein
order	parancsok
order	megrendelések
order	parancs
order	parancsot
anger	meghatározza
anger	jelzi
kanadensisk	kanadai
fåglar	madarak
württemberg	württemberg
inslag	elemei
inslag	elemek
sänka	csökkentő
sänka	elsüllyed
titlar	címeket
titlar	címek
sant	igaz
sant	igazi
elever	diákok
elever	hallgatók
elever	tanulók
elever	tanulók
dalar	völgyek
nation	nemzet
social	társadalmi
social	szociális
christopher	christopher
christopher	kristóf
hittar	talál
hittar	megtalálja
hästar	lovak
hästar	lovakat
armenien	örményország
juba	juba
skapar	létrehoz
skapar	teremt
skapar	létrehozása
skapar	létrehozása
skapar	létrehozva
elizabeth	erzsébet
elizabeth	elizabeth
camp	camp
camp	tábor
framgångsrika	sikeres
framgångsrika	sikeresen
oliver	olajbogyó
oliver	oliver
oliver	olivér
driver	sodródik
föll	leesett
föll	fell
föll	esett
föll	elesett
lucas	lucas
placerade	helyezett
placerade	elhelyezett
beskrivning	megnevezés
beskrivning	leírása
beskrivning	leírás
middle	középre
middle	közép
middle	középső
sannolikt	valószínű
sannolikt	valószínűleg
trafik	közlekedés
trafik	forgalom
trafik	dugó
tätort	városi
varianter	változatok
jordan	jordán
jordan	jordan
medel	pénzeszközök
medel	alapok
medel	erőforrások
medel	erőforrás
medel	források
rumänien	románia
boston	boston
boston	bostoni
boston	bostonban
johnny	johnny
wild	wild
wild	vadon
wild	vadak
wild	vad
förbundet	fogadalom
förbundet	szövetség
förbundet	league
förbundet	liga
road	út
road	uton
road	közúti
lexikon	lexikon
lexikon	szótár
lexikon	szótárak
lexikon	szótár
blues	blues
mix	mix
mix	keverék
kod	kód
tillgång	belépés
tillgång	hozzáférést
tillgång	hozzáférés
bro	tesó
bro	híd
bro	bridge
like	mint
like	like
like	tetszik
boy	fiú
line	line
line	sor
line	vonal
gemensamt	ízületi
gemensamt	joint
gemensamt	együttes
gemensamt	közös
gemensamt	közös
gemensamt	gyakori
gemensamt	közösen
canal	csatorna
sport	sport
sport	sport
sport	sportban
advokat	ügyvéd
advokat	jogász
advokat	ügyvéd
cameron	cameron
armé	sereg
armé	hadsereg
vitt	fehér
lättare	könnyebb
lättare	könnyebben
lättare	egyszerűbb
lättare	könnyebb
lättare	világosabb
iso	iso
södertälje	södertälje
marcus	marcus
ämne	téma
ämne	anyag
ämne	alany
ämne	figyelemmel
ämne	tárgy
kropp	test
kropp	testem
kropp	holttest
kentucky	kentucky
artist	előadó
artist	fellépő
artist	művész
artist	előadó
championship	bajnokság
ägs	birtokolt
ägs	tulajdonában
down	lefelé
down	le
video	videó
video	video
video	videót
fält	mező
fält	mezőket
fält	mezők
fält	fields
fält	földek
fält	mező
huvudet	fejet
huvudet	fej
huvudet	fejét
viola	ibolya
viola	viola
champagne	pezsgőt
champagne	pezsgő
parlamentet	parlament
spansk	spanyolul
spansk	spanyolok
spansk	spanyol
kemi	kémia
undvika	kerülni
undvika	elkerülése
undvika	kerüld
undvika	elkerülése
vinst	profit
vinst	haszon
vinst	nyereség
vinst	win
vinst	nyerni
vinst	győzelem
vinst	nyerj
vinst	profit
vinst	haszon
vinst	nyereség
publik	célközönség
publik	közönség
publik	tömeg
sjukhus	kórházi
sjukhus	kórház
sjukhus	kórházak
sjukhus	kórházakban
förmåga	képesség
förmåga	képesség
förmåga	képességek
förmåga	képességek
historisk	történelmi
historisk	történelmi
historisk	történeti
occidental	occidental
privata	magán
privata	privát
demokratisk	demokratikus
demokratisk	demokrata
gemensamma	ízületi
gemensamma	joint
gemensamma	együttes
gemensamma	közös
gemensamma	közös
gemensamma	gyakori
dakota	dakota
förluster	veszteségek
förluster	veszteség
förluster	veszteségeket
förluster	áldozatok
nyheter	hírek
nyheter	hír
ray	ray
köptes	megvásárolt
köptes	vásárolt
köptes	vett
köptes	vettem
show	mutasd
show	show
tornet	tower
tornet	torony
skiva	korong
skiva	lemez
skiva	lemezt
skiva	korong
skiva	lemez
skiva	lemezt
representerar	képviseli
representerar	képviselni
representerar	képviseletében
representerar	képviselni
representerar	képviseli
ändra	változik
ändra	módosítható
ändra	módosítani
ändra	módosítás
ändra	változás
ändra	változtatás
ändra	megváltozott
ändra	változások
tider	idők
tider	időpontok
tider	times
döden	halál
bidrog	hozzájárult
organisationer	szervezetek
organisationer	szervezetek
hörde	hallott
hörde	hallottam
oavsett	mindegy
bred	széles
bred	tág
bred	széles
totala	teljes
totala	összesen
may	may
may	május
may	májusi
may	májusban
hålls	tartott
hålls	tartották
hålls	tartottak
färger	színek
färger	színek
manchester	manchester
placeras	helyezett
placeras	elhelyezett
mato	mato
öka	növekedés
öka	növelése
öka	emelkedés
öka	növelje
motiv	motiváció
motiv	indíték
motiv	keret
motiv	keretek
motiv	kereteket
motiv	keret
motiv	motívum
bergman	bergman
revolutionen	forradalom
jämfört	összehasonlítva
jämfört	képest
länderna	országokban
länderna	országok
ute	ute
ute	ki
game	játék
game	game
game	meccs
gul	sárgák
gul	sárga
gul	gul
äkta	real
äkta	valós
äkta	igazi
äkta	valódi
äkta	őszinte
äkta	valódi
äkta	hiteles
äkta	legális
äkta	törvényes
paz	paz
göta	göta
hjalmar	hjalmar
fisk	halak
fisk	hal
fisk	halat
kunskap	tudás
kunskap	ismeretek
håkan	hakan
planer	tervek
cambridge	cambridge
bilda	űrlap
bilda	forma
bilda	formájában
bilda	nyomtatvány
robinson	robinson
turner	turner
papua	pápua
population	populáció
population	népesség
population	lakosság
slutar	megáll
skara	skara
golden	golden
golden	arany
värld	világ
värld	world
värld	vilag
anthony	anthony
anthony	antal
demokratiska	demokratikus
demokratiska	demokrata
christina	christina
kristian	kristian
dead	halott
dead	halottak
lawrence	lawrence
allan	allan
termen	távú
termen	kifejezés
porträtt	portré
porträtt	portrék
brandenburg	brandenburg
doro	doro
klassisk	klasszikus
klassisk	klasszikus
klassisk	classic
zambia	zambia
student	hallgató
student	tanítvány
student	diák
student	tanuló
särskilda	specifikus
särskilda	konkrét
särskilda	különleges
särskilda	speciális
utveckla	fejlődő
utveckla	fejlesztése
stewart	stewart
sjätte	hatodik
förstår	megért
förstår	értem
kristina	kristina
jimmy	jimmy
television	tv
television	televízió
bell	csengő
bell	bell
bell	harang
basse	magán
basse	privát
ljud	hang
ljud	hangot
ljud	hangok
ljud	hangzik
ljud	audio
ljud	hang
framträdande	megjelenés
framträdande	megjelenése
fullt	teljesen
fullt	full
fullt	teljes
orter	városok
orter	városokat
bernard	bernard
graham	graham
mercedes	mercedes
mercedes	merci
salt	sós
salt	só
salt	sót
salt	sós
högskolan	kollégium
högskolan	főiskola
högskolan	egyetem
chen	chen
vintern	tél
vintern	téli
vintern	télen
fasta	rögzített
fasta	fix
fasta	rögzítve
zürich	zürich
zürich	zürich
effekt	hatása
effekt	hatás
effekt	effektus
effekt	hatékonysági
effekt	hatékonyság
viktor	victor
viktor	viktor
viktor	viktor
salvador	salvador
händelser	történetek
händelser	történeteket
händelser	mesék
händelser	bejegyzések
händelser	események
händelser	esemény
händelser	rendezvények
mandat	megbízások
mandat	megbízás
mandat	megbízatásának
mandat	felhatalmazás
mandat	megbízatás
vattenfall	vízesés
vattenfall	vízesés
vattenfall	vízesések
honda	honda
sent	későn
sent	késő
sent	késve
novo	novo
three	három
kejsare	uralkodó
kejsare	császár
kejsare	császárok
versioner	változatok
samtida	kortárs
uruguay	uruguay
oxford	oxford
objekt	tárgyak
objekt	tételek
objekt	elemek
objekt	tárgyak
objekt	objektumok
objekt	objektum
objekt	tárgy
objekt	tárgy
objekt	tétel
objekt	elem
home	otthon
home	itthon
home	haza
relevans	relevánsak
relevans	jelentősége
tävlingar	versenyek
tävlingar	versenyek
aquitaine	aquitaine
ritningar	tervrajzokat
ritningar	rajzok
ritningar	rajzokat
visades	megjelenített
hamburg	hamburg
insatser	műveletek
insatser	fellépések
insatser	akciók
insatser	intézkedések
insatser	cselekvések
insatser	erőfeszítéseket
insatser	erőfeszítés
insatser	erőfeszítések
lär	tanítsd
lär	tanítson
lär	tanítani
lär	tanulni
lär	tanuljon
lär	tanul
operation	operáció
operation	művelet
operation	működés
operation	üzemeltetés
operation	műtét
operation	sebészet
luxemburg	luxemburgi
luxemburg	luxemburgban
luxemburg	luxemburg
luxemburg	luxembourg
avgörande	döntő
avgörande	meghatározó
ersatte	levált
ersatte	helyébe
årligen	éves
årligen	évenkénti
årligen	évenként
årligen	évente
årligen	évente
årligen	éves
årligen	évente
angränsande	szomszédos
angränsande	összefüggő
angränsande	szomszédos
angränsande	szomszédos
angränsande	szomszédos
hundra	száz
filosofi	filozófia
maría	maría
miguel	miguel
nicholas	nicholas
nicholas	miklós
gjorda	készítette
gjorda	készült
gjorda	tett
exakt	pontosan
exakt	pontosan
exakt	pontos
tidig	korán
tidig	korai
fischer	fischer
sun	napsütés
sun	sun
sun	nap
sun	napfény
falls	elesik
falls	vízesés
falls	falls
lämnar	elmegy
skivor	feljegyzések
skivor	records
skivor	nyilvántartások
skivor	nyilvántartás
skivor	lemezek
skivor	szeletet
skapat	létrehozott
skapat	létrehozva
skapat	teremtett
mil	mérföld
mil	miles
mil	mérföld
sist	utoljára
sist	utolsónak
sist	last
sist	utolsó
baron	báró
studenter	diákok
studenter	hallgatók
studenter	tanulók
león	león
cook	cook
cook	főzni
cook	főz
cook	szakács
cook	főzés
mora	mora
google	google
fujian	fujian
mötte	találkozott
mötte	met
mötte	találkoztunk
mötte	találkoztam
bromsar	fékezés
bromsar	fék
bromsar	fékezés
bromsar	fék
bromsar	fékek
förändringar	módosítások
förändringar	változtatások
förändringar	változás
förändringar	változások
förändringar	változtatás
cove	cove
paso	paso
ras	fajta
ras	faj
ras	futam
ras	verseny
unionen	union
unionen	unió
unionen	szakszervezet
