категорія	kategorya
литви	lithuania
зустріч	appointment
зустріч	miting
зустріч	pulong
зустріч	pagkakakilala
зустріч	pagpupulong
зустріч	makatagpo
зустріч	nararanasan
жити	mabuhay
жити	mamuhay
жити	live
коледж	college
коледж	kolehiyo
діаметр	diameter
валентина	valentina
валентина	valentine
покарання	kaparusahan
покарання	parusa
занадто	masyadong
занадто	rin
становище	situation
становище	sitwasyon
звичайний	payak
звичайний	kapatagan
звичайний	regular
звичайний	normal
бачу	makita
бачу	see
бачу	makakita
бачу	tingnan
фірма	kompanya
фірма	matibay
попередник	predecessor
продукти	produkto
поширений	laganap
ріки	ilog
племен	tribes
дослідник	explorer
дослідник	imbestigador
ганна	hannah
ганна	hanna
волосся	hair
волосся	buhok
східних	oriental
наша	ating
наша	aming
клітин	pagkita
особистий	personal
шкіри	balat
інтересів	interes
лабораторії	labs
лабораторії	laboratories
лабораторії	lab
перу	peru
найбільшим	pinakamalaking
суверенітету	soberanya
фортеця	muog
філософ	pilosopo
суспільство	lipunan
рис	palay
рис	rice
рис	kanin
рис	bigas
мартін	martin
допомогти	tulong
допомогти	tulungan
громадського	publiko
громадського	pampubliko
церков	simbahan
виставка	eksibisyon
виставка	exhibition
рейн	rhein
районної	pampook
районної	regional
районної	rehiyonal
критерії	pamantayan
ставши	nagiging
загрози	banta
перейменування	renaming
видалення	inaalis
видалення	pagtanggal
видалення	pagtatanggal
видалення	pagtanggal
видалення	tinatanggal
провідних	nangunguna
антон	anton
європейський	europeo
європейський	european
пристрій	device
пристрій	aparato
пристрій	magmaneho
пристрій	drive
зірка	bituin
зірка	star
угоду	kasunduan
половина	kalahati
половина	kalahating
половина	half
князівство	prinsipalidad
пітер	pedro
пітер	peter
обсяг	scope
обсяг	saklaw
прес	pindutin
ділянка	lugar
ділянка	area
ділянка	lawak
кого	kanino
інструменти	kasangkapan
гаврило	gavrilo
виникають	nakakaranas
виникають	nararanasan
уздовж	along
вироби	produkto
високі	high
високі	mataas
викликає	causing
викликає	invokes
викликає	pagtawag
викликає	tumatawag
серпень	august
серпень	agosto
обертання	rotation
обертання	ikot
обертання	iikot
греція	gresya
мексики	mehiko
засновників	founder
зборів	assembly
зборів	pagpupulong
зборів	pagtitipon
посилань	links
рідше	sparse
рона	rona
жертв	biktima
екіпаж	crew
живлення	power
живлення	kapangyarihan
старі	matanda
старі	luma
короткі	maiksi
короткі	maikli
короткі	short
короткі	pandak
короткі	maikling
кореї	korea
федерація	pederasyon
порту	porto
руйнування	destruction
підготовка	hinahanda
підготовка	naghahanda
підготовка	paghahanda
підготовка	inihahanda
фракції	oligarkiya
епізод	episode
старих	matatanda
даного	binigay
даного	given
даного	ibinigay
областях	rehiyon
опадів	precipitation
формула	formula
останнє	latter
останнє	huli
останнє	huling
останнє	huli
останнє	last
арбітр	referee
раунд	round
раунд	bilog
ізраїлю	israel
надія	umaasa
надія	umasa
надія	sana
серця	hearts
кислоти	acid
кислоти	asido
кислоти	acids
розуміння	intindi
розуміння	unawa
перевищує	lumampas
перевищує	lumampas
перевищує	lumagpas
прикладом	precedent
таксі	taxi
таксі	taksi
таксі	cab
золоті	golden
золоті	ginintuang
золоті	ginto
золоті	gold
витрати	paggastos
витрати	ginagastos
витрати	gastos
витрати	gastusin
витрати	gastos
витрати	dag
російську	russian
російську	ruso
днк	dna
критики	kritika
блокування	lock
блокування	pagsasara
блокування	humarang
блокування	pagharang
блокування	blocking
класи	grades
класи	grado
класи	pasok
культурний	pangkultura
культурний	cultural
встановити	set
встановити	itakda
встановити	install
листопад	nobyembre
листопад	november
переходить	napupunta
виданий	inisyu
носить	nagsusuot
носить	wears
центрів	centers
надто	masyadong
надто	rin
мінська	minsk
тижнів	linggo
австралія	australia
австралія	australya
припинення	pumatay
припинення	patayin
припинення	pagpatay
повість	novella
явища	phenomena
забезпечити	masiguro
забезпечити	tiyakin
забезпечити	matiyak
доріг	lansangan
доріг	highway
доріг	daan
диригент	konduktor
вежі	towers
підсумок	buod
вирішує	nagpasiya
вирішує	nagdesisyon
прізвисько	palayaw
враження	impression
враження	impresyon
охоплює	sumasakop
охоплює	sinasakop
пропозиції	mungkahi
пропозиції	panukala
пропозиції	offers
пропозиції	inaalok
нідерланди	netherlands
сцени	pinangyarihan
сцени	eksena
сцени	tanawin
носії	media
носії	midya
носії	imbakan
носії	storage
полювання	hunt
полювання	mangkukulam
полювання	pangangaso
помічник	assistant
помічник	katulong
помічник	helper
мовлення	speech
мовлення	pananalita
мовлення	talumpati
