در	врата
موشک	ракета
جستجو	пребарување
جستجو	барај
جستجو	барање
تماس	контакт
تماس	повик
تماس	повикај
پنجمین	петти
پنجمین	петта
پنجمین	петто
اقیانوسیه	ofc
نقض	прекршување
نقض	кршење
نقض	прекршок
نقض	пробивање
نقض	пробив
دارویی	фармација
دارویی	фармацевтски
اتصال	поврзување
اتصال	поврзување
اتصال	поврзи
سنگین	тешка
سنگین	тежок
سنگین	тешки
سنگین	тешкото
اشغال	зафатен
اشغال	зафатено
اشغال	зафатена
اشغال	зафатени
اشغال	окупација
اشغال	занимање
رودهای	цревни
رودهای	реки
رودهای	риверс
رودهای	реките
پروانه	пеперутка
واژگان	речници
واژگان	речник
واژگان	речникот
واژگان	вокабулар
موضوعات	теми
موضوعات	темите
ریاضیات	математика
ریاضیات	математиката
ریاضیات	математика
ریاضیات	математиката
جزء	дел
عنصر	елементот
عنصر	елемент
گینه	гвинеја
گینه	гвинејски
شعبه	филијали
شعبه	претставништва
شعبه	гранки
شعبه	ограноци
شعبه	гранките
امکانات	можности
امکانات	објекти
امکانات	капацитети
امکانات	установи
اجماع	консензус
تصرف	опседнатост
تصرف	поседување
تصرف	заплени
سالن	салон
ترسناک	застрашувачко
ترسناک	страшна
ترسناک	страшни
ترسناک	страшно
ترسناک	страшен
ترسناک	хорор
ترسناک	ужас
تمدن	култура
تمدن	цивилизација
رییس	шеф
رییس	шефот
رییس	газда
رییس	boss
سفارت	амбасада
کمونیست	комунистичка
کمونیست	комунистички
کمونیست	комунист
بهشت	градината
بهشت	градина
بهشت	рај
بهشت	рајски
جک	џек
جک	jack
سناتور	сенатор
سناتور	сенаторот
دیجیتال	дигитални
دیجیتال	дигитална
دیجیتال	дигитален
بیمار	трпелив
بیمار	пациентка
بیمار	пациент
بیمار	болно
بیمار	болен
بیمار	болна
بیمار	болни
بینی	нос
حوالی	околу
حوالی	наоколу
هسته	суштински
هسته	јадрото
هسته	јадро
هسته	јадро
هسته	нуклеарна
هسته	нуклеарно
هسته	нуклеарни
هسته	нуклеарен
هسته	кернелот
نمایشگاه	изложба
یوسف	јусуф
یوسف	јосиф
یوسف	џозеф
یوسف	јусеф
حمام	тоалет
حمام	бања
حمام	бањата
حمام	купатило
حمام	бањи
حمام	бањите
حمام	купатила
حمام	бањи
حمام	тоалети
حمام	бањање
حمام	бања
حمام	бањата
حمام	капење
عصبی	нервозно
عصبی	нервоза
عصبی	нервозен
عصبی	нервозни
عصبی	нервозна
عصبی	хистерична
عصبی	хистерично
عصبی	хистерични
حیوانات	животни
حیوانات	животинско
حیوانات	животно
حیوانات	животински
مایع	течност
مایع	течна
مایع	течни
مایع	течност
اشکال	бубачки
اشکال	бубачка
اشکال	маани
میز	табела
میز	маса
میز	биро
مکانیک	механика
مکانیک	механичари
مکانیک	механичар
مکانیک	механички
خواست	баран
خواست	сакаше
بالغ	возрасна
بالغ	возрасни
بالغ	возрасен
بالغ	зрел
بالغ	зрела
بالغ	зрело
بالغ	зрели
دانشمند	научникот
دانشمند	научник
جالب	интересни
جالب	интересно
جالب	интересна
جالب	интересен
چوب	дрво
چوب	дрва
چوب	стап
چوب	стик
مالزی	малезија
مجمع	собранието
مجمع	собрание
تکثیر	множат
تکثیر	дупликат
تکثیر	дупликати
میانگین	просечен
میانگین	просечни
میانگین	просечно
میانگین	просек
