категорија	kategória
пловдив	plovdiv
добивка	nyereség
партнери	társak
партнери	partnerek
партизан	partizan
чашка	kupa
чашка	csésze
чашка	cup
чашка	pohár
чашка	bögre
жлезди	mirigyek
соработува	együttműködő
соработува	együttműködni
привлекува	vonzza
привлекува	vonz
победниците	győztesek
победниците	nyertesek
директорот	igazgató
белешки	megjegyzések
белешки	feljegyzések
белешки	jegyzetek
белешки	jegyzet
субјекти	alanyok
субјекти	témák
песок	homok
длабока	mély
самоубиство	öngyilkos
самоубиство	öngyilkosság
северозападна	northwestern
северозападна	északnyugati
северозападна	északnyugat
неапол	nápolyi
неапол	nápoly
премиера	premier
њутн	newton
зелени	zöld
леонард	leonard
сем	samu
сем	sam
прием	felvételi
прием	fogadás
прием	recepció
прием	befogadás
прием	vétel
синтеза	szintézis
куранот	korán
атомска	atom
чад	chad
чад	füst
подеднакво	egyenlően
подеднакво	egyformán
подеднакво	egyenletesen
подеднакво	egyenletes
авторитет	hatóság
главното	fő
главното	main
главното	főbb
петре	petre
петре	jesse
вимблдон	wimbledon
тврдење	követelés
тврдење	állítás
тврдење	igény
тврдење	állítás
принцеза	királylány
принцеза	hercegnő
документација	dokumentáció
подигната	emelkedett
подигната	megemelkedett
сончеви	napsütés
сончеви	napfényes
сончеви	napos
сончеви	sunny
ита	lendületes
парсонс	parsons
играње	tánc
играње	táncolni
играње	táncol
играње	játszik
играње	játszom
помина	elhunyt
перформанси	előadás
перформанси	teljesítmény
економско	gazdasági
прекин	megszakítás
прекин	megszakítás
прекин	felfüggesztése
прекин	szuszpenzió
прекин	felfüggesztés
урбан	városi
јоаким	joachim
допир	érintés
квадрат	square
квадрат	szögletes
квадрат	négyzetes
квадрат	tér
квадрат	négyzet
квадрат	négyzet
пријателство	barátság
потврда	megerősítés
потврда	megerősítést
потврда	megerősítése
суштество	lény
суштество	teremtmény
човечка	ember
човечка	emberi
абу	abu
следејќи	követni
следејќи	követem
следејќи	követi
цврсти	tömör
цврсти	szilárd
делегати	küldöttek
вклучување	befogadás
фолклор	folklór
недостатоци	hiányosságok
недостатоци	hiányosságai
недостатоци	hibáit
недостатоци	hátrányok
недостатоци	hiányosságok
недостатоци	hiányosságai
недостатоци	hibák
атентат	merénylet
позитивна	pozitívak
позитивна	pozitív
средновековен	középkori
либан	libanon
либан	libanoni
дискусии	beszélgetések
дискусии	megbeszélések
дискусии	viták
дискусии	vita
дискусии	megbeszélés
дискусии	beszélgetés
реклами	hirdetések
реклами	hirdetés
реклами	hirdetéseket
реклами	reklámok
реклами	reklámokat
најстар	legidősebb
најстар	legöregebb
најстар	legősibb
најстар	legrégebbi
најстар	legidősebb
блог	blog
андора	andorra
животински	állati
животински	állatok
животински	állat
фузија	fúzió
фузија	fúziós
автопат	autópályán
автопат	autópálya
автопат	autópálya
автопат	főút
автопат	országút
автопат	autópálya
атлетика	atlétika
јосип	josip
кино	kino
кино	mozi
кино	filmek
кино	filmeket
кино	mozi
комуникации	kommunikáció
комуникации	távközlés
комуникации	kommunikációs
комуникации	kommunikáció
комуникации	közlemény
комуникации	kommunikációs
крзно	szőrme
крзно	szőr
крзно	bunda
белгиски	belga
норвешки	norvégia
норвешки	norvég
телефони	telefonok
телефони	telefonok
ткива	szövetek
ким	kim
дополнителен	kiegészítő
дополнителен	további
слаб	gyenge
слаб	gyengék
јулија	julia
јулија	júlia
јулија	juliet
јулија	júlia
интервал	intervallum
морис	morris
морис	maurice
производител	gyártó
производител	termelő
производител	producer
производител	termelői
производител	gyártó
норми	normák
поделено	osztva
поделено	megosztott
поделено	megosztva
изведен	hozták
изведен	hozott
изведен	hoztam
изведен	hozta
изведен	végrehajtott
изведен	elvégzett
мичиген	michigan
комунистички	kommunisták
комунистички	kommunista
секојдневниот	mindennap
секојдневниот	mindennapi
избега	elmenekült
избега	megszökött
избега	szökés
избега	menekülés
избега	megszökni
пресмета	számított
пресмета	kiszámított
чека	vár
чека	várakozás
чека	várunk
чека	várok
претпоставки	találgatás
претпоставки	sejtés
претпоставки	feltételezések
претпоставки	feltételezés
знаел	tudtam
