den	на
positioner	позицій
besegrat	перемогли
besegrat	поразки
höjder	висоти
duett	дует
wii	wii
leonardo	леонардо
draken	dragon
draken	дракон
industriella	промислові
industriella	промислова
industriella	промисловий
barker	баркер
kärna	ядро
kärna	ядра
kärna	ядро
kärna	основний
kärna	core
kärna	ядро
segovia	сеговія
översätta	переклад
översätta	переклад
översätta	перекласти
översätta	перекладати
norton	нортон
yunnanensis	yunnanensis
hector	ектор
dorothy	дороті
plaine	плен
tveksam	сумнівну
tveksam	сумнівною
kane	кейн
fabriker	фабрики
fabriker	заводів
fabriker	міллс
frost	мороз
tan	tan
tan	тан
tan	тань
pau	пау
redigerade	змінені
redigerade	змінений
emile	еміль
slutliga	фінал
slutliga	остаточний
slutliga	final
malawi	малаві
rumänska	румунська
upphovsman	автор
upphovsman	автора
upphovsman	автором
utrustade	обладнаний
sylvain	сільвен
barbus	барб
barbus	марена
jagar	полює
jagar	полювати
jagar	полювання
jagar	полювання
aktier	акції
aktier	поширення
bela	бела
etablera	вберегти
mercury	меркурій
varm	тепло
varm	теплі
varm	тепла
journalister	полтавським
journalister	журналістів
journalister	журналісти
buskar	кущі
buskar	насадження
dentata	dentata
illustration	ілюстрація
illustration	ілюстрації
bruins	брюїнс
släpps	випустили
släpps	випущено
skatter	скарб
skatter	скарби
skatter	податки
derek	дерек
milne	мілн
jackie	джекі
webster	вебстер
nödvändiga	необхідно
nödvändiga	необхідні
nödvändiga	необхідним
troll	троль
troll	тролі
troll	водиться
komplex	кластерами
komplex	комплекс
komplex	складні
påståenden	заявляє
påståenden	стверджує
påståenden	заявою
påståenden	умовних
rådets	рада
rådets	ради
behandlingen	лікування
botaniska	ботанічний
matti	матті
senat	сенат
albrecht	альбрехт
eda	оборонне
mikronesien	мікронезія
arenaria	arenarius
bevarat	зберегла
bevarat	зберігав
juncus	ситник
mare	море
gallen	gallen
angels	янголи
angels	angels
angels	ангели
frågar	запитує
frågar	питаю
frågar	прошу
frågar	запитує
frågar	питає
huvudkontoret	штаб
kul	забава
kul	веселощі
kul	весело
kul	смішний
kul	смішне
kul	смішні
kul	веселі
kul	смішно
kul	кумедні
raven	corvus
raven	ворон
raven	ворона
hoffmann	гофман
track	доріжки
track	трек
track	композицію
track	доріжка
track	композиція
track	стежити
markerade	вибраний
markerade	обрані
markerade	вибрані
markerade	вибране
markerade	вибрано
markerade	помічено
markerade	виділено
växellåda	перенесення
växellåda	коробка
mutant	мутант
komponenter	компоненти
komponenter	компонентів
anpassa	налаштувати
anpassa	налаштувати
anpassa	налаштувати
anpassa	виправити
anpassa	налаштувати
anpassa	адаптувати
kasta	кидати
kasta	зіграла
kasta	викидати
kasta	молота
kasta	кинути
kasta	відхилити
kasta	скасувати
kasta	відкинути
robineau	robineau
sultan	султан
väsen	суть
väsen	сутність
väsen	сутності
väsen	сутність
godfrey	годфрі
voice	голос
voice	голосом
voice	голосу
arrangör	організатор
arrangör	організатора
temperaturer	температури
temperaturer	температура
tungt	heavy
tungt	важкий
tungt	сильний
tungt	сильній
konsul	консул
lön	зарплата
lön	зарплати
lön	зарплаті
lön	винагорода
meurthe	мерт
japonicus	japonicus
medvetet	добровільно
nashville	nashville
maraton	марафон
agave	agave
aube	об
pratar	говоримо
pratar	говорили
blanda	мікс
blanda	суміші
blanda	суміш
blanda	перемішати
behövdes	потрібним
behövdes	потреби
behövdes	потрібен
behövdes	потрібною
behövdes	необхідний
attacker	приступ
attacker	атакує
attacker	напади
attacker	атаки
bön	молитва
dreams	сни
dreams	снів
dreams	мрій
dreams	мрії
dreams	dreams
bologna	болонья
meddelanden	комунікацій
meddelanden	повідомлення
meddelanden	повідомлень
meddelanden	сповіщень
meddelanden	сповіщення
reporter	репортер
gross	валовий
jemen	ємен
jemen	єменський
shell	оболонка
shell	оболонки
harper	гарпер
jeffrey	джеффрі
memoarer	мемуари
memoarer	мемуари
autonom	автономна
autonom	автономний
autonom	автономна
muhammed	мухаммед
muhammed	мухаммад
muhammed	мухаммед
muhammed	мохаммед
muhammed	мухаммед
ökning	збільшити
ökning	підвищити
ökning	приріст
toner	тонів
toner	тонера
jam	варення
jam	jam
anseende	репутацію
anseende	репутація
irena	irena
irena	ірена
stänga	закрити
stänga	близький
stänga	близько
stänga	близькі
stänga	закриття
stänga	закриття
orne	орн
allting	everything
allting	все
allting	усе
katalanska	каталонська
gil	гіл
målad	намалювала
målad	малюють
opposition	протистояння
zone	зона
förväxla	збивати
förväxla	плутайте
rubens	rubens
näringsliv	бізнес
näringsliv	справа
näringsliv	ділова
näringsliv	business
näringsliv	діловий
näringsliv	підприємство
näringsliv	підприємства
näringsliv	enterprise
dell	dell
dell	делл
ledarna	лідери
ledarna	лідерів
boden	боден
allvarlig	серйозне
allvarlig	серйозно
allvarlig	серйозні
allvarlig	серйозна
allvarlig	серйозний
allvarlig	суворі
allvarlig	тяжкий
zhou	чжоу
hanson	генсон
helikopter	гелікоптер
helikopter	вертоліт
förlora	втрати
förlora	втрачаємо
förlora	програш
förlora	втратити
förlora	програти
hayes	гейз
tillfällig	тимчасове
tillfällig	тимчасові
tillfällig	тимчасова
tillfällig	тимчасово
tillfällig	тимчасовий
bevisa	довести
utbyggnad	суфікс
utbyggnad	розширення
utbyggnad	розгортання
utbyggnad	розширення
