que	że
impressions	wrażenia
especialització	specjalizacji
especialització	specjalizacja
vistos	widziałem
vistos	widziane
vistos	widziany
barrio	barrio
atacants	napastników
titella	marionetką
helicòpters	śmigłowce
helicòpters	helikoptery
helicòpters	śmigłowców
virgin	dziewica
virgin	dziewicze
festiu	święto
festiu	uroczyste
festiu	świąteczny
bacteri	bakteria
amy	amy
assessorament	rady
assessorament	porady
amorosa	kochać
amorosa	kochająca
amorosa	kochający
duncan	duncan
grandes	grandes
jerez	sherry
assistit	wspomagana
dièsel	diesel
dièsel	diesla
zheng	zheng
cultivar	kultywować
comportaments	zachowań
comportaments	zachowania
moles	krety
balada	ballada
self	siebie
macmillan	macmillan
niccolò	niccolò
preferències	preferencji
preferències	preferencje
crit	krzyczeć
crit	wrzeszcz
crit	krzycz
crit	krzyk
obstacle	przeszkody
obstacle	przeszkodę
obstacle	przeszkoda
cecil	cecil
agitació	poruszenie
agitació	pobudzenie
intensament	intensywnie
casablanca	casablance
compara	porównanie
compara	porównaj
compara	porównać
finalitzat	skończony
finalitzat	zakończone
finalitzat	skończone
turíngia	turyngii
fricció	tarcia
fràgil	krucha
fràgil	delikatna
fràgil	kruche
fràgil	delikatne
smash	smash
istme	przesmyk
ecuador	ekwador
hidràulica	hydraulika
complementària	uzupełniające
asfalt	asfalt
engel	engel
liang	liang
reunits	zebrane
guardià	opiekun
guardià	opiekunem
guardià	opiekun
guardià	opiekuna
guardià	strażnik
guardià	stróż
aliatge	stop
sender	ślad
sender	szlak
paròdia	parodia
oder	odry
troncs	dzienniki
troncs	kłody
pollastre	kurczak
pollastre	tchórz
pollastre	kurczaki
pollastre	kurczaka
renal	nerek
renal	nerki
oboè	oboju
hidrocarburs	węglowodory
hidrocarburs	węglowodorów
agraïment	wdzięczność
agraïment	wdzięczności
norton	norton
fixes	stałe
fixes	stały
fixes	stała
fixes	ustalone
fixes	ustalona
todos	todos
schleswig	schleswig
conills	królików
conills	króliki
menú	menu
nigel	nigel
promeses	obiecuje
promeses	obietnic
promeses	obietnice
bolets	grzybów
bolets	grzyby
bolets	grzybki
parra	parra
mantega	masło
mantega	masła
deserts	pustynie
fresca	świeżo
fresca	świeże
fresca	świeża
fresca	świeży
joyce	joyce
portàtil	laptop
portàtil	laptopa
èpica	epic
ambiciós	ambitnych
ambiciós	ambitne
ambiciós	ambitna
ambiciós	ambitny
mitjanit	północy
mitjanit	północ
lli	lnu
lli	len
henares	henares
teòricament	teoretycznie
viatger	podróżnik
viatger	podróżnik
irc	irc
emilia	emilia
xxii	xxii
roewer	roewer
banquet	bankiet
magnífica	wspaniały
magnífica	wspaniała
magnífica	wspaniałe
nominalment	nominalnie
especificació	specyfikacji
especificació	specyfikacja
excessiu	nadmierny
excessiu	nadmierna
excessiu	nadmiernego
excessiu	nadmierne
sta	sta
breslau	breslau
confessió	spowiedzi
confessió	spowiedź
confessió	wyznanie
benedicció	błogosławieństwa
benedicció	błogosławieństwo
inconvenient	niewygodne
jeffrey	jeffrey
gracia	łaska
gracia	grace
gracia	łaski
eslovac	słowacki
eslovac	słowackiej
newcastle	newcastle
combatent	bojownik
lusignan	lusignan
dea	dea
formular	sformułować
cons	stożki
executa	wykonać
executa	wykonaj
consumidor	konsumentów
consumidor	konsumenci
consumidor	konsument
consumidor	konsumenta
doblatge	dubbing
heroïna	heroina
heroïna	heroinę
heroïna	heroiny
nadir	nadir
ossa	ossa
eyck	eyck
majordom	butler
majordom	lokaj
largo	largo
idèntic	identyczne
idèntic	identyczny
idèntic	identyczna
escorta	eskorty
escorta	eskortę
escorta	eskorta
faso	faso
gandhi	gandhi
gomes	gomes
limitats	ograniczona
limitats	ograniczony
limitats	ograniczone
limitats	limited
motivació	motywacji
motivació	motywacja
chemical	chemikalia
chemical	chemiczne
aconsellar	doradza
percy	percy
trobi	znajdź
trobi	znaleźć
mustafa	mustafa
fbi	fbi
andrònic	andronikus
opéra	opéra
reggio	reggio
mad	mad
mad	szalony
vel	welon
yonne	yonne
tumors	nowotwory
tumors	guzy
tumors	guzy
tumors	guzów
yazid	jazid
emoció	emocji
emoció	emocje
empleat	pracownik
empleat	pracownika
canton	guangzhou
ace	as
ace	asa
ace	ace
bruc	erica
exàmens	egzaminów
exàmens	egzaminy
preparatius	preparaty
preparatius	przetwory
preparatius	przygotowania
suez	suez
assignatura	temat
assignatura	przedmiot
assignatura	obiekt
assignatura	podmiot
regidora	radna
domèstica	krajowy
domèstica	krajowym
domèstica	krajowa
domèstica	krajowe
antàrtic	antarktyki
comestible	jadalne
vidres	kryształy
vidres	kryształów
mesnil	mesnil
visualització	widok
visualització	zobacz
puccini	puccini
ich	ich
arquitectòniques	architektoniczne
arquitectòniques	architektury
manipular	manipulować
sarajevo	sarajewie
botswana	botswanie
aquila	aquila
leibniz	leibniz
irving	irving
espionatge	szpiegostwo
pigments	pigmenty
torino	torino
dèbil	słaby
dèbil	słabo
dèbil	słaba
dèbil	słabe
dolços	słodki
dolços	słodko
dolços	sweet
dolços	słodka
dolços	słodkie
lotaríngia	lorraine
rousseau	rousseau
espectaculars	dech
constructiu	konstruktywne
lira	lirów
escandinàvia	skandynawii
recuperant	odzyskiwanie
recuperant	odzyskania
nua	nagi
nua	nago
nua	nagie
nua	nadzy
nua	naga
trentino	trentino
operativa	operacyjny
operativa	operacyjnych
operativa	operacyjne
operativa	sprawny
tokugawa	tokugawa
greg	grega
greg	greg
assimilació	asymilacji
jamie	jamie
jamie	jamiego
huns	hunowie
adquirint	nabywanie
adquirint	zdobywanie
adquirint	pozyskiwanie
baba	baba
baba	babę
ghost	ghost
ghost	duchu
ghost	duch
desgast	załóż
desgast	nosić
venedor	sprzedawca
venedor	sprzedawcy
venedor	sprzedawca
venedor	sprzedawcy
venedor	sprzedający
graduat	absolwent
derek	derek
entrenadors	trenerów
bolet	grzyb
bolet	grzyby
comès	popełnił
comès	zaangażowana
comès	zaangażowany
longitudinal	wzdłużnej
quocient	iloraz
vostè	ciebie
vostè	ty
originalitat	oryginalność
chuck	chuckiem
chuck	chuck
chuck	chucka
cintura	talii
cintura	talia
cintura	talię
càller	cagliari
indicadors	wskaźniki
indicadors	wskaźników
indicadors	flag
indicadors	flagi
nevers	nevers
especialitats	specjalności
especialitats	specjalności
pag	pag
praia	praia
efectivitat	skuteczność
efectivitat	efektywność
efectivitat	skuteczności
baixant	pobieranie
sms	sms
agregats	agregaty
agregats	agregatów
lac	lac
edge	edge
edge	krawędź
edge	krawędzi
bordes	bordes
osasuna	osasuna
significació	znaczenie
adequadament	prawidłowo
sonar	sonar
augsburg	augsburg
reedició	reedycja
plàstics	tworzyw
institucionals	instytucjonalnych
institucionals	instytucjonalne
reforçat	wzmocniona
reforçat	wzmocnione
reforçat	wzmocniona
reforçat	wzmocnione
lakers	lakers
esbossos	szkice
insuficiència	niewydolnością
socialment	społecznie
índexs	wskaźniki
índexs	indeksy
pennsylvania	pensylwanii
triomfal	triumfalny
mànega	wąż
aplicable	dotyczy
terre	terre
collar	kołnierz
collar	obroży
jakob	jakob
sharon	sharon
vélez	vélez
toros	byków
toros	byki
eli	eli
prestigiosa	prestiżowej
falco	falco
pizarro	pizarro
hubble	hubble
aro	aro
capitalista	kapitalistyczny
complert	komplement
salvatore	salvatore
toló	toulon
gibbs	gibbsa
gibbs	gibbs
fontana	fontana
emboscada	zasadzka
emboscada	zasadzkę
voltaire	voltaire
renovat	odnowione
renovat	odnowiony
ladislau	władysław
capitans	kapitanowie
capitans	kapitanów
generalitzat	powszechne
dylan	dylan
dylan	dylana
cleòpatra	kleopatra
bratislava	bratysława
baranes	szyn
baranes	szyny
baranes	poręcze
nigra	nigra
cras	krassus
crucifixió	ukrzyżowanie
choctaw	choctaw
fuig	scat
consideracions	rozważania
consideracions	względy
lat	lat
nius	gniazda
meurthe	meurthe
garros	garros
gram	gram
gram	grama
canari	kanaryjskich
sinagoga	synagoga
immunitat	odporność
immunitat	immunitet
vacunes	szczepionek
vacunes	szczepionki
metastasio	metastasio
predecessors	poprzedników
pomerània	pomorza
apogon	apogon
secreció	wydzielanie
secreció	wydzielania
recolzada	wspierany
recolzada	obsługiwany
recolzada	wspierane
recolzada	obsługiwane
bearn	béarn
drake	kaczor
drake	drake
eddy	eddy
zoològic	zoo
híbrids	hybrydy
cercant	szukanie
robots	roboty
raven	kruka
raven	kruk
raven	raven
jurisprudència	orzecznictwa
jurisprudència	orzecznictwo
chi	chi
romain	romain
porno	porno
porno	pornografia
woody	woody
woody	chudy
cantat	sung
lleure	rozrywka
lleure	wypoczynek
neuville	neuville
excepcionals	wyjątkowych
excepcionals	wyjątkowe
excepcionals	wyjątkowa
excepcionals	wyjątkowy
alfabètic	alfabetycznie
segrest	porwania
segrest	porwanie
bayer	bayer
palais	palais
tars	tarsu
bàssora	basrze
raquel	raquel
inspira	inspiruje
gervasi	gervasio
sally	sally
chester	chester
hastings	hastings
led	doprowadziło
led	led
robusta	robusta
gap	luka
gap	gap
saba	saba
ghazi	ghazi
aznar	aznar
ortodoxos	niekonwencjonalne
brahms	brahmsa
ordinària	zwykły
ordinària	zwyczajne
ordinària	zwykłych
ordinària	zwykła
ordinària	zwyczajny
ordinària	zwykłe
devil	diabła
devil	diabeł
bergen	bergen
estendard	banner
agave	agave
piotr	piotr
dortmund	dortmund
ofertes	ofert
ofertes	oferty
agra	agra
invent	wynalazek
multiplicar	pomnożyć
sinònims	synonimy
eyes	eyes
eyes	oczy
eyes	oczka
sad	smutno
sad	smutne
sad	smutny
sad	smutna
hilaire	hilaire
cendra	ash
cendra	popiołu
cendra	popiół
villiers	villiers
copyright	autorskie
tenda	namiot
friburg	freiburg
shi	shi
nash	nash
descontentament	niezadowolenie
estètic	estetycznej
dispersos	rozproszone
antígon	antygon
susa	susa
diamond	diament
diamond	diamond
diamond	diamenty
ille	ille
britannica	britannica
florence	florencja
psicològica	psychologicznej
psicològica	psychologiczne
psicològica	psychiczne
psicològica	psychologiczny
terminació	zakończenie
terminació	wypowiedzenie
movent	przenoszenie
movent	przeprowadzka
movent	przeprowadzki
plantejament	podejście
plantejament	podejścia
virtuals	wirtualny
virtuals	wirtualna
virtuals	wirtualne
logística	logistyka
logística	logistyczne
logística	logistyki
perles	pereł
perles	perły
android	android
inevitable	nieuniknione
inevitable	nieunikniona
inevitable	nieunikniony
orals	ustne
orals	doustne
orals	doustnie
tomàquet	pomidor
tomàquet	pomidory
fluxos	strumienie
fluxos	strumieni
fluxos	płynie
fluxos	przepływów
fluxos	przepływy
granados	granados
lin	lin
anima	anima
diàspora	diaspory
bains	bains
rodolfo	rodolfo
milano	milano
leicester	leicester
verola	ospa
làpida	nagrobek
gruixut	gruby
gruixut	grubo
gruixut	gruba
gruixut	grube
alicia	alicja
alicia	alicia
jackie	jacek
viatjant	sprzedawca
jesse	jessie
jesse	jesse
arenas	arenas
carmel	carmel
consistència	spójności
consistència	spójność
extermini	eksterminacji
remarcable	nadzwyczajne
remarcable	niezwykłe
telefonia	telefonii
cromwell	cromwell
ulleres	okulary
ulleres	kieliszki
ulleres	szklanki
miralls	lusterka
miralls	lustra
telescopis	teleskopy
goigs	radość
goigs	radości
goigs	uroki
vernon	vernon
represa	wznowić
represa	cv
represa	życiorys
represa	wznowienie
detallat	szczegółowy
detallat	szczegółowe
bourg	bourg
deus	deus
carroll	carroll
harald	harald
convivència	współistnienia
gambet	gambit
joguines	zabawki
joguines	zabawek
ist	ist
chase	gonić
chase	pogoń
chase	pościg
chase	chase
hoy	hoy
perfils	profile
perfils	profili
pensadors	myślicieli
manfred	manfred
troyes	troyes
dinou	nineteen
albi	albi
hood	hood
hood	kaptur
portadors	przewoźników
portadors	nośniki
portadors	przewoźnicy
cesarea	cezarei
montero	montero
feixistes	faszyści
lleu	łagodna
lleu	łagodne
lleu	łagodny
volcànic	wulkanicznego
trail	ślad
trail	szlak
indianapolis	indianapolis
estonià	estonii
laval	laval
feminisme	feminizm
marxes	marsze
lausana	lausanne
hormona	hormonów
hormona	hormonu
hormona	hormon
hormona	hormony
frances	frances
dvb	dvb
perifèria	peryferiach
core	rdzeń
core	rdzenia
core	jądro
redireccions	przekierowuje
mobilització	mobilizacji
edison	edison
hortalisses	warzywa
hortalisses	warzyw
convidada	goście
convidada	gość
analogia	analogię
revisions	recenzje
revisions	przeglądy
revisions	recenzji
revisions	opinie
revisions	poprawki
revisions	korekty
helicòpter	helikoptera
helicòpter	helikopter
helicòpter	śmigłowce
helicòpter	śmigłowiec
racionals	racjonalne
racionals	racjonalnie
racionals	racjonalny
göttingen	getyndze
odessa	odessie
emissor	emitenta
emissor	emitent
astronautes	astronautów
astronautes	astronauci
tanques	ogrodzenia
tanques	ogrodzenie
infinita	nieskończona
infinita	nieskończenie
infinita	nieskończone
infinita	nieskończoność
infinita	nieskończonej
abad	abad
castel	castel
ajax	ajax
mona	mona
immersió	zanurzenie
immersió	zanurzenie
immersió	nurkować
immersió	nurkowanie
catàlegs	katalogów
catàlegs	katalogi
caient	spadające
ecosistema	ekosystemu
rars	rzadka
rars	rzadkość
rars	rzadkie
rars	rzadki
rars	rzadko
jurats	przysięgli
jurats	przysięgłych
eugen	eugen
requisit	wymóg
requisit	wymaganie
etíop	etiopii
diferenciats	zróżnicowane
diferenciats	zróżnicowany
diferenciats	zróżnicowana
edmond	edmond
accessoris	dodatki
accessoris	akcesoria
eocè	eocen
plutó	pluton
plutó	pluto
chaplin	chaplin
greene	greene
timor	timor
motlle	pleśń
cordó	cordon
anònims	anonimowy
anònims	anonimowych
anònims	anonimowe
venerable	czcigodny
lídia	lydia
châtillon	châtillon
lars	lars
tauró	rekiny
tauró	rekina
tauró	rekin
túnica	tunika
millet	proso
ethnologue	ethnologue
coníferes	iglaste
supervivent	survivor
revolucions	rewolucje
salta	skok
salta	skip
salta	pominąć
arcàngel	archanioł
sanció	karne
sanció	kara
sanció	karny
tau	tau
oca	gęsi
oca	gęś
coincidència	mecz
coincidència	dopasowanie
coincidència	przypadek
fades	wróżki
mesurament	pomiar
mesurament	wycena
mesurament	pomiaru
mesurament	pomiary
metròpoli	metropolis
morro	morro
cars	samochody
cars	samochodów
pneumàtics	opon
pneumàtics	opony
pneumàtics	opon
pneumàtics	opony
gitanos	cyganów
gitanos	cyganie
glen	glen
cartutx	nabój
cartutx	wkład
atribució	atrybucji
atribució	przypisanie
atribució	przydzielenie
machado	machado
cohesió	spójności
cohesió	spójność
contaminants	zanieczyszczeń
barques	łodzi
barques	łódki
barques	łodzie
lot	partia
lot	partii
lot	wiele
lot	dużo
marcello	marcello
proposats	proponowane
proposats	proponowana
proposats	proponowany
webb	webb
žilina	żylina
patrulla	patrole
patrulla	patrol
sandra	sandra
richter	richter
larson	larson
bogeria	szaleństwo
bogeria	szaleństwa
bogeria	obłęd
bogeria	szaleństwo
bogeria	szaleństwa
bogeria	obłęd
sabana	savannah
coruña	coruña
austral	austral
byron	byron
magí	magi
jung	jung
felice	felice
adversari	przeciwnika
adversari	przeciwnikiem
adversari	przeciwnik
anàleg	analogicznego
anàleg	analogiczny
anàleg	analogiczne
anàleg	analogowe
etern	wiecznego
etern	wieczne
etern	wieczna
etern	wieczny
professorat	nauczycielom
professorat	nauczyciele
professorat	nauczycielki
professorat	nauczycieli
lilla	lilla
leigh	leigh
vieux	vieux
confecció	ubrania
confecció	odzież
confecció	ubranie
tai	tai
maduració	dojrzewania
maduració	dojrzewanie
düsseldorf	düsseldorf
rpm	rpm
dalmàcia	dalmacja
xxiii	xxiii
digne	godne
generant	generowania
generant	generowanie
uppsala	uppsali
íntim	intymne
lam	lam
ccd	ccd
baumann	baumann
descartes	kartezjusz
pulmó	lung
pulmó	płuca
pulmó	płuco
pulmó	płuc
than	niz
than	niż
tango	tanga
tango	tango
rivière	rivière
schaefer	schaefer
barset	barset
tate	tate
ideològica	ideologicznych
gottfried	gottfried
bíblic	biblijne
gardner	gardner
inducció	indukcji
prohibeix	zabrania
prohibeix	zakazuje
isa	isa
misèria	nieszczęście
misèria	nędzy
misèria	nieszczęścia
suro	korek
suro	korka
suro	cork
ley	ley
afiliats	powiązanych
afiliats	oddziałów
generalització	uogólnienie
iván	iván
kit	zestaw
kit	kit
avenir	avenir
oponent	przeciwnika
oponent	przeciwnikiem
oponent	przeciwnik
tràgic	tragiczne
tràgic	tragiczna
tràgic	tragiczny
tràgic	tragedia
isfahan	isfahan
leeds	leeds
desigualtat	nierówności
concòrdia	concordia
gerardo	gerardo
willy	willy
rocky	rocky
addicionalment	dodatkowo
cobrint	obejmujące
lex	lex
lex	lexa
embarcació	statek
embarcació	pojemnik
embarcació	statku
embarcació	naczynie
contractació	rekrutacji
contractació	rekrutacja
pagat	płatny
pagat	zapłacił
pagat	płatne
meteorologia	meteorologii
chu	chu
muntat	zamontowane
muntat	montowane
muntat	zamontowany
aden	aden
gotha	gotha
imperis	imperia
previsió	prognoza
previsió	prognozy
trobadors	trubadurzy
varela	varela
burke	burke
reivindicació	roszczenia
reivindicació	roszczenie
reivindicació	twierdzenie
reivindicació	twierdzą
antigua	antigua
correccions	korekt
correccions	poprawki
correccions	korekty
haarlem	haarlem
desafiament	wyzwanie
desafiament	challenge
desafiament	wyzwania
kant	kant
salem	salem
trentena	trzydziestego
rana	rana
jonas	jonas
artèria	tętnicy
artèria	tętnica
fragmentació	fragmentacji
plymouth	plymouth
mesquites	meczety
creients	wyznawcy
creients	wierni
creients	wierzący
creients	wierzących
liszt	liszt
tumor	guz
tumor	guza
tumor	nowotwór
poll	ankieta
poll	ankiety
poll	ankietę
bdfutbol	bdfutbol
milla	mile
milla	mila
nathan	nathan
mànec	uchwyt
mànec	rączka
triangles	trójkąty
aeròdrom	lotnisko
mekong	mekong
rangers	rangers
rangers	zwiadowcy
ver	ver
gelosia	zazdrość
gelosia	zazdrości
farmacèutica	farmaceutyczna
farmacèutica	farmaceutycznych
farmacèutica	farmaceutyczne
inclinat	skłonni
fotògrafs	fotografów
isle	isle
iranià	irański
hal	hala
hal	hal
revisat	poprawiony
revisat	zmienione
revisat	poprawione
vulnerable	podatne
vulnerable	wrażliwych
vulnerable	wrażliwe
vulnerable	podatny
jpeg	jpeg
rossa	blondynka
rossa	blond
aranda	aranda
rojo	rojo
perillosos	niebezpiecznie
perillosos	niebezpieczne
perillosos	niebezpieczna
perillosos	niebezpieczny
llàgrimes	łez
llàgrimes	łzy
tires	paski
simultània	równoczesne
simultània	jednoczesne
simultània	jednoczesnego
doris	doris
equivalència	równoważność
equivalència	równoważności
caminant	chodzenie
caminant	spacery
caminant	spaceru
caminant	spacer
poitou	poitou
kirk	kirk
excursions	wycieczki
gradient	gradientu
montreal	montrealu
satisfacció	satysfakcji
satisfacció	zadowolenia
satisfacció	zadowolenie
satisfacció	satysfakcję
satisfacció	zadowolenie
audició	przesłuchanie
sondes	sondy
espín	spin
natzaret	nazaretu
suisse	suisse
tirada	kłamie
tirada	kłamstwo
fleming	fleming
comercialment	komercyjnie
etanol	etanolu
bosses	worki
bosses	torby
