que	toga
comunes	zajedničkim
comunes	zajedničku
comunes	commons
víctor	viktor
víctor	victor
youtube	youtube
públicos	publika
públicos	javni
públicos	javnost
públicos	javna
públicos	javno
rojas	rojas
rojas	crvena
caja	kutija
guerras	ratovi
formada	formirane
formada	formirana
territorial	teritorijalnoj
territorial	teritorijalni
territorial	teritorijalna
territorial	teritorijalne
declaró	proglašeno
declaró	proglašeni
declaró	proglasile
declaró	proglasio
declaró	navedeno
var	var
responsable	odgovorne
responsable	odgovorna
responsable	odgovorni
responsable	odgovornim
responsable	odgovoran
cortes	sudovima
cortes	sudovi
cortes	cortes
cortes	rezovi
cortes	rezova
cortes	rezove
guadalajara	guadalajara
dedicado	klanjao
dedicado	posvetio
dedicado	posvećen
org	org
instrumentos	instrumente
instrumentos	instrumenata
instrumentos	alat
ciclo	ciklus
incluido	uključivala
incluido	uključena
incluido	uključujući
señal	signal
señal	znak
amplia	wide
amplia	široki
amplia	široko
amplia	široka
amplia	široka
amplia	široki
amplia	širokog
amplia	široku
amplia	široke
williams	williams
murcia	murcia
vehículos	vozila
und	und
franceses	francuski
hungría	mađarska
hungría	mađarski
civiles	civilno
civiles	civilna
civiles	civilni
civiles	civili
liberal	liberalne
liberal	liberalni
liberal	liberalna
catalán	katalonski
intención	namjera
intención	namjeru
intención	namjerom
intención	namjera
intención	namjere
tropical	tropske
tropical	tropski
tropical	tropska
ejemplos	primjeri
secundaria	sekundarna
secundaria	sekundarni
secundaria	srednjih
secundaria	srednje
masculino	mužjak
altos	altos
xiv	xiv
realmente	istinski
realmente	stvarno
doce	dvanaest
doce	doce
americano	američki
americano	amerikanac
burgos	burgos
recientemente	nedavno
instrumento	instrument
instrumento	alat
salamanca	salamanca
ayudar	pomoći
ayudar	pomogne
ayudar	pomoć
portada	pokriti
portada	pokrivaju
portada	pokriće
identidad	identitet
identidad	identiteta
pasajeros	putnici
pasajeros	putnika
pasajeros	putnike
pasajeros	putnik
suficiente	dovoljno
suficiente	dovoljan
suficiente	dosta
suficiente	dovoljan
mezcla	miješanje
mezcla	miks
mezcla	mješavine
buscar	pretrage
buscar	potraga
buscar	pretraga
infantería	pješadija
culto	kult
culto	mesdžida
historias	priče
historias	priče
historias	price
duda	sumnja
duda	sumnje
duda	sumnju
duda	sumnjaju
duda	sumnja
duda	sumnje
big	velikih
big	veliki
pies	stopala
pies	stopa
ida	ida
metropolitana	mitropolit
metropolitana	metropolitan
url	url
url	urls
recorrido	turneja
recorrido	tour
comunista	komunisti
comunista	komunista
comunista	komunistička
comunista	komunistički
leyenda	legenda
leyenda	legende
comedia	komedija
barco	brod
barco	čamac
mañana	sutra
mañana	jutro
tomás	thomas
tomás	tome
tomás	tom
fotografía	fotografija
fotografía	kinematografija
fotografía	foto
fotografía	fotografija
romanos	rimljani
romanos	rimski
romanos	rimsko
romanos	roman
etiqueta	tag
ohio	ohio
cable	kabla
propias	own
propias	vlastiti
propias	sopstvenog
propias	sopstvene
propias	sopstveni
propias	posjeduju
mensaje	poruka
hugo	hugo
hugo	hugh
décadas	decenijama
décadas	decenija
poderes	ovlasti
poderes	sile
permanente	trajni
permanente	trajnim
permanente	stalna
permanente	stalne
permanente	perm
anime	anime
antiguas	drevni
antiguas	drevno
antiguas	drevna
antiguas	drevne
química	hemijska
química	hemikalija
química	hemijsko
química	hemijski
química	hemija
plataforma	platforma
plataforma	platformi
plataforma	platformu
plataforma	platforme
razones	razlozi
razones	razloga
poblaciones	populacijama
potencia	power
potencia	vlast
espíritu	duh
espíritu	džibril
pro	pro
artístico	umjetnička
artístico	umjetničko
artístico	umjetničkim
artístico	umjetnički
house	kuća
vivió	živjela
vivió	živjeli
vivió	živio
rol	uloga
tren	voz
princesa	princeza
princesa	princeze
college	fakultet
college	koledž
audiencia	publika
valign	valign
invasión	invazija
límites	granica
enseñanza	obrazovanje
asteroides	asteroidi
asteroides	asteroidi
asteroides	asteroide
asteroides	asteroida
correspondiente	odgovarajući
correspondiente	odgovarajućeg
reconocido	priznala
reconocido	priznata
reconocido	priznao
reconocido	priznat
corta	rez
corta	smanjila
corta	kratko
reunión	skup
reunión	okupljanje
reunión	sastanak
reunión	susret
reunión	okupljanje
ocupa	zauzima
estándar	standardni
representantes	predstavnici
frank	frank
programación	raspored
programación	programiranje
programación	zakazivanje
entidad	entitet
compañeros	partneri
compañeros	kolege
compañeros	drugova
compañeros	drugovi
animal	životinje
recibido	primio
recibido	dobio
recibido	dobila
grand	velika
grand	grand
grand	reisul
escultura	skulptura
escultura	skulptura
saga	saga
destacar	isticanja
destacar	istaknuta
motivos	razlozi
motivos	razloga
motivos	motivima
motivos	motive
motivos	motivi
espacios	prostori
espacios	prostora
espacios	spaces
espacios	prostore
introducción	uvođenje
introducción	upoznavanje
introducción	intro
fuertes	jaka
fuertes	jaki
fuertes	tvrđave
fuertes	utvrđenja
bases	bazama
sureste	jugoistočna
sureste	jugoistočna
bretaña	bretanje
chino	chino
chino	kineski
viii	viii
entorno	okruženju
entorno	okoliš
entorno	sredina
entorno	okolina
entorno	okruženje
entorno	okolina
entorno	okolini
récord	rekord
récord	rekordno
récord	bilježe
récord	rekordnih
fauna	fauna
profundidad	dubina
profundidad	dubinu
profundidad	dubine
profundidad	dubini
sirve	služi
japonesa	japanski
crea	stvara
crea	stvaraju
crea	napravi
crea	stvoriti
crea	kreiranje
científicos	naučna
científicos	naučne
científicos	naučno
científicos	naučnici
cabe	odgovara
cabe	uklapa
universidades	univerzitetima
universidades	univerziteti
universidades	univerzitet
universidades	koledža
universidades	fakultete
termina	završava
ciudadanos	građani
ciudadanos	građanin
símbolo	simbol
copias	kopija
copias	kopije
virginia	virginia
descrita	opisala
descrita	opisane
descrita	opisan
descrita	opisao
primaria	elementarna
primaria	primarna
primaria	primarni
distritos	okruzi
distritos	okruga
rápido	brzo
rápido	brzo
rápido	brza
rápido	brz
rápido	brzi
rápido	brzo
moderno	moderna
moderno	savremena
moderno	savremen
eléctrica	električne
eléctrica	električna
eléctrica	električni
eléctrica	električna
eléctrica	električni
zelanda	zeland
zelanda	zeeland
moreno	brown
moreno	moreno
destacados	naglasili
destacados	naglašena
destacados	istakla
destacados	osvjetljava
utilizando	koristeći
pocas	par
pocas	nekoliko
paulo	paulo
pobreza	siromaštvo
pobreza	siromaštva
film	film
fachada	fasada
fachada	ispred
fachada	front
error	grešku
error	greška
error	greška
ministros	ministri
ventas	prodaja
conservación	konzervacijska
conservación	održanja
conservación	očuvanje
cambió	promijenio
cambió	promijenila
cambió	promijenjen
scott	scott
contexto	kontekst
contexto	kontekstu
propiedades	imovine
propiedades	vlasništvo
propiedades	imovina
propiedades	imovinu
propiedades	imovinska
propiedades	svojstva
historiador	istoričar
historiador	historičar
enfermedades	bolest
enfermedades	oboljenja
enfermedades	bolesti
enfermedades	oboljenja
prácticamente	praktično
cola	queue
cola	rep
cola	cola
exteriores	exterior
constante	stalan
constante	postojan
constante	konstanta
asesinato	atentat
asesinato	ubistvo
cádiz	cádiz
celebra	slavi
celebra	slavi
celebra	slave
recibir	primaju
recibir	prima
recibir	primanje
lograr	postizanju
lograr	ostvarivanju
lograr	postizanje
lograr	postići
juntos	zajedno
individuales	singl
individuales	individualni
individuales	individualne
individuales	pojedinci
fábrica	fabrika
machos	mužjaci
machos	mužjak
paris	pariz
chan	chan
chilena	čileanski
sufrió	pretrpjela
restauración	ugostiteljskih
restauración	obnovu
roca	rok
roca	rock
roca	roca
cargos	optužbe
cargos	optužbi
cargos	optužba
cargos	naboj
prisión	zatvor
prisión	zatvor
dirigente	lider
inicios	počeci
dedicada	posvetio
dedicada	posvećen
religiosos	vjerski
religiosos	vjersko
religiosos	vjerskim
religiosos	vjerska
religiosos	vjerskih
religiosos	vjerske
pintores	slikara
filipinas	filipini
filipinas	filipinsko
privada	privatno
privada	privatne
privada	privatni
privada	privatna
intervención	intervencija
intervención	intervencije
juicio	sudnji
juicio	suđenje
escenas	scene
ingreso	prihod
europeos	evropljanin
europeos	evropski
europeos	evropljani
permaneció	ostala
documental	dokumentarac
ascendencia	spuštanje
expansión	širi
expansión	proširiti
expansión	proširenje
entrenadores	treneri
entrenadores	predavači
igualmente	također
igualmente	takođe
igualmente	jednako
igualmente	slično
tradicionales	tradicionalna
tradicionales	tradicionalne
tradicionales	tradicionalno
cápita	capita
cápita	stanovniku
pan	pan
pan	hljeb
quinta	quinta
quinta	petom
quinta	peta
quinta	peto
quinta	peti
trono	prijesto
trono	arš
trono	tronu
trono	tron
trono	trona
noreste	sjeveroistoku
inmediatamente	odmah
familiar	poznato
familiar	porodica
familiar	porodično
familiar	porodičnim
riesgo	rizik
desambiguación	čvor
hablar	pričaj
hablar	razgovara
hablar	talk
hablar	govoriti
hablar	govori
inicia	počinje
inicia	započinje
inicia	pokreće
inicia	počinje
inicia	započinje
windows	windows
ermita	kapela
ermita	hermitage
caza	lovi
caza	lov
caza	lov
reacción	reakcija
llamados	nazvana
llamados	zvao
llamados	nazvan
llamados	pozvala
humanidad	čovječnosti
humanidad	čovječanstvo
guerrero	ratnik
guerrero	guerrero
seguido	praćen
seguido	slijede
seguido	slijedili
tramo	trase
uefa	uefa
representante	zastupnik
representante	predstavnik
empieza	počinje
empieza	započinje
empieza	počinje
empieza	započinje
rugby	ragbi
rugby	rugby
chris	chris
dakota	dakota
galicia	galicija
comprende	razumije
max	max
pensilvania	pennsylvania
cubierta	pokriveni
cubierta	pokrivena
cubierta	pokrivene
cubierta	pokriti
cubierta	pokrivaju
cubierta	pokriće
caribe	karipsko
caribe	karipska
caribe	kariba
perfil	profil
escocia	škotska
png	png
definición	definicija
simon	simon
establecer	ustanovljavanje
establecer	uspostavljanje
amarillo	žuta
amarillo	amarillo
piel	koža
piel	krzno
piel	koža
sergio	sergey
sergio	sergej
sergio	sergio
sergio	sergei
sergio	sergej
primavera	proljeće
primavera	proleće
primavera	primavera
mariano	mariano
mariano	marian
gas	plin
solución	rješenje
solución	rješenja
solución	rešenje
diferencias	diff
diferencias	razlika
diferencias	razlike
dimensiones	dimenzije
dimensiones	dimenzija
dimensiones	dimenziju
objetivos	ciljevi
objetivos	ciljevi
objetivos	mete
fusión	spajanje
fusión	spajanja
fusión	spajanje
fusión	spoje
fusión	spajanje
fusión	fusion
coro	hor
coro	hor
eje	osi
america	amerika
pone	stavlja
pone	polaže
mary	merjem
regimiento	regimenta
regimiento	puk
formando	formiranje
formando	formirajući
nacidos	born
nacidos	rođen
nacidos	rođena
nacidos	rođeni
php	php
canto	pjesma
canto	canto
canto	pjevaju
canto	sing
canto	pjevanje
licencia	dozvola
licencia	licenca
licencia	dozvolu
licencia	licencu
licencia	licenciranje
licencia	licence
idiomas	jezici
idiomas	jezike
idiomas	jezik
directa	direktni
directa	direktna
directa	direktan
viena	beč
bolívar	bolivar
bolívar	bolívar
posiblemente	moguće
continente	kopnom
continente	kopno
continente	kontinent
cartas	karte
cartas	pisma
cartas	slova
corrientes	teče
corrientes	tokovima
corrientes	strujanja
presentado	predstavila
presentado	predstavljena
presentado	predstavljen
presentado	predstavilo
presentado	predstavio
presentado	podnijela
presentado	uložili
facebook	facebook
palma	palma
enemigo	neprijatelj
enemigo	neprijatelj
cielo	nebo
cielo	sky
cielo	nebo
cielo	nebesa
dinamarca	danska
dinamarca	danski
excepto	osim
minnesota	minnesota
producir	proizvoditi
pico	pico
pico	vrhunac
pico	peak
arma	oružje
arma	pištolj
religiosa	vjerski
religiosa	vjersko
religiosa	vjerskim
religiosa	vjerska
religiosa	vjerskih
religiosa	vjerske
cementerio	groblje
cementerio	groblje
resolución	rezolucija
peña	pena
violencia	nasilje
describe	opisuje
describe	opisati
describe	opisivanje
terminología	terminologija
adaptación	adaptivna
adaptación	adaptacija
voces	vokal
voces	glasovi
utilizada	korištene
utilizada	koristi
utilizada	korišteno
utilizada	korišten
bob	boba
individual	pojedinačno
individual	individualni
individual	individualne
once	jedanaest
once	jednom
descubiertos	otkriveni
descubiertos	otkrivene
descubiertos	otkrivena
descubiertos	otkriven
descubiertos	otkrio
descubiertos	otkrili
esperanza	esperanza
esperanza	nada
esperanza	nade
consumo	potrošnja
consumo	potrošnju
compañero	partnera
compañero	partner
medieval	srednjovjekovna
medieval	srednjevjekovna
amplio	wide
amplio	široki
amplio	široko
amplio	široka
amplio	široka
amplio	široki
amplio	širokog
amplio	široku
amplio	široke
amplio	prostrane
teresa	teresa
teresa	tereza
teresa	terezija
agente	agens
agente	agent
alumnos	zenice
alumnos	studenti
alumnos	učenici
cuentos	priče
cuentos	priče
cuentos	price
impacto	utjecaj
impacto	udar
alfredo	alfredo
alfredo	alfred
trabajando	radna
trabajando	radi
trabajando	radeći
trabajando	radio
trabajando	radnu
emilio	emile
emilio	templeton
emilio	emil
emilio	emilio
kansas	kansas
blue	plava
secreto	tajna
secreto	tajnosti
propósito	svrha
colombiano	kolumbijski
peligro	opasnost
peligro	ugrožena
peligro	ugrozili
arroyo	potok
arroyo	brook
arroyo	creek
arroyo	arroyo
latino	latinski
latino	latino
rama	ram
rama	rama
rama	ogranak
rama	grana
argentinos	argentinac
característica	karakterističnim
característica	igranih
característica	igrane
raúl	raoul
raúl	raul
raúl	rnk
raúl	raúl
mantenimiento	održavanje
morales	moralna
morales	moralne
morales	morales
estudiar	proučava
estudiar	proučavaju
estudiar	proučiti
estudiar	studija
estudiar	proučavanja
society	društvo
comentario	komentara
comentario	komentar
comentario	commentary
comentario	komentari
comentario	komentarima
ramírez	ramírez
ramírez	ramirez
circuito	kolo
sexual	seksualnu
sexual	spolno
sexual	spolni
sexual	seksualna
libres	free
llevado	nosili
planes	planova
planes	planove
planes	planovi
planes	planira
jackson	jackson
enemigos	neprijatelj
enemigos	neprijatelj
enemigos	neprijateljima
enemigos	neprijatelji
enemigos	neprijatelja
fácil	lak
fácil	lako
fácil	lahko
fácil	polahko
silva	silva
compositores	kompozitora
compositores	kompozitori
diámetro	prečnik
éxitos	uspjesima
éxitos	uspjehe
éxitos	hitovi
éxitos	uspjeh
artística	umjetnička
artística	umjetničko
artística	umjetničkim
artística	umjetnički
victorias	pobjeđuje
victorias	pobijedila
puestos	pozicija
puestos	pozicije
puestos	položaje
puestos	pozicijama
puestos	objave
pieza	komad
científica	naučnik
científica	naučna
científica	naučne
científica	naučno
guía	vodič
podrían	može
arturo	arthur
arturo	artur
arturo	arturo
superiores	nadređenih
frase	kaznu
frase	rečenica
frase	kazna
frase	presudom
cuerpos	tela
cuerpos	tijela
renta	najma
renta	rent
renta	prihod
negocios	preduzeća
negocios	poslovni
negocios	poslovanje
ben	benu
ben	bene
ben	ben
excepción	izuzetak
gustavo	gustav
gustavo	gustavo
gustavo	gustaf
gustavo	kermit
monumentos	spomenika
monumentos	spomenici
funcionamiento	operacija
funcionamiento	funkcionisanje
funcionamiento	operativni
griega	grčki
víctimas	žrtava
víctimas	žrtve
víctimas	žrtava
víctimas	žrtve
cita	termin
cita	termina
cita	imenovanje
cita	citat
cita	datum
cita	navodom
terminar	završiti
guitarrista	gitarista
ciertos	određenim
ciertos	određene
turquía	turska
turquía	turski
triunfo	pobjeda
triunfo	pobijedi
triunfo	osvoji
triunfo	trump
triunfo	trijumf
llegado	stigao
llegado	stigli
llegado	stigla
walter	valter
walter	walter
young	mladi
young	mlada
young	young
young	mladić
cristianos	hrišćanski
cristianos	christian
cristianos	hrišćanska
cristianos	kršćanska
cristianos	hrišćanin
cristianos	kristijan
cristianos	hrišćani
gutiérrez	gutiérrez
cantabria	kantabrija
descubierto	otkriveni
descubierto	otkrivene
descubierto	otkrivena
descubierto	otkriven
descubierto	otkrio
descubierto	otkrili
cáncer	rak
métodos	metoda
métodos	metode
delantero	napred
delantero	naprijed
delantero	ispred
delantero	front
delantero	napadač
suroeste	jugozapadnom
suroeste	jugozapad
suroeste	jugozapadne
suroeste	jugozapadna
indiana	indiana
puebla	puebla
trabaja	radovi
trabaja	funkcioniše
trabaja	radi
min	min
caballeros	gospoda
caballeros	vitezova
caballeros	gospodin
minas	minas
minas	rudnici
minas	mina
minas	mine
comportamiento	ponašanje
comportamiento	ponašanje
sucedió	uspjeli
sucedió	uspjela
sucedió	uspio
originales	originalni
originales	originalna
originales	prvobitni
originales	originalne
originales	original
nuclear	nuklearno
nuclear	nuklearni
nuclear	nuklearna
nuclear	nuke
billboard	billboard
escritos	pisani
escritos	napisano
escritos	zapisano
escritos	napisao
escritos	pisan
escritos	pisao
santander	santander
viento	vjetar
americana	američki
