que	dat
assistent	tovenaar
assistent	wizard
líbia	libië
garriga	garriga
osca	huesca
malàisia	maleisië
ottawa	ottawa
minut	minuut
minut	minuutje
psc	pvc
tennessee	tennessee
demogràfica	demografisch
demogràfica	demografische
bailey	bailey
catorze	fourteen
catorze	veertien
maurici	mauritius
cròniques	kronieken
suite	suite
gra	graan
gra	gra
alumini	aluminium
alumini	aluminium
fide	fide
xifres	figuren
xifres	cijfers
wolfgang	wolfgang
processó	processie
processó	optocht
rics	rijk
rics	rijken
rics	rich
foix	foix
melle	melle
reforçar	versterken
teatres	bioscopen
cross	oversteken
cross	kruis
cross	cross
escorça	blaffen
escorça	schors
escorça	bast
llibreria	boekwinkel
llibreria	boekenwinkel
llibreria	boekhandel
liu	liu
enregistrament	opnemen
enregistrament	opname
evangeli	gospel
evangeli	evangelie
flauta	fluit
transcripció	transcriptie
transcripció	transcriptie
transcripció	transcript
pacient	geduldig
pacient	patiënt
pacient	patient
sibèria	siberië
ivori	ivoor
arnold	arnold
salvatge	wild
salvatge	wilde
salvatge	savage
salvatge	barbaars
salvatge	woeste
diplomàtic	diplomaat
mexicana	mexicana
weber	weber
cinturó	riem
cinturó	gordel
posen	posen
plats	afwas
bassa	vlot
comitès	commissies
comitès	comités
races	rassen
test	test
test	testen
party	feest
party	partij
party	feestje
party	party
sisena	sixth
sisena	zesde
nebraska	nebraska
flamenc	flamenco
flamenc	vlaams
flamenc	vlaamse
extracció	extractie
extracció	winning
varsòvia	warschau
down	down
down	omlaag
mercuri	mercury
mercuri	mercurius
mercuri	kwik
personalment	persoonlijk
mèdica	medische
mèdica	medisch
cabal	flow
about	ongeveer
about	over
ordenació	sorteren
cartago	carthago
setè	zevende
setè	seventh
monges	nonnen
oposat	tegengesteld
oposat	tegenovergesteld
oposat	tegenovergestelde
oposat	tegenover
hàbitats	habitats
hàbitats	habitat
myers	myers
myers	meyers
sinònim	synoniem
sinònim	synoniemen
castillo	castillo
parells	gelijken
parells	paren
endèmica	endemisch
endèmica	endemische
puntes	kant
puntes	kanten
fra	fra
puc	puc
representava	afgebeeld
rao	rao
sentiments	gevoelens
acceptat	geaccepteerde
acceptat	aanvaard
acceptat	aanvaarde
acceptat	geaccepteerd
prim	prim
avançada	geavanceerd
avançada	geavanceerde
avançada	gevorderden
avançada	advanced
avançada	gevorderd
sòls	bodems
sòls	vloeren
sòls	verdiepingen
discussions	discussies
discussions	besprekingen
vides	leeft
vides	levens
vides	woont
expedicions	expedities
primo	primo
finançament	financieringen
finançament	financiering
finançament	financiering
plom	leiden
plom	lood
plom	loden
plom	lead
cota	cota
ment	mind
ment	geest
zuric	zürich
zuric	zürich
zuric	zurich
fotògraf	fotografe
fotògraf	fotograaf
canviant	veranderen
canviant	veranderende
disney	disney
wii	wii
òptica	optiek
penal	misdadiger
penal	misdadig
penal	crimineel
newton	newton
estrany	strange
estrany	raar
estrany	vreemd
estrany	vreemde
dalmau	dalmau
hamilton	hamilton
líban	libanon
polar	polar
hammond	hammond
murray	murray
consolidar	consolideren
consolidar	consolidatie
consolidar	consolideren
blog	blog
blog	weblog
blog	bloggen
cereals	granen
cereals	graangewassen
cereals	graan
cereals	granen
cereals	cornflakes
cereals	ontbijtgranen
pitjor	slechtste
pitjor	slechtst
pitjor	ergste
traductor	tolk
traductor	vertaler
emirat	emiraat
aleksandr	aleksandr
lleuger	lichtgewicht
resident	inwoner
resident	ingezetene
resident	woonachtig
jugat	gespeelde
jugat	speelde
jugat	afgespeeld
jugat	gespeeld
bolonya	bologna
emmagatzematge	opslag
militants	atheïsten
militants	militanten
saturn	saturn
saturn	saturnus
toca	tikken
toca	tap
toca	tik
uicn	iucn
jiménez	jiménez
funcional	functioneel
funcional	functionele
verb	werkwoord
sport	sport
renom	gerenommeerde
renom	faam
temporalment	tijdelijk
assessor	adviseur
assessor	raadadviseur
independentment	ongeacht
formatge	kaas
shakespeare	shakespeare
cridat	schreeuwde
cridat	belde
cridat	genoemd
cridat	gebeld
tenerife	tenerife
quebec	quebec
ciceró	cicero
sencer	hele
sencer	geheel
franklin	franklin
bombardeig	bombardement
ducs	dukes
stuttgart	stuttgart
diccionario	diccionario
classificats	ingedeeld
classificats	geheim
classificats	geklasseerd
classificats	geclassificeerd
jonathan	jonathan
solista	solist
campus	campus
vector	vector
aixecament	opheffen
aixecament	tillen
aixecament	optillen
algorisme	algoritme
metre	meter
metre	meter
abraham	abraham
etiqueta	etiket
etiqueta	label
poètica	poëtische
poètica	poëtisch
duran	duran
duran	durán
pen	pen
hola	hallo
hola	hello
plenament	volledig
segre	segre
billy	billy
primitiu	primitieve
primitiu	primitief
parents	verwanten
parents	familieleden
sigles	acroniem
sigles	afkorting
redueix	reduceert
redueix	vermindert
socks	kousen
socks	sokken
malalt	zieken
malalt	ziek
beethoven	beethoven
creença	geloof
creença	overtuiging
grant	subsidie
grant	grant
athletic	atletisch
avantatges	voordelen
avantatges	profs
avantatges	professionals
utah	utah
vari	vario
morter	mortier
morter	mortieren
defensors	verdedigers
ross	ross
molina	molina
cotó	katoen
emplaçament	plaatsing
emplaçament	lokatie
emplaçament	locatie
emplaçament	ligging
sporting	sportief
sporting	sporting
antena	antenne
antena	antennes
juntes	boards
juntes	planken
apple	appel
apple	apple
crèdits	credits
crèdits	kredieten
convocar	bijeenroepen
gerard	gerard
stanley	stanley
seda	silk
seda	zijden
seda	zijde
creats	aangemaakt
creats	gecreëerd
creats	gemaakt
creats	geschapen
panorama	panorama
connecta	verbind
connecta	verbinden
bombes	pompen
bombes	bommen
faraó	farao
calci	calcium
sonda	sonde
dissabte	zaterdag
lectors	lezers
lectors	lezer
academia	academy
academia	academie
bec	bec
bec	snavel
adequada	toereikend
adequada	adequate
adequada	adequaat
adequada	voldoende
aletes	vinnen
hispània	hispania
aguilar	aguilar
estònia	estland
estònia	litouwen
territorials	territoriale
territorials	territoriaal
quelcom	iets
notació	notatie
clark	clark
nitrogen	stikstof
main	belangrijkste
main	voornaamste
main	main
kelly	kelly
botànica	plantkunde
reflexió	reflectie
reflexió	spiegelbeeld
reflexió	weerspiegeling
reflexió	bezinning
pasqua	pesach
màrtirs	martelaren
cnt	cnt
distàncies	afstanden
oberts	open
oberts	openen
requisits	eisen
requisits	vereisten
convergència	convergentie
rebuig	afwijzingen
rebuig	verwerping
rebuig	afwijzing
corneli	cornelius
corneli	cornelis
hermann	hermann
dissoldre	ontbinden
dissoldre	oplossen
opus	opus
protestes	protesten
protestes	protest
modifica	aanpassen
modifica	wijzigen
regulació	regelgeving
regulació	regulering
regulació	verordening
simultàniament	tegelijk
simultàniament	tegelijkertijd
simultàniament	gelijktijdig
pequín	beijing
pequín	peking
administradors	beheerders
realisme	realisme
fita	cairn
eixos	bijlen
eixos	assen
benjamin	benjamin
convidat	gast
lincoln	lincoln
somàlia	somalië
polonesa	polonaise
defecte	defect
lleialtat	trouw
lleialtat	loyaliteit
demòcrata	democraten
demòcrata	democraat
issn	issn
matèries	materialen
matèries	materiaal
periodistes	journalisten
germain	germain
berga	berga
córdoba	córdoba
instrumental	instrumentale
armeni	armeense
armeni	armeens
soroll	lawaai
soroll	geluid
soroll	geluidshinder
soroll	ruis
off	af
mel	schat
mel	honing
morgan	morgan
consort	gemalin
planificació	planning
planificació	plannen
islàndia	ijsland
perfecte	perfect
perfecte	perfecte
charlie	charlie
retorna	retourneren
retorna	retour
retorna	geeft
armat	bewapend
armat	gewapend
armat	gewapende
guy	guy
guy	kerel
localitzat	gelokaliseerd
localitzat	gelokaliseerde
kim	kim
queensland	queensland
documentals	documentaires
discs	schijven
considerades	beschouwd
considerades	overwogen
adquirit	verkregen
adquirit	verworven
mots	mots
protesta	protesten
protesta	protest
protesta	protesteren
noruec	noors
noruec	noorse
rarament	zelden
modes	modi
negatiu	negatieve
negatiu	negatief
meta	meta
extrema	extreme
extrema	extreem
daurada	dorada
successivament	achtereenvolgens
ahmed	ahmed
ahmed	achmed
islàmic	islamitische
islàmic	islamitisch
filial	dochtermaatschappij
filial	filiaal
filial	dochteronderneming
míssils	raketten
som	som
fonaments	fundamentals
fonaments	grondbeginselen
glòria	gloria
glòria	glorie
glòria	roem
glòria	heerlijkheid
glòria	glory
bloqueig	vergrendelen
bloqueig	vergrendeling
bloqueig	slot
bloqueig	sluis
bloqueig	vergrendelen
portaven	droegen
portaven	droeg
assolit	bereikte
assolit	bereikt
camperols	boeren
gràfics	grafieken
gràfics	grafisch
gràfics	graphics
constants	constante
constants	constant
astrònom	astronoom
helena	helena
respon	beantwoorden
respon	antwoord
respon	antwoorden
für	für
pins	pines
pins	dennen
contraforts	sporen
eta	eta
recollida	pickup
recollida	afhalen
recollida	ophalen
recollida	verzamelen
recollida	collectie
recollida	inzameling
recollida	verzameling
trastorns	stoornissen
trastorns	aandoeningen
ghana	ghana
relíquies	relikwieën
alex	alex
produint	produceren
lanka	lanka
canadenc	canadees
canadenc	canadese
físics	natuurkundigen
físics	fysici
utilitat	bruikbaarheid
utilitat	nut
utilitat	hulpprogramma
dell	dell
estàndards	normen
estàndards	standaarden
estàndards	standaards
orelles	oren
orelles	oortjes
restaurat	gerestaureerde
restaurat	gerestaureerd
restaurat	hersteld
positiva	positief
positiva	positieve
norman	norman
malalts	zieken
malalts	ziek
fina	fina
fina	mager
fina	thin
fina	dun
exposar	ontmaskeren
exposar	blootstellen
exposar	openbaren
fabra	fabra
trio	trio
iemen	jemen
iemen	jemenitische
divendres	vrijdag
aproximada	fuzzy
aproximada	wazig
circ	circus
corpus	corpus
islàmica	islamitische
islàmica	islamitisch
potent	machtig
potent	krachtig
potent	krachtige
barça	barça
garona	garonne
dramaturg	toneelschrijver
influenciat	beïnvloedde
influenciat	beïnvloed
àrbitre	scheidsrechter
visibles	zichtbaar
visibles	zichtbare
amiga	amiga
conductor	chauffeur
conductor	stuurprogramma
conductor	driver
conductor	bestuurder
galàxies	sterrenstelsels
volcà	vulkaan
ferides	wonden
intèrpret	tolk
intèrpret	vertaler
casc	helm
divina	goddelijk
divina	goddelijke
divina	divina
ltd	ltd
tribú	tribune
determina	bepaalt
practicar	oefenen
orbital	orbitale
combina	combineert
realitzant	optreden
realitzant	uitvoeren
realitzant	presteren
aparent	schijnbare
suspensió	vering
suspensió	suspensie
suspensió	schorsing
suspensió	opschorting
alsàcia	elzas
alternatiu	alternatief
alternatiu	alternatieve
alternatiu	plaatsvervanger
alternatiu	afwisselen
governants	heersers
nevada	nevada
toronto	toronto
escollida	uitverkorene
escollida	uitgekozen
escollida	gekozen
escollida	uitverkoren
bastida	steigers
bastida	steiger
analitzar	analyseren
leo	leo
robin	robin
coet	raket
coet	rocket
abundants	overvloedige
abundants	overvloedig
accent	accent
pilastres	pilasters
deixebles	discipelen
controvèrsia	polemiek
controvèrsia	controverse
controvèrsia	geschillen
controvèrsia	geschil
controvèrsia	betwisten
alí	ali
fidelitat	trouw
focus	focussen
focus	concentreren
focus	focus
emperadriu	keizerin
blanco	blanco
pura	puur
pura	zuiver
pura	pure
pura	zuivere
queen	koningin
queen	queen
vermells	roden
vermells	rooien
lesió	blessure
lesió	letsels
lesió	letsel
lesió	schade
lesió	verwonding
lesió	laesie
roland	roland
operador	operator
operador	exploitant
operador	telefoniste
simó	simon
crim	misdrijf
crim	misdaad
crim	crime
crim	criminaliteit
dionís	dionysus
dionís	dionysius
sans	sans
mite	mythes
mite	mythe
mer	mer
adonar	gerealiseerd
adonar	besefte
adonar	realiseerde
enzims	enzymen
inspecció	keuring
inspecció	inspectie
barroca	barok
barroca	barokke
productors	producers
productors	producenten
sarrià	sarrià
càrregues	laadt
càrregues	lasten
zeus	zeus
suárez	suarez
directes	rechtstreeks
directes	directe
directes	direct
directes	rechtstreekse
frases	zinnen
frases	uitdrukkingen
frases	zinnen
frases	vonnissen
estel	ster
estel	star
barbara	barbara
cercador	seeker
cercador	zoeker
requereixen	vereisen
acceptació	acceptatie
acceptació	aanvaarding
mari	mari
semicircular	halfronde
plàstic	plastiek
plàstic	kunststof
plàstic	plastic
malament	verkeerd
malament	verkeerde
malament	fout
donald	donald
enfocament	benaderen
enfocament	naderen
enfocament	nadering
enfocament	aanpak
enfocament	benadering
expressions	uitdrukkingen
expressions	expressie
expressions	expressies
tanzània	tanzania
extremadura	extremadura
guanyadora	winnares
guanyadora	winnaar
confluència	samenloop
confluència	samenvloeiing
núvols	wolken
núvols	bewolking
dewey	dewey
telescopi	telescoop
dissenyada	ontworpen
pròleg	proloog
zhang	zhang
bros	bros
dimitir	aftreden
útils	behulpzaam
profundament	diep
jutjat	gerechtsgebouw
jutjat	rechtbank
bengala	bengalen
bengala	bengaalse
reconeguts	herkende
reconeguts	erkende
reconeguts	herkend
reconeguts	erkend
convencional	conventioneel
convencional	conventionele
consideració	overweging
procediments	procedures
gradualment	geleidelijk
pobre	arme
pobre	arm
fantasia	fantasy
fantasia	fantasie
mongòlia	mongolië
prohibició	drooglegging
prohibició	verbod
adquisició	aankoop
adquisició	acquisitie
adquisició	verwerving
adquisició	overname
adquisició	aanwinst
optar	opt
restaurada	gerestaureerde
restaurada	gerestaureerd
restaurada	hersteld
quins	wat
extra	extra
interpretacions	interpretaties
cable	draad
cable	kabel
afrique	afrique
blasco	blasco
especialitat	specialiteit
especialitat	specialisme
barres	bars
músculs	spieren
mons	mons
lesions	blessures
lesions	letsel
lesions	verwondingen
lesions	gewonden
lesions	letsels
dominació	dominantie
dominació	overheersing
abc	abc
educatiu	leerzaam
educatiu	educatief
garrigues	garrigues
automàticament	automatisch
violinista	fiddler
radicals	radicalen
johnny	johnny
capacitats	capaciteiten
dissenyador	ontwerper
dissenyador	designer
asteroide	asteroïde
beat	beat
elena	elena
roberts	roberts
qualitats	kwaliteiten
porc	varken
porc	zwijn
solidaritat	solidariteit
maçoneria	metselwerk
kevin	kevin
pluges	regent
innovació	innovaties
innovació	innovatie
innovació	vernieuwing
secretaria	secretariaat
secretaria	secretariat
legals	legaal
legals	wettelijk
legals	wettig
legals	juridische
legals	juridisch
barca	barca
ortografia	spelling
roy	roy
complexes	complexe
complexes	complex
complexes	ingewikkeld
nois	boys
nois	jongens
nois	kerels
nois	jongens
atemptat	moord
atemptat	moordaanslag
dictador	dictator
jurista	jurist
wang	wang
disciplines	disciplines
conflent	conflent
prima	neef
prima	nicht
prima	nichtje
anarquista	anarchisten
anarquista	anarchist
presos	gevangenen
preguntes	vragen
nena	nena
domènec	dominic
teu	uwe
hessen	hessen
afectat	bezorgd
regularment	regelmatig
paterna	paterna
avançat	geavanceerd
avançat	geavanceerde
avançat	gevorderden
avançat	advanced
avançat	gevorderd
alessandro	alessandro
extens	uitgebreid
extens	uitgebreide
neteja	clear
neteja	duidelijk
neteja	helder
neteja	reiniging
neteja	reinigen
neteja	schoonmaken
neteja	schoonmaak
supercopa	supercopa
disparar	shoot
disparar	schieten
disparar	schiet
jules	jules
disposats	gewillig
disposats	bereid
jaime	jaime
afluents	zijrivieren
causant	overledene
causant	overleden
causant	overledenen
supervivents	overlevenden
supervivents	nabestaanden
malik	malik
mora	mora
galàxia	sterrenstelsel
galàxia	melkwegstelsel
galàxia	galaxy
galàxia	melkweg
complexitat	complexiteit
biografies	biografieën
edificacions	gebouwen
cremar	branden
cremar	brand
cremar	burn
cremar	verbranden
culpa	schuldgevoel
culpa	schuldgevoelens
culpa	schuld
sodi	natrium
barret	hoed
barret	pet
barret	hat
barret	muts
unión	unión
forestal	bosbouw
elx	elche
níger	niger
processament	verwerking
processament	verwerken
estimat	bemind
estimat	hield
estimat	geliefd
giacomo	giacomo
financer	financieel
soci	partner
like	zoals
like	like
comparteix	deel
comparteix	delen
sabia	wisten
sabia	wist
romanès	roemeens
romanès	roemeense
esparta	sparta
fongs	schimmels
renovar	hernieuwen
renovar	vernieuwen
johannes	johannes
economista	econoom
rossini	rossini
diferenciar	differentiëren
seguí	gevolgd
seguí	volgde
seguí	gevolgde
cantants	zangers
traïció	verraad
traïció	hoogverraad
paco	paco
estrictament	strikt
roser	roser
leftarm	leftarm
censura	censuur
combustió	ontbranding
combustió	verbranding
koch	koch
comprensió	inzicht
comprensió	begrijpen
comprensió	begrip
seqüències	sequenties
calcula	bereken
calcula	berekenen
pantà	moeras
pantà	marsh
pantà	moeras
revelar	onthullen
revelar	onthult
revelar	openbaren
fitxers	bestanden
fitxers	dossiers
mit	mit
fortaleses	forten
serrano	serrano
taxes	vergoedingen
taxes	honoraria
txec	tsjechische
txec	tsjechisch
modernisme	modernisme
serres	serres
aïllat	afgelegen
aïllat	geïsoleerd
aïllat	geïsoleerde
necessàriament	noodzakelijkerwijs
rehabilitació	rehabilitatie
rehabilitació	herstel
rehabilitació	revalidatie
veient	kijken
immigració	immigratie
immigració	immigratiedienst
hab	viv
tracte	deal
protestant	protestantse
protestant	protestant
partidari	aanhanger
partidari	supporter
dame	dame
casals	casals
obtenció	afrekenen
obtenció	uitchecken
obtenció	kassa
minor	minor
minor	mineur
minor	minderjarige
jutges	magistraten
jutges	rechters
montana	montana
mercaderies	goederen
mercaderies	vracht
mercaderies	goederenvervoer
mercaderies	vrachtvervoer
filip	filip
caritat	liefdadigheidsinstelling
caritat	liefdadigheid
ions	ionen
avís	waarschuwing
filologia	filologie
alice	alice
melodia	melody
melodia	melodie
elèctrics	elektrische
elèctrics	elektrisch
frederick	frederik
frederick	frederick
vanguardia	voorhoede
hemisferi	halfrond
vera	vera
ruptura	breuk
costos	kosten
infraestructures	infrastructuur
infraestructures	infrastructuren
infraestructures	infrastructuur
infraestructures	infrastructuren
facebook	facebook
veïna	buurvrouw
veïna	buur
veïna	buurman
sanç	sancho
decidit	besloot
decidit	besloten
decidit	besliste
normals	normale
normals	normaal
campana	bell
félix	félix
havana	havana
lligues	competities
teòric	theoretische
teòric	theoretisch
rec	rec
centenari	centenary
kilòmetres	mijl
kilòmetres	miles
kilòmetres	mijlen
kilòmetres	kilometers
kilòmetres	kilometer
kilòmetres	kilometers
artístics	artistieke
artístics	artistiek
secrets	geheimen
sots	kuilen
marges	marges
steven	steven
pesta	plaag
pesta	pest
playstation	playstation
excés	overmaat
excés	overdaad
excés	overmatig
four	four
four	vier
guanyadors	winnaars
fifa	fifa
literàries	literair
literàries	literaire
drogues	drugs
triangular	driehoekige
wright	wright
tanc	tank
deute	schuld
deute	schuldenlast
deute	schulden
percepció	waarneming
percepció	perceptie
moll	dok
moll	dock
moll	pier
silenci	stilte
silenci	zwijgen
silenci	silence
fuster	timmerman
fuster	carpenter
fletxa	pijl
fletxa	arrow
gibraltar	gibraltar
intens	intensief
intens	intens
intens	heftig
intens	intense
soiuz	sojoez
dubtes	twijfels
dubtes	twijfelen
dubtes	twijfel
telèfon	telefoon
telèfon	telefoon
unificació	eenwording
unificació	eenmaking
bad	slechte
bad	bad
bad	slecht
miranda	miranda
datat	gedateerd
esperanto	esperanto
gravació	opnemen
gravació	opname
erc	erc
anime	anime
diagnòstic	diagnose
diagnòstic	diagnostiek
infantesa	jeugd
infantesa	kinderjaren
infantesa	kindertijd
decorat	gedecoreerd
decorat	ingericht
decorat	versierd
tim	tim
restants	overgebleven
restants	resterend
restants	resterende
nas	neus
úniques	unique
úniques	unieke
úniques	uniek
gijón	gijón
armats	bewapend
armats	gewapend
armats	gewapende
canceller	bondskanselier
canceller	kanselier
observat	geobserveerd
observat	waargenomen
expert	deskundige
expert	expert
perduda	kwijt
perduda	verloren
perduda	lost
perduda	verdwaald
emperadors	keizers
canta	zingt
andy	andy
boys	boys
boys	jongens
ventura	ventura
distingeix	onderscheidt
borja	borja
mancomunitat	commonwealth
mancomunitat	gemenebest
fortificacions	versterkingen
diana	diana
heretar	erven
burgesia	bourgeoisie
dresden	dresden
tetra	tetra
manxa	bellows
augusta	augusta
barana	reling
socialisme	socialisme
corporació	corporatie
corporació	corporation
cervesa	bieren
cervesa	biertje
cervesa	bier
churchill	churchill
fugida	ontsnapping
fugida	ontsnappen
fugida	escape
eslovènia	slovenië
alto	alto
breument	kort
breument	kortstondig
gaspar	gaspar
finalista	finalist
tragèdia	tragedie
serp	slangen
serp	slang
serp	snake
casino	casino
paula	paula
riga	riga
morera	morera
albània	albanië
fals	vals
fals	false
fals	onwaar
fals	valse
fals	nep
fals	fake
chapelle	chapelle
semi	semi
constantment	voortdurend
constantment	constant
constantment	continu
casanova	casanova
nueva	nueva
fracció	fractie
filmfare	filmfare
miami	miami
modificat	gemodificeerd
modificat	gewijzigd
modificat	aangepast
investigador	onderzoeker
ocasionalment	incidenteel
rescat	redding
rescat	reddingsteam
rescat	redden
rescat	rescue
crims	misdaden
crims	misdrijven
restriccions	restricties
restriccions	beperkingen
restriccions	restricties
restriccions	beperkingen
tours	rondreizen
tours	tours
tours	excursie
guadalajara	guadalajara
teclat	toetsenbord
teclat	keyboard
alfredo	alfredo
ses	ses
mus	mus
sensibilitat	gevoeligheid
kentucky	kentucky
abundància	overvloed
sergio	sergio
inspirar	inspireren
atacat	aangevallen
considerant	overwegen
tràfic	verkeer
tràfic	mensenhandel
clínica	clinic
clínica	kliniek
cervantes	cervantes
ian	lan
ian	ian
bus	bus
fabricants	fabrikanten
walker	walker
sar	sar
calç	limoen
calç	kalk
calç	lime
julia	julia
clergat	geestelijken
office	bureau
office	kantoor
fisiologia	fysiologie
llacuna	lagune
crani	schedel
crani	skull
inspector	inspecteur
senzills	singles
senzills	vrijgezellen
consultar	consult
consultar	consulteren
consultar	raadplegen
xoc	schok
xoc	shock
xoc	schokken
influït	beïnvloedde
influït	beïnvloed
proclamació	proclamatie
proclamació	afkondiging
teodor	theodore
fèlix	felix
parr	parr
menezes	menezes
vertebrats	gewervelden
càstig	bestraffing
càstig	straf
càstig	straffen
forçar	forceren
forçar	dwingen
linux	linux
precedent	precedent
discorre	runs
discorre	loopt
elit	elite
magatzem	entrepot
magatzem	warenhuis
magatzem	magazijn
magatzem	pakhuis
cultius	gewassen
superficial	oppervlakkige
superficial	ondiep
superficial	oppervlakkig
acceptada	geaccepteerde
acceptada	aanvaard
acceptada	aanvaarde
acceptada	geaccepteerd
ira	ira
coincideix	wedstrijden
coincideix	lucifers
subjectes	onderwerp
subjectes	proefpersoon
subjectes	subject
conspiració	complot
conspiració	samenzwering
profeta	prophet
profeta	profeet
fibres	vezels
arn	rna
rioja	rioja
fluid	vloeistof
legend	legende
legend	legend
marià	marianus
cessió	opdracht
componen	componeren
emma	emma
ultramar	overzeese
ultramar	overzee
ultramar	overzees
ferrocarrils	spoorlijnen
ferrocarrils	spoorwegen
