категорија	kategorya
теренот	pitch
јавна	publiko
јавна	pampubliko
возачот	driver
возачот	drayber
гради	suso
гради	dibdib
гради	dibdib
гради	suso
гради	toe
херој	hero
херој	bayani
јавен	publiko
јавен	pampubliko
ерменија	armenia
цицачи	mammals
цицачи	mamalya
плати	pay
плати	bayaran
плати	magbayad
заедничка	karaniwan
заедничка	karaniwang
заедничка	dugtong
заедничка	pinagsamang
фотографија	itrato
фотографија	larawan
фотографија	litrato
фотографија	litratong
фотографија	photography
списание	magazine
списание	magasin
поразен	natalo
поразен	bagsak
постојана	permanente
постојана	permanent
лето	summer
кралски	royal
анти	anti
нозе	talampakan
нозе	paa
нозе	binti
нивни	kanila
нивни	kanilang
риба	isda
инструмент	pinapalo
инструмент	instrumento
научник	siyentipiko
опсег	scope
опсег	saklaw
опсег	saklaw
опсег	hanay
опсег	maaabot
опсег	maabot
опсег	naabot
опсег	naaabot
опсег	abot
опсег	abutin
полиција	pulisya
полиција	pulis
насилство	karahasan
кафе	kape
кафе	coffee
забележано	mapapansin
забележано	noted
забележано	kilala
хектари	hectares
комедија	katatawanan
комедија	comedy
чиле	chile
мандат	term
мандат	termino
мандат	kataga
мандат	tenure
мандат	kautusan
студио	studio
статистиката	istatistika
статистиката	stats
христијанство	kristiyanismo
многумина	maraming
многумина	marami
собирање	pangongolekta
собирање	pagtitipon
очи	mata
тапани	tambol
тапани	drum
тапани	drum
тапани	drums
пакистан	pakistan
објаснување	paliwanag
тешка	mabigat
тешка	matigas
тешка	mahirap
монети	barya
отомански	imperyong
рано	maagang
рано	maaga
става	inilalagay
црвено	pula
црвено	red
освоено	nanalo
освоено	panalo
понудата	alok
понудата	offer
убиство	homicide
убиство	murder
машини	makinarya
машини	machine
торино	torino
торино	turin
весници	diyaryo
весници	pahayagan
весници	papeles
весници	papers
камени	bato
опасност	panganib
опасност	danger
опасност	panganib
опасност	hazard
насловот	caption
насловот	paliwanag
основање	gusali
основање	pagtatatag
основање	amang
сопруг	asawa
сопруг	lakay
енциклопедија	encyclopedia
списанија	magasin
снимање	pagtatala
снимање	recording
снимање	nasusunog
стилови	styles
стилови	istilo
стилови	estilo
адреса	tirahan
адреса	address
современи	kapanahon
знамиња	banner
додавање	idinadagdag
додавање	pagdagdag
додавање	idinaragdag
додавање	magdagdag
додавање	add
додавање	idagdag
вокал	vocals
вокал	vocal
алфа	alpha
алфа	alfa
напишано	isinulat
напишано	nakasulat
напишано	sinulat
напишано	naisulat
чувство	feeling
чувство	pakiramdam
чувство	nararamdaman
турскиот	turko
уметник	artista
уметник	artist
влакна	hair
влакна	buhok
влакна	hibla
влакна	fiber
влакна	fibers
современа	kapanahon
способности	skills
способности	kakayahan
кошарка	basketbol
кошарка	basketball
стрелец	shooter
стрелец	sagittarius
стрелец	archer
запис	record
запис	talaan
запис	rekord
родителите	parents
родителите	magulang
јадро	ubod
јадро	core
јадро	nucleus
историчари	historians
земјоделство	agrikultura
земјоделство	pagsasaka
земјоделство	agrikultura
петербург	petersburgo
раѓање	kapanganakan
индонезија	indonesia
дедо	lolo
дедо	lolo
црвен	pula
црвен	red
критичари	critics
критичари	kritiko
свештеник	pari
катерина	katerina
катерина	catherine
катерина	caterina
класична	classical
класична	klasiko
класична	classic
класична	klasikong
класична	klasiko
рана	rana
рана	sugat
епизоди	episodes
момче	lad
момче	boy
подолу	ibaba
ткиво	tissue
премин	tawiran
премин	tatawid
премин	gateway
огромна	napakalaki
вкупна	kabuuang
вкупна	kabuuan
концерти	konsiyerto
обука	pagsasanay
подразбира	nagpapahiwatig
ставови	attitudes
ставови	pagtingin
гробот	puntod
гробот	libingan
гробот	grave
статистички	santino
статистички	statistical
тито	tito
карпи	cliffs
карпи	bato
концерт	konsiyerto
концерт	concert
дисциплина	disiplina
внатрешна	panloob
внатрешна	internal
горен	itaas
горен	upper
кристијан	christian
кристијан	kristiyano
уапсен	lagot
уапсен	naaresto
уапсен	arestado
уапсен	inaresto
анри	enrique
анри	henry
анри	henri
секако	sure
документ	dokumento
изведува	gumaganap
изведува	gumaganap
гранд	grand
психологија	sikolohiya
николај	nikolay
николај	nikolaj
фиренца	florence
носител	carrier
носител	hawak
носител	panghawakan
носител	holder
носител	bearer
институција	institusyon
јан	jan
јан	yan
јан	lan
