din	fra
earl	earl
earl	jarl
expunere	udsættelse
expunere	eksponering
expunere	bestråling
lima	lima
margine	rand
margine	kant
margine	edge
margine	kanten
șarpe	slange
șarpe	slangen
șarpe	snake
șarpe	snog
șarpe	slange
convenție	konventet
convenție	konventionen
convenție	konvent
convenție	konvention
zhu	zhu
calificări	kvalifikationer
dorind	ønske
dorind	ønsker
varga	varga
israeliană	israelske
israeliană	israelsk
israeliană	israelere
szatmár	szatmár
emilian	egl
răspunsuri	respons
răspunsuri	svar
răspunsuri	svar
răspunsuri	besvarelser
irlandeză	irere
irlandeză	irske
irlandeză	irish
irlandeză	irerne
irlandeză	irsk
magazinul	opbevares
magazinul	butik
stepă	steppe
sfaturi	drikkepenge
sfaturi	tips
sfaturi	tip
sfaturi	vink
sfaturi	rådgivning
sfaturi	råd
petrecere	party
petrecere	fest
petrecere	part
petrecere	parti
organic	organisk
organic	organiske
organic	økologisk
organic	økologiske
holocaust	holocaust
expunerea	udsættelse
expunerea	eksponering
expunerea	bestråling
freedom	freedom
freedom	frihed
freedom	friheden
deutschen	deutschen
cay	cay
volga	volga
încălcarea	krænkelse
încălcarea	overtrædelse
prioritate	prioritet
prioritate	prioriteret
prioritate	prioriterede
prioritate	prioritering
simptomele	symptomer
athos	athos
comedia	komedie
partizanii	partisaner
redactarea	affattelse
redactarea	udarbejdelse
redactarea	affattelsen
dialect	dialekt
turing	turing
gravură	indgravering
gravură	radering
renovare	renoveringer
renovare	renovering
renovare	renovation
renovare	renovering
renovare	istandsættelse
gonzález	gonzález
gonzález	gonzalez
monarhie	monarki
cerințe	krav
delegat	delegerede
delegat	uddelegere
delegat	delegeret
porc	flæsk
porc	svinekød
porc	gris
porc	svin
porc	svine
cerebral	cerebral
seki	seki
afghanistan	afghanistan
benz	benz
imposibilă	umulig
imposibilă	umuligt
autonomia	autonomi
autonomia	selvstyre
autonomia	selvstændighed
mister	mysterie
mister	mystik
mister	mysterium
mister	mystisk
chuck	chuck
cristale	krystaller
cristale	krystal
cristale	crystal
richmond	richmond
încalcă	overtræder
încalcă	overtræde
nobilimea	adel
evidente	åbenlyst
evidente	selvfølgeligt
evidente	oplagt
evidente	indlysende
ptolemeu	ptolemaios
codex	codex
codex	kodekset
codex	kodeks
cabinetul	skab
cabinetul	kabinettet
cabinetul	kabinet
demonstrație	demo
demonstrație	demonstration
demonstrație	påvisning
arras	arras
crize	anfald
crize	krampe
crize	krampeanfald
crize	kramper
crize	kriser
crize	kriserne
partizani	partisaner
planck	planck
înguste	smalle
înguste	snæver
înguste	snævert
înguste	snævre
înguste	smal
cordoba	cordoba
glorie	hæder
glorie	herlighed
glorie	ære
glorie	pragt
thierry	thierry
annie	annie
stark	stark
substanțial	væsentligt
substanțial	betydeligt
substanțial	betydelig
substanțial	væsentlig
substanțial	betydelige
buletinul	bulletin
opuse	modsætninger
fierbinte	varmt
fierbinte	hot
fierbinte	varme
fierbinte	lækker
fierbinte	varm
cuceritorul	erobrer
testul	test
testul	afprøvning
testul	prøve
testul	prøvning
ursu	bjørn
ursu	bære
ursu	bamse
ursu	bjørne
creaturi	væsner
creaturi	væsener
creaturi	skabninger
obama	obamas
obama	obama
timbru	stempel
timbru	frimærke
sacru	hellig
sacru	helligt
sacru	hellige
word	ord
word	ordet
word	word
niceea	nikæa
anglia}}	england}}
anexa	bilag
incidentul	hændelse
incidentul	hændelsen
manu	manu
rennes	rennes
scenarii	scenarier
roata	hjul
roata	hjulet
vers	vers
oriental	orientalske
violet	lilla
violet	violet
exercitat	udøvede
exercitat	udøves
exercitat	udøvet
atribuții	opgaver
atribuții	arbejdsopgaver
leeds	leeds
pandulf	pandulf
rădăcina	rod
rădăcina	roden
rădăcina	root
led	førte
led	ført
led	ledt
gutenberg	gutenberg
șoc	chokere
șoc	chok
șoc	stød
șoc	shock
cauciuc	gummi
parohie	parish
parohie	pagasts
parohie	sogn
león	león
ida	ida
panorama	panorama
reducere	rabat
reducere	nedslag
reducere	reduktion
reducere	nedbringelse
reducere	nedsættelse
săptămânal	ugentlig
săptămânal	ugentligt
fericită	lykkelig
fericită	tillykke
fericită	glade
fericită	tilfreds
fericită	glad
fericită	happy
detaliat	detaljeret
zboruri	flyrejser
zboruri	afgange
zboruri	flyvninger
sharon	sharon
sharon	sharons
enigma	gåde
sanda	sanda
guinee	guineas
guinee	guinea
guinee	guineas
aderarea	tiltrædelsen
aderarea	tiltrædelse
biografii	biografier
convertit	konverterer
convertit	konvertere
convertit	konverter
convertit	konverterede
convertit	konverteret
convertit	ombygget
convertit	omregnet
amadeus	amadeus
hypericum	hypericum
vinuri	vine
vinuri	vin
zvonuri	rygterne
zvonuri	rygter
zvonuri	rygter
protocolul	protokollen
protocolul	protokol
oasele	bones
oasele	knogler
avertizare	advarsel
avertizare	varsling
lupul	wolf
lupul	ulven
lupul	ulve
lupul	ulv
metro	metro
comisii	udvalg
comisii	udvalgene
comisii	bestillinger
comisii	underudvalg
comisii	provision
comisii	kommissioner
comisii	provisioner
abandonată	opgivet
abandonată	efterladt
abandonată	forladt
niculae	niculae
transferate	overdragne
transferate	overførte
transferate	overført
transferate	forflyttet
trenurile	togene
trenurile	tog
globale	global
globale	globalt
globale	globale
károly	károly
psihologice	psykologisk
psihologice	psykologiske
psihologice	psykiske
psihologice	psykisk
albaneză	albanske
albaneză	albansk
albaneză	albanere
simbolizează	symbolisere
simbolizează	symboliserer
iarba	græs
iarba	ukrudt
iarba	pot
iarba	hash
iarba	græs
transformate	forvandlet
transformate	omdannet
yale	yale
cincisprezece	fifteen
orton	orton
angola	angolas
angola	angola
punte	bro
punte	bridge
punte	broen
punte	dækket
punte	dæk
perimetrul	omkreds
diaspora	diaspora
rating	bedømmelse
rating	kreditvurdering
rating	rating
rating	ratings
rating	vurderinger
rating	bedømmelser
obligația	pligt
obligația	forpligtelse
atlanta	atlanta
garnizoana	garrison
minuni	mirakler
minuni	underværker
minuni	vidundere
înlocuiește	erstatter
înlocuiește	erstat
înlocuiește	erstatte
norma	norma
norma	normen
norma	norm
phillips	phillips
enrico	enrico
nobililor	adel
nobililor	adelige
race	kapløb
race	race
race	kapsejlads
confruntare	opgør
confruntare	konfrontationer
confruntare	konfrontation
prietenă	veninde
prietenă	kæresten
prietenă	kæreste
prietenă	ven
prietenă	veninde
tostring	tostring
vicente	vicente
dinamică	dynamik
dinamică	dynamisk
dinamică	dynamic
dinamică	dynamiske
mahler	mahler
aștept	ventetid
aștept	venter
aștept	afventer
aștept	vente
nora	nora
cremona	cremona
planificarea	planlægningen
planificarea	planlægning
medina	medina
observată	observeret
observată	observerede
observată	iagttaget
ger	ger
patul	sengen
patul	seng
funcțional	funktionel
funcțional	funktions
funcțional	funktionelle
funcțional	funktionelt
tribunal	tribunal
tribunal	domstolen
tribunal	retten
tribunal	domstol
tribunal	retsbygningen
tribunal	domhuset
hoteluri	hotel
hoteluri	hotellerne
hoteluri	hoteller
schema	ordning
certificat	certificeret
certificat	attesteret
certificat	certificerede
certificat	attest
certificat	certifikat
mihalache	mihalache
alessandro	alessandro
roți	hjul
roți	hjulene
biblic	bibelsk
biblic	bibelske
australiană	australske
australiană	australsk
îndepărtarea	fjerne
îndepărtarea	fjernelse
îndepărtarea	fjerner
îndepărtarea	afhentning
îndepărtarea	fjernelse
fuzionat	flettet
fuzionat	fusionerede
vorbire	tale
vorbire	indlæg
vorbire	talen
alien	alien
alien	rumvæsen
alien	fremmed
adaptată	tilpassede
adaptată	tilpasset
adi	adi
capturarea	fange
capturarea	fang
capturarea	opsamling
fuziune	fusion
fuziune	sammenslutning
fuziune	sammenlægning
fuziune	fusion
fuziune	sammensmeltning
horn	hornet
horn	horn
îngeri	engle
îngeri	angels
îngeri	englene
freiburg	freiburg
clopotul	klokke
clopotul	bell
bug	insekt
bug	kryb
bug	bug
consultant	konsulent
rezumat	sammenfatning
rezumat	sammendrag
rezumat	resumé
rezumat	resume
rezumat	oversigt
rand	rand
substanța	stof
substanța	substans
dieppe	dieppe
ghana	ghana
modest	beskedent
modest	beskedne
modest	beskeden
modest	ydmyg
modest	ydmygt
modest	ydmyge
cleopatra	kleopatra
parțiale	partiel
parțiale	delvist
parțiale	delvise
parțiale	delvis
düsseldorf	düsseldorf
eroziune	erosion
reprezentativ	repræsentative
reprezentativ	repræsentativt
reprezentativ	repræsentant
reprezentativ	repræsentativ
circulară	cirkulære
circulară	cirkulært
circulară	cirkulær
alungat	forvist
privesc	kigger
privesc	ser
spin	thorn
spin	torn
spin	spin
batalioane	bataljoner
parametru	parameteren
parametru	parameter
nobilă	noble
nobilă	ædelt
nobilă	ædle
nobilă	ædel
nobilă	nobel
rocky	rocky
bird	fuglen
bird	fugl
bird	bird
fluxul	strømning
fluxul	flow
fluxul	strøm
adelaide	adelaide
palazzo	palazzo
lynch	lynch
mut	lydløs
mut	sluk
mut	stum
fazele	etaper
fazele	faser
întuneric	dark
întuneric	mørke
întuneric	mørkt
întuneric	mørk
întuneric	mørke
întuneric	mørket
jurnalism	journalistik
maselor	masse
maselor	massevis
intenționează	agter
intenționează	påtænker
dreyfus	dreyfus
stând	siddende
stând	sidder
neam	slægt
neam	afstamning
neam	nations
neam	nationen
neam	nation
concepute	designede
concepute	designet
concepute	udformet
concepute	konstrueret
amplu	rigelig
mad	gal
mad	sur
longew	longew
rothschild	rothschild
finanțat	finansieres
finanțat	finansierede
finanțat	finansieret
finanțat	finansierede
finanțat	finansieret
enorm	enorm
enorm	enorme
enorm	enormt
powiat	powiat
prelungit	forlænget
prelungit	udvidede
prelungit	udvidet
prelungit	forlænget
violonist	violinist
platforme	platforme
spitale	sygehusene
spitale	hospitaler
spitale	hospitalerne
spitale	sygehuse
mohammed	muhammad
mohammed	muhammed
mohammed	mohammed
mohammed	muhammed
tracia	thrakien
gorbaciov	gorbatjovs
gorbaciov	gorbatjov
formulat	formulerede
formulat	formuleret
formulat	formulerede
formulat	formuleret
roche	roche
cercuri	cirkler
cercuri	kredse
pretendent	prætendent
pretendent	bejler
pretendent	frier
mercenari	lejesoldater
planificat	planlagte
planificat	planlagt
planificat	påtænkt
amalfi	amalfi
sonora	sonora
propulsie	fremdrift
caen	caen
mohamed	mohammed
mohamed	mohamed
îndeplinirea	opfyldelse
îndeplinirea	opfyldelsen
aachen	aachen
cititori	læserne
cititori	læsere
prada	byttet
prada	plyndre
prada	bytte
prada	prada
tanzania	tanzania
sloboda	sloboda
harper	harper
xxx	xxx
pușcă	riffel
pușcă	gevær
subliniat	fremhævede
subliniat	fremhævet
subliniat	fremhævet
subliniat	understreget
subliniat	understrege
subliniat	understreget
subliniat	understregning
subliniat	stresset
subliniat	understregede
subliniat	stressede
subliniat	understreget
darius	darius
rich	rig
rich	rich
rich	rigt
rich	rige
orientată	orienteret
orientată	orienterede
automate	automatiske
automate	automatisk
automate	automatgear
role	ruller
role	rolls
role	rulle
coloniale	koloniale
patruzeci	fyrre
patruzeci	forty
strategii	strategier
strategii	strategierne
abel	abel
grosimea	tykkelse
martino	martino
nicolau	nicolau
încoronarea	kroning
îngust	smalle
îngust	snæver
îngust	snævert
îngust	snævre
îngust	smal
armonie	harmoni
armonie	harmony
karen	karen
preliminar	foreløbigt
preliminar	foreløbige
preliminar	indledende
preliminar	foreløbig
severe	alvorlig
severe	alvorlige
severe	alvorligt
severe	svær
adăugând	tilføjelse
adăugând	tilføjer
completa	udfyldes
completa	fuldstændig
completa	fuldført
completa	komplet
aston	aston
planta	plant
planta	plante
planta	anlæg
căsătorii	ægteskaber
semnalul	signal
semnalul	signalet
controversat	kontroversielle
controversat	kontroversiel
controversat	omstridt
controversat	kontroversielt
jamie	jamie
adversar	modstanderen
adversar	modstander
adversar	modstander
monster	uhyre
monster	monster
sabin	sabin
tonul	tunfisk
tonul	tun
tonul	tonefald
tonul	tone
dol	dol
myspace	myspace
dreptunghiulară	rektangulær
dreptunghiulară	rektangulære
iuri	yuri
montate	monterede
montate	monteret
montate	monteret
bennett	bennett
bennett	bennet
mila	mercy
mila	nåde
mila	barmhjertighed
mila	mila
judecata	bedømmelse
judecata	dømmekraft
judecata	bedømmelse
judecata	retsafgørelse
judecata	dom
vito	vito
zahir	zahir
artur	arthur
artur	artur
canalele	kanalerne
canalele	kanaler
comparabil	sammenlignelig
comparabil	sammenlignelige
comparabil	sammenligneligt
jensen	jensen
mons	mons
batalion	bataljon
sublocotenent	fændrik
sublocotenent	sekondløjtnant
selectate	valgt
selectate	valgte
selectate	udvalgte
selectate	udvalgt
selectate	markeret
sullivan	sullivan
cariere	stenbrud
cariere	karrierer
cariere	karriere
cariere	karriereforløb
răspund	svarer
buffalo	bøfler
buffalo	buffalo
buffalo	bøffel
niciuna	ingen
colonial	koloniale
decorate	dekoreret
decorate	pyntet
nathan	nathan
melinda	melinda
gil	gil
bailey	bailey
biolog	biolog
experimentală	eksperimentelle
experimentală	eksperimenterende
experimentală	eksperimentel
comics	tegneserier
interesantă	interessante
interesantă	spændende
interesantă	interessant
groase	fyldig
groase	tykt
groase	tykke
groase	tyk
mega	mega
valabilă	gyldige
valabilă	gyldigt
valabilă	gyldig
corectat	korrigerede
corectat	korrigeret
corectat	rettet
neue	neue
duke	duke
duke	hertug
ortografie	stavning
structurilor	konstruktioner
structurilor	strukturer
structurilor	bygværker
grimaldi	grimaldi
duble	double
duble	dobbelt
duble	fordobler
duble	double
destin	skæbne
destin	destiny
destin	skæbnen
destin	skæbne
destin	skæbnen
caii	heste
castele	slotte
guineea	guinea
guineea	guineas
suveranitatea	suveræniteten
suveranitatea	suverænitet
răcire	afkøling
răcire	køling
răcire	slapper
răcire	nedkøling
răcire	køling
bilete	billetter
bilete	billetterne
echipat	udstyret
echipat	udrustet
filmare	filmer
filmare	filme
beatles	beatles
sfantul	sankt
sfantul	helgen
sfantul	saint
valabile	gyldige
valabile	gyldigt
valabile	gyldig
michelle	michelle
brânză	cheese
brânză	oste
brânză	ost
americanilor	amerikanerne
americanilor	amerikanere
comunicări	kommunikation
comunicări	meddelelser
comunicări	meddelelse
comunicări	kommunikation
explozia	eksplosioner
explozia	eksplosionen
explozia	eksplosion
recepție	modtagelsen
recepție	modtagelse
recepție	reception
recepție	receptionen
promovată	promoveret
promovată	promoverede
promovată	fremmet
promovată	forfremmet
dezastru	katastrofe
dezastru	katastrofen
dezastru	katastrofer
nativi	indfødt
nativi	indfødte
nativi	hjemmehørende
nativi	indfødte
granada	grenada
granada	granada
muncitoresc	arbejderpartiet
muncitoresc	arbejdskraft
finanțare	finansieringen
finanțare	finansiering
finanțare	finansieringen
finanțare	finansiering
finanțare	finansiere
finanțare	finans
finanțare	finanser
finanțare	finansiering
oprirea	stopper
oprirea	standsning
oprirea	standser
scala	målestok
scala	skala
scala	scala
janet	janet
platou	plateau
platou	fad
examen	eksamen
examen	eksamens
gramatica	grammatik
departamente	afdelingerne
departamente	departementer
departamente	afdelinger
locus	locus
singer	sanger
singer	singer
singer	sangerinde
păun	påfugl
editează	redigere
editează	rediger
editează	redigér
shadow	skygge
shadow	shadow
shadow	skyggen
gaza	gaza
sesiunea	session
sesiunea	sessionen
osaka	osaka
vulcanice	vulkansk
sprijinirea	understøttende
sprijinirea	støttende
rugăciunea	bønnen
rugăciunea	bøn
lópez	lópez
investit	investeres
investit	investerede
investit	investeret
circular	cirkulære
circular	cirkulært
circular	cirkulær
simbolurile	symboler
caption	billedtekst
caption	overskrift
wordpress	wordpress
plate	flad
plate	lejlighed
plate	fladt
plate	flade
craterul	krateret
craterul	månekrater
craterul	krater
pljevlja	pljevlja
instalație	montering
instalație	installering
instalație	installation
instalație	anlæg
contacte	kontakter
contacte	kontaktpersoner
contacte	kontaktlinser
kant	kant
transmisă	fremsendt
transmisă	videresendt
somalia	somalia
fântână	springvand
fântână	springvandet
schwerin	schwerin
publicare	offentliggørelse
publicare	udgivelse
publicare	offentliggør
publicare	udgiver
publicare	forlagsvirksomhed
publicare	offentliggørelse
publicare	udgivelse
publicare	publikation
jun	jun
claudius	claudius
uranus	uranus
paralelă	parallelt
paralelă	sideløbende
paralelă	parallel
paralelă	parallelle
infanteria	infanteri
consensul	konsensus
consensul	enighed
raoul	raoul
anexe	bilag
anexe	beslag
anexe	bilag
instalată	installeret
instalată	installerede
instalată	monteret
rita	rita
broughton	broughton
storm	stormen
storm	stormvejr
storm	storm
storm	uvejr
bolnavi	syge
bolnavi	syg
bolnavi	sygt
capetele	hoveder
capetele	plat
capetele	krone
capetele	hovederne
bains	bains
pierce	pierce
diamond	diamanter
diamond	diamond
diamond	diamant
diamond	diamanten
consolidat	konsoliderede
consolidat	konsolideret
consolidat	forstærket
consolidat	styrket
rabinul	rabbiner
cate	cate
cornelia	cornelia
vega	vega
amata	amata
auxiliare	medhjælpere
auxiliare	medhjælper
citesc	læsning
citesc	læser
citesc	aflæsning
citesc	læse
trimitere	henvisning
trimitere	henvisning
trimitere	reference
musa	musa
purtător	luftfartsselskab
purtător	hangarskib
purtător	udbyder
purtător	transportør
purtător	bærer
bucătărie	gastronomi
bucătărie	køkken
bucătărie	køkken
bucătărie	køkkenet
corint	korinth
tragerea	trækker
tragerea	trække
tragerea	hiver
ajunul	eva
ajunul	eve
croat	kroatiens
croat	kroatiske
îngrijirea	omsorg
îngrijirea	omsorgsfuld
îngrijirea	pleje
îngrijirea	pasning
matematic	matematiske
matematic	matematisk
matematic	matematisk
factură	regning
factură	bill
factură	lovforslag
factură	faktura
porturile	havne
porturile	porte
procesor	cpu
procesor	processor
simbolic	symbolsk
simbolic	symbolske
simbolic	symbolsk
actorie	handler
actorie	skuespil
odihnă	hvil
odihnă	hvile
dorothea	dorothea
eduardo	eduardo
edmond	edmond
leslie	leslie
constante	konstanter
artistă	kunstner
artistă	artist
norme	regler
norme	bestemmelser
cumpără	købe
cumpără	køb
cumpără	købes
cumpără	køber
parametrul	parameteren
parametrul	parameter
