kategória	categorie
získavanie	aanwinst
jablonec	jablonec
slávnostné	feestelijke
slávnostné	feestelijk
živá	levendig
živá	levendige
živá	levend
ghs	ghs
strát	verliezen
strát	verlies
mozart	mozart
reťazca	ketting
reťazca	keten
končatín	ledematen
končatín	ledematen
valencia	valencia
tvrdo	moeilijk
tvrdo	hard
tvrdo	harde
turbíny	turbines
koch	koch
lcd	lcd
archívu	archief
archívu	archiveren
guillermo	guillermo
techník	technieken
platné	valide
platné	geldig
platné	geldige
break	break
break	pauze
break	breken
biológie	biologie
atletike	atletiek
veľmajster	grootmeester
pekný	mooi
pekný	lekker
pekný	fijn
pekný	leuk
pekný	nice
pekný	knap
pekný	knappe
pruhy	strepen
louvre	louvre
jorge	jorge
brzdy	remmen
brzdy	rem
brzdy	remmen
pevná	stevig
pevná	massief
pevná	solide
pevná	vaste
pevná	firma
javor	javor
act	handelen
act	act
utečencov	vluchteling
utečencov	vluchtelingen
utečencov	vluchteling
utečencov	vluchtelingen
volebný	electorale
rey	rey
minulosť	voorbij
minulosť	verleden
minulosť	achtergrondinformatie
minulosť	achtergrond
investície	beleggingen
investície	investeringen
investície	investering
investície	investering
investície	investeringen
investície	investeren
aktuálna	huidig
aktuálna	huidige
aktuálna	actueel
aktuálna	actueel
kritérium	criterium
skratky	sneltoetsen
skratky	afkorting
skratky	afkortingen
skratky	acroniemen
biblické	bijbels
biblické	bijbelse
nadobudol	verkregen
nadobudol	verworven
pochopil	begrepen
tahiti	tahiti
preložený	vertaald
neformálne	informele
neformálne	informeel
neformálne	ongedwongen
neformálne	casual
neformálne	informeel
biochemik	biochemicus
terra	terra
regionálny	regionale
regionálny	regionaal
pondelok	maandag
caroline	caroline
paes	paes
panelov	panelen
panelov	panels
neprítomnosti	afwezigheid
prijatí	ontvangst
prijatí	kwitantie
prijatí	ontvangstbewijs
poistenia	verzekering
poistenia	verzekeringen
robredo	robredo
púšte	woestijn
púšte	woestijnen
filipíny	filipijnen
filipíny	filippijnen
dary	kado
dary	cadeautjes
dary	cadeaus
dary	geschenken
dary	schenkingen
dary	donaties
dary	giften
dostatočné	voldoende
dostatočné	toereikend
hewitt	hewitt
nadol	down
nadol	omlaag
nadol	neerwaarts
nadol	neerwaartse
maliarov	schilders
krátery	kraters
volebného	electorale
gif	gif
exile	ballingschap
exile	verbanning
zero	zero
zero	nul
podklad	substraat
podklad	ondergrond
bluetooth	bluetooth
jeremy	jeremy
stručný	beknopte
stručný	beknopt
stručný	bondig
stručný	kort
stručný	beknopt
stručný	korte
vykonané	uitgevoerd
vykonané	uitgevoerde
vykonané	geëxecuteerd
vykonané	gedaan
vykonané	done
vykonané	klaar
habera	haber
kruhoch	rondjes
kruhoch	cirkels
kruhoch	kringen
priateľstvo	vriendschap
cameron	cameron
stráž	wachters
stráž	bewakers
stráž	garde
stráž	bewaker
katolíkov	katholieken
pomeru	ratio
pomeru	verhouding
arabsky	arabische
arabsky	arabisch
leafs	leafs
prieskumné	verkenning
prieskumné	verkennend
prieskumné	verkennende
čaj	thee
realizmus	realisme
veriaci	religieuze
veriaci	religieus
veriaci	gelovige
partizánov	guerrilla
partizánov	guerrillastrijders
haas	haas
smeroch	richtingen
smeroch	routebeschrijving
administrátor	admin
administrátor	beheerder
administrátor	beheerder
administrátor	administrateur
zora	zora
poschodia	vloeren
poschodia	verdiepingen
talk	talk
talk	praten
talk	praat
santos	santos
zaujímavá	interessante
zaujímavá	interessant
dávky	dosis
dávky	dosering
dávky	voordelen
dávky	uitkeringen
dávky	doseringen
dávky	doses
vera	vera
ľahkých	lichtgewicht
roma	roma
fiktívne	fictief
fiktívne	fictieve
fiktívne	fictief
fiktívne	fictieve
priečne	dwars
priečne	transversale
obrazovky	schermen
obrazovky	screen
obrazovky	scherm
obrazovky	beeldscherm
cheb	cheb
rozumie	begrijpt
prežiť	overleven
prežiť	overleef
small	kleine
small	klein
small	smal
originálne	oorspronkelijke
originálne	origineel
originálne	originele
kandidáti	sollicitanten
kandidáti	kandidaten
vlád	overheden
vlád	regeringen
zón	zones
konžskej	congo
konžskej	congolese
násilia	geweld
zahrňuje	omvat
zahrňuje	inclusief
karviná	karviná
nedeľa	zondag
nedeľa	sunday
číta	leest
prebral	wakker
maroko	marokkaanse
maroko	marokko
trpaslík	dwerg
trpaslík	dwerg
nápoj	drankje
nápoj	drink
nápoj	drinken
nápoj	drankje
nápoj	drank
nápoj	dranken
nemčina	duits
nemčina	duitse
najmenšie	kleinste
najmenšie	kleinst
royce	royce
skúmať	ontdekken
skúmať	verkennen
zaútočil	aangevallen
verí	vertrouwt
verí	gelooft
guľa	bol
guľa	bal
guľa	ball
guľa	bol
guľa	orb
ankete	enquête
ankete	poll
ankete	opiniepeiling
ankete	peiling
reprezentujú	vertegenwoordigen
nákladná	kostbaar
nákladná	vracht
nákladná	goederenvervoer
nákladná	vrachtvervoer
operu	opera
pokojne	vreedzaam
právna	legaal
právna	wettelijk
právna	wettig
právna	juridische
právna	juridisch
táboroch	kampen
zväzky	bundels
mira	mira
spencer	spencer
tupolev	tupolev
lennon	lennon
rača	rača
kvantová	quantum
kvantová	kwantum
chlapci	boys
chlapci	jongens
chlapci	kerels
chlapci	jongens
dostatočný	voldoende
dostatočný	toereikend
emisie	emissies
emisie	emissie
emisie	uitstoot
emisie	emissie
emisie	uitstoot
kúsok	stuk
kúsok	stukje
kúsok	snij
kúsok	snijden
kúsok	plakje
athletic	atletisch
becker	becker
murphy	murphy
nečakane	onverwachts
nečakane	onverwacht
vlado	vlado
ovládať	controle
ovládať	control
objavenie	ontdekking
objavenie	ontdekkingen
objavenie	discovery
ultra	ultra
antropológia	antropologie
kovový	metalen
kovový	metallic
obsahujúca	bevatten
obsahujúca	bevattende
spojencami	bondgenoten
spojencami	geallieerden
obeťou	slachtoffer
mod	mod
školstvo	opvoeding
školstvo	onderwijs
radoch	rangen
radoch	gelederen
židom	joden
spoje	gewrichten
spoje	joints
spoje	koppelingen
trénoval	opgeleid
trénoval	getrainde
trénoval	getraind
obývali	zwierven
tech	tech
cene	prijzen
cene	prijs
náchod	náchod
povinností	verplichtingen
princeton	princeton
publikum	doelgroep
publikum	publiek
pesničky	nummers
pesničky	liederen
pesničky	songs
pesničky	liedjes
objektívne	doelstelling
objektívne	objectief
objektívne	objectief
satelitov	satellieten
osobám	personen
allan	allan
infraštruktúry	infrastructuur
infraštruktúry	infrastructuren
oklahoma	oklahoma
koeficient	coëfficiënt
zdedil	erfelijk
zdedil	geërfd
zručnosti	vaardigheden
zručnosti	skills
zručnosti	vaardigheden
zručnosti	vaardigheid
zručnosti	kunde
klímy	klimaat
kolmo	loodrecht
kolmo	loodrechte
reforma	hervormingen
reforma	hervorming
reforma	hervormen
zaplatiť	betaal
zaplatiť	betalen
veliteľov	bevelhebbers
veliteľov	commandanten
tango	tango
markus	markus
podporiť	ondersteuning
podporiť	steun
podporiť	support
podporiť	ondersteunen
súdne	justitiële
tucker	tucker
nicolás	nicolás
richter	richter
tresku	kabeljauw
sezónne	seizoensgebonden
držať	vasthouden
držať	houd
držať	houden
navonok	extern
navonok	uitwendig
inn	inn
inn	herberg
podporované	gepromoot
podporované	gepromoveerd
podporované	gesteund
podporované	ondersteunde
podporované	ondersteund
podporované	gesteunde
rychnov	rychnov
hlbšie	dieper
hlbšie	diepere
jazdu	ride
jazdu	rit
nicholas	nicolaas
nicholas	nicholas
mimoriadny	buitengewone
mimoriadny	buitengewoon
mimoriadny	uitzonderlijk
mimoriadny	uitzonderlijke
mimoriadny	buitengewoon
mimoriadny	uitzonderlijk
kruhy	rondjes
kruhy	cirkels
kruhy	kringen
kruhy	rings
kruhy	ringen
krumlov	krumlov
intenzity	intensiteit
daily	dagelijkse
daily	dagelijks
sestier	sisters
sestier	zusters
sestier	zussen
sestier	zusjes
assisi	assisi
komunistov	communisten
zhodné	identieke
zhodné	identiek
zhodné	bijpassende
zhodné	overeenkomende
zhodné	overeenkomend
zhodné	matching
sprievod	begeleiders
sprievod	escorts
sprievod	optocht
sprievod	paraderen
sprievod	parade
sprievod	processie
sprievod	optocht
lisabon	lissabon
ovládané	geopereerd
ovládané	geëxploiteerd
ovládané	geharnaste
američanov	amerikaan
američanov	amerikanen
africký	afrikaanse
africký	afrikaans
pušky	geweren
réunion	réunion
sullivan	sullivan
kresba	tekenen
kresba	tekening
ukrajinské	oekraïens
ukrajinské	oekraïense
kontrolovať	controle
kontrolovať	control
zvoliť	opt
preložiť	vertaal
preložiť	vertalen
vypadol	gedropt
fungovanie	operation
fungovanie	bewerking
fungovanie	operatie
fungovanie	exploitatie
fungovanie	functioneert
fungovanie	functionerend
fungovanie	functioneren
hypotézy	hypotheses
hypotézy	hypothesen
čosi	iets
ponuka	aanbod
ponuka	bieden
ponuka	aanbieden
ponuka	aanbieding
ponuka	menu
ponuka	menukaart
ponuka	bieden
ponuka	bod
hrdinom	held
hrdinom	hero
výrazná	uitgesproken
výrazná	expressieve
ustúpiť	aftocht
ustúpiť	terugtocht
ustúpiť	terugtrekken
rozchod	breuk
zobrazenia	weergaven
zobrazenia	displays
zobrazenia	toont
zobrazenia	beelden
zobrazenia	afbeeldingen
zobrazenia	weergaven
zobrazenia	indrukken
ústup	aftocht
ústup	terugtocht
ústup	terugtrekken
uruguaj	uruguay
príručka	handboek
príručka	handmatige
príručka	manueel
príručka	handleiding
príručka	handmatig
príručka	handboek
príručka	handleiding
príručka	gids
interpretácie	interpretaties
interpretácie	interpretatie
interpretácie	uitlegging
interpretácie	vertolking
nastavenie	afstelling
nastavenie	aanpassing
nastavenie	instellen
nastavenie	valstrik
nastavenie	instellingen
alžírsko	algerije
seven	seven
seven	zeven
jeana	jean
záhrad	tuinen
vlákno	vezel
vlákno	vezels
vlákno	vezel
vlákno	vezels
vlákno	draad
ženeve	geneve
ženeve	genève
panama	panama
preberá	neemt
hdi	hdi
subsp	subsp
poklad	waardevol
poklad	precious
poklad	kostbaar
poklad	kostbare
poklad	schat
poklad	schatten
poklad	treasure
stiahol	gedownload
svalov	spieren
svalov	spieren
svalov	spier
sophie	sophie
para	damp
para	stoom
para	stomen
para	para
para	damp
sneh	sneeuw
neptún	neptunus
neptún	neptune
obnovy	herstel
chodníku	trottoir
chodníku	stoep
marcello	marcello
ana	ana
priepasť	afgrond
priepasť	golf
levy	leeuwen
levy	lions
bern	bern
hľadali	zocht
hľadali	gezocht
hľadali	doorzocht
máp	kaarten
máp	kaart
žralok	haaien
žralok	shark
žralok	haai
sedenie	zitplaatsen
sedenie	sessie
sedenie	zitting
sedenie	zittend
sedenie	zittende
opravu	herstelling
opravu	reparatie
opravu	repareren
opravu	rectificatie
novinárka	journalisten
novinárka	journaliste
novinárka	journalist
semená	zaad
semená	zaden
semená	zaaigoed
konfigurácia	configuratie
výslovne	uitdrukkelijk
výslovne	uitdrukkelijk
výslovne	expliciet
bašta	bašta
regulácia	regelgeving
regulácia	regulering
regulácia	verordening
tlačiarne	printer
tlačiarne	drukker
tlačiarne	printers
očakáva	verwacht
očakáva	verwacht
očakáva	verwachten
očakáva	verwachtte
očakáva	verwacht
očakáva	verwachte
czech	tsjechische
czech	tsjechisch
otvoriť	open
otvoriť	openen
thrash	thrash
česi	tsjechen
padli	gevallen
litrov	liter
abba	abba
korytnačky	schildpadden
korytnačky	schildpadden
korytnačky	turtles
paradox	paradox
paradox	paradoxaal
velmi	zeer
pomôže	helpen
pomôže	hulp
pomôže	help
pomôže	helpt
bulharská	bulgaarse
bulharská	bulgaars
štatistické	statistisch
štatistické	statistische
financovanie	financieringen
financovanie	financiering
financovanie	financiering
financovanie	financien
financovanie	financiën
financovanie	financieren
mýto	tolgelden
mýto	tol
mýto	tol
blaho	bliss
blaho	gelukzaligheid
blaho	welzijn
blaho	welbevinden
blaho	welzijn
tendencie	tendensen
tendencie	trends
tendencie	tendensen
tendencie	neigingen
tendencie	neiging
tendencie	tendens
storm	noodweer
storm	onweer
storm	storm
kozmodróm	ruimtehaven
tobias	tobias
žiari	gloeien
žiari	gloeiende
žiari	shining
kněžnou	kněžnou
konzervatórium	serre
konzervatórium	conservatorium
riadiaci	stuurinrichting
lou	lou
syntetizátor	synthesizer
jednotu	eenheid
horizontálne	horizontaal
horizontálne	horizontaal
alpha	alpha
alpha	alfa
dážď	regen
postupné	geleidelijk
postupné	geleidelijke
judaizmus	jodendom
návod	begeleiding
návod	oriëntatie
návod	leidraad
návod	handleiding
návod	gids
návod	zelfstudie
návod	tutorial
návod	leerprogramma
návod	instructies
návod	instructie
päťdesiat	vijftig
päťdesiat	fifty
letná	zomer
kent	kent
presvedčil	overgehaald
regina	regina
studená	koude
studená	kou
studená	koud
socializmus	socialisme
žiaľ	helaas
nehody	ongevallen
nehody	ongelukken
nehody	ongeval
nehody	ongeluk
nehody	ongelukje
leon	leon
islanders	eilandbewoners
protokolu	protocol
bratovi	broeder
bratovi	broer
bratovi	broertje
rainer	rainer
česť	eren
česť	eer
česť	eren
česť	eer
salvador	salvador
poháňané	aangedreven
požiadavku	vereiste
požiadavku	eis
požiadavku	voorschrift
signálov	seinen
signálov	signalen
aliancia	alliance
aliancia	verbond
aliancia	bondgenootschap
aliancia	alliantie
joel	joel
beyoncé	beyoncé
pekne	mooi
pekne	lekker
pekne	fijn
pekne	leuk
pekne	nice
zatmenie	verduistering
zatmenie	zonsverduistering
zatmenie	eclips
zistené	gedetecteerd
zistené	ontdekt
šíri	verspreidt
logicky	logisch
logicky	logischerwijs
vostok	vostok
hektárov	hectare
hektárov	hectaren
vyslovuje	uitgesproken
vyslovuje	uitspreken
membrány	membraan
membrány	membranen
čakať	wachtende
čakať	afwachten
čakať	wachten
synovec	neef
synovec	neefje
príbuzní	verwanten
príbuzní	familieleden
vyradené	ontmanteld
vyradené	weggegooid
vyradené	afgedankt
kompletné	voltooid
kompletné	invullen
kompletné	complete
kompletné	compleet
zlepšiť	verbeterde
zlepšiť	verbeterd
zlepšiť	verbeteren
zlepšiť	versterken
zlepšiť	verbeter
zlepšiť	verbeteren
martinik	martinique
zimonjić	zimonjić
alabama	alabama
nepriateľ	vijand
nepriateľ	vijandelijk
nepriateľ	vijandige
nepriateľ	vijandig
nepriateľ	vijand
prezentuje	presenteert
prezentuje	cadeaus
prezentuje	cadeautjes
prípravky	preparaten
prípravky	bereidingen
prípravky	voorbereidingen
prípravky	voorbereiding
čela	voorhoofd
sklad	entrepot
sklad	warenhuis
sklad	magazijn
sklad	pakhuis
vyvinúť	evolueren
vyvinúť	ontwikkelen
pozoruhodné	opmerkelijk
pozoruhodné	opmerkelijk
pozoruhodné	opmerkelijke
pozoruhodné	opmerkelijk
pozoruhodné	opmerkelijke
pozoruhodné	opvallend
chladenie	koeling
chladenie	afkoeling
chladenie	koelen
chladenie	koeling
ruža	rose
ruža	roos
meď	koper
huslista	violist
pripojenia	connecties
pripojenia	aansluitingen
pripojenia	verbindingen
havárie	ongevallen
havárie	ongelukken
spustená	gelanceerd
heslá	wachtwoorden
sivý	gray
sivý	grijze
sivý	grijs
sivý	grijze
sivý	grijs
sivý	grey
mlieka	melk
janet	janet
dodané	geleverd
dodané	geleverde
dodané	bezorgd
dodané	afgeleverd
húb	champignons
húb	paddenstoelen
húb	paddestoelen
miles	mijl
miles	miles
miles	mijlen
miles	kilometers
porota	jury
zmenené	veranderde
zmenené	gewijzigd
zmenené	veranderd
zmenené	gemodificeerd
zmenené	gewijzigd
zmenené	aangepast
dinosaurus	dinosaurus
frankov	franken
frankov	francs
frankov	franc
jerome	jerome
pozitívny	positief
pozitívny	positieve
slávni	beroemde
slávni	beroemd
rovnosť	pariteit
rovnosť	gelijkheid
rovnosť	billijkheid
rovnosť	deelnemingen
pomáhať	helpen
pomáhať	assisteren
stiahnutie	downloads
stiahnutie	intrekking
stiahnutie	terugtrekken
stiahnutie	terugtrekking
stiahnutie	download
stiahnutie	downloaden
baba	baba
louise	louise
demis	demis
potomstvo	nakomelingen
potomstvo	nageslacht
potomstvo	nakomeling
potomstvo	kroost
potomstvo	nakomelingen
potomstvo	nageslacht
potomstvo	nakomeling
potomstvo	kroost
predkovia	voorvaderen
predkovia	voorouders
predkovia	voorvaders
predkovia	afstamming
zobrazené	getoond
zobrazené	getoonde
zobrazené	getoond
zobrazené	getoonde
zobrazené	weergegeven
zobrazené	bekeken
fara	fara
širšie	wijder
širšie	ruimer
širšie	breder
širšie	ruimer
širšie	bredere
širšie	breder
poslucháčov	luisteraars
globálne	globaal
globálne	global
globálne	mondiale
globálne	globaal
globálne	wereldwijd
nosili	droegen
nosili	droeg
mexický	mexicaanse
mexický	mexicaan
mexický	mexicaans
simpson	simpsons
simpson	simpson
motorové	motorische
motorové	motor
uznávaný	herkende
uznávaný	erkende
uznávaný	herkend
uznávaný	erkend
dlouhý	dlouhý
delfín	dolphin
delfín	dolfijn
indiánov	indianen
indiánov	indiërs
rozdielu	verschil
dunlop	dunlop
stratené	kwijt
stratené	verloren
stratené	lost
stratené	verdwaald
plazy	reptiel
plazy	reptielen
plazy	reptielen
tmavá	duister
tmavá	donker
tmavá	donkere
zjavne	duidelijk
zjavne	kennelijk
zjavne	blijkbaar
zjavne	schijnbaar
stu	stu
leavenworth	leavenworth
mechanizmy	mechanismen
odporúčanie	aanbeveling
znázorňuje	illustreert
amf	amf
doklady	documenten
poliaci	polen
poliaci	palen
odpovedal	geantwoord
odpovedal	antwoordde
odpovedal	antwoordde
odpovedal	beantwoord
odpovedal	beantwoorde
odpovedal	reageerde
povaha	natuur
nízko	laag
nízko	low
nízko	lage
kontinente	continent
púšť	woestijn
ideológie	ideologie
ideológie	ideologieën
umelých	kunstmatige
umelých	kunstmatig
strechu	dak
zodpovedajú	corresponderen
podozrenie	verdenkingen
podozrenie	verdenking
podozrenie	vermoedens
podozrenie	achterdocht
podozrenie	verdenking
podozrenie	vermoeden
podozrenie	verdacht
podozrenie	verdachte
podozrenie	verdacht
podozrenie	vermoedde
podozrenie	vermoedelijke
podozrenie	vermoede
uznaný	erkende
uznaný	herkend
uznaný	erkend
perzský	perzisch
perzský	perzische
kombinuje	combineert
pentium	pentium
soči	sotsji
melódie	melodieën
natura	natura
deklarácia	aangifte
deklarácia	declaratie
deklarácia	verklaring
rozširovanie	expansie
rozširovanie	uitbreiden
rozširovanie	uitbreiding
rozširovanie	uitbreiding
rozširovanie	verspreiding
obliehanie	belegering
obliehanie	beleg
pedagogické	pedagogisch
prevládajú	domineren
novotný	novotný
rain	regen
teriér	terriër
mathieu	mathieu
položiek	items
položiek	rubrieken
uniknúť	ontsnapping
uniknúť	ontsnappen
uniknúť	escape
jazdí	rijdt
jazdí	ritten
jazdí	attracties
minerálnych	mineraal
minerálnych	minerale
kremíka	silicium
kremíka	siliconen
bourg	bourg
píla	zagerij
oslobodenia	vrijstellingen
oslobodenia	uitzonderingen
wallace	wallace
vegetácie	vegetatie
acta	acta
lopta	bal
lopta	ball
saudská	saoedi
simone	simone
nba	nba
zastupuje	vertegenwoordigt
zastupuje	representeert
distribúcia	distributie
distribúcia	verdeling
stereo	stereo
sklonu	helling
sklonu	kantelen
guyana	guyana
uloženie	sparen
uloženie	bewaar
uloženie	bewaren
uloženie	opslaan
uloženie	save
uloženie	opleggen
uloženie	oplegging
sap	sap
vyvíjať	evolueren
vyvíjať	ontwikkelen
porazení	sukkels
porazení	verliezers
porazení	losers
diaľnic	autowegen
diaľnic	snelwegen
diaľnic	autosnelwegen
dôchodok	pensioen
sobote	sobota
tenor	tenor
zdôrazňuje	highlights
zdôrazňuje	hoogtepunten
užívateľ	gebruiker
umelá	kunstmatige
umelá	kunstmatig
majitelia	baasjes
majitelia	eigenaren
majitelia	eigenaars
glam	glam
klarinet	klarinet
giorgio	giorgio
oddelená	gescheiden
oddelená	losgemaakt
oddelená	vrijstaand
oddelená	losgekoppeld
oddelená	vrijstaande
oddelená	ontkoppeld
návštevníci	bezoekers
šľachtici	edelen
zistenie	detecteren
