din	від
spanioli	іспанська
heinz	гайнц
petit	петі
thompson	томпсон
wallace	воллес
monarh	монарх
beethoven	бетховен
ploaie	дощ
islamului	іслам
bremen	бремен
zagora	загора
artificial	штучно
artificial	штучна
artificial	штучний
artificial	штучне
artificial	штучні
solară	сонячний
solară	сонячне
solară	сонячні
solară	сонячна
disponibilă	доступні
disponibilă	доступний
disponibilă	наявні
disponibilă	наявний
reprezentative	представник
reprezentative	представника
marino	марино
fetele	дівчатка
fetele	дівчата
primită	отримано
primită	отримані
primită	отриманий
primită	отримали
primită	отримала
guvernat	добровільного
strategia	стратегія
strategia	стратегії
culmea	хребта
culmea	хребет
identice	однакові
fotografia	світлину
fotografia	світлина
fotografia	світлині
fotografia	фото
fotografia	фотографія
locuite	населеного
locuite	населених
albrecht	альбрехт
aia	той
separarea	розділення
separarea	відокремлення
interpretări	інтерпретації
scrisoarea	лист
scrisoarea	літера
scrisoarea	листі
eroul	герой
aviației	авіації
aviației	авіація
rupt	зламано
rupt	broken
rupt	розбите
rupt	зламаний
rupt	вирвав
integrate	комплексний
panama	панами
afc	afc
utilizări	використовує
utilizări	користується
utilizări	використання
greaca	грецька
greaca	грецький
greaca	грецьке
greaca	грек
greaca	грецькі
nancy	ненсі
comisie	комісія
reveni	відновити
reveni	повернути
westfalia	вестфалія
arkansas	арканзасу
sinteza	синтез
aripa	крилом
aripa	крило
cauzele	причинами
cauzele	причини
graz	грац
veniturile	прибуток
veniturile	дохід
veniturile	вклади
veniturile	прибуток
veniturile	дохід
veniturile	прибутки
atomic	атомна
clinton	клінтон
continuând	продовжуючи
continuând	продовжуємо
împărăteasă	імператриця
integrare	інтеграція
districtele	райони
miercurea	середа
miercurea	середи
scenele	краєвиди
dramatice	драматичного
aurelian	авреліан
transmiterea	перенесення
ralph	ральф
hunter	мисливець
armeni	вірмени
armeni	вірменська
vera	віра
vera	вера
sferturi	тривога
sferturi	квартирах
borsod	боршод
demo	демонстрація
demo	демо
standarde	стандартів
standarde	стандартами
standarde	стандартам
standarde	стандарти
minimă	мінімальна
minimă	мінімальний
minimă	мінімум
minimă	мінімально
minimă	мінімальне
minimă	мінімальна
minimă	мінімальне
simț	глузд
simț	почуття
simț	чуття
datată	датоване
câteodată	інколи
câteodată	деколи
câteodată	іноді
utilă	корисне
utilă	корисні
utilă	корисна
utilă	корисно
utilă	корисний
utilă	корисні
utilă	корисно
utilă	корисна
utilă	корисний
montferrat	монферрат
dotat	наділені
dotat	подарувати
păstrată	зберегла
păstrată	зберігав
clape	клавіатур
isabella	ізабелла
predare	вчить
predare	навчальні
predare	навчати
predare	викладати
airlines	антонова
airlines	авіалінії
airlines	airlines
transfermarkt	transfermarkt
rareori	рідко
rareori	рідко
climă	клімат
abaúj	абауй
pătrat	квадратний
pătrat	площа
pătrat	квадрат
raze	проміння
raze	промені
epic	епічний
grație	благодать
grație	милість
avere	фортуна
avere	багатства
avere	багатство
windsor	віндзор
prevede	надає
prevede	закладено
prevede	забезпечує
birou	офіс
birou	office
birou	стільниці
secretul	таємний
secretul	секретний
secretul	таємна
secretul	таємниця
secretul	таємно
trilogia	трилогія
aniversare	річниця
aniversare	ювілей
gonzaga	гонзага
pib	ввп
frumusețea	краса
executată	виконано
musulmană	мусульмани
musulmană	мусульманин
rob	роб
mehmed	мехмед
concret	бетонні
concret	бетон
frumusețe	краса
laboratorul	лабораторія
laboratorul	lab
laboratorul	лабораторії
mâini	рук
mâini	руками
mâini	руки
ala	ала
batalionul	батальйон
decorative	декоративна
decorative	декоративний
conștient	уважні
conștient	відомо
conștient	усвідомлює
sectoare	секторів
sectoare	сектори
șansă	шанс
șansă	вірогідність
autostrada	автомагістраль
autostrada	шосе
compozitori	композиторів
fabricație	виробництва
fabricație	виробництво
treimi	третин
alegere	вибір
alegere	актуально
notre	нотр
moștenire	застаріла
moștenire	спадок
moștenire	успадкування
mode	режим
mode	лад
mode	mode
negocierile	переговори
linda	лінда
split	дроблення
split	розділення
split	розділити
split	розділена
