din	จาก
gaz	ก๊าซ
gaz	น้ำมัน
analiza	วิเคราะห์
analiza	วิเคราะห์
planurile	แผน
regionale	ภูมิภาค
succesul	สำเร็จ
vorbe	คำ
vorbe	ลมปาก
zero	ศูนย์
canal	คลอง
canal	ช่อง
specifica	เจาะจง
specifica	ระบุ
specifica	ระบุ
inregistrare	บันทึก
inregistrare	สถิติ
convins	ชักชวน
greci	กรีก
greci	กรีก
acuzat	จำเลย
dance	เต้นรำ
dance	เต้น
drumuri	ถนน
variante	แปรผัน
variante	ตัวแปร
crestina	คริสเตียน
conducatori	ผู้นำ
mormantul	สุสาน
bisericile	โบสถ์
frumoase	สวยๆ
frumoase	สวย
frumoase	สวยงาม
frumoase	งดงาม
modele	รุ่น
modele	ต้นแบบ
ardenne	ardenne
solar	สุริยะ
solar	สุ
insecte	แมลง
curte	ลาน
curte	ศาล
curte	สำนัก
curte	สนาม
curte	ลาน
elevi	นักเรียน
elevi	นักศึกษา
elevi	ม่านตา
potential	ศักยภาพ
potential	ศักยภาพ
lucrurile	สิ่งของ
coloana	คอลัมน์
coloana	คอลัมน์
pozitii	จุดยืน
pozitii	ตำแหน่ง
pozitii	จุดยืน
pozitii	ตำแหน่ง
trasee	หาง
comedie	ตลก
traditional	ดั้งเดิม
traditional	ดั้งเดิม
traditional	ดั้งเดิม
like	ชอบ
like	เหมือน
like	แบบ
like	ถูกใจ
like	ไลค์
like	อย่าง
steve	steve
acte	เอกสาร
acid	กรด
automat	อัตโนมัติ
bogat	ริช
bogat	รวย
bogat	คนรวย
bogat	ร่ำรวย
oceanul	ทะเล
oceanul	มหาสมุทร
oceanul	ocean
atras	วาด
luate	ถ่าย
suma	ซำ
suma	จำนวน
suma	ซำ
suma	จำนวน
doreste	ประสงค์
doreste	ปรารถนา
protectia	ป้องกัน
cetate	ป้อม
cetate	ปราการ
bill	บิล
bill	bill
capitan	กัปตัน
scene	ฉาก
procesului	กระบวนการ
ajuta	ช่วย
firma	มั่นคง
firma	มั่นคง
domnia	reign
home	บ้าน
home	home
home	บาน
claude	คลอด
campanie	แคมเปญ
parlament	รัฐสภา
varf	พีค
pacific	แปซิฟิก
pacific	แปซิฟิค
doamna	มาดาม
doamna	คุณนาย
doamna	เลดี้
doamna	มาดาม
doamna	คุณนาย
doamna	เลดี้
gresit	ธรรม
gresit	ผิด
gresit	ธรรม
gresit	ผิด
retragerea	ถอน
street	ถนน
street	street
design	ดีไซน์
design	ออกแบบ
virgil	เฝอ
plin	เต็ม
plin	ฟู
raportul	รายงาน
land	land
land	แลนด์
land	ที่ดิน
directa	ตรง
directa	โดยตรง
directa	direct
directa	ตรง
directa	โดยตรง
directa	direct
planuri	พิมพ์เขียว
planuri	แผน
den	ถ้ำ
den	เดน
servit	เสิร์ฟ
front	หน้า
ochi	นัยน์ตา
ochi	ดวงตา
ochi	สายตา
ochi	ตา
ochi	ดวงตา
ochi	สายตา
ochi	ตา
mentioneaza	mentions
contextul	บริบท
europe	ยุโรป
profilul	โปรไฟล์
sankt	sankt
enciclopedia	สารานุกรม
inmormantat	ฝัง
open	เปิด
poetul	กวี
fond	กองทุน
animalelor	สัตว์
calvados	calvados
deschide	เปิด
culori	สี
culori	สี
culori	สีสัน
evreii	ยิว
enciclopedie	สารานุกรม
old	เก่าๆ
old	แก่
old	เก่า
slab	ผอม
slab	อ่อนแอ
slab	อ่อน
antice	โบราณ
masina	เครื่องจักร
masina	แมชชีน
masina	เครื่อง
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
echipele	ทีม
diferit	ต่าง
teorie	ทฤษฎี
rezerva	สำรอง
rezerva	สำรอง
rezerva	สำรอง
las	las
interesul	ดอกเบี้ย
interesul	สนใจ
utilizata	ใช้
turul	ทัวร์
avocat	ทนายความ
avocat	ทนาย
initiativa	ริเริ่ม
initiativa	initiative
initiativa	ริเริ่ม
initiativa	initiative
initiativa	ริเริ่ม
initiativa	initiative
utilizeaza	ใช้
story	เรื่อง
peninsula	คาบสมุทร
acoperit	ครอบคลุม
acoperit	ปกคลุม
vrut	ต้องการ
reala	real
reala	จริง
albe	ขาว
albe	ไวท์
japoneze	ญี่ปุ่น
predat	สอน
secol	ศตวรรษ
vale	หุบเขา
vale	เวลล์
presiunea	กดดัน
accident	อุบัติเหตุ
accident	คว่ำ
accident	ตก
cuvintele	คำ
cuvintele	ลมปาก
invatat	สอน
invitat	เชิญ
invitat	แขก
politie	ตำรวจ
atentie	ใส่ใจ
atentie	สนใจ
atentie	ใส่ใจ
atentie	สนใจ
exil	เนรเทศ
profesionala	professional
profesionala	วิชาชีพ
fips	fips
melodii	เพลง
nationalcaps	nationalcaps
creeaza	สร้าง
creeaza	สร้าง
agent	ตัวแทน
agent	เอเย่นต์
scrierea	เขียน
conceptul	แนวคิด
conceptul	concept
linecolor	linecolor
etnie	ชาติพันธุ์
simbolul	สัญลักษณ์
cai	ม้า
cfr	cfr
voievod	voivode
eliberarea	ปล่อย
patrimoniul	มรดก
medii	เฉลี่ย
medii	กลาง
poloneze	โปแลนด์
grec	กรีก
congresul	สภา
congresul	รัฐสภา
actul	ทำท่า
castiga	earn
castiga	ขวนขวาย
castiga	win
castiga	ชนะ
castiga	win
castiga	ชนะ
vreau	ต้องการ
vreau	อยาก
aliate	สัมพันธมิตร
gaze	แก๊ส
gaze	ก๊าซ
gaze	น้ำมัน
var	ปูน
var	มะนาว
arabe	อาหรับ
spirit	วิญญาณ
spirit	สปิริต
min	min
min	มิน
golful	กอล์ฟ
golful	อ่าว
golful	อ่าว
johnson	johnson
crestini	คริสเตียน
crestini	คริสเตียน
mainile	มือ
mainile	มือ
duminica	อาทิตย์
duminica	อาทิตย์
project	โครงการ
unic	เอกลักษณ์
british	บริติช
british	อังกฤษ
lectura	อ่าน
maior	เมเจอร์
separate	แยก
carmen	carmen
alan	alan
manual	คู่มือ
semnificativ	สำคัญ
maestru	อาจารย์
mac	แมค
mac	mac
mac	แม็ค
mac	แมก
hectare	เอเคอร์
sprijin	สนับสนุน
sprijin	รองรับ
randuri	แถว
randuri	แถว
microsoft	microsoft
conrad	ราด
proprietate	คุณสมบัติ
proprietate	ทรัพย์สิน
proprietate	ทรัพย์
proprietate	กรรมสิทธิ์
hot	ขโมย
hot	โจร
hot	ขโมย
hot	โจร
cercul	วงกลม
sam	แซม
sam	sam
free	ฟรี
free	อิสระ
free	ว่าง
free	เสรี
free	free
sant	แซง
comparatie	เทียบ
comparatie	เทียบ
comparatie	เทียบ
bosnia	บอสเนีย
reale	real
reale	จริง
mit	mit
mit	ตำนาน
mit	mit
maine	พรุ่ง
maine	เมน
maine	เมนส์
maine	พรุ่ง
ape	epa
cumparat	ซื้อ
cumparat	ซื้อ
cumparat	ซื้อ
arbore	ด้าม
arbore	เพลา
arbore	ต้น
arbore	ต้นไม้
chineza	จีน
chineza	จีน
pdf	pdf
sigismund	sigismund
marca	ยี่ห้อ
marca	แบรนด์
marca	เครื่องหมาย
marca	มาร์ค
marca	ยี่ห้อ
marca	แบรนด์
charlotte	ชาร์ล็อตต์
charlotte	ชาร์ล็อต
charlotte	ชาร์ลอตต์
seara	เย็น
seara	เย็น
transportul	ขนส่ง
transportul	ขนส่ง
termeni	เงื่อนไข
dimineata	เช้า
dimineata	morning
dimineata	เช้า
dimineata	morning
serii	ซีรี่ส์
serii	อนุกรม
bogata	ริช
bogata	รวย
bogata	คนรวย
bogata	ร่ำรวย
bogata	ริช
bogata	รวย
bogata	คนรวย
bogata	ร่ำรวย
plina	เต็ม
plina	ฟู
plina	เต็ม
plina	ฟู
papal	สันตะปาปา
schimbari	เปลี่ยนแปลง
schimbari	เปลี่ยนแปลง
realitatea	เรียลลิตี้
poeme	กลอน
stang	ซ้าย
stang	เหลือ
incercare	สอบ
incercare	ทดสอบ
schimba	เปลี่ยนแปลง
schimba	เปลี่ยน
schimba	เปลี่ยนแปลง
schimba	เปลี่ยน
olimpic	โอลิมปิค
olimpic	โอลิมปิก
versiuni	เวอร์ชัน
versiuni	เวอร์ชั่น
arm	แขน
arm	arm
bus	รถเมล์
constant	คงที่
ray	เรย์
ray	ray
relief	บรรเทา
bulgara	บัลแกเรีย
natal	natal
acopera	ปก
acopera	cover
acopera	ปกปิด
fondul	กองทุน
subiecte	หัวข้อ
subiecte	วิชา
regim	โหมด
inima	heart
inima	ใจ
inima	หัวใจ
inima	heart
inima	ใจ
inima	หัวใจ
sare	เค็ม
sare	เกลือ
redusa	ลด
congo	คองโก
languedoc	languedoc
sunet	เสียง
cursa	แข่ง
cursa	แข่ง
verlag	verlag
congresului	สภา
congresului	รัฐสภา
roussillon	roussillon
lincoln	ลินคอล์น
anopheles	anopheles
comunista	คอมมิวนิสต์
presiune	กดดัน
interviuri	สัมภาษณ์
pacate	บาป
pacate	บาป
reprezentant	ตัวแทน
alimentare	อาหาร
scenariu	บท
arhitect	สถาปนิก
discul	แผ่น
discul	ดิสก์
discul	ดิสก์
reguli	กฏ
reguli	กติกา
reguli	กฎ
carbon	carbon
carbon	คาร์บอน
partide	ปาร์ตี้
ziare	หนังสือพิมพ์
ordonat	สั่ง
constitutia	รัฐธรรมนูญ
constitutia	รัฐธรรมนูญ
global	โกลบอล
global	global
fragmente	เศษ
sarbi	serbs
doresc	หวัง
membra	member
membra	สมาชิก
aplicatii	แอป
aplicatii	แอพ
dezvolta	พัฒนา
dezvolta	พัฒนา
facebook	facebook
puterile	พลัง
comert	พาณิชย์
comert	แลก
comert	เทรด
comert	ค้า
comert	พาณิชย์
long	ยาว
long	นาน
spiritul	วิญญาณ
spiritul	สปิริต
mostenitor	ทายาท
mostenitor	ทายาท
prieteni	เพื่อนๆ
prieteni	เพื่อน
sectiune	ส่วน
sectiune	ส่วน
sectiune	ส่วน
urgenta	ฉุกเฉิน
urgenta	ภาวะฉุกเฉิน
urgenta	ด่วน
urgenta	ฉุกเฉิน
urgenta	ภาวะฉุกเฉิน
memorie	memory
studenti	นักเรียน
studenti	นักศึกษา
studenti	นักเรียน
studenti	นักศึกษา
parlamentare	รัฐสภา
earth	earth
earth	โลก
earth	ธรณี
clase	ห้องเรียน
clase	คลาส
schleswig	schleswig
ain	อัยน์
siria	ซีเรีย
senior	อาวุโส
senior	senior
rose	rose
rose	กุหลาบ
rose	โรส
rose	โร
schimbare	เปลี่ยนแปลง
schimbare	เปลี่ยน
evreu	ยิว
evreu	ยิว
entertainment	บันเทิง
stabilirea	ตำหนัก
stabilirea	สถาปนา
proprietati	คุณสมบัติ
proprietati	ทรัพย์สิน
proprietati	คุณสมบัติ
proprietati	ทรัพย์สิน
ocazie	โอกาส
calculator	คอม
calculator	คอมพิวเตอร์
alege	เลือก
alege	เลือก
stiri	ข่าวสาร
stiri	ข่าว
stiri	ข่าวสาร
stiri	ข่าว
stiri	ข่าวสาร
stiri	ข่าว
multiple	หลายๆ
multiple	หลาย
grea	หนักๆ
grea	หนัก
ian	ลาน
ian	เอียน
libertate	เสรีภาพ
libertate	อิสระ
libertate	อิสรภาพ
libertate	เสรีภาพ
libertate	liberty
pericol	อันตราย
premier	พรีเมียร์
