மற்றும்	és
ஆப்பிள்	alma
ஆப்பிள்	apple
தொடர்புகள்	kapcsolattartás
தொடர்புகள்	kapcsolatok
பெட்டி	box
பெட்டி	rovat
பெட்டி	láda
பெட்டி	doboz
பெட்டி	dobozos
டாம்	tomi
டாம்	tom
கொடுத்த	megadott
கொடுத்த	adva
கொடுத்த	megadva
கொடுத்த	adott
தொடர்ச்சி	folyamatos
தொடர்ச்சி	folytonos
தொடர்ச்சி	string
தொடர்ச்சி	szekvencia
தொடர்ச்சி	sorrend
பில்	bill
பில்	számla
வியட்நாம்	vietnam
வியட்நாம்	vietnami
மொபைல்	mobilos
மொபைல்	mobile
மொபைல்	mobil
தாவரம்	üzem
தாவரம்	növény
பின்னணி	háttér
பின்னணி	háttere
பின்னணி	háttérben
கலைகள்	művészet
கலைகள்	művészetek
கலைகள்	művészeti
கலைக்களஞ்சியம்	enciklopédia
மின்னணு	elektronikusan
மின்னணு	elektronikus
பயன்பாடுகள்	alkalmazások
பயன்பாடுகள்	kérelmek
பயன்பாடுகள்	alkalmazások
பாரிய	masszív
பாரிய	hatalmas
கற்பனை	fantasy
கற்பனை	fantázia
கற்பனை	képzelet
கற்பனை	fantázia
பூக்கள்	virágok
பூக்கள்	virág
பூக்கள்	virágot
சகோதரர்கள்	testvérek
போலந்து	lengyelország
ஒவ்வொன்றும்	mindegyik
தொழிலாளர்கள்	dolgozók
தொழிலாளர்கள்	munkavállalók
தொழிலாளர்கள்	munkások
வளர்ப்பு	foster
தொடர்கள்	sorozat
தொடர்கள்	szálat
இனி	többé
மது	likőr
மது	szesz
மது	alkoholos
மது	alkoholt
மது	alkohol
மது	bor
மது	borok
குறிப்பிடப்பட்டுள்ளது	megadott
குறிப்பிடப்பட்டுள்ளது	meghatározott
குறிப்பிடப்பட்டுள்ளது	megadva
எட்டாம்	viii
கனடிய	kanadai
நாசி	nácik
நாசி	náci
சொல்ல	mondd
ஆதிக்கம்	uralni
ஆதிக்கம்	dominanciáját
விரைவுவண்டி	express
விரைவுவண்டி	expressz
இஸ்லாம்	iszlám
தவறு	hamis
தவறு	precíziós
தவறு	pontosság
தவறு	rossz
தவறு	helytelen
தவறு	tévedés
தவறு	hiba
இளைஞர்	fiatalok
இளைஞர்	ifjúsági
இளைஞர்	fiatalság
இளைஞர்	ifjúság
வாரம்	héten
வாரம்	hét
யார்க்	yorkban
யார்க்	york
யார்க்	yorki
பொருந்தும்	alkalmazni
பொருந்தும்	jelentkezz
பொருந்தும்	egyező
பாடி	test
பாடி	testem
பாடி	holttest
பரவல்	diffúziós
பரவல்	terjesztés
பரவல்	eloszlás
பரவல்	elosztás
பரவல்	forgalmazási
பரவல்	elosztása
பரவல்	forgalmazás
தடுத்து	őrizet
தடுத்து	büntetés
செருமானிய	germán
திசை	irány
திசை	irányba
ஈர்ப்பு	vonzalom
ரே	ray
நலம்	hát
நலம்	egészségügy
நலம்	egészségügyi
நலம்	egészség
ஊடகங்கள்	media
ஊடகங்கள்	média
உணவுகள்	élelmiszerek
உணவுகள்	ételek
போனது	elment
போனது	eltűnt
இரயில்	szerelvény
இரயில்	vonattal
இரயில்	vonaton
இரயில்	vonat
இரயில்	sín
இரயில்	vasút
இரயில்	vasúti
உடனே	azonnal
இழப்பு	veszteségek
இழப்பு	veszteség
இழப்பு	lazán
இழப்பு	laza
இல்லம்	house
இல்லம்	ház
இல்லம்	házon
தேசம்	nemzet
வலுவான	erős
வலுவான	erősek
வாக்காளர்	szavazó
இயக்குநர்கள்	igazgatók
அரசுகள்	kormányok
பயன்படுத்திக்	használatával
பயன்படுத்திக்	használata
பயன்படுத்திக்	felhasználva
ஒட்டுமொத்த	átfogó
ஒட்டுமொத்த	összességében
மான்	szarvast
மான்	szarvas
பெண்களுக்கு	csajok
பெண்களுக்கு	lányok
பெண்களுக்கு	nők
பெண்களுக்கு	asszonyok
பெண்களுக்கு	női
பெண்களுக்கு	nő
ஆனந்த	ananda
பரிசோதனை	vizsgálati
பரிசோதனை	vizsgálat
பரிசோதனை	próba
பரிசோதனை	teszt
பரிசோதனை	kísérlet
மாற்றங்களை	módosítások
மாற்றங்களை	változtatások
மாற்றங்களை	változás
மாற்றங்களை	változások
மாற்றங்களை	változtatás
வளாகம்	összetett
வளாகம்	komplex
எழுதப்பட்டது	megírva
எழுதப்பட்டது	írásbeli
எழுதப்பட்டது	írta
எழுதப்பட்டது	írott
எழுதப்பட்டது	elégett
எழுதப்பட்டது	égett
எழுதப்பட்டது	megégett
எழுதப்பட்டது	égetett
பிரச்சினை	gond
பிரச்சினை	probléma
பிரச்சினை	baj
சேர்	hozzáadás
சேர்	hozzáadása
சேர்	csatlakozz
சேர்	csatlakozás
பாரசீக	perzsa
எங்கும்	máshol
எங்கும்	másutt
எங்கும்	máshová
எங்கும்	bárhol
எங்கும்	bárhová
எங்கும்	mindenütt
எங்கும்	mindenhol
மீதும்	képes
முத்து	pearl
முத்து	gyöngy
சான்று	bizonyíték
சான்று	bizonyítás
சான்று	vallomása
சான்று	vallomás
தாக்கத்தை	ütközés
தாக்கத்தை	becsapódás
தாக்கத்தை	hatás
தாக்கத்தை	hatása
வார்த்தை	szó
வார்த்தை	szava
இளங்கலை	agglegény
இளங்கலை	nőtlen
மேம்பட்ட	fejlett
மேம்பட்ட	haladó
மேம்பட்ட	előrehaladott
கடினமான	nehéz
கடினமான	kemény
கடினமான	kemény
குளிர்	hidegen
குளிர்	hideg
இன்னமும்	még
தளங்கள்	tartományok
தளங்கள்	platform
தளங்கள்	platformok
தளங்கள்	helyszínek
தளங்கள்	oldalak
சுவர்	wall
சுவர்	fali
சுவர்	falat
சுவர்	fal
சிற்பங்கள்	szobrok
பீகார்	bihar
எதிர்கால	jövőbeli
எதிர்கால	jövő
அழைக்கப்பட்ட	hívott
பெரும்பான்மை	többségi
பெரும்பான்மை	többség
சபா	sabah
அதிகபட்ச	max
அதிகபட்ச	legfeljebb
அதிகபட்ச	maximum
அதிகபட்ச	maximális
பிழை	tévedés
பிழை	hiba
தென்மேற்கு	délnyugat
தென்மேற்கு	délnyugat
நகரும்	költözés
நகரும்	mozgó
நகரும்	mozog
தயாரிக்கும்	készítés
ராய்	roy
விரைவு	gyorsan
விரைவு	gyors
பெறப்பட்ட	kapott
பெறப்பட்ட	fogadott
பெறப்பட்ட	beérkezett
யூனியன்	union
யூனியன்	unió
யூனியன்	szakszervezet
யூனியன்	unión
யூனியன்	uniós
அமினோ	amino
எடுக்கும்	szed
எடுக்கும்	veszi
இந்தியர்கள்	indiánok
இந்தியர்கள்	indiaiak
பாடகர்கள்	énekesek
அமைச்சர்கள்	miniszterek
பிரச்சினைகள்	gondok
பிரச்சினைகள்	probléma
பிரச்சினைகள்	problémák
பிரச்சினைகள்	problémákat
பிரச்சினைகள்	problémákkal
பிரச்சினைகள்	problémák
பிரச்சினைகள்	kérdések
டிஜிட்டல்	digitális
ஆவணங்கள்	mappák
ஆவணங்கள்	iratok
ஆவணங்கள்	dokumentumok
ஆவணங்கள்	okmányok
ஆவணங்கள்	dokumentum
ஆவணங்கள்	dokumentáció
கல்லீரல்	máj
சிட்னி	sydney
சான்றிதழ்	tanúsítványok
சான்றிதழ்	igazolás
சான்றிதழ்	tanúsítvány
சான்றிதழ்	tanúsítványt
சான்றிதழ்	bizonyítvány
தற்கொலை	öngyilkos
