年	año
數字	número
數字	numero
數字	numeros
數字	números
常見	comunes
常見	frecuente
常見	común
常見	frecuentes
常見	common
愛爾蘭	irlanda
愛爾蘭	irlandeses
愛爾蘭	irish
愛爾蘭	irlandesa
愛爾蘭	irlandés
愛爾蘭	irlanda
第九	novena
第九	noveno
冰川	glaciar
冰川	glaciares
通知	notificaciones
通知	aviso
通知	preaviso
通知	notificación
通知	notificaciones
鼓	tambor
鼓	batería
鼓	bidones
鼓	tambores
裝甲	armadura
裝甲	armaduras
裝甲	blindaje
裝甲	armadura
裝甲	armaduras
裝甲	blindaje
裝甲	blindados
裝甲	blindado
裝甲	blindados
裝甲	blindado
惡	malvado
惡	maldad
惡	mal
惡	evil
惡	malvada
拉丁	latinas
拉丁	latino
拉丁	latina
拉丁	latin
拉丁	latín
邵	shao
邵	shaw
政治家	políticos
政治家	politicos
政治家	político
政治家	politico
上升	rise
上升	levántate
上升	subida
上升	subiendo
上升	rising
丈夫	marido
丈夫	esposo
布朗	brown
布朗	moreno
布朗	marrones
布朗	marrón
重要性	importancia
黃金	oro
黃金	dorada
黃金	golden
黃金	dorado
黃金	dorados
黃金	oro
黃金	dorada
黃金	dorado
黃金	gold
醫學	medicina
醫學	medicamento
醫學	medicinas
醫學	medico
醫學	médicas
醫學	médicos
醫學	medicina
醫學	médico
到達	llegada
到達	arribo
到達	llegadas
到達	llegan
到達	llegar
到達	llegaron
到達	llegamos
到達	llegado
到達	llegó
山口	yamaguchi
山口	col
紅色	rojo
紅色	rojas
紅色	roja
紅色	red
商人	comerciante
商人	mercante
商人	mercader
商人	empresario
商人	comerciantes
商人	mercaderes
商人	empresarios
成就	logros
成就	realizaciones
成就	logros
成就	realizaciones
成就	logro
成就	logros
成就	logro
十月	octubre
十月	oct
金屬	metálico
金屬	metálicos
金屬	metal
金屬	metales
金屬	metales
金屬	metálico
金屬	metálicos
金屬	metálica
改編	adaptarse
改編	adaptación
改編	adaptándose
改編	adaptar
改編	adaptando
改編	adaptados
改編	adaptado
改編	adaptada
改編	adaptadas
改編	adaptaciones
收購	adquisiciones
收購	absorción
收購	absorciones
安裝	instalación
安裝	montaje
安裝	instala
安裝	instalaciones
安裝	instalación
安裝	instalando
安裝	instalar
安裝	instalada
安裝	instaladas
安裝	instalados
安裝	instalado
安裝	instalación
安裝	instala
安裝	instalar
安裝	instale
大街	avenida
大街	avenue
民進黨	dpp
糖	dulces
糖	caramelos
糖	dulce
糖	caramelo
糖	candy
糖	azucar
糖	azúcar
動作	action
動作	acción
動作	accion
動作	movimientos
動作	mudanzas
匯	sumideros
匯	lavabos
半島	península
半島	peninsular
分裂	divididas
分裂	dividida
分裂	dividido
分裂	divididos
分裂	fraccionamiento
分裂	dividir
分裂	dividida
分裂	split
分裂	divididos
分裂	divida
分裂	divisoria
分裂	dividir
分裂	divide
代替	sustituya
代替	sustituir
代替	reemplazar
代替	reemplazo
隊伍	equipos
隊伍	equipo
隊伍	team
收藏	colección
收藏	recogida
收藏	coleccion
收藏	cobros
收藏	colecciones
措施	medidas
能源	energías
能源	energia
能源	energética
能源	energía
大多	most
大多	principalmente
大多	mayormente
機動	maniobrar
機動	maniobra
機動	maniobra
暴力	violento
暴力	violentas
暴力	violentos
暴力	violenta
暴力	violencia
人們	pueblo
人們	gente
人們	personas
觀測	observación
觀測	observando
觀測	observación
面對	enfrentando
面對	afrontar
面對	afrontando
農	nong
暗	dark
暗	oscuro
暗	oscuridad
暗	oscuros
暗	oscura
划	remar
划	hilera
划	fila
划	rema
壁	muralla
壁	pared
壁	murallas
壁	muro
知識	conocimiento
知識	conocimientos
粉	pink
粉	rosada
粉	rosado
粉	rosa
粉	pólvora
粉	polvo
粉	polvos
預計	proyectada
預計	proyectado
預計	anticipado
預計	esperaban
預計	esperados
預計	esperada
預計	esperado
顏色	color
顏色	colores
顏色	colorantes
顏色	color
顏色	colores
補	suplementos
補	complemento
補	suplemento
譚	tam
譚	tan
譚	bronceado
控股	holdings
控股	explotaciones
控股	tenencias
控股	participaciones
控股	aguantando
控股	holding
控股	sosteniendo
團隊	equipos
團隊	equipo
團隊	team
碳	carbon
碳	carbono
碳	carbón
分支	sucursales
分支	ramas
分支	ramal
分支	rama
分支	sucursal
拆除	desmantelar
拆除	desmontar
拆除	desmantelamiento
拆除	desmontaje
拆除	demoliciones
拆除	derribo
拆除	demolición
女神	diosa
律師	juristas
律師	abogados
律師	letrados
律師	letrado
律師	jurista
律師	abogada
律師	abogado
年份	años
年份	anos
年份	año
免費	libres
免費	gratis
免費	free
免費	libre
免費	gratuito
物質	sustancia
物質	substancia
物質	substancias
物質	sustancias
大致	aproximado
大致	aproximar
大致	aproximadamente
大致	aproximada
自我	auto
自我	self
自我	ego
家人	familiar
家人	familiares
家人	famila
家人	familia
任期	término
任期	tenencia
永久	permanencia
永久	permanente
永久	permanentes
永久	permanentemente
分配	asignación
分配	reparto
分配	distribución
幻想	fantasy
幻想	fantasia
幻想	fantasías
幻想	fantasía
幻想	ilusión
幻想	ilusiones
幻想	fantasías
福州	fuzhou
購買	compra
購買	adquisición
購買	adquirir
購買	comprar
購買	compra
購買	compre
購買	compro
購買	comprar
購買	compras
購買	compras
購買	adquiridos
購買	comprados
購買	adquiridas
購買	comprada
購買	adquirido
購買	comprado
購買	compra
購買	comprando
購買	comprar
經驗	experiencias
經驗	experiencia
經驗	experiencias
航空公司	airlines
航空公司	aerolíneas
航空公司	aerolínea
航空公司	aerolíneas
物種	especies
物種	especie
廉	lian
火星	marciano
火星	marte
火星	mars
治療	terapéuticas
治療	terapéutica
治療	terapéutico
治療	terapéuticos
治療	terapia
治療	tratamiento
戀	koi
在一起	juntos
在一起	juntas
在一起	together
波特	potter
國民黨	kuomintang
國民黨	kmt
玻璃	cristal
玻璃	vidrio
玻璃	vidrios
玻璃	vaso
學術	académicos
學術	académico
學術	académicas
學術	académica
學術	academia
三角	triangulación
三角	triángulo
三角	triangular
三角	triangulares
結合	combinan
結合	combinen
結合	combine
結合	combinar
結合	combinada
結合	combinadas
結合	combinado
結合	combinados
結合	combinando
推動	push
推動	empujar
推動	empuja
推動	empuje
港口	puerto
港口	puertos
港口	babor
港口	oporto
港口	puerto
港口	harbour
港口	puertos
穩定	estabilidad
穩定	estabilización
穩定	constante
穩定	estables
穩定	establo
穩定	estable
氣	gasolina
氣	gas
氣	gases
法官	juez
法官	magistrado
法官	jueza
法官	jueces
法官	magistrados
透露	divulgado
古典	clásicos
古典	clásica
古典	clasico
古典	clásico
古典	clásicos
古典	clásica
古典	clasico
古典	classic
古典	clásico
喬治	jordi
喬治	jorge
市區	downtown
市區	centro
市區	céntrico
共和	republicana
共和	republicanos
共和	republicano
共和	republic
共和	republica
共和	república
作曲家	compositores
作曲家	compositor
作曲家	compositora
作曲家	cantautor
作曲家	compositor
作曲家	compositora
教宗	papa
教宗	pope
角度	ángulo
角度	angulo
角度	ángulos
地址	domicilios
地址	direcciones
地址	direccion
地址	dirección
地址	direcciones
地址	domicilio
地址	direccion
身分	identidad
碼	code
碼	códigos
碼	codigo
碼	código
碼	yard
碼	yarda
碼	patio
碼	patios
碼	yardas
引發	desencadenó
顏	yan
慕尼黑	múnich
慕尼黑	munich
感染	infecciones
感染	infección
感染	infectada
感染	infectadas
感染	infectados
感染	infectado
感染	infecciones
感染	infección
薄	delgado
薄	delgada
保障	garantías
保障	garantiza
保障	garantía
安娜	ana
安娜	anna
原則	principios
原則	doctrina
原則	principio
原則	principios
收集	coleccionar
收集	recolección
收集	colección
收集	recogida
收集	coleccion
收集	colecciona
收集	recopila
收集	recoger
收集	recogidos
收集	recogida
收集	recolectado
收集	recogido
收集	recaudado
簡單	simple
簡單	sencilla
簡單	sencillo
簡單	simples
簡單	facil
簡單	sencilla
簡單	fácil
簡單	sencillo
簡單	easy
男人	men
男人	hombres
男人	man
男人	hombre
規則	normas
規則	reglamento
規則	reglas
潔	jie
化合物	compuestos
化合物	compuesto
化合物	compuestos
化合物	compuestas
八月	august
八月	agosto
八月	ago
八月	agosto
法庭	tribunal
法庭	juzgado
法庭	tribunal
法庭	tribunales
法庭	corte
法庭	court
法庭	tribunales
法庭	cortes
法庭	juzgados
法庭	tribunales
貴	gui
貴	costoso
貴	caras
貴	caro
貴	caros
榮譽	distinciones
榮譽	honores
榮譽	honra
榮譽	honor
榮譽	honra
榮譽	honor
榮譽	honra
聞	olor
聞	olfato
聞	oler
聞	huele
聞	aroma
四個	cuatro
四個	four
出售	venda
出售	vender
出售	venta
出售	vendo
出售	vende
出售	rebajas
出售	venta
民間	folk
想要	quieres
想要	quiero
想要	querer
想要	want
想要	quieren
共產黨	comunistas
共產黨	comunista
共產黨	comunismo
防止	impidiendo
防止	prevenir
防止	previene
防止	prevenir
防止	impedir
淳	jun
妹妹	sister
妹妹	hermana
三月	marcha
三月	marchen
三月	marzo
表達	expresión
無線	wireless
無線	inalámbricas
無線	inalámbricos
無線	inalámbrico
無線	inalámbrica
芒	mans
吸收	absorber
吸收	absorbente
吸收	absorbiendo
吸收	absorción
吸收	absorbida
吸收	absorbidos
吸收	absorbido
吸收	absorber
吸收	absorbe
奧地利	austria
誰	oms
誰	quiénes
誰	quién
誰	quien
成人	adulto
成人	adulta
成人	adultos
成人	adultos
整合	integrados
整合	integrado
整合	integrada
整合	integradas
整合	integrar
整合	integración
整合	integrando
整合	integración
整合	consolidación
跑	corran
跑	run
跑	correr
跑	corre
跑	ejecutar
威爾	will
威爾	voluntad
威爾	testamento
供應	abastecimiento
供應	aprovisionamiento
供應	provisiones
供應	suministros
供應	abastecimiento
供應	aprovisionamiento
供應	suministro
泛	cacerola
泛	sartén
泛	pan
岸	shore
岸	orilla
祖父	abuelito
祖父	abuelo
江南	gangnam
江南	jiangnan
哥哥	hermano
哥哥	brother
終於	finalmente
龜	tortuga
龜	tortugas
龜	tortuga
結	nudo
結	nudos
二月	febrero
醫生	medico
醫生	médico
醫生	doctora
醫生	doctor
教師	maestra
教師	profe
教師	maestro
教師	docente
教師	profesor
教師	profesora
教師	profesores
教師	docentes
教師	maestras
教師	maestros
教師	profesorado
不滿	descontento
不滿	descontento
不滿	disgustado
不滿	descontentos
不滿	descontento
不滿	insatisfacción
阿里	alí
阿里	ali
涉嫌	presuntos
涉嫌	sospechado
總理	premier
伯爵	conde
伯爵	cuenta
伯爵	recuento
親王	principe
親王	prince
親王	príncipe
特徵	características
特徵	rasgos
特徵	caracteristicas
特徵	funciones
特徵	características
特徵	caracteristicas
特徵	característica
特徵	rasgo
特徵	largometraje
特徵	característicos
特徵	característica
特徵	característico
航天	aeroespacial
航天	aeroespaciales
航天	aerospace
台中	taichung
穿	vistiendo
穿	desgaste
改建	modificaciones
改建	alteraciones
改建	alteración
改建	modificación
改建	alteraciones
傷	herida
傷	herido
傷	lesionados
傷	heridos
傷	lesionado
政黨	parte
政黨	partido
政黨	fiesta
政黨	party
相對	relativa
相對	pariente
相對	relativo
相對	relativamente
入口	entrada
一半	mitad
一半	half
一半	medio
七月	julio
同上	ídem
路口	intersección
路口	cruce
危機	crisis
危機	crisis
指示	instrucción
指示	instrucciones
東南	sureste
東南	sudeste
東南	sureste
東南	sudeste
揚	jan
揚	enero
揚	ene
軍團	legión
軍團	legiones
憲法	constitución
憲法	constitucional
憲法	constituciones
天然	naturalidad
天然	natural
天然	naturales
打破	break
打破	descanso
打破	romper
打破	breaking
打破	rompiendo
打破	romper
駕駛	controlador
駕駛	driver
駕駛	chofer
駕駛	conductor
駕駛	chófer
駕駛	conduzca
駕駛	drive
駕駛	conduce
駕駛	conducir
駕駛	conduciendo
駕駛	conducción
駕駛	manejando
駕駛	conducir
恐龍	dinosaurios
恐龍	dinosaurio
恐龍	dinosaurios
特性	característicos
特性	característica
特性	característico
特性	características
特性	caracteristicas
名人	celebridades
名人	famosos
名人	famoso
名人	celebridad
名人	celebridades
名人	famosos
氧化	oxidación
氧化	óxido
氧化	óxidos
腹	abdomen
移除	quita
移除	eliminar
移除	quitar
戰車	carro
戰車	carroza
戰車	carros
笑	sonrisa
笑	smile
笑	sonreír
笑	sonríe
笑	ríe
笑	reír
笑	risa
笑	risas
總督	gobernadora
總督	gobernador
通訊	comunicacion
通訊	comunicación
通訊	comunicaciones
通訊	boletines
通訊	boletín
通訊	newsletter
通訊	comunicación
通訊	comunicacion
通訊	comunicación
商店	tienda
商店	tiendas
商店	comercios
商店	almacén
商店	tienda
商店	almacenar
商店	store
延長	ampliada
延長	extendidas
延長	extendido
延長	extendida
延長	ampliado
延長	ampliación
延長	extensión
延長	prórroga
延長	extender
裝備	equipamientos
裝備	equipamiento
裝備	equipo
裝備	equipos
裝備	engranajes
裝備	engranaje
裝備	artes
裝備	traje
裝備	atuendo
司馬	sima
顧問	consultor
顧問	consultora
顧問	asesor
顧問	asesora
顧問	consejera
顧問	asesora
顧問	asesor
顧問	consejero
顧問	consultores
顧問	asesores
焦	jiao
醫療	medico
醫療	médicas
醫療	médicos
醫療	medicina
醫療	médico
古老	antiguo
古老	antiguas
古老	antiguos
古老	antigua
細胞	cell
細胞	celda
細胞	celular
細胞	célula
細胞	células
細胞	celdas
患者	pacientes
患者	paciente
患者	pacientes
勤	diligente
劇情	drama
劇情	dramática
劇情	dramático
劇情	trama
劇情	argumento
劇情	complot
劇情	parcela
站台	andén
站台	plataforma
站台	plataformas
斌	bin
抗議	protestas
抗議	protestar
抗議	protesta
急	urge
急	urgencia
急	urgentes
急	urgente
急	rush
男主角	actor
典型	típico
典型	típicas
典型	típica
典型	típicos
中間	middle
中間	intermedios
中間	intermediario
中間	intermedio
中間	intermedias
文獻	literatura
理查	richard
理查	ricardo
蜥	lagartija
蜥	lagarto
多數	most
多數	mayoría
多數	mayoritaria
多數	mayorías
多數	mayoria
多數	mayoritario
暫停	suspender
暫停	suspende
暫停	suspenda
暫停	suspensiones
暫停	suspensión
暫停	pausa
暫停	pausa
原型	prototipo
原型	prototipos
原型	prototipos
百萬	millones
百萬	millón
百萬	millon
百萬	millones
聲音	sonido
聲音	sound
聲音	voice
聲音	voz
測量	medición
測量	medir
測量	medición
測量	mediciones
測量	medida
測量	medición
測量	mediciones
測量	medidas
測量	mide
測量	medida
測量	medir
測量	topografía
買	compra
買	compre
買	compro
買	comprar
買	compra
買	comprando
買	comprar
近代	moderna
近代	modernos
近代	modernas
近代	moderno
噸	tonelada
噸	toneladas
噸	tonelada
噸	toneladas
噸	ton
噸	toneladas
論文	ensayo
論文	disertación
論文	tesis
論文	paper
論文	ponencia
論文	papel
論文	tesis
論文	ponencias
論文	papeles
直播	transmisión
直播	radiodifusión
直播	emisión
直播	transmision
直播	difusión
直播	viva
直播	live
直播	vivir
直播	vive
福特	ford
游泳	natación
游泳	nado
游泳	nadar
游泳	nadando
游泳	natación
游泳	nadar
發起	iniciando
九月	setiembre
九月	septiembre
反映	reflexiona
反映	reflejan
反映	reflejar
反映	reflexionar
反映	refleje
反映	reflejar
反映	reflexionar
反映	reflexionando
反映	reflejando
常常	frecuentemente
常常	frecuente
常常	frecuentes
常常	menudo
常常	frecuentemente
創造	creación
波音	boeing
同步	sincronizar
同步	sincronización
同步	síncronos
同步	sincronizar
同步	sync
同步	sincronización
經典	clásicas
經典	clásicos
經典	clásicos
經典	clásica
經典	clasico
經典	classic
經典	clásico
教學	docencia
教學	enseñar
教學	enseñanza
教學	enseñando
教學	instrucción
權力	powers
權力	poderes
權力	atribuciones
權力	potencias
權力	potencia
權力	power
權力	poder
六月	june
六月	junio
公眾	público
公眾	publico
公眾	públicas
公眾	públicos
工廠	plantas
工廠	vegetal
工廠	planta
工廠	fábricas
工廠	fábricas
工廠	fabrica
工廠	factoría
工廠	factory
工廠	fábrica
書院	college
書院	colegio
書院	universidad
澳大利亞	australia
暫時	temporalmente
領袖	dirigente
領袖	lider
領袖	leader
領袖	líder
軟	blanda
軟	suave
軟	soft
軟	blando
政權	regímenes
政權	régimen
標誌	logo
標誌	logotipo
標誌	letreros
標誌	señales
標誌	señalización
標誌	carteles
標誌	signos
邁	mai
電話	teléfono
電話	teléfonos
電話	telefono
電話	llamada
電話	llame
電話	llamar
電話	llama
電話	teléfono
電話	teléfonos
電話	telefono
電話	telefonía
晶	jing
那麼	luego
那麼	entonces
