que	той
lucas	люк
lucas	лукас
independientes	самостійна
independientes	незалежні
independientes	незалежна
independientes	незалежний
independientes	незалежне
joan	іванна
joan	джоан
boston	бостон
reglas	правила
viernes	friday
suerte	пощастило
suerte	щасливим
suerte	щасливчик
suerte	вдача
suerte	удача
golfo	затока
golfo	затоці
nobles	благородний
nobles	благородні
augusto	аугусто
augusto	август
radical	ключ
radical	радикальні
radical	радикальна
tratar	спробувати
tratar	try
tratar	спробуйте
tratar	лікуванні
tratar	розглядати
yucatán	юкатан
establecido	встановлено
establecido	подальшому
establecido	заснований
bruselas	брюсселі
bruselas	брюссель
mandato	мандат
trenes	потяг
trenes	поїзд
trenes	перевізників
trenes	потяги
trenes	поїзди
feria	ярмарок
feria	справедливо
feria	справедлива
feria	справедливий
comida	харчування
comida	їжа
apellido	прізвище
etapas	етапів
etapas	фази
etapas	стадії
etapas	діях
comunas	муніципалітетів
seguro	сейф
seguro	безпечний
seguro	безпечно
seguro	впевнений
seguro	звичайно
seguro	впевнені
seguro	страхування
seguro	захищений
seguro	безпечне
seguro	безпечний
seguro	безпечна
fotos	photos
fotos	фотографій
fotos	фотографії
fotos	світлини
fotos	світлин
fotos	фото
fotos	зображення
fotos	картинки
amistad	дружби
amistad	дружба
amistad	дружбу
entra	входить
entra	вводить
entra	ввести
entra	увійти
entra	введіть
entra	enter
hill	пагорб
hill	хілл
hill	hill
hill	гілл
particularmente	особливо
extranjeros	чужинців
extranjeros	прибульці
extranjeros	прибульців
extranjeros	іноземець
extranjeros	іноземців
extranjeros	іноземці
extranjeros	іноземних
extranjeros	іноземні
extranjeros	іноземний
artillería	ordnance
artillería	озброєння
artillería	артилерії
concentración	спеціальність
concentración	концентрація
concentración	фокус
concentración	фокусування
concentración	focus
contar	підрахунок
contar	порядковий
contar	обліку
contar	відлік
abrió	відкрили
abrió	відкриті
abrió	відкрито
máquina	machine
máquina	машина
máquina	автомат
frecuentemente	часто
frecuentemente	часто
lagos	лагос
lagos	озер
lagos	озера
lagos	озеро
lagos	озера
montes	гори
montes	монті
hot	гаряча
hot	hot
hot	гарячий
hot	гаряче
hot	гарячі
descriptiva	зрозумілу
fruto	фрукт
fruto	фрукти
fruto	плід
fruto	плоди
fruto	фруктові
manual	підручник
manual	підручника
manual	довідник
manual	підручник
manual	ручний
manual	ручна
manual	ручне
manual	вручну
manual	довідок
coche	автомобілем
coche	машина
coche	авто
coche	автомобіль
bernardo	бернард
bernardo	бернар
bernardo	бернгард
bernardo	бернардо
brasileño	бразильська
terrenos	графіки
terrenos	земля
