kategória	kategória
knižnica	könyvtár
knižnica	könyvtárban
úspechy	eredmények
bus	busz
bus	autóbusz
bus	busszal
tvare	alakja
tvare	forma
tvare	formát
tvare	alakzat
výšku	magassága
výšku	magasság
prvok	elem
prvok	funkció
prvok	elemet
prvok	elem
aude	aude
igor	igor
rovnaký	egyenlők
rovnaký	egyenlőek
rovnaký	egyenlő
rovnaký	ugyanez
rovnaký	ugyanaz
dolné	alacsonyabb
dolné	alsó
dolné	lejjebb
mieru	béke
koncert	koncert
koncert	koncerten
poslanci	tagjai
poslanci	tagok
poslanci	tagoknak
poslanci	képviselők
najväčšia	legnagyobb
najväčšia	legnagyobb
krídla	szárnyai
krídla	szárnyakat
krídla	szárnyak
krídla	szárny
iní	másoknak
iní	egyéb
iní	mások
iní	egyebek
jasné	világos
jasné	tiszta
horné	felső
andy	andy
pomoci	támogatás
pomoci	segély
pomoci	támogatások
produkcia	kimeneti
produkcia	kibocsátás
produkcia	kimenő
produkcia	előállítás
produkcia	gyártás
produkcia	termelés
produkcia	termelési
predsedu	elnök
dcéry	lányai
literárny	irodalmi
existencie	lét
existencie	létezése
existencie	létezés
obchod	műhely
obchod	üzlet
obchod	bolt
obchod	vásárlás
obchod	kereskedelem
obchod	kereskedelmi
obchod	kereskedés
obchod	csere
obchod	kereskedelem
obchod	kereskedelmi
obchod	áruház
obchod	üzlet
obchod	bolt
odvodené	származtatott
fyzika	fizika
písmeno	levélben
písmeno	betű
písmeno	levél
písmeno	levelet
písmeno	levele
boje	harcok
boje	harcol
boje	harcok
boje	harc
boje	harcol
boje	küzdelem
boje	verekedés
boje	harcolni
boje	csaták
boje	küzd
písma	betűtípusok
písma	betűtípus
kanadský	kanadai
henry	henrik
henry	henry
slobody	szabadság
slobody	szabadság
slobody	szabadságjogok
slobody	szabadságok
okolia	környezet
okolia	környék
okolia	környéken
okolia	szomszédság
okolia	környék
okolia	környezeti
západné	nyugat
západné	nyugati
západné	nyugati
západné	nyugat
západné	western
samuel	samuel
listy	levelek
listy	leveleket
listy	betűk
listy	levelek
listy	ágynemű
listy	lepedő
lásky	szeretettel
lásky	love
lásky	szeretet
lásky	szerelem
číne	porcelán
číne	kína
číne	china
ministerstvo	minisztérium
využitie	használat
využitie	hasznosítás
využitie	hasznosítás
hráčom	játékos
jednoducho	könnyen
jednoducho	könnyedén
jednoducho	egyszerűen
albumov	albumok
neustále	állandó
neustále	folyamatos
neustále	folyamatosan
neustále	állandóan
neustále	folyamatosan
jersey	jersey
banky	banks
banky	bankokkal
banky	bankok
banky	bank
energia	energia
umelcov	előadók
umelcov	művészek
sedlo	nyereg
futbalisti	focisták
náboženstvo	vallás
lesy	erdőben
lesy	erdő
lesy	erdők
lesy	erdei
lesy	woodland
lesy	erdők
variant	változat
rumunsko	románia
úrovne	szintek
úrovne	szintek
úrovne	szint
úrovne	szint
úrovne	szintű
automobily	autókat
automobily	autók
automobily	kocsik
automobily	autóipari
automobily	autóipar
automobily	gépjármű
kríž	kereszt
kríž	cross
kríž	keresztbe
chicago	chicagóban
chicago	chicagói
chicago	chicago
pápeža	pápa
pápeža	pope
peniaze	pénz
peniaze	pénzt
dolný	alacsonyabb
dolný	alsó
dolný	lejjebb
dolný	alul
dolný	alja
dolný	alsó
dolný	fenék
vydané	kibocsátott
vydané	kiadott
vydané	kiadva
miery	arányok
miery	árfolyamok
miery	mértékben
rímsky	római
rímsky	roman
zase	újra
ženský	nőies
asteroid	aszteroida
dobrý	jó
švédsky	svéd
švédsky	svédország
oficiálny	hivatalos
oficiálny	tisztviselő
otázky	problémák
otázky	kérdések
otázky	kérdés
otázky	kérdéseket
otázky	kérdések
otázky	lekérdezések
dráha	kifutón
dráha	futópálya
dráha	kifutó
britské	britek
britské	angol
britské	brit
chris	chris
nesie	medvék
celok	egészben
celok	egész
predstaviteľ	reprezentatív
predstaviteľ	képviselő
roger	roger
majetok	birtok
majetok	ingatlan
majetok	tulajdon
majetok	ingatlanok
majetok	tulajdonság
majetok	eszközök
majetok	vagyon
zbraní	karok
zbraní	fegyvert
zbraní	karokat
zbraní	kar
zbraní	fegyverek
encyklopédia	enciklopédia
vyhrala	nyert
víťazov	győztesek
víťazov	nyertesek
belgicko	belgium
červenej	piros
červenej	piroska
červenej	vörös
sainte	sainte
poli	poli
vládol	uralkodott
paris	párizs
paris	párizsi
paris	párizsban
vedecké	tudományos
basketbal	kosár
basketbal	kosárlabda
každoročne	éves
každoročne	évenkénti
každoročne	évenként
každoročne	évente
každoročne	évente
rodičia	szülei
rodičia	szülők
rodičia	szüleim
ciele	célkitűzések
ciele	célok
ciele	célkitűzések
ciele	célokat
ciele	célok
ciele	célkitűzések
ciele	célpontok
ciele	célok
povstanie	felkelés
povstanie	felkelés
povstanie	felkelés
povstanie	felkelés
povstanie	lázadás
vzťahov	kapcsolatok
zuzana	susant
zuzana	susan
schopnosti	képességeit
schopnosti	képességek
schopnosti	képesség
schopnosti	képességek
schopnosti	képességek
plzeň	plzeň
viliam	william
viliam	vilmos
žijúci	élni
žijúci	élő
zahraničí	külföldön
zahraničí	külföldre
ruské	orosz
ruské	oroszul
ruské	oroszország
stretol	találkozott
stretol	met
stretol	találkoztunk
stretol	találkoztam
vec	izé
vec	dolog
úpravy	módosítások
úpravy	kiigazítás
úpravy	módosítások
úpravy	módosításai
úpravy	módosításokkal
sobota	szombati
sobota	szombaton
sobota	szombat
rovnaké	egyenlők
rovnaké	egyenlőek
rovnaké	egyenlő
rovnaké	ugyanez
rovnaké	ugyanaz
dance	dance
dance	tánc
dance	táncolj
dance	táncolni
ain	ain
sezónu	szezont
sezónu	idény
sezónu	évszak
sezónu	évad
sezónu	szezon
návrhu	mozgás
návrhu	indítvány
premiéra	premier
high	high
high	magas
high	magasan
lewis	lewis
wilhelm	wilhelm
otto	otto
internet	interneten
internet	internet
postavené	épült
postavené	épített
postavené	felépített
postavené	beépített
gray	ősz
gray	gray
gray	szürke
matematika	matematikai
matematika	matematika
matematika	matek
matematika	matematikai
matematika	matematika
php	php
verziu	verzió
verziu	változat
vojaci	katonák
vojaci	katonák
vojaci	csapatok
mladá	fiatalok
mladá	fiatal
mladá	fiatalos
sociálne	társadalmilag
sociálne	társadalmi
sociálne	szociális
priemysel	ágazat
priemysel	iparág
priemysel	ipar
hranica	borderline
hranica	határ
hranica	küszöb
hranica	határvonal
hranica	határ
hranica	határ
hranica	határon
hranica	határokon
pevnosť	erőt
pevnosť	erő
pevnosť	erőd
pevnosť	erőd
pevnosť	fort
haut	haut
heinrich	heinrich
odpor	ellenálló
odpor	rezisztencia
odpor	ellenállás
palube	deszka
palube	fedélzeten
palube	tábla
palube	pakli
palube	fedélzeten
palube	fedélzet
skutočne	valóban
skutočne	valóban
skutočne	igazán
obaja	mindkettő
obaja	mindketten
podpísal	aláírva
podpísal	aláírás
podpísal	aláírt
dokázal	bebizonyosodott
dokázal	bizonyított
dokázal	bizonyult
pojmy	fogalmak
pojmy	feltételek
pojmy	kifejezések
pojmy	fogalmak
pojmy	elképzelések
moskve	moszkvai
moskve	moszkvában
moskve	moszkva
nech	engedd
šiestich	hat
columbia	kolumbia
columbia	columbia
zoznamu	jegyzék
zoznamu	lista
hans	hans
gréci	görögök
rozlišovacie	megkülönböztető
rozlišovacie	jellegzetes
rozlišovacie	megkülönböztető
pochovaný	eltemetve
klavír	zongorát
klavír	zongorán
klavír	zongora
použitý	használt
použitý	felhasznált
zboru	kórus
zboru	hadtest
zboru	alakulat
naozaj	tényleg
naozaj	igazán
národa	nemzet
predstavitelia	vezetői
predstavitelia	vezetők
predstavitelia	képviselői
predstavitelia	képviselők
vyrába	gyárt
vyrába	termel
dostupné	elérhető
dostupné	rendelhető
viii	viii
ľudské	ember
ľudské	emberi
otvorený	megnyitott
otvorený	megnyílt
sama	egyedül
sama	samu
sama	sam
ružomberok	ružomberok
skúsenosti	tapasztalt
skúsenosti	tapasztaltak
skúsenosti	gyakorlott
skúsenosti	tapasztalatok
skúsenosti	élmények
skúsenosti	élmény
skúsenosti	tapasztalat
skúsenosti	tapasztalatok
skúsenosti	tapasztalattal
východne	keletre
východne	keleti
východne	kelet
tma	sötétség
emil	emil
žiarenie	sugárzás
častíc	részecskék
častíc	részecske
častíc	részecske
historický	történelmi
historický	történelmi
historický	történeti
noc	éj
noc	este
noc	éjjel
noc	éjszaka
ústí	ústí
anglicka	anglia
anglicka	england
anglicka	angliai
carl	carl
joe	joe
font	font
font	betűtípus
lodi	csónak
lodi	hajó
lodi	hajós
todor	todor
trvalo	tartósan
trvalo	véglegesen
zlato	arany
karpaty	kárpátok
náboženské	vallásos
náboženské	vallás
náboženské	vallási
váha	súlya
váha	súly
váha	testtömeg
váha	testsúly
váha	tömeg
týždeň	héten
týždeň	hét
port	kikötők
port	kikötő
port	port
kam	hol
kam	ahol
kam	kam
absolventi	öregdiák
absolventi	diplomások
absolventi	végzősök
zmenil	megváltozott
zmenil	változott
ton	tonnában
ton	tonna
ton	tonnányi
ton	tonna
ton	tonna
steve	steve
kláštora	kolostorban
kláštora	kolostor
sochár	szobrász
postavili	épült
postavili	épített
postavili	felépített
postavili	beépített
rozsahu	mérleg
rozsahu	skálán
rozsahu	skála
rozsahu	tartomány
rozsahu	távolság
sarthe	sarthe
staroveku	ókor
krátke	rövid
krátke	alacsony
krátke	röviden
krátke	rövid
našli	megtalált
našli	megtaláltam
našli	talált
gól	gól
gól	cél
steny	wall
steny	fali
steny	falat
steny	fal
steny	falak
steny	falakat
fyziky	fizika
okamžite	azonnal
okamžite	azonnal
okamžite	instant
okamžite	azonnali
okamžite	azonnali
okamžite	azonnal
celkový	teljes
celkový	összesen
celkový	átfogó
celkový	összességében
azur	azur
európa	európa
európa	europe
európa	európában
koní	lovak
koní	lovakat
koní	lóerő
ondrej	ondrej
každé	mindegyik
sin	bűn
sin	sin
sochy	szobor
sochy	szobrok
sochy	szobrok
sochy	szobrok
jaskyňa	barlang
jaskyňa	barlangot
jaskyňa	barlangok
podnik	vállalkozás
podnik	vállalkozás
podnik	enterprise
oddelenie	szétválasztás
oddelenie	részleg
oddelenie	megye
oddelenie	rekesz
technika	technikus
technika	technika
technika	technológia
technika	technika
out	ki
egypta	egyiptom
literatúru	irodalom
spoločné	ízületi
spoločné	joint
spoločné	együttes
spoločné	közös
uefa	uefa
energiu	energia
biele	fehér
typické	jellemző
typické	tipikus
typické	jellegzetes
zvierat	állat
zvierat	állatok
zvierat	állati
zvierat	állatok
zvierat	állat
galaxie	galaxisok
galaxie	galaxis
galaxie	galaxy
akcie	művelet
akcie	fellépés
akcie	cselekvési
akcie	cselekvés
akcie	akció
akcie	részvények
akcie	részvény
akcie	részesedés
akcie	műveletek
akcie	fellépések
akcie	akciók
akcie	intézkedések
akcie	cselekvések
základy	alapokat
základy	alapok
základy	essentials
základy	alapokat
základy	alapok
základy	alapelvek
základy	bázisok
základy	alapítványok
erupcia	kitörés
motorom	hajtómű
motorom	motor
nim	nim
bežne	rutinszerűen
bežne	általában
uprostred	közepette
uprostred	közepette
politický	politikai
politický	politika
zväčša	leginkább
zväčša	főleg
zväčša	főként
zväčša	többnyire
zväčša	jórészt
zväčša	nagyrészt
významná	jelentős
významná	szignifikáns
christian	keresztény
christian	christian
christian	keresztények
typov	típusok
typov	típusai
regiónu	régió
regiónu	régiók
prechod	gradiens
prechod	átállás
prechod	átmenet
prechod	áttérés
prechod	átmeneti
prechod	áttérés
prechod	átállás
prechod	bevándorlás
prechod	migráció
prípad	ügy
prípad	case
prípad	eset
komisie	bizottság
komisie	jutalék
komisie	jutalékot
prosím	kérem
prosím	kérlek
priestory	helyiségek
priestory	telephelyén
priestory	terek
priestory	tartási
priestory	űr
priestory	tér
veta	ítélet
veta	mondat
veta	tétel
veta	mondat
veta	kifejezés
skutočnosť	tény
skutočnosť	valóság
paliva	tüzelőanyag
paliva	üzemanyag
mládež	fiatalok
mládež	ifjúsági
mládež	fiatalság
mládež	ifjúság
mimoriadne	rendkívüli
mimoriadne	kivételes
mimoriadne	rendkívüli
mimoriadne	rendkívül
kyseliny	savak
kyseliny	savat
kyseliny	lsd
kyseliny	sav
kyseliny	savas
tabuľka	táblázat
tabuľka	asztali
tabuľka	tábla
tabuľka	asztal
operácia	operáció
operácia	művelet
operácia	működés
operácia	üzemeltetés
operácia	műtét
operácia	sebészet
ázii	ázsiai
ázii	ázsia
básne	verseket
austrálii	ausztrália
osobné	személyes
osobné	személyi
linka	line
linka	sor
linka	vonal
výbor	bizottság
opera	opera
opera	operát
použitím	használatával
použitím	használata
použitím	felhasználva
štvrtý	negyedszer
štvrtý	negyedik
konštrukcie	szerkezetek
konštrukcie	struktúrák
konštrukcie	szerkezetek
stretnutí	találkozók
stretnutí	ülésein
stretnutí	ülései
stretnutí	ülések
stretnutí	megbeszélések
nádrž	tartály
nádrž	tank
vnútra	belső
vnútra	belseje
miestne	helyben
miestne	helyileg
miestne	helyi
madrid	madrid
madrid	madridi
režimu	rezsim
bývalé	korábbi
arcibiskup	érsek
schmidt	schmidt
dôvod	oka
lee	lee
chemické	kémiai
dopravné	közlekedés
dopravné	forgalom
dopravné	dugó
dopravné	közlekedés
dopravné	fuvarozás
dopravné	szállítás
dopravné	közlekedési
raketa	rakéta
raketa	rakéta
značky	márkák
značky	brand
značky	márka
značky	jelölések
značky	védjegyek
značky	marks
značky	jelek
značky	jelzések
značky	táblák
značky	címkéket
značky	címkék
viedlo	vezetett
viedlo	led
pokus	kísérlet
pokus	kísérlet
pokus	próbálkozás
objektu	objektum
objektu	tárgy
jakub	jacob
jakub	james
jakub	jakab
jakub	jakub
prehľad	áttekintése
prehľad	áttekintés
prehľad	szinopszis
hall	terem
hall	hall
hall	csarnok
zvuk	hang
zvuk	hangot
zvuk	audio
zvuk	hang
royal	királyi
royal	royal
dostatočne	kellően
spolok	társadalom
spolok	céh
foto	fényképek
foto	kép
foto	fénykép
foto	fotó
severné	észak
severné	északi
severné	északra
severné	észak
severné	északi
hlasovania	szavazatok
hlasovania	szavazat
hlasovania	szavazás
hlasovania	szavazati
hlasovania	szavazó
parametra	paraméter
parametra	paraméterek
živočíchy	állat
živočíchy	állatok
tok	flow
tok	áramlás
band	band
band	banda
band	együttes
band	zenekar
samostatné	diszkrét
samostatné	különálló
samostatné	különálló
samostatné	elkülönített
samostatné	külön
stanicu	állomás
stanicu	pályaudvar
vozidlá	járművek
vozidlá	járművel
vozidlá	jármű
vozidlá	gépjármű
vozidlá	járművek
právnik	jogász
právnik	ügyvéd
modely	modellek
modely	modelleket
združenie	konzorcium
združenie	társulás
združenie	társulási
združenie	szövetség
združenie	egyesület
obchodné	reklám
obchodné	kereskedelmi
obchodné	üzleti
obchodné	üzlet
song	dal
song	dalt
song	song
martine	martine
google	google
gard	gard
harry	harry
softvér	szoftverek
softvér	szoftver
filozofické	filozófiai
spôsobuje	okoz
spôsobuje	okok
spôsobuje	okozza
spôsobuje	okoz
tábor	camp
tábor	tábor
vyhlásená	bejelentett
mexiko	mexikó
hot	forró
hot	hot
hot	meleg
hot	dögös
zbierky	gyűjtemények
zbierky	gyűjtemények
oltár	oltár
krídlo	szárnyat
krídlo	szárnya
krídlo	wing
krídlo	szárny
min	min
stone	kő
stone	stone
ponúka	ajánlatok
ponúka	kínál
ponúka	ajánlat
ponúka	ajánlatokat
ponúka	kínál
pamätník	megemlékezés
pamätník	memorial
pamätník	emlékmű
pamätník	emlékmű
technológie	technológiák
technológie	technológia
technológie	technika
day	nap
day	napon
day	nappal
day	napot
žili	élt
žili	lakott
žili	éltem
neviem	nemtom
tradície	hagyományok
tradície	hagyomány
tradície	tradíció
tradície	hagyomány
krista	krista
krista	krisztus
bridge	híd
bridge	bridge
vytvorený	létrehozott
vytvorený	létrehozva
vytvorený	teremtett
strávil	elköltött
strávil	költött
strávil	töltött
kyselina	savat
kyselina	lsd
kyselina	sav
kyselina	savas
objem	kötet
objem	térfogat
objem	mennyiség
objem	volumen
kanál	csatorna
náklady	költség
náklady	költségek
náklady	költség
náklady	költségek
katarína	katalin
katarína	catherine
katarína	katarina
paláca	palota
paláca	palace
buniek	sejtek
buniek	cellák
sekúnd	másodpercek
sekúnd	másodperc
kontrolu	ellenőrzése
barcelona	barcelonában
barcelona	barcelonai
barcelona	barcelona
budapešť	budapest
budapešť	budapesten
budapešť	budapesti
deux	deux
grécke	görög
minerály	ásványok
arthur	artúr
arthur	arthur
jeseň	ősz
jeseň	őszi
jeseň	ősszel
jeseň	esés
jeseň	őszi
jeseň	zuhanás
jeseň	ősszel
jeseň	ősz
údolí	völgyek
reakcie	reakciók
reakcie	válaszokat
reakcie	válaszok
reakcie	reagálás
reakcie	reakció
reakcie	reakciók
knihu	könyv
knihu	könyvet
vytvorené	létrehozott
vytvorené	létrehozva
vytvorené	teremtett
umiestnený	található
umiestnený	állomásozik
pravidiel	szabályok
pravidiel	szabály
pravidiel	szabályzat
častice	részecskék
častice	részecske
častice	részecskék
častice	részecske
dali	adta
dali	adott
mestský	városi
rozhodnutie	döntés
rozhodnutie	határozat
scott	scott
corse	corse
západná	nyugat
západná	nyugati
západná	nyugati
západná	nyugat
západná	western
osobne	személyesen
obranca	védő
obranca	védelmező
základný	alap
základný	alapvető
back	vissza
olomouc	olomouc
zvíťazil	nyert
bývalá	korábbi
kedysi	egyszer
lès	lès
urobil	tette
urobil	kész
juhovýchodnej	délkelet
robí	csinál
robí	teszi
cyklus	ciklus
cyklus	ciklusban
prenos	átvitel
prenos	továbbítás
prenos	adás
prenos	átviteli
prenos	átvitel
prenos	áthelyezés
prenos	transzfer
zložky	hozzávalók
zložky	összetevők
červené	vörösek
červené	vörösök
červené	piros
červené	piroska
červené	vörös
silné	erőteljes
silné	erős
silné	erős
silné	erősek
divízia	hadosztály
divízia	körzet
divízia	részleg
divízia	divízió
materiálov	alapanyagok
materiálov	anyagok
boris	boris
boris	borisz
matky	anyák
matky	anyák
dohody	foglalkozik
dohody	megállapodások
dohody	egyezmények
domáce	otthon
domáce	itthon
domáce	haza
domáce	hazai
domáce	belföldi
domáce	házi
otvorené	nyitva
otvorené	megnyitott
otvorené	megnyílt
franz	franz
river	folyami
river	folyó
záznam	felvétel
záznam	rögzítés
