категорія	kategooria
приготування	valmistamine
приготування	ettevalmistamine
приготування	ettevalmistus
ірландія	iirimaa
перенесено	mähitud
перенесено	pakitud
йшли	kõndis
йшли	jalutas
йшли	kõndisid
перейти	hüpe
перейти	goto
джонс	jones
джонс	johns
бачить	näeb
комедія	komöödia
анджелес	angelese
мішель	michelle
мішель	michel
солдати	sõdurid
освітлення	valgustus
видавець	kirjastaja
видавець	väljaandja
видавець	väljaandja
допомога	abi
допомога	appi
допомога	aidake
послідовність	jada
послідовність	järjestus
дуб	quercus
дуб	tamme
дуб	tammeka
реконструкція	renoveerimine
реконструкція	ülesehitamise
реконструкція	ülesehitus
початкова	algne
початкова	esialgne
збір	kogumine
снд	cis
використати	use
використати	kasutamine
використати	kasutamiseks
використати	kasuta
використати	kasutus
давні	iidne
давні	iidsed
давні	iidsete
пустелі	kõrb
пустелі	kõrbed
зведення	kokkuvõte
ланки	lanka
розклад	päevakava
розклад	ajakava
розклад	ajakava
розклад	ajakava
карт	kaardid
вояки	sõdurid
суміші	mix
птах	linnu
птах	lind
птах	linnuke
птах	bird
тулузи	toulouse
називає	kõned
називає	kutsub
вступу	liikmeks
прийняли	vastuvõetud
прийняли	aktsepteeritud
прийняли	leppis
залежність	sõltuvust
залежність	sõltuvus
залежність	sõltuvus
залежність	sõltuvust
залежність	sõltuvus
плюс	plus
плюс	pluss
вирощування	kasvatamine
хорватія	horvaatia
вниз	alla
вниз	maha
вниз	maas
вниз	allapoole
житлових	elamu
частинами	osi
частинами	osad
файли	failid
човнів	paate
човнів	paadid
надії	lootused
надії	loodab
надії	loodan
надії	lootus
данило	daniel
конфліктів	konfliktid
рублів	rubla
наступна	järgmiseks
наступна	järgmisena
наступна	järgmine
наступна	next
августа	augusta
кільця	sõrmused
кільця	ringid
кільця	rõngad
слобода	sloboda
топ	top
топ	ülal
топ	ülalt
топ	ülemine
дитяча	laps
дитяча	lapse
глави	peatükid
ніна	nina
правопису	õigekirja
замінити	asenda
замінити	asendus
замінити	asendatakse
замінити	asendamine
концерти	kontserdid
умовами	terminid
олімпійська	olympic
олімпійська	olümpia
журналів	palke
виходячи	eeldades
дозволу	luba
графіки	graafikute
графіки	maatükke
графіки	graafika
минуле	minevik
сприйняття	ettekujutus
сприйняття	taju
євробачення	võistlus
євробачення	konkurss
літо	suvel
літо	suvi
літо	suve
наса	nasa
свідчення	tunnistus
посіла	võidab
дітьми	lapsed
дітьми	lapsed
містами	linnad
науковець	teadlane
подібний	sarnased
подібний	sarnane
виробник	tarnija
виробник	müüja
виробник	produtsent
виробник	tootja
виробник	valmistaja
виробник	tootja
дах	katus
вивчає	õpib
вивчає	uuringud
учень	õpilane
західні	läänemaa
західні	lääne
західні	western
відвідувачів	külastajad
відвідувачів	külalised
подвійна	topelt
згоди	nõusolek
згоди	concord
жила	elasin
жила	elatud
жила	elanud
жила	elas
науковців	teadlased
науковців	teadlaste
передано	läbitud
передано	läbis
передано	möödunud
слава	hiilgus
доступні	saadaval
доступні	kättesaadav
коледжі	kolleegium
коледжі	kolledž
передній	ees
передній	ette
передній	rinne
напрям	suund
відсоток	protsent
відсоток	protsent
парафії	vald
прості	lihtne
врятувати	päästmine
врятувати	päästa
врятувати	pääste
задоволення	rahulolu
задоволення	rõõm
задоволення	nauding
опубліковано	avaldatud
опубліковано	kursis
опубліковано	lähetatud
робили	tegi
множини	mitmuses
китайський	hiina
китайський	hiinlased
удмуртія	udmurtia
дебют	debüüt
пояснити	seleta
пояснити	selgita
пояснити	selgitada
ґрунт	mulla
ґрунт	pinnas
ґрунт	muld
герман	hermann
герман	saksa
герман	sakslane
герман	herman
гітарист	kitarrist
обставин	asjaolud
поверх	korrus
поверх	põrand
волинь	volõõnia
святкування	tähistamine
чорногорії	montenegro
олімпіади	olympic
олімпіади	olümpia
повільно	aeglane
повільно	tasapisi
повільно	aeglaselt
частинки	osakesed
частинки	osakeste
частинки	osakesed
частинки	osake
стівен	stephen
стівен	steven
рано	early
рано	vara
рано	varajane
рано	varajased
рано	varane
китайські	hiina
китайські	hiinlased
очки	punktid
мен	meng
мен	maine
черв	ussi
черв	uss
музиці	muusika
подія	esinemissagedus
подія	sündmus
подія	üritus
створюється	genereerimine
хвороба	haigused
хвороба	haigus
хвороба	haigus
продовжували	jätkamine
продовжували	jätkub
продовжували	jätkati
продовжували	jätkus
продовжували	jätkuv
продовжували	jätkas
гармата	kahur
гармата	püss
гармата	relv
перенаправлення	suunata
вартості	auaste
стандарт	standardne
стандарт	standard
зовні	väljaspool
зовні	väljas
консул	konsul
авіація	lennunduse
авіація	lennundus
зникнення	kadumine
зникнення	ohustatud
зникнення	väljasuremise
севастополь	sevastoopoli
складні	ärevil
складні	keerukas
складні	kompleks
складні	väljakutse
місія	missioon
геологія	geoloogia
синій	sinised
синій	sinine
фахівець	professionaal
фахівець	professionaalne
фахівець	ametialane
нації	kodakondsus
нації	rahvus
нації	rahvus
нації	rahvuste
луки	rohumaad
луки	aasad
зовнішня	välised
зовнішня	välise
зовнішня	väline
зовнішня	välised
передача	sooritada
передача	kohustub
довести	tõestada
довести	tõesta
бібліотеку	raamatukogu
бібліотеку	teegi
пропозиція	paku
пропозиція	pakkumine
пропозиція	pakkuda
пропозиція	ettepanek
пропозиція	soovitus
пропозиція	ettepanek
адміністративні	haldus
очищення	puhastus
