категорија	categorie
кенеди	jfk
кенеди	kennedy
обврзници	obligaties
обврзници	bindingen
фатих	fatih
сабота	zaterdag
адвокат	advocaat
адвокат	advocaat
адвокат	advocate
адвокат	jurist
обврска	verplichting
обврска	verbintenis
обврска	toewijding
обврска	engagement
обврска	betrokkenheid
оддели	afdelingen
оддели	departementen
оддели	compartimenten
купи	kopen
купи	koop
купи	kocht
купи	gekocht
зголемен	toegenomen
зголемен	verhoogd
зголемен	verhoogde
демократски	democratisch
демократски	democratische
демократски	democratisch
балкански	balkan
математичка	wiskundige
математичка	wiskundig
математичка	mathematische
лерин	florina
дефинирани	gedefinieerd
дефинирани	omschreven
дефинирани	gedefinieerde
произведени	produceerde
произведени	geproduceerd
произведени	geproduceerde
деценија	decennium
тајланд	thailand
џерси	trui
џерси	jersey
листи	lijstjes
листи	lijsten
обвинет	aangeklaagd
обвинет	beschuldigde
обвинет	beschuldigd
обвинет	beklaagde
обвинет	gedaagde
обвинет	verweerder
обвинет	verdachte
обвинет	geheven
обвинет	opgeladen
обвинет	geladen
обвинет	aangeklaagd
противници	tegenstanders
противници	tegenstanders
глаголи	werkwoorden
шри	sri
нацистичка	nazi
пријателски	vriendschappelijk
пријателски	vriendelijke
пријателски	vriendelijk
преминот	gangpad
стоки	goederen
стоки	handelswaar
стоки	grondstof
стоки	handelswaar
стоки	koopwaar
холандскиот	nederlandse
холандскиот	nederlands
холандскиот	nederlanders
сиднеј	sydney
јасна	jasna
јасна	clear
јасна	duidelijk
јасна	helder
застанал	gestopt
застанал	stopte
даноци	belasting
даноци	belastingen
претпоставка	vermoeden
претпоставка	veronderstelling
претпоставка	aanname
претпоставка	veronderstelling
корен	root
корен	wortel
божица	godin
задоволство	bevrediging
задоволство	tevredenheid
задоволство	voldoening
задоволство	genoegen
задоволство	plezier
задоволство	genot
избира	kiest
избира	selecteert
избира	kiest
денис	denise
денис	dennis
денис	denis
уништен	vernietigd
уништен	vernietigde
уништен	vernield
уништен	verwoest
уништен	gesloopt
невозможно	onmogelijke
невозможно	onmogelijk
порталот	portal
порталот	poort
порталот	portaal
развие	ontwikkelen
чување	houden
чување	bewaken
непознато	onbekende
непознато	onbekend
лук	luke
лук	knoflook
камп	kamp
програмирање	programmeren
програмирање	programmering
месечина	maanlicht
месечина	maan
месечина	moon
концертот	concert
цареви	keizers
црковни	psalmen
коските	bones
коските	botten
коските	beenderen
ориентација	oriëntatie
ориентација	oriëntering
реалноста	werkelijkheid
реалноста	realiteit
провинции	provincies
обичен	plain
обичен	vlakte
обичен	effen
обичен	gewone
обичен	gemeenschappelijk
обичен	vaak
кока	coke
кока	cokes
кока	cola
кока	coca
осма	achtste
мануел	manuel
економист	econoom
барајќи	veeleisende
барајќи	veeleisend
харвард	harvard
дневно	dagelijkse
дневно	dagelijks
струи	stromingen
струи	stroming
струи	stromen
базел	bazel
базел	basel
цврсто	stevig
цврсто	massief
цврсто	solide
цврсто	vaste
цврсто	krap
цврсто	strakke
цврсто	strak
цврсто	stevig
цврсто	ferm
столбови	pijlers
столбови	zuilen
столбови	pilaren
столбови	kolommen
столбови	zuilen
столбови	pilaren
тронот	troon
словенечки	sloveens
словенечки	sloveense
словенечки	sloveens
словенечки	sloveense
мол	moedervlek
мол	mol
мол	mol
десетина	tientallen
десетина	dozijn
мпц	moc
мпц	mpc
салвадор	salvador
сребрени	zilver
сребрени	zilveren
сребрени	silver
фрум	froome
петков	petkov
огромно	reusachtig
огромно	enorm
огромно	enorme
огромно	gigantisch
огромно	enorm
огромно	enorme
огромно	overweldigende
огромно	overweldigend
окото	oog
окото	eye
лингвистика	taalkunde
надворешен	extern
надворешен	uitwendig
надворешен	externe
испратени	verstuurd
испратени	verzonden
испратени	gestuurd
филаделфија	philly
филаделфија	philadelphia
палеолог	palaiologos
австриски	oostenrijks
австриски	oostenrijkse
натпреваруваат	concurrerende
натпреваруваат	concurreren
годишнината	huwelijksverjaardag
годишнината	jubileum
сама	alone
сама	alleen
ефикасност	efficiency
ефикасност	efficiëntie
ефикасност	doeltreffendheid
ефикасност	doelmatigheid
ефикасност	effectiviteit
ефикасност	doeltreffendheid
ефикасност	werkzaamheid
ефикасност	doelmatigheid
талент	talent
талент	talenten
поема	gedicht
повредени	gewond
повредени	gewonden
повредени	geblesseerd
повредени	gewond
повредени	gewonden
повредени	gewonde
повредени	blessures
повредени	letsel
повредени	verwondingen
повредени	gewonden
повредени	letsels
обвивка	laag
домашна	binnenlands
домашна	binnenland
домашна	huiselijk
домашна	huishoudelijk
домашна	huiswerk
емисии	toont
емисии	shows
овци	schapen
овци	schaap
бистрица	bistrica
еволуција	evolution
