eesti	ایسٹونیائی.
kaotus	شکست
kaotus	ناکامی.
kaotus	شکست
kaotus	ہرانا
kaotus	ناکامی.
tüüpiline	نمائندہ.
tüüpiline	بطور
tüüpiline	علامتی.
tüüpiline	شناخت.
tüüpiline	مثالی
dokumendid	مسالہ.
kriitik	مبصّر
kriitik	اعتراض
müra	ناگوار.
müra	اونچی
müra	اُچھالنا
müra	صوت
müra	غوغا.
müra	ناگوار.
müra	اونچی
müra	اُچھالنا
müra	آواز
müra	صوت
müra	غوغا.
müra	شور
tegemine	یافت
erakorraline	ممتاز
külm	جوش
külm	بالکل
külm	جذبہ
külm	مہر
külm	زکام
külm	مدّھم
külm	یکلخت
külm	شیتل
külm	جوش
külm	سرد
külm	بالکل
külm	جذبہ
külm	بارِد
külm	نزلہ
külm	مہر
külm	زکام
külm	مدّھم
külm	یکلخت
külm	شیتل
negatiivne	سلب
negatiivne	ناموافق
negatiivne	ماننے
negatiivne	انکار
negatiivne	نامساعد
negatiivne	سلب
negatiivne	ناموافق
negatiivne	ماننے
negatiivne	انکار
negatiivne	نامساعد
negatiivne	منفی
levik	پھیلنا
levik	جڑپکڑنا.
levik	پھیرنا
levik	نفوذ
levik	اڑنا
levik	پھیلانے
levik	پہنائی.
levik	پھیرنے
levik	چکلان
levik	دَوَر
aadress	پھرتی
aadress	نشان
aadress	مہارت
aadress	مستعدی.
aadress	پھرتی
aadress	نشان
aadress	مہارت
aadress	مستعدی.
aadress	پتہ
võimalikud	ممکن
keskaja	پرانا
keskaja	قدیمی.
heaolu	کامیابی.
heaolu	خوشحالی
heaolu	کامیابی.
heaolu	خوشحالی
heaolu	فراخی
heaolu	بہبود
oht	دھمکی
oht	خدشہ.
oht	گمان
oht	اتفاق
oht	خطرہ
oht	خوف
oht	نقصان
oht	خطر.
sõltuvad	محمول
sõltuvad	(جملہ
mõjutatud	متفنّی
mõjutatud	بناوٹی
mõjutatud	متفنّی
suvi	in
test	پرکھ.
test	امتحان
test	آزمائش
test	جانچنا
test	پرکھ.
test	امتحان
sina	تم
sina	تم
sina	آپ
suund	ہدایت
suund	فصل.
dokumentide	حقیقی
tugevad	شدید-
tugevad	حاوی
tugevad	خالص
tugevad	واضح
tugevad	پکّا
tugevad	تند
tugevad	متحد
tugevad	شدید-
tugevad	حاوی
tugevad	خالص
tugevad	واضح
tugevad	پکّا
tugevad	مضبوط
tugevad	تند
tugevad	متحد
iseseisvalt	آزادانہ
laevastik	اُتھلا
laevastik	لاریوں
laevastik	پھرتیلا.
laevastik	کھوہ
laevastik	بسوں
härra	جناب
härra	میاں
härra	شری
paremale	to
paremale	ترنت
paremale	بالکل-
paremale	درست
paremale	فوراً
paremale	بالکل
paremale	واقعی
paremale	سیدھا(بایاں
paremale	out
paremale	ٹھیک
paremale	round
paremale	استحقاق
paremale	داہنا
paremale	عین-
paremale	to
paremale	ترنت
paremale	بالکل-
paremale	درست
paremale	فوراً
paremale	بالکل
paremale	واقعی
paremale	راست
paremale	سیدھا(بایاں
paremale	out
paremale	ٹھیک
paremale	round
paremale	صحیح
paremale	استحقاق
paremale	داہنا
paremale	عین-
tehniline	قانونی
tehniline	اصولی
tehniline	مقالہ
põhi	اہمیت
põhi	ممتاز
põhi	بجلی
põhi	پالی.
põhi	جسامت
põhi	اہمیت
põhi	ممتاز
põhi	بجلی
põhi	پالی.
põhi	خاص
põhi	جسامت
põhi	شمالی
põhi	مبادیات
põhi	فحش
põhi	مبادیات
põhi	اساسی
põhi	فحش
töötaja	اجیر
töötaja	مزدور.
töötaja	کامی
töötaja	مزدور.
töötaja	کارکن
koguda	پانا
koguda	نچنت
ohvitser	افسر
kitsas	احتیاطیں
kitsas	تھڑدلا
kitsas	تند
kitsas	قابو)
kitsas	دشوار
kitsas	کسا
kitsas	احتیاطیں
kitsas	تنگ
kitsas	تھڑدلا
kitsas	تند
kitsas	قابو)
kitsas	دشوار
kitsas	گھٹانا
kitsas	گھٹنا
kitsas	پتلا
kitsas	گھٹانا
kitsas	تنگ
kitsas	گھٹنا
ühiskond	معاشرہ
ühiskond	صحبت.
ühiskond	معاشرہ
ühiskond	صحبت.
ühiskond	سماج
ohtlik	مخدوش.
ohtlik	خطرناک
ohtlik	مخدوش.
ohtlik	خطرناک
käsitsi	جسمانی
käsitsi	جسمانی
käsitsi	دستی
kroon	بادشاہت.
kroon	اوپری
kroon	اکلیل.
kroon	مکٹ
kroon	بادشاہت.
kroon	اوپری
kroon	تاج
kroon	اکلیل.
kroon	مکٹ
poeet	شاعر.
skaala	چاندنا.
skaala	چھلکا.
skaala	ورقہ
skaala	پر
skaala	ترازو
skaala	تلاراس.
skaala	(کھال
skaala	مانجھنا.
sind	تم
sind	تم
sind	آپ
rahvusvahelised	واقع
rahvusvahelised	مستعمل
tüve	تاننا
tüve	حیوانات
tüve	دبانا
tüve	آنکھوں
tüve	بھینچنا.
tüve	نچوڑنا
tüve	رگوں
surve	اثر.
surve	مشکل.
surve	آفت
surve	زور
surve	دباؤ
piisav	کافی
piisav	غنیمت.
piisav	غنیمت.
piisav	کافی
konverents	کاروبار
konverents	مشاورت
ülemvõimu	مرتبہ
ülemvõimu	اقتدار
ülemvõimu	اہمیت.
ülemvõimu	علاقہ.
ülemvõimu	حکومت
ülemvõimu	قبضہ.
silver	سیم
silver	نقرہ
silver	نقدی.
silver	پکنا.
silver	نقرئی
silver	سفید
silver	زیورات
silver	سیم
silver	چاندی
silver	نقرہ
silver	نقدی.
silver	پکنا.
silver	نقرئی
silver	سفید
silver	زیورات
metalli	لوہا
metalli	رانگ
metalli	چاندی
metalli	دھاتی
metalli	فلز
use	حاصل.
use	برتنا.
use	برتاؤ
use	انتفاع
use	رواج
use	استعمال
use	پرانا.
läbirääkimisi	مشکل
läbirääkimisi	مرحلے
positiivse	ظاہر
positiivse	بامقصد
positiivse	بیّن
positiivse	اضافے
positiivse	حتمی
positiivse	تعمیری
positiivse	مثبت
positiivse	واثق
positiivse	زائد
positiivse	محکم
positiivse	پکّا
positiivse	قطعی
positiivse	حقیقی
füüsilise	جسمانی
füüsilise	مادّی
üksteist	xi
üksteist	xi
üksteist	گیارہ
maksim	اصول
maksim	کلّیہ
usk	اقرار
usk	عہد
usk	قول
usk	وعدہ
usk	اقرار
usk	عہد
usk	یقین
usk	قول
usk	دھرم
usk	وعدہ
mässu	بدامنی
mässu	(بعدہ
mässu	دند
mässu	بدامنی
mässu	فساد
mässu	(بعدہ
mässu	بلوا
mässu	دند
hõbeda	سیم
hõbeda	نقرہ
hõbeda	نقدی.
hõbeda	پکنا.
hõbeda	نقرئی
hõbeda	سفید
hõbeda	زیورات
hõbeda	سیم
hõbeda	چاندی
hõbeda	نقرہ
hõbeda	نقدی.
hõbeda	پکنا.
hõbeda	نقرئی
hõbeda	سفید
hõbeda	زیورات
kruus	بدمعاش
kruus	منہ
kruus	ٹھگ.
kruus	دہانہ.
kruus	روڑی.
kruus	ریت
kruus	بجری
kruus	روڑی.
kruus	ریت
taevas	آخرت.
taevas	آسمان
taevas	آخرت.
valem	قاعدہ.
töötajad	بحریہ
töötajad	ڈنڈا
töötajad	بحریہ
töötajad	عصا
tehnilised	قانونی
tehnilised	اصولی
tehnilised	مقالہ
sünteesi	تالیف
sünteesi	تالیف
sünteesi	ترکیب
hobune	پھلانگنے
hobune	تصوی
hobune	ہیروئن
hobune	طنابوں
hobune	پھلانگنے
hobune	تصوی
hobune	ہیروئن
hobune	اسپ
hobune	طنابوں
teie	تمھارا
teie	معروف.
nõrk	ڈھیلا
nõrk	پھوٹک
nõrk	لڑبڑا.
nõrk	بودا-
nõrk	نازک
nõrk	پوچ-
nõrk	روگی
nõrk	مریضانہ-
nõrk	نزار
nõrk	ڈھیلا
nõrk	کمزور
nõrk	پھوٹک
nõrk	لڑبڑا.
nõrk	بودا-
nõrk	نازک
nõrk	ماڑا
nõrk	پوچ-
nõrk	نحیف
nõrk	روگی
nõrk	مریضانہ-
nõrk	نزار
nõrk	پتلا
nõrk	ناتواں
rünnak	زور
rünnak	گرمجوشی.
rünnak	زور
rünnak	حملہ
rünnak	گرمجوشی.
olemise	انسان.
olemise	ہستی.
olemise	آدمی
esialgne	ابتدائی.
esialgne	ابتدائی.
esialgne	پیشتر.
esialgne	تمہیدی
esialgne	ابتدائی.
esialgne	پیشتر.
füsioloogia	فعلیات
kaamera	کیمرا.
vitamiin	وٹامن
vitamiin	حیاتین
vitamiin	وٹامن
suu	سدھانا
suu	دہانہ
suu	سدھانا
kasti	صندوق
kasti	بکس
piemonte	ڈھلان.
hävitada	نابود
hävitada	مٹانا
hävitada	نابود
hävitada	مٹانا
hävitada	ڈھانا
muul	احمق
muul	خچر
muul	ضدی
vaga	متدّین.
vaga	متقی
vaga	ریاکار.
volitused	تولیت
puusepp	نجّار
puusepp	بڑھئی
puusepp	ترکھان
haigused	عارضہ
haigused	روگ
haigused	مرض
haigused	عارضہ
show	کاروبار
show	out
show	(بعدہ
show	تصویر
show	دکھاوا
show	دکھانا
show	کاروبار
show	out
show	کھیل
show	تماشا
show	(بعدہ
show	تصویر
show	دکھاوا
show	دکھانا
isand	اعلٰی
isand	حاوی
isand	بڑا
isand	اُستاد
isand	میری.
isand	فنکار
isand	بنیادی
isand	ہرانا
isand	نایک.
isand	منتظم
isand	مدرّس.
isand	صاحب
isand	جیتنے
isand	برتر.
isand	اصل
isand	معلّم
isand	مالک
isand	اعلٰی
isand	حاوی
isand	بڑا
isand	اُستاد
isand	میری.
isand	فنکار
isand	بنیادی
isand	ہرانا
isand	نایک.
isand	حاکم
isand	منتظم
isand	مدرّس.
isand	صاحب
isand	جیتنے
isand	برتر.
isand	اصل
isand	معلّم
isand	مالک
tahke	کٹّر.
tahke	اصلی
tahke	مسطّح
tahke	پختہ
tahke	مسلسل
tahke	مجسّم.
tahke	معتبر
tahke	ہموار
tahke	یکجا
tahke	متّحد
tahke	کٹّر.
tahke	اصلی
tahke	مسطّح
tahke	پختہ
tahke	مسلسل
tahke	مجسّم.
tahke	معتبر
tahke	ہموار
tahke	ٹھوس
tahke	مضبوط
tahke	سخت
tahke	یکجا
tahke	متّحد
trooni	کموڈ
trooni	پاٹ.
metallist	لوہا
metallist	رانگ
metallist	چاندی
metallist	دھاتی
metallist	فلز
metallist	چمکیلا.
metallist	ٹھنکنے
metallist	فلَزی.
metallist	دھاتی
sisaldus	مضمون
sisaldus	اطمینان
sisaldus	سامان
sisaldus	مشمولات
sisaldus	نچنت؛متفق.
sisaldus	آمادہ.
sisaldus	مطالب
sisaldus	مال
sisaldus	اشیا
sisaldus	موضوع
sisaldus	مندرجات
sisaldus	مطمئن
maitse	مذاق-
maitse	مزا
maitse	مذاق-
maitse	چکھنا
sõudja	کھویّا
ökoloogia	ماحولیات.
tatari	جھگڑالو
tatari	حضر
ekraani	تپش
ekraani	غلّے
ekraani	پوشیدگی
ekraani	بھنگوں
ekraani	ہوا
ekraani	روک.
ekraani	تپش
ekraani	غلّے
ekraani	پوشیدگی
ekraani	بھنگوں
ekraani	ہوا
ekraani	آڑ
ekraani	روک.
opositsiooni	مخاصمت
opositsiooni	تناقض.
opositsiooni	مزاحمت.
opositsiooni	مدافعت
opositsiooni	عداوت
opositsiooni	مخالفت
opositsiooni	مخاصمت
opositsiooni	تناقض.
opositsiooni	مزاحمت.
opositsiooni	مدافعت
opositsiooni	تضاد
opositsiooni	عداوت
opositsiooni	مخالفت
kodanik	سویلین
sant	ناقص
sant	محدود
sant	اپاہج-
sant	لنگڑا
keskne	صدر
keskne	لازم
keskne	صدر
keskne	لازم
keskne	مرکزی
sündmus	خلاصہ.
sündmus	واقعہ
sündmus	خلاصہ.
sibul	پیاز
sibul	بصلہ.
esinemine	وقوعہ
maht	وسعت
maht	کتاب
evangeeliumi	انجیل.
mulje	چربہ.
mulje	چھاپہ
mulje	رائے
mulje	ارتسام.
mulje	چربہ.
mulje	نقش
mulje	چھاپہ
mulje	رائے
mulje	ارتسام.
samm	اندازِپا.
samm	کھانچا
samm	چاپ.
samm	چال
muutmine	تبدّل.
muutmine	تعدیل.
muutmine	تبدّل.
muutmine	تعدیل.
muutmine	ترمیم
vabad	خالی
vabad	ملاوٹ
vabad	چھڑانا.
vabad	گستاخ
lahkunud	سابقہ
vabadus	حریت
vabadus	حریت
vabadus	آزادی
vabadus	آزادی
vabadus	اختیار
seminar	کارخانہ
arena	اکھاڑا.
maine	امتیاز
maine	(بعدہ
maine	for
maine	اعتبار
tööstus	صنعتی.
režiimi	وضع.
režiimi	طور
režiimi	انداز
režiimi	وضع.
režiimi	طور
režiimi	شان
režiimi	انداز
net	پیکنگ
net	شبکہ.
net	پھانسنا.
net	(اثر
net	ڈوریوں
net	پیکنگ
net	شبکہ.
net	جالی
net	پھانسنا.
net	(اثر
net	ڈوریوں
silm	آنکھ
silm	چشم
silm	بصارت
silm	شعور
silm	مصنوعی
loetelu	فہرست
loetelu	جدول
loetelu	مصاف.
loetelu	ناموں
eemal	الگ
eemal	متواتر
eemal	مسلسل
eemal	التزاماً
eemal	دور
kodumaa	وطن
armastust	شہوت.
armastust	پیار.
armastust	سراہنا
armastust	عشق
armastust	محبت
armastust	مائل
armastust	شہوت.
armastust	پیار.
armastust	سراہنا
armastust	عشق
armastust	محبت
armastust	مائل
armastust	چاہنا
vastutav	مکلف.
vastutav	for
tervis	مضبوطی
tervis	تندرستی.
tervis	صحت
keskkond	ماحول
signaal	سبب
signaal	موقع
ado	جھگڑا
ado	مخمصہ.
ado	فساد
ado	خرخشہ
iisrael	اسرائیلی.
kollase	بزدلانہ.
kollase	(چہرہ
kollase	زرد
kollase	بزدلانہ.
kollase	(چہرہ
juhtkond	دھوکا
juhtkond	معالجہ.
juhtkond	انتظام
juhtkond	انصرام
juhtkond	فریب.
tuvastada	تاڑنا
tuvastada	تاڑنا
tuvastada	پہچاننا
transport	وجد
süüa	طبّاخی.
süüa	قلیل
süüa	at
süüa	رگڑ
süüa	ستانا
süüa	نگلنا
süüa	چبانا
teadvuse	ہوش
teadvuse	آگاہی
sada	c
sada	صد.
vahetus	فریب
vahetus	جُل.
vahetus	چال
vahetus	صراف
vahetus	افراد
vahetus	چوٹ
vahetus	وار
väide	اعلان
väide	اعلان
väide	اِدّعا
väide	دعویٰ
väide	الزام
tank	حوض
tank	جوہڑ.
kalender	تقویم.
eve	شام.
põlevkivi	طفال.
põlevkivi	نرم
ühtse	اکیلا
ühtse	مخلص.
ühtse	سیدھا
ühtse	جریدہ
ühtse	سچّا
ühtse	متحد
ühtse	اکیلا
ühtse	ایک
ühtse	مخلص.
ühtse	سیدھا
ühtse	تنہا
ühtse	جریدہ
ühtse	سچّا
ühtse	متحد
ühtse	واحدی
kestus	دوران
kestus	اثنا
kestus	دورانیہ.
kestus	دور
otsene	to
otsene	اصلی
otsene	مستقیم
otsene	اشارے
otsene	انتظام
otsene	واضح
otsene	انصرام
mustad	شریرالنفس
mustad	افسردہ
mustad	بیزار
mustad	میلا
mustad	آلود.
mustad	سیاہ
mustad	بدخو
mustad	سفاک
mustad	(آسمان
mustad	اداس
mustad	تاریک
mustad	شریرالنفس
mustad	افسردہ
mustad	بیزار
mustad	میلا
mustad	آلود.
mustad	کالا
mustad	سیاہ
mustad	بدخو
mustad	سفاک
mustad	(آسمان
mustad	اداس
mustad	تاریک
tasakaalu	ٹھہرا
tõsi	متوازن.
tõsi	صادق.
tõsi	ٹھیک
tõsi	برجا
tõsi	ہموار
tõsi	معیاری
tõsi	مترنم.
tõsi	متوازن.
tõsi	صادق.
tõsi	ٹھیک
tõsi	برجا
tõsi	ہموار
tõsi	معیاری
tõsi	مترنم.
tõsi	سچّا
jooksja	وصولی
part	دُبکنا
part	بچنا
part	پیارے
age	پیڑھی.
age	بڑھاپا.
age	عمر
rinne	to
rinne	گستاخی
rinne	منہ
rinne	مقابلہ
rinne	سیما.
rinne	اگلا
rinne	بیشیں.
rinne	صدر
rinne	towards
rinne	to
rinne	گستاخی
rinne	منہ
rinne	مقابلہ
rinne	سیما.
rinne	اگلا
rinne	بیشیں.
rinne	صدر
rinne	towards
rinne	پیشانی
vool	لوٹنا
vool	چڑھائو
vool	جوار
vool	(گفتگو
vool	دلدل
vool	گلابہ.
vool	رقم
vool	بہتات
vool	(بالوں
vool	لہرانا.
vool	(خون
vool	مد
vool	مائع
vool	لوٹنا
vool	چڑھائو
vool	جوار
vool	(گفتگو
vool	دلدل
vool	بہنا
vool	گلابہ.
vool	رقم
vool	بہتات
vool	(بالوں
vool	لہرانا.
vool	(خون
vool	مد
vool	مائع
kasuta	حاصل.
kasuta	برتنا.
kasuta	برتاؤ
kasuta	انتفاع
kasuta	رواج
kasuta	استعمال
kasuta	پرانا.
tegutsema	فعل.
tegutsema	ڈھونگ
tegutsema	حرکت
tegutsema	کار
tegutsema	کارروائی.
tegutsema	کارستانی
tegutsema	تماشا
tegutsema	اقدام
tegutsema	تاثیردکھانا
tegutsema	فعل.
tegutsema	ڈھونگ
tegutsema	حرکت
tegutsema	کار
tegutsema	کارروائی.
tegutsema	کارستانی
tegutsema	تماشا
tegutsema	اقدام
tegutsema	عمل
tegutsema	تاثیردکھانا
mitmesugused	پہلودار
mitmesugused	متنوع
mitmesugused	بوقلموں.
mitmesugused	متفرق
delta	سنگھاڑا.
tahe	چاہنا
tahe	آرزو
tahe	(بعدہ
tahe	وصیت
tahe	تہیہ.
tahe	مرضی.
tahe	ارادہ
tahe	عزم
premier	اوّلین
premier	مقدّم.
premier	زمانے
olemine	انسان.
olemine	ہستی.
olemine	آدمی
vanaema	جدّہ
vanaema	جدّہ
arendamine	پختہ
arendamine	بنانے
arendamine	بلوغ
arendamine	تکمیل
tõendeid	ذاتی
tõendeid	ذاتی
tõendeid	گواہی
rahvus	خصوصیت
rahvus	قوم
vedelik	بہنے
vedelik	ریزش
vedelik	متغیر
vedelik	بہنے
vedelik	ریزش
vedelik	متغیر
vedelik	رواں
vedelik	رواں.
vedelik	شفاف
vedelik	کھلا
vedelik	ترل
vedelik	ہوا
vedelik	ہائڈروجن)
vedelik	ُسریلی
vedelik	رواں.
vedelik	سیّال
vedelik	شفاف
vedelik	کھلا
vedelik	ترل
vedelik	رقیق
vedelik	ہوا
vedelik	ہائڈروجن)
vedelik	ُسریلی
kaupmees	تاجر
kaupmees	تاجر
kaupmees	تجارتی
kaupmees	کاروباری.
kevad	لچک
kevad	زقند.
kevad	لوچ.
kevad	لچک
kevad	چھلانگ
kevad	زقند.
kevad	لوچ.
külla	معائنے
külla	نگرانی
lähenemine	ارتکاز
lähenemine	پہنچ
lähenemine	مماثلت
osalemine	موجودگی.
osalemine	حاضری
osalemine	شرکت
kohustus	تمسک.
kohustus	اصول
kohustus	قانون
kohustus	تمسک.
kohustus	فرض
kohustus	اصول
kohustus	قانون
kohustus	عہد
kohustus	اقرار.
hääle	v
hääle	طور
hääle	g
hääle	d
telefoni	صوتیہ
välise	خارجی
välise	خارجی
välise	بیرونی
nähtav	واضح
nähtav	ظاہری
nähtav	آشکار-
tihe	احتیاطیں
tihe	تھڑدلا
tihe	تند
tihe	قابو)
tihe	دشوار
tihe	کسا
tihe	احتیاطیں
tihe	تنگ
tihe	تھڑدلا
tihe	تند
tihe	قابو)
tihe	دشوار
tihe	گنجان
tihe	گاڑھا
tihe	گنجان
tihe	گاڑھا
tihe	کثیف
tihe	گھنا
kvaliteet	وصف.
kvaliteet	خاصیت
kvaliteet	نمایاں
paks	قریبی
paks	دقیق
paks	معمور.
paks	بیوقوف
paks	گہرے
paks	گدلا
paks	قریبی
paks	دقیق
paks	معمور.
paks	دبیز
paks	بیوقوف
paks	گہرے
paks	گدلا
paks	تیلیا
paks	قلیل
paks	روغنی
paks	چرب.
paks	چربیلا.
paks	زرخیز
paks	چکنا
paks	فراواں
paks	مقتدر
paks	موٹا
paks	تیلیا
paks	قلیل
paks	روغنی
paks	چرب.
paks	فربہ
paks	چربیلا.
paks	زرخیز
paks	چکنا
paks	فراواں
paks	مقتدر
paks	چربی
case	حادثہ
case	واقعہ
case	واردات.
case	کوائف.
case	معاملہ
tuum	جگر
tuum	دل
tuum	تخم.
tuum	گری
tuum	مغز
kadaka	اردج
kadaka	دفران.
ülemiste	اپر
ülemiste	اوپرکا
ülemiste	اپر
ülemiste	اوپرکا
ülemiste	بالائی
väär	ناروا.
väär	نامناسب
väär	ظلم.
väär	خراب
väär	ناراست.
väär	زیادتی
väär	ناروا.
väär	غلط
väär	نامناسب
väär	نادرست
väär	ظلم.
väär	خراب
väär	ناراست.
väär	زیادتی
väär	موہوم
väär	غیرقانونی
väär	باطل
väär	جعلی
väär	ناجائز
väär	غلط
väär	نادرست
väär	موہوم
väär	غیرقانونی
väär	باطل
väär	نقلی
väär	جعلی
väär	ناجائز
järelevalve	بُھول.
järelevalve	نگہداری.
järelevalve	نگرانی
järelevalve	فروگزاشت.
järelevalve	بُھول.
järelevalve	نگہداری.
järelevalve	نگرانی
järelevalve	سہو
järelevalve	فروگزاشت.
järelevalve	نظارت
potter	ڈونڈانا.
