dhe	és
pozicionet	pozíciók
pozicionet	pozíció
irlandez	írek
irlandez	írország
irlandez	ír
katedralja	katedrális
mont	mont
ken	ken
ken	kene
menduarit	gondolkodás
menduarit	gondolkodik
menduarit	gondolkodom
menduarit	gondolkodó
vaji	olaj
vaji	kőolaj
vaji	olajjal
vaji	olajat
komente	visszajelzés
komente	megjegyzések
komente	hozzászólás
komente	megjegyzés
komente	hozzászólások
komente	észrevételek
përhapje	terjed
shikim	pillantás
shikim	nézd
cikël	ciklus
cikël	ciklusban
paraprake	előzetes
proteinat	protein
proteinat	fehérje
proteinat	fehérjék
proteinat	fehérje
proteinat	fehérjék
gjalpë	vaj
gjalpë	vajat
detyrueshëm	kötelező
detyrueshëm	kötelezően
detyrueshëm	kötelező
detyrueshëm	kötelezően
rrjetet	hálózatok
organizohet	szervezett
organizohet	rendezett
organizohet	szervezett
acidi	savat
acidi	lsd
acidi	sav
acidi	savas
ascii	ascii
votuar	szavaztam
votuar	szavazott
akte	cselekmények
akte	aktusok
prishur	megtört
prishur	törött
prishur	törve
prishur	romlott
prishur	elkényeztetett
kontrollon	ellenőrzések
zana	tündér
neutral	semleges
operacione	műveletek
operacione	üzemeltetés
operacione	műtétek
operacione	ops
adhuruar	imádott
klientit	ügyfél
klientit	kliens
domain	domain
domain	tartomány
peshku	halak
peshku	hal
peshku	halat
lirisht	szabadon
emigrantëve	migráns
emigrantëve	bevándorlók
emigrantëve	migránsok
dija	tudtam
dija	tudta
unter	unter
shpejte	gyorsan
shpejte	gyors
automatike	automata
automatike	automatikus
dardha	körte
muslimane	muszlim
muslimane	muzulmán
muslimane	muszlimok
kontekst	összefüggés
kontekst	összefüggésben
carol	carol
nur	nur
fred	fred
kanceri	rákos
kanceri	rák
frederik	frederik
frederik	frederick
frederik	frederic
qik	barátnőm
qik	barátnő
qik	barátnője
qik	kislány
qik	csaj
qik	lány
abc	abc
përshtypje	benyomást
përshtypje	benyomás
lanka	lanka
shpellën	barlang
shpellën	barlangot
rrethimin	ostrom
rrethues	körül
nxit	spurs
nxit	elősegíti
bërthamë	mag
shenjt	szent
dinamik	dinamikus
përgjigjur	válaszolt
përgjigjur	reagált
përgjigjur	válaszolt
kryetarët	elnökök
kryetarët	elnökei
kryepeshkopi	érsek
unioni	union
unioni	unió
unioni	szakszervezet
unioni	unión
unioni	uniós
bukureshtit	bukarest
mannheim	mannheim
bruce	bruce
heshtje	csend
menjëhershëm	azonnali
bregdeti	tengerparti
bregdeti	tengerpart
bregdeti	tengerparton
bregdeti	part
bregdeti	tengerpart
këndoi	sang
këndoi	énekelt
këndoi	énekeltem
jennifer	jennifer
sferike	gömbölyű
deutsche	deutsche
qëndresa	ellenálló
qëndresa	rezisztencia
qëndresa	ellenállás
mesazhet	üzenetküldő
mesazhet	üzenetek
mesazhet	üzeneteket
sicili	szicília
sicili	szicíliai
promovuar	hirdetett
ekzekutuar	végrehajtani
ekzekutuar	kivégezték
mohuesit	hitetlenek
mohuesit	hitetlenek
zhduket	eltűnni
zhduket	eltűnik
zhduket	eltűnik
realiste	realista
realiste	reális
sundimtari	uralkodó
prix	prix
fildishtë	elefántcsont
bagëti	állatállomány
bagëti	marha
bagëti	szarvasmarha
bagëti	marhák
bagëti	szarvasmarhák
bronzi	bronz
lutur	könyörgött
alessandro	alessandro
vitamina	vitaminok
vitamina	vitamin
vitamina	vitaminok
vitamina	vitamin
barbare	barbár
barbare	barbár
barbare	barbárok
vlefshëm	érvényes
ansambli	együttes
dervishi	dervis
minierave	bányászati
minierave	bányász
sql	sql
vizita	látogatás
vizita	látogatás
vizita	látogatások
ambasadori	nagykövet
mijëvjeçarit	millennium
biologjik	biológiai
këngëtari	énekesnő
këngëtari	énekes
këngëtari	singer
kokrra	gabona
kokrra	gabonát
kokrra	bogyó
kokrra	berry
kokrra	szemek
abraham	ábrahám
abraham	abraham
gif	gif
hollësi	részletek
hollësi	részleteket
hollësi	részlet
hollësi	részletes
askujt	bárkinek
askujt	valaki
askujt	bárkit
askujt	bárki
kornizë	keretében
kornizë	keretrendszer
kornizë	keret
kornizë	keret
shkëlqyeshëm	kiváló
shifër	figura
shifër	ábra
zgjerim	terjeszkedés
zgjerim	bővítés
varreza	temetők
varreza	temetők
varreza	temetőben
varreza	temető
varreza	temetőben
varreza	temető
dhjetori	december
dhjetori	decemberi
dhjetori	decemberben
sinjale	jelek
sinjale	jelzések
sinjale	jeleket
akuza	díjak
akuza	vádemelés
akuza	vádak
akuza	vád
akuza	vádemelés
akuza	ügyészség
akuza	büntetőeljárás
akuza	vád
akuza	számít
cpu	cpu
pasurit	gazdag
pasurit	gazdagok
pasurit	rich
kampet	táborok
grimca	részecskék
grimca	részecske
grimca	részecske
buke	kenyér
buke	kenyeret
teme	téma
teme	téma
ndare	külön
historitë	történetek
historitë	történeteket
historitë	mesék
historitë	bejegyzések
qëndruan	állt
qëndruan	álltam
qëndruan	maradtam
qëndruan	maradtak
qëndruan	maradt
fisnikët	nemesek
federico	federico
diplomë	fokozat
diplomë	diploma
diplomë	fok
warren	warren
përgatitje	előkészületek
përgatitje	elkészítése
përgatitje	előkészítés
përgatitje	felkészülés
përgatitje	készítmény
mbështeti	támogatott
elementët	tárgyak
elementët	tételek
elementët	elemek
portugeze	portugália
portugeze	portugál
faleminderit	köszönöm
faleminderit	köszi
faleminderit	koszi
veprimtaritë	tevékenységei
veprimtaritë	tevékenységek
veprimtaritë	tevékenység
aplikohet	alkalmazták
aplikohet	vonatkozik
eksperiencë	élmény
eksperiencë	tapasztalat
eksperiencë	tapasztalatok
eksperiencë	tapasztalattal
paraqitën	bemutatott
disiplina	fegyelem
disiplina	tudományágak
roza	rózsa
roza	rose
roza	rosa
roza	roza
facto	facto
falur	megbocsátott
col	col
ndezur	irodalom
ndezur	világít
ndezur	fűtött
violinë	hegedű
posti	poszt
posti	posta
posti	post
posti	bejegyzést
posti	bejegyzésre
posti	bejegyzés
marinës	flotta
marinës	haditengerészet
marinës	tengerészet
gjenevë	genfi
polar	sarki
led	vezetett
led	led
pritej	várt
pritej	várható
ajax	ajax
produkti	termék
shoqatë	társulás
shoqatë	társulási
shoqatë	szövetség
shoqatë	egyesület
kara	kara
sekondë	másodszor
sekondë	másodperc
sekondë	második
nam	nam
absolut	zsarnokok
absolut	abszolút
krishtin	krisztus
tregjet	piacokon
tregjet	piacok
meksikane	mexikói
prokurorisë	vádemelés
prokurorisë	ügyészség
prokurorisë	büntetőeljárás
prokurorisë	vád
shkurre	bokor
shkurre	bokrok
londra	londoni
londra	londonban
londra	london
londra	londonba
mbërriti	megérkezett
mbërriti	megérkeztek
ishe	voltak
monarkisë	monarchia
mesatarja	átlagos
mesatarja	átlagosan
mesatarja	átlag
zëvëndësues	csere
zëvëndësues	cseréje
verbër	vakon
verbër	vak
verbër	vakok
marka	brand
marka	márka
send	izé
send	dolog
mbiemër	melléknév
russell	russel
russell	russell
ndau	közös
ndau	osztott
ndau	megosztotta
ndau	megosztott
ndau	megosztva
dave	dave
justin	justin
maha	maha
ilustruar	illusztrált
vreshta	szőlőültetvények
përshtatje	kiigazítás
përshtatje	kiigazítás
përshtatje	alkalmazkodási
përshtatje	alkalmazkodás
sugjerojnë	javaslom
hondurasi	honduras
këndore	szögletes
urtë	bölcsek
urtë	bölcs
vlerësime	minősítések
vlerësime	nézettség
vlerësime	értékelések
vlerësime	értékelések
jehonë	visszhang
jehonë	visszhang
jehonë	echo
krijim	létrehozása
krijim	alkotás
krijim	teremtés
bashkon	egyesíti
nelson	nelson
formacion	formáció
formacion	alakzat
dhënien	odaítélése
shpëtimi	megmentési
shpëtimi	mentő
shpëtimi	mentés
shpëtimi	megváltás
gamë	tartomány
gamë	távolság
luka	luka
strukturore	szerkezeti
strukturore	strukturális
ngrirë	fagyasztva
ngrirë	fagyott
ngrirë	fagyasztott
rheinland	rajna
seriozisht	komolyan
zhytur	tompított
malli	cucc
malli	cuccok
malli	árut
malli	áru
tcp	tcp
autorizuar	engedélyezett
autorizuar	engedélyezve
autorizuar	engedélyezett
autorizuar	engedélyezve
shpjegime	magyarázat
shpjegime	magyarázatot
oksigjen	oxigén
oksigjen	oxigént
lagja	környéken
lagja	szomszédság
lagja	környék
lagja	hood
lagja	csuklyás
pazari	piac
pazari	piactéren
pazari	bazár
pazari	vásárolni
pazari	vásárlás
mbretëreshë	királynő
mbretëreshë	queen
mbretëreshë	dáma
mbretëreshë	királyné
vale	hullám
budist	buddhista
vrimë	lyuk
vrimë	gödör
drejtuesi	szónok
drejtuesi	felszólaló
islandë	izlandi
islandë	izland
sovran	szuverén
oklahoma	oklahoma
kopshti	óvodás
kopshti	óvoda
kopshti	óvodában
kopshti	óvoda
kopshti	kert
kopshti	kertje
kopshti	garden
kopshti	kertben
sulmuesit	támadók
sulmuesit	támadók
festat	ünnepek
dyzet	negyven
femijet	gyerekek
femijet	gyermekeknek
femijet	gyermek
femijet	gyermekek
enrique	enrique
junior	junior
stambolli	isztambul
aleancës	szövetség
kontekstin	összefüggés
kontekstin	összefüggésben
debate	viták
debate	vitákat
froni	trón
froni	trónt
asllan	aslan
kontinentin	kontinensen
kontinentin	kontinens
dhelpra	róka
dhelpra	fox
aeroport	reptér
aeroport	repülőtér
mësimdhënies	tanít
mësimdhënies	tanítani
mësimdhënies	tanítás
dyqan	műhely
dyqan	üzlet
dyqan	bolt
dyqan	vásárlás
dyqan	áruház
dyqan	üzlet
dyqan	bolt
pemët	fákon
pemët	fák
pemët	fákat
andy	andy
bundesliga	bundesliga
qafën	nyakát
qafën	nyaka
qafën	nyak
integrim	integráció
integrim	beilleszkedés
zanetti	zanetti
portat	kapuk
portat	gates
portat	kapu
portat	átjárók
rrethuese	körülvevő
rrethuese	környező
trazirave	lázadás
gary	gary
guetta	guetta
banim	rezidens
banim	tartózkodó
kodet	kódok
kabinetit	kabinet
kabinetit	szekrény
disiplinë	fegyelem
danez	dán
këshill	tanács
jusufi	joseph
jusufi	józsef
ernesto	ernesto
braktis	elhagyni
pole	rúd
mermeri	márvány
futja	bevezetés
futja	bevezetése
futja	bevezető
futja	bemutatjuk
futja	bevezetése
vala	hullám
dëmshme	ártalmas
dëmshme	káros
ndryshueshme	változtatható
ndryshueshme	változó
danubit	duna
ble	megvásárolt
ble	vásárolt
ble	beszerzett
ble	vesz
ble	megveszi
kebek	quebec
kategoritë	kategória
kategoritë	kategóriák
derri	sertéshús
derri	sertés
derri	disznó
derri	sertés
derri	malac
chi	chi
besën	fogadalom
besën	szövetség
haut	haut
kuptueshme	érthető
drejtësia	igazságszolgáltatás
drejtësia	igazság
kino	kino
motörhead	motörhead
konkret	beton
konkret	konkrét
metali	metál
metali	metal
metali	fémek
metali	fém
mëkat	bűn
mëkat	sin
integrimi	integráció
integrimi	beilleszkedés
integrimi	integrálása
aplikimi	kérelem
aplikimi	alkalmazás
aplikimi	jelentkezés
kalit	lovas
kalit	ló
mbetje	maradvány
mbetje	maradvány
malmö	malmö
tipar	funkció
maximilian	maximilian
athina	athéni
nderim	tribute
balli	homlokán
franga	franc
protokoll	protokoll
protokoll	jegyzőkönyv
protokoll	jegyzőkönyvek
skocia	skócia
kinematografisë	operatőrnek
opozitës	ellenzéki
opozitës	ellenzék
momentet	pillanatai
momentet	pillanatok
trasha	sűrű
trasha	vastag
këmbës	bokája
këmbës	boka
louise	louise
vuan	szenvedés
vuan	szenved
vuan	szenved
shalë	nyereg
jeff	jeff
alla	alla
lan	lan
lan	ian
gjeorgjia	grúzia
gjeorgjia	georgia
kartela	könyvtár
kartela	dosszié
kartela	mappa
tezën	szakdolgozat
përgatiti	felkészült
përgatiti	elkészítve
përgatiti	előkészítve
përgatiti	elkészített
mrekullitë	csodák
mrekullitë	jelek
mrekullitë	jelzések
mrekullitë	táblák
mrekullitë	csodákat
mrekullitë	csodák
sfera	gömb
sfera	gömb
skenar	forgatókönyv
skenar	forgatókönyv
skenar	forgatókönyvet
arkansas	arkansas
ann	ann
komercial	reklám
komercial	kereskedelmi
pretendon	állítások
pretendon	követelés
pretendon	követelések
pretendon	igények
bentheim	bentheim
shenjave	jelek
shenjave	jelzések
shenjave	táblák
nigeri	niger
nigeri	nigéria
isère	isère
diskutueshme	megkérdőjelezhető
diskutueshme	kérdéses
diskutueshme	vitatható
gjashtëmbëdhjetë	tizenhat
ema	emmával
ema	emma
shpikur	fantázia
pazakontë	szokatlan
kompjuterin	számítógép
kompjuterin	komputer
kompjuterin	computer
miqësi	barátságok
miqësi	barátság
umar	umar
strehë	menedéket
strehë	menedék
strehë	niche
strehë	rés
strehë	szentély
strehë	menedék
strehë	haven
pronarët	tulajdonosok
pronarët	tulajdonosai
praktikat	gyakorlatok
rini	fiatalok
rini	ifjúsági
rini	fiatalság
rini	ifjúság
principata	hercegség
benz	benz
españa	españa
nebraska	nebraska
aisne	aisne
koment	hozzászólás
koment	megjegyzés
modifikuar	módosult
modifikuar	átalakított
modifikuar	módosított
modifikuar	módosítva
shprehin	express
shprehin	expressz
bernardo	bernardo
mundesi	esélyt
mundesi	chance
mundesi	esély
kuaj	lovak
kuaj	lovakat
koalicionit	koalíció
spitali	kórházi
spitali	kórház
ndalur	leállt
ndalur	megállt
sergio	sergio
sllovakia	szlovákia
larry	larry
maji	may
maji	május
maji	májusi
maji	májusban
phil	phil
munden	tud
munden	can
munden	lehet
atomi	atom
boshnjake	bosznia
boshnjake	boszniai
zbulohet	felfedezte
zbulohet	felfedezett
zbulohet	feltárt
zbulohet	észlelt
zbulohet	lepel
gëzon	élvezi
rrezikuar	veszélyeztetett
dialog	párbeszédre
dialog	párbeszéd
burgosurit	fegyencek
burgosurit	álcák
dekorative	dekoratív
ser	ser
misri	kukoricát
misri	kukorica
carmen	carmen
rrotullohet	forog
rrotullohet	forgó
lagësht	nedves
lagësht	nyirkos
lagësht	párás
lagësht	vizes
lagësht	nedves
frymëzim	ihlet
frymëzim	inspiráció
aziatike	ázsiai
sjelljet	modor
aristoteli	arisztotelész
mbledh	összegyűjti
mbledh	gyűjteni
mbledh	gyűjt
mbledh	összegyűjti
mbledh	gyűjti
syrin	szemet
syrin	szeme
syrin	eye
syrin	szem
agimi	hajnal
agimi	dawn
agimi	hajnalban
trimëri	bátorság
paraardhësi	elődje
siperfaqe	felszín
siperfaqe	felület
siperfaqe	felszíni
dollari	dollár
que	que
fleta	tekercs
fleta	tekercset
fleta	ágynemű
fleta	lepedő
pajisja	berendezés
pajisja	szerkezet
pajisja	eszköz
pajisja	készülék
pajisja	felfújható
buda	buddha
fragment	töredék
fragment	részlet
senator	szenátor
dimensione	méretek
dimensione	méretei
vula	bélyeg
vula	bélyegző
vula	pecsét
vula	fóka
vula	pecsét
vula	seal
shpëton	megment
shpëton	megmenti
shkëmbinjtë	sziklák
ankara	ankara
tamil	tamil
vittorio	vittorio
prodhoi	termelt
prodhoi	gyártott
prodhoi	előállított
buta	puha
buta	lágy
jasht	ki
albin	albin
vrasin	megölni
vrasin	ölj
përqëndruar	koncentrált
përqëndruar	koncentrált
përqëndruar	összpontosított
vita	vita
kronikë	chronicle
arra	nuts
arra	mogyoró
arra	dió
arra	diót
arra	dió
prilli	april
prilli	április
prilli	áprilisi
prilli	áprilisban
lepuri	nyúl
lepuri	nyuszi
deux	deux
karta	kártyák
karta	lapok
karta	kártya
karta	charta
karta	kártya
gruri	búza
stadiumit	lelátó
komedian	komikus
pafajshëm	ártatlan
pafajshëm	ártatlanok
liberal	liberális
fetë	vallások
flori	arany
mushkërive	tüdő
zvogëlohet	csökkent
zvogëlohet	csökkentett
zvogëlohet	pszichiáterek
komision	bizottság
komision	jutalék
komision	jutalékot
talenti	tehetségét
talenti	tehetséges
talenti	tehetség
oskar	oscar
oskar	oskar
lëmuar	csiszolt
pluhur	por
pluhur	port
pluhur	por
pluhur	port
hamza	hamza
vrasjet	gyilkosságok
vrasjet	gyilkosságok
konfirmuar	megerősített
konfirmuar	megerősítve
konfirmuar	megerősítette
konfirmuar	igazolt
mbushura	kitömött
mbushura	töltött
rrushi	szőlő
rrushi	szőlő
rrushi	szőlő
rrushi	szőlőt
strategjik	stratégiai
argjentinas	argentin
argjentinas	argentína
argjentinas	argentin
kushtetutë	alkotmány
xml	xml
pacientët	páciensek
pacientët	betegek
zyrtarët	hivatalnokok
zyrtarët	tisztviselők
zyrtarët	tisztviselői
kontaktet	kapcsolattartás
kontaktet	kapcsolatok
kurrizore	gerinc
stalin	sztálin
dizajnuar	tervezett
dizajnuar	megtervezett
domate	paradicsom
domate	paradicsom
domate	paradicsomot
zhdukjen	kihalás
zhdukjen	eltűnése
pronari	tulaj
pronari	tulajdonos
pronari	tulajdonosa
papua	pápua
pjes	részben
pjes	rész
pjes	része
performanca	előadás
performanca	teljesítmény
vizitohet	meglátogatta
vizitohet	meglátogatott
vizitohet	látogatott
vizitohet	felkeresett
zhvillimeve	fejlemények
zhvillimeve	fejlesztések
catherine	katalin
catherine	catherine
kristian	keresztény
kristian	christian
kristian	keresztények
kristian	kristian
nilit	nílus
troje	trójai
fra	fra
binar	bináris
destinacion	rendeltetési
destinacion	cél
detyrimeve	kötelezettség
detyrimeve	kötelezettségek
detyrimeve	kötelezettségei
detyrimeve	kötelezettségekkel
përafërt	megközelítőleg
përafërt	hozzávetőleges
përafërt	hozzávetőlegesen
përveq	kivéve
anglo	anglo
steven	steven
bursa	ösztöndíj
bursa	ösztöndíjat
heshtur	néma
heshtur	csendes
mbeturina	szemetet
mbeturina	szemét
mbeturina	vacak
mbeturina	szemét
komik	komikus
komik	képregény
rituale	rituálék
qershori	júniusi
qershori	june
qershori	június
qershori	júniusban
zëvendësohet	levált
zëvendësohet	helyébe
ieee	ieee
adresën	cím
adresën	címe
armiq	ellenségek
armiq	ellenségei
armiq	ellenség
namaz	ima
namaz	imádság
limousin	limousin
provoi	bebizonyosodott
provoi	bizonyított
provoi	bizonyult
roje	őrök
roje	őr
ujku	farkas
ujku	wolf
odiseu	odüsszeusz
blerjen	beszerzés
blerjen	vásárlás
blerjen	vétel
deklaratën	nyilatkozat
deklaratën	nyilatkozata
toma	toma
walker	walker
qelizë	cella
qelizë	sejt
unix	unix
njoftuar	bejelentett
njoftuar	bejelentette
njoftuar	bejelentett
njoftuar	meghirdetett
rrëfen	bevallja
prerje	vágás
prerje	vágás
prerje	vágások
transportin	közlekedés
transportin	szállítás
transportin	szállítást
nice	szep
nice	szép
atmosfera	légkör
atmosfera	atmoszféra
atmosfera	hangulat
pranimin	elfogadás
pranimin	felvételi
pranimin	elfogadni
pranimin	elfogadó
pranimin	elfogadás
macedonia	macedónia
nigeria	nigéria
nigeria	niger
aksionet	részvények
aksionet	készletek
aksionet	állományok
aksionet	részvények
aksionet	részvény
aksionet	részesedés
telegram	távirat
telegram	táviratot
hija	árnyékok
hija	árny
hija	árnyék
ngjitet	mászni
kolonia	kolónia
kolonia	telep
rrënja	gyökér
rrënja	gyökerek
calvados	calvados
rroba	ruhák
rroba	ruha
rroba	ruhát
gas	gus
gas	benzin
gas	gáz
harku	ív
harku	arch
harku	íj
virtuale	virtuális
gjuhëtar	nyelvész
mistike	misztikus
mistike	mystic
mistike	misztikus
klasifikuar	titkosított
klasifikuar	titkos
bankë	bank
bandat	bandák
harqe	íjak
mbrenda	belül
nënshkrimi	aláírás
nënshkrimi	aláírás
internacionale	international
internacionale	nemzetközi
dominuese	mesteri
bishti	farka
bishti	farok
denimin	büntetések
vezët	tojást
vezët	tojások
vezët	tojás
mio	mio
charlie	charlie
çaji	tea
çaji	teát
ambient	környezet
ambient	környezetvédelem
murcia	murcia
duhani	dohány
duhani	dohányzó
duhani	dohányzás
dhomat	chambers
dhomat	helyiségek
dhomat	szoba
dhomat	szobákban
dhomat	szobák
mjeti	szerszám
mjeti	eszköz
mjeti	járművel
mjeti	jármű
mjeti	gépjármű
mjeti	járművek
duheshin	kellett
duheshin	szükséges
