年	godina
被捕	uhapšena
被捕	uhapšen
道德	moralna
道德	moralne
道德	moral
道德	moral
道德	morala
分割	splitsko
分割	split
分割	splitska
史密斯	smith
福利	prednosti
福利	pogodnosti
福利	dobrobiti
指導	uputa
豹	pao
豹	leoparda
豹	leopard
豹	panther
大同	paks
查理	charlie
慈善	dobrotvorne
星期日	nedjeljom
星期日	nedjelja
網球	tenis
建築物	zgrada
河口	bayou
河口	liman
古巴	kuba
姊妹	sestre
姊妹	sestra
哲學	filozofija
方程	jednačina
合法	dopušteno
完善	savršenstvo
完善	savršenstva
地形	topografija
地形	terenu
地形	topografsku
裴	pei
藍色	plava
維修	popravke
維修	održavanje
詳細	detaljan
詳細	detaljne
詳細	detalj
兔	hare
兔	zec
經由	putem
經由	preko
接觸	kontakt
很好	nice
懷疑	sumnja
懷疑	sumnje
懷疑	sumnju
懷疑	sumnjaju
懷疑	sumnje
懷疑	sumnju
流量	protoka
流量	protok
流量	flow
流量	strujanje
流量	teku
推薦	kazao
推薦	preporučuje
推薦	preporučio
推薦	preporučila
吉他	gitara
吉他	guitars
淺	plitkih
矛盾	kontradiktorna
矛盾	paradoks
矛盾	kontradikcije
矛盾	kontradikciju
激烈	žestoki
激烈	intenzivne
激烈	intenzivan
方程式	formula
方程式	jednačina
課	lekcija
課	časovi
膜	membrana
演化	razvijaju
演化	evolucija
雙打	parovi
鏈	lanaca
鏈	lancima
鏈	lanac
神社	oltar
磁	magnetno
磁	magnetni
磁	magnetne
磁	magnetsko
磁	magnetizma
迷你	mini
殷	yin
美麗	lijepe
美麗	lijepa
鄰近	susjednoj
鄰近	susjedna
鄰近	obližnje
十一月	novembar
射擊	streljaštvu
融合	integracija
融合	fusion
更大	veći
更大	veće
姓名	ime
姓名	imena
跑道	pisti
原理	princip
原理	doktrina
條例	propise
條例	propisa
條例	propisima
條例	propisi
條例	uredba
條例	propis
條例	propis
補充	dodatak
責任	odgovornost
責任	nadležnosti
責任	odgovornosti
責任	odgovornost
得分	rezultat
得分	rezultatom
大眾	volkswagen
逸	yat
彗星	kometa
彗星	komete
山坡	padine
山坡	obroncima
敵人	neprijatelj
箭	strele
箭	strela
受歡迎	popularna
受歡迎	popularan
受歡迎	popularni
櫻	sakura
兩次	dvaput
胺	amine
餐廳	restorana
餐廳	restoran
簽署	potpisivanje
簽署	potpisan
簽署	potpis
客串	cameo
酶	enzime
酶	enzima
酶	enzimi
酶	enzim
外部	izvan
外部	exterior
可用	dostupan
可用	dostupno
可用	dostupni
可用	dostupna
可用	raspolaganju
日本人	japanski
黑人	crni
黑人	crna
鹽	so
向量	vektor
向量	vektore
數碼	digitalnu
數碼	digitalna
數碼	digitalne
數碼	digitalni
數碼	digitalnoj
態度	stav
態度	stava
態度	stavovi
穆罕默德	muhammed
穆罕默德	muhamed
穆罕默德	mohammed
穆罕默德	muhameda
成分	sastojci
成分	sastojak
模特兒	modeli
模特兒	model
模特兒	modela
逐步	postepenu
逐步	postepenom
逐步	postepene
逐步	postepeno
逐步	progresivni
保羅	paul
防禦	odbrana
防禦	odbrambene
防禦	odbrambena
先前	prethodno
先前	ranije
先前	prethodna
先前	prethodnim
先前	prethodni
先前	prethodno
先前	prethodnom
先前	prethodne
嚴	yan
簽名	znak
簽名	potpisan
簽名	potpis
回歸	povratka
回歸	povratak
回歸	nazadovanje
定理	teorem
損失	gubitak
損失	gubitke
損失	gubici
注入	injekcijom
獅	lav
推廣	promocije
推廣	promocija
推廣	promovisanje
推廣	promoviranja
推廣	promovira
僧	monk
升級	modernizaciju
升級	modernizaciju
嘗試	pokušaj
嘗試	try
嘗試	pokušava
嘗試	pokušaj
財政	fiskalnu
財政	fiskalna
氣象	meteorologija
氣象	meteorološka
氣象	meteorološke
氣象	vremenska
人文	humanities
魚類	ribe
造型	modeling
造型	modeliranje
造型	styling
書籍	knjige
書籍	knjiga
書籍	knjiga
各國	zemljama
各國	zemlje
施工	izgradnja
施工	građevinarstvo
施工	građevinski
效率	efikasnost
六十	šezdeset
地域	geografija
函數	funkcija
函數	funkcija
函數	funkcije
勳章	medalja
勳章	medalju
勳章	medalje
勳章	medalja
為何	zašto
大橋	most
佐藤	sato
征服	osvajanja
征服	osvajanje
征服	osvajanju
聚集	skup
聚集	okupljanje
定位	lociraju
定位	pozicioni
弓	sedžde
弓	luk
專用	posvetio
專用	posvećen
芬蘭	finska
女演員	glumice
女演員	glumica
防守	odbrana
宣告	hadis
宣告	proglasi
宣告	proglasiti
宣告	proglas
宣告	proglašenja
評價	evaluacije
蛋	jaja
蛋	jaje
鱷	crocodile
關閉	zatvori
關閉	blizu
關閉	bliskoj
關閉	bliski
關閉	blizak
關閉	bliska
關閉	off
關閉	sa
瓊	joan
口徑	kalibar
裁判	refs
裁判	sudija
裁判	ref
科學家	naučnik
科學家	naučnici
下方	ispod
下方	dno
架構	arhitektura
葬	sahrane
葬	ukop
共享	dijele
共享	dijeljenje
共享	podijeli
共享	dionica
共享	dijeli
累	umoran
星期	sedmica
星期	sedmica
竣工	završetak
竣工	završetku
竣工	završetka
指引	vodič
加工	obrade
加工	obradu
加工	obradi
斯洛伐克	slovačka
奏	kana
等待	čekanje
等待	čekajući
等待	čeka
等待	čekaju
等待	čekanja
等待	sačeka
等待	čekati
等待	wait
恆	heng
山地	planina
改良	poboljšanje
改良	poboljšan
改良	poboljšanje
改良	poboljšanja
劇本	scenarij
劇本	scenario
發動機	motor
發動機	motora
發動機	motori
發動機	motor
完美	savršen
完美	savršena
完美	savršenstvo
完美	savršenstva
夏天	ljeto
氧	kisik
借	zaduživanja
立陶宛	litvanija
聰	satoshi
縮寫	skraćenica
縮寫	inicijalima
縮寫	initials
玫瑰	roses
玫瑰	ruža
記憶	sjećanja
記憶	uspomene
記憶	uspomena
記憶	sjećanje
記憶	uspomena
記憶	pamćenje
記憶	memorija
記憶	memorije
記憶	memorijski
座位	sjedenja
座位	mjesta
宣言	manifesta
宣言	manifest
宣言	deklaracija
宣言	proglašenje
田中	tanaka
期刊	žurnal
大規模	masivne
大規模	masivan
大規模	masivna
大規模	masivni
合同	ugovore
合同	ugovorima
合同	ugovori
合同	ugovor
遊行	parade
喜劇	komedija
楠	nan
植	sik
人氣	popularna
人氣	popularan
人氣	popularni
人氣	popularnosti
人氣	popularnost
順利	glatki
順利	glatka
順利	glatke
美術	art
美術	umjetnost
光明	svjetlost
平安	mira
哈利	hari
哈利	harry
事務所	firma
垂直	vertikalno
垂直	vertikalna
網上	online
技能	vještine
技能	vještina
技能	vještine
雅典	atene
雅典	atina
姓氏	čvor
姓氏	prezime
立場	pozicija
立場	položaj
豐富	obilne
豐富	bogata
豐富	bogato
豐富	bogati
豐富	bogatim
豐富	bogat
砂	pesak
砂	pijeska
上方	iznad
男孩	boy
男孩	dječak
男孩	dečak
男孩	momci
男孩	boys
男孩	dječaci
加速	ubrzanje
加速	ubrzavanja
加速	ubrzati
感情	emocija
感情	emocije
感情	emocija
感情	osećanja
感情	osjećanja
狐	lisica
狐	fox
重複	duplikat
自殺	samoubistva
自殺	samoubistvo
利物浦	liverpool
比利時	belgija
智慧	inteligencija
智慧	mudrost
尺寸	dimenzije
尺寸	veličina
尺寸	veličine
嫁	udati
樂隊	bend
樂隊	bendova
樂隊	bendovi
信徒	vjernika
信徒	vjernici
同志	drug
騎	jahanje
騎	prevoz
體育館	arena
體育館	gym
體育館	gimnazija
體育館	stadion
逆	inverzna
逆	reverse
鐘	zhong
鐘	sahat
鐘	sat
鐘	jong
鐘	chung
鐘	bell
分享	dijele
分享	dijeljenje
分享	podijeli
分享	dionica
分享	dijeli
班機	leta
班機	let
入圍	finalista
時報	puta
擴大	širi
擴大	proširili
擴大	proširena
擴大	proširenje
擴大	proširenje
擴大	proširiti
讀者	čitaocima
讀者	reader
有名	poznati
有名	poznata
有名	poznat
有名	poznate
有名	slavni
指數	indeks
指數	eksponencijalna
指數	indices
猴	majmun
裂	rascijepljena
帝王	carsku
帝王	carska
帝王	carske
撰寫	pisu
撰寫	napiši
撰寫	pišu
撰寫	pisani
撰寫	napisano
撰寫	zapisano
撰寫	napisao
撰寫	pisan
撰寫	pisao
撰寫	pisanje
就像	kao
就像	like
絕對	apsolutno
絕對	apsolutni
絕對	apsolutna
重點	fokusu
重點	fokus
感覺	osjete
感覺	osjećaju
感覺	osjeti
感覺	osjeća
感覺	osjeća
感覺	osećaj
感覺	feeling
感覺	osjećaju
感覺	osjećaj
左翼	lijevo
九州	kjušu
種族	trkama
種族	rasa
種族	utrka
種族	utrke
種族	trka
種族	rasa
限	ograničene
限	ograničena
限	ograničen
限	ograničavaju
限	ograničenje
休息	brejk
休息	ostatak
曲目	track
曲目	stazi
曆	kalendar
東區	istok
定期	redovni
定期	redovnog
定期	redovan
定期	redovna
定期	redovnom
定期	redovnim
定期	periodnog
反抗	pobunu
反抗	pobuna
殺害	ubistvo
殺害	ubijanje
席位	mjesta
穿越	prelaz
穿越	prijelaz
穿越	prelaza
管制	kontroliše
管制	kontrolira
咖啡	kahva
胸	grudi
胸	dojke
眼睛	eyes
眼睛	očima
眼睛	oči
眼睛	oka
眼睛	oko
亂	mess
星座	sazviježđe
星座	sazviježđa
星座	horoskop
否則	inače
貴族	plemeniti
貴族	plemstvo
訊息	poruka
訊息	poruke
浪漫	romantika
浪漫	romantična
窗	windows
窗	prozor
主權	suverenitet
主權	suverena
探索	istraživanje
探索	istraživanja
探索	istraživanje
探索	istraživanja
探索	istražuju
探索	otkriti
探索	otkriju
探索	otkrili
探索	otkrije
探索	otkriće
簽約	potpisivanje
參賽者	takmičar
參賽者	takmičarke
參賽者	takmičari
晚間	večeri
晚間	veče
望遠鏡	teleskop
手槍	pistols
手槍	pištolj
月份	meseci
月份	mjesecima
月份	mjesec
軸	shaft
軸	osi
內地	enterijera
內地	kontinentalno
內地	kopnom
內地	kopno
電車	tram
唇	usne
唇	usana
理工	politehničkom
特區	sar
緊急	hitna
適合	pogodan
適合	pogodna
適合	stati
適合	fit
弟子	učenik
價格	cijene
價格	cijena
銅	bakar
銅	bronzana
銅	bronza
單一	mono
單一	single
象徵	simbol
象徵	simbolično
部署	raspoređen
部署	raspoređivanje
部署	raspoređivanje
精靈	vilenjaci
百年	stogodišnjica
事實	činjenica
事實	činjenice
事實	istina
巨人	džinova
巨人	div
無限	beskonačno
無限	beskonačnost
無限	neograničeno
王后	queen
王后	kraljica
永遠	uvijek
永遠	uvek
永遠	forever
永遠	zauvijek
充分	potpuno
福岡	fukuoka
難	hard
難	teško
難	teškom
難	teški
難	težak
難	teško
難	teška
污染	kontaminacija
污染	zagađenje
污染	zagađenost
更高	viša
更高	višem
戰術	taktike
戰術	taktika
戰術	taktičku
戰術	taktičke
宿舍	prenoćište
追求	potraga
衛生	sanitarne
衛生	higijenskih
南斯拉夫	jugoslovenska
南斯拉夫	jugoslavenski
南斯拉夫	jugoslavenska
南斯拉夫	jugoslavija
符號	simboli
符號	simbola
符號	simbol
誕生	born
誕生	rođen
誕生	rođena
誕生	rođeni
郝	hao
議題	teme
緬甸	burmi
七十	sedamdeset
規範	normi
規範	normama
規範	norma
規範	norme
環球	universal
環球	univerzalno
環球	univerzalnih
環球	univerzalni
環球	univerzalne
環球	univerzalna
環球	globus
彬	bin
燈	cijev
交換	razmjenu
交換	razmjena
交易所	razmjenu
交易所	razmjena
印象	utisak
印象	utisci
印象	utiske
乳	mlijeko
提前	ranim
神奇	amazing
神奇	nevjerovatno
神奇	sihr
神奇	magično
神奇	čarobni
週刊	sedmični
週刊	sedmičnjak
示威	demonstracije
示威	demonstracija
示威	demonstracije
示威	demonstracijama
撞擊	utjecaj
撞擊	udar
撞擊	sudar
撞擊	nesreća
傑出	neriješenim
外圍	periferija
日子	dana
慕容	murong
樂園	raj
排行	rang
瀑布	vodopad
瀑布	pada
瀑布	spada
瀑布	vodopadi
呈現	predstavljajući
維護	održavanje
萍	ping
搜尋	pretrage
搜尋	potraga
搜尋	pretraga
米蘭	milano
德州	texas
威尼斯	venecija
答	odgovor
鼓勵	podsticanje
鼓勵	ohrabruje
氪	kripton
考試	ispit
考試	ispitu
考試	ispita
展覽	izložba
展覽	izložba
展覽	izložbe
展覽	izložbe
柬埔寨	kambodža
希特勒	hitler
競選	kampanja
輸入	doprinos
輸入	ulazni
輸入	ući
處理器	procesor
無效	null
無效	nevažeće
無效	nevažeći
贊助	sponzorira
贊助	sponzor
保守	konzervativne
真人	masato
幫忙	pomoći
幫忙	pomogne
幫忙	pomoć
競賽	takmičenjima
競賽	trka
競賽	rasa
競賽	takmičenje
競賽	konkurs
競賽	takmičenje
場地	lokacijama
首歌	pjesma
神話	mitova
神話	mitovi
神話	mitologija
神話	mit
超人	superman
股票	berze
股票	dionica
股票	deonice
股票	dionice
實現	shvatanje
實現	realizacija
實現	postizanju
實現	ostvarivanju
實現	postizanje
實現	postići
八十	osamdeset
出局	iz
出局	out
瑪麗	merjem
戰場	ratište
戰場	bojnom
平等	jednakost
平等	ravnopravnost
平等	jednakosti
平等	jednaki
平等	jednakih
平等	jednake
平等	jednaka
價	cijena
聽	slušaj
困難	poteškoća
困難	teškoće
困難	poteškoće
困難	poteškoća
困難	teškoće
困難	teškom
困難	teški
困難	težak
困難	teško
困難	teška
機車	scooter
機車	lokomotiva
危險	opasnu
危險	opasna
危險	opasne
危險	opasan
危險	opasni
危險	opasno
危險	opasnost
強大	jaka
強大	jaki
強大	moćna
強大	moćan
技巧	trikova
技巧	vještine
技巧	tehnika
外國	stranih
外國	strani
外國	stranim
瓦爾	val
帽	kap
帽	hat
帽	šešir
帽	kape
公寓	ravan
公寓	ravne
公寓	stan
公寓	apartmana
公寓	stanova
接管	preuzimanja
一面	strani
一面	strana
奧運會	olimpijada
聯絡	kontakt
漢語	kineski
下載	preuzimanje
下載	downloads
下載	preuzimanje
獅子	lav
獅子	lavovi
裡面	unutrašnjost
裡面	unutar
梯	stepenica
梯	ljestvici
修道院	samostan
修道院	manastir
修道院	opatija
租借	lizing
租借	najma
地中海	mediteranska
地中海	mediteranski
地中海	mediteran
釋放	puštanje
釋放	oslobađanje
戰艦	vazduhoplovstvo
登記	registar
登記	registracija
登記	registraciju
登記	registracije
黃色	žuta
提案	prijedlog
學士	bachelor
批判	critique
批判	kritika
批判	kritike
批判	kritična
批判	kritično
傀儡	puppets
馬力	malik
熟悉	poznato
海水	morskoj
直徑	prečnik
聖經	biblija
聖經	biblijsku
威爾斯	vels
招生	upis
招生	prijem
拱	arch
現有	postojeće
現有	postojećim
現有	postojećih
現有	postojeći
銀河	galaksija
寶貝	beba
寶貝	baby
寶貝	mala
創辦人	osnivača
創辦人	osnivač
地質	geološka
地質	geologija
政委	komesar
實力	snage
實力	snaga
多倫多	toronto
桓	huan
桓	hwan
初步	preliminarni
初步	preliminarne
初步	preliminarna
獎金	bonus
營業	otvorene
營業	otvorena
營業	otvoren
營業	otvoreno
營業	open
閱讀	čita
閱讀	reading
閱讀	čita
檢查	pogledajte
檢查	check
增強	pojačan
法拉	fara
法拉	farah
聲稱	tvrdeći
聲稱	ustvrdio
聲稱	preuzela
聲稱	tvrdili
聲稱	tvrdio
恐	teror
神父	otac
沙漠	pustinja
沙漠	pustinja
腿	noge
腿	nogu
腿	noga
橫濱	yokohama
障礙	barijere
障礙	barijera
障礙	prepreka
障礙	prepreke
障礙	prepreka
障礙	prepreku
炸彈	bomba
炸彈	bombe
棠	tong
空氣	vazduh
小孩	deca
小孩	djeca
小孩	mali
小孩	dijete
小孩	kid
法令	dekretom
法令	dekret
鰻	eel
保險	osiguranje
保險	osiguranja
遺址	ruševina
遺址	ruševine
遺址	ruševinama
沖繩	okinava
煤	ugalj
一旦	jednom
慢	spor
親自	lično
姐姐	sis
姐姐	sestra
單打	singl
子彈	metak
週期	ciklusi
週期	ciklusa
週期	ciklus
彩虹	duga
彩虹	duge
千瓦	kilovat
賽車	racing
模仿	imitacije
模仿	parodija
一代	generacija
一代	generacija
一代	generacije
論壇	forumima
論壇	forum
祖先	preci
祖先	predaka
祖先	predak
廣島	hiroshimu
複雜	kompleksnosti
複雜	kompleksan
複雜	kompleks
複雜	kompleksna
戰略	strategije
戰略	strategija
三星	samsung
復興	renesansa
復興	oživljavanje
復興	preporod
個性	ličnost
包圍	opsada
教室	učionice
平行	paralelnost
平行	paralelna
平行	paralelnih
平行	paralelne
平行	paralelni
平行	paralelno
自主	autonomiju
自主	samostalnost
自主	autonomija
自主	autonomni
自主	autonomne
自主	autonomna
金星	venera
寄生	parazita
歌詞	lirska
歌詞	teksta
歌詞	tekstova
歌詞	tekstove
歌詞	lirika
歌詞	stihovima
拯救	spas
拯救	spašavanja
拯救	spašavanje
型態	tip
型態	type
病人	pacijenti
病人	pacijentima
病人	pacijenata
病人	pacijente
病人	pacijent
消防	vatra
優惠	ponuda
優惠	ponude
優惠	nudi
公頃	hektar
公頃	hektara
搖滾	rocking
搖滾	rok
搖滾	rock
修訂	reviziju
勞工	porođaj
前面	ispred
前面	front
囊	kapsula
寺院	samostan
寺院	manastire
執政	vladajuća
執政	vladajuće
織田	oda
專題	tema
專題	teme
專題	tema
未知	nepoznata
未知	nepoznat
未知	nepoznati
氣候	klimatski
氣候	klima
頻率	frekvencije
頻率	frekvencija
偵探	detektiv
里昂	lyon
友好	prijateljski
友好	prijateljske
片段	fragmenti
片段	fragmenata
片段	spot
片段	klip
割	rez
割	smanjila
泡	mjehur
諮詢	konsultacije
諮詢	konsultacija
岑	cen
分離	otcjepljenje
分離	razdvajanje
分離	odvojenih
分離	odvojene
分離	odvojiti
品質	kvalitet
品質	kvaliteta
可見	vidljiv
可見	vidljiva
可見	vidljivi
可見	vidljivo
液	tečnost
詩人	pjesnik
辦法	metod
資產	imovina
資產	sredstva
紀錄片	dokumentarac
名詞	imenice
停車場	parking
羅伯特	robert
孟加拉	bengala
夢想	san
夢想	sna
夢想	dream
夢想	snu
夢想	sanja
夢想	snovi
覆蓋	pokriti
覆蓋	pokrivaju
覆蓋	pokriće
覆蓋	overwrite
寫作	pisu
寫作	napiši
寫作	pišu
寫作	pisanje
弦	gudački
弦	string
青海	qinghai
溝通	komunikacija
溝通	komunikaciju
溝通	komunicira
日記	žurnal
日記	dnevnika
日記	dnevniku
日記	dnevnik
大地	zemlja
醇	alkohol
苯	benzen
即時	instant
世代	generacija
世代	generacija
世代	generacije
航空母艦	nosača
航空母艦	nosač
移植	transplantacije
移植	transplantaciju
四季	sezona
決議	rezolucija
考古	arheološki
考古	arheologija
考古	arheološka
考古	arheološki
考古	arheološko
考古	arheologija
姐妹	sestre
姐妹	sestra
草原	prerija
草原	stepa
草原	savana
發音	pronunciation
高地	upland
高地	highland
高地	terra
王位	prijesto
王位	arš
王位	tronu
王位	tron
王位	trona
省份	pokrajina
省份	pokrajina
省份	provincija
省份	provincije
試驗	eksperiment
試驗	eksperimentu
試驗	testiranje
試驗	eksperimenti
試驗	test
習慣	navika
習慣	navike
習慣	habitus
酮	ketone
資金	sredstva
資金	fondovi
忍者	nindža
機制	mehanizmi
機制	mehanizama
機制	mehanizam
禹	vu
尤其	posebno
尤其	naročito
紙	papir
鳳凰	phoenix
五個	pet
喜愛	miljenika
喜愛	omiljeni
喜愛	miljenik
喜愛	omiljeno
洪水	poplava
洪水	poplave
洪水	poplava
洪水	poplava
防衛	odbrana
防衛	odbranu
防衛	odbrana
相當於	ekvivalentni
相當於	ekvivalent
巢	gnijezdo
委託	naručio
輸出	izlaz
輸出	proizvodnja
首映	premijeru
首映	premijerno
藥	medicina
思考	misleći
思考	reflections
