dhe	وال
sekretar	الامين
sekretar	سكرتير
sekretar	السكرتير
final	النهائي
final	نهائي
shpellat	الكهوف
rrugët	الطرق
rrugët	طرق
rrugët	الطرقات
rrugët	شوارع
rrugët	الشوارع
rrugët	دروب
rrugët	طرق
agim	داون
agim	الفجر
agim	فجر
agim	الشروق
agim	شروق
varet	يعتمد
windows	windows
windows	النوافذ
windows	ويندوز
windows	نوافذ
date	موعد
date	الموعد
date	التاريخ
date	تاريخ
tituj	العناوين
tituj	الالقاب
tituj	عناوين
tituj	القاب
kongresi	الكونغرس
kongresi	المؤتمر
kongresi	الكونجرس
kongresi	كونغرس
jugor	جنوبي
jugor	جنوبية
jugor	جنوب
xiii	xiii
amerika	امريكا
amerika	اميركا
vdes	اموت
vdes	مت
vdes	يموت
vdes	اموت
manastirit	الدير
manastirit	دير
kishë	شابل
kishë	كنيسه
kishë	كنيست
kishë	كنيسة
kishë	الكنيسة
model	الموديل
model	عارض
model	نموذج
model	موديل
model	النموذج
metoda	المنهج
metoda	طريقة
metoda	الطريقة
metoda	اسلوب
metoda	الاسلوب
metoda	منهج
metoda	اساليب
metoda	الاساليب
metoda	الطرائق
kina	الصين
kina	الصينية
nxënës	طلاب
nxënës	التلاميذ
nxënës	الطلاب
nxënës	طلبة
nxënës	الطلبة
nxënës	التلاميذ
nxënës	تلاميذ
nxënës	التلميذ
nxënës	تلميذ
nxënës	الطالب
nxënës	طالب
nxënës	تلميذ
nxënës	طالبة
nxënës	التلميذ
interes	المصلحة
interes	مصلحة
interes	الاهتمام
interes	الفائدة
interes	اهتمام
çështjet	المسائل
çështjet	قضايا
çështjet	القضايا
çështjet	مسائل
çështjet	مشكلات
antonio	انتونيو
antonio	انطونيو
viii	الثامن
viii	ثامنا
viii	viii
relativisht	نسبيا
trupave	قوات
trupave	القوات
ministria	وزارة
ministria	الوزارة
hapi	خطوة
hapi	الخطوة
mbahet	عقدت
ndahen	منفصل
ndahen	منفصل
ndahen	منفصلة
ndërtesa	البناء
ndërtesa	المبنى
ndërtesa	بناء
ndërtesa	مبنى
ndërtesa	البناية
ndërtesa	المباني
ndërtesa	البنايات
ndërtesa	مبان
ndërtesa	مباني
italisht	ايطالي
italisht	الايطالية
italisht	ايطالية
italisht	ايطاليا
italisht	الايطالي
muzeu	المتحف
muzeu	museum
muzeu	متحف
klima	المناخ
klima	مناخ
vlerësuar	قدرت
vlerësuar	يقدر
vlerësuar	اقدر
vlerësuar	تقدر
vlerësuar	نقدر
christian	المسيحية
christian	مسيحية
christian	مسيحي
christian	كريستيان
greqia	يونان
greqia	اليونان
baba	بابا
baba	ابى
baba	ابي
baba	الاب
baba	ابت
baba	اب
rumani	رومانيا
mësuar	تعلمت
porta	البوابة
porta	بوابة
porta	البوابه
ushtri	الجيش
ushtri	جيش
gazetar	الصحفي
gazetar	صحفية
gazetar	صحفي
gazetar	المراسل
gazetar	مراسل
grupet	الجماعات
grupet	المجموعات
grupet	مجموعات
detyrën	الواجب
detyrën	واجب
krahasim	مقارنة
krahasim	المقارنة
abu	ابو
krahina	مقاطعة
krahina	المحافظة
krahina	الاقليم
krahina	محافظة
krahina	اقليم
krahina	المقاطعة
richard	ريتشارد
ndryshim	التغير
ndryshim	تغيير
ndryshim	التغيير
ndryshim	غير
ndryshim	تغير
ndryshim	الفرق
ndryshim	اختلاف
ndryshim	الاختلاف
ndryshim	فرق
vlen	يستحق
ekonomi	اقتصاد
ekonomi	الاقتصاد
ekonomi	اقتصاد
ekonomi	الاقتصاد
sytë	اعين
sytë	عيون
sytë	العيون
sytë	عين
rus	روسي
rus	روسية
rus	الروسية
rus	روسيا
rus	الروسي
kodër	تل
kodër	هيل
kodër	التل
kodër	تلة
veprim	اكشن
veprim	العمل
veprim	الاجراء
veprim	اجراء
veprim	الحركة
ndaluar	محرم
ndaluar	ممنوع
ndaluar	حرام
pozita	المناصب
pozita	المواقف
pozita	مناصب
pozita	المواقع
shoqëria	مجتمع
shoqëria	المجتمع
shoqëria	الجمعية
shoqëria	الصداقة
shoqëria	صداقة
master	معلمي
master	ماجستير
master	معلم
master	ماستر
master	المعلم
punimet	يعمل
punimet	يشتغل
punimet	اشغال
punimet	ينفع
themelues	تاسيس
themelues	مؤسس
themelues	المؤسس
dobët	ضعيف
dobët	ضعيفة
dobët	الضعيف
lokal	محلي
lokal	محلية
lokal	المحلية
lokal	محليا
lokal	المحلي
moment	اللحظة
direkt	مباشرة
direkt	مباشر
direkt	المباشر
direkt	direct
direkt	مباشرة
isa	عيسى
politika	السياسات
politika	السياسة
politika	سياسة
kryeqytet	العاصمة
kryeqytet	عاصمة
besim	ايمانا
besim	فيث
besim	ايمان
besim	الايمان
besim	الثقة
besim	ثقة
besim	الثقة
besim	ثقة
besim	المعتقد
besim	اعتقاد
besim	الاعتقاد
besim	واثقة
besim	ثقة
besim	واثق
pushteti	قوة
pushteti	طاقة
pushteti	الطاقة
pushteti	القوة
pushteti	السلطة
pop	البوب
feja	الدين
feja	ديانة
feja	الديانة
pastër	نظيف
pastër	النظيفة
pastër	نظيفة
pastër	خالص
pastër	نقي
pastër	نقية
stil	ستايل
stil	اسلوب
stil	النمط
stil	الاسلوب
studio	الاستديو
studio	استوديو
studio	استديو
studio	ستوديو
studio	الاستوديو
fazën	الطور
fazën	المرحلة
fazën	مرحلة
islamike	الاسلامي
islamike	اسلامية
islamike	الاسلامية
islamike	اسلامي
islamike	اسلامية
vëllai	اخي
vëllai	اخ
vëllai	الاخ
serbë	صرب
serbë	الصرب
armatosura	المسلحة
armatosura	مسلحين
armatosura	مسلح
armatosura	مسلحة
armatosura	مسلحون
verë	صيفي
verë	الصيف
verë	صيف
verë	سمر
verë	نبيذ
verë	النبيذ
kuptohet	يفهم
kuptohet	مفهوم
gjëra	اشياء
gjëra	الاشياء
gjëra	الامور
gjëra	امور
gjëra	اشياء
urbane	الحضر
urbane	حضرية
urbane	الحضري
urbane	الحضرية
urbane	حضري
erës	الطاحونة
erës	الرياح
erës	الريح
erës	ريح
erës	رياح
teksti	نصوص
teksti	نص
teksti	النص
ligjore	قانوني
ligjore	قانونية
ligjore	القانوني
përpjekjet	الجهود
përpjekjet	المحاولات
përpjekjet	محاولات
personal	شخصيه
personal	شخصية
personal	شخصي
ndarja	مشاركة
ndarja	المشاركة
ndarja	تقاسم
ndarja	التشارك
ndarja	تجزئة
ndarja	التقسيم
ndarja	تقسيم
ndarja	الفراق
ndarja	فراق
bregdetare	الساحلي
bregdetare	الساحلية
bregdetare	ساحلية
kompani	شركه
kompani	شركة
kompani	الشركة
kompani	رفقة
kompani	الشركات
kompani	شركات
tokësore	الدنيوية
ekonomia	اقتصاد
ekonomia	الاقتصاد
ekonomia	اقتصاد
ekonomia	الاقتصاد
ari	اري
ari	الدب
ari	بير
ari	دب
ari	ذهبي
ari	جولد
ari	غولد
ari	ذهب
ari	الذهب
media	الاعلام
media	اعلام
dyte	ثانيا
dyte	الثانيه
dyte	تاني
dyte	الثاني
dyte	الثانية
dyte	ثاني
dielli	صن
dielli	شمس
dielli	الشمس
origjinale	اصيلة
origjinale	اصيل
origjinale	الاصلي
origjinale	اصلي
origjinale	الاصلية
origjinale	الاصل
origjinale	اصلية
anije	السفن
anije	سفن
anije	السفينة
anije	سفينة
anije	المركب
anije	القارب
anije	قارب
anije	زورق
anije	مركب
qëndroi	وقفت
indi	انديا
indi	الهند
indi	بالهند
shoqëri	شركه
shoqëri	شركة
shoqëri	الشركة
shoqëri	رفقة
shoqëri	مجتمع
shoqëri	المجتمع
shoqëri	الجمعية
gjak	دماء
gjak	دم
gjak	دما
gjak	الدم
përrua	كريك
egjipt	egypt
egjipt	مصر
lule	الزهور
lule	زهور
lule	الازهار
lule	ازهار
lule	الزهرة
lule	وردة
lule	زهرة
pyll	الغابات
pyll	غابات
pyll	الغابات
pyll	الغابة
pyll	غابة
pyll	غابات
speciale	الخاص
speciale	خاص
speciale	مميز
speciale	خاصة
carlos	كارلوس
makina	الة
makina	ماكينة
makina	الالة
makina	الماكينة
makina	ماكنة
makina	السيارة
makina	سيارة
makina	السيارات
makina	سيارات
përshkruar	وصفت
producent	المنتج
producent	منتجة
producent	منتج
producent	المنتجة
përfaqëson	يمثل
gjatësia	طول
gjatësia	الطول
përshtatshme	مناسبة
arabisht	العربية
arabisht	بالعربي
arabisht	عربي
arabisht	عربية
arabisht	بالعربية
berlin	برلين
qëllime	المقاصد
kitarë	الجيتار
kitarë	جيتار
kitarë	الغيتار
përgatitur	استعداد
anti	مناهضة
mbajt	عقدت
flasin	كلام
flasin	الحديث
flasin	الكلام
flasin	التحدث
gur	ستون
gur	حجر
gur	الحجارة
gur	حجارة
gur	الحجر
gur	الصخرة
gur	روك
gur	صخرة
gur	الروك
special	الخاص
special	خاص
special	مميز
special	خاصة
dendësia	كثافة
dendësia	الكثافة
vone	اواخر
vone	تاخر
vone	متاخرة
vone	متاخر
figurë	صورة
figurë	الصورة
figurë	الشكل
përshkruan	يصف
përshkruan	تصف
organet	الاعضاء
organet	اعضاء
shokët	اصدقاء
shokët	الاصدقاء
shokët	صديقان
trajneri	كوتش
trajneri	المدرب
trajneri	مدرب
gjermanisht	الالمانية
gjermanisht	المان
gjermanisht	الالماني
gjermanisht	المانيا
gjermanisht	الماني
gjermanisht	المانية
sërish	مجددا
sërish	ثانية
aftë	المهرة
aftë	مهرة
aftë	قادر
aftë	قادرة
aftë	قادرين
teatrin	المسرح
teatrin	مسرح
teatrin	المسرح
teatrin	مسرح
marre	اخذ
marre	ماخوذ
marre	تؤخذ
marre	المتخذة
spanjolle	الاسبانية
spanjolle	اسبانية
spanjolle	اسباني
spanjolle	اسبانيا
american	امريكية
american	امريكيون
american	امريكي
american	الامريكي
moshë	السن
moshë	العمر
hindu	الهندوس
air	هواء
air	الهواء
prapa	الظهر
prapa	عاد
prapa	العودة
prapa	عودة
prapa	ارجع
prapa	ظهر
veprimet	الاجراءات
veprimet	الافعال
veprimet	الدعاوى
veprimet	اجراءات
kategorisë	الفئة
kategorisë	فئة
japonia	اليابان
japonia	واليابان
gjysmën	نصف
gjysmën	النصف
vendas	محلي
vendas	محلية
vendas	المحلية
vendas	محليا
vendas	المحلي
beograd	بلغراد
arkeologjik	الاثرية
arkeologjik	اثري
grua	امراة
grua	المراة
niveli	مستوى
niveli	المستوى
mysliman	المسلم
mysliman	مسلم
mysliman	اسلامي
mysliman	مسلمة
klub	النادي
klub	ناد
klub	نادى
klub	نادي
klub	كلوب
përmbledhje	الموجز
përmbledhje	الملخص
përmbledhje	ملخص
përmbledhje	موجز
përmbajtja	محتوى
përmbajtja	المحتوى
përmbajtja	محتويات
përmbajtja	المضمون
përmbajtja	محتويات
çlirimtare	التحرر
çlirimtare	التحرير
qytetare	مدنية
qytetare	مدني
qytetare	المدنية
qytetare	المدني
qytetare	مواطن
qytetare	مواطنة
qytetare	المواطن
tradita	التقاليد
tradita	تقليد
tradita	التقليد
tradita	تقاليد
tradita	التقاليد
tradita	تقاليد
panjohur	مجهول
copa	القطع
copa	قطع
elementet	عناصر
elementet	العناصر
giovanni	جيوفاني
giovanni	جوفاني
mesëm	متوسط
mesëm	متوسطة
mesëm	المتوسط
dukshëm	مرئي
dukshëm	ظاهر
dukshëm	مرئية
das	داس
official	رسمي
official	الرسمي
official	رسمية
official	مسؤول
dashuria	العشق
dashuria	احب
dashuria	حب
dashuria	الحب
shfaqur	معروض
shfaqur	معروضة
akademia	اكاديمية
akademia	الاكاديمية
free	مجانا
free	حرة
free	مجاني
free	free
free	حر
det	البحر
det	بحر
zvicër	يسرا
zvicër	سويسرا
tash	الان
tash	والان
juaj	تك
dikush	شخص
dikush	احد
piktura	اللوحة
piktura	لوحة
piktura	الرسم
piktura	لوحات
piktura	اللوحات
verior	الشمالية
verior	شمال
verior	الشمالي
verior	شمالي
mbajnë	تحمل
mbajnë	احمل
shoqatës	جمعية
shoqatës	الرابطة
shoqatës	رابطة
shoqatës	الجمعية
studiuar	درست
shekujve	القرون
shekujve	قرون
ngjashëm	مشابهة
ngjashëm	مماثل
ngjashëm	مماثلة
ngjashëm	مشابه
mbushur	محشو
mbushur	محشوة
mbushur	محمل
mbushur	محملة
mbushur	ملا
banka	بانكس
banka	البنوك
banka	المصارف
banka	بنوك
banka	مصارف
banka	مصرف
banka	المصرف
banka	بنك
banka	البنك
marrëdhënie	جماع
marrëdhënie	الجماع
marrëdhënie	علاقة
marrëdhënie	العلاقة
marrëdhënie	العلاقات
marrëdhënie	علاقه
plan	الخطة
plan	خطة
duhen	حاجة
duhen	الحاجة
dyshim	الشك
dyshim	اشك
dyshim	شك
sllave	السلافية
shenjë	علامة
shenjë	وقع
shenjë	اشارة
shenjë	توقع
shenjë	التوقيع
ligjet	قوانين
ligjet	القوانين
bashkim	النقابة
bashkim	نقابة
bashkim	يونيون
bashkim	الاتحاد
thatë	الجافة
thatë	جاف
thatë	جافة
artin	الفن
artin	ارت
artin	فن
nderi	الشرف
nderi	شرف
vaj	النفط
vaj	الزيت
vaj	زيت
vaj	بترول
vaj	نفط
ndersa	بينما
rinisë	الشباب
rinisë	شب
milan	ميلان
milan	ميلانو
dhoma	الغرف
dhoma	غرف
dhoma	غرفة
dhoma	الغرفة
dhoma	حجرة
datë	موعد
datë	الموعد
datë	التاريخ
datë	تاريخ
artikujt	مقالات
artikujt	المقالات
gjeneral	عام
gjeneral	لواء
gjeneral	اللواء
gjeneral	جنرال
gjeneral	عامة
gjeneral	الجنرال
show	اظهار
show	عرض
show	اظهر
show	العرض
show	اعرض
institucionet	مؤسسات
institucionet	المؤسسات
kufijtë	حدود
kufijtë	الحدود
kufijtë	حدود
kufijtë	الحدود
doktor	الدكتور
doktor	طبيب
doktor	دكتور
doktor	الطبيب
doktor	دكتورة
personi	شخص
personi	الشخص
mëparshme	سابق
mëparshme	سابقة
mëparshme	السابق
mëparshme	السابقة
ligj	القانون
ligj	قانون
ligj	law
prodhim	الصنع
prodhim	تصنيع
prodhim	التصنيع
prodhim	ناتج
prodhim	الناتج
prodhim	الاخراج
prodhim	النواتج
prodhim	المنتج
prodhim	منتجات
prodhim	منتج
prodhim	المنتجات
prodhim	الانتاج
prodhim	انتاج
prodhim	تصنيع
prodhim	التصنيع
çmime	اسعار
çmime	الاسعار
çmime	جوائز
çmime	الجوائز
çmime	جوائز
çmime	الجوائز
varg	النطاق
varg	مدى
varg	المدى
varg	نطاق
varg	سلسلة
varg	خيط
varg	السلسلة
line	سطر
line	السطر
line	الخط
line	خط
sekretari	سكرتيرة
sekretari	الامين
sekretari	سكرتير
sekretari	السكرتير
fort	ضيقة
fort	ضيق
fort	بجد
fort	صعب
fort	صعبة
fort	قوى
fort	قويا
fort	قوية
fort	قوي
fort	حصن
fort	الحصن
fort	فورت
shoqëruar	صاحبت
shoqëruar	رافقت
valle	قص
valle	الرقص
valle	رقص
valle	رقصة
industriale	صناعي
industriale	صناعية
industriale	الصناعية
mëparshëm	سابق
mëparshëm	سابقة
mëparshëm	السابق
mëparshëm	السابقة
piktor	الرسام
piktor	رسام
stili	ستايل
stili	اسلوب
stili	النمط
stili	الاسلوب
filmat	الافلام
filmat	افلام
filmat	الافلام
filmat	افلام
teori	نظرية
teori	النظرية
natën	ليلا
natën	الليل
natën	ليلة
natën	ليل
andrea	اندريا
marr	احصل
marr	الحصول
marr	احضر
fisi	عشيرة
fisi	العشيرة
fisi	قبيلة
fisi	القبيلة
