den	на
människan	мен
människan	човекот
dublin	даблин
gävle	јевле
polisen	полицијата
polisen	полиција
california	калифорнија
vis	вис
vis	мудар
vis	мудри
vis	мудро
vis	мудра
bröt	банкрот
bröt	скрши
brian	брајан
tydligt	јасно
tydligt	очигледно
slätter	рамнина
slätter	рамнини
hälften	пола
hälften	половина
hälften	половината
union	синдикат
union	унија
union	union
verkligen	навистина
verkligen	стварно
verkligen	навистина
ensam	сами
ensam	сама
ensam	сам
ensam	осамена
ensam	осамени
ensam	осамен
ensam	осамено
arbetat	работел
arbetat	работев
arbetat	работеше
arbetat	функционираше
arbetat	работено
läsa	читај
läsa	читам
läsa	читање
läsa	читајте
läsa	прочитај
läsa	прочитајте
läsa	четиво
läsa	читањето
läsa	читање
egenskaper	карактеристики
egenskaper	својства
stig	стиг
andalusien	андалузија
kanarieöarna	канаринците
syd	југ
syd	јужно
syd	јужна
syd	сид
syd	syd
håll	држи
dom	ги
dom	нив
dom	тие
dom	они
dom	дом
dom	dom
trä	дрвено
trä	дрвена
trä	дрвен
trä	дрвени
trä	дрво
trä	дрва
gröna	зелен
gröna	зелена
gröna	зелено
gröna	зелени
gröna	зелените
dra	повлечи
dra	влечење
dra	привлече
dra	нацртај
järnväg	железници
järnväg	железничка
järnväg	железница
järnväg	железнички
järnväg	железничка
järnväg	железница
järnväg	железница
meddelade	пренесена
meddelade	најави
meddelade	најавена
vol	vol
värde	вредност
natten	вечер
natten	нок
natten	ноќ
natten	night
patrick	патрик
ann	ен
ann	ан
dvd	dvd
dvd	двд
alan	алан
alan	ален
fiskar	риби
fiskar	фиш
fiskar	риба
fiskar	риболов
fiskar	рибарење
natura	натура
madagaskar	мадагаскар
historiker	историчар
historiker	историчари
historiker	историчарите
rättigheter	права
snö	снег
topp	top
topp	топ
topp	врвот
topp	врв
institutet	институт
tibet	тибет
bear	мече
bear	мечка
lära	предаваат
lära	учење
lära	учењето
lära	дознај
lära	учи
lära	научи
lära	научете
lära	дознајте
standard	стандарден
standard	стандардно
standard	стандард
standard	стандардна
standard	стандардни
standard	стандарден
standard	стандардно
alabama	алабама
panama	панама
vinner	победува
vinner	победи
kortare	покус
kortare	пократок
kortare	пократко
kortare	скратен
kortare	скратена
skrivna	напишано
skrivna	напишани
skrivna	пишано
skrivna	пишан
stationen	станица
howard	хауард
howard	ховард
natur	природа
natur	природата
menade	наменето
menade	смислен
menade	наменета
menade	значеше
rolf	ролф
framåt	нанапред
framåt	напред
framåt	однапред
framåt	напредување
missouri	мисури
samlade	собрани
samlade	собрал
samlade	собран
samlade	собрани
samlade	собирал
samlade	собрано
samlade	собрана
addis	адис
vladimir	владимир
vladimir	vladimir
knut	кнут
knut	чвор
knut	јазол
dubbel	дупла
dubbel	двојно
dubbel	дупло
dubbel	двојна
dubbel	двојно
dubbel	dual
mästerskapet	шампионат
mästerskapet	првенство
mästerskapet	шампионски
last	оптоварување
last	карго
last	товар
kontroll	контрола
tillfällen	наврати
tillfällen	прилики
teknik	техника
teknik	технологиите
teknik	технологии
teknik	технологија
teknik	техники
musikalbum	албум
välja	избирањето
välja	одбери
välja	избери
välja	изберете
välja	избирајќи
traditionella	традиционални
traditionella	традиционално
traditionella	традиционална
traditionella	традиционален
minne	спомен
minne	меморија
minne	сеќавање
målet	таргет
målet	метата
målet	мета
tidskriften	магазин
tidskriften	списание
krävs	потребна
krävs	потребно
krävs	потребни
krävs	задолжително
taiwan	тајван
norman	норман
grundare	основачи
grundare	основачите
grundare	основач
abeba	абеба
princip	начело
princip	принцип
kyrkor	цркви
rené	рене
rené	рене
regierungsbezirk	regierungsbezirk
pan	пан
pan	тава
berget	планинска
berget	планински
berget	планина
berget	маунт
berget	планината
berget	монтирање
jim	џим
jim	jim
regemente	полк
regemente	полкот
starka	јака
starka	јаки
starka	силни
starka	силен
starka	силна
reste	патувал
reste	патувал
reste	патувале
reste	патуваше
party	партиски
party	партиска
