the	на
fulfilled	наповнене
retaliation	відплата
miner	шахтар
yin	інь
cbe	cbe
segregation	оброблених
substitution	підстановки
kelley	келлі
incidence	подія
incidence	події
wikinews	вікіновини
kinetic	кінетична
bernhard	бернгард
hereford	герефорд
zheng	чжен
nairobi	найробі
gypsy	циган
falsely	неправдиве
optics	оптика
touches	торкнеться
touches	торкається
touches	туш
tanner	таннер
hitchcock	гічкок
manifold	многовид
nests	гнізда
moe	мо
dependence	залежність
pixels	пікселів
pixels	пікселі
yves	ів
prefers	хоче
xiao	сяо
gymnast	гімнастка
mop	моп
helm	проведених
eduard	едуард
bis	bis
vie	ві
pilgrims	паломників
merrill	меррілл
bail	заставу
rigorous	ретельне
sha	ша
gem	альпіністів
saul	сол
duffy	даффі
totals	підсумків
offended	образився
waltz	вальс
medicinal	лікарські
epa	epa
ambition	амбіції
disturbing	неприємні
pardon	даруйте
linguist	філолог
strangers	чужинці
camille	каміла
camille	каміль
beverages	напої
beverages	алкоголю
vila	vila
lend	позичити
tandem	тандем
semiconductor	напівпровідник
nomenclature	номенклатура
browning	браунінг
muse	музи
silesia	сілезія
antigua	антигуа
isis	isis
tires	шини
simplicity	простота
fuels	палива
swindon	свіндон
padma	падма
hostility	ворожість
gabon	габону
theoretically	теоретично
poole	пул
maud	мод
ritchie	річі
correctional	транспортному
mckenzie	маккензі
burnley	бернлі
sermon	проповіді
sermon	проповідь
venom	venom
tha	tha
elton	елтон
capitalist	спалахнув
dominique	домінік
compilations	збірників
ramón	рамон
priesthood	священиків
awb	awb
geologist	геолог
veins	вени
veins	вена
veins	венах
sarawak	саравак
organizer	організатор
organizer	організатора
galloway	галловей
referees	referees
sud	sud
patel	пател
protects	захищає
sulfur	сірка
vivian	вівіан
desires	бажанням
desires	забаганки
pak	пак
fatty	фатті
fatty	жирні
feng	фен
protectorate	протекторат
tobias	тобіас
adaptive	адаптивний
federico	федеріко
nike	nike
nike	ніка
emanuel	емануель
manners	манери
tuscany	тоскана
documenting	документування
tao	тао
scripture	писання
scripture	письма
rusty	расті
rusty	немов
shout	кричать
shout	кричати
stronghold	stronghold
spray	спрей
pixel	пікселів
pixel	піксель
tile	плитка
tile	плиткою
tile	плитку
ornamental	декоративні
suns	suns
webber	веббер
cis	снд
josephine	josephine
preaching	проповідувати
distortion	викривлення
distortion	спотворення
roofs	забороненого
roofs	дахи
hail	град
hail	богородице
bayer	bayer
paradigm	парадигма
dewey	дьюї
indicators	патентів
paranormal	містика
compatibility	сумісність
grasp	знається
grasp	лап
kyrgyzstan	киргизстану
hardcover	палітурка
atoll	атол
mythical	міфічні
rufus	руф
atheist	атеїст
warns	попереджає
mis	mis
booklet	буклет
montréal	монреаль
île	іль
heats	трапляються
ortiz	ортіс
lever	важіль
symmetric	симетричний
doo	ду
blowing	фсб
lobbying	лобіювання
choreography	хореографія
choreography	хореографії
saloon	закривання
thieves	злодіїв
thieves	злодії
sabbath	sabbath
zeppelin	zeppelin
bernardo	бернардо
mystical	загадкові
société	société
fundamentally	принципово
metaphor	метафора
lokomotiv	локомотив
salvage	залишкова
oasis	oasis
oasis	оазис
beverage	напої
stefano	стефано
galaxies	галактики
galaxies	галактик
shelters	притулком
sexy	сексі
threaten	загрожують
quantitative	інституційних
guessing	припущення
parentheses	дужках
hutton	гаттон
lai	лай
treats	трактує
treats	ставиться
arid	народитися
trams	трамваї
washing	мити
skies	небо
vampires	вампіри
vampires	вампірів
bathroom	туалет
bartlett	бартлетт
crowded	переповнений
harmonic	гармонійного
psychiatrist	психіатра
guido	гвідо
discogs	discogs
fas	fas
qin	цінь
ethel	етель
glossary	глосарій
cavity	лопатки
aziz	азіз
forgive	прости
forgive	пробач
forgive	пробачити
sardinia	сардинія
transylvania	трансільванія
dai	дай
reggie	реджі
repetitive	постійної
repetitive	повторюється
miracles	чудеса
miracles	дива
roc	рок
fam	fam
pumps	помпи
sniper	снайпер
pod	под
kin	рідні
obsession	одержимість
obsession	нав
nowrap	nowrap
ezra	езра
gertrude	гертруда
guthrie	гатрі
lola	lola
goodwin	гудвін
hellenic	грецька
mutually	взаємопов
parkinson	паркінсон
sums	підсумовує
sums	суми
hormone	гормон
audrey	одрі
gut	гут
archers	стрільці
drummond	драммонд
aperture	апертура
mammal	ссавці
spotlight	spotlight
seldom	рідко
spice	спеції
spice	spice
assistants	допоміжні
fitzroy	фіцрой
outlaw	злочинного
harald	гаральд
genetically	генетично
rotor	ротор
mas	mas
mas	мас
splits	дроблення
peabody	peabody
drafts	чернетки
periodical	регулярні
sylvester	сильвестр
mil	mil
claudio	клаудіо
witches	відьом
witches	відьми
tomas	томас
destroys	нищить
destroys	знищує
apples	яблуками
apples	яблука
arenas	арени
ángel	анхель
sabah	сабах
napier	napier
lucius	луцій
realms	realms
vargas	варгас
headings	заголовки
headings	заголовків
grazing	пасовищах
resisted	опиралися
dictator	диктатор
croydon	кройдон
enthusiasts	розробленого
montenegrin	чорногорська
laughing	сміються
laughing	сміявся
laughing	сміється
negatively	ємних
ames	ames
reluctantly	неохоче
predictions	прогнозів
preferably	бажано
precedence	прецедент
potatoes	картоплю
potatoes	картопля
