категорија	categorie
дивизија	divisie
дивизија	afdeling
дивизија	deling
дивизија	division
пејач	zanger
пејач	singer
пејач	zangeres
муслимани	moslims
уредник	uitgever
уредник	hoofdredacteur
уредник	redacteur
уредник	editor
уредник	bewerker
котлина	vallei
вашингтон	washington
важно	belangrijke
важно	belangrijk
јане	jane
јане	janneke
договори	contracten
договори	deals
договори	akkoorden
договори	overeenkomsten
стандарди	normen
стандарди	standaarden
стандарди	standaards
европска	europese
европска	europees
намера	intentie
намера	intentie
намера	bedoeling
дискусија	discussie
дискусија	discussies
слободна	free
слободна	vrij
слободна	gratis
еридан	eridanus
наскоро	snel
наскоро	spoedig
наскоро	binnenkort
наскоро	soon
наскоро	weldra
жител	inwoner
жител	ingezetene
жител	woonachtig
римска	roman
римска	romeinse
римска	romeins
патишта	wegen
крива	kromme
крива	curve
зема	nam
домот	thuis
домот	home
домот	huis
домот	startpagina
слава	slava
слава	loof
слава	lof
слава	glorie
слава	roem
слава	heerlijkheid
слава	glory
слава	bekendheid
слава	beroemdheid
слава	roem
слава	faam
грешка	vergissing
грешка	fout
грешка	foutje
грешка	fouten
грешка	vergissing
грешка	fout
последна	laatste
целосна	vol
целосна	volledig
целосна	full
целосна	volledige
целосна	volle
пропаганда	propaganda
избрани	uitverkorene
избрани	uitgekozen
избрани	gekozen
избрани	uitverkoren
избрани	geselecteerde
избрани	geselecteerd
избрани	uitgekozen
избрани	gekozen
воздух	lucht
патување	reizen
патување	reis
патување	journey
патување	reis
патување	trip
конференција	conferentie
старо	ouwe
старо	oude
старо	oud
доказ	bewijzen
доказ	bewijs
поточно	specifiek
создадени	aangemaakt
создадени	gecreëerd
создадени	gemaakt
создадени	geschapen
гас	gus
гас	gas
предлог	voorstel
предлог	suggestie
возила	voertuigen
кажува	zegt
кажува	vertelt
соло	solo
далеку	far
далеку	ver
далеку	weg
таква	dergelijke
мажите	mannen
контакт	contact
контакт	contactpersoon
шума	bos
шума	bossen
шума	houtsoorten
шума	woud
шума	bos
шума	bossen
соодветно	dienovereenkomstig
соодветно	toepasselijk
соодветно	geschikt
соодветно	passende
соодветно	passend
соодветно	gepast
соодветно	adequaat
сер	meneer
сер	ser
посветена	gewijd
посветена	toegewijde
посветена	toegewijd
посветена	opgedragen
подобрување	verbetering
подобрување	verbeteren
подобрување	verbeter
подобрување	verbeteren
подобрување	verbetering
подобрување	verbetering
значајна	gedenkwaardige
значајна	gewichtig
значајна	significant
значајна	betekenisvolle
значајна	zinvolle
значајна	zinvol
значајна	betekenisvol
припаѓаат	behoren
помага	helpen
помага	assisteren
помага	helpt
спротивно	tegengesteld
спротивно	tegenovergesteld
спротивно	tegenovergestelde
спротивно	tegenover
активно	active
активно	actieve
активно	actief
активно	actief
ноќ	avond
ноќ	nacht
ноќ	avondje
градина	tuintje
градина	tuin
фонд	fonds
учествувале	meegedaan
учествувале	deelgenomen
црно	zwarte
црно	black
црно	zwart
намали	verminderen
намали	reduceren
намали	verkleinen
намали	verminderen
намали	afname
намали	daling
намали	vermindering
воден	water
воден	geleid
воден	begeleide
воден	geleide
воден	begeleid
сам	alone
сам	alleen
работници	werkers
работници	werkenden
работници	arbeiders
работници	werknemers
волф	wolf
волф	wolff
буква	brief
буква	letter
учесници	deelnemers
примероци	specimen
примероци	specimens
примероци	monsters
примероци	stalen
имот	eigenschap
имот	eigendom
имот	vastgoed
имот	landgoed
забележал	opviel
забележал	opgemerkt
забележал	opgevallen
борби	gevechten
борби	veldslagen
борби	gevechten
финска	finland
фактор	factor
научно	wetenschappelijk
рајна	rijn
рајна	rhein
способност	vermogen
термин	term
селска	boer
напушти	afsluiten
напушти	stoppen
напушти	verlof
напушти	verlaat
напушти	vertrek
напушти	verlaten
разлики	diff
разлики	verschil
разлики	verschillen
хит	hit
хит	treffer
хит	geraakt
музичар	musicus
музичар	muzikant
кратки	kort
кратки	short
кратки	korte
донесе	gebracht
донесе	meegebracht
донесе	bracht
донесе	breng
донесе	brengen
силите	forces
силите	krachten
комплекс	complexe
комплекс	complex
комплекс	ingewikkeld
ослободување	release
ослободување	vrijlating
ослободување	loslaten
ослободување	vrijgave
ослободување	vrijspraak
традиционално	traditioneel
традиционално	traditionele
традиционално	traditioneel
медицински	medische
медицински	medisch
продуцент	producent
продуцент	producer
типови	typen
типови	soorten
типови	types
добитници	winnaars
локални	lokale
локални	plaatselijk
локални	lokaal
руска	russisch
руска	rus
руска	russische
непознат	onbekende
непознат	onbekend
влијае	beïnvloedt
пад	achteruitgang
пад	verval
пад	afwijzen
пад	herfst
пад	fall
пад	vallen
создаден	aangemaakt
создаден	gecreëerd
создаден	gemaakt
создаден	geschapen
верски	religieuze
верски	religieus
