dan	dan
dokumentasi	dokumentus
sukhoi	suchoj
benz	benz
canal	kanalas
hamil	nėščia
samar	samaras
berkeley	berkeley
cawan	taurė
android	android
ambang	riba
ambang	slenkstis
leon	leonas
leon	leono
viking	vikingai
diusir	išmestas
pablo	pablo
dinosaur	dinozauras
dinosaur	dinozaurai
memancing	žvejyba
memancing	žvejybos
diagnosis	diagnozės
diagnosis	diagnozė
diagnosis	diagnostika
apulia	apulijos
perkhemahan	stovyklos
perkhemahan	stovykla
perkhemahan	stovyklos
perkhemahan	stovyklos
perkhemahan	stovyklose
penjelajahan	žvalgyba
penjelajahan	žvalgybos
penjelajahan	žvalgymo
esei	esė
wanderers	wanderers
hobi	hobis
hobi	pomėgius
warni	spalvinga
dikemaskini	atnaujintas
memanfaatkan	svertas
memanfaatkan	sverto
lengkung	kreivės
circuit	trasa
circuit	grandinė
kefahaman	idealus
andes	andai
kebahagiaan	laimės
kebahagiaan	laime
kebahagiaan	laimė
hiro	hiro
wikitext	wikitext
ost	ost
hokkaido	hokaido
vertebrat	stuburinių
neil	neil
anderlecht	anderlecht
chennai	čenajus
domingo	domingo
farmasi	farmacijos
farmasi	vaistinėse
farmasi	vaistinės
farmasi	vaistinės
farmasi	vaistinė
saud	saudas
bersidang	šaukiami
bersidang	sušaukti
rail	geležinkelis
rail	geležinkelių
rail	geležinkeliai
que	que
nuri	nuri
kebuluran	badas
kebuluran	badauti
kebuluran	bado
suharto	suharto
konsesi	koncesijos
konsesi	koncesija
kennel	kennel
usang	dėvėti
hwang	hwang
batak	batak
mahdi	mahdi
mallorca	maljorka
salman	salman
cremona	cremona
cinderella	pelenė
okinawa	okinavos
nyamuk	uodų
ritual	ritualas
ritual	ritualai
hart	hart
penyiar	transliuotojas
berprestij	prestižinio
monitor	integravimo
dai	dai
kegelapan	tamsa
sperma	sperma
turbo	turbo
frigat	fregata
alkali	šarminiai
harbour	uosto
harbour	harbour
interwiki	interwiki
upahan	samdinys
upahan	samdiniai
penjahat	piktadariai
kriket	kriketo
zodiak	zodiakas
zodiak	zodiako
direbus	troškinta
direbus	kraujospūdį
hopkins	hopkins
hamburger	hamburger
albion	albion
benci	neapykanta
benci	nekenčiu
benci	neapykanta
meminjam	skolinimosi
meminjam	skolinimasis
meminjam	skolinimas
meminjam	skolinimo
tournament	turnyras
tournament	turnyro
diimport	importuota
diimport	importuoti
diimport	importuojamas
diimport	importuojama
psv	psv
arnold	arnoldas
dituntut	teigė
elok	madingas
balistik	balistinių
balistik	balistikos
perhambaan	vergovė
terasing	izoliuota
yamaha	yamaha
mladá	mlada
etimologi	etimologija
rai	rugių
buffalo	buivolo
mengingati	prisimenant
mengingati	prisiminti
tampar	slap
glenn	glenas
pengasingan	tremtyje
pengasingan	atskirtis
pengasingan	izoliacija
pengasingan	izoliacijos
fulham	fulham
ramah	draugiška
ramah	draugiškai
ramah	draugiškas
ramah	draugišką
ramah	draugiški
gates	vartus
gates	vartai
andrea	andrea
fia	fia
michelle	michelle
menguntungkan	pelninga
menguntungkan	pelningas
keith	keith
mistik	mistikos
penahanan	sulaikymo
penahanan	sulaikymas
mikhail	michailas
fon	šriftas
fon	šrifto
bertam	kurapka
fbi	ftb
bercita	aspire
bercita	pradedantiesiems
berjuta	milijonus
berjuta	milijonų
berjuta	milijonai
hanja	handža
dramatik	dramatiška
bukaan	angų
debit	debeto
edited	redaguota
sometimes	kartais
kotor	purvinas
kotor	purvinas
terkuat	stipriausia
selamanya	amžinai
referendum	referendumo
referendum	referendumas
pont	pont
aviv	avivas
fci	fci
azimat	amuletas
azimat	žavesį
gao	gao
ting	ting
diva	diva
kurt	kurtas
jambul	kuoduotasis
swift	swift
vishnu	višnaus
anjakan	pamaina
rentetan	griežtas
rentetan	stygas
kun	kun
coruña	coruña
puting	spenelius
puting	spenelis
terlatih	apmokyti
ville	ville
gsub	gsub
instrumen	instrumentai
klorida	chloridas
klorida	chlorido
cicak	driežas
soprano	soprano
lgbt	lgbt
property	savybė
property	turtas
property	nuosavybė
rabung	ridge
antena	antena
antena	antenos
persepsi	suvokimas
persepsi	supratimas
persepsi	suvokimo
kemakmuran	klestėjimas
kemakmuran	gerovės
kemakmuran	gerovė
valle	valle
melengkung	kreivi
dihargai	vertinamas
dihuni	apgyvendintas
fasis	fašistų
fasis	fašistai
factor	faktorius
factor	daugiklis
factor	veiksnys
ditaja	remiama
ditaja	remiamos
ict	irt
baix	baš
hentaman	poveikio
hat	kepure
hat	kepurė
pet	pet
menyelia	prižiūrėti
pelaku	nusikaltėlis
pelaku	kaltininkas
pelaku	atlikėjai
igor	igor
aids	aids
owen	owen
pendarahan	kraujavimas
mcdonnell	mcdonnell
gerald	džeraldas
hora	hora
wikitable	wikitable
success	sėkmė
success	sėkmės
umbi	svogūnėliai
nikah	nesantuokiniai
nikah	santuokos
nikah	santuoka
nebula	ūkas
junction	sandūra
konvoi	konvojus
mendominasi	dominuoti
peladang	sodininkai
peladang	ūkininkas
perfect	tobulos
perfect	tobulas
perfect	tobula
avellino	avellino
ulat	vikšras
ulat	vikšrai
budějovice	budějovice
menjerit	rėkia
menjerit	rėkti
abstrak	abstraktus
azad	azad
tempahan	išlygų
tempahan	užsakymų
tempahan	rezervacija
yale	yale
stoke	stoke
räikkönen	räikkönen
dipelajari	tiriamas
aris	aris
pekali	koeficientas
pekali	koeficientai
ned	nedas
melody	melodija
keracunan	apsinuodijimo
kijang	gazelė
shonen	shonen
platun	būrys
sengkang	brūkšneliai
tao	tao
peribahasa	patarlė
peribahasa	patarlių
sergio	sergio
punjabi	pandžabų
messina	mesina
ubuntu	ubuntu
mani	manis
petai	speciosa
needed	reikėjo
noah	nojus
pic	pikis
gangster	gangsteris
gangster	gangsta
nasser	nasser
jpn	jpn
mendiang	vėlai
morfologi	morfologija
dae	dae
toei	toei
espn	espn
constantine	konstantinas
armour	šarvai
simbolik	simbolinę
khalayak	auditorija
khalayak	auditorijai
khalayak	publika
kiraan	skaičiuoti
jamak	daugiskaita
aargau	argau
nissan	nissan
biscay	biskajos
jagaan	globos
coli	coli
root	root
rebus	kraujospūdį
glukosa	gliukozė
zhu	zhu
kemasyhuran	fame
stor	laikyti
stor	parduotuvė
melawati	aplankyti
ret	ret
jururawat	slaugytojų
jururawat	slaugytoja
jururawat	slaugos
walid	validas
diabaikan	ignoruoti
diabaikan	ignoruojami
trees	medžiai
rocky	rokis
aristotle	aristotelis
schalke	schalke
mutasi	mutantai
cleopatra	kleopatra
polinesia	polinezija
crazy	proto
ronaldo	ronaldo
nice	gražiai
nice	gražus
nice	gražūs
nice	gražu
pencuri	vagys
pencuri	vagis
suspek	įtariamieji
suspek	įtariamieji
suspek	įtariamasis
edwin	edvinas
tekstur	tekstūra
rachel	reičel
mengharapkan	tikėtis
cctv	cctv
tanam	sodinimo
tanam	sodinti
greenland	grenlandijos
greenland	grenlandija
emmanuel	emmanuel
ranting	šakelių
kitar	ciklų
kitar	ciklai
kitar	ciklas
cacat	defektų
garcía	garcía
suit	apartamentai
tonumber	tonumber
sentai	sentai
thomson	thomson
pereputan	skilimo
pereputan	skilimas
marcos	marcos
silikon	silicis
silikon	silicio
silikon	silikono
strakonice	strakonice
aur	aur
mila	mila
beratnya	sveria
alive	gyva
alive	gyvi
alive	gyvas
collie	kolis
brugge	brugge
shima	šimos
pendidik	pedagogė
pendidik	pedagogai
perduaan	dvejetainis
winston	winston
batman	betmenas
kunyit	šafranas
franco	franco
panda	panda
panda	pandas
bupati	regentas
boss	bose
boss	bosas
automotif	automobiliai
automotif	automobilių
padua	padua
bercuti	šventės
subtropika	subtropiniai
purpose	tikslas
purpose	paskirtis
maki	maki
ute	ute
colt	colt
rodríguez	rodríguez
arteri	arterijų
liège	lježo
share	akcija
share	dalintis
memintas	aplenkia
memintas	apeiti
ladam	pasaga
rondaan	patruliavimo
mia	mia
leopard	leopardas
mer	mer
esp	esp
span	kempinė
easter	velykų
bewarna	spalvinga
troy	troy
troy	trojos
diari	dienoraštis
arya	arijai
con	con
sotong	kalmarų
sotong	aštuonkojis
toro	toro
sarapan	pusryčiams
sarapan	pusryčiai
sarapan	pusryčių
lelangit	gomurio
almería	almería
begawan	begavanas
jelmaan	transformacijas
adelaide	adelaide
macdonald	macdonald
leiden	leideno
cemburu	pavydžiu
cemburu	pavydi
cemburu	pavydas
cemburu	pavydas
uranus	uranas
alp	alp
caves	olas
newfoundland	niufaundlando
maruah	orumą
maruah	orumo
maruah	orumas
maruah	pasididžiavimas
maruah	garbės
maruah	garbė
maruah	garbės
maruah	garbė
dick	dikas
aki	aki
murad	muradas
parade	paradas
pilot	pilotai
hokage	hokage
heinrich	henrikas
pentingnya	svarbą
borough	borough
uta	uta
kat	kat
papa	tėti
tablet	tabletės
pembolehubah	kintamasis
gilbert	gilbert
paksa	force
student	studentų
student	studentė
student	studentas
joseon	joseon
darjat	perspektyvas
cuka	actas
ayahanda	tėvas
enggang	ragasnapis
bertenaga	energingas
samseng	gangsteriai
samseng	gangsteris
tripoli	tripolis
pasha	paša
alim	alim
wisconsin	viskonsino
lian	lian
notre	notre
mariam	mariam
mengabaikan	ignoruoja
falls	krenta
purple	violetinė
chiba	čiba
mizuki	mizuki
malayalam	malajalių
astrologi	astrologija
terbiar	apleistas
terbiar	apleista
diangkut	vežami
diangkut	gabenama
disyorkan	rekomenduoja
pengkaji	entuziastas
sapi	karvės
sapi	karvė
sapi	ku
puri	puri
luncur	čiuožimo
muslims	musulmonai
phil	filai
ditanya	paprašė
hunt	medžioti
keroh	sode
keroh	sodas
afghan	afganistano
yorkshire	jorkšyro
kekerapan	dažnumas
kekerapan	dažnis
delegasi	delegacija
delegasi	pavedimas
delegasi	delegatai
kelam	dima
isabella	izabelė
pembaikan	remontas
pembaikan	gerinimo
pembaikan	pagerėjimas
berbau	kvapas
embun	rasos
embun	rasa
bordeaux	bordo
carol	kerol
boat	valties
boat	valtis
lia	lia
kebijaksanaan	išmintis
kebijaksanaan	išminties
sharon	šeron
mikroskop	mikroskopu
louvre	luvras
guevara	guevara
syarahan	paskaita
drs	daktarus
laila	laila
urat	sausgyslės
urat	venomis
jefferson	jefferson
derby	derbis
worldwide	pasaulyje
tatar	atnaujinimas
tatar	atnaujinta
tatar	totorių
wigan	wigan
leeds	leeds
pembina	builder
lata	kaskada
lata	lata
dakota	dakotos
termodinamik	termodinamika
perlanggaran	bump
perlanggaran	susidūrimas
perlanggaran	susidūrimo
perlanggaran	kolizijos
tech	tech
paulus	paulus
paulus	paulius
kekosongan	emptiness
keajaiban	stebuklus
keajaiban	stebuklas
keajaiban	stebuklus
forever	amžinai
parms	parms
bijirin	grūdų
bijirin	javai
bijirin	grūdai
janggut	barzda
burger	burger
moor	maurai
moor	atsiremti
moor	teleskopo
halia	imbiero
perangkap	spąstai
perangkap	gaudyklė
perangkap	gaudyklės
perangkap	gaudyklių
perangkap	gaudyklės
teja	spindesio
kesuburan	vaisingumo
rudolf	rudolf
tauhu	tofu
ralph	ralph
hibrid	hibridinių
rezeki	pragyvenimo
sut	tinka
sut	kostiumas
rush	rush
lesbian	lesbietės
wikiproject	wikiproject
mamluk	mameliukai
kiev	kijevo
kiev	kijeve
euclid	euklido
subsidi	subsidija
subsidi	subsidijas
subsidi	subsidijų
subsidi	subsidijos
fatima	fatima
saliran	drenažo
berkebolehan	išsilavinę
chao	menam
landak	ežys
akatsuki	akatsuki
moses	moses
perth	perth
pangsapuri	buto
pangsapuri	butas
pangsapuri	bute
pangsapuri	butų
akira	akira
tutong	tutongo
treviso	treviso
perabot	baldai
direktori	aplankas
bradley	bradley
salle	salle
jutsu	jutsu
tiara	tiara
kabin	salono
kabin	kabina
penderitaan	kančia
penderitaan	kančias
penderitaan	kančios
dinafikan	atsisakė
dinafikan	atmestas
dinafikan	atmesta
dihoskan	surengė
sudu	šaukštai
sudu	šaukštu
karak	karako
louisiana	luizianos
simen	cementas
simen	cemento
navbox	navbox
aktobe	aktobe
cnn	cnn
kebanggaan	pasididžiavimas
evil	blogis
evil	blogio
creek	upelio
ger	ger
camera	kamera
omega	omega
aspirasi	siekius
aspirasi	siekiai
dipukul	mušami
suri	suri
treasure	mokesčių
treasure	lobis
tara	tara
lava	lava
pemikir	mąstytojų
pemikir	mąstytojas
potong	taupymo
saxon	sakse
previous	ankstesnė
previous	ankstesnis
previous	ankstesnių
acre	akras
tinju	bokso
snake	gyvatės
snake	gyvate
snake	gyvatė
lunas	kilio
aztek	actekų
strip	juostelės
jenaka	humoras
jenaka	juokelių
polimer	polimeras
moldova	kreditoriai
moldova	moldovos
mindanao	mindanao
donetsk	donecko
champion	čempionai
pornografi	pornografija
pornografi	pornografijos
parrot	papūga
sterling	sterlingų
leonard	leonardas
roc	roc
percanggahan	neatitikimai
percanggahan	neatitikimų
sesaran	poslinkio
menipu	apgaudinėja
menipu	eil
sambal	čili
mach	macho
torre	torre
panorama	panoraminis
vivekananda	vivekananda
diancam	grasino
ami	ami
penderia	jutikliai
penderia	jutiklio
menakutkan	baisus
seramik	keramika
seramik	keramika
aug	aug
yamato	jamato
pengilangan	gamyba
pewarna	dažai
pewarna	dažiklis
pewarna	dažų
pewarna	dažiklių
pewarna	dažikliai
pendakian	lipant
meteorologi	meteorologijos
kiub	kubą
tar	deguto
kanon	kanon
plumbum	švino
novara	novara
timothy	timothy
albacete	albacete
cornelius	kornelijus
lunar	mėnulio
adiwira	superherojus
dermaga	dokai
bermusim	sezoninio
hughes	hughes
wal	wal
masai	masai
biskut	sausainių
kasihan	gaila
segelintir	grupelė
mangga	mangai
mangga	mango
betty	betty
rak	rak
rak	lentynos
tudung	spinta
tudung	dangteliais
fungsinya	funkcionalumas
esok	rytoj
piece	vnt
piece	gabalas
boyacá	bojakos
bergaya	stilius
togo	togas
vatican	vatikano
rosberg	rosberg
lor	lor
alfonso	alfonso
senaman	treniruotė
senaman	treniruočių
senaman	treniruotės
vita	vita
bristol	bristolio
manchuria	mandžiūrija
kazan	kazanė
jurugambar	fotografė
jurugambar	fotografas
jurugambar	fotografai
detroit	detroito
debat	diskusijos
debat	debatai
madonna	madona
ujikaji	eksperimentas
ujikaji	bandymą
interaktif	interaktyvus
lennon	lenonas
penyelarasan	konfigūracija
penyelarasan	derinimas
penyelarasan	koordinavimas
penyelarasan	koordinavimo
bromwich	bromwich
driver	vairuotojai
driver	vairuotojų
driver	vairuotojo
driver	mašinistas
driver	vairuotojas
penolakan	atmetimas
penolakan	atmetimo
rowclass	rowclass
spencer	spencer
kaunter	kasas
sambar	musinukė
gandar	ašis
gandar	ašies
pertelingkahan	ginčai
dallas	dalasas
hani	hani
warrior	karys
rest	poilsio
rest	poilsis
coming	ateina
coming	ateinu
coming	ateis
dikumpul	surinkti
labrador	labradoras
komplikasi	komplikacijų
komplikasi	komplikacijos
alauddin	alauddin
argeș	argeș
kia	kia
beranak	gimimas
shan	shan
nothing	nieko
berleluasa	laisvai
lupin	lubinų
permusuhan	priešiškumas
persuratan	korespondencija
persuratan	susirašinėjimas
suite	apartamentai
perlukan	reikia
antagonis	antagonistas
mengendali	tvarkymo
khalifa	khalifa
pengatur	reguliatorius
sons	sūnūs
merokok	rūkymas
merokok	rūkymo
merokok	rūkytos
merokok	rūkyta
merokok	rūkyti
lópez	lópez
faris	faris
mempersoalkan	apklausą
javier	javier
loves	dievina
loves	mėgsta
loves	myli
barack	barack
akustik	akustika
allan	alanas
busur	lankai
busur	lanko
wendy	vendi
endemik	endeminių
animax	animax
forbes	forbes
pertabalan	įrenginio
pertabalan	diegimas
pertabalan	įrenginys
pertabalan	įrengimas
pertabalan	montavimas
trauma	trauma
trauma	traumuoti
kabus	rūko
ngeri	trileris
davidson	davidson
charlotte	šarlotė
boom	bum
terung	baklažanų
ginjal	inkstai
fatah	fatah
executive	generalinis
cebisan	fragmentas
cebisan	gabalas
cebisan	gabaliukai
cebisan	gabalai
setan	demonai
glory	šlovės
glory	garbė
miles	km
greyhound	greyhound
nagasaki	nagasakio
kerani	tarnautojas
flores	flores
chieti	chieti
warriors	kariai
noble	inertinių
merangsang	stimuliuoti
fuad	fuad
pekaka	tulžys
yuko	yuko
norwich	norwich
oasis	oaze
disalin	nukopijuotas
baltimore	baltimorės
kesamaan	panašumų
thebes	tebe
bersemangat	energinga
bangku	išmatos
bangku	suolai
bangku	išmatos
bangku	stendo
dipancarkan	išmestas
mina	mina
rex	rex
lakaran	eskizai
jammu	džamu
royalti	honorarų
royalti	autoriniai
julien	julien
mohor	ruonių
toulouse	tulūzos
caucasus	kaukazas
caucasus	kaukazo
jelai	miežiai
jelai	miežių
monster	pabaisa
monster	monstras
rais	rais
penyayang	mylėti
perhiasan	papuošalas
perhiasan	papuošalai
binomial	nomenklatūros
binomial	nomenklatūra
kobayashi	kobayashi
pope	popiežius
mika	mika
mika	žėručio
belon	balionas
belon	baliono
belon	balionų
belon	balionai
ditonton	stebėjo
penyerapan	absorbcija
penyerapan	rezorbcija
penyerapan	sugertis
penyerapan	absorbcijos
johns	ponus
kubis	kopūstai
kubis	kopūstų
carey	carey
bolton	bolton
menculik	pagrobimas
menculik	pagrobti
menculik	pagrobė
juli	juli
ludwig	ludwig
biawak	driežas
torres	torres
algoritma	algoritmas
hilal	hilal
iphone	iphone
bollywood	bolivudas
oral	žodžiu
bryan	bryan
badai	audros
badai	audrų
soldier	kareivis
soldier	karys
powell	powell
bernombor	sunumeruoti
supreme	aukščiausiasis
sembuh	pasveikti
gambut	durpių
kendalian	fragment
kendalian	sąveikos
kendalian	sąveika
kebencian	neapykanta
sekretariat	sekretoriatas
sekretariat	sekretoriato
hound	skalikas
choo	choo
habsburg	habsburg
terkaya	turtingiausias
rajin	darbštūs
tonga	tonga
jonas	jonas
sinai	sinajaus
fukushima	fukušimos
lens	lęšiai
sauber	sauber
wee	wee
lie	melas
hdtv	hdtv
joy	džiaugsmas
joy	džiaugsmo
cafe	cafe
cafe	kavinė
melon	melon
melon	melionai
bangau	gandras
bangau	kranas
meneroka	nagrinėti
meneroka	tyrinėti
bubur	košė
clarke	clarke
pengekodan	kodavimas
pengekodan	kodavimo
arjuna	ardžuna
penyalahgunaan	piktnaudžiavimas
penyalahgunaan	netinkamo
berpura	apsimesti
karin	karina
müller	müller
soket	lizdas
soket	lizdai
print	spausdinti
indus	indus
berek	kareivines
magnesium	magnis
magnesium	magnio
pembalakan	ruošos
normandy	normandie
mercy	pasigailėjimo
ariana	ariana
lina	lina
routledge	routledge
kagum	sužavėtas
kagum	nustebino
menasihati	patarti
menasihati	pataria
memanjangkan	ilgės
menterjemah	išversti
menyelam	nardymo
menyelam	nerti
titanic	titanikas
kurma	delnų
hwan	hwan
silent	tyli
erich	erich
greenwich	grinvičo
fahd	fahd
bising	garsiai
wien	wien
yemen	jemenas
gothic	gotikos
beckham	beckham
kosmologi	kosmologija
eater	graužikas
monkey	apa
monkey	beždžionė
ramos	ramos
retina	tinklainės
plata	plata
toksik	toksinių
brisbane	brisbane
waran	atviri
jeong	jeong
beat	nugalėti
lives	gyvena
wikisource	vikišaltiniai
kutná	kutna
char	ženklais
asahi	asahi
rouge	rouge
teres	terasa
keterlaluan	įžeidimas
scorer	rezultatyviausiu
holding	valda
contact	paskiria
contact	kontaktas
cerun	šlaitų
lapuk	deprecated
werner	verneris
lily	lily
eduardo	eduardo
blackburn	blackburn
kanagawa	kanagavos
angelo	angelo
judi	lošimai
judi	lošimų
neville	nevilis
leone	leonė
inframerah	spindulių
dibersihkan	išvalyti
dibersihkan	valyti
dibersihkan	išvalytas
anas	anas
nottingham	nottingham
kokpit	kabina
kokpit	kabinos
keunikan	unikalumą
feyenoord	feyenoord
anai	meškutė
setinggan	apsistojimo
setinggan	lūšnyno
joachim	joachim
plato	plato
remy	remis
billah	billah
bismarck	bismarkas
daimyo	daimyo
kehebatan	didybės
bentara	herald
parut	dėmės
pkm	pkm
reid	reid
sutra	sutra
sutra	šilko
arwah	spiritas
suapan	pašarų
suapan	pašaras
suapan	pašarai
suapan	maitina
malcolm	malcolm
munculnya	atsiradimą
bogel	nuogumo
pelombong	kalnakasiai
ela	kiemas
ela	kiemo
bangga	didžiuojuosi
aid	pagalbos
aid	pagalba
duyung	undinėlė
halimunan	nematomas
halimunan	stealth
halimunan	nematomumo
superman	supermenas
doh	tešla
doh	tešlos
nadi	pulsas
nadi	impulso
erik	erikas
vfl	vfl
kegembiraan	džiaugsmas
kegembiraan	džiaugsmo
kegembiraan	įtampa
agm	agm
mureș	mureș
kafe	kavinė
kafe	kavinėse
menjelma	įsikūnijimas
subbandar	priemiesčių
difilemkan	filmavo
bijian	grūdai
hepburn	hepburn
keraguan	abejonės
keraguan	abejonių
kekangan	apribojimai
kekangan	apribojimus
kalis	įrodymas
seok	sok
pamah	žemumų
transliterasi	transliteracija
pelaut	jūreiviai
pelaut	jūreivių
jeddah	džida
holiday	šventė
keperibadian	požymiai
karbohidrat	angliavandenių
karbohidrat	angliavandenių
karbohidrat	glitimo
frosinone	frosinone
francesco	francesco
sikorsky	sikorsky
portsmouth	portsmouth
besbol	kamuoliukas
besbol	beisbolo
grammy	grammy
runner	bėgikė
shuttle	shuttle
rocket	raketos
rocket	raketa
rocket	raketų
alicia	alicija
tenerife	tenerife
kait	kabliai
sol	sol
zin	zin
unicode	unikodo
tercemar	užteršta
sabar	pacientas
jibril	gabriel
miyazaki	miyazaki
benito	benito
